,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,IS_PLAYOFF,STARTING,HEIGHT,WEIGHT,GUARD,FORWARD,CENTER,TEAM_DAYS_REST,TEAM_B2B,PLAYER_DAYS_REST,PLAYER_B2B,PLAYER_MISSED_LAST,TEAM__ATL,TEAM__BKN,TEAM__BOS,TEAM__CLE,TEAM__DEN,TEAM__GSW,TEAM__LAC,TEAM__LAL,TEAM__MEM,TEAM__MIA,TEAM__MIL,TEAM__MIN,TEAM__NYK,TEAM__PHI,TEAM__PHX,TEAM__SAC,OPP__ATL,OPP__BKN,OPP__BOS,OPP__CLE,OPP__DEN,OPP__GSW,OPP__LAC,OPP__LAL,OPP__MEM,OPP__MIA,OPP__MIL,OPP__MIN,OPP__NYK,OPP__PHI,OPP__PHX,OPP__SAC,MATCHUP_AVG_REB_LAST_3,GAMES_VS_OPP,MIN_ROLL_AVG_2,FGA_ROLL_AVG_2,FGM_ROLL_AVG_2,OREB_PCT_ROLL_AVG_2,DREB_PCT_ROLL_AVG_2,REB_PCT_ROLL_AVG_2,USG_PCT_ROLL_AVG_2,POSS_ROLL_AVG_2,TEAM_FGA_ROLL_AVG_2,TEAM_FG3A_ROLL_AVG_2,TEAM_FG_PCT_ROLL_AVG_2,TEAM_FG3_PCT_ROLL_AVG_2,OPP_REB_ROLL_AVG_2,OPP_FG_PCT_ROLL_AVG_2,OPP_PACE_ROLL_AVG_2,MIN_ROLL_AVG_4,FGA_ROLL_AVG_4,FGM_ROLL_AVG_4,OREB_PCT_ROLL_AVG_4,DREB_PCT_ROLL_AVG_4,REB_PCT_ROLL_AVG_4,USG_PCT_ROLL_AVG_4,POSS_ROLL_AVG_4,TEAM_FGA_ROLL_AVG_4,TEAM_FG3A_ROLL_AVG_4,TEAM_FG_PCT_ROLL_AVG_4,TEAM_FG3_PCT_ROLL_AVG_4,OPP_REB_ROLL_AVG_4,OPP_FG_PCT_ROLL_AVG_4,OPP_PACE_ROLL_AVG_4,MIN_ROLL_AVG_6,FGA_ROLL_AVG_6,FGM_ROLL_AVG_6,OREB_PCT_ROLL_AVG_6,DREB_PCT_ROLL_AVG_6,REB_PCT_ROLL_AVG_6,USG_PCT_ROLL_AVG_6,POSS_ROLL_AVG_6,TEAM_FGA_ROLL_AVG_6,TEAM_FG3A_ROLL_AVG_6,TEAM_FG_PCT_ROLL_AVG_6,TEAM_FG3_PCT_ROLL_AVG_6,OPP_REB_ROLL_AVG_6,OPP_FG_PCT_ROLL_AVG_6,OPP_PACE_ROLL_AVG_6,PLAYER_HOME_AVG_REB,PLAYER_AWAY_AVG_REB,REB_LAG_1,REB_LAG_2,REB_LAG_3,REB_LAG_4,DEF_CATEGORY,REB_VS_DEF_STRONG,REB_VS_DEF_WEAK,REB_VS_DEF_DIFF,OREB_VS_DEF_STRONG,OREB_VS_DEF_WEAK,OREB_VS_DEF_DIFF,DREB_VS_DEF_STRONG,DREB_VS_DEF_WEAK,DREB_VS_DEF_DIFF,REB_PCT_VS_DEF_STRONG,REB_PCT_VS_DEF_WEAK,REB_PCT_VS_DEF_DIFF,USG_PCT_VS_DEF_STRONG,USG_PCT_VS_DEF_WEAK,USG_PCT_VS_DEF_DIFF,GAME_PACE_VS_DEF_STRONG,GAME_PACE_VS_DEF_WEAK,GAME_PACE_VS_DEF_DIFF,TOV_VS_DEF_STRONG,TOV_VS_DEF_WEAK,TOV_VS_DEF_DIFF,MATCHUP_KEY,SERIES,GAME_IN_SERIES,SERIES_NAME,TEAM_STARTER_OFF_RATING_AVG,TEAM_STARTER_DEF_RATING_AVG,TEAM_STARTER_USG_PCT_AVG,NUM_USUAL_STARTERS_PRESENT,TEAM_ID_OPP,NUM_USUAL_STARTERS_PRESENT_OPP,TEAM_ID_OPP,OPP_STARTER_AVG_DEF_RATING,TEAM_ID_OPP,OPP_GUARDS_AVG_DEF_RATING_OPP,TEAM_ID_OPP,OPP_FORWARDS_AVG_DEF_RATING_OPP,TEAM_ID_OPP,OPP_CENTERS_AVG_DEF_RATING_OPP,TEAM_STARTER_SPACING_METRIC,TEAM_STARTER_PACE,TEAM_ID_OPP,OPP_STARTER_PACE,PACE_EXPECTATION,IS_STAR,NUM_STARS_ON_TEAM
728,Thomas Bryant,1628418,DEN @ MIA,DEN,1610612743,MIA,0,42200403,2023-06-07,W,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.32,96.64,0.0,1,80.54,0.0,"JUN 07, 2023",240,41,80,0.513,5,18,0.278,22,27,0.815,13,45,58,28,3,5,13,18,109,118.63299956464954,7.0,3.0,33.0,0.3695652173913043,1610612748.0,118.63299956464954,91.88,93.12,94.36,1,0,6-10,248.0,0,1,1,0.0,1,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,2.0,1.0,0.0,0.0,0.5,0.25,0.17,5.0,90.0,39.0,0.46,0.41,38.0,0.37,94.04,2.0,1.0,0.0,0.0,0.5,0.25,0.17,5.0,90.0,39.0,0.46,0.41,38.0,0.37,94.04,2.0,1.0,0.0,0.0,0.5,0.25,0.17,5.0,90.0,39.0,0.46,0.41,38.0,0.37,94.04,,0.0,,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.12,0.0,-93.12,0.0,0.0,0.0,DEN-MIA,4,3,NBA Finals,119.16,99.53999999999999,0.2012,5,1610612748,5,1610612748,119.97999999999999,1610612748,117.5,1610612748.0,121.225,1610612748.0,122.69999999999999,0.25,93.82000000000001,1610612748,91.402,92.611,0,0
729,Vlatko Čančar,1628427,DEN @ MIA,DEN,1610612743,MIA,0,42200403,2023-06-07,W,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.32,96.64,0.0,1,80.54,0.0,"JUN 07, 2023",240,41,80,0.513,5,18,0.278,22,27,0.815,13,45,58,28,3,5,13,18,109,118.63299956464954,7.0,3.0,33.0,0.3695652173913043,1610612748.0,118.63299956464954,91.88,93.12,94.36,1,0,6-8,236.0,0,1,0,0.0,1,27.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,2.0,0.5,0.0,0.0,0.12,0.08,0.13,4.0,83.5,24.5,0.52,0.42,35.5,0.46,100.18,2.25,1.25,0.0,0.0,0.24,0.13,0.21,5.0,89.5,31.25,0.49,0.42,36.75,0.45,98.47,2.25,1.25,0.0,0.0,0.24,0.13,0.21,5.0,89.5,31.25,0.49,0.42,36.75,0.45,98.47,1.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.13,0.13,0.0,0.21,0.21,93.12,98.36,5.24,0.0,0.0,0.0,DEN-MIA,4,3,NBA Finals,119.16,99.53999999999999,0.2012,5,1610612748,5,1610612748,119.97999999999999,1610612748,117.5,1610612748.0,121.225,1610612748.0,122.69999999999999,0.25,93.82000000000001,1610612748,91.402,92.611,0,0
730,Bruce Brown,1628971,DEN @ MIA,DEN,1610612743,MIA,0,42200403,2023-06-07,W,29,5,0,2,1,5,0.2,1,3,0.333,2,2,1.0,0,2,0,3,1,3,8,15.4,0.85,0.3,,,116.1,117.2,101.8,99.0,14.3,0.0,0.056,0.036,0.0,0.3,0.0,0.108,0.425,94.88,93.98,0.005,56,78.31,0.112,"JUN 07, 2023",240,41,80,0.513,5,18,0.278,22,27,0.815,13,45,58,28,3,5,13,18,109,118.63299956464954,7.0,3.0,33.0,0.3695652173913043,1610612748.0,118.63299956464954,91.88,93.12,94.36,1,0,6-4,202.0,1,1,0,0.0,1,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,3,24.0,8.0,4.0,0.02,0.2,0.13,0.23,45.0,77.0,27.5,0.51,0.34,37.0,0.45,91.84,24.25,7.5,4.0,0.05,0.14,0.1,0.19,45.5,81.75,32.25,0.5,0.37,39.25,0.45,94.22,26.33,8.67,4.5,0.04,0.14,0.1,0.19,52.17,84.5,33.17,0.5,0.38,37.83,0.47,95.96,4.27,3.62,5.0,5.0,2.0,5.0,1,4.22,3.82,-0.4,1.0,0.55,-0.45,3.22,3.27,0.05,0.09,0.08,-0.01,0.19,0.18,-0.01,94.85,98.19,3.34,1.0,1.27,0.27,DEN-MIA,4,3,NBA Finals,119.16,99.53999999999999,0.2012,5,1610612748,5,1610612748,119.97999999999999,1610612748,117.5,1610612748.0,121.225,1610612748.0,122.69999999999999,0.25,93.82000000000001,1610612748,91.402,92.611,0,0
731,Caleb Martin,1628997,MIA vs. DEN,MIA,1610612748,DEN,1,42200403,2023-06-07,L,32,10,3,3,4,9,0.444,2,5,0.4,0,0,,0,3,2,0,1,4,-5,23.1,1.111,0.5555555555555556,,,108.2,106.2,116.4,114.5,-8.2,0.0,0.115,0.048,0.15,0.556,3.0,0.141,0.556,94.59,92.94,0.071,61,77.45,0.145,"JUN 07, 2023",240,34,92,0.37,11,35,0.314,15,19,0.789,10,23,33,20,7,3,4,22,94,99.61848240779992,3.0,5.0,58.0,0.5125,1610612743.0,99.61848240779992,94.36,93.12,91.88,1,0,6-5,205.0,0,1,0,0.0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,3,23.0,5.0,1.0,0.08,0.2,0.13,0.12,43.0,87.0,37.0,0.45,0.41,41.5,0.51,90.24,33.0,9.75,5.0,0.06,0.22,0.13,0.14,62.25,88.25,33.0,0.43,0.45,42.5,0.46,91.54,33.17,10.0,5.17,0.05,0.19,0.11,0.16,62.83,84.83,31.17,0.45,0.4,41.0,0.48,90.91,6.67,4.62,5.0,4.0,10.0,15.0,1,5.44,5.4,-0.04,1.28,0.8,-0.48,4.17,4.6,0.43,0.09,0.1,0.01,0.16,0.13,-0.03,94.37,105.84,11.47,1.06,1.0,-0.06,DEN-MIA,4,3,NBA Finals,95.22,119.97999999999999,0.2138,5,1610612743,5,1610612743,99.53999999999999,1610612743,103.0,1610612743.0,93.45,1610612743.0,104.8,0.26675,91.402,1610612743,93.82000000000001,92.611,0,1
732,Michael Porter Jr.,1629008,DEN @ MIA,DEN,1610612743,MIA,0,42200403,2023-06-07,W,21,2,0,7,1,7,0.143,0,2,0.0,0,0,,2,5,0,0,0,1,11,10.4,0.286,0.1428571428571428,F,,122.0,117.9,92.9,94.9,29.1,0.091,0.2,0.149,0.0,0.143,0.0,0.143,0.143,93.99,93.45,0.012,41,77.87,0.145,"JUN 07, 2023",240,41,80,0.513,5,18,0.278,22,27,0.815,13,45,58,28,3,5,13,18,109,118.63299956464954,7.0,3.0,33.0,0.3695652173913043,1610612748.0,118.63299956464954,91.88,93.12,94.36,1,1,6-10,218.0,0,1,0,0.0,1,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.67,3,34.5,12.0,3.5,0.05,0.21,0.14,0.17,67.0,77.0,27.5,0.51,0.34,37.0,0.45,91.84,37.0,12.75,4.0,0.04,0.21,0.13,0.17,72.0,81.75,32.25,0.5,0.37,39.25,0.45,94.22,35.67,12.17,4.5,0.04,0.22,0.13,0.17,71.0,84.5,33.17,0.5,0.38,37.83,0.47,95.96,8.27,8.5,6.0,13.0,10.0,10.0,1,8.78,7.55,-1.23,1.44,0.64,-0.8,7.33,6.91,-0.42,0.13,0.12,-0.01,0.18,0.16,-0.02,94.85,98.19,3.34,0.78,0.18,-0.6,DEN-MIA,4,3,NBA Finals,119.16,99.53999999999999,0.2012,5,1610612748,5,1610612748,119.97999999999999,1610612748,117.5,1610612748.0,121.225,1610612748.0,122.69999999999999,0.25,93.82000000000001,1610612748,91.402,92.611,0,0
733,Duncan Robinson,1629130,MIA vs. DEN,MIA,1610612748,DEN,1,42200403,2023-06-07,L,14,9,0,1,3,6,0.5,3,6,0.5,0,0,,0,1,0,0,0,2,-4,10.2,1.5,0.75,,,103.3,98.0,109.4,123.2,-6.0,0.0,0.083,0.031,0.0,0.75,0.0,0.171,0.75,103.42,106.79,0.092,30,89.0,0.173,"JUN 07, 2023",240,34,92,0.37,11,35,0.314,15,19,0.789,10,23,33,20,7,3,4,22,94,99.61848240779992,3.0,5.0,58.0,0.5125,1610612743.0,99.61848240779992,94.36,93.12,91.88,1,0,6-7,215.0,0,1,0,0.0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.67,3,19.0,5.5,2.5,0.0,0.03,0.01,0.15,36.0,87.0,37.0,0.45,0.41,41.5,0.51,90.24,19.5,7.0,3.5,0.0,0.04,0.02,0.19,37.75,88.25,33.0,0.43,0.45,42.5,0.46,91.54,19.5,7.17,3.67,0.01,0.06,0.03,0.2,37.67,84.83,31.17,0.45,0.4,41.0,0.48,90.91,1.56,1.46,0.0,1.0,1.0,1.0,1,1.11,2.8,1.69,0.06,0.0,-0.06,1.06,2.8,1.74,0.03,0.07,0.04,0.21,0.14,-0.07,94.37,105.84,11.47,0.78,1.2,0.42,DEN-MIA,4,3,NBA Finals,95.22,119.97999999999999,0.2138,5,1610612743,5,1610612743,99.53999999999999,1610612743,103.0,1610612743.0,93.45,1610612743.0,104.8,0.26675,91.402,1610612743,93.82000000000001,92.611,0,1
734,Gabe Vincent,1629216,MIA vs. DEN,MIA,1610612748,DEN,1,42200403,2023-06-07,L,32,7,0,0,2,10,0.2,1,6,0.167,2,3,0.667,0,0,2,0,0,3,-16,13.0,0.618,0.25,G,,89.8,87.3,115.0,117.3,-25.2,0.0,0.0,0.0,0.0,0.25,0.0,0.164,0.309,89.48,89.06,-0.026,59,74.22,0.165,"JUN 07, 2023",240,34,92,0.37,11,35,0.314,15,19,0.789,10,23,33,20,7,3,4,22,94,99.61848240779992,3.0,5.0,58.0,0.5125,1610612743.0,99.61848240779992,94.36,93.12,91.88,1,1,6-2,200.0,1,0,0,0.0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.67,3,35.0,13.0,7.5,0.01,0.01,0.01,0.2,65.5,87.0,37.0,0.45,0.41,41.5,0.51,90.24,34.25,13.5,6.25,0.02,0.03,0.02,0.2,64.75,88.25,33.0,0.43,0.45,42.5,0.46,91.54,33.33,13.0,6.83,0.02,0.03,0.02,0.2,64.5,85.33,33.17,0.46,0.43,44.33,0.46,93.43,1.44,1.5,0.0,2.0,1.0,4.0,1,1.53,1.0,-0.53,0.35,0.4,0.05,1.18,0.6,-0.58,0.02,0.02,0.0,0.19,0.21,0.02,94.84,105.84,11.0,1.12,2.4,1.28,DEN-MIA,4,3,NBA Finals,95.22,119.97999999999999,0.2138,5,1610612743,5,1610612743,99.53999999999999,1610612743,103.0,1610612743.0,93.45,1610612743.0,104.8,0.26675,91.402,1610612743,93.82000000000001,92.611,0,1
735,Haywood Highsmith,1629312,MIA vs. DEN,MIA,1610612748,DEN,1,42200403,2023-06-07,L,2,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0.0,0.0,,,,114.3,101.5,100.0,122.7,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.06,146.94,-0.118,7,122.45,0.0,"JUN 07, 2023",240,34,92,0.37,11,35,0.314,15,19,0.789,10,23,33,20,7,3,4,22,94,99.61848240779992,3.0,5.0,58.0,0.5125,1610612743.0,99.61848240779992,94.36,93.12,91.88,1,0,6-5,220.0,0,1,0,0.0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,3,14.5,5.0,3.5,0.15,0.02,0.11,0.12,28.5,87.0,37.0,0.45,0.41,41.5,0.51,90.24,18.5,5.25,3.5,0.08,0.06,0.08,0.12,35.0,84.5,31.25,0.47,0.43,40.0,0.48,89.39,13.5,3.5,2.33,0.06,0.04,0.05,0.08,25.83,82.83,32.0,0.48,0.42,42.67,0.47,91.99,1.71,1.2,1.0,2.0,1.0,2.0,1,1.29,1.5,0.21,0.64,0.25,-0.39,0.64,1.25,0.61,0.07,0.08,0.01,0.07,0.12,0.05,94.02,106.06,12.04,0.14,0.0,-0.14,DEN-MIA,4,3,NBA Finals,95.22,119.97999999999999,0.2138,5,1610612743,5,1610612743,99.53999999999999,1610612743,103.0,1610612743.0,93.45,1610612743.0,104.8,0.26675,91.402,1610612743,93.82000000000001,92.611,0,1
736,Max Strus,1629622,MIA vs. DEN,MIA,1610612748,DEN,1,42200403,2023-06-07,L,24,3,5,4,1,7,0.143,1,4,0.25,0,0,,2,2,1,1,0,1,-11,21.3,0.429,0.2142857142857142,G,,93.5,93.3,120.0,116.4,-26.5,0.071,0.083,0.077,0.333,0.214,0.0,0.137,0.214,91.72,90.25,0.061,46,75.21,0.143,"JUN 07, 2023",240,34,92,0.37,11,35,0.314,15,19,0.789,10,23,33,20,7,3,4,22,94,99.61848240779992,3.0,5.0,58.0,0.5125,1610612743.0,99.61848240779992,94.36,93.12,91.88,1,1,6-5,215.0,1,1,0,0.0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.67,3,25.0,10.0,2.0,0.0,0.17,0.07,0.19,47.5,87.0,37.0,0.45,0.41,41.5,0.51,90.24,25.75,9.0,2.5,0.01,0.13,0.06,0.16,48.75,88.25,33.0,0.43,0.45,42.5,0.46,91.54,27.17,8.33,2.5,0.01,0.12,0.06,0.14,51.5,84.83,31.17,0.45,0.4,41.0,0.48,90.91,3.33,3.69,2.0,5.0,5.0,1.0,1,3.61,3.6,-0.01,0.56,0.8,0.24,3.06,2.8,-0.26,0.06,0.05,-0.01,0.16,0.08,-0.08,94.37,105.84,11.47,0.17,0.6,0.43,DEN-MIA,4,3,NBA Finals,95.22,119.97999999999999,0.2138,5,1610612743,5,1610612743,99.53999999999999,1610612743,103.0,1610612743.0,93.45,1610612743.0,104.8,0.26675,91.402,1610612743,93.82000000000001,92.611,0,1
737,Zeke Nnaji,1630192,DEN @ MIA,DEN,1610612743,MIA,0,42200403,2023-06-07,W,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.32,96.64,0.0,1,80.54,0.0,"JUN 07, 2023",240,41,80,0.513,5,18,0.278,22,27,0.815,13,45,58,28,3,5,13,18,109,118.63299956464954,7.0,3.0,33.0,0.3695652173913043,1610612748.0,118.63299956464954,91.88,93.12,94.36,1,0,6-9,240.0,0,1,1,0.0,1,27.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.25,0.17,0.0,4.0,83.5,24.5,0.52,0.42,35.5,0.46,100.18,2.75,1.0,0.5,0.0,0.19,0.12,0.15,6.0,89.5,31.25,0.49,0.42,36.75,0.45,98.47,2.75,1.0,0.5,0.0,0.19,0.12,0.15,6.0,89.5,31.25,0.49,0.42,36.75,0.45,98.47,0.33,0.5,1.0,0.0,0.0,1.0,1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.12,0.12,0.0,0.15,0.15,93.12,98.36,5.24,0.0,0.25,0.25,DEN-MIA,4,3,NBA Finals,119.16,99.53999999999999,0.2012,5,1610612748,5,1610612748,119.97999999999999,1610612748,117.5,1610612748.0,121.225,1610612748.0,122.69999999999999,0.25,93.82000000000001,1610612748,91.402,92.611,0,0
738,Omer Yurtseven,1630209,MIA vs. DEN,MIA,1610612748,DEN,1,42200403,2023-06-07,L,1,0,0,1,0,1,0.0,0,1,0.0,0,0,,1,0,0,0,0,0,1,1.2,0.0,0.0,,,100.0,75.0,100.0,227.3,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.2,0.0,100.39,102.86,-0.143,3,85.71,0.2,"JUN 07, 2023",240,34,92,0.37,11,35,0.314,15,19,0.789,10,23,33,20,7,3,4,22,94,99.61848240779992,3.0,5.0,58.0,0.5125,1610612743.0,99.61848240779992,94.36,93.12,91.88,1,0,6-11,275.0,0,0,1,0.0,1,6.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.0,33.5,0.45,0.42,42.5,0.45,92.26,1.25,0.5,0.25,0.19,0.05,0.14,0.06,2.75,84.5,30.5,0.46,0.37,40.25,0.48,90.95,1.83,1.0,0.33,0.12,0.2,0.18,0.18,4.0,84.83,31.5,0.47,0.37,44.33,0.44,93.83,0.6,0.67,0.0,0.0,2.0,1.0,1,0.71,0.0,-0.71,0.43,0.0,-0.43,0.29,0.0,-0.29,0.19,0.0,-0.19,0.18,0.0,-0.18,94.31,98.38,4.07,0.14,0.0,-0.14,DEN-MIA,4,3,NBA Finals,95.22,119.97999999999999,0.2138,5,1610612743,5,1610612743,99.53999999999999,1610612743,103.0,1610612743.0,93.45,1610612743.0,104.8,0.26675,91.402,1610612743,93.82000000000001,92.611,0,1
739,Nikola Jović,1631107,MIA vs. DEN,MIA,1610612748,DEN,1,42200403,2023-06-07,L,2,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0.0,0.0,,,,100.0,75.0,66.7,106.4,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.08,96.0,0.0,3,80.0,0.0,"JUN 07, 2023",240,34,92,0.37,11,35,0.314,15,19,0.789,10,23,33,20,7,3,4,22,94,99.61848240779992,3.0,5.0,58.0,0.5125,1610612743.0,99.61848240779992,94.36,93.12,91.88,1,0,6-10,205.0,0,1,0,0.0,1,6.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0.5,0.5,0.0,0.0,0.5,0.25,0.5,1.0,91.0,33.5,0.45,0.42,42.5,0.45,92.26,1.25,0.75,0.0,0.0,0.5,0.21,0.33,2.75,84.5,30.5,0.46,0.37,40.25,0.48,90.95,1.83,0.67,0.17,0.06,0.38,0.19,0.23,4.0,84.83,31.5,0.47,0.37,44.33,0.44,93.83,1.0,0.33,1.0,0.0,0.0,1.0,1,0.71,0.0,-0.71,0.14,0.0,-0.14,0.57,0.0,-0.57,0.16,0.0,-0.16,0.2,0.0,-0.2,94.31,0.0,-94.31,0.0,0.0,0.0,DEN-MIA,4,3,NBA Finals,95.22,119.97999999999999,0.2138,5,1610612743,5,1610612743,99.53999999999999,1610612743,103.0,1610612743.0,93.45,1610612743.0,104.8,0.26675,91.402,1610612743,93.82000000000001,92.611,0,1
740,Christian Braun,1631128,DEN @ MIA,DEN,1610612743,MIA,0,42200403,2023-06-07,W,19,15,1,4,7,8,0.875,0,1,0.0,1,1,1.0,2,2,1,0,1,1,2,23.3,1.777,0.875,,,114.3,114.0,105.6,103.7,8.7,0.143,0.087,0.108,0.111,0.875,1.0,0.209,0.889,90.44,89.53,0.254,35,74.61,0.219,"JUN 07, 2023",240,41,80,0.513,5,18,0.278,22,27,0.815,13,45,58,28,3,5,13,18,109,118.63299956464954,7.0,3.0,33.0,0.3695652173913043,1610612748.0,118.63299956464954,91.88,93.12,94.36,1,0,6-6,220.0,1,0,0,0.0,1,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,3,11.5,2.0,1.5,0.06,0.05,0.06,0.12,23.5,77.0,27.5,0.51,0.34,37.0,0.45,91.84,7.75,1.5,0.75,0.07,0.11,0.11,0.1,16.25,82.75,33.5,0.49,0.37,39.75,0.45,95.72,9.5,1.67,0.67,0.05,0.12,0.1,0.1,20.17,84.0,31.33,0.51,0.38,36.33,0.47,96.69,2.18,2.0,1.0,1.0,1.0,1.0,1,1.62,2.36,0.74,0.62,0.64,0.02,1.0,1.73,0.73,0.09,0.1,0.01,0.11,0.1,-0.01,95.01,98.19,3.18,0.38,0.64,0.26,DEN-MIA,4,3,NBA Finals,119.16,99.53999999999999,0.2012,5,1610612748,5,1610612748,119.97999999999999,1610612748,117.5,1610612748.0,121.225,1610612748.0,122.69999999999999,0.25,93.82000000000001,1610612748,91.402,92.611,0,0
