,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE
1523,Malcolm Brogdon,1627763,BOS @ MIA,BOS,1610612738,MIA,0,0042200303,2023-05-21,L,18,0,2,2,0,6,0.0,0,3,0.0,0,0,,0,2,0,0,1,0,-20,4.4,0.0,0.0,,,67.6,68.6,121.6,124.0,-54.1,0.0,0.143,0.05,0.182,0.0,2.0,0.156,0.0,96.42,98.12,-0.045,37,81.77,0.161,"MAY 21, 2023",240,39,98,0.398,11,42,0.262,13,17,0.765,21,36,57,25,3,3,15,24,102,102.5331724969843,7.0,4.0,35.0,0.5679012345679012,1610612748.0,102.5331724969843,99.48,98.86,98.24
1524,Jaylen Brown,1627759,BOS @ MIA,BOS,1610612738,MIA,0,0042200303,2023-05-21,L,28,12,2,6,6,17,0.353,0,7,0.0,0,0,,2,4,0,0,3,3,-28,19.2,0.706,0.35294117647058826,F,,82.8,82.5,131.0,127.8,-48.3,0.051,0.182,0.098,0.133,0.353,0.67,0.282,0.353,100.81,99.37,0.018,58,82.81,0.285,"MAY 21, 2023",240,39,98,0.398,11,42,0.262,13,17,0.765,21,36,57,25,3,3,15,24,102,102.5331724969843,7.0,4.0,35.0,0.5679012345679012,1610612748.0,102.5331724969843,99.48,98.86,98.24
1525,Cody Zeller,203469,MIA vs. BOS,MIA,1610612748,BOS,1,0042200303,2023-05-21,W,18,4,0,4,2,4,0.5,0,0,,0,2,0.0,0,4,0,2,0,0,-1,14.8,0.82,0.5,,,105.7,103.8,108.6,103.4,-2.9,0.0,0.174,0.098,0.0,0.5,0.0,0.143,0.41,99.21,95.92,0.076,35,79.93,0.14,"MAY 21, 2023",240,46,81,0.568,19,35,0.543,17,21,0.81,1,34,35,25,7,4,9,16,128,130.29315960912052,3.0,3.0,57.0,0.3979591836734694,1610612738.0,130.29315960912052,98.24,98.86,99.48
1526,Kyle Lowry,200768,MIA vs. BOS,MIA,1610612748,BOS,1,0042200303,2023-05-21,W,28,7,4,5,3,6,0.5,1,2,0.5,0,0,,0,5,1,0,1,5,11,21.0,1.167,0.5833333333333334,,,129.8,133.6,108.6,107.5,21.2,0.0,0.128,0.082,0.167,0.583,4.0,0.121,0.583,97.54,98.4,0.065,57,82.0,0.124,"MAY 21, 2023",240,46,81,0.568,19,35,0.543,17,21,0.81,1,34,35,25,7,4,9,16,128,130.29315960912052,3.0,3.0,57.0,0.3979591836734694,1610612738.0,130.29315960912052,98.24,98.86,99.48
1527,Nikola Jokić,203999,DEN @ LAL,DEN,1610612743,LAL,0,0042200314,2023-05-22,W,45,30,13,14,11,24,0.458,3,6,0.5,5,6,0.833,3,11,1,3,3,5,6,75.3,1.126,0.5208333333333334,C,,128.6,120.4,120.0,113.3,8.6,0.065,0.239,0.152,0.464,0.521,4.33,0.293,0.563,95.26,89.6,0.196,84,74.67,0.288,"MAY 22, 2023",240,41,85,0.482,12,33,0.364,19,22,0.864,11,29,40,25,3,9,8,20,113,123.25479930191972,5.0,4.0,38.0,0.46511627906976744,1610612747.0,123.25479930191972,91.68,93.56,95.44
1528,Aaron Gordon,203932,DEN @ LAL,DEN,1610612743,LAL,0,0042200314,2023-05-22,W,41,22,5,6,9,14,0.643,3,5,0.6,1,3,0.333,4,2,0,2,0,2,10,42.7,1.436,0.75,F,,131.2,124.8,119.7,112.8,11.4,0.105,0.047,0.074,0.179,0.75,0.0,0.169,0.718,95.25,90.18,0.131,77,75.15,0.165,"MAY 22, 2023",240,41,85,0.482,12,33,0.364,19,22,0.864,11,29,40,25,3,9,8,20,113,123.25479930191972,5.0,4.0,38.0,0.46511627906976744,1610612747.0,123.25479930191972,91.68,93.56,95.44
1529,Rui Hachimura,1629060,LAL vs. DEN,LAL,1610612747,DEN,1,0042200314,2023-05-22,L,42,10,0,7,3,12,0.25,0,3,0.0,4,4,1.0,1,6,0,0,0,3,1,18.4,0.727,0.25,F,,121.0,116.7,121.3,114.4,-0.3,0.024,0.13,0.08,0.0,0.25,0.0,0.147,0.363,96.59,92.12,0.026,81,76.77,0.154,"MAY 22, 2023",240,40,86,0.465,8,20,0.4,23,26,0.885,8,30,38,20,5,4,6,19,111,116.30343671416597,3.0,9.0,40.0,0.4823529411764706,1610612743.0,116.30343671416597,95.44,93.56,91.68
1530,Lonnie Walker IV,1629022,LAL vs. DEN,LAL,1610612747,DEN,1,0042200314,2023-05-22,L,7,2,0,0,1,2,0.5,0,1,0.0,0,0,,0,0,0,0,1,2,-2,1.0,1.0,0.5,,,123.1,121.2,128.6,132.0,-5.5,0.0,0.0,0.0,0.0,0.5,0.0,0.214,0.5,98.45,99.03,-0.074,13,82.53,0.211,"MAY 22, 2023",240,40,86,0.465,8,20,0.4,23,26,0.885,8,30,38,20,5,4,6,19,111,116.30343671416597,3.0,9.0,40.0,0.4823529411764706,1610612743.0,116.30343671416597,95.44,93.56,91.68
1531,Michael Porter Jr.,1629008,DEN @ LAL,DEN,1610612743,LAL,0,0042200314,2023-05-22,W,41,15,1,10,5,16,0.313,3,10,0.3,2,2,1.0,2,8,0,1,1,3,5,30.5,0.889,0.40625,F,,126.3,119.3,119.7,113.0,6.6,0.05,0.205,0.127,0.033,0.406,1.0,0.2,0.444,94.38,89.08,0.064,76,74.24,0.199,"MAY 22, 2023",240,41,85,0.482,12,33,0.364,19,22,0.864,11,29,40,25,3,9,8,20,113,123.25479930191972,5.0,4.0,38.0,0.46511627906976744,1610612747.0,123.25479930191972,91.68,93.56,95.44
1532,Bruce Brown,1628971,DEN @ LAL,DEN,1610612743,LAL,0,0042200314,2023-05-22,W,20,6,0,2,2,3,0.667,0,1,0.0,2,2,1.0,1,1,0,0,1,4,-9,7.4,1.546,0.6666666666666666,,,113.5,110.6,134.2,127.2,-20.7,0.067,0.056,0.061,0.0,0.667,0.0,0.125,0.773,91.44,87.88,0.019,37,73.23,0.128,"MAY 22, 2023",240,41,85,0.482,12,33,0.364,19,22,0.864,11,29,40,25,3,9,8,20,113,123.25479930191972,5.0,4.0,38.0,0.46511627906976744,1610612747.0,123.25479930191972,91.68,93.56,95.44
1533,D'Angelo Russell,1626156,LAL vs. DEN,LAL,1610612747,DEN,1,0042200314,2023-05-22,L,15,4,2,2,2,4,0.5,0,1,0.0,0,0,,1,1,0,1,1,2,6,11.4,1.0,0.5,,,134.5,129.1,117.9,119.9,16.6,0.077,0.083,0.08,0.143,0.5,2.0,0.152,0.5,92.76,91.61,0.048,29,76.34,0.155,"MAY 22, 2023",240,40,86,0.465,8,20,0.4,23,26,0.885,8,30,38,20,5,4,6,19,111,116.30343671416597,3.0,9.0,40.0,0.4823529411764706,1610612743.0,116.30343671416597,95.44,93.56,91.68
1534,Kentavious Caldwell-Pope,203484,DEN @ LAL,DEN,1610612743,LAL,0,0042200314,2023-05-22,W,39,13,1,4,4,10,0.4,3,7,0.429,2,2,1.0,1,3,0,1,1,2,-1,21.3,1.195,0.55,G,,126.7,119.0,124.7,118.5,2.0,0.023,0.073,0.047,0.033,0.55,1.0,0.124,0.597,98.03,92.67,0.051,75,77.22,0.121,"MAY 22, 2023",240,41,85,0.482,12,33,0.364,19,22,0.864,11,29,40,25,3,9,8,20,113,123.25479930191972,5.0,4.0,38.0,0.46511627906976744,1610612747.0,123.25479930191972,91.68,93.56,95.44
1535,Tristan Thompson,202684,LAL vs. DEN,LAL,1610612747,DEN,1,0042200314,2023-05-22,L,10,4,0,1,2,4,0.5,0,0,,0,1,0.0,1,0,0,0,0,0,0,5.2,0.901,0.5,,,111.1,112.6,111.1,112.6,0.0,0.143,0.0,0.067,0.0,0.5,0.0,0.2,0.45,87.99,89.18,0.051,18,74.32,0.213,"MAY 22, 2023",240,40,86,0.465,8,20,0.4,23,26,0.885,8,30,38,20,5,4,6,19,111,116.30343671416597,3.0,9.0,40.0,0.4823529411764706,1610612743.0,116.30343671416597,95.44,93.56,91.68
1536,Jeff Green,201145,DEN @ LAL,DEN,1610612743,LAL,0,0042200314,2023-05-22,W,10,2,0,1,0,0,,0,0,,2,2,1.0,0,1,0,1,0,1,-12,6.2,0.0,,,,89.5,90.6,152.6,143.6,-63.2,0.0,0.2,0.067,0.0,0.0,0.0,0.048,1.136,93.35,91.05,0.063,19,75.87,0.051,"MAY 22, 2023",240,41,85,0.482,12,33,0.364,19,22,0.864,11,29,40,25,3,9,8,20,113,123.25479930191972,5.0,4.0,38.0,0.46511627906976744,1610612747.0,123.25479930191972,91.68,93.56,95.44
1537,Anthony Davis,203076,LAL vs. DEN,LAL,1610612747,DEN,1,0042200314,2023-05-22,L,40,21,1,14,6,15,0.4,0,0,,9,10,0.9,2,12,1,3,1,4,-6,50.3,1.082,0.4,C,,122.4,113.9,130.3,122.5,-7.9,0.045,0.3,0.167,0.038,0.4,1.0,0.228,0.541,97.43,91.15,0.129,76,75.96,0.234,"MAY 22, 2023",240,40,86,0.465,8,20,0.4,23,26,0.885,8,30,38,20,5,4,6,19,111,116.30343671416597,3.0,9.0,40.0,0.4823529411764706,1610612743.0,116.30343671416597,95.44,93.56,91.68
1538,Dennis Schröder,203471,LAL vs. DEN,LAL,1610612747,DEN,1,0042200314,2023-05-22,L,38,13,5,2,5,13,0.385,3,6,0.5,0,0,,0,2,2,0,1,3,-3,27.9,1.0,0.5,G,,119.4,114.3,125.4,118.4,-5.9,0.0,0.051,0.026,0.2,0.5,5.0,0.165,0.5,94.35,89.71,0.062,72,74.76,0.172,"MAY 22, 2023",240,40,86,0.465,8,20,0.4,23,26,0.885,8,30,38,20,5,4,6,19,111,116.30343671416597,3.0,9.0,40.0,0.4823529411764706,1610612743.0,116.30343671416597,95.44,93.56,91.68
1539,Jamal Murray,1627750,DEN @ LAL,DEN,1610612743,LAL,0,0042200314,2023-05-22,W,43,25,5,3,10,18,0.556,0,4,0.0,5,5,1.0,0,3,2,1,2,3,11,43.1,1.238,0.5555555555555556,G,,130.9,123.5,117.3,112.2,13.6,0.0,0.07,0.035,0.172,0.556,2.5,0.221,0.619,94.71,90.0,0.124,81,75.0,0.217,"MAY 22, 2023",240,41,85,0.482,12,33,0.364,19,22,0.864,11,29,40,25,3,9,8,20,113,123.25479930191972,5.0,4.0,38.0,0.46511627906976744,1610612747.0,123.25479930191972,91.68,93.56,95.44
1540,Austin Reaves,1630559,LAL vs. DEN,LAL,1610612747,DEN,1,0042200314,2023-05-22,L,41,17,3,2,6,11,0.545,1,2,0.5,4,4,1.0,1,1,0,0,1,4,-4,22.9,1.332,0.5909090909090909,G,,121.1,115.5,128.0,119.9,-6.9,0.025,0.026,0.025,0.111,0.591,3.0,0.144,0.666,94.22,89.08,0.068,76,74.23,0.15,"MAY 22, 2023",240,40,86,0.465,8,20,0.4,23,26,0.885,8,30,38,20,5,4,6,19,111,116.30343671416597,3.0,9.0,40.0,0.4823529411764706,1610612743.0,116.30343671416597,95.44,93.56,91.68
1541,LeBron James,2544,LAL vs. DEN,LAL,1610612747,DEN,1,0042200314,2023-05-22,L,48,40,9,10,15,25,0.6,4,7,0.571,6,7,0.857,2,8,2,0,1,1,-2,70.5,1.425,0.68,F,,123.3,116.3,128.4,120.6,-5.1,0.043,0.174,0.108,0.36,0.68,9.0,0.274,0.712,94.7,89.13,0.234,90,74.28,0.28,"MAY 22, 2023",240,40,86,0.465,8,20,0.4,23,26,0.885,8,30,38,20,5,4,6,19,111,116.30343671416597,3.0,9.0,40.0,0.4823529411764706,1610612743.0,116.30343671416597,95.44,93.56,91.68
1542,Jayson Tatum,1628369,BOS @ MIA,BOS,1610612738,MIA,0,0042200304,2023-05-23,W,42,33,7,11,14,22,0.636,4,9,0.444,1,2,0.5,1,10,1,2,5,3,21,60.7,1.442,0.7272727272727273,F,,128.9,127.0,106.2,106.4,22.7,0.028,0.27,0.151,0.259,0.727,1.4,0.304,0.721,94.11,93.49,0.202,83,77.91,0.31,"MAY 23, 2023",240,43,84,0.512,18,45,0.4,12,18,0.667,7,32,39,28,8,8,10,24,116,122.20817530552044,5.0,2.0,44.0,0.4358974358974359,1610612748.0,122.20817530552044,94.92,94.12,93.32
1543,Duncan Robinson,1629130,MIA vs. BOS,MIA,1610612748,BOS,1,0042200304,2023-05-23,L,11,2,1,1,1,5,0.2,0,4,0.0,0,0,,0,1,0,0,2,1,-12,2.7,0.4,0.2,,,75.0,80.4,125.0,130.7,-50.0,0.0,0.1,0.043,0.25,0.2,0.5,0.259,0.2,100.18,106.01,-0.08,24,88.34,0.287,"MAY 23, 2023",240,34,78,0.436,8,32,0.25,23,28,0.821,12,32,44,18,5,2,15,18,99,106.08658379768539,8.0,8.0,39.0,0.5119047619047619,1610612738.0,106.08658379768539,93.32,94.12,94.92
1544,Justin Champagnie,1630551,BOS @ MIA,BOS,1610612738,MIA,0,0042200304,2023-05-23,W,1,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,0.0,0.0,,,,200.0,212.8,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.59,94.43,0.0,2,78.69,0.0,"MAY 23, 2023",240,43,84,0.512,18,45,0.4,12,18,0.667,7,32,39,28,8,8,10,24,116,122.20817530552044,5.0,2.0,44.0,0.4358974358974359,1610612748.0,122.20817530552044,94.92,94.12,93.32
1545,Jaylen Brown,1627759,BOS @ MIA,BOS,1610612738,MIA,0,0042200304,2023-05-23,W,37,17,4,4,7,16,0.438,1,5,0.2,2,5,0.4,0,4,2,0,1,5,9,32.8,0.934,0.46875,F,,117.8,118.5,105.5,104.7,12.3,0.0,0.103,0.055,0.16,0.469,4.0,0.238,0.467,94.0,93.9,0.062,73,78.25,0.245,"MAY 23, 2023",240,43,84,0.512,18,45,0.4,12,18,0.667,7,32,39,28,8,8,10,24,116,122.20817530552044,5.0,2.0,44.0,0.4358974358974359,1610612748.0,122.20817530552044,94.92,94.12,93.32
1546,Cody Zeller,203469,MIA vs. BOS,MIA,1610612748,BOS,1,0042200304,2023-05-23,L,13,5,0,3,1,2,0.5,0,0,,3,3,1.0,1,2,0,0,0,1,4,8.6,1.506,0.5,,,119.2,115.0,108.0,113.6,11.2,0.071,0.2,0.125,0.0,0.5,0.0,0.091,0.753,95.22,95.75,0.109,26,79.79,0.094,"MAY 23, 2023",240,34,78,0.436,8,32,0.25,23,28,0.821,12,32,44,18,5,2,15,18,99,106.08658379768539,8.0,8.0,39.0,0.5119047619047619,1610612738.0,106.08658379768539,93.32,94.12,94.92
1547,Caleb Martin,1628997,MIA vs. BOS,MIA,1610612748,BOS,1,0042200304,2023-05-23,L,35,16,1,4,6,9,0.667,2,5,0.4,2,2,1.0,0,4,0,1,2,1,-12,23.3,1.619,0.7777777777777778,,,107.2,106.6,121.1,123.0,-13.9,0.0,0.125,0.063,0.056,0.778,0.5,0.154,0.81,94.93,95.36,0.112,69,79.47,0.155,"MAY 23, 2023",240,34,78,0.436,8,32,0.25,23,28,0.821,12,32,44,18,5,2,15,18,99,106.08658379768539,8.0,8.0,39.0,0.5119047619047619,1610612738.0,106.08658379768539,93.32,94.12,94.92
1548,Grant Williams,1629684,BOS @ MIA,BOS,1610612738,MIA,0,0042200304,2023-05-23,W,29,14,2,6,4,7,0.571,4,6,0.667,2,2,1.0,2,4,1,1,0,2,15,30.2,1.777,0.8571428571428571,,,116.7,119.9,96.5,96.6,20.2,0.074,0.154,0.113,0.091,0.857,0.0,0.119,0.888,94.73,96.11,0.157,60,80.09,0.126,"MAY 23, 2023",240,43,84,0.512,18,45,0.4,12,18,0.667,7,32,39,28,8,8,10,24,116,122.20817530552044,5.0,2.0,44.0,0.4358974358974359,1610612748.0,122.20817530552044,94.92,94.12,93.32
1549,Haywood Highsmith,1629312,MIA vs. BOS,MIA,1610612748,BOS,1,0042200304,2023-05-23,L,2,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,-3,0.0,0.0,,,,100.0,103.1,175.0,186.2,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.93,114.06,0.0,4,95.05,0.0,"MAY 23, 2023",240,34,78,0.436,8,32,0.25,23,28,0.821,12,32,44,18,5,2,15,18,99,106.08658379768539,8.0,8.0,39.0,0.5119047619047619,1610612738.0,106.08658379768539,93.32,94.12,94.92
1550,Robert Williams III,1629057,BOS @ MIA,BOS,1610612738,MIA,0,0042200304,2023-05-23,W,22,7,0,1,3,5,0.6,0,1,0.0,1,2,0.5,0,1,0,2,1,4,-6,13.2,1.19,0.6,,,100.0,102.6,118.2,116.9,-18.2,0.0,0.053,0.025,0.0,0.6,0.0,0.137,0.595,98.41,99.16,0.012,46,82.63,0.146,"MAY 23, 2023",240,43,84,0.512,18,45,0.4,12,18,0.667,7,32,39,28,8,8,10,24,116,122.20817530552044,5.0,2.0,44.0,0.4358974358974359,1610612748.0,122.20817530552044,94.92,94.12,93.32
1551,Bam Adebayo,1628389,MIA vs. BOS,MIA,1610612748,BOS,1,0042200304,2023-05-23,L,35,10,0,5,4,7,0.571,0,0,,2,4,0.5,1,4,1,0,4,4,-21,15.0,1.142,0.5714285714285714,C,,97.1,99.3,126.1,123.8,-29.0,0.031,0.125,0.078,0.0,0.571,0.0,0.173,0.571,93.47,93.63,0.019,68,78.03,0.177,"MAY 23, 2023",240,34,78,0.436,8,32,0.25,23,28,0.821,12,32,44,18,5,2,15,18,99,106.08658379768539,8.0,8.0,39.0,0.5119047619047619,1610612738.0,106.08658379768539,93.32,94.12,94.92
1552,Marcus Smart,203935,BOS @ MIA,BOS,1610612738,MIA,0,0042200304,2023-05-23,W,35,11,6,3,4,11,0.364,3,9,0.333,0,0,,1,2,2,0,1,1,15,28.6,1.0,0.5,G,,122.9,123.6,104.4,104.5,18.4,0.033,0.059,0.047,0.214,0.5,6.0,0.154,0.5,93.94,94.27,0.091,70,78.56,0.161,"MAY 23, 2023",240,43,84,0.512,18,45,0.4,12,18,0.667,7,32,39,28,8,8,10,24,116,122.20817530552044,5.0,2.0,44.0,0.4358974358974359,1610612748.0,122.20817530552044,94.92,94.12,93.32
1553,Kyle Lowry,200768,MIA vs. BOS,MIA,1610612748,BOS,1,0042200304,2023-05-23,L,28,5,6,8,2,8,0.25,1,5,0.2,0,0,,3,5,2,0,4,4,0,25.6,0.625,0.3125,,,109.1,110.1,111.1,114.5,-2.0,0.115,0.2,0.157,0.316,0.313,1.5,0.19,0.313,92.49,94.33,0.05,55,78.61,0.195,"MAY 23, 2023",240,34,78,0.436,8,32,0.25,23,28,0.821,12,32,44,18,5,2,15,18,99,106.08658379768539,8.0,8.0,39.0,0.5119047619047619,1610612738.0,106.08658379768539,93.32,94.12,94.92
1554,Gabe Vincent,1629216,MIA vs. BOS,MIA,1610612748,BOS,1,0042200304,2023-05-23,L,28,17,4,1,5,10,0.5,1,4,0.25,6,7,0.857,1,0,0,0,1,4,-16,23.2,1.3,0.55,G,,92.9,96.8,121.4,118.2,-28.6,0.037,0.0,0.019,0.286,0.55,4.0,0.226,0.65,95.8,96.46,0.099,56,80.38,0.234,"MAY 23, 2023",240,34,78,0.436,8,32,0.25,23,28,0.821,12,32,44,18,5,2,15,18,99,106.08658379768539,8.0,8.0,39.0,0.5119047619047619,1610612738.0,106.08658379768539,93.32,94.12,94.92
1555,Malcolm Brogdon,1627763,BOS @ MIA,BOS,1610612738,MIA,0,0042200304,2023-05-23,W,17,2,3,5,1,5,0.2,0,2,0.0,0,0,,1,4,0,0,1,1,-1,11.5,0.4,0.2,,,97.1,102.4,102.9,102.1,-5.8,0.059,0.286,0.161,0.273,0.2,3.0,0.154,0.2,97.86,100.06,0.063,35,83.38,0.166,"MAY 23, 2023",240,43,84,0.512,18,45,0.4,12,18,0.667,7,32,39,28,8,8,10,24,116,122.20817530552044,5.0,2.0,44.0,0.4358974358974359,1610612748.0,122.20817530552044,94.92,94.12,93.32
1556,Al Horford,201143,BOS @ MIA,BOS,1610612738,MIA,0,0042200304,2023-05-23,W,25,12,4,7,4,7,0.571,3,6,0.5,1,2,0.5,1,6,0,1,0,5,23,29.4,1.523,0.7857142857142857,C,,137.5,136.9,87.8,91.6,49.7,0.048,0.24,0.152,0.19,0.786,0.0,0.151,0.761,90.93,92.69,0.144,48,77.24,0.153,"MAY 23, 2023",240,43,84,0.512,18,45,0.4,12,18,0.667,7,32,39,28,8,8,10,24,116,122.20817530552044,5.0,2.0,44.0,0.4358974358974359,1610612748.0,122.20817530552044,94.92,94.12,93.32
1557,Nikola Jović,1631107,MIA vs. BOS,MIA,1610612748,BOS,1,0042200304,2023-05-23,L,1,0,0,1,0,1,0.0,0,1,0.0,0,0,,0,1,0,0,0,0,0,1.2,0.0,0.0,,,133.3,138.9,133.3,212.8,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.2,0.0,103.85,130.91,0.0,3,109.09,0.258,"MAY 23, 2023",240,34,78,0.436,8,32,0.25,23,28,0.821,12,32,44,18,5,2,15,18,99,106.08658379768539,8.0,8.0,39.0,0.5119047619047619,1610612738.0,106.08658379768539,93.32,94.12,94.92
1558,Sam Hauser,1630573,BOS @ MIA,BOS,1610612738,MIA,0,0042200304,2023-05-23,W,1,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0.0,0.0,,,,133.3,212.8,133.3,138.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.85,130.91,0.0,3,109.09,0.0,"MAY 23, 2023",240,43,84,0.512,18,45,0.4,12,18,0.667,7,32,39,28,8,8,10,24,116,122.20817530552044,5.0,2.0,44.0,0.4358974358974359,1610612748.0,122.20817530552044,94.92,94.12,93.32
1559,Omer Yurtseven,1630209,MIA vs. BOS,MIA,1610612748,BOS,1,0042200304,2023-05-23,L,1,0,0,1,0,0,,0,0,,0,0,,1,0,0,0,0,0,0,1.2,0.0,,,,133.3,138.9,133.3,212.8,0.0,0.5,0.0,0.333,0.0,0.0,0.0,0.0,0.0,103.85,130.91,0.091,3,109.09,0.0,"MAY 23, 2023",240,34,78,0.436,8,32,0.25,23,28,0.821,12,32,44,18,5,2,15,18,99,106.08658379768539,8.0,8.0,39.0,0.5119047619047619,1610612738.0,106.08658379768539,93.32,94.12,94.92
1560,Payton Pritchard,1630202,BOS @ MIA,BOS,1610612738,MIA,0,0042200304,2023-05-23,W,1,4,0,0,1,1,1.0,0,0,,2,2,1.0,0,0,0,0,0,0,0,4.0,2.128,1.0,,,133.3,212.8,133.3,138.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.667,1.064,103.85,130.91,0.727,3,109.09,1.064,"MAY 23, 2023",240,43,84,0.512,18,45,0.4,12,18,0.667,7,32,39,28,8,8,10,24,116,122.20817530552044,5.0,2.0,44.0,0.4358974358974359,1610612748.0,122.20817530552044,94.92,94.12,93.32
1561,Max Strus,1629622,MIA vs. BOS,MIA,1610612748,BOS,1,0042200304,2023-05-23,L,36,9,1,7,4,9,0.444,1,5,0.2,0,0,,1,6,0,0,0,1,0,18.9,1.0,0.5,G,,115.7,115.8,115.7,115.8,0.0,0.032,0.182,0.109,0.04,0.5,0.0,0.113,0.5,93.43,93.51,0.072,70,77.92,0.114,"MAY 23, 2023",240,34,78,0.436,8,32,0.25,23,28,0.821,12,32,44,18,5,2,15,18,99,106.08658379768539,8.0,8.0,39.0,0.5119047619047619,1610612738.0,106.08658379768539,93.32,94.12,94.92
1562,Luke Kornet,1628436,BOS @ MIA,BOS,1610612738,MIA,0,0042200304,2023-05-23,W,1,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0.0,0.0,,,,133.3,212.8,133.3,138.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.85,130.91,0.0,3,109.09,0.0,"MAY 23, 2023",240,43,84,0.512,18,45,0.4,12,18,0.667,7,32,39,28,8,8,10,24,116,122.20817530552044,5.0,2.0,44.0,0.4358974358974359,1610612748.0,122.20817530552044,94.92,94.12,93.32
1563,Derrick White,1628401,BOS @ MIA,BOS,1610612738,MIA,0,0042200304,2023-05-23,W,27,16,2,2,5,10,0.5,3,7,0.429,3,3,1.0,1,1,2,2,1,3,7,32.4,1.413,0.65,G,,122.6,120.2,105.5,109.1,17.2,0.04,0.038,0.039,0.1,0.65,2.0,0.207,0.707,94.05,94.71,0.123,53,78.93,0.207,"MAY 23, 2023",240,43,84,0.512,18,45,0.4,12,18,0.667,7,32,39,28,8,8,10,24,116,122.20817530552044,5.0,2.0,44.0,0.4358974358974359,1610612748.0,122.20817530552044,94.92,94.12,93.32
1564,Mike Muscala,203488,BOS @ MIA,BOS,1610612738,MIA,0,0042200304,2023-05-23,W,1,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0.0,0.0,,,,133.3,212.8,133.3,138.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.85,130.91,0.0,3,109.09,0.0,"MAY 23, 2023",240,43,84,0.512,18,45,0.4,12,18,0.667,7,32,39,28,8,8,10,24,116,122.20817530552044,5.0,2.0,44.0,0.4358974358974359,1610612748.0,122.20817530552044,94.92,94.12,93.32
1565,Jimmy Butler III,202710,MIA vs. BOS,MIA,1610612748,BOS,1,0042200304,2023-05-23,L,39,29,5,9,9,21,0.429,1,4,0.25,10,12,0.833,4,5,1,1,2,1,-20,51.3,1.104,0.4523809523809524,F,,104.0,103.1,127.3,128.5,-23.3,0.111,0.152,0.13,0.294,0.452,2.5,0.337,0.552,93.96,93.98,0.165,75,78.32,0.338,"MAY 23, 2023",240,34,78,0.436,8,32,0.25,23,28,0.821,12,32,44,18,5,2,15,18,99,106.08658379768539,8.0,8.0,39.0,0.5119047619047619,1610612738.0,106.08658379768539,93.32,94.12,94.92
1566,Kevin Love,201567,MIA vs. BOS,MIA,1610612748,BOS,1,0042200304,2023-05-23,L,12,6,0,4,2,6,0.333,2,4,0.5,0,0,,0,4,1,0,0,1,-5,13.8,1.0,0.5,F,,95.8,100.5,116.7,116.7,-20.8,0.0,0.364,0.167,0.0,0.5,0.0,0.222,0.5,95.62,97.9,0.125,24,81.59,0.232,"MAY 23, 2023",240,34,78,0.436,8,32,0.25,23,28,0.821,12,32,44,18,5,2,15,18,99,106.08658379768539,8.0,8.0,39.0,0.5119047619047619,1610612738.0,106.08658379768539,93.32,94.12,94.92
