,Unnamed: 0,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,STARTING,MIN_ROLL_REB_2,REB_ROLL_REB_2,REB_STD_AVG_2,OREB_ROLL_REB_2,DREB_ROLL_REB_2,OREB_PCT_ROLL_REB_2,DREB_PCT_ROLL_REB_2,REB_PCT_ROLL_REB_2,USG_PCT_ROLL_REB_2,GAME_PACE_ROLL_REB_2,MIN_ROLL_REB_4,REB_ROLL_REB_4,REB_STD_AVG_4,OREB_ROLL_REB_4,DREB_ROLL_REB_4,OREB_PCT_ROLL_REB_4,DREB_PCT_ROLL_REB_4,REB_PCT_ROLL_REB_4,USG_PCT_ROLL_REB_4,GAME_PACE_ROLL_REB_4,MIN_ROLL_REB_6,REB_ROLL_REB_6,REB_STD_AVG_6,OREB_ROLL_REB_6,DREB_ROLL_REB_6,OREB_PCT_ROLL_REB_6,DREB_PCT_ROLL_REB_6,REB_PCT_ROLL_REB_6,USG_PCT_ROLL_REB_6,GAME_PACE_ROLL_REB_6,PLAYER_HOME_AVG_REB,PLAYER_AWAY_AVG_REB,DAYS_OF_REST,DAYS_AGO,REB_LAG_1,REB_LAG_2,REB_LAG_3,REB_LAG_4,OPP_ROLL_OPP_DEF_RATING_5,OPP_ROLL_OPP_STL_5,OPP_ROLL_OPP_BLK_5,NORMALIZED_DEF_RATING,OPP_DEF_STRENGTH,DEF_CATEGORY,REB_VS_DEF,OREB_PCT_VS_DEF,DREB_PCT_VS_DEF,REB_PCT_VS_DEF,USG_PCT_VS_DEF,GAME_PACE_VS_DEF,GUARD,FORWARD,CENTER
1518,1518,Karl-Anthony Towns,1626157,NYK @ IND,NYK,1610612752,IND,0,42400303,2025-05-25,W,33,24,1,15,8,17,0.471,3,7,0.429,5,6,0.833,1,14,0,0,6,5,6,37.5,1.222,0.5588235294117647,F,,106.1,103.2,103.2,98.1,2.8,0.029,0.438,0.227,0.067,0.559,0.17,0.321,0.611,96.79,93.12,0.18,66,77.6,0.334,"MAY 25, 2025",240,34,78,0.436,11,32,0.344,27,30,0.9,9,28,37,13,7,4,14,25,106,110.18711018711018,9.0,4.0,38.0,0.4415584415584415,1610612754,110.18711018711018,96.2,96.86,97.52,1,33.5,9.5,3.54,2.0,7.5,0.06,0.25,0.15,0.26,103.1,32.75,9.75,2.63,1.75,8.0,0.05,0.25,0.15,0.26,99.51,33.83,10.83,2.93,2.5,8.33,0.07,0.27,0.16,0.26,96.97,,12.14,2.0,28,7.0,12.0,12.0,8.0,113.6,6.6,3.2,-0.19562806603053567,0.427599010398834,0,0.293,-0.517,0.622,0.335,0.338,-0.04,0,1,1
1512,1512,Miles McBride,1630540,NYK @ IND,NYK,1610612752,IND,0,42400303,2025-05-25,W,15,9,0,0,2,6,0.333,1,4,0.25,4,4,1.0,0,0,1,0,1,3,7,11.0,1.16,0.4166666666666667,,,131.0,132.9,96.9,86.8,34.2,0.0,0.0,0.0,0.0,0.417,0.0,0.281,0.58,102.68,97.38,0.049,29,81.15,0.294,"MAY 25, 2025",240,34,78,0.436,11,32,0.344,27,30,0.9,9,28,37,13,7,4,14,25,106,110.18711018711018,9.0,4.0,38.0,0.4415584415584415,1610612754,110.18711018711018,96.2,96.86,97.52,0,25.0,1.5,0.71,0.0,1.5,0.0,0.05,0.03,0.13,103.1,27.75,1.25,0.96,0.5,0.75,0.01,0.03,0.02,0.12,99.51,25.17,1.0,0.89,0.33,0.67,0.01,0.03,0.02,0.11,96.97,,0.71,2.0,28,1.0,2.0,2.0,0.0,112.74,7.2,3.4,-0.12459806807520206,0.49001242409660123,0,-1.0,-1.0,-1.0,-1.0,1.007,-0.04,1,0,0
1519,1519,Delon Wright,1626153,NYK @ IND,NYK,1610612752,IND,0,42400303,2025-05-25,W,13,2,1,0,1,1,1.0,0,0,,0,0,,0,0,1,0,0,0,2,6.5,2.0,1.0,,,117.9,118.5,119.2,120.5,-1.4,0.0,0.0,0.0,0.111,1.0,0.0,0.031,1.0,96.41,97.2,0.078,28,81.0,0.035,"MAY 25, 2025",240,34,78,0.436,11,32,0.344,27,30,0.9,9,28,37,13,7,4,14,25,106,110.18711018711018,9.0,4.0,38.0,0.4415584415584415,1610612754,110.18711018711018,96.2,96.86,97.52,0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.45,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.45,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.45,,0.0,4.0,28,0.0,0.0,,,111.89,7.8,3.6,-0.05439400032865182,0.552150527724774,0,-1.0,-1.0,,-1.0,-0.612,-0.065,1,0,0
1520,1520,T.J. McConnell,204456,IND vs. NYK,IND,1610612754,NYK,1,42400303,2025-05-25,L,15,12,3,3,5,9,0.556,0,1,0.0,2,2,1.0,2,1,0,0,2,1,-6,18.1,1.215,0.5555555555555556,,,117.2,120.2,125.0,125.2,-7.8,0.286,0.077,0.15,0.429,0.556,1.5,0.387,0.607,93.58,94.76,0.174,29,78.96,0.396,"MAY 25, 2025",240,34,77,0.442,5,25,0.2,27,33,0.818,6,32,38,21,9,4,12,27,100,102.5430680885972,7.0,4.0,37.0,0.4358974358974359,1610612752,102.5430680885972,97.52,96.86,96.2,0,14.0,3.0,1.41,0.5,2.5,0.06,0.18,0.1,0.3,103.1,14.0,2.75,0.96,0.5,2.25,0.05,0.21,0.11,0.25,102.22,15.17,3.33,1.51,0.5,2.83,0.04,0.21,0.12,0.25,103.51,3.5,,2.0,28,2.0,4.0,3.0,2.0,112.84,6.4,4.0,-0.13285737016303226,0.4934205818998283,0,0.024,3.767,-0.487,0.5,0.488,-0.04,1,0,0
1523,1523,Obi Toppin,1630167,IND vs. NYK,IND,1610612754,NYK,1,42400303,2025-05-25,L,14,8,0,4,3,6,0.5,0,1,0.0,2,2,1.0,1,3,0,0,2,2,19,10.8,1.163,0.5,,,135.5,130.1,76.7,77.6,58.8,0.125,0.176,0.16,0.0,0.5,0.0,0.25,0.581,104.78,103.22,0.098,31,86.02,0.255,"MAY 25, 2025",240,34,77,0.442,5,25,0.2,27,33,0.818,6,32,38,21,9,4,12,27,100,102.5430680885972,7.0,4.0,37.0,0.4358974358974359,1610612752,102.5430680885972,97.52,96.86,96.2,0,19.5,6.0,5.66,1.5,4.5,0.06,0.23,0.14,0.17,103.1,18.0,5.0,3.56,1.0,4.0,0.04,0.26,0.14,0.2,102.22,17.83,4.0,3.16,0.83,3.17,0.04,0.2,0.11,0.2,103.51,2.67,,2.0,28,2.0,10.0,3.0,5.0,109.4,6.6,4.0,0.1512626216583022,0.5965925523509498,0,0.09,2.125,0.035,0.6,0.389,-0.036,0,1,0
1510,1510,Tyrese Haliburton,1630169,IND vs. NYK,IND,1610612754,NYK,1,42400303,2025-05-25,L,37,20,7,4,7,15,0.467,2,8,0.25,4,4,1.0,0,4,3,0,3,2,-1,41.3,1.193,0.5333333333333333,G,,104.0,97.5,105.3,105.3,-1.3,0.0,0.108,0.051,0.368,0.533,2.33,0.227,0.597,100.09,96.86,0.183,75,80.72,0.233,"MAY 25, 2025",240,34,77,0.442,5,25,0.2,27,33,0.818,6,32,38,21,9,4,12,27,100,102.5430680885972,7.0,4.0,37.0,0.4358974358974359,1610612752,102.5430680885972,97.52,96.86,96.2,1,38.5,6.0,2.83,1.0,5.0,0.03,0.17,0.09,0.26,103.1,34.75,5.75,1.71,0.5,5.25,0.01,0.16,0.09,0.24,102.22,34.17,5.33,3.2,0.5,4.83,0.01,0.14,0.08,0.21,103.51,4.33,,2.0,28,8.0,4.0,6.0,5.0,105.97,6.8,4.0,0.43455668327085445,0.6994892127324772,1,-0.087,-1.0,-0.018,-0.15,0.261,-0.043,1,0,0
1525,1525,Jalen Brunson,1628973,NYK @ IND,NYK,1610612752,IND,0,42400303,2025-05-25,W,31,23,1,2,6,18,0.333,1,5,0.2,10,10,1.0,0,2,0,0,3,5,-6,23.9,1.027,0.3611111111111111,G,,101.6,99.1,115.0,111.4,-13.4,0.0,0.074,0.033,0.063,0.361,0.33,0.361,0.513,98.72,95.95,0.06,62,79.96,0.368,"MAY 25, 2025",240,34,78,0.436,11,32,0.344,27,30,0.9,9,28,37,13,7,4,14,25,106,110.18711018711018,9.0,4.0,38.0,0.4415584415584415,1610612754,110.18711018711018,96.2,96.86,97.52,1,38.5,2.0,1.41,0.0,2.0,0.0,0.06,0.03,0.4,103.1,36.25,2.75,2.36,0.5,2.25,0.01,0.06,0.04,0.33,99.51,37.5,3.33,2.07,0.67,2.67,0.02,0.07,0.05,0.32,96.97,,3.71,2.0,28,3.0,1.0,6.0,1.0,111.04,8.4,3.8,0.015810067417898425,0.6142886313529469,0,-0.438,-1.0,-0.075,-0.34,0.094,-0.04,1,0,0
1511,1511,Bennedict Mathurin,1631097,IND vs. NYK,IND,1610612754,NYK,1,42400303,2025-05-25,L,8,2,2,2,0,1,0.0,0,0,,2,2,1.0,0,2,0,0,1,1,-5,6.4,1.064,0.0,,,106.7,109.3,131.3,127.7,-24.6,0.0,0.333,0.2,0.333,0.0,2.0,0.2,0.532,88.45,88.22,0.097,15,73.52,0.205,"MAY 25, 2025",240,34,77,0.442,5,25,0.2,27,33,0.818,6,32,38,21,9,4,12,27,100,102.5430680885972,7.0,4.0,37.0,0.4358974358974359,1610612752,102.5430680885972,97.52,96.86,96.2,0,16.0,1.5,2.12,1.0,0.5,0.04,0.02,0.03,0.13,103.1,11.0,1.0,1.41,0.5,0.5,0.02,0.14,0.1,0.18,102.22,15.17,1.17,1.17,0.5,0.67,0.02,0.1,0.08,0.21,103.51,2.0,,2.0,28,0.0,3.0,0.0,1.0,102.54,7.0,4.0,0.7178507448834056,0.8023858731140044,1,-0.451,-1.0,2.027,1.222,-0.13,-0.052,1,1,0
1526,1526,Mikal Bridges,1628969,NYK @ IND,NYK,1610612752,IND,0,42400303,2025-05-25,W,37,15,1,2,6,18,0.333,1,6,0.167,2,2,1.0,2,0,2,0,1,2,2,23.9,0.794,0.3611111111111111,G,,106.8,105.3,104.1,97.9,2.7,0.056,0.0,0.026,0.056,0.361,1.0,0.238,0.397,100.24,96.54,0.035,74,80.45,0.241,"MAY 25, 2025",240,34,78,0.436,11,32,0.344,27,30,0.9,9,28,37,13,7,4,14,25,106,110.18711018711018,9.0,4.0,38.0,0.4415584415584415,1610612754,110.18711018711018,96.2,96.86,97.52,1,45.5,6.5,0.71,2.5,4.0,0.05,0.1,0.08,0.19,103.1,40.25,4.75,2.22,2.0,2.75,0.05,0.07,0.06,0.2,99.51,40.5,4.83,2.14,1.67,3.17,0.04,0.08,0.06,0.2,96.97,,4.86,2.0,28,7.0,6.0,4.0,2.0,110.19,9.0,4.0,0.08601413516444983,0.67642673498112,0,-0.6,0.4,-1.0,-0.567,0.253,-0.033,1,1,0
1527,1527,Tony Bradley,1628396,IND vs. NYK,IND,1610612754,NYK,1,42400303,2025-05-25,L,15,2,1,3,1,2,0.5,0,1,0.0,0,0,,1,2,0,1,1,3,-2,9.1,1.0,0.5,,,100.0,102.0,103.2,104.8,-3.2,0.091,0.143,0.12,0.111,0.5,1.0,0.091,0.5,96.22,97.96,0.024,30,81.63,0.093,"MAY 25, 2025",240,34,77,0.442,5,25,0.2,27,33,0.818,6,32,38,21,9,4,12,27,100,102.5430680885972,7.0,4.0,37.0,0.4358974358974359,1610612752,102.5430680885972,97.52,96.86,96.2,0,8.0,2.0,0.0,0.5,1.5,0.06,0.2,0.13,0.05,98.47,5.25,1.5,0.58,0.25,1.25,0.03,0.21,0.15,0.06,99.92,5.0,1.6,0.55,0.6,1.0,0.22,0.17,0.2,0.05,100.37,2.0,,2.0,28,2.0,2.0,1.0,1.0,102.54,7.0,4.0,0.7178507448834056,0.8023858731140044,1,0.415,-0.621,0.589,-0.25,-0.09,-0.052,0,1,1
1528,1528,OG Anunoby,1628384,NYK @ IND,NYK,1610612752,IND,0,42400303,2025-05-25,W,37,16,2,2,6,9,0.667,4,6,0.667,0,2,0.0,0,2,1,3,0,3,1,33.4,1.619,0.8888888888888888,F,,102.7,101.0,98.7,98.1,4.1,0.0,0.053,0.027,0.111,0.889,0.0,0.118,0.81,97.25,96.16,0.135,73,80.13,0.122,"MAY 25, 2025",240,34,78,0.436,11,32,0.344,27,30,0.9,9,28,37,13,7,4,14,25,106,110.18711018711018,9.0,4.0,38.0,0.4415584415584415,1610612754,110.18711018711018,96.2,96.86,97.52,1,39.0,4.0,1.41,1.0,3.0,0.03,0.08,0.06,0.18,103.1,37.75,6.25,2.75,1.25,5.0,0.03,0.13,0.08,0.2,99.51,37.0,5.0,2.9,1.33,3.67,0.03,0.1,0.07,0.17,96.97,,4.0,2.0,28,5.0,3.0,9.0,8.0,110.19,9.0,4.0,0.08601413516444983,0.67642673498112,0,-0.52,-1.0,-0.243,-0.46,-0.379,-0.027,1,1,0
1515,1515,Josh Hart,1628404,NYK @ IND,NYK,1610612752,IND,0,42400303,2025-05-25,W,34,8,4,10,1,3,0.333,0,2,0.0,6,6,1.0,3,7,1,0,1,4,5,28.0,1.418,0.3333333333333333,,,116.2,112.0,108.8,104.4,7.4,0.097,0.25,0.169,0.174,0.333,4.0,0.091,0.709,99.74,95.91,0.137,68,79.92,0.094,"MAY 25, 2025",240,34,78,0.436,11,32,0.344,27,30,0.9,9,28,37,13,7,4,14,25,106,110.18711018711018,9.0,4.0,38.0,0.4415584415584415,1610612754,110.18711018711018,96.2,96.86,97.52,0,36.5,9.5,4.95,2.0,7.5,0.06,0.2,0.14,0.09,103.1,35.5,9.25,3.3,2.0,7.25,0.06,0.21,0.13,0.14,99.51,34.33,8.67,2.88,1.83,6.83,0.06,0.21,0.13,0.14,96.97,,9.29,2.0,28,6.0,13.0,11.0,7.0,110.19,9.0,4.0,0.08601413516444983,0.67642673498112,0,0.011,0.078,0.25,0.207,-0.242,-0.038,1,0,0
1517,1517,Myles Turner,1626167,IND vs. NYK,IND,1610612754,NYK,1,42400303,2025-05-25,L,33,19,3,4,6,12,0.5,1,6,0.167,6,8,0.75,1,3,1,2,1,5,-2,36.3,1.224,0.5416666666666666,C,,106.1,99.8,109.1,109.4,-3.0,0.029,0.094,0.061,0.167,0.542,3.0,0.224,0.612,98.77,95.92,0.126,66,79.93,0.232,"MAY 25, 2025",240,34,77,0.442,5,25,0.2,27,33,0.818,6,32,38,21,9,4,12,27,100,102.5430680885972,7.0,4.0,37.0,0.4358974358974359,1610612752,102.5430680885972,97.52,96.86,96.2,1,32.0,4.0,1.41,1.5,2.5,0.05,0.08,0.07,0.19,103.1,29.75,5.5,1.91,2.0,3.5,0.08,0.11,0.1,0.2,102.22,30.0,5.5,2.17,1.67,3.83,0.06,0.11,0.09,0.21,103.51,5.0,,2.0,28,3.0,5.0,7.0,7.0,102.54,7.0,4.0,0.7178507448834056,0.8023858731140044,1,-0.138,-0.42,-0.145,-0.238,0.12,-0.058,0,1,1
1513,1513,Andrew Nembhard,1629614,IND vs. NYK,IND,1610612754,NYK,1,42400303,2025-05-25,L,38,9,3,4,2,9,0.222,0,3,0.0,5,6,0.833,0,4,1,0,0,2,-11,21.3,0.773,0.2222222222222222,G,,98.7,92.5,110.4,111.8,-11.7,0.0,0.108,0.052,0.13,0.222,0.0,0.14,0.387,97.71,95.21,0.062,75,79.34,0.143,"MAY 25, 2025",240,34,77,0.442,5,25,0.2,27,33,0.818,6,32,38,21,9,4,12,27,100,102.5430680885972,7.0,4.0,37.0,0.4358974358974359,1610612752,102.5430680885972,97.52,96.86,96.2,1,36.0,3.5,0.71,1.0,2.5,0.03,0.08,0.05,0.14,103.1,34.75,3.25,0.5,1.0,2.25,0.03,0.06,0.05,0.13,102.22,33.5,4.0,1.55,1.0,3.0,0.03,0.08,0.06,0.17,103.51,4.0,,2.0,28,3.0,4.0,3.0,3.0,102.54,7.0,4.0,0.7178507448834056,0.8023858731140044,1,0.036,-1.0,0.2,0.04,-0.176,-0.05,1,1,0
1521,1521,Ben Sheppard,1641767,IND vs. NYK,IND,1610612754,NYK,1,42400303,2025-05-25,L,17,3,0,3,1,1,1.0,1,1,1.0,0,0,,0,3,2,0,2,5,1,10.6,3.0,1.5,,,113.5,111.3,107.9,110.0,5.6,0.0,0.176,0.103,0.0,1.5,0.0,0.071,1.5,105.0,105.0,0.017,37,87.5,0.074,"MAY 25, 2025",240,34,77,0.442,5,25,0.2,27,33,0.818,6,32,38,21,9,4,12,27,100,102.5430680885972,7.0,4.0,37.0,0.4358974358974359,1610612752,102.5430680885972,97.52,96.86,96.2,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,103.1,15.25,1.0,1.41,0.0,1.0,0.0,0.05,0.02,0.11,102.22,12.17,1.17,1.17,0.0,1.17,0.0,0.12,0.06,0.1,103.51,2.25,,2.0,28,0.0,0.0,1.0,3.0,102.54,7.0,4.0,0.7178507448834056,0.8023858731140044,1,1.069,-1.0,0.467,0.471,-0.113,-0.059,1,0,0
1514,1514,Landry Shamet,1629013,NYK @ IND,NYK,1610612752,IND,0,42400303,2025-05-25,W,11,3,2,0,1,2,0.5,1,2,0.5,0,0,,0,0,0,0,1,0,12,5.0,1.5,0.75,,,136.4,134.4,85.7,85.4,50.6,0.0,0.0,0.0,0.182,0.75,2.0,0.12,0.75,91.5,90.66,0.08,22,75.55,0.129,"MAY 25, 2025",240,34,78,0.436,11,32,0.344,27,30,0.9,9,28,37,13,7,4,14,25,106,110.18711018711018,9.0,4.0,38.0,0.4415584415584415,1610612754,110.18711018711018,96.2,96.86,97.52,0,4.0,0.5,0.71,0.0,0.5,0.0,0.06,0.04,0.29,95.92,3.0,0.25,0.5,0.0,0.25,0.0,0.03,0.02,0.19,93.87,3.5,0.17,0.41,0.0,0.17,0.0,0.02,0.01,0.14,94.91,,0.0,9.0,28,1.0,0.0,0.0,0.0,110.19,9.0,4.0,0.08601413516444983,0.67642673498112,0,-1.0,,-1.0,-1.0,0.5,-0.028,1,0,0
1516,1516,Pascal Siakam,1627783,IND vs. NYK,IND,1610612754,NYK,1,42400303,2025-05-25,L,35,17,2,4,7,14,0.5,0,1,0.0,3,5,0.6,1,3,0,0,0,2,-21,24.8,1.049,0.5,F,,94.1,91.3,123.2,120.7,-29.1,0.027,0.097,0.059,0.133,0.5,0.0,0.211,0.525,96.43,93.99,0.104,68,78.32,0.219,"MAY 25, 2025",240,34,77,0.442,5,25,0.2,27,33,0.818,6,32,38,21,9,4,12,27,100,102.5430680885972,7.0,4.0,37.0,0.4358974358974359,1610612752,102.5430680885972,97.52,96.86,96.2,1,38.0,5.0,0.0,0.5,4.5,0.01,0.12,0.07,0.27,103.1,34.25,6.0,1.41,0.5,5.5,0.02,0.16,0.1,0.25,102.22,32.5,5.67,1.37,0.67,5.0,0.03,0.14,0.09,0.24,103.51,6.0,,2.0,28,5.0,5.0,8.0,6.0,102.54,7.0,4.0,0.7178507448834056,0.8023858731140044,1,-0.333,-0.46,-0.192,-0.344,-0.083,-0.05,0,1,0
1524,1524,Mitchell Robinson,1629011,NYK @ IND,NYK,1610612752,IND,0,42400303,2025-05-25,W,29,6,1,6,3,4,0.75,0,0,,0,0,,3,3,1,1,1,3,1,19.7,1.5,0.75,C,,110.5,112.4,103.3,98.5,7.2,0.111,0.1,0.105,0.056,0.75,1.0,0.078,0.75,98.52,96.9,0.086,57,80.75,0.079,"MAY 25, 2025",240,34,78,0.436,11,32,0.344,27,30,0.9,9,28,37,13,7,4,14,25,106,110.18711018711018,9.0,4.0,38.0,0.4415584415584415,1610612754,110.18711018711018,96.2,96.86,97.52,1,25.0,8.5,0.71,4.0,4.5,0.18,0.17,0.18,0.06,103.1,21.75,8.5,3.7,4.0,4.5,0.18,0.19,0.19,0.07,99.51,21.83,8.33,2.88,4.5,3.83,0.2,0.17,0.19,0.09,96.97,,6.29,2.0,28,9.0,8.0,4.0,13.0,110.19,9.0,4.0,0.08601413516444983,0.67642673498112,0,-0.077,-0.306,-0.412,-0.344,0.114,-0.035,0,1,1
1545,1545,Shai Gilgeous-Alexander,1628983,OKC @ MIN,OKC,1610612760,MIN,0,42400314,2025-05-26,W,40,40,10,9,13,30,0.433,2,7,0.286,12,14,0.857,4,5,1,0,5,4,5,63.8,1.106,0.4666666666666667,G,,128.4,127.0,122.2,119.9,6.2,0.095,0.147,0.118,0.4,0.467,2.0,0.42,0.553,98.59,97.1,0.181,81,80.92,0.433,"MAY 26, 2025",240,48,95,0.505,16,37,0.432,16,21,0.762,19,17,36,22,14,5,14,22,128,128.98024989923417,8.0,3.0,41.0,0.5119047619047619,1610612750,128.98024989923417,99.24,98.78,98.32,1,35.0,2.5,0.71,0.0,2.5,0.0,0.07,0.03,0.3,100.71,36.0,3.25,1.26,0.25,3.0,0.01,0.08,0.04,0.31,99.72,36.33,3.67,1.51,0.33,3.33,0.01,0.08,0.05,0.31,100.31,,6.0,2.0,27,2.0,3.0,5.0,3.0,103.97,6.4,3.0,0.5997427250274444,0.6709164727268581,0,0.751,2.167,0.336,0.967,0.273,-0.032,1,0,0
1530,1530,Julius Randle,203944,MIN vs. OKC,MIN,1610612750,OKC,1,42400314,2025-05-26,L,28,5,3,7,1,7,0.143,0,3,0.0,3,4,0.75,3,4,1,0,5,2,-2,15.9,0.571,0.1428571428571428,F,,113.3,109.5,122.8,119.9,-9.5,0.091,0.118,0.104,0.15,0.143,0.6,0.175,0.285,102.7,99.7,0.005,60,83.09,0.184,"MAY 26, 2025",240,43,84,0.512,18,41,0.439,22,28,0.786,19,22,41,30,8,3,21,20,126,128.15296989422296,14.0,5.0,36.0,0.5052631578947369,1610612760,128.15296989422296,98.32,98.78,99.24,1,31.0,4.5,0.71,1.5,3.0,0.04,0.09,0.07,0.23,100.71,35.25,6.25,2.06,2.25,4.0,0.06,0.11,0.09,0.23,99.66,37.0,6.67,2.34,2.0,4.67,0.06,0.12,0.09,0.25,99.15,5.86,,2.0,27,4.0,5.0,8.0,8.0,137.26,6.8,3.4,-2.149778940010994,-0.20197847957001627,0,0.188,0.82,-0.017,0.3,-0.3,0.015,0,1,1
1535,1535,Isaiah Hartenstein,1628392,OKC @ MIN,OKC,1610612760,MIN,0,42400314,2025-05-26,W,16,2,2,6,1,1,1.0,0,0,,0,0,,4,2,1,0,1,2,1,14.2,2.0,1.0,C,,129.4,128.7,122.9,124.6,6.6,0.211,0.167,0.194,0.125,1.0,2.0,0.045,1.0,105.99,106.43,0.073,34,88.69,0.047,"MAY 26, 2025",240,48,95,0.505,16,37,0.432,16,21,0.762,19,17,36,22,14,5,14,22,128,128.98024989923417,8.0,3.0,41.0,0.5119047619047619,1610612750,128.98024989923417,99.24,98.78,98.32,1,23.0,7.0,1.41,1.0,6.0,0.04,0.26,0.14,0.12,100.71,20.75,6.5,1.29,1.75,4.75,0.07,0.21,0.14,0.16,99.72,23.5,6.5,1.05,1.83,4.67,0.07,0.19,0.13,0.15,100.31,,8.43,2.0,27,6.0,8.0,5.0,7.0,110.22,6.8,3.0,0.0835363445381009,0.5157782922517637,0,-0.15,0.758,-0.121,0.293,-0.679,-0.032,0,1,1
1538,1538,Rudy Gobert,203497,MIN vs. OKC,MIN,1610612750,OKC,1,42400314,2025-05-26,L,32,13,3,9,5,8,0.625,0,0,,3,6,0.5,7,2,0,1,2,2,4,29.3,1.222,0.625,C,,132.8,130.7,126.6,128.2,6.3,0.233,0.059,0.141,0.12,0.625,1.5,0.163,0.611,95.35,95.2,0.083,64,79.33,0.164,"MAY 26, 2025",240,43,84,0.512,18,41,0.439,22,28,0.786,19,22,41,30,8,3,21,20,126,128.15296989422296,14.0,5.0,36.0,0.5052631578947369,1610612760,128.15296989422296,98.32,98.78,99.24,1,29.0,8.0,1.41,3.0,5.0,0.09,0.18,0.14,0.09,100.71,26.75,6.75,2.63,1.75,5.0,0.06,0.18,0.13,0.12,99.66,27.33,7.67,3.33,2.33,5.33,0.08,0.19,0.14,0.11,99.15,8.14,,2.0,27,7.0,9.0,3.0,8.0,134.98,8.6,3.8,-1.9614668524084815,-0.03633836874516979,0,-0.012,1.118,-0.672,-0.06,0.254,0.015,0,0,1
1537,1537,Jaylin Williams,1631119,OKC @ MIN,OKC,1610612760,MIN,0,42400314,2025-05-26,W,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,900.01,0.0,1,750.0,0.0,"MAY 26, 2025",240,48,95,0.505,16,37,0.432,16,21,0.762,19,17,36,22,14,5,14,22,128,128.98024989923417,8.0,3.0,41.0,0.5119047619047619,1610612750,128.98024989923417,99.24,98.78,98.32,0,12.5,3.5,2.12,0.5,3.0,0.03,0.23,0.14,0.2,101.77,12.25,3.5,1.73,0.75,2.75,0.05,0.19,0.13,0.18,101.63,12.67,2.5,2.07,0.5,2.0,0.04,0.14,0.09,0.15,101.55,,1.71,2.0,27,5.0,2.0,5.0,2.0,116.47,7.2,3.0,-0.4326700359512426,0.3606401117766694,0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.042,0,1,0
1546,1546,Alex Caruso,1627936,OKC @ MIN,OKC,1610612760,MIN,0,42400314,2025-05-26,W,33,10,1,2,4,7,0.571,2,5,0.4,0,0,,1,1,2,0,1,3,8,18.9,1.429,0.7142857142857143,,,130.9,130.2,119.1,113.7,11.8,0.028,0.028,0.028,0.036,0.714,1.0,0.095,0.714,100.16,97.58,0.057,68,81.32,0.098,"MAY 26, 2025",240,48,95,0.505,16,37,0.432,16,21,0.762,19,17,36,22,14,5,14,22,128,128.98024989923417,8.0,3.0,41.0,0.5119047619047619,1610612750,128.98024989923417,99.24,98.78,98.32,0,17.0,1.0,1.41,0.0,1.0,0.0,0.05,0.02,0.18,100.71,20.25,1.25,1.5,0.0,1.25,0.0,0.05,0.03,0.14,99.72,22.0,1.5,1.76,0.17,1.33,0.01,0.06,0.03,0.16,100.31,,2.43,2.0,27,0.0,2.0,3.0,0.0,122.73,7.6,3.0,-0.9497023466493695,0.20522662123198057,0,-0.2,-0.067,-0.65,-0.44,-0.321,-0.027,1,0,0
