,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,IS_PLAYOFF,STARTING,HEIGHT,WEIGHT,GUARD,FORWARD,CENTER,TEAM_DAYS_REST,TEAM_B2B,PLAYER_DAYS_REST,PLAYER_B2B,PLAYER_MISSED_LAST,TEAM__ATL,TEAM__BKN,TEAM__BOS,TEAM__CHI,TEAM__DAL,TEAM__DEN,TEAM__GSW,TEAM__MEM,TEAM__MIA,TEAM__MIL,TEAM__MIN,TEAM__NOP,TEAM__PHI,TEAM__PHX,TEAM__TOR,TEAM__UTA,OPP__ATL,OPP__BKN,OPP__BOS,OPP__CHI,OPP__DAL,OPP__DEN,OPP__GSW,OPP__MEM,OPP__MIA,OPP__MIL,OPP__MIN,OPP__NOP,OPP__PHI,OPP__PHX,OPP__TOR,OPP__UTA,MATCHUP_AVG_PTS_LAST_3,GAMES_VS_OPP,MIN_ROLL_AVG_2,FGA_ROLL_AVG_2,FGM_ROLL_AVG_2,FG_PCT_ROLL_AVG_2,FG3A_ROLL_AVG_2,FG3M_ROLL_AVG_2,FG3_PCT_ROLL_AVG_2,FTM_ROLL_AVG_2,FTA_ROLL_AVG_2,FT_PCT_ROLL_AVG_2,USG_PCT_ROLL_AVG_2,TS_PCT_ROLL_AVG_2,EFG_PCT_ROLL_AVG_2,TEAM_PACE_ROLL_AVG_2,TEAM_OFF_RATING_ROLL_AVG_2,OPP_DEF_RATING_ROLL_AVG_2,MIN_ROLL_AVG_4,FGA_ROLL_AVG_4,FGM_ROLL_AVG_4,FG_PCT_ROLL_AVG_4,FG3A_ROLL_AVG_4,FG3M_ROLL_AVG_4,FG3_PCT_ROLL_AVG_4,FTM_ROLL_AVG_4,FTA_ROLL_AVG_4,FT_PCT_ROLL_AVG_4,USG_PCT_ROLL_AVG_4,TS_PCT_ROLL_AVG_4,EFG_PCT_ROLL_AVG_4,TEAM_PACE_ROLL_AVG_4,TEAM_OFF_RATING_ROLL_AVG_4,OPP_DEF_RATING_ROLL_AVG_4,MIN_ROLL_AVG_6,FGA_ROLL_AVG_6,FGM_ROLL_AVG_6,FG_PCT_ROLL_AVG_6,FG3A_ROLL_AVG_6,FG3M_ROLL_AVG_6,FG3_PCT_ROLL_AVG_6,FTM_ROLL_AVG_6,FTA_ROLL_AVG_6,FT_PCT_ROLL_AVG_6,USG_PCT_ROLL_AVG_6,TS_PCT_ROLL_AVG_6,EFG_PCT_ROLL_AVG_6,TEAM_PACE_ROLL_AVG_6,TEAM_OFF_RATING_ROLL_AVG_6,OPP_DEF_RATING_ROLL_AVG_6,PLAYER_HOME_AVG_PTS,PLAYER_AWAY_AVG_PTS,PTS_LAG_1,PTS_LAG_2,PTS_LAG_3,PTS_LAG_4,DEF_CATEGORY,PTS_VS_DEF_STRONG,PTS_VS_DEF_WEAK,PTS_VS_DEF_DIFF,FGA_VS_DEF_STRONG,FGA_VS_DEF_WEAK,FGA_VS_DEF_DIFF,FTA_VS_DEF_STRONG,FTA_VS_DEF_WEAK,FTA_VS_DEF_DIFF,FG3A_VS_DEF_STRONG,FG3A_VS_DEF_WEAK,FG3A_VS_DEF_DIFF,USG_PCT_VS_DEF_STRONG,USG_PCT_VS_DEF_WEAK,USG_PCT_VS_DEF_DIFF,TOV_VS_DEF_STRONG,TOV_VS_DEF_WEAK,TOV_VS_DEF_DIFF,MATCHUP_KEY,SERIES,GAME_IN_SERIES,SERIES_NAME,TEAM_STARTER_OFF_RATING_AVG,TEAM_STARTER_DEF_RATING_AVG,TEAM_STARTER_USG_PCT_AVG,NUM_USUAL_STARTERS_PRESENT,TEAM_ID_OPP,NUM_USUAL_STARTERS_PRESENT_OPP,TEAM_ID_OPP,OPP_STARTER_AVG_DEF_RATING,TEAM_ID_OPP,OPP_GUARDS_AVG_DEF_RATING_OPP,TEAM_ID_OPP,OPP_FORWARDS_AVG_DEF_RATING_OPP,TEAM_ID_OPP,OPP_CENTERS_AVG_DEF_RATING_OPP,TEAM_STARTER_SPACING_METRIC,TEAM_STARTER_PACE,TEAM_ID_OPP,OPP_STARTER_PACE,PACE_EXPECTATION,IS_STAR,NUM_STARS_ON_TEAM
1757,Juan Toscano-Anderson,1629308,GSW @ DAL,GSW,1610612744,DAL,0,42100314,2022-05-24,L,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.76,423.53,0.0,1,352.94,0.0,"MAY 24, 2022",240,41,84,0.488,10,28,0.357,17,26,0.654,6,36,42,26,5,4,8,18,109,111.86371100164205,4.0,6.0,45.0,0.5,1610612742.0,111.86371100164205,97.44,96.56,95.68,1,0,6-6,209.0,0,1,0,0.0,1,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.12,0.0,0.0,92.52,119.64,119.64,7.75,1.75,0.5,0.2,0.75,0.25,0.33,0.0,0.25,0.0,0.15,0.12,0.12,98.75,116.13,116.13,5.17,1.17,0.33,0.2,0.5,0.17,0.33,0.0,0.17,0.0,0.1,0.08,0.08,100.95,111.95,111.95,1.2,1.0,0.0,0.0,5.0,0.0,1,0.42,3.0,2.58,0.67,1.0,0.33,0.08,2.0,1.92,0.33,0.0,-0.33,0.09,0.18,0.09,0.67,0.0,-0.67,DAL-GSW,3,4,Conference Finals,99.86,138.54000000000002,0.1842,5,1610612742,5,1610612742,110.1,1610612742,113.10000000000001,1610612742,107.55,1610612742.0,108.7,0.2665,96.40799999999999,1610612742,97.372,96.88999999999999,0,2
1758,Jordan Poole,1629673,GSW @ DAL,GSW,1610612744,DAL,0,42100314,2022-05-24,L,29,14,4,0,5,10,0.5,2,5,0.4,2,2,1.0,0,0,0,1,1,6,7,22.0,1.287,0.6,,,121.3,123.7,108.1,112.2,13.2,0.0,0.0,0.0,0.182,0.6,4.0,0.19,0.643,100.3,103.22,0.046,61,86.01,0.194,"MAY 24, 2022",240,41,84,0.488,10,28,0.357,17,26,0.654,6,36,42,26,5,4,8,18,109,111.86371100164205,4.0,6.0,45.0,0.5,1610612742.0,111.86371100164205,97.44,96.56,95.68,1,0,6-4,194.0,1,0,0,0.0,1,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.67,4,28.5,7.0,4.5,0.6,4.0,2.0,0.5,5.5,5.5,1.0,0.18,0.87,0.78,93.0,126.22,126.22,26.75,10.25,5.25,0.53,5.75,1.75,0.36,3.75,4.0,0.92,0.22,0.71,0.65,95.97,119.23,119.23,26.5,9.83,4.33,0.44,4.83,1.33,0.29,3.5,3.67,0.93,0.22,0.6,0.53,98.88,110.68,110.68,19.78,16.57,10.0,23.0,19.0,12.0,1,15.76,18.75,2.99,11.29,12.25,0.96,2.65,4.5,1.85,5.71,6.0,0.29,0.24,0.21,-0.03,2.41,2.25,-0.16,DAL-GSW,3,4,Conference Finals,99.86,138.54000000000002,0.1842,5,1610612742,5,1610612742,110.1,1610612742,113.10000000000001,1610612742,107.55,1610612742.0,108.7,0.2665,96.40799999999999,1610612742,97.372,96.88999999999999,0,2
1759,Josh Green,1630182,DAL vs. GSW,DAL,1610612742,GSW,1,42100314,2022-05-24,W,2,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,-9,0.0,0.0,,,,0.0,0.0,180.0,184.4,-180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.4,87.57,0.0,4,72.97,0.0,"MAY 24, 2022",240,41,82,0.5,20,43,0.465,17,22,0.773,4,41,45,30,4,6,8,19,119,124.37290969899664,5.0,4.0,42.0,0.4880952380952381,1610612744.0,124.37290969899664,95.68,96.56,97.44,1,0,6-5,200.0,1,0,0,0.0,1,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.67,3,6.5,2.0,0.5,0.17,1.0,0.0,0.0,0.0,0.0,0.75,0.12,0.17,0.17,99.0,103.07,103.07,5.25,1.25,0.5,0.44,0.75,0.25,0.33,0.0,0.0,0.75,0.08,0.46,0.46,95.28,115.98,115.98,4.5,0.83,0.33,0.44,0.5,0.17,0.33,0.0,0.33,0.0,0.07,0.31,0.31,94.73,111.28,111.28,0.33,2.1,0.0,2.0,3.0,0.0,1,2.67,0.78,-1.89,2.5,1.0,-1.5,0.67,0.44,-0.23,1.5,1.0,-0.5,0.15,0.06,-0.09,0.0,0.0,0.0,DAL-GSW,3,4,Conference Finals,127.4,110.1,0.1882,5,1610612744,5,1610612744,138.54000000000002,1610612744,139.3,1610612744,138.03333333333333,,,0.486,97.372,1610612744,96.40799999999999,96.88999999999999,0,0
1760,Jonathan Kuminga,1630228,GSW @ DAL,GSW,1610612744,DAL,0,42100314,2022-05-24,L,22,17,1,8,5,11,0.455,1,3,0.333,6,8,0.75,0,8,0,0,2,2,9,26.1,1.171,0.5,,,115.6,120.5,95.6,98.8,20.0,0.0,0.32,0.195,0.077,0.5,0.5,0.37,0.585,96.1,99.78,0.151,45,83.15,0.385,"MAY 24, 2022",240,41,84,0.488,10,28,0.357,17,26,0.654,6,36,42,26,5,4,8,18,109,111.86371100164205,4.0,6.0,45.0,0.5,1610612742.0,111.86371100164205,97.44,96.56,95.68,1,0,6-7,225.0,0,1,0,0.0,1,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.5,2,14.5,10.0,3.5,0.22,2.5,0.0,0.0,2.5,3.0,0.88,0.39,0.34,0.22,100.38,103.5,103.5,13.0,7.5,3.75,0.41,2.25,0.5,0.25,1.25,1.5,0.88,0.27,0.4,0.33,103.17,109.06,109.06,13.5,6.67,3.33,0.47,1.5,0.33,0.25,1.67,1.83,0.94,0.24,0.48,0.41,103.9,107.24,107.24,3.57,11.6,2.0,17.0,0.0,18.0,1,5.75,4.33,-1.42,4.33,2.67,-1.66,1.58,1.67,0.09,1.0,0.33,-0.67,0.18,0.23,0.05,0.67,0.67,0.0,DAL-GSW,3,4,Conference Finals,99.86,138.54000000000002,0.1842,5,1610612742,5,1610612742,110.1,1610612742,113.10000000000001,1610612742,107.55,1610612742.0,108.7,0.2665,96.40799999999999,1610612742,97.372,96.88999999999999,0,2
1761,Moses Moody,1630541,GSW @ DAL,GSW,1610612744,DAL,0,42100314,2022-05-24,L,23,10,0,2,4,7,0.571,2,3,0.667,0,0,,0,2,2,0,1,0,4,17.4,1.429,0.7142857142857143,,,114.6,119.7,108.5,112.6,6.1,0.0,0.087,0.049,0.0,0.714,0.0,0.16,0.714,96.55,100.53,0.09,48,83.77,0.167,"MAY 24, 2022",240,41,84,0.488,10,28,0.357,17,26,0.654,6,36,42,26,5,4,8,18,109,111.86371100164205,4.0,6.0,45.0,0.5,1610612742.0,111.86371100164205,97.44,96.56,95.68,1,0,6-5,211.0,1,0,0,0.0,1,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.33,4,13.0,2.0,0.5,0.5,1.5,0.0,0.0,0.5,1.0,0.5,0.08,0.56,0.5,93.0,126.22,126.22,12.0,3.0,1.5,0.64,1.75,0.75,0.56,0.25,0.5,0.5,0.12,0.84,0.8,96.69,114.86,114.86,9.5,2.67,1.33,0.54,1.33,0.67,0.67,0.17,0.33,0.5,0.15,0.7,0.67,98.43,120.38,120.38,3.0,7.0,1.0,2.0,3.0,10.0,1,3.64,0.0,-3.64,2.36,1.0,-1.36,0.36,0.0,-0.36,1.09,0.0,-1.09,0.1,0.18,0.08,0.18,1.0,0.82,DAL-GSW,3,4,Conference Finals,99.86,138.54000000000002,0.1842,5,1610612742,5,1610612742,110.1,1610612742,113.10000000000001,1610612742,107.55,1610612742.0,108.7,0.2665,96.40799999999999,1610612742,97.372,96.88999999999999,0,2
1762,Stephen Curry,201939,GSW vs. DAL,GSW,1610612744,DAL,1,42100315,2022-05-26,W,35,15,9,3,5,17,0.294,2,7,0.286,3,3,1.0,0,3,3,1,2,2,11,42.1,0.819,0.3529411764705882,G,,126.9,125.3,112.1,109.3,14.7,0.0,0.081,0.041,0.333,0.353,4.5,0.25,0.409,93.44,91.68,0.09,67,76.4,0.251,"MAY 26, 2022",240,45,88,0.511,14,36,0.389,16,16,1.0,14,37,51,36,6,3,10,20,120,131.81019332161685,6.0,4.0,34.0,0.4512195121951219,1610612742.0,131.81019332161685,91.04,92.52,94.0,1,1,6-2,185.0,1,0,0,2.0,0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.0,5,36.0,18.0,8.5,0.47,7.5,3.5,0.45,5.0,5.5,0.9,0.28,0.62,0.56,92.72,117.86,117.86,35.0,18.25,8.75,0.48,8.5,4.0,0.46,4.5,5.5,0.84,0.29,0.62,0.58,95.12,119.93,119.93,34.17,18.33,8.17,0.44,9.83,4.17,0.43,4.0,5.0,0.81,0.28,0.6,0.56,97.51,113.4,113.4,26.56,25.88,20.0,31.0,32.0,21.0,1,27.18,31.0,3.82,20.47,19.75,-0.72,5.29,9.0,3.71,10.71,10.25,-0.46,0.29,0.35,0.06,2.53,3.25,0.72,DAL-GSW,3,5,Conference Finals,132.22,114.38,0.20739999999999997,5,1610612742,5,1610612742,136.94,1610612742,134.36666666666667,1610612742,135.9,1610612742.0,150.0,0.4465,91.958,1610612742,90.428,91.193,1,2
1763,Nemanja Bjelica,202357,GSW vs. DAL,GSW,1610612744,DAL,1,42100315,2022-05-26,W,22,5,3,6,2,4,0.5,1,1,1.0,0,0,,2,4,0,0,0,3,4,16.7,1.25,0.625,,,127.5,127.6,114.6,116.3,12.9,0.105,0.174,0.143,0.188,0.625,0.0,0.085,0.625,88.96,89.67,0.082,40,74.72,0.087,"MAY 26, 2022",240,45,88,0.511,14,36,0.389,16,16,1.0,14,37,51,36,6,3,10,20,120,131.81019332161685,6.0,4.0,34.0,0.4512195121951219,1610612742.0,131.81019332161685,91.04,92.52,94.0,1,0,6-9,234.0,0,1,0,0.0,1,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3,10.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.07,0.5,0.5,97.24,113.64,113.64,12.0,1.75,1.0,0.5,0.5,0.25,0.5,0.0,0.0,1.0,0.08,0.41,0.41,99.76,106.99,106.99,9.5,1.33,0.67,0.38,0.33,0.17,0.5,0.0,0.0,1.0,0.08,0.27,0.27,101.89,112.61,112.61,3.83,2.2,4.0,0.0,0.0,5.0,1,2.09,4.0,1.91,1.73,3.0,1.27,0.0,0.67,0.67,0.45,0.33,-0.12,0.13,0.11,-0.02,0.45,0.0,-0.45,DAL-GSW,3,5,Conference Finals,132.22,114.38,0.20739999999999997,5,1610612742,5,1610612742,136.94,1610612742,134.36666666666667,1610612742,135.9,1610612742.0,150.0,0.4465,91.958,1610612742,90.428,91.193,0,2
1764,Klay Thompson,202691,GSW vs. DAL,GSW,1610612744,DAL,1,42100315,2022-05-26,W,37,32,3,2,12,25,0.48,8,16,0.5,0,0,,1,1,1,0,1,3,18,40.9,1.28,0.64,G,,140.8,136.5,115.5,112.6,25.4,0.029,0.027,0.028,0.115,0.64,3.0,0.31,0.64,93.91,91.29,0.114,71,76.07,0.305,"MAY 26, 2022",240,45,88,0.511,14,36,0.389,16,16,1.0,14,37,51,36,6,3,10,20,120,131.81019332161685,6.0,4.0,34.0,0.4512195121951219,1610612742.0,131.81019332161685,91.04,92.52,94.0,1,1,6-5,220.0,1,0,0,0.0,1,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.0,5,33.5,14.0,5.5,0.42,8.0,2.5,0.32,2.0,2.5,0.5,0.19,0.53,0.51,92.72,117.86,117.86,34.75,12.75,6.0,0.49,6.0,1.75,0.28,1.5,1.75,0.67,0.18,0.58,0.56,95.12,119.93,119.93,34.33,14.17,7.0,0.51,7.33,3.0,0.37,1.33,1.5,0.75,0.2,0.62,0.61,97.51,113.4,113.4,20.22,20.0,12.0,19.0,15.0,15.0,1,18.0,23.5,5.5,16.65,17.5,0.85,1.41,1.5,0.09,8.94,9.5,0.56,0.22,0.24,0.02,1.29,0.75,-0.54,DAL-GSW,3,5,Conference Finals,132.22,114.38,0.20739999999999997,5,1610612742,5,1610612742,136.94,1610612742,134.36666666666667,1610612742,135.9,1610612742.0,150.0,0.4465,91.958,1610612742,90.428,91.193,0,2
1765,Dāvis Bertāns,202722,DAL @ GSW,DAL,1610612742,GSW,0,42100315,2022-05-26,L,4,3,0,1,1,2,0.5,1,2,0.5,0,0,,0,1,0,0,0,1,-5,4.2,1.5,0.75,,,100.0,100.0,155.6,157.7,-55.6,0.0,0.5,0.167,0.0,0.75,0.0,0.222,0.75,108.64,109.37,0.075,9,91.14,0.222,"MAY 26, 2022",240,37,82,0.451,17,42,0.405,19,25,0.76,6,28,34,22,6,4,7,18,110,117.02127659574468,6.0,3.0,51.0,0.5113636363636364,1610612744.0,117.02127659574468,94.0,92.52,91.04,1,0,6-10,225.0,0,1,0,2.0,0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.33,5,11.5,4.5,1.5,0.33,3.0,0.5,0.12,0.0,0.0,1.0,0.2,0.38,0.38,92.82,117.77,117.77,10.75,4.0,1.25,0.33,3.0,0.5,0.19,0.25,0.25,1.0,0.19,0.41,0.4,95.91,110.42,110.42,10.83,3.33,0.83,0.22,2.67,0.33,0.12,0.67,0.83,0.88,0.17,0.36,0.26,94.46,116.58,116.58,3.25,4.7,5.0,2.0,6.0,0.0,1,4.43,3.8,-0.63,3.71,2.6,-1.11,0.57,0.6,0.03,3.14,2.6,-0.54,0.18,0.14,-0.04,0.29,0.1,-0.19,DAL-GSW,3,5,Conference Finals,109.47999999999999,136.94,0.1824,5,1610612744,5,1610612744,114.38,1610612744,113.8,1610612744,114.76666666666667,,,0.24525,90.428,1610612744,91.958,91.193,0,0
1766,Draymond Green,203110,GSW vs. DAL,GSW,1610612744,DAL,1,42100315,2022-05-26,W,31,17,9,6,6,7,0.857,1,1,1.0,4,4,1.0,1,5,0,1,3,5,11,37.7,1.941,0.9285714285714286,F,,133.3,138.1,115.9,116.4,17.5,0.04,0.143,0.1,0.36,0.929,3.0,0.155,0.97,94.42,96.29,0.14,63,80.24,0.16,"MAY 26, 2022",240,45,88,0.511,14,36,0.389,16,16,1.0,14,37,51,36,6,3,10,20,120,131.81019332161685,6.0,4.0,34.0,0.4512195121951219,1610612742.0,131.81019332161685,91.04,92.52,94.0,1,1,6-6,230.0,0,1,0,0.0,1,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.33,5,31.5,9.0,4.5,0.5,1.0,0.0,0.0,1.0,2.5,0.4,0.17,0.5,0.5,92.72,117.86,117.86,30.0,7.5,3.75,0.5,1.25,0.25,0.17,1.25,2.5,0.52,0.16,0.53,0.52,95.12,119.93,119.93,30.17,8.0,3.83,0.49,1.67,0.17,0.1,1.33,2.33,0.61,0.17,0.52,0.5,97.51,113.4,113.4,9.22,7.25,10.0,10.0,6.0,10.0,1,7.53,9.0,1.47,6.47,6.75,0.28,2.06,2.75,0.69,1.65,2.25,0.6,0.14,0.13,-0.01,3.0,2.0,-1.0,DAL-GSW,3,5,Conference Finals,132.22,114.38,0.20739999999999997,5,1610612742,5,1610612742,136.94,1610612742,134.36666666666667,1610612742,135.9,1610612742.0,150.0,0.4465,91.958,1610612742,90.428,91.193,0,2
1767,Reggie Bullock Jr.,203493,DAL @ GSW,DAL,1610612742,GSW,0,42100315,2022-05-26,L,38,6,2,4,2,4,0.5,2,4,0.5,0,0,,0,4,0,0,0,0,-8,13.8,1.5,0.75,F,,116.9,111.8,130.0,132.2,-13.1,0.0,0.108,0.053,0.077,0.75,0.0,0.053,0.75,90.84,89.52,0.058,71,74.6,0.052,"MAY 26, 2022",240,37,82,0.451,17,42,0.405,19,25,0.76,6,28,34,22,6,4,7,18,110,117.02127659574468,6.0,3.0,51.0,0.5113636363636364,1610612744.0,117.02127659574468,94.0,92.52,91.04,1,1,6-6,205.0,1,1,0,0.0,1,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.0,5,39.0,10.0,3.0,0.3,8.5,3.0,0.3,0.0,0.5,0.0,0.12,0.45,0.45,92.82,117.77,117.77,39.5,10.75,4.0,0.37,9.25,3.75,0.38,1.0,1.25,0.67,0.13,0.56,0.54,95.91,110.42,110.42,38.33,10.33,4.0,0.37,8.67,3.5,0.37,1.0,1.17,0.75,0.13,0.56,0.53,94.46,116.58,116.58,11.75,9.6,18.0,0.0,21.0,12.0,1,11.43,9.5,-1.93,8.57,8.1,-0.47,1.14,0.8,-0.34,7.43,7.1,-0.33,0.1,0.11,0.01,0.14,0.6,0.46,DAL-GSW,3,5,Conference Finals,109.47999999999999,136.94,0.1824,5,1610612744,5,1610612744,114.38,1610612744,113.8,1610612744,114.76666666666667,,,0.24525,90.428,1610612744,91.958,91.193,0,0
1768,Trey Burke,203504,DAL @ GSW,DAL,1610612742,GSW,0,42100315,2022-05-26,L,2,6,0,0,2,3,0.667,2,3,0.667,0,0,,0,0,0,0,0,0,6,6.0,2.0,1.0,,,160.0,163.9,40.0,50.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,104.81,118.03,0.769,5,98.36,0.51,"MAY 26, 2022",240,37,82,0.451,17,42,0.405,19,25,0.76,6,28,34,22,6,4,7,18,110,117.02127659574468,6.0,3.0,51.0,0.5113636363636364,1610612744.0,117.02127659574468,94.0,92.52,91.04,1,0,6-0,185.0,1,0,0,0.0,1,8.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.5,2,5.0,3.0,2.5,0.88,0.5,0.0,0.0,0.5,0.5,1.0,0.24,0.89,0.88,95.26,111.21,111.21,4.25,2.0,1.25,0.58,0.5,0.0,0.0,0.75,0.75,1.0,0.19,0.53,0.44,93.81,107.9,107.9,3.67,1.83,1.0,0.52,0.67,0.17,0.17,0.5,0.5,1.0,0.18,0.44,0.38,94.59,108.68,108.68,1.75,4.17,7.0,4.0,0.0,2.0,1,4.75,2.17,-2.58,2.75,1.83,-0.92,1.0,0.33,-0.67,1.5,0.67,-0.83,0.32,0.18,-0.14,0.0,0.17,0.17,DAL-GSW,3,5,Conference Finals,109.47999999999999,136.94,0.1824,5,1610612744,5,1610612744,114.38,1610612744,113.8,1610612744,114.76666666666667,,,0.24525,90.428,1610612744,91.958,91.193,0,0
1769,Spencer Dinwiddie,203915,DAL @ GSW,DAL,1610612742,GSW,0,42100315,2022-05-26,L,32,26,4,0,7,12,0.583,5,7,0.714,7,9,0.778,0,0,0,2,1,4,-2,37.0,1.629,0.7916666666666666,,,131.1,125.8,132.3,131.7,-1.1,0.0,0.0,0.0,0.19,0.792,4.0,0.235,0.815,94.07,91.91,0.116,61,76.6,0.237,"MAY 26, 2022",240,37,82,0.451,17,42,0.405,19,25,0.76,6,28,34,22,6,4,7,18,110,117.02127659574468,6.0,3.0,51.0,0.5113636363636364,1610612744.0,117.02127659574468,94.0,92.52,91.04,1,0,6-5,215.0,1,0,0,0.0,1,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.67,5,30.0,10.0,4.5,0.41,7.5,3.0,0.4,6.0,6.0,1.0,0.23,0.68,0.56,92.82,117.77,117.77,26.5,9.25,4.0,0.4,6.0,2.25,0.31,4.0,4.25,0.93,0.23,0.58,0.51,95.91,110.42,110.42,25.33,9.83,5.33,0.51,6.33,3.17,0.44,3.17,3.33,0.95,0.24,0.72,0.67,94.46,116.58,116.58,14.12,14.2,10.0,26.0,4.0,17.0,1,17.14,11.3,-5.84,12.57,8.9,-3.67,5.29,1.4,-3.89,6.29,4.8,-1.49,0.25,0.2,-0.05,2.14,1.0,-1.14,DAL-GSW,3,5,Conference Finals,109.47999999999999,136.94,0.1824,5,1610612744,5,1610612744,114.38,1610612744,113.8,1610612744,114.76666666666667,,,0.24525,90.428,1610612744,91.958,91.193,0,0
1770,Dwight Powell,203939,DAL @ GSW,DAL,1610612742,GSW,0,42100315,2022-05-26,L,7,3,0,2,1,1,1.0,0,0,,1,1,1.0,1,1,0,0,0,1,-8,5.4,2.083,1.0,C,,92.9,91.5,150.0,151.3,-57.1,0.125,0.125,0.125,0.0,1.0,0.0,0.067,1.042,90.46,90.2,0.108,14,75.17,0.066,"MAY 26, 2022",240,37,82,0.451,17,42,0.405,19,25,0.76,6,28,34,22,6,4,7,18,110,117.02127659574468,6.0,3.0,51.0,0.5113636363636364,1610612744.0,117.02127659574468,94.0,92.52,91.04,1,1,6-10,240.0,0,1,1,0.0,1,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,5,10.0,0.5,0.5,1.0,0.0,0.0,0.5,0.5,1.0,0.5,0.06,0.4,0.5,92.82,117.77,117.77,10.5,1.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.5,0.07,0.33,0.38,95.91,110.42,110.42,13.17,1.5,1.17,0.7,0.0,0.0,0.5,1.0,1.67,0.56,0.08,0.53,0.58,94.46,116.58,116.58,3.38,3.1,0.0,3.0,0.0,3.0,1,1.57,4.3,2.73,1.14,2.1,0.96,0.71,1.8,1.09,0.29,0.0,-0.29,0.07,0.1,0.03,0.29,0.7,0.41,DAL-GSW,3,5,Conference Finals,109.47999999999999,136.94,0.1824,5,1610612744,5,1610612744,114.38,1610612744,113.8,1610612744,114.76666666666667,,,0.24525,90.428,1610612744,91.958,91.193,0,0
