,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,IS_PLAYOFF,STARTING,HEIGHT,WEIGHT,GUARD,FORWARD,CENTER,TEAM_DAYS_REST,TEAM_B2B,PLAYER_DAYS_REST,PLAYER_B2B,PLAYER_MISSED_LAST,TEAM__BOS,TEAM__CLE,TEAM__DEN,TEAM__DET,TEAM__GSW,TEAM__HOU,TEAM__IND,TEAM__LAC,TEAM__LAL,TEAM__MEM,TEAM__MIA,TEAM__MIL,TEAM__MIN,TEAM__NYK,TEAM__OKC,TEAM__ORL,OPP__BOS,OPP__CLE,OPP__DEN,OPP__DET,OPP__GSW,OPP__HOU,OPP__IND,OPP__LAC,OPP__LAL,OPP__MEM,OPP__MIA,OPP__MIL,OPP__MIN,OPP__NYK,OPP__OKC,OPP__ORL,MATCHUP_AVG_REB_LAST_3,GAMES_VS_OPP,MIN_ROLL_AVG_2,FGA_ROLL_AVG_2,FGM_ROLL_AVG_2,OREB_PCT_ROLL_AVG_2,DREB_PCT_ROLL_AVG_2,REB_PCT_ROLL_AVG_2,USG_PCT_ROLL_AVG_2,POSS_ROLL_AVG_2,TEAM_FGA_ROLL_AVG_2,TEAM_FG3A_ROLL_AVG_2,TEAM_FG_PCT_ROLL_AVG_2,TEAM_FG3_PCT_ROLL_AVG_2,OPP_REB_ROLL_AVG_2,OPP_FG_PCT_ROLL_AVG_2,OPP_PACE_ROLL_AVG_2,MIN_ROLL_AVG_4,FGA_ROLL_AVG_4,FGM_ROLL_AVG_4,OREB_PCT_ROLL_AVG_4,DREB_PCT_ROLL_AVG_4,REB_PCT_ROLL_AVG_4,USG_PCT_ROLL_AVG_4,POSS_ROLL_AVG_4,TEAM_FGA_ROLL_AVG_4,TEAM_FG3A_ROLL_AVG_4,TEAM_FG_PCT_ROLL_AVG_4,TEAM_FG3_PCT_ROLL_AVG_4,OPP_REB_ROLL_AVG_4,OPP_FG_PCT_ROLL_AVG_4,OPP_PACE_ROLL_AVG_4,MIN_ROLL_AVG_6,FGA_ROLL_AVG_6,FGM_ROLL_AVG_6,OREB_PCT_ROLL_AVG_6,DREB_PCT_ROLL_AVG_6,REB_PCT_ROLL_AVG_6,USG_PCT_ROLL_AVG_6,POSS_ROLL_AVG_6,TEAM_FGA_ROLL_AVG_6,TEAM_FG3A_ROLL_AVG_6,TEAM_FG_PCT_ROLL_AVG_6,TEAM_FG3_PCT_ROLL_AVG_6,OPP_REB_ROLL_AVG_6,OPP_FG_PCT_ROLL_AVG_6,OPP_PACE_ROLL_AVG_6,PLAYER_HOME_AVG_REB,PLAYER_AWAY_AVG_REB,REB_LAG_1,REB_LAG_2,REB_LAG_3,REB_LAG_4,DEF_CATEGORY,REB_VS_DEF_STRONG,REB_VS_DEF_WEAK,REB_VS_DEF_DIFF,OREB_VS_DEF_STRONG,OREB_VS_DEF_WEAK,OREB_VS_DEF_DIFF,DREB_VS_DEF_STRONG,DREB_VS_DEF_WEAK,DREB_VS_DEF_DIFF,REB_PCT_VS_DEF_STRONG,REB_PCT_VS_DEF_WEAK,REB_PCT_VS_DEF_DIFF,USG_PCT_VS_DEF_STRONG,USG_PCT_VS_DEF_WEAK,USG_PCT_VS_DEF_DIFF,GAME_PACE_VS_DEF_STRONG,GAME_PACE_VS_DEF_WEAK,GAME_PACE_VS_DEF_DIFF,TOV_VS_DEF_STRONG,TOV_VS_DEF_WEAK,TOV_VS_DEF_DIFF,MATCHUP_KEY,SERIES,GAME_IN_SERIES,SERIES_NAME,TEAM_STARTER_OFF_RATING_AVG,TEAM_STARTER_DEF_RATING_AVG,TEAM_STARTER_USG_PCT_AVG,NUM_USUAL_STARTERS_PRESENT,TEAM_ID_OPP,NUM_USUAL_STARTERS_PRESENT_OPP,TEAM_ID_OPP,OPP_STARTER_AVG_DEF_RATING,TEAM_ID_OPP,OPP_GUARDS_AVG_DEF_RATING_OPP,TEAM_ID_OPP,OPP_FORWARDS_AVG_DEF_RATING_OPP,TEAM_ID_OPP,OPP_CENTERS_AVG_DEF_RATING_OPP,TEAM_STARTER_SPACING_METRIC,TEAM_STARTER_PACE,TEAM_ID_OPP,OPP_STARTER_PACE,PACE_EXPECTATION,IS_STAR,NUM_STARS_ON_TEAM
706,Naz Reid,1629675,MIN vs. GSW,MIN,1610612750,GSW,1,42400235,2025-05-14,W,21,8,1,4,3,5,0.6,0,2,0.0,2,2,1.0,1,3,1,0,1,2,-3,16.3,1.361,0.6,,,104.4,105.0,108.7,106.7,-4.3,0.059,0.13,0.1,0.059,0.6,1.0,0.143,0.68,104.52,103.84,0.096,45,86.53,0.147,"MAY 14, 2025",240,49,78,0.628,13,31,0.419,10,15,0.667,6,33,39,36,11,4,20,19,121,122.71805273833672,14.0,1.0,40.0,0.4333333333333333,1610612744,122.71805273833672,98.6,100.4,102.2,1,0,6-9,264.0,0,1,1,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,5,24.5,4.0,2.5,0.0,0.11,0.06,0.13,51.0,80.5,34.0,0.47,0.43,37.0,0.43,96.38,28.25,8.0,4.25,0.01,0.1,0.06,0.16,56.5,83.5,33.5,0.46,0.36,41.75,0.43,93.59,25.67,7.17,3.67,0.02,0.11,0.06,0.16,52.33,85.5,36.17,0.44,0.33,40.83,0.43,93.39,4.4,3.67,2.0,3.0,3.0,5.0,1,5.27,2.67,-2.6,1.18,1.0,-0.18,4.09,1.67,-2.42,0.11,0.06,-0.05,0.16,0.18,0.02,98.5,92.81,-5.69,2.09,1.67,-0.42,GSW-MIN,2,5,Conference Semifinals,124.84,110.26000000000002,0.2068,5,1610612744,4,1610612744,124.7,1610612744,119.25,1610612744,128.33333333333334,,,0.389,98.668,1610612744,99.34200000000001,99.00500000000001,0,1
707,Anthony Edwards,1630162,MIN vs. GSW,MIN,1610612750,GSW,1,42400235,2025-05-14,W,41,22,12,7,8,15,0.533,5,9,0.556,1,2,0.5,1,6,1,3,7,3,20,53.4,1.385,0.7,G,,128.2,128.8,104.7,102.8,23.5,0.042,0.118,0.093,0.343,0.7,1.71,0.247,0.693,99.83,99.15,0.139,85,82.62,0.257,"MAY 14, 2025",240,49,78,0.628,13,31,0.419,10,15,0.667,6,33,39,36,11,4,20,19,121,122.71805273833672,14.0,1.0,40.0,0.4333333333333333,1610612744,122.71805273833672,98.6,100.4,102.2,1,1,6-4,225.0,1,0,0,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,5,38.5,24.5,12.0,0.01,0.1,0.05,0.34,75.5,80.5,34.0,0.47,0.43,37.0,0.43,96.38,38.25,21.0,9.75,0.01,0.18,0.1,0.3,74.5,83.5,33.5,0.46,0.36,41.75,0.43,93.59,40.0,21.0,9.33,0.03,0.17,0.1,0.28,78.0,85.5,36.17,0.44,0.33,40.83,0.43,93.39,9.4,7.0,4.0,4.0,9.0,14.0,1,7.55,8.67,1.12,0.82,2.33,1.51,6.73,6.33,-0.4,0.1,0.1,0.0,0.27,0.26,-0.01,98.5,92.81,-5.69,3.18,1.0,-2.18,GSW-MIN,2,5,Conference Semifinals,124.84,110.26000000000002,0.2068,5,1610612744,4,1610612744,124.7,1610612744,119.25,1610612744,128.33333333333334,,,0.389,98.668,1610612744,99.34200000000001,99.00500000000001,1,1
708,Precious Achiuwa,1630173,NYK @ BOS,NYK,1610612752,BOS,0,42400215,2025-05-14,L,3,0,0,1,0,0,,0,0,,0,0,,0,1,0,0,0,0,-1,1.2,0.0,,,,150.0,159.6,140.0,175.0,10.0,0.0,0.333,0.2,0.0,0.0,0.0,0.0,0.0,72.56,84.16,0.083,4,70.13,0.0,"MAY 14, 2025",240,29,81,0.358,12,30,0.4,32,40,0.8,12,28,40,17,5,4,10,20,102,105.59006211180125,3.0,12.0,44.0,0.5238095238095238,1610612738,105.59006211180125,96.6,94.02,91.44,1,0,6-8,243.0,0,1,0,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,4,3.5,2.5,1.5,0.06,0.0,0.04,0.39,6.0,86.0,29.5,0.47,0.28,36.5,0.48,90.96,4.0,2.0,1.0,0.04,0.1,0.07,0.29,7.0,86.33,32.0,0.46,0.34,44.0,0.44,94.79,4.0,2.0,1.0,0.04,0.1,0.07,0.29,7.0,86.33,32.0,0.46,0.34,44.0,0.44,94.79,1.33,1.5,0.0,1.0,2.0,,1,1.12,0.0,-1.12,0.38,0.0,-0.38,0.75,0.0,-0.75,0.11,0.0,-0.11,0.18,0.0,-0.18,97.99,0.0,-97.99,0.12,0.0,-0.12,BOS-NYK,2,5,Conference Semifinals,109.64000000000001,140.36,0.2238,5,1610612738,4,1610612738,112.58,1610612738,108.2,1610612738,115.60000000000001,1610612738.0,119.15,0.33440000000000003,92.13,1610612738,92.97,92.55,0,2
709,Jaden McDaniels,1630183,MIN vs. GSW,MIN,1610612750,GSW,1,42400235,2025-05-14,W,41,14,2,4,6,14,0.429,0,3,0.0,2,2,1.0,1,3,4,0,3,3,2,30.8,0.941,0.4285714285714285,F,,120.2,122.1,117.9,114.7,2.4,0.038,0.058,0.051,0.057,0.429,0.67,0.196,0.47,98.75,98.14,0.051,84,81.78,0.203,"MAY 14, 2025",240,49,78,0.628,13,31,0.419,10,15,0.667,6,33,39,36,11,4,20,19,121,122.71805273833672,14.0,1.0,40.0,0.4333333333333333,1610612744,122.71805273833672,98.6,100.4,102.2,1,1,6-9,185.0,0,1,0,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.67,5,41.0,7.5,4.0,0.02,0.2,0.12,0.11,85.0,80.5,34.0,0.47,0.43,37.0,0.43,96.38,38.25,9.25,5.25,0.04,0.12,0.08,0.13,75.5,83.5,33.5,0.46,0.36,41.75,0.43,93.59,34.83,8.67,4.83,0.04,0.13,0.09,0.14,67.33,85.5,36.17,0.44,0.33,40.83,0.43,93.39,5.2,6.83,13.0,6.0,2.0,4.0,1,5.18,6.0,0.82,1.64,1.67,0.03,3.55,4.33,0.78,0.08,0.09,0.01,0.18,0.15,-0.03,98.5,92.81,-5.69,1.36,1.0,-0.36,GSW-MIN,2,5,Conference Semifinals,124.84,110.26000000000002,0.2068,5,1610612744,4,1610612744,124.7,1610612744,119.25,1610612744,128.33333333333334,,,0.389,98.668,1610612744,99.34200000000001,99.00500000000001,0,1
710,Payton Pritchard,1630202,BOS vs. NYK,BOS,1610612738,NYK,1,42400215,2025-05-14,W,39,17,3,5,6,17,0.353,5,14,0.357,0,0,,3,2,1,0,0,0,24,30.5,1.0,0.5,,,135.5,135.3,103.9,97.4,31.6,0.081,0.04,0.057,0.103,0.5,0.0,0.2,0.5,96.53,93.34,0.091,76,77.78,0.205,"MAY 14, 2025",240,44,84,0.524,22,49,0.449,17,26,0.654,12,32,44,27,3,12,8,25,127,138.88888888888889,5.0,4.0,40.0,0.3580246913580246,1610612752,138.88888888888889,91.44,94.02,96.6,1,0,6-1,195.0,1,0,0,0.0,1,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,5,27.5,13.0,6.0,0.03,0.03,0.03,0.24,52.5,81.0,44.0,0.48,0.44,43.0,0.47,92.84,25.25,10.25,4.5,0.03,0.06,0.04,0.21,49.75,88.25,47.0,0.42,0.34,45.25,0.45,95.43,25.33,8.5,3.67,0.04,0.05,0.04,0.18,49.33,84.5,40.5,0.45,0.37,43.83,0.43,95.53,2.83,1.6,0.0,4.0,3.0,3.0,1,2.57,1.75,-0.82,1.0,0.5,-0.5,1.57,1.25,-0.32,0.04,0.04,0.0,0.18,0.17,-0.01,95.8,91.9,-3.9,0.43,1.5,1.07,BOS-NYK,2,5,Conference Semifinals,131.12,112.58,0.21500000000000002,4,1610612752,5,1610612752,140.36,1610612752,140.35000000000002,1610612752,137.73333333333335,1610612752.0,140.4,0.4944,92.97,1610612752,92.13,92.55,0,1
711,Jonathan Kuminga,1630228,GSW @ MIN,GSW,1610612744,MIN,0,42400235,2025-05-14,L,32,26,0,3,11,23,0.478,3,9,0.333,1,3,0.333,1,2,2,0,2,2,-12,33.6,1.069,0.5434782608695652,,,105.9,103.3,125.4,126.1,-19.5,0.024,0.1,0.049,0.0,0.543,0.0,0.31,0.535,101.47,100.52,0.09,68,83.76,0.318,"MAY 14, 2025",240,39,90,0.433,11,39,0.282,21,30,0.7,18,22,40,21,14,1,17,21,110,107.6320939334638,11.0,4.0,39.0,0.6282051282051282,1610612750,107.6320939334638,102.2,100.4,98.6,1,0,6-7,225.0,0,1,0,0.0,1,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,5,33.0,15.5,8.5,0.02,0.07,0.04,0.28,69.0,83.0,25.0,0.43,0.37,41.0,0.47,99.84,26.25,11.75,6.75,0.04,0.08,0.06,0.25,55.5,82.25,31.0,0.43,0.36,40.5,0.46,98.49,21.5,9.67,5.0,0.05,0.05,0.05,0.26,45.0,83.5,35.33,0.44,0.36,44.17,0.44,96.63,2.33,2.6,0.0,6.0,5.0,1.0,1,2.5,0.0,-2.5,0.88,0.0,-0.88,1.62,0.0,-1.62,0.05,0.0,-0.05,0.27,0.0,-0.27,95.7,0.0,-95.7,1.62,0.0,-1.62,GSW-MIN,2,5,Conference Semifinals,103.58,124.7,0.1648,4,1610612750,5,1610612750,110.26000000000002,1610612750,110.55000000000001,1610612750,116.9,1610612750.0,106.15,0.20850000000000002,99.34200000000001,1610612750,98.668,99.00500000000001,0,0
712,Pat Spencer,1630311,GSW @ MIN,GSW,1610612744,MIN,0,42400235,2025-05-14,L,6,2,1,1,1,2,0.5,0,1,0.0,0,0,,1,0,0,0,2,1,-5,2.7,1.0,0.5,,,100.0,98.5,150.0,150.0,-50.0,0.143,0.0,0.1,0.333,0.5,0.5,0.267,0.5,105.49,104.65,-0.019,13,87.21,0.263,"MAY 14, 2025",240,39,90,0.433,11,39,0.282,21,30,0.7,18,22,40,21,14,1,17,21,110,107.6320939334638,11.0,4.0,39.0,0.6282051282051282,1610612750,107.6320939334638,102.2,100.4,98.6,1,0,6-3,205.0,1,0,0,0.0,1,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,4,9.5,1.0,0.0,0.0,0.05,0.03,0.08,21.0,80.5,29.5,0.44,0.29,38.5,0.5,100.12,7.5,1.5,0.5,0.05,0.02,0.04,0.09,16.0,82.5,36.0,0.44,0.36,42.5,0.45,96.99,7.67,2.67,1.67,0.05,0.09,0.1,0.18,16.17,87.17,39.5,0.43,0.35,42.5,0.47,97.49,0.5,1.67,0.0,2.0,2.0,0.0,1,1.38,0.0,-1.38,0.62,0.0,-0.62,0.75,0.0,-0.75,0.09,0.0,-0.09,0.2,0.0,-0.2,96.99,0.0,-96.99,0.75,0.0,-0.75,GSW-MIN,2,5,Conference Semifinals,103.58,124.7,0.1648,4,1610612750,5,1610612750,110.26000000000002,1610612750,110.55000000000001,1610612750,116.9,1610612750.0,106.15,0.20850000000000002,99.34200000000001,1610612750,98.668,99.00500000000001,0,0
713,Miles McBride,1630540,NYK @ BOS,NYK,1610612752,BOS,0,42400215,2025-05-14,L,29,11,3,0,3,8,0.375,3,6,0.5,2,2,1.0,0,0,1,0,0,1,-9,18.5,1.239,0.5625,,,122.6,117.2,134.5,136.0,-11.9,0.0,0.0,0.0,0.188,0.563,0.0,0.138,0.619,92.33,90.79,0.076,53,75.66,0.142,"MAY 14, 2025",240,29,81,0.358,12,30,0.4,32,40,0.8,12,28,40,17,5,4,10,20,102,105.59006211180125,3.0,12.0,44.0,0.5238095238095238,1610612738,105.59006211180125,96.6,94.02,91.44,1,0,6-1,195.0,1,0,0,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,5,20.0,3.5,2.0,0.0,0.03,0.01,0.09,37.5,86.0,29.5,0.47,0.28,36.5,0.48,90.96,19.0,4.5,2.5,0.0,0.04,0.02,0.11,36.25,86.25,31.75,0.45,0.33,45.75,0.42,96.24,19.17,4.83,2.17,0.0,0.05,0.02,0.12,38.33,86.83,30.33,0.45,0.33,44.0,0.43,98.55,1.17,0.83,0.0,1.0,0.0,2.0,1,1.2,1.0,-0.2,0.2,0.0,-0.2,1.0,1.0,0.0,0.03,0.03,0.0,0.13,0.18,0.05,99.27,94.93,-4.34,0.53,0.5,-0.03,BOS-NYK,2,5,Conference Semifinals,109.64000000000001,140.36,0.2238,5,1610612738,4,1610612738,112.58,1610612738,108.2,1610612738,115.60000000000001,1610612738.0,119.15,0.33440000000000003,92.13,1610612738,92.97,92.55,0,2
714,Moses Moody,1630541,GSW @ MIN,GSW,1610612744,MIN,0,42400235,2025-05-14,L,12,12,2,1,3,6,0.5,2,3,0.667,4,5,0.8,1,0,2,0,1,2,10,21.2,1.463,0.6666666666666666,,,146.2,139.9,107.7,109.7,38.5,0.067,0.0,0.04,0.2,0.667,2.0,0.265,0.732,105.36,104.0,0.178,26,86.67,0.263,"MAY 14, 2025",240,39,90,0.433,11,39,0.282,21,30,0.7,18,22,40,21,14,1,17,21,110,107.6320939334638,11.0,4.0,39.0,0.6282051282051282,1610612750,107.6320939334638,102.2,100.4,98.6,1,0,6-5,211.0,1,0,0,0.0,1,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.67,5,5.0,1.5,0.5,0.0,0.1,0.04,0.08,12.5,83.0,25.0,0.43,0.37,41.0,0.47,99.84,8.75,3.0,0.25,0.0,0.07,0.03,0.14,18.5,82.25,31.0,0.43,0.36,40.5,0.46,98.49,11.33,5.0,1.0,0.01,0.09,0.05,0.18,23.0,83.5,36.0,0.43,0.36,43.33,0.45,97.07,1.4,2.71,1.0,0.0,2.0,0.0,1,2.18,2.0,-0.18,0.73,1.0,0.27,1.45,1.0,-0.45,0.05,0.04,-0.01,0.19,0.12,-0.07,96.27,88.48,-7.79,0.27,1.0,0.73,GSW-MIN,2,5,Conference Semifinals,103.58,124.7,0.1648,4,1610612750,5,1610612750,110.26000000000002,1610612750,110.55000000000001,1610612750,116.9,1610612750.0,106.15,0.20850000000000002,99.34200000000001,1610612750,98.668,99.00500000000001,0,0
715,Sam Hauser,1630573,BOS vs. NYK,BOS,1610612738,NYK,1,42400215,2025-05-14,W,15,6,2,1,2,5,0.4,2,5,0.4,0,0,,0,1,0,0,0,2,0,10.2,1.2,0.6,,,106.7,104.4,106.7,107.0,0.0,0.0,0.048,0.023,0.222,0.6,0.0,0.132,0.6,98.42,97.51,0.094,30,81.25,0.136,"MAY 14, 2025",240,44,84,0.524,22,49,0.449,17,26,0.654,12,32,44,27,3,12,8,25,127,138.88888888888889,5.0,4.0,40.0,0.3580246913580246,1610612752,138.88888888888889,91.44,94.02,96.6,1,0,6-7,217.0,0,1,0,0.0,1,9.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,2,12.0,3.0,2.0,0.0,0.04,0.03,0.19,22.5,86.5,42.0,0.46,0.4,46.5,0.4,96.16,13.75,2.5,1.5,0.0,0.05,0.03,0.14,26.25,81.25,35.5,0.45,0.35,43.25,0.41,96.14,12.83,2.17,1.0,0.0,0.08,0.05,0.11,24.83,81.17,36.0,0.45,0.36,41.33,0.42,94.16,1.4,1.67,0.0,2.0,1.0,1.0,1,1.25,1.75,0.5,0.0,0.0,0.0,1.25,1.75,0.5,0.04,0.07,0.03,0.17,0.08,-0.09,97.2,91.9,-5.3,0.25,0.5,0.25,BOS-NYK,2,5,Conference Semifinals,131.12,112.58,0.21500000000000002,4,1610612752,5,1610612752,140.36,1610612752,140.35000000000002,1610612752,137.73333333333335,1610612752.0,140.4,0.4944,92.97,1610612752,92.13,92.55,0,1
716,Gui Santos,1630611,GSW @ MIN,GSW,1610612744,MIN,0,42400235,2025-05-14,L,16,2,0,5,1,4,0.25,0,3,0.0,0,0,,3,2,0,1,0,1,-1,11.0,0.5,0.25,,,108.8,116.5,118.8,118.8,-9.9,0.167,0.167,0.167,0.0,0.25,0.0,0.098,0.25,97.32,100.74,0.025,34,83.95,0.106,"MAY 14, 2025",240,39,90,0.433,11,39,0.282,21,30,0.7,18,22,40,21,14,1,17,21,110,107.6320939334638,11.0,4.0,39.0,0.6282051282051282,1610612750,107.6320939334638,102.2,100.4,98.6,1,0,6-6,185.0,0,1,0,0.0,1,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.67,4,6.5,2.0,1.5,0.0,0.24,0.14,0.22,16.5,80.5,29.5,0.44,0.29,38.5,0.5,100.12,4.25,1.0,0.75,0.0,0.12,0.07,0.11,10.25,82.5,36.0,0.44,0.36,42.5,0.45,96.99,6.17,1.5,1.0,0.0,0.1,0.06,0.12,14.33,87.17,39.5,0.43,0.35,42.5,0.47,97.49,0.33,1.57,1.0,2.0,0.0,0.0,1,1.22,1.0,-0.22,0.33,0.0,-0.33,0.89,1.0,0.11,0.06,0.1,0.04,0.11,0.21,0.1,96.51,88.48,-8.03,0.56,1.0,0.44,GSW-MIN,2,5,Conference Semifinals,103.58,124.7,0.1648,4,1610612750,5,1610612750,110.26000000000002,1610612750,110.55000000000001,1610612750,116.9,1610612750.0,106.15,0.20850000000000002,99.34200000000001,1610612750,98.668,99.00500000000001,0,0
717,JD Davison,1631120,BOS vs. NYK,BOS,1610612738,NYK,1,42400215,2025-05-14,W,3,3,1,0,1,1,1.0,1,1,1.0,0,0,,0,0,0,0,0,0,1,4.5,3.0,1.5,,,140.0,175.0,150.0,159.6,-10.0,0.0,0.0,0.0,0.5,1.5,0.0,0.143,1.5,72.56,84.16,0.333,5,70.13,0.167,"MAY 14, 2025",240,44,84,0.524,22,49,0.449,17,26,0.654,12,32,44,27,3,12,8,25,127,138.88888888888889,5.0,4.0,40.0,0.3580246913580246,1610612752,138.88888888888889,91.44,94.02,96.6,1,0,6-1,195.0,1,0,0,0.0,1,15.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,2.5,2.0,0.0,0.12,0.67,0.39,0.4,5.5,79.0,30.5,0.51,0.49,42.5,0.4,89.76,2.5,2.0,0.0,0.12,0.67,0.39,0.4,5.5,79.0,30.5,0.51,0.49,42.5,0.4,89.76,2.5,2.0,0.0,0.12,0.67,0.39,0.4,5.5,79.0,30.5,0.51,0.49,42.5,0.4,89.76,1.0,0.0,2.0,1.0,,,1,0.0,1.5,1.5,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.39,0.39,0.25,0.4,0.15,95.92,91.0,-4.92,0.5,0.0,-0.5,BOS-NYK,2,5,Conference Semifinals,131.12,112.58,0.21500000000000002,4,1610612752,5,1610612752,140.36,1610612752,140.35000000000002,1610612752,137.73333333333335,1610612752.0,140.4,0.4944,92.97,1610612752,92.13,92.55,0,1
718,Trayce Jackson-Davis,1631218,GSW @ MIN,GSW,1610612744,MIN,0,42400235,2025-05-14,L,7,2,0,2,1,1,1.0,0,0,,0,0,,2,0,1,0,0,0,-6,7.4,2.0,1.0,C,,85.7,92.3,138.5,138.5,-52.7,0.25,0.0,0.182,0.0,1.0,0.0,0.063,1.0,93.37,96.96,0.123,14,80.8,0.067,"MAY 14, 2025",240,39,90,0.433,11,39,0.282,21,30,0.7,18,22,40,21,14,1,17,21,110,107.6320939334638,11.0,4.0,39.0,0.6282051282051282,1610612750,107.6320939334638,102.2,100.4,98.6,1,1,6-9,245.0,0,1,0,0.0,1,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.33,4,15.0,3.0,2.5,0.06,0.1,0.08,0.13,29.5,83.0,25.0,0.43,0.37,41.0,0.47,99.84,12.25,3.0,2.75,0.06,0.11,0.08,0.11,25.0,81.0,31.25,0.45,0.36,43.25,0.46,96.68,10.5,2.5,2.33,0.05,0.21,0.18,0.12,22.0,86.17,36.33,0.44,0.35,43.0,0.47,97.28,1.75,2.8,3.0,2.0,6.0,0.0,1,2.33,0.0,-2.33,1.0,0.0,-1.0,1.33,0.0,-1.33,0.17,0.0,-0.17,0.11,0.0,-0.11,96.7,0.0,-96.7,0.11,0.0,-0.11,GSW-MIN,2,5,Conference Semifinals,103.58,124.7,0.1648,4,1610612750,5,1610612750,110.26000000000002,1610612750,110.55000000000001,1610612750,116.9,1610612750.0,106.15,0.20850000000000002,99.34200000000001,1610612750,98.668,99.00500000000001,0,0
