,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,IS_PLAYOFF,STARTING,HEIGHT,WEIGHT,GUARD,FORWARD,CENTER,TEAM_DAYS_REST,TEAM_B2B,PLAYER_DAYS_REST,PLAYER_B2B,PLAYER_MISSED_LAST,TEAM__ATL,TEAM__BKN,TEAM__BOS,TEAM__DAL,TEAM__DEN,TEAM__LAC,TEAM__LAL,TEAM__MEM,TEAM__MIA,TEAM__MIL,TEAM__NYK,TEAM__PHI,TEAM__PHX,TEAM__POR,TEAM__UTA,TEAM__WAS,OPP__ATL,OPP__BKN,OPP__BOS,OPP__DAL,OPP__DEN,OPP__LAC,OPP__LAL,OPP__MEM,OPP__MIA,OPP__MIL,OPP__NYK,OPP__PHI,OPP__PHX,OPP__POR,OPP__UTA,OPP__WAS,MATCHUP_AVG_REB_LAST_3,GAMES_VS_OPP,MIN_ROLL_AVG_2,FGA_ROLL_AVG_2,FGM_ROLL_AVG_2,OREB_PCT_ROLL_AVG_2,DREB_PCT_ROLL_AVG_2,REB_PCT_ROLL_AVG_2,USG_PCT_ROLL_AVG_2,POSS_ROLL_AVG_2,TEAM_FGA_ROLL_AVG_2,TEAM_FG3A_ROLL_AVG_2,TEAM_FG_PCT_ROLL_AVG_2,TEAM_FG3_PCT_ROLL_AVG_2,OPP_REB_ROLL_AVG_2,OPP_FG_PCT_ROLL_AVG_2,OPP_PACE_ROLL_AVG_2,MIN_ROLL_AVG_4,FGA_ROLL_AVG_4,FGM_ROLL_AVG_4,OREB_PCT_ROLL_AVG_4,DREB_PCT_ROLL_AVG_4,REB_PCT_ROLL_AVG_4,USG_PCT_ROLL_AVG_4,POSS_ROLL_AVG_4,TEAM_FGA_ROLL_AVG_4,TEAM_FG3A_ROLL_AVG_4,TEAM_FG_PCT_ROLL_AVG_4,TEAM_FG3_PCT_ROLL_AVG_4,OPP_REB_ROLL_AVG_4,OPP_FG_PCT_ROLL_AVG_4,OPP_PACE_ROLL_AVG_4,MIN_ROLL_AVG_6,FGA_ROLL_AVG_6,FGM_ROLL_AVG_6,OREB_PCT_ROLL_AVG_6,DREB_PCT_ROLL_AVG_6,REB_PCT_ROLL_AVG_6,USG_PCT_ROLL_AVG_6,POSS_ROLL_AVG_6,TEAM_FGA_ROLL_AVG_6,TEAM_FG3A_ROLL_AVG_6,TEAM_FG_PCT_ROLL_AVG_6,TEAM_FG3_PCT_ROLL_AVG_6,OPP_REB_ROLL_AVG_6,OPP_FG_PCT_ROLL_AVG_6,OPP_PACE_ROLL_AVG_6,PLAYER_HOME_AVG_REB,PLAYER_AWAY_AVG_REB,REB_LAG_1,REB_LAG_2,REB_LAG_3,REB_LAG_4,DEF_CATEGORY,REB_VS_DEF_STRONG,REB_VS_DEF_WEAK,REB_VS_DEF_DIFF,OREB_VS_DEF_STRONG,OREB_VS_DEF_WEAK,OREB_VS_DEF_DIFF,DREB_VS_DEF_STRONG,DREB_VS_DEF_WEAK,DREB_VS_DEF_DIFF,REB_PCT_VS_DEF_STRONG,REB_PCT_VS_DEF_WEAK,REB_PCT_VS_DEF_DIFF,USG_PCT_VS_DEF_STRONG,USG_PCT_VS_DEF_WEAK,USG_PCT_VS_DEF_DIFF,GAME_PACE_VS_DEF_STRONG,GAME_PACE_VS_DEF_WEAK,GAME_PACE_VS_DEF_DIFF,TOV_VS_DEF_STRONG,TOV_VS_DEF_WEAK,TOV_VS_DEF_DIFF,MATCHUP_KEY,SERIES,GAME_IN_SERIES,SERIES_NAME,TEAM_STARTER_OFF_RATING_AVG,TEAM_STARTER_DEF_RATING_AVG,TEAM_STARTER_USG_PCT_AVG,NUM_USUAL_STARTERS_PRESENT,TEAM_ID_OPP,NUM_USUAL_STARTERS_PRESENT_OPP,TEAM_ID_OPP,OPP_STARTER_AVG_DEF_RATING,TEAM_ID_OPP,OPP_GUARDS_AVG_DEF_RATING_OPP,TEAM_ID_OPP,OPP_FORWARDS_AVG_DEF_RATING_OPP,TEAM_ID_OPP,OPP_CENTERS_AVG_DEF_RATING_OPP,TEAM_STARTER_SPACING_METRIC,TEAM_STARTER_PACE,TEAM_ID_OPP,OPP_STARTER_PACE,PACE_EXPECTATION,IS_STAR,NUM_STARS_ON_TEAM
662,Rudy Gobert,203497,UTA @ MEM,UTA,1610612762,MEM,0,42000144,2021-05-31,W,32,17,1,8,5,9,0.556,0,0,,7,9,0.778,2,6,0,2,0,3,4,34.1,1.312,0.5555555555555556,C,,118.8,122.0,113.0,113.0,5.8,0.061,0.171,0.118,0.05,0.556,0.0,0.173,0.656,100.84,102.12,0.115,69,85.1,0.182,"MAY 31, 2021",240,39,85,0.459,17,34,0.5,25,28,0.893,7,35,42,23,7,4,11,16,120,118.43663639952626,8.0,4.0,42.0,0.4673913043478261,1610612763.0,118.43663639952626,101.32,102.06,102.8,1,1,7-1,258.0,0,0,1,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.67,4,35.5,9.5,8.0,0.11,0.26,0.19,0.16,75.5,85.5,41.0,0.52,0.46,41.5,0.49,101.44,32.0,7.67,6.67,0.15,0.28,0.22,0.16,67.0,84.0,43.0,0.49,0.39,41.67,0.47,101.71,32.0,7.67,6.67,0.15,0.28,0.22,0.16,67.0,84.0,43.0,0.49,0.39,41.67,0.47,101.71,14.33,11.0,14.0,13.0,15.0,,0,11.86,13.0,1.14,3.71,4.25,0.54,8.14,8.75,0.61,0.18,0.2,0.02,0.14,0.17,0.03,96.01,101.27,5.26,1.57,1.5,-0.07,MEM-UTA,1,4,First Round,123.32000000000001,116.85999999999999,0.18380000000000002,5,1610612763,5,1610612763,117.24000000000001,1610612763,116.83333333333333,1610612763,110.56666666666666,1610612763.0,117.85,0.5589999999999999,100.684,1610612763,102.58,101.632,1,3
663,Raul Neto,203526,WAS vs. PHI,WAS,1610612764,PHI,1,42000104,2021-05-31,W,22,11,0,3,3,6,0.5,1,2,0.5,4,5,0.8,1,2,1,0,0,4,5,17.6,1.341,0.5833333333333334,,,113.5,118.0,98.1,98.7,15.4,0.038,0.067,0.054,0.0,0.583,0.0,0.136,0.671,112.67,115.24,0.079,52,96.04,0.143,"MAY 31, 2021",240,40,88,0.455,9,24,0.375,33,42,0.786,13,44,57,24,8,12,13,27,122,114.5755071374906,7.0,6.0,48.0,0.4166666666666667,1610612755.0,114.5755071374906,106.48,108.22,109.96,1,0,6-2,180.0,1,0,0,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.67,4,19.5,8.5,1.5,0.02,0.11,0.06,0.16,42.5,94.0,28.5,0.4,0.16,48.0,0.57,101.58,20.33,7.33,2.0,0.03,0.1,0.06,0.15,43.33,92.0,25.67,0.45,0.24,45.33,0.55,102.89,20.33,7.33,2.0,0.03,0.1,0.06,0.15,43.33,92.0,25.67,0.45,0.24,45.33,0.55,102.89,2.5,2.0,2.0,3.0,3.0,,1,2.0,3.0,1.0,0.5,1.0,0.5,1.5,2.0,0.5,0.04,0.08,0.04,0.14,0.12,-0.02,103.9,104.06,0.16,0.0,1.0,1.0,PHI-WAS,1,4,First Round,108.12,102.67999999999999,0.1938,3,1610612755,5,1610612755,106.52000000000001,1610612755,106.5,1610612755,103.8,1610612755.0,100.0,0.35,109.458,1610612755,110.52000000000001,109.989,0,1
664,Seth Curry,203552,PHI @ WAS,PHI,1610612755,WAS,0,42000104,2021-05-31,L,28,10,2,2,5,11,0.455,0,4,0.0,0,0,,0,2,0,0,1,2,-11,14.4,0.909,0.4545454545454545,G,,95.1,93.0,111.3,112.5,-16.2,0.0,0.063,0.029,0.125,0.455,2.0,0.167,0.455,105.67,105.05,0.05,61,87.54,0.166,"MAY 31, 2021",240,40,96,0.417,12,38,0.316,22,34,0.647,12,36,48,21,7,6,11,30,114,103.67406329574388,8.0,12.0,57.0,0.4545454545454545,1610612764.0,103.67406329574388,109.96,108.22,106.48,1,1,6-1,185.0,1,0,0,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.67,4,25.0,9.0,5.0,0.0,0.0,0.0,0.15,53.0,87.5,27.0,0.57,0.47,40.5,0.4,103.6,27.33,10.33,5.33,0.01,0.04,0.02,0.15,58.0,89.33,28.67,0.55,0.42,40.67,0.45,103.27,27.33,10.33,5.33,0.01,0.04,0.02,0.15,58.0,89.33,28.67,0.55,0.42,40.67,0.45,103.27,1.33,1.0,0.0,0.0,4.0,,0,2.75,1.5,-1.25,0.38,0.25,-0.13,2.38,1.25,-1.13,0.04,0.02,-0.02,0.17,0.2,0.03,100.71,104.35,3.64,0.88,0.75,-0.13,PHI-WAS,1,4,First Round,101.38,106.52000000000001,0.21480000000000002,5,1610612764,3,1610612764,102.67999999999999,1610612764,107.9,1610612764,99.2,1610612764.0,93.3,0.14375,110.52000000000001,1610612764,109.458,109.989,0,1
665,Jordan Clarkson,203903,UTA @ MEM,UTA,1610612762,MEM,0,42000144,2021-05-31,W,22,24,0,6,8,18,0.444,4,9,0.444,4,4,1.0,0,6,0,0,3,1,0,28.2,1.215,0.5555555555555556,,,95.7,94.8,91.7,94.3,4.0,0.0,0.222,0.118,0.0,0.556,0.0,0.46,0.607,103.86,104.93,0.213,46,87.44,0.466,"MAY 31, 2021",240,39,85,0.459,17,34,0.5,25,28,0.893,7,35,42,23,7,4,11,16,120,118.43663639952626,8.0,4.0,42.0,0.4673913043478261,1610612763.0,118.43663639952626,101.32,102.06,102.8,1,0,6-3,194.0,1,0,0,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,4,22.0,11.0,4.5,0.07,0.06,0.07,0.28,47.0,85.5,41.0,0.52,0.46,41.5,0.49,101.44,24.67,12.67,4.67,0.05,0.07,0.06,0.28,53.0,84.0,43.0,0.49,0.39,41.67,0.47,101.71,24.67,12.67,4.67,0.05,0.07,0.06,0.28,53.0,84.0,43.0,0.49,0.39,41.67,0.47,101.71,3.33,3.0,0.0,6.0,3.0,,0,3.43,2.5,-0.93,0.86,0.0,-0.86,2.57,2.5,-0.07,0.06,0.04,-0.02,0.26,0.34,0.08,96.01,101.27,5.26,1.43,3.25,1.82,MEM-UTA,1,4,First Round,123.32000000000001,116.85999999999999,0.18380000000000002,5,1610612763,5,1610612763,117.24000000000001,1610612763,116.83333333333333,1610612763,110.56666666666666,1610612763.0,117.85,0.5589999999999999,100.684,1610612763,102.58,101.632,0,3
666,Kyle Anderson,203937,MEM vs. UTA,MEM,1610612763,UTA,1,42000144,2021-05-31,L,24,4,5,2,2,7,0.286,0,2,0.0,0,0,,0,2,2,0,1,0,-3,18.9,0.571,0.2857142857142857,F,,105.7,107.1,113.5,114.8,-7.8,0.0,0.077,0.041,0.25,0.286,5.0,0.14,0.286,102.89,104.2,0.065,53,86.84,0.147,"MAY 31, 2021",240,43,92,0.467,10,35,0.286,17,20,0.85,7,35,42,26,8,4,9,21,113,109.92217898832686,7.0,4.0,42.0,0.4588235294117647,1610612762.0,109.92217898832686,102.8,102.06,101.32,1,1,6-9,230.0,1,1,0,0.0,1,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0,4,34.0,10.0,5.0,0.04,0.26,0.14,0.13,71.0,92.5,32.0,0.49,0.33,42.5,0.52,101.26,33.0,10.0,5.0,0.04,0.21,0.11,0.14,67.67,95.0,28.0,0.47,0.34,45.0,0.49,100.01,33.0,10.0,5.0,0.04,0.21,0.11,0.14,67.67,95.0,28.0,0.47,0.34,45.0,0.49,100.01,7.5,3.33,13.0,6.0,4.0,,1,5.25,4.0,-1.25,0.75,1.0,0.25,4.5,3.0,-1.5,0.08,0.06,-0.02,0.13,0.17,0.04,102.22,99.88,-2.34,0.75,1.0,0.25,MEM-UTA,1,4,First Round,113.55999999999999,117.24000000000001,0.22300000000000003,5,1610612762,5,1610612762,116.85999999999999,1610612762,113.94999999999999,1610612762,121.7,1610612762.0,113.0,0.08859999999999998,102.58,1610612762,100.684,101.632,0,0
667,Joel Embiid,203954,PHI @ WAS,PHI,1610612755,WAS,0,42000104,2021-05-31,L,11,8,2,6,2,6,0.333,0,2,0.0,4,4,1.0,0,6,1,0,1,1,2,20.2,1.031,0.3333333333333333,C,,103.6,103.3,100.0,100.1,3.6,0.0,0.375,0.207,0.222,0.333,2.0,0.31,0.515,115.96,115.87,0.218,28,96.56,0.321,"MAY 31, 2021",240,40,96,0.417,12,38,0.316,22,34,0.647,12,36,48,21,7,6,11,30,114,103.67406329574388,8.0,12.0,57.0,0.4545454545454545,1610612764.0,103.67406329574388,109.96,108.22,106.48,1,1,7-0,280.0,0,1,1,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,4,27.0,15.0,11.0,0.0,0.24,0.15,0.29,57.0,87.5,27.0,0.57,0.47,40.5,0.4,103.6,28.0,15.33,10.33,0.0,0.24,0.14,0.32,59.0,89.33,28.67,0.55,0.42,40.67,0.45,103.27,28.0,15.33,10.33,0.0,0.24,0.14,0.32,59.0,89.33,28.67,0.55,0.42,40.67,0.45,103.27,7.33,7.0,8.0,7.0,6.0,,0,12.0,6.67,-5.33,2.0,0.0,-2.0,10.0,6.67,-3.33,0.17,0.16,-0.01,0.35,0.35,0.0,100.71,105.06,4.35,4.25,2.67,-1.58,PHI-WAS,1,4,First Round,101.38,106.52000000000001,0.21480000000000002,5,1610612764,3,1610612764,102.67999999999999,1610612764,107.9,1610612764,99.2,1610612764.0,93.3,0.14375,110.52000000000001,1610612764,109.458,109.989,1,1
668,Joe Ingles,204060,UTA @ MEM,UTA,1610612762,MEM,0,42000144,2021-05-31,W,24,2,4,5,1,4,0.25,0,2,0.0,0,0,,0,5,1,0,1,2,3,16.0,0.5,0.25,,,109.6,106.6,100.0,105.1,9.6,0.0,0.192,0.096,0.235,0.25,4.0,0.089,0.25,105.76,106.89,0.062,52,89.08,0.089,"MAY 31, 2021",240,39,85,0.459,17,34,0.5,25,28,0.893,7,35,42,23,7,4,11,16,120,118.43663639952626,8.0,4.0,42.0,0.4673913043478261,1610612763.0,118.43663639952626,101.32,102.06,102.8,1,0,6-8,220.0,1,1,0,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.67,4,25.5,4.0,2.5,0.0,0.05,0.03,0.1,55.0,85.5,41.0,0.52,0.46,41.5,0.49,101.44,28.0,5.33,3.0,0.0,0.05,0.03,0.1,59.0,84.0,43.0,0.49,0.39,41.67,0.47,101.71,28.0,5.33,3.0,0.0,0.05,0.03,0.1,59.0,84.0,43.0,0.49,0.39,41.67,0.47,101.71,3.0,2.5,0.0,3.0,2.0,,0,3.29,2.75,-0.54,0.14,0.0,-0.14,3.14,2.75,-0.39,0.06,0.05,-0.01,0.15,0.09,-0.06,96.01,101.27,5.26,0.86,0.75,-0.11,MEM-UTA,1,4,First Round,123.32000000000001,116.85999999999999,0.18380000000000002,5,1610612763,5,1610612763,117.24000000000001,1610612763,116.83333333333333,1610612763,110.56666666666666,1610612763.0,117.85,0.5589999999999999,100.684,1610612763,102.58,101.632,0,3
669,Tyus Jones,1626145,MEM vs. UTA,MEM,1610612763,UTA,1,42000144,2021-05-31,L,5,0,0,1,0,1,0.0,0,0,,0,0,,0,1,0,0,0,1,2,1.2,0.0,0.0,,,75.0,82.7,58.3,58.9,16.7,0.0,0.125,0.077,0.0,0.0,0.0,0.083,0.0,115.0,121.26,-0.133,12,101.05,0.092,"MAY 31, 2021",240,43,92,0.467,10,35,0.286,17,20,0.85,7,35,42,26,8,4,9,21,113,109.92217898832686,7.0,4.0,42.0,0.4588235294117647,1610612762.0,109.92217898832686,102.8,102.06,101.32,1,0,6-1,196.0,1,0,0,0.0,1,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.67,4,6.5,2.0,1.0,0.0,0.17,0.06,0.11,13.5,92.5,32.0,0.49,0.33,42.5,0.52,101.26,8.33,3.33,1.33,0.02,0.16,0.07,0.15,18.0,95.0,28.0,0.47,0.34,45.0,0.49,100.01,8.33,3.33,1.33,0.02,0.16,0.07,0.15,18.0,95.0,28.0,0.47,0.34,45.0,0.49,100.01,0.5,2.0,0.0,1.0,3.0,,1,1.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,0.06,0.1,0.04,0.12,0.23,0.11,102.22,99.88,-2.34,0.0,0.0,0.0,MEM-UTA,1,4,First Round,113.55999999999999,117.24000000000001,0.22300000000000003,5,1610612762,5,1610612762,116.85999999999999,1610612762,113.94999999999999,1610612762,121.7,1610612762.0,113.0,0.08859999999999998,102.58,1610612762,100.684,101.632,0,0
670,Royce O'Neale,1626220,UTA @ MEM,UTA,1610612762,MEM,0,42000144,2021-05-31,W,35,9,1,9,3,7,0.429,3,5,0.6,0,0,,1,8,3,0,0,2,5,30.3,1.286,0.6428571428571429,F,,129.6,130.2,122.5,117.5,7.0,0.032,0.258,0.145,0.037,0.643,0.0,0.091,0.643,100.0,98.12,0.087,71,81.77,0.092,"MAY 31, 2021",240,39,85,0.459,17,34,0.5,25,28,0.893,7,35,42,23,7,4,11,16,120,118.43663639952626,8.0,4.0,42.0,0.4673913043478261,1610612763.0,118.43663639952626,101.32,102.06,102.8,1,1,6-6,226.0,0,1,0,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,4,33.0,7.5,4.5,0.03,0.21,0.12,0.11,66.0,85.5,41.0,0.52,0.46,41.5,0.49,101.44,34.33,7.0,3.33,0.04,0.16,0.1,0.09,68.67,84.0,43.0,0.49,0.39,41.67,0.47,101.71,34.33,7.0,3.33,0.04,0.16,0.1,0.09,68.67,84.0,43.0,0.49,0.39,41.67,0.47,101.71,6.33,8.0,7.0,8.0,5.0,,0,7.57,6.75,-0.82,1.57,1.25,-0.32,6.0,5.5,-0.5,0.11,0.1,-0.01,0.11,0.1,-0.01,96.01,101.27,5.26,1.14,0.0,-1.14,MEM-UTA,1,4,First Round,123.32000000000001,116.85999999999999,0.18380000000000002,5,1610612763,5,1610612763,117.24000000000001,1610612763,116.83333333333333,1610612763,110.56666666666666,1610612763.0,117.85,0.5589999999999999,100.684,1610612763,102.58,101.632,0,3
671,Ben Simmons,1627732,PHI @ WAS,PHI,1610612755,WAS,0,42000104,2021-05-31,L,25,13,3,12,4,5,0.8,0,0,,5,11,0.455,3,9,1,0,1,5,4,33.9,1.321,0.8,G,,103.4,105.5,98.3,103.4,5.1,0.097,0.31,0.2,0.158,0.8,3.0,0.162,0.661,110.54,114.53,0.174,59,95.45,0.165,"MAY 31, 2021",240,40,96,0.417,12,38,0.316,22,34,0.647,12,36,48,21,7,6,11,30,114,103.67406329574388,8.0,12.0,57.0,0.4545454545454545,1610612764.0,103.67406329574388,109.96,108.22,106.48,1,1,6-10,240.0,1,1,0,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.67,4,29.5,12.5,9.0,0.09,0.15,0.13,0.22,61.5,87.5,27.0,0.57,0.47,40.5,0.4,103.6,32.33,11.33,7.0,0.13,0.17,0.15,0.2,68.33,89.33,28.67,0.55,0.42,40.67,0.45,103.27,32.33,11.33,7.0,0.13,0.17,0.15,0.2,68.33,89.33,28.67,0.55,0.42,40.67,0.45,103.27,11.33,8.5,5.0,9.0,15.0,,0,6.62,10.5,3.88,1.25,3.75,2.5,5.38,6.75,1.37,0.1,0.16,0.06,0.16,0.17,0.01,100.71,104.35,3.64,2.25,2.25,0.0,PHI-WAS,1,4,First Round,101.38,106.52000000000001,0.21480000000000002,5,1610612764,3,1610612764,102.67999999999999,1610612764,107.9,1610612764,99.2,1610612764.0,93.3,0.14375,110.52000000000001,1610612764,109.458,109.989,0,1
672,Georges Niang,1627777,UTA @ MEM,UTA,1610612762,MEM,0,42000144,2021-05-31,W,12,6,0,2,2,4,0.5,2,2,1.0,0,0,,0,2,0,0,0,0,4,8.4,1.5,0.75,,,100.0,101.3,82.8,89.7,17.2,0.0,0.111,0.065,0.0,0.75,0.0,0.133,0.75,107.31,112.44,0.138,28,93.7,0.14,"MAY 31, 2021",240,39,85,0.459,17,34,0.5,25,28,0.893,7,35,42,23,7,4,11,16,120,118.43663639952626,8.0,4.0,42.0,0.4673913043478261,1610612763.0,118.43663639952626,101.32,102.06,102.8,1,0,6-7,230.0,0,1,0,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.67,4,13.5,4.0,1.5,0.0,0.0,0.0,0.16,30.0,85.5,41.0,0.52,0.46,41.5,0.49,101.44,14.33,5.0,1.67,0.02,0.03,0.03,0.17,31.67,84.0,43.0,0.49,0.39,41.67,0.47,101.71,14.33,5.0,1.67,0.02,0.03,0.03,0.17,31.67,84.0,43.0,0.49,0.39,41.67,0.47,101.71,3.33,1.0,0.0,0.0,3.0,,0,1.0,3.0,2.0,0.0,0.5,0.5,1.0,2.5,1.5,0.05,0.09,0.04,0.14,0.16,0.02,96.01,101.27,5.26,0.86,0.5,-0.36,MEM-UTA,1,4,First Round,123.32000000000001,116.85999999999999,0.18380000000000002,5,1610612763,5,1610612763,117.24000000000001,1610612763,116.83333333333333,1610612763,110.56666666666666,1610612763.0,117.85,0.5589999999999999,100.684,1610612763,102.58,101.632,0,3
673,Furkan Korkmaz,1627788,PHI @ WAS,PHI,1610612755,WAS,0,42000104,2021-05-31,L,11,7,0,3,3,4,0.75,1,2,0.5,0,1,0.0,1,2,1,0,0,3,4,13.6,1.577,0.875,,,114.3,114.9,96.6,115.3,17.7,0.063,0.143,0.1,0.0,0.875,0.0,0.125,0.788,110.88,121.26,0.117,28,101.05,0.126,"MAY 31, 2021",240,40,96,0.417,12,38,0.316,22,34,0.647,12,36,48,21,7,6,11,30,114,103.67406329574388,8.0,12.0,57.0,0.4545454545454545,1610612764.0,103.67406329574388,109.96,108.22,106.48,1,0,6-7,202.0,1,1,0,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.67,4,12.5,5.0,2.5,0.0,0.06,0.03,0.22,27.0,87.5,27.0,0.57,0.47,40.5,0.4,103.6,10.0,4.33,1.67,0.0,0.04,0.02,0.25,21.33,89.33,28.67,0.55,0.42,40.67,0.45,103.27,10.0,4.33,1.67,0.0,0.04,0.02,0.25,21.33,89.33,28.67,0.55,0.42,40.67,0.45,103.27,0.67,2.0,1.0,1.0,0.0,,0,2.38,1.25,-1.13,0.38,0.25,-0.13,2.0,1.0,-1.0,0.06,0.04,-0.02,0.18,0.21,0.03,100.71,104.35,3.64,0.5,0.25,-0.25,PHI-WAS,1,4,First Round,101.38,106.52000000000001,0.21480000000000002,5,1610612764,3,1610612764,102.67999999999999,1610612764,107.9,1610612764,99.2,1610612764.0,93.3,0.14375,110.52000000000001,1610612764,109.458,109.989,0,1
674,Donovan Mitchell,1628378,UTA @ MEM,UTA,1610612762,MEM,0,42000144,2021-05-31,W,35,30,8,2,8,22,0.364,2,7,0.286,12,13,0.923,1,1,2,1,4,2,3,49.4,1.082,0.4090909090909091,G,,125.0,127.1,120.8,115.9,4.2,0.03,0.031,0.031,0.364,0.409,2.0,0.392,0.541,100.87,99.6,0.12,72,83.0,0.404,"MAY 31, 2021",240,39,85,0.459,17,34,0.5,25,28,0.893,7,35,42,23,7,4,11,16,120,118.43663639952626,8.0,4.0,42.0,0.4673913043478261,1610612763.0,118.43663639952626,101.32,102.06,102.8,1,1,6-3,215.0,1,0,0,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,3,28.0,21.0,8.5,0.0,0.08,0.04,0.38,56.5,85.5,41.0,0.52,0.46,41.5,0.49,101.44,28.0,21.0,8.5,0.0,0.08,0.04,0.38,56.5,85.5,41.0,0.52,0.46,41.5,0.49,101.44,28.0,21.0,8.5,0.0,0.08,0.04,0.38,56.5,85.5,41.0,0.52,0.46,41.5,0.49,101.44,4.0,2.0,2.0,2.0,,,0,4.57,3.33,-1.24,0.29,0.33,0.04,4.29,3.0,-1.29,0.07,0.05,-0.02,0.37,0.36,-0.01,96.01,101.73,5.72,2.71,3.0,0.29,MEM-UTA,1,4,First Round,123.32000000000001,116.85999999999999,0.18380000000000002,5,1610612763,5,1610612763,117.24000000000001,1610612763,116.83333333333333,1610612763,110.56666666666666,1610612763.0,117.85,0.5589999999999999,100.684,1610612763,102.58,101.632,1,3
