,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,AWAY_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,START_POSITION,OFF_RATING,DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,PACE_PER40,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE
46,Nic Claxton,1629651,BKN @ MIL,BKN,1610612751,MIL,0,1,0022100001,2021-10-19,L,24,12,0,7,6,9,0.667,0,0,,0,3,0.0,0,7,0,0,0,3,-15,20.4,1.163,C,105.8,132.1,-26.3,0.0,0.219,0.121,0.0,0.0,0.179,0.581,106.18,104.28,0.083,86.9,"OCT 19, 2021",240,37,84,0.44,17,32,0.531,13,23,0.565,5,39,44,19,3,9,12,17,104,102.84810126582278,8.0,9.0,54.0,0.45714285714285713,1610612749,102.84810126582278,101.12,104.02000000000002,106.92
47,Jared Butler,1630215,UTA vs. OKC,UTA,1610612762,OKC,1,0,0022100011,2021-10-20,W,9,0,1,1,0,5,0.0,0,4,0.0,0,0,,0,1,0,0,1,1,1,1.7,0.0,,90.0,85.0,5.0,0.0,0.091,0.05,0.167,1.0,0.273,0.0,107.19,109.71,-0.167,91.43,"OCT 20, 2021",240,40,91,0.44,14,47,0.298,13,15,0.867,12,41,53,18,6,5,10,19,107,111.92468619246863,4.0,2.0,50.0,0.37362637362637363,1610612760,111.92468619246863,95.59999999999998,96.75999999999999,97.92
48,Chris Paul,101108,PHX vs. DEN,PHX,1610612756,DEN,1,0,0022100012,2021-10-20,L,34,15,10,4,6,11,0.545,2,4,0.5,1,2,0.5,2,2,2,1,3,3,-23,40.8,1.263,G,86.8,120.6,-33.8,0.05,0.08,0.062,0.556,3.33,0.192,0.631,96.35,97.09,0.141,80.91,"OCT 20, 2021",240,36,87,0.414,14,37,0.378,12,17,0.706,11,34,45,23,9,3,18,18,98,96.57075285770594,9.0,1.0,46.0,0.5301204819277109,1610612743,96.57075285770594,101.48,99.71999999999998,97.96
49,Alperen Sengun,1630578,HOU @ MIN,HOU,1610612745,MIN,0,1,0022100008,2021-10-20,L,19,11,2,6,3,4,0.75,0,0,,5,5,1.0,3,3,3,0,3,4,-8,27.2,1.774,,90.7,111.9,-21.2,0.158,0.176,0.167,0.182,0.67,0.184,0.887,108.11,109.82,0.189,91.51,"OCT 20, 2021",240,40,88,0.455,11,33,0.333,15,22,0.682,12,29,41,21,13,3,24,25,106,96.64478482859226,18.0,12.0,46.0,0.4827586206896552,1610612750,96.64478482859226,109.68,107.66000000000001,105.64
50,Jae'Sean Tate,1630256,HOU @ MIN,HOU,1610612745,MIN,0,1,0022100008,2021-10-20,L,21,2,2,3,1,4,0.25,0,0,,0,0,,1,2,0,0,2,4,-16,6.6,0.5,F,81.6,112.0,-30.4,0.043,0.083,0.064,0.154,1.0,0.111,0.25,112.03,112.25,-0.034,93.54,"OCT 20, 2021",240,40,88,0.455,11,33,0.333,15,22,0.682,12,29,41,21,13,3,24,25,106,96.64478482859226,18.0,12.0,46.0,0.4827586206896552,1610612750,96.64478482859226,109.68,107.66000000000001,105.64
51,Jalen Green,1630224,HOU @ MIN,HOU,1610612745,MIN,0,1,0022100008,2021-10-20,L,32,9,4,4,4,14,0.286,1,6,0.167,0,0,,0,4,1,0,0,0,-37,22.8,0.643,G,87.5,137.0,-49.5,0.0,0.125,0.062,0.2,0.0,0.175,0.321,108.28,108.13,0.056,90.11,"OCT 20, 2021",240,40,88,0.455,11,33,0.333,15,22,0.682,12,29,41,21,13,3,24,25,106,96.64478482859226,18.0,12.0,46.0,0.4827586206896552,1610612750,96.64478482859226,109.68,107.66000000000001,105.64
52,Anthony Edwards,1630162,MIN vs. HOU,MIN,1610612750,HOU,1,0,0022100008,2021-10-20,W,31,29,3,6,10,21,0.476,6,12,0.5,3,4,0.75,2,4,1,0,4,2,26,39.7,1.274,G,133.8,95.6,38.2,0.065,0.133,0.098,0.15,0.75,0.342,0.637,104.83,104.67,0.149,87.23,"OCT 20, 2021",240,42,87,0.483,16,38,0.421,24,31,0.774,13,33,46,26,18,12,18,22,124,117.37978038621735,13.0,3.0,41.0,0.45454545454545453,1610612745,117.37978038621735,105.64,107.66000000000001,109.68
53,Naz Reid,1629675,MIN vs. HOU,MIN,1610612750,HOU,1,0,0022100008,2021-10-20,W,19,5,1,7,2,5,0.4,0,2,0.0,1,2,0.5,2,5,1,3,2,3,-16,24.9,0.85,,79.5,113.3,-33.8,0.1,0.25,0.175,0.1,0.5,0.163,0.425,113.29,114.74,0.079,95.61,"OCT 20, 2021",240,42,87,0.483,16,38,0.421,24,31,0.774,13,33,46,26,18,12,18,22,124,117.37978038621735,13.0,3.0,41.0,0.45454545454545453,1610612745,117.37978038621735,105.64,107.66000000000001,109.68
54,Kevin Porter Jr.,1629645,HOU @ MIN,HOU,1610612745,MIN,0,1,0022100008,2021-10-20,L,25,11,3,3,4,12,0.333,2,7,0.286,1,2,0.5,1,2,1,0,9,3,-18,13.1,0.854,G,81.0,112.1,-31.0,0.034,0.077,0.055,0.25,0.33,0.333,0.427,111.94,112.48,-0.04,93.74,"OCT 20, 2021",240,40,88,0.455,11,33,0.333,15,22,0.682,12,29,41,21,13,3,24,25,106,96.64478482859226,18.0,12.0,46.0,0.4827586206896552,1610612750,96.64478482859226,109.68,107.66000000000001,105.64
55,Jordan McLaughlin,1629162,MIN vs. HOU,MIN,1610612750,HOU,1,0,0022100008,2021-10-20,W,19,3,4,2,1,3,0.333,0,1,0.0,1,2,0.5,1,1,2,0,1,1,19,16.4,0.773,,146.3,100.0,46.3,0.063,0.067,0.065,0.211,4.0,0.102,0.387,101.82,104.24,0.061,86.86,"OCT 20, 2021",240,42,87,0.483,16,38,0.421,24,31,0.774,13,33,46,26,18,12,18,22,124,117.37978038621735,13.0,3.0,41.0,0.45454545454545453,1610612745,117.37978038621735,105.64,107.66000000000001,109.68
56,Jarred Vanderbilt,1629020,MIN vs. HOU,MIN,1610612750,HOU,1,0,0022100008,2021-10-20,W,15,2,1,3,0,0,,0,0,,2,2,1.0,0,3,2,0,0,3,4,13.1,0.0,,105.9,86.5,19.4,0.0,0.176,0.103,0.083,0.0,0.029,1.136,108.34,112.72,0.102,93.94,"OCT 20, 2021",240,42,87,0.483,16,38,0.421,24,31,0.774,13,33,46,26,18,12,18,22,124,117.37978038621735,13.0,3.0,41.0,0.45454545454545453,1610612745,117.37978038621735,105.64,107.66000000000001,109.68
57,Taurean Prince,1627752,MIN vs. HOU,MIN,1610612750,HOU,1,0,0022100008,2021-10-20,W,16,5,2,3,1,3,0.333,1,3,0.333,2,2,1.0,0,3,1,0,1,1,2,13.6,1.289,,108.1,100.0,8.1,0.0,0.188,0.1,0.154,2.0,0.125,0.644,110.44,111.57,0.119,92.98,"OCT 20, 2021",240,42,87,0.483,16,38,0.421,24,31,0.774,13,33,46,26,18,12,18,22,124,117.37978038621735,13.0,3.0,41.0,0.45454545454545453,1610612745,117.37978038621735,105.64,107.66000000000001,109.68
58,Christian Wood,1626174,HOU @ MIN,HOU,1610612745,MIN,0,1,0022100008,2021-10-20,L,32,16,3,9,6,15,0.4,2,6,0.333,2,4,0.5,2,7,0,1,1,3,-24,33.3,0.955,F,84.9,117.8,-32.9,0.053,0.226,0.13,0.188,3.0,0.209,0.477,108.28,109.39,0.103,91.16,"OCT 20, 2021",240,40,88,0.455,11,33,0.333,15,22,0.682,12,29,41,21,13,3,24,25,106,96.64478482859226,18.0,12.0,46.0,0.4827586206896552,1610612750,96.64478482859226,109.68,107.66000000000001,105.64
59,RJ Barrett,1629628,NYK vs. BOS,NYK,1610612752,BOS,1,0,0022100005,2021-10-20,W,47,19,2,5,6,11,0.545,3,7,0.429,4,6,0.667,0,5,0,2,0,5,8,34.0,1.393,F,117.2,110.2,7.0,0.0,0.086,0.049,0.053,0.0,0.124,0.696,105.06,100.49,0.074,83.74,"OCT 20, 2021",290,51,105,0.486,17,45,0.378,19,27,0.704,7,48,55,27,9,10,17,22,138,108.7641866330391,13.0,9.0,56.0,0.41025641025641024,1610612738,108.7641866330391,126.88,128.5,130.12
60,Robert Williams III,1629057,BOS @ NYK,BOS,1610612738,NYK,0,1,0022100005,2021-10-20,L,45,16,3,10,5,5,1.0,0,0,,6,8,0.75,3,7,3,5,0,1,11,56.5,1.878,C,118.9,106.3,12.7,0.056,0.159,0.102,0.083,0.0,0.081,0.939,104.74,102.31,0.15,85.26,"OCT 20, 2021",290,48,117,0.41,21,57,0.368,17,23,0.739,15,41,56,34,13,9,18,24,134,102.9818628957885,9.0,10.0,55.0,0.4857142857142857,1610612752,102.9818628957885,130.12,128.5,126.88
61,Mitchell Robinson,1629011,NYK vs. BOS,NYK,1610612752,BOS,1,0,0022100005,2021-10-20,W,34,11,3,17,5,5,1.0,0,0,,1,4,0.25,5,12,0,2,1,2,3,40.9,1.627,C,102.8,98.6,4.2,0.135,0.261,0.205,0.125,3.0,0.098,0.814,103.92,100.27,0.18,83.56,"OCT 20, 2021",290,51,105,0.486,17,45,0.378,19,27,0.704,7,48,55,27,9,10,17,22,138,108.7641866330391,13.0,9.0,56.0,0.41025641025641024,1610612738,108.7641866330391,126.88,128.5,130.12
62,Jayson Tatum,1628369,BOS @ NYK,BOS,1610612738,NYK,0,1,0022100005,2021-10-20,L,45,20,4,11,7,30,0.233,2,15,0.133,4,5,0.8,4,7,1,1,3,2,-3,42.2,0.621,F,105.2,108.2,-3.1,0.074,0.149,0.109,0.143,1.33,0.306,0.311,107.07,104.29,0.03,86.91,"OCT 20, 2021",290,48,117,0.41,21,57,0.368,17,23,0.739,15,41,56,34,13,9,18,24,134,102.9818628957885,9.0,10.0,55.0,0.4857142857142857,1610612752,102.9818628957885,130.12,128.5,126.88
63,Jaylen Brown,1627759,BOS @ NYK,BOS,1610612738,NYK,0,1,0022100005,2021-10-20,L,46,46,6,9,16,30,0.533,8,14,0.571,6,8,0.75,0,9,3,1,4,5,16,73.8,1.372,G,119.0,105.1,13.9,0.0,0.205,0.093,0.231,1.5,0.316,0.686,105.42,103.41,0.193,86.18,"OCT 20, 2021",290,48,117,0.41,21,57,0.368,17,23,0.739,15,41,56,34,13,9,18,24,134,102.9818628957885,9.0,10.0,55.0,0.4857142857142857,1610612752,102.9818628957885,130.12,128.5,126.88
64,Julius Randle,203944,NYK vs. BOS,NYK,1610612752,BOS,1,0,0022100005,2021-10-20,W,46,35,9,8,12,27,0.444,3,8,0.375,8,8,1.0,0,8,0,3,7,4,10,60.1,1.147,F,114.0,104.0,10.0,0.0,0.145,0.081,0.3,1.29,0.33,0.573,107.95,104.38,0.138,86.98,"OCT 20, 2021",290,51,105,0.486,17,45,0.378,19,27,0.704,7,48,55,27,9,10,17,22,138,108.7641866330391,13.0,9.0,56.0,0.41025641025641024,1610612738,108.7641866330391,126.88,128.5,130.12
65,Marcus Smart,203935,BOS @ NYK,BOS,1610612738,NYK,0,1,0022100005,2021-10-20,L,46,15,6,8,5,14,0.357,5,11,0.455,0,0,,0,8,2,0,4,3,1,35.6,1.071,G,105.1,105.1,-0.1,0.0,0.174,0.078,0.188,1.5,0.157,0.536,106.08,102.97,0.08,85.81,"OCT 20, 2021",290,48,117,0.41,21,57,0.368,17,23,0.739,15,41,56,34,13,9,18,24,134,102.9818628957885,9.0,10.0,55.0,0.4857142857142857,1610612752,102.9818628957885,130.12,128.5,126.88
66,Dennis Schröder,203471,BOS @ NYK,BOS,1610612738,NYK,0,1,0022100005,2021-10-20,L,32,12,8,3,5,16,0.313,1,4,0.25,1,2,0.5,2,1,2,0,2,3,-16,31.6,0.711,,92.9,115.7,-22.9,0.045,0.03,0.039,0.421,4.0,0.232,0.355,107.36,104.96,0.054,87.46,"OCT 20, 2021",290,48,117,0.41,21,57,0.368,17,23,0.739,15,41,56,34,13,9,18,24,134,102.9818628957885,9.0,10.0,55.0,0.4857142857142857,1610612752,102.9818628957885,130.12,128.5,126.88
67,Evan Fournier,203095,NYK vs. BOS,NYK,1610612752,BOS,1,0,0022100005,2021-10-20,W,44,32,3,6,13,25,0.52,6,13,0.462,0,0,,0,6,4,1,1,4,11,57.7,1.28,G,115.6,105.3,10.4,0.0,0.115,0.063,0.107,3.0,0.241,0.64,106.62,103.17,0.149,85.97,"OCT 20, 2021",290,51,105,0.486,17,45,0.378,19,27,0.704,7,48,55,27,9,10,17,22,138,108.7641866330391,13.0,9.0,56.0,0.41025641025641024,1610612738,108.7641866330391,126.88,128.5,130.12
68,Derrick Rose,201565,NYK vs. BOS,NYK,1610612752,BOS,1,0,0022100005,2021-10-20,W,22,9,5,4,3,11,0.273,1,3,0.333,2,2,1.0,0,4,2,1,2,0,7,28.3,0.758,,108.0,95.9,12.1,0.0,0.121,0.074,0.313,2.5,0.246,0.379,109.87,105.81,0.115,88.18,"OCT 20, 2021",290,51,105,0.486,17,45,0.378,19,27,0.704,7,48,55,27,9,10,17,22,138,108.7641866330391,13.0,9.0,56.0,0.41025641025641024,1610612738,108.7641866330391,126.88,128.5,130.12
69,Chris Duarte,1630537,IND @ CHA,IND,1610612754,CHA,0,1,0022100003,2021-10-20,L,33,27,1,5,9,15,0.6,6,9,0.667,3,3,1.0,0,5,1,0,1,4,7,36.5,1.654,G,125.0,113.7,11.3,0.0,0.106,0.063,0.043,1.0,0.215,0.827,110.67,106.39,0.15,88.66,"OCT 20, 2021",240,42,90,0.467,17,47,0.362,21,24,0.875,8,43,51,29,2,10,16,24,122,112.38025055268976,9.0,5.0,46.0,0.42990654205607476,1610612766,112.38025055268976,108.56,111.71999999999998,114.88
70,P.J. Washington,1629023,CHA vs. IND,CHA,1610612766,IND,1,0,0022100003,2021-10-20,W,19,5,3,5,1,7,0.143,1,3,0.333,2,2,1.0,3,2,0,1,0,1,-10,18.5,0.635,,97.8,122.7,-24.9,0.097,0.118,0.104,0.2,0.0,0.145,0.317,115.7,109.78,0.068,91.49,"OCT 20, 2021",240,46,107,0.43,13,31,0.419,18,27,0.667,12,34,46,29,9,5,8,21,123,107.06824512534818,2.0,10.0,51.0,0.4666666666666667,1610612754,107.06824512534818,114.88,111.71999999999998,108.56
71,Miles Bridges,1628970,CHA vs. IND,CHA,1610612766,IND,1,0,0022100003,2021-10-20,W,33,13,4,8,4,8,0.5,1,4,0.25,4,4,1.0,1,7,3,1,3,4,15,37.6,1.332,F,124.7,102.7,22.0,0.024,0.184,0.1,0.133,1.33,0.149,0.666,111.5,107.07,0.109,89.23,"OCT 20, 2021",240,46,107,0.43,13,31,0.419,18,27,0.667,12,34,46,29,9,5,8,21,123,107.06824512534818,2.0,10.0,51.0,0.4666666666666667,1610612754,107.06824512534818,114.88,111.71999999999998,108.56
72,Torrey Craig,1628470,IND @ CHA,IND,1610612754,CHA,0,1,0022100003,2021-10-20,L,28,5,3,8,1,4,0.25,1,4,0.25,2,2,1.0,3,5,0,1,1,4,-3,21.1,1.025,,114.3,119.0,-4.8,0.103,0.135,0.121,0.13,3.0,0.086,0.512,115.52,108.82,0.054,90.68,"OCT 20, 2021",240,42,90,0.467,17,47,0.362,21,24,0.875,8,43,51,29,2,10,16,24,122,112.38025055268976,9.0,5.0,46.0,0.42990654205607476,1610612766,112.38025055268976,108.56,111.71999999999998,114.88
73,Malcolm Brogdon,1627763,IND @ CHA,IND,1610612754,CHA,0,1,0022100003,2021-10-20,L,40,28,11,4,8,20,0.4,3,10,0.3,9,9,1.0,0,4,0,1,1,2,0,51.3,1.169,G,111.0,112.2,-1.2,0.0,0.07,0.041,0.423,11.0,0.253,0.584,112.63,107.79,0.163,89.83,"OCT 20, 2021",240,42,90,0.467,17,47,0.362,21,24,0.875,8,43,51,29,2,10,16,24,122,112.38025055268976,9.0,5.0,46.0,0.42990654205607476,1610612766,112.38025055268976,108.56,111.71999999999998,114.88
74,Myles Turner,1626167,IND @ CHA,IND,1610612754,CHA,0,1,0022100003,2021-10-20,L,26,9,1,7,3,6,0.5,1,3,0.333,2,4,0.5,1,6,0,4,4,4,-8,26.9,1.16,C,89.8,100.0,-10.2,0.037,0.146,0.103,0.059,0.25,0.188,0.58,114.72,111.53,0.059,92.94,"OCT 20, 2021",240,42,90,0.467,17,47,0.362,21,24,0.875,8,43,51,29,2,10,16,24,122,112.38025055268976,9.0,5.0,46.0,0.42990654205607476,1610612766,112.38025055268976,108.56,111.71999999999998,114.88
75,T.J. McConnell,204456,IND @ CHA,IND,1610612754,CHA,0,1,0022100003,2021-10-20,L,24,6,7,3,3,7,0.429,0,2,0.0,0,0,,0,3,1,2,1,1,-8,28.1,0.857,,101.8,120.4,-18.6,0.0,0.1,0.053,0.438,7.0,0.129,0.429,115.56,109.47,0.114,91.22,"OCT 20, 2021",240,42,90,0.467,17,47,0.362,21,24,0.875,8,43,51,29,2,10,16,24,122,112.38025055268976,9.0,5.0,46.0,0.42990654205607476,1610612766,112.38025055268976,108.56,111.71999999999998,114.88
76,Ish Smith,202397,CHA vs. IND,CHA,1610612766,IND,1,0,0022100003,2021-10-20,W,21,14,5,0,7,14,0.5,0,0,,0,2,0.0,0,0,1,1,0,1,-1,27.5,0.941,,116.0,118.0,-2.0,0.0,0.0,0.0,0.313,0.0,0.25,0.47,117.06,111.96,0.103,93.3,"OCT 20, 2021",240,46,107,0.43,13,31,0.419,18,27,0.667,12,34,46,29,9,5,8,21,123,107.06824512534818,2.0,10.0,51.0,0.4666666666666667,1610612754,107.06824512534818,114.88,111.71999999999998,108.56
77,Gordon Hayward,202330,CHA vs. IND,CHA,1610612766,IND,1,0,0022100003,2021-10-20,W,35,27,3,5,10,22,0.455,2,4,0.5,5,8,0.625,0,5,1,0,3,3,12,37.5,1.058,F,124.7,109.9,14.8,0.0,0.125,0.062,0.107,1.0,0.305,0.529,115.72,110.3,0.086,91.91,"OCT 20, 2021",240,46,107,0.43,13,31,0.419,18,27,0.667,12,34,46,29,9,5,8,21,123,107.06824512534818,2.0,10.0,51.0,0.4666666666666667,1610612754,107.06824512534818,114.88,111.71999999999998,108.56
78,Devin Booker,1626164,PHX vs. DEN,PHX,1610612756,DEN,1,0,0022100012,2021-10-20,L,30,12,4,4,3,15,0.2,2,7,0.286,4,4,1.0,1,3,1,0,3,3,-24,22.8,0.716,G,75.8,117.5,-41.7,0.024,0.13,0.063,0.267,1.33,0.263,0.358,102.06,103.37,0.023,86.14,"OCT 20, 2021",240,36,87,0.414,14,37,0.378,12,17,0.706,11,34,45,23,9,3,18,18,98,96.57075285770594,9.0,1.0,46.0,0.5301204819277109,1610612743,96.57075285770594,101.48,99.71999999999998,97.96
79,Aaron Gordon,203932,DEN @ PHX,DEN,1610612743,PHX,0,1,0022100012,2021-10-20,W,29,12,4,8,5,6,0.833,1,1,1.0,1,2,0.5,2,6,0,1,3,2,22,27.6,1.744,F,116.4,79.0,37.4,0.095,0.15,0.131,0.167,1.33,0.154,0.872,101.21,101.73,0.16,84.78,"OCT 20, 2021",240,44,83,0.53,17,39,0.436,5,9,0.556,6,40,46,25,9,1,17,20,110,112.29073091057575,9.0,3.0,45.0,0.41379310344827586,1610612756,112.29073091057575,97.96,99.71999999999998,101.48
80,Tyrese Haliburton,1630169,SAC @ POR,SAC,1610612758,POR,0,1,0022100013,2021-10-20,W,29,2,4,2,1,5,0.2,0,1,0.0,0,0,,0,2,1,0,1,2,8,12.4,0.4,G,126.2,110.4,15.7,0.0,0.071,0.033,0.148,4.0,0.081,0.2,112.49,110.74,0.014,92.29,"OCT 20, 2021",240,42,92,0.457,17,41,0.415,23,29,0.793,7,36,43,24,6,4,10,22,124,115.07052709725313,5.0,5.0,49.0,0.4838709677419355,1610612757,115.07052709725313,107.76,106.71999999999998,105.68
81,De'Aaron Fox,1628368,SAC @ POR,SAC,1610612758,POR,0,1,0022100013,2021-10-20,W,36,27,8,5,9,22,0.409,2,8,0.25,7,10,0.7,0,5,0,1,5,5,6,43.0,1.023,G,119.5,113.6,5.9,0.0,0.132,0.065,0.348,1.6,0.36,0.511,108.46,108.3,0.084,90.25,"OCT 20, 2021",240,42,92,0.457,17,41,0.415,23,29,0.793,7,36,43,24,6,4,10,22,124,115.07052709725313,5.0,5.0,49.0,0.4838709677419355,1610612757,115.07052709725313,107.76,106.71999999999998,105.68
82,Norman Powell,1626181,POR vs. SAC,POR,1610612757,SAC,1,0,0022100013,2021-10-20,L,35,14,0,5,3,9,0.333,1,3,0.333,7,8,0.875,0,5,0,0,1,3,3,19.0,1.118,F,116.3,112.5,3.8,0.0,0.122,0.063,0.0,0.0,0.159,0.559,110.71,109.18,0.05,90.98,"OCT 20, 2021",240,45,93,0.484,12,35,0.343,19,22,0.864,9,40,49,25,5,5,12,22,121,114.49659348978045,6.0,4.0,43.0,0.45652173913043476,1610612758,114.49659348978045,105.68,106.71999999999998,107.76
83,Jusuf Nurkić,203994,POR vs. SAC,POR,1610612757,SAC,1,0,0022100013,2021-10-20,L,29,20,2,14,6,10,0.6,1,1,1.0,7,7,1.0,3,11,0,1,1,4,-2,41.8,1.529,C,104.5,112.5,-8.0,0.091,0.297,0.2,0.1,2.0,0.194,0.765,110.29,109.35,0.196,91.13,"OCT 20, 2021",240,45,93,0.484,12,35,0.343,19,22,0.864,9,40,49,25,5,5,12,22,121,114.49659348978045,6.0,4.0,43.0,0.45652173913043476,1610612758,114.49659348978045,105.68,106.71999999999998,107.76
84,Robert Covington,203496,POR vs. SAC,POR,1610612757,SAC,1,0,0022100013,2021-10-20,L,31,8,0,4,3,9,0.333,2,7,0.286,0,0,,0,4,0,2,1,2,-9,17.8,0.889,F,105.6,120.0,-14.4,0.0,0.108,0.055,0.0,0.0,0.13,0.444,109.61,109.46,0.028,91.21,"OCT 20, 2021",240,45,93,0.484,12,35,0.343,19,22,0.864,9,40,49,25,5,5,12,22,121,114.49659348978045,6.0,4.0,43.0,0.45652173913043476,1610612758,114.49659348978045,105.68,106.71999999999998,107.76
85,Harrison Barnes,203084,SAC @ POR,SAC,1610612758,POR,0,1,0022100013,2021-10-20,W,37,36,2,9,10,19,0.526,8,11,0.727,8,9,0.889,2,7,2,0,0,0,6,55.8,1.568,F,119.5,112.2,7.3,0.049,0.179,0.113,0.091,0.0,0.258,0.784,106.9,106.67,0.216,88.89,"OCT 20, 2021",240,42,92,0.457,17,41,0.415,23,29,0.793,7,36,43,24,6,4,10,22,124,115.07052709725313,5.0,5.0,49.0,0.4838709677419355,1610612757,115.07052709725313,107.76,106.71999999999998,105.68
86,Damian Lillard,203081,POR vs. SAC,POR,1610612757,SAC,1,0,0022100013,2021-10-20,L,40,20,11,6,8,24,0.333,0,9,0.0,4,5,0.8,0,6,1,0,1,3,-2,45.7,0.763,G,113.5,115.7,-2.2,0.0,0.13,0.068,0.379,11.0,0.276,0.382,106.28,106.14,0.091,88.45,"OCT 20, 2021",240,45,93,0.484,12,35,0.343,19,22,0.864,9,40,49,25,5,5,12,22,121,114.49659348978045,6.0,4.0,43.0,0.45652173913043476,1610612758,114.49659348978045,105.68,106.71999999999998,107.76
87,Tristan Thompson,202684,SAC @ POR,SAC,1610612758,POR,0,1,0022100013,2021-10-20,W,19,6,0,5,3,5,0.6,0,0,,0,0,,1,4,0,0,1,3,-17,11.0,1.2,,110.0,148.8,-38.8,0.043,0.267,0.132,0.0,0.0,0.13,0.6,107.85,103.31,0.052,86.09,"OCT 20, 2021",240,42,92,0.457,17,41,0.415,23,29,0.793,7,36,43,24,6,4,10,22,124,115.07052709725313,5.0,5.0,49.0,0.4838709677419355,1610612757,115.07052709725313,107.76,106.71999999999998,105.68
88,Michael Porter Jr.,1629008,DEN @ PHX,DEN,1610612743,PHX,0,1,0022100012,2021-10-20,W,34,15,5,6,6,10,0.6,2,3,0.667,1,1,1.0,1,5,2,0,2,3,24,33.7,1.437,F,116.7,83.3,33.3,0.04,0.116,0.088,0.172,2.5,0.158,0.718,100.81,101.66,0.143,84.71,"OCT 20, 2021",240,44,83,0.53,17,39,0.436,5,9,0.556,6,40,46,25,9,1,17,20,110,112.29073091057575,9.0,3.0,45.0,0.41379310344827586,1610612756,112.29073091057575,97.96,99.71999999999998,101.48
89,Deandre Ayton,1629028,PHX vs. DEN,PHX,1610612756,DEN,1,0,0022100012,2021-10-20,L,33,15,2,6,6,10,0.6,1,3,0.333,2,2,1.0,2,4,1,0,2,2,-15,26.2,1.379,C,91.3,113.0,-21.7,0.049,0.182,0.095,0.118,1.0,0.167,0.689,101.04,101.6,0.119,84.66,"OCT 20, 2021",240,36,87,0.414,14,37,0.378,12,17,0.706,11,34,45,23,9,3,18,18,98,96.57075285770594,9.0,1.0,46.0,0.5301204819277109,1610612743,96.57075285770594,101.48,99.71999999999998,97.96
90,Mikal Bridges,1628969,PHX vs. DEN,PHX,1610612756,DEN,1,0,0022100012,2021-10-20,L,34,16,0,5,7,16,0.438,2,6,0.333,0,2,0.0,1,4,1,1,1,2,-21,27.0,0.948,F,81.7,111.3,-29.6,0.023,0.16,0.072,0.0,0.0,0.222,0.474,100.47,101.64,0.067,84.7,"OCT 20, 2021",240,36,87,0.414,14,37,0.378,12,17,0.706,11,34,45,23,9,3,18,18,98,96.57075285770594,9.0,1.0,46.0,0.5301204819277109,1610612743,96.57075285770594,101.48,99.71999999999998,97.96
91,Monté Morris,1628420,DEN @ PHX,DEN,1610612743,PHX,0,1,0022100012,2021-10-20,W,28,9,3,2,3,8,0.375,3,6,0.5,0,2,0.0,0,2,0,0,1,1,18,14.9,1.014,G,116.7,85.2,31.4,0.0,0.054,0.034,0.12,3.0,0.161,0.507,101.59,102.13,0.046,85.11,"OCT 20, 2021",240,44,83,0.53,17,39,0.436,5,9,0.556,6,40,46,25,9,1,17,20,110,112.29073091057575,9.0,3.0,45.0,0.41379310344827586,1610612756,112.29073091057575,97.96,99.71999999999998,101.48
92,Jeff Green,201145,DEN @ PHX,DEN,1610612743,PHX,0,1,0022100012,2021-10-20,W,19,13,1,1,4,9,0.444,3,6,0.5,2,2,1.0,0,1,0,0,2,3,-10,13.7,1.316,,95.1,116.7,-21.5,0.0,0.071,0.029,0.091,0.5,0.273,0.658,99.98,104.93,0.061,87.45,"OCT 20, 2021",240,44,83,0.53,17,39,0.436,5,9,0.556,6,40,46,25,9,1,17,20,110,112.29073091057575,9.0,3.0,45.0,0.41379310344827586,1610612756,112.29073091057575,97.96,99.71999999999998,101.48
93,JaVale McGee,201580,PHX vs. DEN,PHX,1610612756,DEN,1,0,0022100012,2021-10-20,L,15,6,0,8,3,4,0.75,0,0,,0,0,,1,7,0,1,3,2,3,15.6,1.5,,106.1,97.0,9.1,0.077,0.389,0.258,0.0,0.0,0.184,0.75,100.32,104.76,0.137,87.3,"OCT 20, 2021",240,36,87,0.414,14,37,0.378,12,17,0.706,11,34,45,23,9,3,18,18,98,96.57075285770594,9.0,1.0,46.0,0.5301204819277109,1610612743,96.57075285770594,101.48,99.71999999999998,97.96
