,Unnamed: 0,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,AWAY_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,START_POSITION,OFF_RATING,DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,PACE_PER40,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,POSITION
19745,19745,Boban Marjanović,1626246,HOU vs. MEM,HOU,1610612745,MEM,1,0,22200938,2023-03-01,L,4,0,0,1,0,0,,0,0,,0,0,,0,1,0,0,0,0,5,1.2,0.0,,83.3,0.0,83.3,0.0,0.167,0.125,0.0,0.0,0.0,0.0,79.63,86.27,0.25,71.89,"MAR 01, 2023",240,36,90,0.4,11,34,0.324,16,25,0.64,17,32,49,17,4,5,12,18,99,103.125,6.0,9.0,44.0,0.4819277108433735,1610612763,103.125,96.0,93.18,90.36,Center
19746,19746,Dillon Brooks,1628415,MEM @ HOU,MEM,1610612763,HOU,0,1,22200938,2023-03-01,W,27,16,2,3,5,10,0.5,4,8,0.5,2,2,1.0,0,3,1,0,1,3,15,24.6,1.471,F,120.8,89.1,31.7,0.0,0.088,0.05,0.118,2.0,0.207,0.735,93.33,94.31,0.137,78.59,"MAR 01, 2023",240,40,83,0.482,17,41,0.415,16,19,0.842,8,36,44,27,6,9,7,21,113,125.05533421868084,4.0,5.0,49.0,0.4,1610612745,125.05533421868084,90.36,93.18,96.0,Guard-Forward
19747,19747,Luke Kennard,1628379,MEM @ HOU,MEM,1610612763,HOU,0,1,22200938,2023-03-01,W,20,0,1,2,0,4,0.0,0,4,0.0,0,0,,0,2,1,0,2,0,-11,4.9,0.0,,85.0,104.7,-19.7,0.0,0.095,0.047,0.071,0.5,0.14,0.0,94.72,98.61,-0.03,82.18,"MAR 01, 2023",240,40,83,0.482,17,41,0.415,16,19,0.842,8,36,44,27,6,9,7,21,113,125.05533421868084,4.0,5.0,49.0,0.4,1610612745,125.05533421868084,90.36,93.18,96.0,Guard
19748,19748,Bobby Portis,1626171,MIL vs. ORL,MIL,1610612749,ORL,1,0,22200939,2023-03-01,W,17,0,1,4,0,5,0.0,0,1,0.0,0,0,,1,3,1,0,0,2,-9,9.3,0.0,,113.5,134.2,-20.7,0.053,0.25,0.129,0.077,0.0,0.132,0.0,107.43,104.92,-0.019,87.43,"MAR 01, 2023",240,49,94,0.521,26,56,0.464,15,19,0.789,8,38,46,29,4,1,8,23,139,135.79523251270027,3.0,5.0,50.0,0.4574468085106383,1610612753,135.79523251270027,102.36,105.06,107.76,Forward
19749,19749,Jarrett Allen,1628386,CLE @ BOS,CLE,1610612739,BOS,0,1,22200935,2023-03-01,L,39,5,1,7,2,5,0.4,0,0,,1,2,0.5,2,5,3,2,0,1,-3,29.9,0.85,C,122.4,126.3,-3.9,0.048,0.172,0.099,0.029,0.0,0.067,0.425,96.52,92.43,0.062,77.03,"MAR 01, 2023",240,45,92,0.489,10,32,0.313,13,21,0.619,10,28,38,21,8,3,6,18,113,116.20732208967505,5.0,4.0,43.0,0.5,1610612738,116.20732208967505,97.24,96.28000000000002,95.32,Center
19750,19750,Derrick White,1628401,BOS vs. CLE,BOS,1610612738,CLE,1,0,22200935,2023-03-01,W,25,4,5,2,2,5,0.4,0,2,0.0,0,0,,1,1,0,1,0,4,-1,16.9,0.8,,110.6,108.2,2.5,0.038,0.038,0.038,0.313,0.0,0.093,0.4,95.03,93.82,0.042,78.18,"MAR 01, 2023",240,39,78,0.5,16,32,0.5,23,28,0.821,7,36,43,27,5,4,12,18,117,122.74443978178766,8.0,3.0,38.0,0.4891304347826087,1610612739,122.74443978178766,95.32,96.28000000000002,97.24,Guard
19751,19751,Darius Garland,1629636,CLE @ BOS,CLE,1610612739,BOS,0,1,22200935,2023-03-01,L,41,29,9,3,12,21,0.571,5,9,0.556,0,3,0.0,0,3,4,0,4,2,1,54.1,1.299,G,116.3,119.5,-3.2,0.0,0.086,0.037,0.375,2.25,0.274,0.65,95.89,92.41,0.165,77.01,"MAR 01, 2023",240,45,92,0.489,10,32,0.313,13,21,0.619,10,28,38,21,8,3,6,18,113,116.20732208967505,5.0,4.0,43.0,0.5,1610612738,116.20732208967505,97.24,96.28000000000002,95.32,Guard
19752,19752,Sam Hauser,1630573,BOS vs. CLE,BOS,1610612738,CLE,1,0,22200935,2023-03-01,W,9,6,0,2,2,4,0.5,2,4,0.5,0,0,,0,2,0,0,0,2,1,8.4,1.5,,123.5,111.1,12.4,0.0,0.2,0.105,0.0,0.0,0.211,0.75,98.65,97.86,0.118,81.55,"MAR 01, 2023",240,39,78,0.5,16,32,0.5,23,28,0.821,7,36,43,27,5,4,12,18,117,122.74443978178766,8.0,3.0,38.0,0.4891304347826087,1610612739,122.74443978178766,95.32,96.28000000000002,97.24,Forward
19753,19753,Evan Mobley,1630596,CLE @ BOS,CLE,1610612739,BOS,0,1,22200935,2023-03-01,L,39,12,1,13,6,15,0.4,0,2,0.0,0,2,0.0,2,11,1,0,0,3,-1,32.1,0.756,F,119.2,122.1,-2.8,0.047,0.314,0.167,0.032,0.0,0.172,0.378,98.29,94.94,0.071,79.12,"MAR 01, 2023",240,45,92,0.489,10,32,0.313,13,21,0.619,10,28,38,21,8,3,6,18,113,116.20732208967505,5.0,4.0,43.0,0.5,1610612738,116.20732208967505,97.24,96.28000000000002,95.32,Center
19754,19754,Jayson Tatum,1628369,BOS vs. CLE,BOS,1610612738,CLE,1,0,22200935,2023-03-01,W,36,41,8,11,13,21,0.619,4,6,0.667,11,14,0.786,2,9,0,0,3,1,4,63.2,1.51,F,136.8,127.1,9.6,0.071,0.22,0.159,0.444,2.67,0.377,0.755,97.95,92.13,0.266,76.77,"MAR 01, 2023",240,39,78,0.5,16,32,0.5,23,28,0.821,7,36,43,27,5,4,12,18,117,122.74443978178766,8.0,3.0,38.0,0.4891304347826087,1610612739,122.74443978178766,95.32,96.28000000000002,97.24,Forward-Guard
19755,19755,Caris LeVert,1627747,CLE @ BOS,CLE,1610612739,BOS,0,1,22200935,2023-03-01,L,33,10,3,6,5,11,0.455,0,3,0.0,0,0,,4,2,0,0,0,3,11,21.7,0.909,,131.8,116.9,14.9,0.125,0.069,0.098,0.097,0.0,0.145,0.455,96.49,94.27,0.053,78.56,"MAR 01, 2023",240,45,92,0.489,10,32,0.313,13,21,0.619,10,28,38,21,8,3,6,18,113,116.20732208967505,5.0,4.0,43.0,0.5,1610612738,116.20732208967505,97.24,96.28000000000002,95.32,Guard
19756,19756,Frank Kaminsky,1626163,HOU vs. MEM,HOU,1610612745,MEM,1,0,22200938,2023-03-01,L,4,0,0,2,0,1,0.0,0,1,0.0,0,0,,0,2,0,0,0,0,5,2.4,0.0,,83.3,0.0,83.3,0.0,0.333,0.25,0.0,0.0,0.167,0.0,79.63,86.27,0.25,71.89,"MAR 01, 2023",240,36,90,0.4,11,34,0.324,16,25,0.64,17,32,49,17,4,5,12,18,99,103.125,6.0,9.0,44.0,0.4819277108433735,1610612763,103.125,96.0,93.18,90.36,Forward-Center
19757,19757,Admiral Schofield,1629678,ORL @ MIL,ORL,1610612753,MIL,0,1,22200939,2023-03-01,L,4,3,0,0,1,2,0.5,1,2,0.5,0,0,,0,0,0,0,0,0,1,3.0,1.5,,112.5,88.9,23.6,0.0,0.0,0.0,0.0,0.0,0.222,0.75,88.33,91.34,0.111,76.12,"MAR 01, 2023",240,43,94,0.457,9,33,0.273,22,29,0.759,12,38,50,22,3,5,13,18,117,108.57461024498886,4.0,1.0,46.0,0.5212765957446809,1610612749,108.57461024498886,107.76,105.06,102.36,Forward
19758,19758,MarJon Beauchamp,1630699,MIL vs. ORL,MIL,1610612749,ORL,1,0,22200939,2023-03-01,W,5,0,0,0,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,-1,0.0,0.0,,88.9,112.5,-23.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,86.72,89.67,-0.059,74.73,"MAR 01, 2023",240,49,94,0.521,26,56,0.464,15,19,0.789,8,38,46,29,4,1,8,23,139,135.79523251270027,3.0,5.0,50.0,0.4574468085106383,1610612753,135.79523251270027,102.36,105.06,107.76,Forward
19759,19759,Paolo Banchero,1631094,ORL @ MIL,ORL,1610612753,MIL,0,1,22200939,2023-03-01,L,31,9,5,7,4,13,0.308,0,2,0.0,1,2,0.5,0,7,0,2,4,3,-20,26.9,0.648,F,108.6,139.1,-30.6,0.0,0.25,0.113,0.2,1.25,0.234,0.324,104.87,106.24,0.03,88.54,"MAR 01, 2023",240,43,94,0.457,9,33,0.273,22,29,0.759,12,38,50,22,3,5,13,18,117,108.57461024498886,4.0,1.0,46.0,0.5212765957446809,1610612749,108.57461024498886,107.76,105.06,102.36,Forward
19760,19760,Caleb Houstan,1631216,ORL @ MIL,ORL,1610612753,MIL,0,1,22200939,2023-03-01,L,4,0,1,1,0,1,0.0,0,1,0.0,0,0,,0,1,0,0,0,0,1,2.7,0.0,,112.5,88.9,23.6,0.0,0.2,0.091,0.333,0.0,0.111,0.0,88.33,91.34,0.056,76.12,"MAR 01, 2023",240,43,94,0.457,9,33,0.273,22,29,0.759,12,38,50,22,3,5,13,18,117,108.57461024498886,4.0,1.0,46.0,0.5212765957446809,1610612749,108.57461024498886,107.76,105.06,102.36,Guard
19761,19761,Malik Beasley,1627736,LAL @ OKC,LAL,1610612747,OKC,0,1,22200940,2023-03-01,W,27,11,2,6,4,15,0.267,3,12,0.25,0,0,,0,6,0,0,0,0,7,21.2,0.733,G,121.8,111.1,10.7,0.0,0.182,0.1,0.111,0.0,0.238,0.367,98.96,96.69,0.07,80.57,"MAR 01, 2023",240,38,80,0.475,16,35,0.457,31,39,0.795,10,31,41,22,8,8,13,19,123,122.80351437699682,8.0,4.0,42.0,0.4835164835164835,1610612760,122.80351437699682,100.16,100.36,100.56,Guard
19762,19762,Mo Bamba,1628964,LAL @ OKC,LAL,1610612747,OKC,0,1,22200940,2023-03-01,W,22,12,2,7,4,5,0.8,3,4,0.75,1,2,0.5,3,4,1,1,4,4,1,25.4,2.041,C,106.7,106.8,-0.2,0.143,0.16,0.152,0.167,0.5,0.208,1.02,96.07,97.61,0.122,81.34,"MAR 01, 2023",240,38,80,0.475,16,35,0.457,31,39,0.795,10,31,41,22,8,8,13,19,123,122.80351437699682,8.0,4.0,42.0,0.4835164835164835,1610612760,122.80351437699682,100.16,100.36,100.56,Center
19763,19763,Troy Brown Jr.,1628972,LAL @ OKC,LAL,1610612747,OKC,0,1,22200940,2023-03-01,W,34,19,4,1,7,10,0.7,4,7,0.571,1,1,1.0,0,1,1,2,2,2,5,33.2,1.82,F,118.3,112.9,5.5,0.0,0.025,0.014,0.2,2.0,0.154,0.91,103.92,100.55,0.133,83.8,"MAR 01, 2023",240,38,80,0.475,16,35,0.457,31,39,0.795,10,31,41,22,8,8,13,19,123,122.80351437699682,8.0,4.0,42.0,0.4835164835164835,1610612760,122.80351437699682,100.16,100.36,100.56,Guard-Forward
19764,19764,Jarred Vanderbilt,1629020,LAL @ OKC,LAL,1610612747,OKC,0,1,22200940,2023-03-01,W,23,7,1,4,2,5,0.4,0,1,0.0,3,4,0.75,0,4,1,1,1,1,-3,18.3,1.036,F,114.9,116.3,-1.4,0.0,0.167,0.087,0.063,1.0,0.16,0.518,100.9,100.86,0.071,84.05,"MAR 01, 2023",240,38,80,0.475,16,35,0.457,31,39,0.795,10,31,41,22,8,8,13,19,123,122.80351437699682,8.0,4.0,42.0,0.4835164835164835,1610612760,122.80351437699682,100.16,100.36,100.56,Forward
19765,19765,Rui Hachimura,1629060,LAL @ OKC,LAL,1610612747,OKC,0,1,22200940,2023-03-01,W,27,9,2,9,3,6,0.5,1,2,0.5,2,2,1.0,3,6,0,3,0,1,2,31.8,1.308,,126.8,123.2,3.6,0.115,0.207,0.164,0.118,0.0,0.106,0.654,102.1,99.54,0.14,82.95,"MAR 01, 2023",240,38,80,0.475,16,35,0.457,31,39,0.795,10,31,41,22,8,8,13,19,123,122.80351437699682,8.0,4.0,42.0,0.4835164835164835,1610612760,122.80351437699682,100.16,100.36,100.56,Forward
19766,19766,Luguentz Dort,1629652,OKC vs. LAL,OKC,1610612760,LAL,1,0,22200940,2023-03-01,L,36,19,2,2,7,16,0.438,1,7,0.143,4,6,0.667,2,0,0,1,0,6,-18,27.4,1.019,F,112.3,133.3,-21.0,0.051,0.0,0.029,0.08,0.0,0.212,0.51,98.7,98.83,0.034,82.36,"MAR 01, 2023",240,44,91,0.484,11,40,0.275,18,24,0.75,12,30,42,29,8,4,11,27,117,116.34844868735084,8.0,8.0,41.0,0.475,1610612747,116.34844868735084,100.56,100.36,100.16,Guard
19767,19767,Jeremiah Robinson-Earl,1630526,OKC vs. LAL,OKC,1610612760,LAL,1,0,22200940,2023-03-01,L,16,0,1,4,0,2,0.0,0,1,0.0,0,0,,3,1,0,0,1,1,-18,5.3,0.0,F,93.3,139.4,-46.1,0.176,0.067,0.125,0.091,1.0,0.088,0.0,95.81,97.42,-0.007,81.19,"MAR 01, 2023",240,44,91,0.484,11,40,0.275,18,24,0.75,12,30,42,29,8,4,11,27,117,116.34844868735084,8.0,8.0,41.0,0.475,1610612747,116.34844868735084,100.56,100.36,100.16,Forward
19768,19768,Tre Mann,1630544,OKC vs. LAL,OKC,1610612760,LAL,1,0,22200940,2023-03-01,L,9,4,2,2,1,3,0.333,0,2,0.0,2,2,1.0,0,2,1,0,0,1,14,12.4,1.031,,145.0,78.9,66.1,0.0,0.167,0.1,0.222,0.0,0.19,0.515,106.42,105.66,0.14,88.05,"MAR 01, 2023",240,44,91,0.484,11,40,0.275,18,24,0.75,12,30,42,29,8,4,11,27,117,116.34844868735084,8.0,8.0,41.0,0.475,1610612747,116.34844868735084,100.56,100.36,100.16,Guard
19769,19769,Josh Giddey,1630581,OKC vs. LAL,OKC,1610612760,LAL,1,0,22200940,2023-03-01,L,34,22,11,9,10,17,0.588,1,4,0.25,1,3,0.333,2,7,0,0,4,1,-17,45.3,1.201,G,111.1,136.6,-25.5,0.051,0.241,0.132,0.524,2.75,0.256,0.6,102.55,100.58,0.173,83.82,"MAR 01, 2023",240,44,91,0.484,11,40,0.275,18,24,0.75,12,30,42,29,8,4,11,27,117,116.34844868735084,8.0,8.0,41.0,0.475,1610612747,116.34844868735084,100.56,100.36,100.16,Guard
19770,19770,Max Christie,1631108,LAL @ OKC,LAL,1610612747,OKC,0,1,22200940,2023-03-01,W,6,2,0,0,1,2,0.5,0,0,,0,0,,0,0,1,0,0,1,-9,5.0,1.0,,92.3,161.5,-69.2,0.0,0.0,0.0,0.0,0.0,0.125,0.5,98.7,105.17,0.031,87.64,"MAR 01, 2023",240,38,80,0.475,16,35,0.457,31,39,0.795,10,31,41,22,8,8,13,19,123,122.80351437699682,8.0,4.0,42.0,0.4835164835164835,1610612760,122.80351437699682,100.16,100.36,100.56,Guard
19771,19771,Jaylin Williams,1631119,OKC vs. LAL,OKC,1610612760,LAL,1,0,22200940,2023-03-01,L,25,4,2,12,1,7,0.143,0,3,0.0,2,2,1.0,3,9,1,1,2,2,-5,25.4,0.508,C,109.8,122.0,-12.2,0.1,0.409,0.231,0.091,1.0,0.161,0.254,97.02,95.43,0.077,79.53,"MAR 01, 2023",240,44,91,0.484,11,40,0.275,18,24,0.75,12,30,42,29,8,4,11,27,117,116.34844868735084,8.0,8.0,41.0,0.475,1610612747,116.34844868735084,100.56,100.36,100.16,Forward
19772,19772,Willy Hernangomez,1626195,NOP @ POR,NOP,1610612740,POR,0,1,22200941,2023-03-01,W,21,7,2,7,2,7,0.286,0,0,,3,4,0.75,3,4,0,1,1,2,-5,20.4,0.799,C,126.8,142.5,-15.7,0.158,0.211,0.184,0.111,2.0,0.217,0.4,91.56,92.94,0.059,77.45,"MAR 01, 2023",240,46,89,0.517,9,25,0.36,20,23,0.87,11,30,41,23,9,4,6,20,121,128.55928601784953,5.0,8.0,41.0,0.4444444444444444,1610612757,128.55928601784953,94.12,94.94,95.76,Center-Forward
19773,19773,Josh Richardson,1626196,NOP @ POR,NOP,1610612740,POR,0,1,22200941,2023-03-01,W,20,5,0,2,2,2,1.0,1,1,1.0,0,0,,0,2,0,0,2,2,-16,5.4,2.5,G,93.2,132.6,-39.4,0.0,0.118,0.05,0.0,0.0,0.083,1.25,103.09,104.38,0.032,86.99,"MAR 01, 2023",240,46,89,0.517,9,25,0.36,20,23,0.87,11,30,41,23,9,4,6,20,121,128.55928601784953,5.0,8.0,41.0,0.4444444444444444,1610612757,128.55928601784953,94.12,94.94,95.76,Guard
19774,19774,Brandon Ingram,1627742,NOP @ POR,NOP,1610612740,POR,0,1,22200941,2023-03-01,W,38,40,5,6,18,29,0.621,1,5,0.2,3,3,1.0,0,6,2,0,0,1,5,60.7,1.319,F,124.7,121.3,3.3,0.0,0.162,0.079,0.263,0.0,0.333,0.66,96.56,95.01,0.241,79.17,"MAR 01, 2023",240,46,89,0.517,9,25,0.36,20,23,0.87,11,30,41,23,9,4,6,20,121,128.55928601784953,5.0,8.0,41.0,0.4444444444444444,1610612757,128.55928601784953,94.12,94.94,95.76,Forward
19775,19775,Anfernee Simons,1629014,POR vs. NOP,POR,1610612757,NOP,1,0,22200941,2023-03-01,L,20,4,1,3,2,9,0.222,0,3,0.0,0,0,,1,2,0,0,1,0,-4,8.1,0.444,G,109.5,116.3,-6.8,0.042,0.105,0.07,0.067,1.0,0.204,0.222,99.17,101.66,-0.006,84.72,"MAR 01, 2023",240,36,81,0.444,11,38,0.289,27,29,0.931,12,29,41,18,5,8,14,18,110,114.8705096073517,9.0,4.0,41.0,0.5168539325842697,1610612740,114.8705096073517,95.76,94.94,94.12,Guard
19776,19776,Nikola Vučević,202696,CHI @ DET,CHI,1610612741,DET,0,1,22200934,2023-03-01,W,35,12,2,9,5,15,0.333,0,5,0.0,2,4,0.5,1,8,1,0,1,1,11,27.8,0.716,C,118.7,104.0,14.7,0.029,0.267,0.141,0.077,2.0,0.205,0.358,101.75,101.5,0.066,84.59,"MAR 01, 2023",240,41,85,0.482,12,27,0.444,23,31,0.742,10,30,40,27,9,4,15,22,117,112.89077576225397,8.0,2.0,40.0,0.5,1610612765,112.89077576225397,103.64,101.47999999999998,99.32,Center
19777,19777,Rodney McGruder,203585,DET vs. CHI,DET,1610612765,CHI,1,0,22200934,2023-03-01,L,17,4,1,1,2,4,0.5,0,2,0.0,0,0,,0,1,1,0,0,2,-15,9.7,1.0,F,94.3,133.3,-39.0,0.0,0.067,0.033,0.091,0.0,0.103,0.5,102.47,98.69,0.042,82.24,"MAR 01, 2023",240,39,78,0.5,14,35,0.4,23,28,0.821,7,33,40,23,8,2,16,23,115,115.7873540072493,9.0,4.0,40.0,0.4823529411764706,1610612741,115.7873540072493,99.32,101.47999999999998,103.64,Guard
19778,19778,Zach LaVine,203897,CHI @ DET,CHI,1610612741,DET,0,1,22200934,2023-03-01,W,37,41,0,1,14,20,0.7,6,9,0.667,7,7,1.0,0,1,1,1,2,3,6,46.2,1.776,G,121.5,115.4,6.1,0.0,0.036,0.016,0.0,0.0,0.284,0.888,103.46,102.16,0.2,85.13,"MAR 01, 2023",240,41,85,0.482,12,27,0.444,23,31,0.742,10,30,40,27,9,4,15,22,117,112.89077576225397,8.0,2.0,40.0,0.5,1610612765,112.89077576225397,103.64,101.47999999999998,99.32,Guard
19779,19779,Alex Caruso,1627936,CHI @ DET,CHI,1610612741,DET,0,1,22200934,2023-03-01,W,20,8,2,1,2,5,0.4,2,4,0.5,2,2,1.0,0,1,0,0,3,4,6,9.2,1.361,F,116.7,104.9,11.8,0.0,0.059,0.027,0.118,0.67,0.188,0.68,98.76,98.86,0.012,82.38,"MAR 01, 2023",240,41,85,0.482,12,27,0.444,23,31,0.742,10,30,40,27,9,4,15,22,117,112.89077576225397,8.0,2.0,40.0,0.5,1610612765,112.89077576225397,103.64,101.47999999999998,99.32,Guard
19780,19780,James Wiseman,1630164,DET vs. CHI,DET,1610612765,CHI,1,0,22200934,2023-03-01,L,29,7,2,9,3,5,0.6,0,1,0.0,1,2,0.5,3,6,0,0,3,4,-16,17.8,1.19,C,100.0,127.1,-27.1,0.12,0.25,0.184,0.111,0.67,0.141,0.595,98.25,97.1,0.057,80.91,"MAR 01, 2023",240,39,78,0.5,14,35,0.4,23,28,0.821,7,33,40,23,8,2,16,23,115,115.7873540072493,9.0,4.0,40.0,0.4823529411764706,1610612741,115.7873540072493,99.32,101.47999999999998,103.64,Center
19781,19781,Patrick Beverley,201976,CHI @ DET,CHI,1610612741,DET,0,1,22200934,2023-03-01,W,33,5,10,10,2,4,0.5,0,2,0.0,1,4,0.25,4,6,4,1,1,3,16,46.0,0.868,G,121.7,98.6,23.2,0.129,0.2,0.164,0.37,10.0,0.092,0.434,100.53,99.86,0.146,83.22,"MAR 01, 2023",240,41,85,0.482,12,27,0.444,23,31,0.742,10,30,40,27,9,4,15,22,117,112.89077576225397,8.0,2.0,40.0,0.5,1610612765,112.89077576225397,103.64,101.47999999999998,99.32,Guard
19782,19782,Killian Hayes,1630165,DET vs. CHI,DET,1610612765,CHI,1,0,22200934,2023-03-01,L,24,11,7,2,5,9,0.556,1,4,0.25,0,0,,0,2,3,0,3,2,-17,29.9,1.222,G,98.1,130.8,-32.7,0.0,0.095,0.047,0.467,2.33,0.211,0.611,105.7,102.51,0.124,85.42,"MAR 01, 2023",240,39,78,0.5,14,35,0.4,23,28,0.821,7,33,40,23,8,2,16,23,115,115.7873540072493,9.0,4.0,40.0,0.4823529411764706,1610612741,115.7873540072493,99.32,101.47999999999998,103.64,Guard
19783,19783,JT Thor,1630550,CHA vs. PHX,CHA,1610612766,PHX,1,0,22200933,2023-03-01,L,29,2,1,8,1,8,0.125,0,2,0.0,0,0,,2,6,0,1,1,1,-10,15.1,0.25,F,88.3,105.0,-16.7,0.05,0.214,0.118,0.053,1.0,0.127,0.125,102.65,100.93,0.013,84.11,"MAR 01, 2023",240,32,88,0.364,9,33,0.273,18,28,0.643,12,36,48,20,3,7,13,17,91,89.81444926964075,8.0,9.0,48.0,0.4719101123595505,1610612756,89.81444926964075,101.32,101.96,102.59999999999998,Forward
19784,19784,Deandre Ayton,1629028,PHX @ CHA,PHX,1610612756,CHA,0,1,22200933,2023-03-01,W,33,16,4,16,7,10,0.7,0,0,,2,2,1.0,1,15,0,1,1,5,9,43.2,1.471,C,107.1,93.0,14.2,0.03,0.333,0.205,0.174,4.0,0.158,0.735,103.28,101.52,0.208,84.6,"MAR 01, 2023",240,42,89,0.472,9,25,0.36,12,15,0.8,5,43,48,30,8,9,12,22,105,102.3391812865497,3.0,7.0,48.0,0.3636363636363636,1610612766,102.3391812865497,102.59999999999998,101.96,101.32,Center
19785,19785,Torrey Craig,1628470,PHX @ CHA,PHX,1610612756,CHA,0,1,22200933,2023-03-01,W,15,8,0,2,3,4,0.75,2,2,1.0,0,0,,1,1,2,0,1,1,-8,15.4,2.0,,97.1,128.1,-31.1,0.05,0.077,0.061,0.0,0.0,0.143,1.0,109.58,107.88,0.119,89.9,"MAR 01, 2023",240,42,89,0.472,9,25,0.36,12,15,0.8,5,43,48,30,8,9,12,22,105,102.3391812865497,3.0,7.0,48.0,0.3636363636363636,1610612766,102.3391812865497,102.59999999999998,101.96,101.32,Forward
19786,19786,Damion Lee,1627814,PHX @ CHA,PHX,1610612756,CHA,0,1,22200933,2023-03-01,W,15,2,0,3,1,2,0.5,0,0,,0,0,,0,3,0,0,0,3,3,5.6,1.0,,87.9,81.3,6.6,0.0,0.167,0.088,0.0,0.0,0.061,0.5,106.72,106.85,0.026,89.04,"MAR 01, 2023",240,42,89,0.472,9,25,0.36,12,15,0.8,5,43,48,30,8,9,12,22,105,102.3391812865497,3.0,7.0,48.0,0.3636363636363636,1610612766,102.3391812865497,102.59999999999998,101.96,101.32,Guard-Forward
19787,19787,Dean Wade,1629731,CLE @ BOS,CLE,1610612739,BOS,0,1,22200935,2023-03-01,L,15,0,0,1,0,2,0.0,0,2,0.0,0,0,,0,1,0,0,0,1,-6,1.2,0.0,,110.0,134.5,-24.5,0.0,0.083,0.033,0.0,0.0,0.061,0.0,96.13,92.55,-0.029,77.12,"MAR 01, 2023",240,45,92,0.489,10,32,0.313,13,21,0.619,10,28,38,21,8,3,6,18,113,116.20732208967505,5.0,4.0,43.0,0.5,1610612738,116.20732208967505,97.24,96.28000000000002,95.32,Forward-Center
19788,19788,Mark Williams,1631109,CHA vs. PHX,CHA,1610612766,PHX,1,0,22200933,2023-03-01,L,28,11,2,10,4,10,0.4,0,0,,3,4,0.75,5,5,1,1,1,4,-2,31.0,0.935,C,98.3,103.4,-5.1,0.139,0.172,0.154,0.118,2.0,0.186,0.468,102.39,101.64,0.092,84.7,"MAR 01, 2023",240,32,88,0.364,9,33,0.273,18,28,0.643,12,36,48,20,3,7,13,17,91,89.81444926964075,8.0,9.0,48.0,0.4719101123595505,1610612756,89.81444926964075,101.32,101.96,102.59999999999998,Center
19789,19789,R.J. Hampton,1630181,DET vs. CHI,DET,1610612765,CHI,1,0,22200934,2023-03-01,L,7,0,0,0,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,-10,0.0,0.0,,78.6,150.0,-71.4,0.0,0.0,0.0,0.0,0.0,0.067,0.0,95.51,94.43,-0.027,78.69,"MAR 01, 2023",240,39,78,0.5,14,35,0.4,23,28,0.821,7,33,40,23,8,2,16,23,115,115.7873540072493,9.0,4.0,40.0,0.4823529411764706,1610612741,115.7873540072493,99.32,101.47999999999998,103.64,Guard
19790,19790,Jaden Ivey,1631093,DET vs. CHI,DET,1610612765,CHI,1,0,22200934,2023-03-01,L,31,18,2,4,5,9,0.556,2,4,0.5,6,9,0.667,0,4,1,0,4,4,-10,24.8,1.389,G,107.6,119.1,-11.5,0.0,0.133,0.073,0.111,0.5,0.236,0.694,103.91,102.2,0.079,85.17,"MAR 01, 2023",240,39,78,0.5,14,35,0.4,23,28,0.821,7,33,40,23,8,2,16,23,115,115.7873540072493,9.0,4.0,40.0,0.4823529411764706,1610612741,115.7873540072493,99.32,101.47999999999998,103.64,Guard
19791,19791,P.J. Tucker,200782,PHI @ MIA,PHI,1610612755,MIA,0,1,22200936,2023-03-01,W,19,5,1,3,2,6,0.333,1,5,0.2,0,0,,1,2,0,0,0,4,-3,10.1,0.833,C,113.9,115.8,-1.9,0.059,0.143,0.097,0.071,0.0,0.158,0.417,91.28,92.18,0.006,76.82,"MAR 01, 2023",240,41,83,0.494,15,39,0.385,22,22,1.0,9,32,41,25,6,5,8,20,119,129.79930191972076,3.0,2.0,33.0,0.4358974358974359,1610612748,129.79930191972076,91.68,93.40000000000002,95.12,Forward
