,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,AWAY_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,START_POSITION,OFF_RATING,DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,PACE_PER40,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE
38,Jordan Goodwin,1630692,PHX @ GSW,PHX,1610612756,GSW,0,1,0022300062,2023-10-24,W,14,2,3,4,1,4,0.25,0,1,0.0,0,0,,1,3,1,0,2,0,7,12.3,0.5,,89.7,67.9,21.8,0.071,0.13,0.108,0.3,1.5,0.182,0.25,98.28,96.45,0.127,80.38,"OCT 24, 2023",240,42,95,0.442,11,33,0.333,13,17,0.765,17,43,60,23,5,7,19,22,108,103.36906584992343,11.0,6.0,49.0,0.3564356435643564,1610612744,103.36906584992343,104.48,105.40000000000002,106.32
39,Moses Moody,1630541,GSW vs. PHX,GSW,1610612744,PHX,1,0,0022300062,2023-10-24,L,18,11,0,3,4,6,0.667,2,4,0.5,1,2,0.5,1,2,3,1,1,1,-6,25.6,1.599,,80.5,90.7,-10.2,0.032,0.105,0.06,0.0,0.0,0.154,0.799,114.21,112.07,0.218,93.39,"OCT 24, 2023",240,36,101,0.356,10,43,0.233,22,28,0.786,18,31,49,19,11,6,11,23,104,97.81790820165538,5.0,7.0,60.0,0.4421052631578947,1610612756,97.81790820165538,106.32,105.40000000000002,104.48
40,Yuta Watanabe,1629139,PHX @ GSW,PHX,1610612756,GSW,0,1,0022300062,2023-10-24,W,18,8,0,4,3,5,0.6,2,4,0.5,0,0,,0,4,0,1,1,2,7,14.8,1.6,,94.9,78.9,15.9,0.0,0.133,0.083,0.0,0.0,0.136,0.8,105.66,103.36,0.143,86.13,"OCT 24, 2023",240,42,95,0.442,11,33,0.333,13,17,0.765,17,43,60,23,5,7,19,22,108,103.36906584992343,11.0,6.0,49.0,0.3564356435643564,1610612744,103.36906584992343,104.48,105.40000000000002,106.32
41,Dario Šarić,203967,GSW vs. PHX,GSW,1610612744,PHX,1,0,0022300062,2023-10-24,L,20,7,1,7,3,11,0.273,1,3,0.333,0,0,,4,3,0,2,0,3,7,22.9,0.636,,106.5,89.4,17.2,0.129,0.115,0.123,0.071,0.0,0.19,0.318,117.16,111.41,0.044,92.85,"OCT 24, 2023",240,36,101,0.356,10,43,0.233,22,28,0.786,18,31,49,19,11,6,11,23,104,97.81790820165538,5.0,7.0,60.0,0.4421052631578947,1610612756,97.81790820165538,106.32,105.40000000000002,104.48
42,Andrew Wiggins,203952,GSW vs. PHX,GSW,1610612744,PHX,1,0,0022300062,2023-10-24,L,27,10,0,1,4,12,0.333,0,3,0.0,2,3,0.667,1,0,0,1,0,3,-22,14.2,0.751,F,96.4,136.4,-40.0,0.03,0.0,0.017,0.0,0.0,0.206,0.375,98.73,96.76,-0.009,80.64,"OCT 24, 2023",240,36,101,0.356,10,43,0.233,22,28,0.786,18,31,49,19,11,6,11,23,104,97.81790820165538,5.0,7.0,60.0,0.4421052631578947,1610612756,97.81790820165538,106.32,105.40000000000002,104.48
43,Eric Gordon,201569,PHX @ GSW,PHX,1610612756,GSW,0,1,0022300062,2023-10-24,W,32,10,1,4,4,16,0.25,2,9,0.222,0,0,,1,3,1,1,1,2,6,21.3,0.625,,107.4,98.5,8.8,0.028,0.061,0.047,0.038,1.0,0.207,0.313,105.49,103.13,0.008,85.94,"OCT 24, 2023",240,42,95,0.442,11,33,0.333,13,17,0.765,17,43,60,23,5,7,19,22,108,103.36906584992343,11.0,6.0,49.0,0.3564356435643564,1610612744,103.36906584992343,104.48,105.40000000000002,106.32
44,Paul George,202331,LAC vs. POR,LAC,1610612746,POR,1,0,0022300074,2023-10-25,W,32,27,6,3,11,17,0.647,4,7,0.571,1,1,1.0,0,3,3,0,4,2,23,44.6,1.548,G,140.0,106.3,33.8,0.0,0.088,0.052,0.231,1.5,0.284,0.774,99.78,97.9,0.174,81.58,"OCT 25, 2023",240,47,90,0.522,16,34,0.471,13,16,0.813,14,31,45,36,11,7,17,20,123,122.95081967213115,10.0,4.0,40.0,0.4731182795698925,1610612757,122.95081967213115,100.04,101.26,102.48
45,Kawhi Leonard,202695,LAC vs. POR,LAC,1610612746,POR,1,0,0022300074,2023-10-25,W,29,23,6,5,9,17,0.529,5,5,1.0,0,0,,1,4,1,1,4,2,25,40.0,1.353,F,133.9,93.1,40.8,0.042,0.118,0.086,0.273,1.5,0.304,0.676,101.53,97.78,0.178,81.49,"OCT 25, 2023",240,47,90,0.522,16,34,0.471,13,16,0.813,14,31,45,36,11,7,17,20,123,122.95081967213115,10.0,4.0,40.0,0.4731182795698925,1610612757,122.95081967213115,100.04,101.26,102.48
46,Robert Covington,203496,LAC vs. POR,LAC,1610612746,POR,1,0,0022300074,2023-10-25,W,23,5,2,4,2,5,0.4,1,4,0.25,0,0,,1,3,3,1,0,2,26,24.8,1.0,F,134.7,81.6,53.1,0.05,0.1,0.08,0.08,0.0,0.086,0.5,104.47,101.53,0.088,84.6,"OCT 25, 2023",240,47,90,0.522,16,34,0.471,13,16,0.813,14,31,45,36,11,7,17,20,123,122.95081967213115,10.0,4.0,40.0,0.4731182795698925,1610612757,122.95081967213115,100.04,101.26,102.48
47,Jerami Grant,203924,POR @ LAC,POR,1610612757,LAC,0,1,0022300074,2023-10-25,L,30,13,1,3,5,12,0.417,0,4,0.0,3,4,0.75,2,1,0,1,3,1,-22,18.1,0.945,F,95.2,132.8,-37.6,0.054,0.038,0.048,0.053,0.33,0.211,0.472,101.35,98.56,0.035,82.14,"OCT 25, 2023",240,44,93,0.473,10,32,0.313,13,17,0.765,15,25,40,20,10,4,17,20,111,108.31381733021077,11.0,7.0,45.0,0.5222222222222223,1610612746,108.31381733021077,102.48,101.26,100.04
48,Ivica Zubac,1627826,LAC vs. POR,LAC,1610612746,POR,1,0,0022300074,2023-10-25,W,26,20,0,12,8,10,0.8,0,0,,4,5,0.8,5,7,0,4,2,3,25,44.4,1.639,C,138.5,88.7,49.8,0.25,0.226,0.235,0.0,0.0,0.23,0.82,102.9,98.47,0.216,82.06,"OCT 25, 2023",240,47,90,0.522,16,34,0.471,13,16,0.813,14,31,45,36,11,7,17,20,123,122.95081967213115,10.0,4.0,40.0,0.4731182795698925,1610612757,122.95081967213115,100.04,101.26,102.48
49,Anfernee Simons,1629014,POR @ LAC,POR,1610612757,LAC,0,1,0022300074,2023-10-25,L,27,18,4,2,6,14,0.429,2,6,0.333,4,4,1.0,1,1,2,0,0,2,-27,32.4,1.142,G,96.6,140.0,-43.4,0.03,0.045,0.036,0.235,0.0,0.225,0.571,106.36,104.36,0.111,86.97,"OCT 25, 2023",240,44,93,0.473,10,32,0.313,13,17,0.765,15,25,40,20,10,4,17,20,111,108.31381733021077,11.0,7.0,45.0,0.5222222222222223,1610612746,108.31381733021077,102.48,101.26,100.04
50,Robert Williams III,1629057,POR @ LAC,POR,1610612757,LAC,0,1,0022300074,2023-10-25,L,23,10,0,7,5,7,0.714,0,0,,0,1,0.0,2,5,3,1,2,4,-23,28.4,1.344,,93.8,138.8,-45.0,0.08,0.278,0.163,0.0,0.0,0.164,0.672,100.64,100.27,0.099,83.56,"OCT 25, 2023",240,44,93,0.473,10,32,0.313,13,17,0.765,15,25,40,20,10,4,17,20,111,108.31381733021077,11.0,7.0,45.0,0.5222222222222223,1610612746,108.31381733021077,102.48,101.26,100.04
51,Scoot Henderson,1630703,POR @ LAC,POR,1610612757,LAC,0,1,0022300074,2023-10-25,L,36,11,4,3,5,11,0.455,0,3,0.0,1,1,1.0,1,2,0,0,4,2,-16,16.6,0.962,G,104.1,124.0,-19.9,0.024,0.061,0.041,0.16,1.0,0.169,0.481,102.02,99.8,0.036,83.16,"OCT 25, 2023",240,44,93,0.473,10,32,0.313,13,17,0.765,15,25,40,20,10,4,17,20,111,108.31381733021077,11.0,7.0,45.0,0.5222222222222223,1610612746,108.31381733021077,102.48,101.26,100.04
52,Jabari Walker,1631133,POR @ LAC,POR,1610612757,LAC,0,1,0022300074,2023-10-25,L,6,6,0,1,2,3,0.667,0,0,,2,3,0.667,1,0,0,0,2,0,12,5.2,1.389,,164.3,84.6,79.7,0.25,0.0,0.083,0.0,0.0,0.353,0.694,106.13,102.05,0.094,85.04,"OCT 25, 2023",240,44,93,0.473,10,32,0.313,13,17,0.765,15,25,40,20,10,4,17,20,111,108.31381733021077,11.0,7.0,45.0,0.5222222222222223,1610612746,108.31381733021077,102.48,101.26,100.04
53,Kris Murray,1631200,POR @ LAC,POR,1610612757,LAC,0,1,0022300074,2023-10-25,L,5,0,0,1,0,0,,0,0,,0,0,,0,1,0,0,0,0,12,1.2,0.0,,181.8,72.7,109.1,0.0,0.143,0.111,0.0,0.0,0.0,0.0,102.52,99.62,0.049,83.02,"OCT 25, 2023",240,44,93,0.473,10,32,0.313,13,17,0.765,15,25,40,20,10,4,17,20,111,108.31381733021077,11.0,7.0,45.0,0.5222222222222223,1610612746,108.31381733021077,102.48,101.26,100.04
54,Rayan Rupert,1641712,POR @ LAC,POR,1610612757,LAC,0,1,0022300074,2023-10-25,L,2,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,3,0.0,0.0,,140.0,80.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.01,130.91,0.0,109.09,"OCT 25, 2023",240,44,93,0.473,10,32,0.313,13,17,0.765,15,25,40,20,10,4,17,20,111,108.31381733021077,11.0,7.0,45.0,0.5222222222222223,1610612746,108.31381733021077,102.48,101.26,100.04
55,Kobe Brown,1641738,LAC vs. POR,LAC,1610612746,POR,1,0,0022300074,2023-10-25,W,5,0,0,0,0,2,0.0,0,1,0.0,0,0,,0,0,0,0,0,1,-12,0.0,0.0,,72.7,181.8,-109.1,0.0,0.0,0.0,0.0,0.0,0.143,0.0,102.52,99.62,-0.146,83.02,"OCT 25, 2023",240,47,90,0.522,16,34,0.471,13,16,0.813,14,31,45,36,11,7,17,20,123,122.95081967213115,10.0,4.0,40.0,0.4731182795698925,1610612757,122.95081967213115,100.04,101.26,102.48
56,Jordan Miller,1641757,LAC vs. POR,LAC,1610612746,POR,1,0,0022300074,2023-10-25,W,4,2,0,0,1,2,0.5,0,0,,0,0,,0,0,0,0,0,1,-7,2.0,1.0,,66.7,162.5,-95.8,0.0,0.0,0.0,0.0,0.0,0.182,0.5,104.95,103.73,0.0,86.44,"OCT 25, 2023",240,47,90,0.522,16,34,0.471,13,16,0.813,14,31,45,36,11,7,17,20,123,122.95081967213115,10.0,4.0,40.0,0.4731182795698925,1610612757,122.95081967213115,100.04,101.26,102.48
57,Amir Coffey,1629599,LAC vs. POR,LAC,1610612746,POR,1,0,0022300074,2023-10-25,W,4,2,1,0,0,1,0.0,0,0,,2,2,1.0,0,0,0,0,0,0,-7,3.5,1.064,,66.7,162.5,-95.8,0.0,0.0,0.0,0.5,0.0,0.182,0.532,104.95,103.73,0.154,86.44,"OCT 25, 2023",240,47,90,0.522,16,34,0.471,13,16,0.813,14,31,45,36,11,7,17,20,123,122.95081967213115,10.0,4.0,40.0,0.4731182795698925,1610612757,122.95081967213115,100.04,101.26,102.48
58,Moussa Diabaté,1631217,LAC vs. POR,LAC,1610612746,POR,1,0,0022300074,2023-10-25,W,4,2,0,1,1,3,0.333,0,0,,0,0,,1,0,2,0,0,0,-10,9.2,0.667,,66.7,177.8,-111.1,0.167,0.0,0.125,0.0,0.0,0.273,0.333,110.92,107.11,0.167,89.26,"OCT 25, 2023",240,47,90,0.522,16,34,0.471,13,16,0.813,14,31,45,36,11,7,17,20,123,122.95081967213115,10.0,4.0,40.0,0.4731182795698925,1610612757,122.95081967213115,100.04,101.26,102.48
59,Bogdan Bogdanović,203992,ATL @ CHA,ATL,1610612737,CHA,0,1,0022300063,2023-10-25,L,24,7,4,4,3,9,0.333,1,5,0.2,0,0,,0,4,3,0,0,1,6,26.8,0.778,,103.6,96.2,7.4,0.0,0.182,0.085,0.25,0.0,0.155,0.389,104.96,106.06,0.103,88.39,"OCT 25, 2023",240,39,93,0.419,5,29,0.172,27,33,0.818,12,30,42,24,12,1,12,19,110,102.30654761904762,5.0,3.0,51.0,0.5,1610612766,102.30654761904762,107.52,105.97999999999998,104.44
60,P.J. Washington,1629023,CHA vs. ATL,CHA,1610612766,ATL,1,0,0022300063,2023-10-25,W,32,25,2,5,12,18,0.667,1,6,0.167,0,0,,1,4,0,0,1,4,5,33.0,1.389,F,115.5,111.6,3.9,0.037,0.114,0.081,0.1,2.0,0.241,0.694,106.29,105.66,0.135,88.05,"OCT 25, 2023",240,43,86,0.5,11,37,0.297,19,26,0.731,12,39,51,34,5,3,19,21,116,111.06855610877058,12.0,1.0,42.0,0.41935483870967744,1610612737,111.06855610877058,104.44,105.97999999999998,107.52
61,Trae Young,1629027,ATL @ CHA,ATL,1610612737,CHA,0,1,0022300063,2023-10-25,L,36,23,9,1,4,19,0.211,1,9,0.111,14,15,0.933,0,1,1,0,5,3,-11,35.7,0.898,G,102.5,114.8,-12.3,0.0,0.03,0.013,0.36,1.8,0.33,0.449,108.62,107.28,0.065,89.4,"OCT 25, 2023",240,39,93,0.419,5,29,0.172,27,33,0.818,12,30,42,24,12,1,12,19,110,102.30654761904762,5.0,3.0,51.0,0.5,1610612766,102.30654761904762,107.52,105.97999999999998,104.44
62,LaMelo Ball,1630163,CHA vs. ATL,CHA,1610612766,ATL,1,0,0022300063,2023-10-25,W,31,15,10,6,4,15,0.267,4,11,0.364,3,4,0.75,1,5,1,0,3,3,7,37.2,0.895,G,118.3,108.5,9.9,0.037,0.147,0.098,0.357,3.33,0.253,0.447,109.62,110.71,0.087,92.26,"OCT 25, 2023",240,43,86,0.5,11,37,0.297,19,26,0.731,12,39,51,34,5,3,19,21,116,111.06855610877058,12.0,1.0,42.0,0.41935483870967744,1610612737,111.06855610877058,104.44,105.97999999999998,107.52
63,Onyeka Okongwu,1630168,ATL @ CHA,ATL,1610612737,CHA,0,1,0022300063,2023-10-25,L,19,7,2,4,3,5,0.6,0,0,,1,1,1.0,1,3,0,0,1,5,14,13.8,1.287,,118.6,86.0,32.6,0.056,0.143,0.103,0.133,2.0,0.13,0.643,109.94,106.76,0.055,88.97,"OCT 25, 2023",240,39,93,0.419,5,29,0.172,27,33,0.818,12,30,42,24,12,1,12,19,110,102.30654761904762,5.0,3.0,51.0,0.5,1610612766,102.30654761904762,107.52,105.97999999999998,104.44
64,Theo Maledon,1630177,CHA vs. ATL,CHA,1610612766,ATL,1,0,0022300063,2023-10-25,W,16,4,4,3,2,5,0.4,0,2,0.0,0,0,,0,3,0,0,1,3,-5,12.6,0.8,,108.3,122.2,-13.9,0.0,0.158,0.091,0.308,4.0,0.154,0.4,107.6,105.95,0.048,88.29,"OCT 25, 2023",240,43,86,0.5,11,37,0.297,19,26,0.731,12,39,51,34,5,3,19,21,116,111.06855610877058,12.0,1.0,42.0,0.41935483870967744,1610612737,111.06855610877058,104.44,105.97999999999998,107.52
65,Saddiq Bey,1630180,ATL @ CHA,ATL,1610612737,CHA,0,1,0022300063,2023-10-25,L,29,15,0,5,6,12,0.5,1,4,0.25,2,2,1.0,3,2,5,0,2,1,-2,34.0,1.165,F,116.1,121.3,-5.2,0.088,0.071,0.081,0.0,0.0,0.192,0.582,107.27,102.35,0.117,85.29,"OCT 25, 2023",240,39,93,0.419,5,29,0.172,27,33,0.818,12,30,42,24,12,1,12,19,110,102.30654761904762,5.0,3.0,51.0,0.5,1610612766,102.30654761904762,107.52,105.97999999999998,104.44
66,Nick Richards,1630208,CHA vs. ATL,CHA,1610612766,ATL,1,0,0022300063,2023-10-25,W,18,7,1,4,2,2,1.0,0,0,,3,4,0.75,1,3,0,1,2,3,-14,14.3,1.862,,94.9,130.8,-35.9,0.056,0.214,0.125,0.083,0.5,0.136,0.931,107.12,103.71,0.071,86.43,"OCT 25, 2023",240,43,86,0.5,11,37,0.297,19,26,0.731,12,39,51,34,5,3,19,21,116,111.06855610877058,12.0,1.0,42.0,0.41935483870967744,1610612737,111.06855610877058,104.44,105.97999999999998,107.52
67,Jalen Johnson,1630552,ATL @ CHA,ATL,1610612737,CHA,0,1,0022300063,2023-10-25,L,29,21,2,7,9,13,0.692,1,3,0.333,2,4,0.5,0,7,2,1,0,1,8,41.4,1.423,,109.2,95.5,13.8,0.0,0.226,0.111,0.125,0.0,0.211,0.711,106.8,106.93,0.2,89.11,"OCT 25, 2023",240,39,93,0.419,5,29,0.172,27,33,0.818,12,30,42,24,12,1,12,19,110,102.30654761904762,5.0,3.0,51.0,0.5,1610612766,102.30654761904762,107.52,105.97999999999998,104.44
68,Brandon Miller,1641706,CHA vs. ATL,CHA,1610612766,ATL,1,0,0022300063,2023-10-25,W,25,13,2,3,5,9,0.556,3,7,0.429,0,0,,0,3,0,0,1,3,-13,18.6,1.444,,96.2,120.8,-24.5,0.0,0.136,0.064,0.143,2.0,0.172,0.722,105.51,103.37,0.092,86.14,"OCT 25, 2023",240,43,86,0.5,11,37,0.297,19,26,0.731,12,39,51,34,5,3,19,21,116,111.06855610877058,12.0,1.0,42.0,0.41935483870967744,1610612737,111.06855610877058,104.44,105.97999999999998,107.52
69,Al Horford,201143,BOS @ NYK,BOS,1610612738,NYK,0,1,0022300065,2023-10-25,W,26,8,2,7,3,4,0.75,2,3,0.667,0,0,,3,4,0,0,3,2,-7,16.4,2.0,,111.8,118.5,-6.8,0.12,0.133,0.127,0.111,0.67,0.125,1.0,94.19,97.69,0.089,81.41,"OCT 25, 2023",240,37,77,0.481,12,39,0.308,22,26,0.846,7,39,46,18,6,11,13,22,108,114.35832274459973,9.0,0.0,47.0,0.3711340206185567,1610612752,114.35832274459973,94.44,97.44,100.44
70,Jayson Tatum,1628369,BOS @ NYK,BOS,1610612738,NYK,0,1,0022300065,2023-10-25,W,39,34,4,11,13,22,0.591,3,8,0.375,5,6,0.833,0,11,2,1,4,3,0,58.2,1.38,F,106.3,106.3,0.0,0.0,0.193,0.118,0.267,1.0,0.326,0.69,99.27,98.08,0.254,81.73,"OCT 25, 2023",240,37,77,0.481,12,39,0.308,22,26,0.846,7,39,46,18,6,11,13,22,108,114.35832274459973,9.0,0.0,47.0,0.3711340206185567,1610612752,114.35832274459973,94.44,97.44,100.44
71,Josh Hart,1628404,NYK vs. BOS,NYK,1610612752,BOS,1,0,0022300065,2023-10-25,L,22,7,0,6,2,4,0.5,2,4,0.5,1,2,0.5,1,5,0,0,1,1,-1,13.2,1.434,,104.3,108.9,-4.5,0.037,0.208,0.118,0.0,0.0,0.103,0.717,96.27,97.08,0.099,80.9,"OCT 25, 2023",240,36,97,0.371,18,41,0.439,14,26,0.538,17,30,47,24,9,0,9,22,104,103.54440461967344,6.0,11.0,46.0,0.4805194805194805,1610612738,103.54440461967344,100.44,97.44,94.44
72,Donte DiVincenzo,1628978,NYK vs. BOS,NYK,1610612752,BOS,1,0,0022300065,2023-10-25,L,15,0,2,3,0,4,0.0,0,3,0.0,0,0,,0,3,0,0,0,1,5,6.6,0.0,,106.3,96.7,9.6,0.0,0.167,0.094,0.2,0.0,0.105,0.0,97.14,96.52,0.0,80.43,"OCT 25, 2023",240,36,97,0.371,18,41,0.439,14,26,0.538,17,30,47,24,9,0,9,22,104,103.54440461967344,6.0,11.0,46.0,0.4805194805194805,1610612738,103.54440461967344,100.44,97.44,94.44
73,Mitchell Robinson,1629011,NYK vs. BOS,NYK,1610612752,BOS,1,0,0022300065,2023-10-25,L,22,2,1,6,1,4,0.25,0,0,,0,2,0.0,3,3,2,0,1,4,1,15.7,0.41,C,104.7,97.8,6.9,0.1,0.136,0.115,0.071,1.0,0.113,0.205,95.01,95.57,-0.007,79.64,"OCT 25, 2023",240,36,97,0.371,18,41,0.439,14,26,0.538,17,30,47,24,9,0,9,22,104,103.54440461967344,6.0,11.0,46.0,0.4805194805194805,1610612738,103.54440461967344,100.44,97.44,94.44
74,RJ Barrett,1629628,NYK vs. BOS,NYK,1610612752,BOS,1,0,0022300065,2023-10-25,L,36,24,2,3,8,20,0.4,2,5,0.4,6,7,0.857,1,2,1,0,2,0,6,31.6,1.04,F,104.0,97.3,6.7,0.02,0.059,0.036,0.105,1.0,0.258,0.52,99.14,98.43,0.127,82.02,"OCT 25, 2023",240,36,97,0.371,18,41,0.439,14,26,0.538,17,30,47,24,9,0,9,22,104,103.54440461967344,6.0,11.0,46.0,0.4805194805194805,1610612738,103.54440461967344,100.44,97.44,94.44
75,Russell Westbrook,201566,LAC vs. POR,LAC,1610612746,POR,1,0,0022300074,2023-10-25,W,29,11,13,5,5,8,0.625,1,2,0.5,0,0,,2,3,0,0,3,3,30,33.5,1.375,G,146.7,96.7,50.0,0.095,0.086,0.089,0.419,4.33,0.159,0.688,103.0,100.0,0.128,83.33,"OCT 25, 2023",240,47,90,0.522,16,34,0.471,13,16,0.813,14,31,45,36,11,7,17,20,123,122.95081967213115,10.0,4.0,40.0,0.4731182795698925,1610612757,122.95081967213115,100.04,101.26,102.48
76,Franz Wagner,1630532,ORL vs. HOU,ORL,1610612753,HOU,1,0,0022300066,2023-10-25,W,27,19,2,4,5,12,0.417,3,7,0.429,6,6,1.0,3,1,1,0,3,1,10,26.8,1.298,F,120.4,101.9,18.5,0.111,0.05,0.085,0.111,0.67,0.281,0.649,95.65,95.82,0.141,79.85,"OCT 25, 2023",240,42,87,0.483,9,34,0.265,23,26,0.885,17,40,57,19,8,6,14,20,116,121.54233025984912,6.0,3.0,31.0,0.4050632911392405,1610612745,121.54233025984912,95.44,96.24000000000001,97.04
77,Taylor Hendricks,1641707,UTA vs. SAC,UTA,1610612762,SAC,1,0,0022300072,2023-10-25,L,2,1,0,1,0,0,,0,0,,1,2,0.5,0,1,0,0,0,0,2,2.2,0.0,,100.0,60.0,40.0,0.0,0.333,0.143,0.0,0.0,0.143,0.568,88.19,99.31,0.143,82.76,"OCT 25, 2023",240,41,91,0.451,9,28,0.321,23,31,0.742,16,38,54,22,6,2,14,20,114,111.06780982073265,6.0,8.0,45.0,0.46078431372549017,1610612758,111.06780982073265,102.64,104.71999999999998,106.8
78,Keyonte George,1641718,UTA vs. SAC,UTA,1610612762,SAC,1,0,0022300072,2023-10-25,L,19,8,2,2,3,5,0.6,1,3,0.333,1,1,1.0,0,2,0,0,1,0,-9,12.4,1.471,,104.8,126.2,-21.4,0.0,0.083,0.049,0.154,2.0,0.133,0.735,105.95,106.76,0.115,88.97,"OCT 25, 2023",240,41,91,0.451,9,28,0.321,23,31,0.742,16,38,54,22,6,2,14,20,114,111.06780982073265,6.0,8.0,45.0,0.46078431372549017,1610612758,111.06780982073265,102.64,104.71999999999998,106.8
79,Colby Jones,1641732,SAC @ UTA,SAC,1610612758,UTA,0,1,0022300072,2023-10-25,W,1,0,0,1,0,0,,0,0,,0,0,,0,1,0,0,0,0,-2,1.2,0.0,,0.0,100.0,-100.0,0.0,0.333,0.2,0.0,0.0,0.0,0.0,75.79,94.74,1.0,78.95,"OCT 25, 2023",240,47,102,0.461,19,51,0.373,17,20,0.85,15,30,45,29,6,8,11,25,130,121.72284644194758,6.0,2.0,54.0,0.45054945054945056,1610612762,121.72284644194758,106.8,104.71999999999998,102.64
80,JaVale McGee,201580,SAC @ UTA,SAC,1610612758,UTA,0,1,0022300072,2023-10-25,W,13,8,1,1,4,4,1.0,0,0,,0,0,,0,1,0,1,0,0,13,13.7,2.0,,128.1,90.3,37.8,0.0,0.083,0.037,0.083,0.0,0.108,1.0,107.99,112.42,0.156,93.68,"OCT 25, 2023",240,47,102,0.461,19,51,0.373,17,20,0.85,15,30,45,29,6,8,11,25,130,121.72284644194758,6.0,2.0,54.0,0.45054945054945056,1610612762,121.72284644194758,106.8,104.71999999999998,102.64
81,Kris Dunn,1627739,UTA vs. SAC,UTA,1610612762,SAC,1,0,0022300072,2023-10-25,L,16,8,2,1,3,6,0.5,0,1,0.0,2,4,0.5,0,1,2,0,4,0,-16,14.2,1.031,,83.3,127.8,-44.4,0.0,0.053,0.029,0.25,0.5,0.308,0.515,108.06,109.83,0.056,91.53,"OCT 25, 2023",240,41,91,0.451,9,28,0.321,23,31,0.742,16,38,54,22,6,2,14,20,114,111.06780982073265,6.0,8.0,45.0,0.46078431372549017,1610612758,111.06780982073265,102.64,104.71999999999998,106.8
82,Malik Monk,1628370,SAC @ UTA,SAC,1610612758,UTA,0,1,0022300072,2023-10-25,W,23,10,7,2,4,12,0.333,2,9,0.222,0,0,,1,1,0,2,2,2,12,26.9,0.833,,116.4,100.0,16.4,0.034,0.042,0.038,0.35,3.5,0.215,0.417,107.63,111.07,0.071,92.56,"OCT 25, 2023",240,47,102,0.461,19,51,0.373,17,20,0.85,15,30,45,29,6,8,11,25,130,121.72284644194758,6.0,2.0,54.0,0.45054945054945056,1610612762,121.72284644194758,106.8,104.71999999999998,102.64
83,Sasha Vezenkov,1628426,SAC @ UTA,SAC,1610612758,UTA,0,1,0022300072,2023-10-25,W,16,8,0,2,3,6,0.5,2,5,0.4,0,0,,1,1,2,0,0,1,9,16.4,1.333,,110.8,88.9,21.9,0.056,0.063,0.059,0.0,0.0,0.14,0.667,109.45,112.28,0.114,93.57,"OCT 25, 2023",240,47,102,0.461,19,51,0.373,17,20,0.85,15,30,45,29,6,8,11,25,130,121.72284644194758,6.0,2.0,54.0,0.45054945054945056,1610612762,121.72284644194758,106.8,104.71999999999998,102.64
84,Talen Horton-Tucker,1629659,UTA vs. SAC,UTA,1610612762,SAC,1,0,0022300072,2023-10-25,L,22,8,4,1,3,9,0.333,2,4,0.5,0,0,,0,1,0,1,1,1,-5,17.2,0.889,G,124.4,141.9,-17.4,0.0,0.045,0.022,0.235,4.0,0.196,0.444,99.48,96.88,0.054,80.73,"OCT 25, 2023",240,41,91,0.451,9,28,0.321,23,31,0.742,16,38,54,22,6,2,14,20,114,111.06780982073265,6.0,8.0,45.0,0.46078431372549017,1610612758,111.06780982073265,102.64,104.71999999999998,106.8
85,Chris Duarte,1630537,SAC @ UTA,SAC,1610612758,UTA,0,1,0022300072,2023-10-25,W,15,9,1,2,3,5,0.6,3,4,0.75,0,0,,1,1,0,0,0,3,5,12.9,1.8,,125.0,109.4,15.6,0.053,0.077,0.063,0.083,0.0,0.125,0.9,104.71,104.25,0.099,86.88,"OCT 25, 2023",240,47,102,0.461,19,51,0.373,17,20,0.85,15,30,45,29,6,8,11,25,130,121.72284644194758,6.0,2.0,54.0,0.45054945054945056,1610612762,121.72284644194758,106.8,104.71999999999998,102.64
