Game,Tipoff,Season,Score,Over_Under,Home_Line
NYK @ DET,Feb 6 7:30 PM,2025,80-118,219.5,-5.5
IND @ MIL,Feb 6 8:00 PM,2025,99-105,224.0,-1.0
NOP @ MIN,Feb 6 8:00 PM,2025,119-115,237.0,-8.5
MEM @ POR,Feb 6 10:00 PM,2025,115-135,235.5,-9.0
LAC @ SAC,Feb 6 10:00 PM,2025,114-111,222.0,3.5
WAS @ BKN,Feb 7 3:00 PM,2025,113-127,217.0,-8.0
HOU @ OKC,Feb 7 3:30 PM,2025,112-106,213.5,-3.5
DAL @ SAS,Feb 7 6:00 PM,2025,125-138,233.5,-11.5
UTA @ ORL,Feb 7 7:00 PM,2025,117-120,234.5,-8.0
CHA @ ATL,Feb 7 7:30 PM,2025,126-119,232.5,1.5
DEN @ CHI,Feb 7 8:00 PM,2025,136-120,235.5,8.5
GSW @ LAL,Feb 7 8:30 PM,2025,99-105,220.0,-2.0
PHI @ PHX,Feb 7 9:00 PM,2025,109-103,225.0,-2.0
MEM @ POR,Feb 7 10:00 PM,2025,115-122,228.5,-9.5
CLE @ SAC,Feb 7 10:00 PM,2025,132-126,229.5,13.0
NYK @ BOS,Feb 8 12:30 PM,2025,111-89,215.0,-3.5
MIA @ WAS,Feb 8 2:00 PM,2025,132-101,235.5,13.0
LAC @ MIN,Feb 8 3:00 PM,2025,115-96,222.5,-8.5
IND @ TOR,Feb 8 3:00 PM,2025,104-122,226.0,-8.0
DET @ CHA,Feb 9 7:00 PM,2025,110-104,222.5,2.5
CHI @ BKN,Feb 9 7:30 PM,2025,115-123,218.5,3.5
UTA @ MIA,Feb 9 7:30 PM,2025,115-111,234.5,-5.5
MIL @ ORL,Feb 9 7:30 PM,2025,99-118,220.5,-9.5
ATL @ MIN,Feb 9 8:00 PM,2025,116-138,239.5,-8.5
SAC @ NOP,Feb 9 8:00 PM,2025,94-120,229.5,-9.5
CLE @ DEN,Feb 9 9:00 PM,2025,119-117,243.5,-2.5
MEM @ GSW,Feb 9 10:00 PM,2025,113-114,219.5,-8.5
OKC @ LAL,Feb 9 10:00 PM,2025,119-110,222.5,6.5
PHI @ POR,Feb 9 10:00 PM,2025,118-135,231.5,-3.5
IND @ NYK,Feb 10 7:30 PM,2025,137-134,227.0,-11.5
LAC @ HOU,Feb 10 8:00 PM,2025,95-102,213.0,-9.0
DAL @ PHX,Feb 10 9:00 PM,2025,111-120,230.0,-8.0
SAS @ LAL,Feb 10 10:30 PM,2025,136-108,226.0,13.5
ATL @ CHA,Feb 11 7:00 PM,2025,107-110,235.0,-2.0
WAS @ CLE,Feb 11 7:00 PM,2025,113-138,239.0,-17.5
MIL @ ORL,Feb 11 7:00 PM,2025,116-108,219.5,-10.5
IND @ BKN,Feb 11 7:30 PM,2025,115-110,215.0,-6.5
CHI @ BOS,Feb 11 7:30 PM,2025,105-124,226.5,-13.5
NYK @ PHI,Feb 11 7:30 PM,2025,138-89,225.0,-2.5
DET @ TOR,Feb 11 7:30 PM,2025,113-95,223.0,-1.0
LAC @ HOU,Feb 11 8:00 PM,2025,105-102,212.5,-8.5
POR @ MIN,Feb 11 8:00 PM,2025,109-133,238.0,-7.0
MIA @ NOP,Feb 11 8:00 PM,2025,123-111,233.0,-1.5
MEM @ DEN,Feb 11 9:00 PM,2025,116-122,239.5,-14.0
OKC @ PHX,Feb 11 9:00 PM,2025,136-109,212.0,8.0
SAC @ UTA,Feb 11 9:00 PM,2025,93-121,229.5,-6.0
SAS @ GSW,Feb 11 10:00 PM,2025,126-113,220.5,7.0
MIL @ OKC,Feb 12 7:30 PM,2025,110-93,214.5,-13.5
POR @ UTA,Feb 12 9:00 PM,2025,135-119,236.5,6.0
DAL @ LAL,Feb 12 10:00 PM,2025,104-124,237.5,-6.5
HOU @ CHA,Feb 19 7:00 PM,2025,105-101,218.0,4.5
BKN @ CLE,Feb 19 7:00 PM,2025,84-112,229.5,-16.0
ATL @ PHI,Feb 19 7:00 PM,2025,117-107,241.5,-1.5
IND @ WAS,Feb 19 7:00 PM,2025,105-112,233.0,2.0
DET @ NYK,Feb 19 7:30 PM,2025,126-111,219.0,-3.5
TOR @ CHI,Feb 19 8:00 PM,2025,110-101,235.0,6.0
PHX @ SAS,Feb 19 8:30 PM,2025,94-121,229.5,-8.0
BOS @ GSW,Feb 19 10:00 PM,2025,121-110,211.5,5.5
ORL @ SAC,Feb 19 10:00 PM,2025,131-94,226.5,8.5
DEN @ LAC,Feb 19 10:30 PM,2025,114-115,226.5,4.5
CLE @ CHA,Feb 20 7:00 PM,2025,118-113,228.5,5.5
UTA @ MEM,Feb 20 7:00 PM,2025,114-123,237.0,-2.5
IND @ WAS,Feb 20 7:00 PM,2025,118-131,230.5,-1.5
MIA @ ATL,Feb 20 7:30 PM,2025,128-97,244.0,3.5
DAL @ MIN,Feb 20 7:30 PM,2025,111-122,239.5,-14.0
MIL @ NOP,Feb 20 8:00 PM,2025,139-118,223.5,-4.5
BKN @ OKC,Feb 20 8:00 PM,2025,86-105,215.0,-16.5
LAC @ LAL,Feb 20 10:00 PM,2025,122-125,228.0,-7.5
DEN @ POR,Feb 20 10:00 PM,2025,157-103,241.0,-1.5
ORL @ PHX,Feb 21 5:00 PM,2025,110-113,218.0,-3.0
PHI @ NOP,Feb 21 7:00 PM,2025,111-126,235.5,3.5
DET @ CHI,Feb 21 8:00 PM,2025,126-110,234.5,10.5
MEM @ MIA,Feb 21 8:00 PM,2025,120-136,,-8.5
SAC @ SAS,Feb 21 8:00 PM,2025,122-139,230.5,-18.5
HOU @ NYK,Feb 21 8:30 PM,2025,106-108,220.5,-4.0
CLE @ OKC,Feb 22 1:00 PM,2025,113-121,228.0,4.0
BKN @ ATL,Feb 22 3:30 PM,2025,104-115,227.0,-9.5
DEN @ GSW,Feb 22 3:30 PM,2025,117-128,228.0,6.5
TOR @ MIL,Feb 22 3:30 PM,2025,122-94,219.0,4.0
DAL @ IND,Feb 22 5:00 PM,2025,134-130,237.5,-1.0
CHA @ WAS,Feb 22 6:00 PM,2025,129-112,224.0,10.5
BOS @ LAL,Feb 22 6:30 PM,2025,111-89,230.0,1.0
PHI @ MIN,Feb 22 7:00 PM,2025,135-108,239.5,-9.0
NYK @ CHI,Feb 22 8:00 PM,2025,105-99,234.5,9.5
POR @ PHX,Feb 22 8:00 PM,2025,92-77,225.0,3.5
ORL @ LAC,Feb 22 9:00 PM,2025,111-109,215.5,-4.5
SAS @ DET,Feb 23 7:00 PM,2025,114-103,232.5,-1.5
SAC @ MEM,Feb 23 8:00 PM,2025,123-114,233.0,-2.5
UTA @ HOU,Feb 23 9:30 PM,2025,105-125,228.5,-13.5
PHI @ IND,Feb 24 7:00 PM,2025,135-114,234.5,11.0
WAS @ ATL,Feb 24 7:30 PM,2025,98-119,236.5,-12.0
DAL @ BKN,Feb 24 7:30 PM,2025,123-114,226.5,1.5
NYK @ CLE,Feb 24 7:30 PM,2025,94-109,231.5,-4.0
OKC @ TOR,Feb 24 7:30 PM,2025,116-107,217.0,-1.0
CHA @ CHI,Feb 24 8:00 PM,2025,131-99,232.5,8.0
MIA @ MIL,Feb 24 8:00 PM,2025,117-128,228.5,6.5
GSW @ NOP,Feb 24 8:00 PM,2025,109-113,229.5,1.0
BOS @ PHX,Feb 24 9:00 PM,2025,97-81,207.0,5.5
MIN @ POR,Feb 24 10:00 PM,2025,124-121,234.5,6.5
ORL @ LAL,Feb 24 10:30 PM,2025,110-109,229.0,-6.0
OKC @ DET,Feb 25 7:30 PM,2025,116-124,221.0,-10.5
GSW @ MEM,Feb 25 7:30 PM,2025,133-112,226.5,4.0
SAS @ TOR,Feb 25 7:30 PM,2025,110-107,230.5,5.5
SAC @ HOU,Feb 25 8:00 PM,2025,97-128,222.0,-13.5
CLE @ MIL,Feb 25 8:00 PM,2025,116-118,220.5,3.0
BOS @ DEN,Feb 25 10:00 PM,2025,84-103,228.5,-3.5
CHA @ IND,Feb 26 7:00 PM,2025,133-109,229.5,12.5
MIA @ PHI,Feb 26 7:00 PM,2025,117-124,240.5,-2.0
WAS @ ATL,Feb 26 7:30 PM,2025,96-126,235.5,-10.5
SAS @ BKN,Feb 26 7:30 PM,2025,126-110,223.5,10.5
HOU @ ORL,Feb 26 7:30 PM,2025,113-108,214.5,2.5
POR @ CHI,Feb 26 8:00 PM,2025,121-112,234.5,4.0
SAC @ DAL,Feb 26 8:30 PM,2025,130-121,236.5,-7.5
LAL @ PHX,Feb 26 9:00 PM,2025,110-113,223.0,5.5
NOP @ UTA,Feb 26 9:00 PM,2025,129-118,245.5,6.5
MIN @ LAC,Feb 26 10:00 PM,2025,94-88,221.0,8.5
CLE @ DET,Feb 27 7:00 PM,2025,119-122,227.0,-8.5
BKN @ BOS,Feb 27 7:30 PM,2025,111-148,208.5,-16.5
NYK @ MIL,Feb 27 8:00 PM,2025,127-98,219.0,8.5
MEM @ DAL,Feb 27 8:30 PM,2025,124-105,241.0,-4.5
DEN @ OKC,Feb 27 9:30 PM,2025,121-127,235.0,-6.5
POR @ CHA,Feb 28 1:00 PM,2025,93-109,229.5,-6.5
HOU @ MIA,Feb 28 3:30 PM,2025,105-115,226.5,2.5
TOR @ WAS,Feb 28 7:00 PM,2025,134-125,229.5,13.5
LAL @ GSW,Feb 28 8:30 PM,2025,129-101,225.5,3.5
NOP @ UTA,Feb 28 9:30 PM,2025,115-105,244.5,5.5
SAS @ NYK,Mar 1 1:00 PM,2025,89-114,227.5,1.0
CLE @ BKN,Mar 1 3:30 PM,2025,106-102,224.0,12.0
MIL @ CHI,Mar 1 3:30 PM,2025,97-120,231.5,2.5
MIN @ DEN,Mar 1 3:30 PM,2025,117-108,240.5,-2.5
MEM @ IND,Mar 1 5:00 PM,2025,125-106,236.5,-1.0
POR @ ATL,Mar 1 6:00 PM,2025,101-135,235.5,-6.5
DET @ ORL,Mar 1 6:00 PM,2025,106-92,224.5,5.0
PHI @ BOS,Mar 1 8:00 PM,2025,98-114,220.0,-9.0
OKC @ DAL,Mar 1 8:00 PM,2025,100-87,236.0,16.5
NOP @ LAC,Mar 1 9:00 PM,2025,117-137,223.0,-8.5
SAC @ LAL,Mar 1 9:30 PM,2025,104-128,235.0,-13.0
HOU @ WAS,Mar 2 7:00 PM,2025,123-118,225.5,14.5
BOS @ MIL,Mar 2 7:30 PM,2025,108-81,216.0,2.5
DEN @ UTA,Mar 2 9:00 PM,2025,128-125,242.5,11.5
LAC @ GSW,Mar 2 10:00 PM,2025,114-101,216.5,1.0
DAL @ CHA,Mar 3 7:00 PM,2025,90-117,227.0,-13.0
DET @ CLE,Mar 3 7:00 PM,2025,109-113,228.0,2.5
WAS @ ORL,Mar 3 7:00 PM,2025,109-126,228.0,-15.5
BKN @ MIA,Mar 3 7:30 PM,2025,98-124,226.0,-12.5
NYK @ TOR,Mar 3 7:30 PM,2025,111-95,221.5,2.5
OKC @ CHI,Mar 3 8:00 PM,2025,116-108,231.0,9.5
MEM @ MIN,Mar 3 8:00 PM,2025,110-117,235.5,-14.5
SAS @ PHI,Mar 3 8:00 PM,2025,131-91,232.0,7.5
NOP @ LAL,Mar 3 10:30 PM,2025,101-110,243.0,-8.0
PHX @ SAC,Mar 3 11:00 PM,2025,114-103,224.0,9.5
OKC @ NYK,Mar 4 7:00 PM,2025,103-100,221.5,4.0
CHA @ BOS,Mar 4 7:30 PM,2025,118-89,215.0,-6.5
UTA @ PHI,Mar 4 7:30 PM,2025,102-106,237.5,-7.0
POR @ MEM,Mar 4 8:00 PM,2025,122-114,231.0,9.5
ATL @ MIL,Mar 4 9:30 PM,2025,131-113,232.5,-1.0
IND @ LAC,Mar 4 10:30 PM,2025,107-130,230.0,-11.5
DAL @ ORL,Mar 5 7:00 PM,2025,114-115,230.0,-7.5
UTA @ WAS,Mar 5 7:00 PM,2025,122-112,240.5,-4.0
GSW @ HOU,Mar 5 7:30 PM,2025,115-113,214.5,-9.5
BKN @ MIA,Mar 5 7:30 PM,2025,110-126,225.5,-12.5
TOR @ MIN,Mar 5 8:00 PM,2025,107-115,226.5,-5.0
DET @ SAS,Mar 5 8:00 PM,2025,106-121,227.5,-3.0
CHI @ PHX,Mar 5 9:00 PM,2025,105-103,225.5,-10.5
LAL @ DEN,Mar 5 10:00 PM,2025,113-120,240.5,-3.5
NOP @ SAC,Mar 5 10:00 PM,2025,133-123,236.0,7.0
DAL @ BOS,Mar 6 7:00 PM,2025,100-120,226.0,-15.0
MIA @ CHA,Mar 6 7:00 PM,2025,128-120,229.5,-7.5
POR @ HOU,Mar 6 8:00 PM,2025,99-106,221.0,-6.5
NYK @ DEN,Mar 6 9:00 PM,2025,142-103,229.5,-1.0
NOP @ PHX,Mar 6 9:00 PM,2025,116-118,228.0,-4.5
LAC @ SAS,Mar 6 9:30 PM,2025,112-116,221.5,-7.5
IND @ LAL,Mar 6 10:30 PM,2025,117-128,234.5,-9.0
ORL @ MIN,Mar 7 3:00 PM,2025,119-92,224.5,-6.5
PHI @ ATL,Mar 7 6:00 PM,2025,116-125,234.0,-6.5
BKN @ DET,Mar 7 6:00 PM,2025,107-105,214.5,-13.0
LAC @ MEM,Mar 7 8:00 PM,2025,123-120,229.0,7.5
UTA @ MIL,Mar 7 8:00 PM,2025,99-113,230.5,-9.5
GSW @ OKC,Mar 7 8:30 PM,2025,97-104,219.5,-12.0
BOS @ CLE,Mar 8 1:00 PM,2025,109-98,224.0,-1.5
NYK @ LAL,Mar 8 3:30 PM,2025,97-110,227.5,5.0
DET @ MIA,Mar 8 6:00 PM,2025,110-121,231.0,1.5
DAL @ TOR,Mar 8 6:00 PM,2025,92-122,233.5,-10.0
WAS @ NOP,Mar 8 7:00 PM,2025,118-138,244.5,-11.5
ORL @ MIL,Mar 8 8:00 PM,2025,130-91,217.0,6.5
HOU @ SAS,Mar 8 8:00 PM,2025,120-145,223.0,-5.5
IND @ POR,Mar 8 9:00 PM,2025,111-131,238.0,-9.5
CHI @ SAC,Mar 8 9:00 PM,2025,110-126,236.5,4.5
CHA @ PHX,Mar 8 10:00 PM,2025,99-111,218.5,4.5
PHI @ CLE,Mar 9 7:00 PM,2025,101-115,226.0,-14.0
MEM @ BKN,Mar 9 7:30 PM,2025,115-126,220.0,-1.5
DEN @ OKC,Mar 9 7:30 PM,2025,126-129,236.0,-3.5
GSW @ UTA,Mar 9 9:00 PM,2025,116-119,226.0,6.5
NYK @ LAC,Mar 9 10:00 PM,2025,118-126,221.0,1.5
MEM @ PHI,Mar 10 7:00 PM,2025,129-139,229.0,-4.5
DAL @ ATL,Mar 10 7:30 PM,2025,112-124,240.5,-10.0
DET @ BKN,Mar 10 7:30 PM,2025,138-100,216.5,15.5
WAS @ MIA,Mar 10 7:30 PM,2025,129-150,236.5,-15.5
TOR @ HOU,Mar 10 8:00 PM,2025,99-113,220.0,-4.5
PHX @ MIL,Mar 10 8:00 PM,2025,129-114,220.0,2.0
BOS @ SAS,Mar 10 8:00 PM,2025,116-125,221.5,-3.5
CHI @ GSW,Mar 10 10:00 PM,2025,130-124,227.0,-5.5
CHA @ POR,Mar 10 10:00 PM,2025,103-101,227.5,2.5
IND @ SAC,Mar 10 10:00 PM,2025,109-114,236.5,-3.5
MIN @ LAL,Mar 10 11:00 PM,2025,106-120,229.0,3.0
CLE @ ORL,Mar 11 7:30 PM,2025,122-128,226.5,3.5
TOR @ NOP,Mar 11 8:00 PM,2025,111-122,235.5,-1.0
NYK @ UTA,Mar 11 9:00 PM,2025,134-117,231.5,14.0
HOU @ DEN,Mar 11 10:00 PM,2025,93-129,232.0,-7.0
CHA @ SAC,Mar 11 10:00 PM,2025,117-109,224.0,14.5
MIN @ LAC,Mar 11 10:30 PM,2025,128-153,226.0,-2.0
PHI @ DET,Mar 12 7:00 PM,2025,109-131,224.0,-14.5
PHX @ IND,Mar 12 7:00 PM,2025,123-108,223.0,9.0
WAS @ ORL,Mar 12 7:00 PM,2025,131-136,236.0,-14.0
BKN @ ATL,Mar 12 7:30 PM,2025,97-108,226.5,-15.5
MIL @ MIA,Mar 12 7:30 PM,2025,105-112,234.5,-5.5
DAL @ MEM,Mar 12 8:00 PM,2025,120-112,239.5,5.5
DEN @ SAS,Mar 12 9:00 PM,2025,136-131,241.5,-3.0
BOS @ OKC,Mar 12 9:30 PM,2025,102-104,216.5,-8.5
CHI @ LAL,Mar 12 10:30 PM,2025,130-142,240.5,-11.0
CLE @ DAL,Mar 13 7:30 PM,2025,138-105,236.5,13.0
MEM @ DET,Mar 13 7:30 PM,2025,110-126,232.5,-16.5
NYK @ IND,Mar 13 7:30 PM,2025,101-92,228.0,12.5
PHX @ TOR,Mar 13 7:30 PM,2025,115-122,220.5,-5.5
NOP @ HOU,Mar 13 8:00 PM,2025,105-107,230.5,-5.5
MIN @ GSW,Mar 13 10:00 PM,2025,127-117,223.5,5.0
UTA @ POR,Mar 13 10:00 PM,2025,114-124,235.5,-15.5
CHI @ LAC,Mar 13 10:30 PM,2025,108-119,235.5,-13.5
BKN @ PHI,Mar 14 1:00 PM,2025,97-104,217.5,-8.5
MIL @ ATL,Mar 14 3:00 PM,2025,99-122,228.5,-10.5
CHA @ SAS,Mar 14 3:30 PM,2025,102-115,232.0,-6.5
WAS @ BOS,Mar 14 6:00 PM,2025,100-111,233.0,-20.5
ORL @ MIA,Mar 14 8:00 PM,2025,121-117,237.0,-4.5
DEN @ LAL,Mar 14 8:30 PM,2025,125-127,245.0,1.5
SAC @ LAC,Mar 14 10:30 PM,2025,118-109,231.5,-13.5
MIN @ OKC,Mar 15 1:00 PM,2025,103-116,228.0,-8.5
DAL @ CLE,Mar 15 3:30 PM,2025,130-120,233.5,-15.0
IND @ MIL,Mar 15 3:30 PM,2025,123-134,228.0,-7.5
DET @ TOR,Mar 15 3:30 PM,2025,108-119,224.5,3.0
POR @ PHI,Mar 15 6:00 PM,2025,103-109,229.5,8.5
GSW @ NYK,Mar 15 8:00 PM,2025,107-110,218.5,-15.0
UTA @ SAC,Mar 15 10:00 PM,2025,111-116,230.5,-3.5
ORL @ ATL,Mar 16 7:00 PM,2025,112-124,232.0,-3.0
GSW @ WAS,Mar 16 7:00 PM,2025,125-117,234.5,7.5
POR @ BKN,Mar 16 7:30 PM,2025,114-95,221.5,10.5
PHX @ BOS,Mar 16 7:30 PM,2025,112-120,216.5,-9.0
MEM @ CHI,Mar 16 8:00 PM,2025,107-132,243.5,-7.5
DAL @ NOP,Mar 16 8:00 PM,2025,111-129,240.5,-8.5
LAL @ HOU,Mar 16 9:30 PM,2025,100-92,223.0,-1.0
SAS @ LAC,Mar 16 10:00 PM,2025,119-115,234.0,8.0
MIA @ CHA,Mar 17 7:00 PM,2025,106-136,236.5,-5.0
OKC @ ORL,Mar 17 7:00 PM,2025,113-108,224.0,9.5
DET @ WAS,Mar 17 7:00 PM,2025,130-117,233.5,19.5
IND @ NYK,Mar 17 7:30 PM,2025,110-136,223.5,-13.5
CLE @ MIL,Mar 17 8:00 PM,2025,123-116,226.5,12.5
PHX @ MIN,Mar 17 8:00 PM,2025,104-116,221.0,-3.5
PHI @ DEN,Mar 17 10:00 PM,2025,96-124,236.0,-15.5
SAS @ SAC,Mar 17 10:00 PM,2025,132-104,233.5,13.5
GSW @ BOS,Mar 18 7:00 PM,2025,99-120,216.5,-11.5
OKC @ BKN,Mar 18 7:30 PM,2025,121-92,216.0,19.0
POR @ IND,Mar 18 7:30 PM,2025,127-119,232.5,11.5
TOR @ CHI,Mar 18 8:00 PM,2025,139-109,237.0,7.5
UTA @ MIN,Mar 18 8:00 PM,2025,111-147,231.5,-13.0
LAC @ NOP,Mar 18 8:00 PM,2025,109-124,236.5,-1.5
ATL @ DAL,Mar 18 8:30 PM,2025,135-120,239.0,8.0
DEN @ MEM,Mar 18 8:30 PM,2025,118-125,246.5,12.0
LAL @ HOU,Mar 18 9:30 PM,2025,124-116,222.5,-2.0
ORL @ CHA,Mar 19 7:00 PM,2025,111-130,227.0,-5.5
DET @ WAS,Mar 19 7:00 PM,2025,117-95,231.5,14.0
CLE @ CHI,Mar 19 8:00 PM,2025,115-110,236.5,9.5
LAL @ MIA,Mar 19 8:00 PM,2025,134-126,241.5,-3.5
LAC @ NOP,Mar 19 8:00 PM,2025,99-105,228.5,-4.0
PHX @ SAS,Mar 19 8:00 PM,2025,100-101,227.5,-10.0
MIL @ UTA,Mar 19 9:00 PM,2025,96-128,227.5,6.0
PHI @ SAC,Mar 19 10:00 PM,2025,139-118,228.0,2.5
NYK @ BKN,Mar 20 7:30 PM,2025,93-92,214.5,18.5
GSW @ DET,Mar 20 7:30 PM,2025,101-115,219.0,-6.0
ATL @ HOU,Mar 20 8:00 PM,2025,95-117,228.0,-3.0
BOS @ MEM,Mar 20 8:00 PM,2025,117-112,230.5,15.5
POR @ MIN,Mar 20 8:00 PM,2025,108-104,231.5,0.0
TOR @ DEN,Mar 20 9:00 PM,2025,115-121,239.0,-6.5
OKC @ WAS,Mar 21 5:00 PM,2025,132-111,231.0,21.5
MEM @ CHA,Mar 21 7:00 PM,2025,101-124,233.0,-18.5
CLE @ NOP,Mar 21 7:00 PM,2025,111-106,237.5,5.0
LAL @ ORL,Mar 21 7:00 PM,2025,105-104,234.0,3.0
GSW @ ATL,Mar 21 8:00 PM,2025,110-126,228.0,-7.5
MIA @ HOU,Mar 21 8:00 PM,2025,122-123,228.5,-2.5
IND @ SAS,Mar 21 8:00 PM,2025,119-134,235.5,-16.0
LAC @ DAL,Mar 21 8:30 PM,2025,138-131,233.5,7.5
PHI @ UTA,Mar 21 9:30 PM,2025,126-116,228.5,5.5
MIL @ PHX,Mar 21 10:00 PM,2025,108-105,218.0,-11.5
POR @ DEN,Mar 22 5:00 PM,2025,112-128,237.0,-8.0
BKN @ SAC,Mar 22 6:00 PM,2025,122-126,218.5,-7.0
WAS @ NYK,Mar 22 7:30 PM,2025,113-145,229.0,-22.0
MIN @ BOS,Mar 22 8:00 PM,2025,102-92,222.5,-10.0
TOR @ PHX,Mar 22 9:00 PM,2025,98-120,219.5,4.5
LAL @ DET,Mar 23 7:00 PM,2025,110-113,224.0,1.5
SAS @ MIA,Mar 23 7:00 PM,2025,136-111,244.5,3.5
IND @ ORL,Mar 23 7:00 PM,2025,128-126,233.5,-10.5
OKC @ PHI,Mar 23 7:00 PM,2025,123-103,226.5,16.0
MEM @ ATL,Mar 23 7:30 PM,2025,107-146,239.0,-13.5
HOU @ CHI,Mar 23 8:00 PM,2025,124-132,232.5,9.0
TOR @ UTA,Mar 23 9:00 PM,2025,143-127,230.5,9.0
GSW @ DAL,Mar 23 9:30 PM,2025,137-131,230.0,2.5
BKN @ POR,Mar 23 10:00 PM,2025,99-134,218.5,-15.5
MIL @ LAC,Mar 23 10:30 PM,2025,96-129,221.5,-13.5
SAC @ CHA,Mar 24 7:00 PM,2025,90-134,232.0,-18.0
NOP @ NYK,Mar 24 7:30 PM,2025,116-121,228.5,-8.5
ORL @ CLE,Mar 24 8:00 PM,2025,131-136,230.0,-10.5
DEN @ PHX,Mar 24 11:00 PM,2025,125-123,233.5,6.0
ATL @ DET,Mar 25 7:00 PM,2025,130-129,229.5,-2.5
LAL @ IND,Mar 25 7:00 PM,2025,137-130,241.0,8.5
CHI @ PHI,Mar 25 7:00 PM,2025,137-157,241.0,-6.0
OKC @ BOS,Mar 25 7:30 PM,2025,109-119,222.0,2.0
MIA @ CLE,Mar 25 7:30 PM,2025,120-103,243.0,-2.5
SAS @ MEM,Mar 25 8:00 PM,2025,123-98,235.0,17.0
WAS @ UTA,Mar 25 9:00 PM,2025,133-110,239.5,-3.0
HOU @ MIN,Mar 25 9:30 PM,2025,108-110,223.5,2.0
DAL @ DEN,Mar 25 10:00 PM,2025,135-142,246.0,-10.5
BKN @ GSW,Mar 25 10:00 PM,2025,106-109,218.0,-12.5
MIL @ POR,Mar 25 10:00 PM,2025,99-130,226.0,-15.5
TOR @ LAC,Mar 25 10:30 PM,2025,94-119,226.5,-4.0
NYK @ CHA,Mar 26 7:00 PM,2025,103-114,224.0,-2.5
NOP @ DET,Mar 26 7:00 PM,2025,108-129,226.0,-4.5
SAC @ ORL,Mar 26 7:00 PM,2025,117-121,230.5,-15.5
LAC @ IND,Mar 27 7:00 PM,2025,114-113,236.5,9.0
ATL @ BOS,Mar 27 7:30 PM,2025,102-109,223.5,-5.0
MIA @ CLE,Mar 27 7:30 PM,2025,128-149,241.0,-5.5
HOU @ MEM,Mar 27 8:00 PM,2025,119-109,227.5,14.0
CHI @ OKC,Mar 27 8:00 PM,2025,113-131,242.0,-19.0
NOP @ TOR,Mar 27 8:30 PM,2025,106-119,229.0,-8.0
UTA @ DEN,Mar 27 9:00 PM,2025,129-135,247.5,-20.0
WAS @ GSW,Mar 27 10:00 PM,2025,126-131,231.5,-12.0
DAL @ POR,Mar 27 10:00 PM,2025,100-93,241.5,-10.5
BKN @ LAL,Mar 27 10:30 PM,2025,99-116,225.0,-18.5
SAS @ MIL,Mar 28 3:00 PM,2025,127-95,227.5,17.5
DET @ MIN,Mar 28 5:30 PM,2025,109-87,222.0,-1.5
PHI @ CHA,Mar 28 6:00 PM,2025,118-114,232.5,-6.5
SAC @ ATL,Mar 28 7:30 PM,2025,113-123,234.5,-13.5
CHI @ MEM,Mar 28 8:00 PM,2025,124-125,247.5,5.0
UTA @ PHX,Mar 28 10:00 PM,2025,109-134,232.5,-17.0
LAC @ MIL,Mar 29 3:30 PM,2025,127-113,220.5,17.5
MIA @ IND,Mar 29 5:00 PM,2025,118-135,245.5,8.5
SAC @ BKN,Mar 29 6:00 PM,2025,99-116,217.0,-1.5
BOS @ CHA,Mar 29 6:00 PM,2025,114-99,217.0,-2.5
WAS @ POR,Mar 29 6:00 PM,2025,88-123,236.0,-16.5
ORL @ TOR,Mar 29 6:00 PM,2025,87-139,226.5,-1.5
HOU @ NOP,Mar 29 7:00 PM,2025,134-102,226.5,6.0
NYK @ OKC,Mar 29 7:30 PM,2025,100-111,223.5,-8.0
GSW @ DEN,Mar 29 10:00 PM,2025,93-116,238.0,-11.5
PHI @ MIA,Mar 30 7:00 PM,2025,109-119,243.0,2.0
BOS @ ATL,Mar 30 7:30 PM,2025,102-112,226.0,-2.5
PHX @ MEM,Mar 30 8:00 PM,2025,131-105,228.5,12.5
CHI @ SAS,Mar 30 8:00 PM,2025,114-129,246.5,-18.0
MIN @ DAL,Mar 30 8:30 PM,2025,124-94,236.5,8.5
CLE @ UTA,Mar 30 9:00 PM,2025,122-113,241.5,16.5
DET @ OKC,Mar 30 9:30 PM,2025,110-114,217.5,-12.0
WAS @ LAL,Mar 30 10:00 PM,2025,101-120,236.0,-16.0
PHX @ ORL,Mar 31 7:00 PM,2025,111-115,225.5,-2.0
CHA @ BKN,Mar 31 7:30 PM,2025,117-86,219.5,18.0
TOR @ DET,Mar 31 8:00 PM,2025,116-127,220.5,-3.5
NYK @ HOU,Mar 31 8:00 PM,2025,94-111,218.5,1.5
DAL @ MIL,Mar 31 8:00 PM,2025,99-123,231.5,2.5
CLE @ LAL,Mar 31 10:30 PM,2025,113-127,236.0,-2.0
POR @ LAC,Mar 31 11:00 PM,2025,114-104,225.5,-4.5
ATL @ ORL,Apr 1 7:00 PM,2025,130-101,235.5,2.5
PHI @ WAS,Apr 1 7:00 PM,2025,153-131,238.0,14.0
BOS @ MIA,Apr 1 7:30 PM,2025,147-129,229.5,4.5
IND @ CHI,Apr 1 8:00 PM,2025,145-126,247.0,-4.0
MIL @ HOU,Apr 1 8:00 PM,2025,113-119,216.5,-19.5
NYK @ MEM,Apr 1 8:00 PM,2025,130-119,225.0,14.0
SAC @ TOR,Apr 1 8:00 PM,2025,123-115,228.5,-12.5
DEN @ UTA,Apr 1 9:00 PM,2025,130-117,249.5,17.0
