Game,Tipoff,Season,Score,Over_Under,Home_Line
WAS @ DEN,Mar 15 9:00 PM,2024,126-123,243.0,-12.0
ORL @ CLE,Mar 16 1:00 PM,2024,108-103,222.0,-10.0
PHI @ DAL,Mar 16 1:00 PM,2024,130-125,225.0,-6.5
PHX @ LAL,Mar 16 3:30 PM,2024,96-107,226.5,-3.0
ATL @ BKN,Mar 16 6:00 PM,2024,114-122,228.0,6.0
TOR @ POR,Mar 16 6:00 PM,2024,102-105,226.5,-7.0
CHA @ LAC,Mar 16 7:00 PM,2024,88-123,224.5,-13.5
UTA @ MIN,Mar 16 7:00 PM,2024,102-128,232.0,-13.0
OKC @ MIL,Mar 16 9:00 PM,2024,121-105,233.5,5.5
MIA @ NYK,Mar 17 7:30 PM,2024,95-116,209.5,-7.0
PHI @ HOU,Mar 17 8:00 PM,2024,137-144,224.5,-17.0
IND @ MIN,Mar 17 8:00 PM,2024,132-130,227.0,-10.5
DET @ NOP,Mar 17 8:00 PM,2024,127-81,235.0,6.0
CHI @ UTA,Mar 17 9:00 PM,2024,111-97,242.0,4.5
DEN @ GSW,Mar 17 10:00 PM,2024,114-105,233.0,-13.0
TOR @ PHX,Mar 17 10:00 PM,2024,89-129,224.5,-8.5
WAS @ POR,Mar 17 10:00 PM,2024,97-112,232.0,-6.0
MEM @ SAC,Mar 17 10:00 PM,2024,122-132,237.0,-3.0
SAS @ LAL,Mar 17 10:30 PM,2024,109-125,231.0,-9.0
ATL @ CHA,Mar 18 7:00 PM,2024,134-102,231.0,8.0
BKN @ BOS,Mar 18 7:30 PM,2024,96-104,211.5,-13.5
MIL @ GSW,Mar 18 10:00 PM,2024,93-104,225.0,2.0
CLE @ LAC,Mar 18 10:30 PM,2024,119-132,230.5,2.5
DAL @ IND,Mar 19 7:00 PM,2024,131-135,227.5,-10.5
HOU @ ORL,Mar 19 7:00 PM,2024,116-108,209.0,2.0
DET @ MIA,Mar 19 7:30 PM,2024,116-113,216.5,4.5
NOP @ MIN,Mar 19 8:00 PM,2024,119-115,227.5,-13.5
PHI @ OKC,Mar 19 8:00 PM,2024,100-133,227.5,-12.0
NYK @ SAS,Mar 19 8:00 PM,2024,105-120,228.0,8.0
WAS @ UTA,Mar 19 9:00 PM,2024,112-128,235.0,-2.5
DEN @ LAL,Mar 19 10:00 PM,2024,108-120,224.0,2.5
CHI @ PHX,Mar 19 10:00 PM,2024,121-127,235.5,-5.5
MEM @ POR,Mar 19 10:00 PM,2024,99-115,234.5,4.5
CLE @ SAC,Mar 19 10:00 PM,2024,119-123,229.0,6.5
NYK @ CHA,Mar 20 7:00 PM,2024,98-115,222.0,7.5
BKN @ IND,Mar 20 7:00 PM,2024,99-105,221.5,-8.0
TOR @ GSW,Mar 20 10:00 PM,2024,114-117,225.0,-14.5
CHI @ SAC,Mar 20 10:00 PM,2024,128-116,236.5,-7.5
MIL @ LAL,Mar 20 10:30 PM,2024,118-89,216.5,8.0
ORL @ WAS,Mar 21 7:00 PM,2024,120-105,215.0,8.5
HOU @ MIA,Mar 21 8:00 PM,2024,102-98,212.5,4.5
NOP @ MIN,Mar 21 8:00 PM,2024,93-134,222.5,-15.0
CHA @ OKC,Mar 21 8:00 PM,2024,106-141,220.0,-20.5
PHI @ SAS,Mar 21 8:00 PM,2024,120-128,235.0,-6.0
DET @ DAL,Mar 21 8:30 PM,2024,117-123,231.5,9.5
BOS @ UTA,Mar 21 9:30 PM,2024,121-99,228.0,15.0
CLE @ PHX,Mar 21 10:00 PM,2024,112-123,233.5,8.5
DEN @ POR,Mar 21 10:00 PM,2024,109-128,227.0,2.0
MEM @ LAC,Mar 21 10:30 PM,2024,108-128,230.5,-6.5
BKN @ IND,Mar 22 5:00 PM,2024,103-108,221.0,-13.0
GSW @ ATL,Mar 22 7:00 PM,2024,115-124,233.0,2.5
WAS @ NYK,Mar 22 8:00 PM,2024,103-122,224.5,-15.5
MIL @ SAC,Mar 22 10:00 PM,2024,114-108,222.5,1.0
CHI @ LAL,Mar 22 10:30 PM,2024,146-115,238.0,-10.5
NOP @ DET,Mar 23 3:00 PM,2024,130-136,225.5,-12.0
CLE @ UTA,Mar 23 3:30 PM,2024,120-91,241.0,16.5
PHI @ ATL,Mar 23 6:00 PM,2024,119-132,240.0,-10.5
CHA @ MIA,Mar 23 6:00 PM,2024,105-122,215.0,-7.5
BOS @ POR,Mar 23 6:00 PM,2024,129-116,219.0,6.5
SAS @ TOR,Mar 23 6:00 PM,2024,123-89,232.5,0.0
DEN @ HOU,Mar 23 7:00 PM,2024,116-111,223.5,-8.0
OKC @ LAC,Mar 23 9:00 PM,2024,103-101,227.0,1.0
MIN @ IND,Mar 24 7:00 PM,2024,103-119,231.0,2.5
LAL @ ORL,Mar 24 7:00 PM,2024,106-118,217.5,4.0
TOR @ WAS,Mar 24 7:00 PM,2024,112-104,228.0,-2.0
DAL @ BKN,Mar 24 7:30 PM,2024,120-101,218.5,3.0
PHI @ NOP,Mar 24 8:00 PM,2024,99-112,225.0,-3.0
CHI @ DEN,Mar 24 9:00 PM,2024,129-119,238.0,-2.5
MIL @ PHX,Mar 24 10:00 PM,2024,106-108,223.0,-3.0
BOS @ SAC,Mar 24 10:00 PM,2024,113-95,225.0,5.0
ORL @ CHA,Mar 25 7:00 PM,2024,111-104,214.0,5.0
SAS @ DET,Mar 25 7:00 PM,2024,96-122,233.0,-9.0
GSW @ MIA,Mar 25 7:30 PM,2024,86-112,208.0,5.0
DAL @ NYK,Mar 25 7:30 PM,2024,113-128,227.0,-11.5
ATL @ HOU,Mar 25 8:00 PM,2024,114-121,235.5,-7.5
MEM @ UTA,Mar 25 9:00 PM,2024,140-103,241.0,11.5
CLE @ POR,Mar 25 10:00 PM,2024,122-111,229.5,6.0
OKC @ SAC,Mar 25 10:00 PM,2024,121-105,228.0,8.5
WAS @ PHI,Mar 26 7:00 PM,2024,119-114,229.0,-3.0
TOR @ BKN,Mar 26 7:30 PM,2024,116-86,215.5,-2.5
LAL @ IND,Mar 26 7:30 PM,2024,120-119,234.0,0.0
LAC @ NYK,Mar 26 7:30 PM,2024,126-113,219.0,4.5
MIL @ DEN,Mar 26 9:00 PM,2024,117-127,227.5,-11.5
BOS @ PHX,Mar 26 10:00 PM,2024,132-102,221.5,4.5
SAS @ CLE,Mar 27 7:00 PM,2024,116-124,236.5,-14.0
DAL @ ORL,Mar 27 7:00 PM,2024,101-92,216.5,-7.0
IND @ WAS,Mar 27 7:00 PM,2024,162-109,234.0,11.5
ATL @ MIA,Mar 27 7:30 PM,2024,112-122,224.5,-1.5
LAL @ CHI,Mar 27 8:00 PM,2024,117-119,236.5,4.0
MEM @ OKC,Mar 27 8:00 PM,2024,104-125,237.5,-10.5
HOU @ UTA,Mar 27 9:00 PM,2024,121-110,227.0,13.5
POR @ SAC,Mar 27 10:00 PM,2024,107-128,227.5,-5.5
CLE @ DET,Mar 28 7:00 PM,2024,122-133,233.5,6.5
LAC @ BKN,Mar 28 7:30 PM,2024,132-100,213.5,13.0
CHA @ TOR,Mar 28 7:30 PM,2024,97-108,218.0,-5.5
NYK @ MIL,Mar 28 8:00 PM,2024,116-107,218.5,1.0
PHX @ MIN,Mar 28 8:00 PM,2024,109-124,223.5,-8.0
GSW @ NOP,Mar 28 8:00 PM,2024,111-95,226.5,16.0
UTA @ DEN,Mar 28 9:00 PM,2024,93-129,239.0,-19.0
SAC @ ORL,Mar 29 5:00 PM,2024,91-121,213.0,1.0
BKN @ WAS,Mar 29 7:00 PM,2024,115-112,223.0,1.0
MIA @ PHI,Mar 29 7:30 PM,2024,118-95,215.0,8.0
DAL @ CHI,Mar 29 8:00 PM,2024,120-119,240.0,-2.5
LAL @ MEM,Mar 29 8:00 PM,2024,134-127,237.5,-1.0
IND @ OKC,Mar 29 8:00 PM,2024,111-132,233.5,-8.5
BOS @ SAS,Mar 29 8:00 PM,2024,121-111,231.0,12.5
LAC @ CLE,Mar 30 3:30 PM,2024,122-127,230.5,-7.0
POR @ NYK,Mar 30 6:00 PM,2024,93-110,220.0,-7.0
ATL @ MIL,Mar 30 7:00 PM,2024,145-124,236.0,-4.0
DET @ MIN,Mar 30 7:00 PM,2024,104-123,224.5,-7.5
CHA @ NOP,Mar 30 7:00 PM,2024,94-98,213.5,-2.5
GSW @ SAS,Mar 30 7:00 PM,2024,148-106,232.5,11.5
TOR @ PHI,Mar 30 7:30 PM,2024,127-109,224.0,6.5
HOU @ PHX,Mar 30 9:00 PM,2024,148-109,221.0,2.5
UTA @ CHA,Mar 31 7:00 PM,2024,106-110,222.5,1.0
SAC @ IND,Mar 31 7:00 PM,2024,109-111,234.5,-3.5
LAC @ ORL,Mar 31 7:00 PM,2024,96-87,211.5,3.0
MIA @ WAS,Mar 31 7:00 PM,2024,120-94,215.0,9.5
BOS @ MEM,Mar 31 7:30 PM,2024,117-103,236.0,4.0
CHI @ OKC,Mar 31 8:00 PM,2024,117-145,241.0,-15.5
BKN @ DAL,Mar 31 8:30 PM,2024,113-109,219.0,-9.5
HOU @ LAL,Mar 31 10:00 PM,2024,98-104,226.5,-4.0
POR @ ATL,Apr 1 7:30 PM,2024,127-113,235.5,-5.5
PHX @ MIL,Apr 1 7:30 PM,2024,123-133,225.0,-6.5
PHI @ NYK,Apr 1 7:30 PM,2024,91-105,219.0,-13.0
TOR @ CHI,Apr 1 8:00 PM,2024,118-137,237.5,-4.0
GSW @ MEM,Apr 1 8:00 PM,2024,134-125,239.0,3.5
ORL @ SAS,Apr 1 8:00 PM,2024,116-105,216.5,5.5
MIN @ DEN,Apr 1 10:00 PM,2024,140-139,229.5,-1.5
NYK @ CLE,Apr 2 7:00 PM,2024,105-124,230.5,-10.5
CHA @ IND,Apr 2 7:00 PM,2024,105-119,223.5,-15.0
SAC @ WAS,Apr 2 7:00 PM,2024,111-116,232.0,13.5
MIA @ BOS,Apr 2 7:30 PM,2024,124-103,211.5,-10.5
UTA @ HOU,Apr 2 8:00 PM,2024,105-143,227.5,-15.5
ATL @ DAL,Apr 2 8:30 PM,2024,118-120,241.0,-3.5
SAS @ DEN,Apr 2 9:00 PM,2024,113-106,229.0,-2.0
DET @ OKC,Apr 2 9:30 PM,2024,103-119,233.5,-12.5
NOP @ LAC,Apr 2 10:30 PM,2024,98-114,219.0,-18.0
MIL @ PHI,Apr 3 7:00 PM,2024,126-113,228.0,11.5
ORL @ WAS,Apr 3 7:00 PM,2024,109-97,212.5,15.0
MIN @ BKN,Apr 3 7:30 PM,2024,105-90,218.0,14.0
MEM @ MIA,Apr 3 7:30 PM,2024,110-108,226.5,5.5
POR @ TOR,Apr 3 7:30 PM,2024,112-103,223.0,5.0
GSW @ LAL,Apr 3 10:00 PM,2024,123-116,230.0,-1.0
SAC @ CHA,Apr 4 7:00 PM,2024,125-102,215.0,11.0
UTA @ IND,Apr 4 7:00 PM,2024,112-140,239.0,-17.5
PHX @ BOS,Apr 4 7:30 PM,2024,103-123,227.0,-15.0
DET @ TOR,Apr 4 7:30 PM,2024,117-105,226.0,10.0
POR @ CHI,Apr 4 8:00 PM,2024,113-118,233.0,-6.0
OKC @ HOU,Apr 4 8:00 PM,2024,111-125,227.5,5.5
CLE @ SAS,Apr 4 8:00 PM,2024,114-113,241.5,12.5
DEN @ GSW,Apr 4 10:00 PM,2024,104-118,237.0,1.0
DAL @ LAC,Apr 4 10:30 PM,2024,91-114,225.0,-12.0
NOP @ LAL,Apr 4 10:30 PM,2024,108-124,223.0,-16.0
NYK @ ATL,Apr 5 3:00 PM,2024,121-105,235.5,1.5
MEM @ DET,Apr 5 7:00 PM,2024,109-103,239.0,1.0
MIN @ PHI,Apr 5 7:00 PM,2024,114-109,224.5,16.0
MIL @ MIA,Apr 5 8:00 PM,2024,121-115,209.5,1.5
DAL @ LAC,Apr 5 10:30 PM,2024,104-135,221.5,-9.0
CHI @ CHA,Apr 6 1:00 PM,2024,131-117,230.5,8.0
TOR @ BKN,Apr 6 3:30 PM,2024,120-109,217.0,2.5
LAL @ OKC,Apr 6 3:30 PM,2024,126-99,231.0,-8.5
UTA @ ATL,Apr 6 6:00 PM,2024,134-147,245.5,-13.0
WAS @ BOS,Apr 6 6:00 PM,2024,90-124,227.5,-19.0
SAC @ CLE,Apr 6 6:00 PM,2024,120-113,238.0,-9.5
SAS @ POR,Apr 6 6:00 PM,2024,109-120,224.5,-3.5
PHX @ NYK,Apr 6 7:00 PM,2024,98-112,226.0,-9.5
IND @ DEN,Apr 6 8:00 PM,2024,125-120,238.5,-6.0
HOU @ GSW,Apr 6 8:30 PM,2024,106-96,226.0,-5.5
MIL @ NOP,Apr 6 8:30 PM,2024,111-107,218.0,6.0
SAC @ DET,Apr 7 7:00 PM,2024,127-117,231.0,-5.0
PHI @ MIA,Apr 7 7:30 PM,2024,105-117,216.0,-12.0
MEM @ CHA,Apr 8 7:00 PM,2024,124-100,230.0,14.5
CHI @ CLE,Apr 8 7:00 PM,2024,113-135,240.0,-15.0
WAS @ IND,Apr 8 7:00 PM,2024,98-104,236.0,-19.0
ATL @ ORL,Apr 8 7:00 PM,2024,112-119,225.5,-5.5
NOP @ BKN,Apr 8 7:30 PM,2024,114-119,214.0,-1.0
BOS @ NYK,Apr 8 7:30 PM,2024,119-117,224.5,2.5
MIN @ MIL,Apr 8 8:00 PM,2024,103-110,223.0,6.0
LAL @ OKC,Apr 8 8:00 PM,2024,120-136,230.5,-9.5
GSW @ PHX,Apr 8 10:00 PM,2024,133-95,227.5,10.0
SAS @ LAC,Apr 8 10:30 PM,2024,117-122,229.0,-13.0
BOS @ ORL,Apr 9 7:00 PM,2024,76-96,206.0,-8.0
PHI @ WAS,Apr 9 7:00 PM,2024,122-103,224.5,3.0
LAL @ DAL,Apr 9 7:30 PM,2024,112-97,226.5,4.5
CHA @ TOR,Apr 9 7:30 PM,2024,96-126,220.0,-11.5
MIA @ CHI,Apr 9 8:00 PM,2024,111-119,227.5,2.5
POR @ UTA,Apr 9 9:00 PM,2024,126-133,230.5,7.0
SAS @ GSW,Apr 9 10:00 PM,2024,114-111,234.0,-17.5
OKC @ PHX,Apr 9 10:00 PM,2024,125-112,228.5,7.5
DEN @ SAC,Apr 9 10:00 PM,2024,124-116,234.5,4.5
HOU @ LAC,Apr 9 10:30 PM,2024,117-134,220.5,-10.5
NYK @ DET,Apr 10 7:00 PM,2024,106-115,229.0,-4.0
CLE @ IND,Apr 10 7:00 PM,2024,112-114,234.5,-10.0
ATL @ BKN,Apr 10 7:30 PM,2024,133-109,234.5,13.5
NOP @ MIL,Apr 10 8:00 PM,2024,111-136,223.5,-16.5
MIN @ MEM,Apr 10 9:30 PM,2024,141-125,230.0,2.0
MIL @ DET,Apr 11 7:00 PM,2024,125-119,229.5,-4.5
ORL @ IND,Apr 11 7:00 PM,2024,129-115,213.0,-3.5
ATL @ PHI,Apr 11 7:00 PM,2024,124-110,240.0,11.5
CHA @ BOS,Apr 11 7:30 PM,2024,94-130,216.0,-20.5
CLE @ NYK,Apr 11 7:30 PM,2024,108-102,222.5,-3.5
WAS @ CHI,Apr 11 8:00 PM,2024,89-119,236.5,-14.0
MIA @ NOP,Apr 11 8:00 PM,2024,153-104,215.0,15.0
TOR @ DAL,Apr 11 8:30 PM,2024,102-124,224.5,-11.0
MEM @ DEN,Apr 11 9:00 PM,2024,109-117,245.0,-7.0
BKN @ MIN,Apr 11 9:00 PM,2024,91-117,219.0,-21.5
OKC @ UTA,Apr 11 9:30 PM,2024,145-111,234.5,9.0
SAS @ PHX,Apr 11 10:00 PM,2024,98-117,232.5,-5.5
GSW @ POR,Apr 11 10:00 PM,2024,103-86,222.0,15.5
LAC @ SAC,Apr 11 10:00 PM,2024,101-100,224.0,7.5
HOU @ LAL,Apr 11 10:30 PM,2024,109-140,228.0,-14.0
ORL @ ATL,Apr 13 1:00 PM,2024,105-117,215.5,3.5
NYK @ BKN,Apr 13 1:00 PM,2024,113-105,210.0,5.0
CHA @ BOS,Apr 13 1:00 PM,2024,86-93,209.0,-10.5
IND @ CLE,Apr 13 1:00 PM,2024,126-118,226.5,7.0
WAS @ MIA,Apr 13 1:00 PM,2024,119-118,215.5,-8.5
