Game,Tipoff,Season,Score,Over_Under,Home_Line
DAL @ LAC,Jun 6 3:30 PM,2020,111-126,211.5,-6.5
MIL @ BKN,Jun 7 7:30 PM,2020,86-125,238.0,1.5
DEN @ PHX,Jun 7 10:00 PM,2020,105-122,222.0,-6.0
ATL @ PHI,Jun 8 7:30 PM,2020,102-118,225.5,-6.5
LAC @ UTA,Jun 8 10:00 PM,2020,109-112,221.5,-3.0
DEN @ PHX,Jun 9 9:30 PM,2020,98-123,224.5,-5.5
BKN @ MIL,Jun 10 7:30 PM,2020,83-86,234.0,-3.5
LAC @ UTA,Jun 10 10:00 PM,2020,111-117,222.5,-2.5
PHI @ ATL,Jun 11 7:30 PM,2020,127-111,224.5,1.5
PHX @ DEN,Jun 11 10:00 PM,2020,116-102,223.5,-2.0
UTA @ LAC,Jun 12 8:30 PM,2020,106-132,222.5,-5.0
BKN @ MIL,Jun 13 3:00 PM,2020,96-107,228.5,2.0
PHX @ DEN,Jun 13 8:00 PM,2020,125-118,223.0,3.0
PHI @ ATL,Jun 14 7:30 PM,2020,100-103,226.5,3.0
UTA @ LAC,Jun 14 10:00 PM,2020,104-118,223.5,-5.0
MIL @ BKN,Jun 15 8:30 PM,2020,108-114,222.0,1.5
ATL @ PHI,Jun 16 7:30 PM,2020,109-106,224.5,-7.5
LAC @ UTA,Jun 16 10:00 PM,2020,119-111,220.0,-8.5
BKN @ MIL,Jun 17 8:30 PM,2020,89-104,220.5,-5.0
PHI @ ATL,Jun 18 7:30 PM,2020,104-99,223.0,3.0
UTA @ LAC,Jun 18 10:00 PM,2020,119-131,221.0,3.0
MIL @ BKN,Jun 19 8:30 PM,2020,115-111,215.5,-2.0
LAC @ PHX,Jun 20 3:30 PM,2020,114-120,219.5,-4.0
ATL @ PHI,Jun 20 8:00 PM,2020,103-96,216.0,-6.5
LAC @ PHX,Jun 22 9:00 PM,2020,103-104,222.5,-4.5
ATL @ MIL,Jun 23 8:30 PM,2020,116-113,225.5,-8.0
PHX @ LAC,Jun 24 9:00 PM,2020,92-106,221.0,1.0
ATL @ MIL,Jun 25 8:30 PM,2020,91-125,226.0,-8.5
PHX @ LAC,Jun 26 9:00 PM,2020,84-80,217.5,1.5
MIL @ ATL,Jun 27 8:30 PM,2020,113-102,224.0,4.5
LAC @ PHX,Jun 28 9:00 PM,2020,116-102,213.5,-6.5
MIL @ ATL,Jun 29 8:30 PM,2020,88-110,215.0,9.0
PHX @ LAC,Jun 30 9:00 PM,2020,130-103,214.5,1.0
ATL @ MIL,Jul 1 8:30 PM,2020,112-123,213.0,-4.5
MIL @ ATL,Jul 3 8:30 PM,2020,118-107,220.0,-3.5
MIL @ PHX,Jul 6 9:00 PM,2020,105-118,219.5,-5.0
MIL @ PHX,Jul 8 9:00 PM,2020,108-118,221.0,-4.5
PHX @ MIL,Jul 11 8:00 PM,2020,100-120,220.0,-4.5
PHX @ MIL,Jul 14 9:00 PM,2020,103-109,221.0,-4.5
MIL @ PHX,Jul 17 9:00 PM,2020,123-119,220.0,-4.0
PHX @ MIL,Jul 20 9:00 PM,2020,98-105,221.0,-4.5
