Game,Tipoff,Season,Score,Over_Under,Home_Line
TOR @ BOS,Sep 9 6:30 PM,2019,125-122,210.0,-3.0
LAC @ DEN,Sep 9 9:00 PM,2019,96-85,221.5,7.5
LAL @ HOU,Sep 10 7:00 PM,2019,110-100,218.5,5.5
DEN @ LAC,Sep 11 6:30 PM,2019,111-105,216.0,-8.5
BOS @ TOR,Sep 11 9:00 PM,2019,92-87,204.0,3.0
HOU @ LAL,Sep 12 8:00 PM,2019,96-119,218.0,-6.5
LAC @ DEN,Sep 13 1:00 PM,2019,98-111,214.0,8.5
MIA @ BOS,Sep 15 6:30 PM,2019,117-114,209.5,-2.0
DEN @ LAC,Sep 15 9:00 PM,2019,104-89,207.5,-7.5
MIA @ BOS,Sep 17 7:00 PM,2019,106-101,208.0,-3.0
DEN @ LAL,Sep 18 9:00 PM,2019,114-126,210.5,-7.0
BOS @ MIA,Sep 19 8:30 PM,2019,117-106,208.5,3.5
DEN @ LAL,Sep 20 7:30 PM,2019,103-105,215.5,-7.5
LAL @ DEN,Sep 22 9:00 PM,2019,106-114,214.5,6.5
BOS @ MIA,Sep 23 8:30 PM,2019,109-112,212.0,3.5
LAL @ DEN,Sep 24 9:00 PM,2019,114-108,213.5,6.0
MIA @ BOS,Sep 25 8:30 PM,2019,108-121,213.5,-3.5
DEN @ LAL,Sep 26 9:00 PM,2019,107-117,216.5,-5.0
BOS @ MIA,Sep 27 7:30 PM,2019,113-125,215.5,3.0
MIA @ LAL,Sep 30 9:00 PM,2019,98-116,217.5,-4.5
MIA @ LAL,Oct 2 9:00 PM,2019,114-124,216.5,-10.5
LAL @ MIA,Oct 4 7:30 PM,2019,104-115,219.5,9.5
LAL @ MIA,Oct 6 9:00 PM,2019,102-96,218.0,7.5
MIA @ LAL,Oct 9 9:00 PM,2019,111-108,215.0,-7.0
LAL @ MIA,Oct 11 7:30 PM,2019,106-93,215.5,5.0
