GAME_ID,PLAYER_ID,START_POSITION,SPD,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,DFGM,DFGA,DFG_PCT
0042500132,1629622,,4.62,2.24,2,3,5,39,0,0,31,0,1,0.0,2,4,0.5,2,2,1.0
0042500132,203471,,4.75,1.18,1,2,3,36,0,0,29,1,2,0.5,0,3,0.0,2,3,0.667
0042500132,1642281,,4.52,0.94,1,2,3,24,0,0,18,0,1,0.0,1,3,0.333,2,2,1.0
0042500132,1631165,,4.5,0.71,0,2,2,8,0,0,3,0,0,0.0,0,4,0.0,0,0,0.0
0042500132,1626204,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500132,1641854,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500132,1642878,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500132,1641772,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500122,1630700,F,4.4,2.08,4,6,9,54,0,0,48,2,4,0.5,0,1,0.0,4,4,1.0
0042500122,1630552,F,4.1,2.67,7,8,13,70,0,0,53,3,6,0.5,3,6,0.5,2,6,0.333
0042500122,1630168,C,3.99,2.17,3,10,13,36,0,0,25,2,3,0.667,4,6,0.667,2,2,1.0
0042500122,1629638,G,4.56,3.13,3,6,9,45,0,2,30,0,3,0.0,3,9,0.333,4,5,0.8
0042500122,203468,G,4.2,2.68,0,7,7,66,0,0,36,3,7,0.429,9,15,0.6,2,3,0.667
0042500122,1631243,,4.27,0.38,1,0,1,6,0,0,4,0,1,0.0,0,1,0.0,0,1,0.0
0042500122,1630228,,4.11,2.6,1,4,5,40,0,0,20,4,5,0.8,3,7,0.429,1,1,1.0
0042500122,1629216,,4.26,1.1,1,0,1,9,0,0,7,0,0,0.0,1,2,0.5,1,2,0.5
0042500122,1628396,,4.34,0.93,2,2,4,11,0,0,8,0,1,0.0,1,1,1.0,2,3,0.667
0042500122,1630557,,4.65,0.72,0,2,2,12,0,0,9,1,1,1.0,1,2,0.5,0,0,0.0
0042500122,1627741,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500122,1642854,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500122,1642258,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500122,1630811,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500122,1628384,F,4.09,2.78,4,9,13,43,0,0,27,2,5,0.4,2,4,0.5,3,3,1.0
0042500122,1628404,F,4.21,2.72,6,15,19,60,0,2,49,1,3,0.333,4,8,0.5,2,3,0.667
0042500122,1626157,C,3.7,2.27,4,7,11,45,1,0,28,5,6,0.833,3,6,0.5,7,8,0.875
0042500122,1628969,G,4.36,2.94,0,2,2,52,0,0,39,0,1,0.0,3,9,0.333,3,3,1.0
0042500122,1628973,G,4.1,2.62,4,2,6,93,0,1,52,4,9,0.444,6,17,0.353,2,2,1.0
0042500122,1629011,,4.01,1.3,7,6,12,20,0,0,12,5,5,1.0,1,1,1.0,0,0,0.0
0042500122,1630540,,4.52,1.06,2,1,3,27,1,1,21,0,1,0.0,0,2,0.0,2,2,1.0
0042500122,1629013,,4.48,0.75,0,0,0,9,0,0,6,0,0,0.0,0,1,0.0,2,2,1.0
0042500122,203903,,4.83,0.96,6,0,6,18,0,0,11,2,4,0.5,1,2,0.5,0,0,0.0
0042500122,1630631,,4.52,0.71,0,3,3,25,1,0,20,0,1,0.0,0,2,0.0,1,1,1.0
0042500122,1642359,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
