,PLAYER 1,CATEGORY 1,PLAYER 1 LINE,PLAYER 2,CATEGORY 2,PLAYER 2 LINE,TYPE,EV,PROBABILITY,KELLY CRITERION
8368,Jalen Williams,FTA,5.5,Pascal Siakam,FTA,6.0,UNDER/UNDER,8.52,0.3617,0.3585
8369,Jalen Williams,FTA,5.5,Tyrese Haliburton,FTA,3.0,UNDER/UNDER,-13.25,0.2892,0.2856
8370,Jalen Williams,FTA,5.5,Shai Gilgeous-Alexander,FTA,9.5,UNDER/UNDER,-6.6,0.3113,0.3079
8371,Jalen Williams,FTA,5.5,Isaiah Hartenstein,FTA,0.5,UNDER/OVER,10.41,0.368,0.3648
8372,Obi Toppin,FTA,1.5,Pascal Siakam,FTA,6.0,UNDER/UNDER,8.98,0.3633,0.3601
8373,Obi Toppin,FTA,1.5,Tyrese Haliburton,FTA,3.0,UNDER/UNDER,-14.34,0.2855,0.2819
8374,Obi Toppin,FTA,1.5,Shai Gilgeous-Alexander,FTA,9.5,UNDER/UNDER,-9.24,0.3025,0.299
8375,Obi Toppin,FTA,1.5,Isaiah Hartenstein,FTA,0.5,UNDER/OVER,12.88,0.3763,0.3732
8376,Pascal Siakam,FTA,6.0,Tyrese Haliburton,FTA,3.0,UNDER/UNDER,-4.54,0.3182,0.3148
8377,Pascal Siakam,FTA,6.0,Shai Gilgeous-Alexander,FTA,9.5,UNDER/UNDER,4.84,0.3495,0.3462
8378,Pascal Siakam,FTA,6.0,Isaiah Hartenstein,FTA,0.5,UNDER/OVER,24.11,0.4137,0.4108
8379,Tyrese Haliburton,FTA,3.0,Shai Gilgeous-Alexander,FTA,9.5,UNDER/UNDER,-17.15,0.2762,0.2726
8380,Tyrese Haliburton,FTA,3.0,Isaiah Hartenstein,FTA,0.5,UNDER/OVER,-0.87,0.3304,0.3271
8381,Shai Gilgeous-Alexander,FTA,9.5,Isaiah Hartenstein,FTA,0.5,UNDER/OVER,8.44,0.3615,0.3583
8382,Myles Turner,FTA,3.5,T.J. McConnell,PTS+REB+AST,13.5,OVER/OVER,13.44,0.3781,0.375
8383,Myles Turner,FTA,3.5,Luguentz Dort,PTS+REB+AST,13.5,OVER/UNDER,0.6,0.3353,0.332
8384,Myles Turner,FTA,3.5,Aaron Wiggins,PTS+REB+AST,8.5,OVER/OVER,-3.78,0.3207,0.3173
8385,Myles Turner,FTA,3.5,Jalen Williams,PTS+REB+AST,32.5,OVER/UNDER,0.46,0.3349,0.3316
8386,Myles Turner,FTA,3.5,Andrew Nembhard,PTS+REB+AST,19.0,OVER/OVER,4.86,0.3495,0.3462
8387,Myles Turner,FTA,3.5,Aaron Nesmith,PTS+REB+AST,17.5,OVER/OVER,10.77,0.3692,0.366
8388,Myles Turner,FTA,3.5,Bennedict Mathurin,PTS+REB+AST,15.0,OVER/UNDER,-9.02,0.3033,0.2998
8389,Myles Turner,FTA,3.5,Chet Holmgren,PTS+REB+AST,25.5,OVER/UNDER,-12.91,0.2903,0.2868
8390,Myles Turner,FTA,3.5,Obi Toppin,PTS+REB+AST,15.5,OVER/UNDER,6.31,0.3544,0.3512
8391,Myles Turner,FTA,3.5,Ben Sheppard,PTS+REB+AST,5.5,OVER/UNDER,-11.36,0.2955,0.292
8392,Myles Turner,FTA,3.5,Cason Wallace,PTS+REB+AST,10.5,OVER/OVER,-9.15,0.3028,0.2993
8393,Myles Turner,FTA,3.5,Pascal Siakam,PTS+REB+AST,30.5,OVER/UNDER,-6.4,0.312,0.3086
8394,Myles Turner,FTA,3.5,Tyrese Haliburton,PTS+REB+AST,32.5,OVER/OVER,-2.5,0.325,0.3216
8395,Myles Turner,FTA,3.5,Shai Gilgeous-Alexander,PTS+REB+AST,46.5,OVER/UNDER,17.72,0.3924,0.3894
8396,Myles Turner,FTA,3.5,Alex Caruso,PTS+REB+AST,16.5,OVER/UNDER,6.32,0.3544,0.3512
8397,Myles Turner,FTA,3.5,Isaiah Hartenstein,PTS+REB+AST,15.0,OVER/OVER,24.2,0.414,0.4111
8398,Luguentz Dort,FTA,0.5,Myles Turner,PTS+REB+AST,20.5,OVER/OVER,4.48,0.3483,0.345
8399,Luguentz Dort,FTA,0.5,T.J. McConnell,PTS+REB+AST,13.5,OVER/OVER,22.38,0.4079,0.4049
8400,Luguentz Dort,FTA,0.5,Aaron Wiggins,PTS+REB+AST,8.5,OVER/OVER,7.57,0.3586,0.3554
8401,Luguentz Dort,FTA,0.5,Jalen Williams,PTS+REB+AST,32.5,OVER/UNDER,10.36,0.3679,0.3647
8402,Luguentz Dort,FTA,0.5,Andrew Nembhard,PTS+REB+AST,19.0,OVER/OVER,18.35,0.3945,0.3915
8403,Luguentz Dort,FTA,0.5,Aaron Nesmith,PTS+REB+AST,17.5,OVER/OVER,21.32,0.4044,0.4014
8404,Luguentz Dort,FTA,0.5,Bennedict Mathurin,PTS+REB+AST,15.0,OVER/UNDER,0.0,0.3333,0.33
8405,Luguentz Dort,FTA,0.5,Chet Holmgren,PTS+REB+AST,25.5,OVER/OVER,-2.25,0.3258,0.3224
8406,Luguentz Dort,FTA,0.5,Obi Toppin,PTS+REB+AST,15.5,OVER/UNDER,18.46,0.3949,0.3919
8407,Luguentz Dort,FTA,0.5,Ben Sheppard,PTS+REB+AST,5.5,OVER/OVER,-2.97,0.3234,0.32
8408,Luguentz Dort,FTA,0.5,Cason Wallace,PTS+REB+AST,10.5,OVER/OVER,-3.28,0.3224,0.319
8409,Luguentz Dort,FTA,0.5,Pascal Siakam,PTS+REB+AST,30.5,OVER/UNDER,3.06,0.3435,0.3402
8410,Luguentz Dort,FTA,0.5,Tyrese Haliburton,PTS+REB+AST,32.5,OVER/OVER,4.79,0.3493,0.346
8411,Luguentz Dort,FTA,0.5,Shai Gilgeous-Alexander,PTS+REB+AST,46.5,OVER/UNDER,32.88,0.4429,0.4401
8412,Luguentz Dort,FTA,0.5,Alex Caruso,PTS+REB+AST,16.5,OVER/UNDER,18.53,0.3951,0.3921
8413,Luguentz Dort,FTA,0.5,Isaiah Hartenstein,PTS+REB+AST,15.0,OVER/OVER,38.26,0.4609,0.4582
8414,Jalen Williams,FTA,5.5,Myles Turner,PTS+REB+AST,20.5,UNDER/OVER,-6.46,0.3118,0.3084
8415,Jalen Williams,FTA,5.5,T.J. McConnell,PTS+REB+AST,13.5,UNDER/OVER,8.57,0.3619,0.3587
8416,Jalen Williams,FTA,5.5,Luguentz Dort,PTS+REB+AST,13.5,UNDER/UNDER,-3.25,0.3225,0.3191
8417,Jalen Williams,FTA,5.5,Aaron Wiggins,PTS+REB+AST,8.5,UNDER/OVER,-6.07,0.3131,0.3097
8418,Jalen Williams,FTA,5.5,Andrew Nembhard,PTS+REB+AST,19.0,UNDER/OVER,2.84,0.3428,0.3395
8419,Jalen Williams,FTA,5.5,Aaron Nesmith,PTS+REB+AST,17.5,UNDER/OVER,5.45,0.3515,0.3483
8420,Jalen Williams,FTA,5.5,Bennedict Mathurin,PTS+REB+AST,15.0,UNDER/UNDER,-11.81,0.294,0.2905
8421,Jalen Williams,FTA,5.5,Chet Holmgren,PTS+REB+AST,25.5,UNDER/UNDER,-13.43,0.2886,0.285
8422,Jalen Williams,FTA,5.5,Obi Toppin,PTS+REB+AST,15.5,UNDER/UNDER,5.86,0.3529,0.3497
8423,Jalen Williams,FTA,5.5,Ben Sheppard,PTS+REB+AST,5.5,UNDER/OVER,-14.25,0.2858,0.2822
8424,Jalen Williams,FTA,5.5,Cason Wallace,PTS+REB+AST,10.5,UNDER/OVER,-13.03,0.2899,0.2863
8425,Jalen Williams,FTA,5.5,Pascal Siakam,PTS+REB+AST,30.5,UNDER/UNDER,-10.23,0.2992,0.2957
8426,Jalen Williams,FTA,5.5,Tyrese Haliburton,PTS+REB+AST,32.5,UNDER/OVER,-6.3,0.3123,0.3089
8427,Jalen Williams,FTA,5.5,Shai Gilgeous-Alexander,PTS+REB+AST,46.5,UNDER/UNDER,15.54,0.3851,0.382
8428,Jalen Williams,FTA,5.5,Alex Caruso,PTS+REB+AST,16.5,UNDER/UNDER,3.9,0.3463,0.343
8429,Jalen Williams,FTA,5.5,Isaiah Hartenstein,PTS+REB+AST,15.0,UNDER/OVER,20.81,0.4027,0.3997
8430,Obi Toppin,FTA,1.5,Myles Turner,PTS+REB+AST,20.5,UNDER/OVER,-8.47,0.3051,0.3016
8431,Obi Toppin,FTA,1.5,T.J. McConnell,PTS+REB+AST,13.5,UNDER/OVER,7.8,0.3593,0.3561
8432,Obi Toppin,FTA,1.5,Luguentz Dort,PTS+REB+AST,13.5,UNDER/UNDER,-3.05,0.3232,0.3198
8433,Obi Toppin,FTA,1.5,Aaron Wiggins,PTS+REB+AST,8.5,UNDER/OVER,-4.94,0.3169,0.3135
8434,Obi Toppin,FTA,1.5,Jalen Williams,PTS+REB+AST,32.5,UNDER/UNDER,-5.11,0.3163,0.3129
8435,Obi Toppin,FTA,1.5,Andrew Nembhard,PTS+REB+AST,19.0,UNDER/OVER,-0.01,0.3333,0.33
8436,Obi Toppin,FTA,1.5,Aaron Nesmith,PTS+REB+AST,17.5,UNDER/OVER,5.93,0.3531,0.3499
8437,Obi Toppin,FTA,1.5,Bennedict Mathurin,PTS+REB+AST,15.0,UNDER/UNDER,-12.42,0.2919,0.2884
8438,Obi Toppin,FTA,1.5,Chet Holmgren,PTS+REB+AST,25.5,UNDER/UNDER,-15.19,0.2827,0.2791
8439,Obi Toppin,FTA,1.5,Ben Sheppard,PTS+REB+AST,5.5,UNDER/UNDER,-13.55,0.2882,0.2846
8440,Obi Toppin,FTA,1.5,Cason Wallace,PTS+REB+AST,10.5,UNDER/OVER,-13.95,0.2868,0.2832
8441,Obi Toppin,FTA,1.5,Pascal Siakam,PTS+REB+AST,30.5,UNDER/UNDER,-10.08,0.2997,0.2962
8442,Obi Toppin,FTA,1.5,Tyrese Haliburton,PTS+REB+AST,32.5,UNDER/OVER,-5.1,0.3163,0.3129
8443,Obi Toppin,FTA,1.5,Shai Gilgeous-Alexander,PTS+REB+AST,46.5,UNDER/UNDER,13.78,0.3793,0.3762
8444,Obi Toppin,FTA,1.5,Alex Caruso,PTS+REB+AST,16.5,UNDER/UNDER,7.64,0.3588,0.3556
8445,Obi Toppin,FTA,1.5,Isaiah Hartenstein,PTS+REB+AST,15.0,UNDER/OVER,18.78,0.3959,0.3929
8446,Pascal Siakam,FTA,6.0,Myles Turner,PTS+REB+AST,20.5,UNDER/OVER,4.09,0.347,0.3437
8447,Pascal Siakam,FTA,6.0,T.J. McConnell,PTS+REB+AST,13.5,UNDER/OVER,23.17,0.4106,0.4077
8448,Pascal Siakam,FTA,6.0,Luguentz Dort,PTS+REB+AST,13.5,UNDER/UNDER,9.11,0.3637,0.3605
8449,Pascal Siakam,FTA,6.0,Aaron Wiggins,PTS+REB+AST,8.5,UNDER/OVER,4.59,0.3486,0.3453
8450,Pascal Siakam,FTA,6.0,Jalen Williams,PTS+REB+AST,32.5,UNDER/UNDER,10.55,0.3685,0.3653
8451,Pascal Siakam,FTA,6.0,Andrew Nembhard,PTS+REB+AST,19.0,UNDER/OVER,13.94,0.3798,0.3767
8452,Pascal Siakam,FTA,6.0,Aaron Nesmith,PTS+REB+AST,17.5,UNDER/OVER,21.54,0.4051,0.4021
8453,Pascal Siakam,FTA,6.0,Bennedict Mathurin,PTS+REB+AST,15.0,UNDER/UNDER,-0.95,0.3302,0.3269
8454,Pascal Siakam,FTA,6.0,Chet Holmgren,PTS+REB+AST,25.5,UNDER/OVER,-4.28,0.3191,0.3157
8455,Pascal Siakam,FTA,6.0,Obi Toppin,PTS+REB+AST,15.5,UNDER/UNDER,17.68,0.3923,0.3893
8456,Pascal Siakam,FTA,6.0,Ben Sheppard,PTS+REB+AST,5.5,UNDER/UNDER,-3.32,0.3223,0.3189
8457,Pascal Siakam,FTA,6.0,Cason Wallace,PTS+REB+AST,10.5,UNDER/OVER,-3.37,0.3221,0.3187
8458,Pascal Siakam,FTA,6.0,Tyrese Haliburton,PTS+REB+AST,32.5,UNDER/OVER,5.85,0.3528,0.3496
8459,Pascal Siakam,FTA,6.0,Shai Gilgeous-Alexander,PTS+REB+AST,46.5,UNDER/UNDER,30.78,0.4359,0.4331
8460,Pascal Siakam,FTA,6.0,Alex Caruso,PTS+REB+AST,16.5,UNDER/UNDER,17.48,0.3916,0.3886
8461,Pascal Siakam,FTA,6.0,Isaiah Hartenstein,PTS+REB+AST,15.0,UNDER/OVER,34.26,0.4475,0.4447
8462,Tyrese Haliburton,FTA,3.0,Myles Turner,PTS+REB+AST,20.5,UNDER/OVER,-18.62,0.2713,0.2677
8463,Tyrese Haliburton,FTA,3.0,T.J. McConnell,PTS+REB+AST,13.5,UNDER/OVER,-3.25,0.3225,0.3191
8464,Tyrese Haliburton,FTA,3.0,Luguentz Dort,PTS+REB+AST,13.5,UNDER/UNDER,-14.57,0.2848,0.2812
8465,Tyrese Haliburton,FTA,3.0,Aaron Wiggins,PTS+REB+AST,8.5,UNDER/OVER,-14.82,0.2839,0.2803
8466,Tyrese Haliburton,FTA,3.0,Jalen Williams,PTS+REB+AST,32.5,UNDER/UNDER,-13.76,0.2875,0.2839
8467,Tyrese Haliburton,FTA,3.0,Andrew Nembhard,PTS+REB+AST,19.0,UNDER/OVER,-8.44,0.3052,0.3017
8468,Tyrese Haliburton,FTA,3.0,Aaron Nesmith,PTS+REB+AST,17.5,UNDER/OVER,-3.98,0.3201,0.3167
8469,Tyrese Haliburton,FTA,3.0,Bennedict Mathurin,PTS+REB+AST,15.0,UNDER/UNDER,-21.41,0.262,0.2583
8470,Tyrese Haliburton,FTA,3.0,Chet Holmgren,PTS+REB+AST,25.5,UNDER/UNDER,-24.08,0.2531,0.2494
8471,Tyrese Haliburton,FTA,3.0,Obi Toppin,PTS+REB+AST,15.5,UNDER/UNDER,-6.73,0.3109,0.3075
8472,Tyrese Haliburton,FTA,3.0,Ben Sheppard,PTS+REB+AST,5.5,UNDER/UNDER,-21.71,0.261,0.2573
8473,Tyrese Haliburton,FTA,3.0,Cason Wallace,PTS+REB+AST,10.5,UNDER/OVER,-23.31,0.2556,0.2519
8474,Tyrese Haliburton,FTA,3.0,Pascal Siakam,PTS+REB+AST,30.5,UNDER/UNDER,-20.48,0.2651,0.2614
8475,Tyrese Haliburton,FTA,3.0,Shai Gilgeous-Alexander,PTS+REB+AST,46.5,UNDER/UNDER,2.95,0.3432,0.3399
8476,Tyrese Haliburton,FTA,3.0,Alex Caruso,PTS+REB+AST,16.5,UNDER/UNDER,-6.26,0.3125,0.3091
8477,Tyrese Haliburton,FTA,3.0,Isaiah Hartenstein,PTS+REB+AST,15.0,UNDER/OVER,8.08,0.3603,0.3571
8478,Shai Gilgeous-Alexander,FTA,9.5,Myles Turner,PTS+REB+AST,20.5,UNDER/OVER,-11.93,0.2936,0.2901
8479,Shai Gilgeous-Alexander,FTA,9.5,T.J. McConnell,PTS+REB+AST,13.5,UNDER/OVER,4.07,0.3469,0.3436
8480,Shai Gilgeous-Alexander,FTA,9.5,Luguentz Dort,PTS+REB+AST,13.5,UNDER/UNDER,-7.17,0.3094,0.3059
8481,Shai Gilgeous-Alexander,FTA,9.5,Aaron Wiggins,PTS+REB+AST,8.5,UNDER/OVER,-9.71,0.301,0.2975
8482,Shai Gilgeous-Alexander,FTA,9.5,Jalen Williams,PTS+REB+AST,32.5,UNDER/UNDER,-9.42,0.3019,0.2984
8483,Shai Gilgeous-Alexander,FTA,9.5,Andrew Nembhard,PTS+REB+AST,19.0,UNDER/OVER,-2.96,0.3235,0.3201
8484,Shai Gilgeous-Alexander,FTA,9.5,Aaron Nesmith,PTS+REB+AST,17.5,UNDER/OVER,4.6,0.3487,0.3454
8485,Shai Gilgeous-Alexander,FTA,9.5,Bennedict Mathurin,PTS+REB+AST,15.0,UNDER/UNDER,-16.33,0.2789,0.2753
8486,Shai Gilgeous-Alexander,FTA,9.5,Chet Holmgren,PTS+REB+AST,25.5,UNDER/UNDER,-18.09,0.273,0.2694
8487,Shai Gilgeous-Alexander,FTA,9.5,Obi Toppin,PTS+REB+AST,15.5,UNDER/UNDER,0.2,0.334,0.3307
8488,Shai Gilgeous-Alexander,FTA,9.5,Ben Sheppard,PTS+REB+AST,5.5,UNDER/UNDER,-18.01,0.2733,0.2697
8489,Shai Gilgeous-Alexander,FTA,9.5,Cason Wallace,PTS+REB+AST,10.5,UNDER/OVER,-15.66,0.2811,0.2775
8490,Shai Gilgeous-Alexander,FTA,9.5,Pascal Siakam,PTS+REB+AST,30.5,UNDER/UNDER,-14.49,0.285,0.2814
8491,Shai Gilgeous-Alexander,FTA,9.5,Tyrese Haliburton,PTS+REB+AST,32.5,UNDER/OVER,-10.51,0.2983,0.2948
8492,Shai Gilgeous-Alexander,FTA,9.5,Alex Caruso,PTS+REB+AST,16.5,UNDER/UNDER,-0.57,0.3314,0.3281
8493,Shai Gilgeous-Alexander,FTA,9.5,Isaiah Hartenstein,PTS+REB+AST,15.0,UNDER/OVER,14.77,0.3826,0.3795
8494,Isaiah Hartenstein,FTA,0.5,Myles Turner,PTS+REB+AST,20.5,OVER/OVER,6.59,0.3553,0.3521
8495,Isaiah Hartenstein,FTA,0.5,T.J. McConnell,PTS+REB+AST,13.5,OVER/OVER,24.99,0.4166,0.4137
8496,Isaiah Hartenstein,FTA,0.5,Luguentz Dort,PTS+REB+AST,13.5,OVER/UNDER,11.51,0.3717,0.3686
8497,Isaiah Hartenstein,FTA,0.5,Aaron Wiggins,PTS+REB+AST,8.5,OVER/OVER,9.52,0.3651,0.3619
8498,Isaiah Hartenstein,FTA,0.5,Jalen Williams,PTS+REB+AST,32.5,OVER/UNDER,11.86,0.3729,0.3698
8499,Isaiah Hartenstein,FTA,0.5,Andrew Nembhard,PTS+REB+AST,19.0,OVER/OVER,15.18,0.3839,0.3808
8500,Isaiah Hartenstein,FTA,0.5,Aaron Nesmith,PTS+REB+AST,17.5,OVER/OVER,24.24,0.4141,0.4112
8501,Isaiah Hartenstein,FTA,0.5,Bennedict Mathurin,PTS+REB+AST,15.0,OVER/UNDER,0.9,0.3363,0.333
8502,Isaiah Hartenstein,FTA,0.5,Chet Holmgren,PTS+REB+AST,25.5,OVER/UNDER,-2.29,0.3257,0.3223
8503,Isaiah Hartenstein,FTA,0.5,Obi Toppin,PTS+REB+AST,15.5,OVER/UNDER,20.35,0.4012,0.3982
8504,Isaiah Hartenstein,FTA,0.5,Ben Sheppard,PTS+REB+AST,5.5,OVER/OVER,-1.68,0.3277,0.3243
8505,Isaiah Hartenstein,FTA,0.5,Cason Wallace,PTS+REB+AST,10.5,OVER/OVER,0.54,0.3351,0.3318
8506,Isaiah Hartenstein,FTA,0.5,Pascal Siakam,PTS+REB+AST,30.5,OVER/UNDER,2.35,0.3412,0.3379
8507,Isaiah Hartenstein,FTA,0.5,Tyrese Haliburton,PTS+REB+AST,32.5,OVER/OVER,6.14,0.3538,0.3506
8508,Isaiah Hartenstein,FTA,0.5,Shai Gilgeous-Alexander,PTS+REB+AST,46.5,OVER/UNDER,30.59,0.4353,0.4325
8509,Isaiah Hartenstein,FTA,0.5,Alex Caruso,PTS+REB+AST,16.5,OVER/UNDER,19.64,0.3988,0.3958
8510,Myles Turner,FTA,3.5,T.J. McConnell,PTS+REB,9.5,OVER/OVER,16.96,0.3899,0.3868
8511,Myles Turner,FTA,3.5,Luguentz Dort,PTS+REB,12.5,OVER/UNDER,1.62,0.3387,0.3354
8512,Myles Turner,FTA,3.5,Aaron Wiggins,PTS+REB,7.5,OVER/OVER,-1.8,0.3273,0.3239
8513,Myles Turner,FTA,3.5,Jalen Williams,PTS+REB,27.5,OVER/UNDER,0.87,0.3362,0.3329
8514,Myles Turner,FTA,3.5,Andrew Nembhard,PTS+REB,14.0,OVER/OVER,9.75,0.3658,0.3626
8515,Myles Turner,FTA,3.5,Aaron Nesmith,PTS+REB,16.5,OVER/OVER,10.44,0.3681,0.3649
8516,Myles Turner,FTA,3.5,Bennedict Mathurin,PTS+REB,13.5,OVER/OVER,-10.29,0.299,0.2955
8517,Myles Turner,FTA,3.5,Chet Holmgren,PTS+REB,24.5,OVER/UNDER,-12.38,0.2921,0.2886
8518,Myles Turner,FTA,3.5,Obi Toppin,PTS+REB,14.0,OVER/UNDER,4.67,0.3489,0.3456
8519,Myles Turner,FTA,3.5,Cason Wallace,PTS+REB,8.5,OVER/UNDER,-6.45,0.3118,0.3084
8520,Myles Turner,FTA,3.5,Pascal Siakam,PTS+REB,27.0,OVER/UNDER,-9.84,0.3005,0.297
8521,Myles Turner,FTA,3.5,Tyrese Haliburton,PTS+REB,23.5,OVER/OVER,-5.16,0.3161,0.3127
8522,Myles Turner,FTA,3.5,Shai Gilgeous-Alexander,PTS+REB,39.5,OVER/UNDER,17.6,0.392,0.389
8523,Myles Turner,FTA,3.5,Alex Caruso,PTS+REB,13.5,OVER/UNDER,3.53,0.3451,0.3418
8524,Myles Turner,FTA,3.5,Isaiah Hartenstein,PTS+REB,13.0,OVER/OVER,28.29,0.4276,0.4247
8525,Luguentz Dort,FTA,0.5,Myles Turner,PTS+REB,19.0,OVER/OVER,3.98,0.3466,0.3433
8526,Luguentz Dort,FTA,0.5,T.J. McConnell,PTS+REB,9.5,OVER/OVER,26.43,0.4214,0.4185
8527,Luguentz Dort,FTA,0.5,Aaron Wiggins,PTS+REB,7.5,OVER/OVER,7.53,0.3584,0.3552
8528,Luguentz Dort,FTA,0.5,Jalen Williams,PTS+REB,27.5,OVER/UNDER,11.81,0.3727,0.3696
8529,Luguentz Dort,FTA,0.5,Andrew Nembhard,PTS+REB,14.0,OVER/OVER,23.85,0.4128,0.4099
8530,Luguentz Dort,FTA,0.5,Aaron Nesmith,PTS+REB,16.5,OVER/OVER,22.01,0.4067,0.4037
8531,Luguentz Dort,FTA,0.5,Bennedict Mathurin,PTS+REB,13.5,OVER/OVER,-1.8,0.3273,0.3239
8532,Luguentz Dort,FTA,0.5,Chet Holmgren,PTS+REB,24.5,OVER/UNDER,-0.35,0.3322,0.3289
8533,Luguentz Dort,FTA,0.5,Obi Toppin,PTS+REB,14.0,OVER/UNDER,14.89,0.383,0.3799
8534,Luguentz Dort,FTA,0.5,Cason Wallace,PTS+REB,8.5,OVER/UNDER,4.47,0.3482,0.3449
8535,Luguentz Dort,FTA,0.5,Pascal Siakam,PTS+REB,27.0,OVER/UNDER,-1.07,0.3298,0.3264
8536,Luguentz Dort,FTA,0.5,Tyrese Haliburton,PTS+REB,23.5,OVER/OVER,4.87,0.3496,0.3463
8537,Luguentz Dort,FTA,0.5,Shai Gilgeous-Alexander,PTS+REB,39.5,OVER/UNDER,30.19,0.434,0.4312
8538,Luguentz Dort,FTA,0.5,Alex Caruso,PTS+REB,13.5,OVER/UNDER,16.49,0.3883,0.3852
8539,Luguentz Dort,FTA,0.5,Isaiah Hartenstein,PTS+REB,13.0,OVER/OVER,43.83,0.4794,0.4768
8540,Jalen Williams,FTA,5.5,Myles Turner,PTS+REB,19.0,UNDER/OVER,-5.87,0.3138,0.3104
8541,Jalen Williams,FTA,5.5,T.J. McConnell,PTS+REB,9.5,UNDER/OVER,12.82,0.3761,0.373
8542,Jalen Williams,FTA,5.5,Luguentz Dort,PTS+REB,12.5,UNDER/UNDER,-3.88,0.3204,0.317
8543,Jalen Williams,FTA,5.5,Aaron Wiggins,PTS+REB,7.5,UNDER/OVER,-5.83,0.3139,0.3105
8544,Jalen Williams,FTA,5.5,Andrew Nembhard,PTS+REB,14.0,UNDER/OVER,6.36,0.3545,0.3513
8545,Jalen Williams,FTA,5.5,Aaron Nesmith,PTS+REB,16.5,UNDER/OVER,8.84,0.3628,0.3596
8546,Jalen Williams,FTA,5.5,Bennedict Mathurin,PTS+REB,13.5,UNDER/OVER,-13.91,0.287,0.2834
8547,Jalen Williams,FTA,5.5,Chet Holmgren,PTS+REB,24.5,UNDER/UNDER,-13.31,0.289,0.2854
8548,Jalen Williams,FTA,5.5,Obi Toppin,PTS+REB,14.0,UNDER/UNDER,4.36,0.3479,0.3446
8549,Jalen Williams,FTA,5.5,Cason Wallace,PTS+REB,8.5,UNDER/UNDER,-7.05,0.3098,0.3063
8550,Jalen Williams,FTA,5.5,Pascal Siakam,PTS+REB,27.0,UNDER/UNDER,-10.32,0.2989,0.2954
8551,Jalen Williams,FTA,5.5,Tyrese Haliburton,PTS+REB,23.5,UNDER/OVER,-4.88,0.3171,0.3137
8552,Jalen Williams,FTA,5.5,Shai Gilgeous-Alexander,PTS+REB,39.5,UNDER/UNDER,14.56,0.3819,0.3788
8553,Jalen Williams,FTA,5.5,Alex Caruso,PTS+REB,13.5,UNDER/UNDER,1.71,0.339,0.3357
8554,Jalen Williams,FTA,5.5,Isaiah Hartenstein,PTS+REB,13.0,UNDER/OVER,26.47,0.4216,0.4187
8555,Obi Toppin,FTA,1.5,Myles Turner,PTS+REB,19.0,UNDER/OVER,-6.85,0.3105,0.3071
8556,Obi Toppin,FTA,1.5,T.J. McConnell,PTS+REB,9.5,UNDER/OVER,11.06,0.3702,0.3671
8557,Obi Toppin,FTA,1.5,Luguentz Dort,PTS+REB,12.5,UNDER/UNDER,-5.46,0.3151,0.3117
8558,Obi Toppin,FTA,1.5,Aaron Wiggins,PTS+REB,7.5,UNDER/OVER,-4.38,0.3187,0.3153
8559,Obi Toppin,FTA,1.5,Jalen Williams,PTS+REB,27.5,UNDER/UNDER,-3.19,0.3227,0.3193
8560,Obi Toppin,FTA,1.5,Andrew Nembhard,PTS+REB,14.0,UNDER/OVER,4.94,0.3498,0.3465
8561,Obi Toppin,FTA,1.5,Aaron Nesmith,PTS+REB,16.5,UNDER/OVER,6.22,0.3541,0.3509
8562,Obi Toppin,FTA,1.5,Bennedict Mathurin,PTS+REB,13.5,UNDER/OVER,-14.96,0.2835,0.2799
8563,Obi Toppin,FTA,1.5,Chet Holmgren,PTS+REB,24.5,UNDER/UNDER,-14.23,0.2859,0.2823
8564,Obi Toppin,FTA,1.5,Cason Wallace,PTS+REB,8.5,UNDER/UNDER,-10.16,0.2995,0.296
8565,Obi Toppin,FTA,1.5,Pascal Siakam,PTS+REB,27.0,UNDER/UNDER,-12.91,0.2903,0.2868
8566,Obi Toppin,FTA,1.5,Tyrese Haliburton,PTS+REB,23.5,UNDER/OVER,-7.73,0.3076,0.3041
8567,Obi Toppin,FTA,1.5,Shai Gilgeous-Alexander,PTS+REB,39.5,UNDER/UNDER,14.67,0.3822,0.3791
8568,Obi Toppin,FTA,1.5,Alex Caruso,PTS+REB,13.5,UNDER/UNDER,0.75,0.3358,0.3325
8569,Obi Toppin,FTA,1.5,Isaiah Hartenstein,PTS+REB,13.0,UNDER/OVER,24.67,0.4156,0.4127
8570,Pascal Siakam,FTA,6.0,Myles Turner,PTS+REB,19.0,UNDER/OVER,5.35,0.3512,0.348
8571,Pascal Siakam,FTA,6.0,T.J. McConnell,PTS+REB,9.5,UNDER/OVER,27.8,0.426,0.4231
8572,Pascal Siakam,FTA,6.0,Luguentz Dort,PTS+REB,12.5,UNDER/UNDER,11.71,0.3724,0.3693
8573,Pascal Siakam,FTA,6.0,Aaron Wiggins,PTS+REB,7.5,UNDER/OVER,7.24,0.3575,0.3543
8574,Pascal Siakam,FTA,6.0,Jalen Williams,PTS+REB,27.5,UNDER/UNDER,12.02,0.3734,0.3703
8575,Pascal Siakam,FTA,6.0,Andrew Nembhard,PTS+REB,14.0,UNDER/OVER,22.41,0.408,0.405
8576,Pascal Siakam,FTA,6.0,Aaron Nesmith,PTS+REB,16.5,UNDER/OVER,21.39,0.4046,0.4016
8577,Pascal Siakam,FTA,6.0,Bennedict Mathurin,PTS+REB,13.5,UNDER/OVER,-0.61,0.3313,0.328
