,NAME,BOOKMAKER,CATEGORY,LINE,OVER/UNDER,ODDS,FAIR ODDS,SIM PROB,EV,KELLY CRITERION
1388,T.J. McConnell,FanDuel,player_points_rebounds_assists,17.5,Over,-120,104,0.394,-27.75,0.3868
1389,Obi Toppin,Bovada,player_points,11.5,Over,120,141,0.328,-27.77,0.3227
1390,Andrew Nembhard,BetMGM,player_points,10.5,Under,-110,-105,0.378,-27.81,0.3713
1391,Luguentz Dort,BetRivers,player_threes,1.5,Under,114,151,0.337,-27.81,0.3315
1392,Chet Holmgren,DraftKings,player_steals,0.5,Under,114,122,0.337,-27.93,0.331
1393,Pascal Siakam,FanDuel,player_threes,1.5,Under,-220,-176,0.495,-27.96,0.4841
1394,Aaron Nesmith,BetMGM,player_rebounds,4.5,Under,100,109,0.36,-27.98,0.3537
1395,Shai Gilgeous-Alexander,BetMGM,player_points_rebounds_assists,44.5,Over,-125,-108,0.4,-27.98,0.3926
1396,Pascal Siakam,BetRivers,player_threes,1.5,Under,-220,-176,0.494,-28.14,0.4829
1397,Aaron Nesmith,Bovada,player_rebounds,4.5,Under,100,109,0.359,-28.14,0.3529
1398,Obi Toppin,BetRivers,player_threes,1.5,Over,110,123,0.342,-28.16,0.3361
1399,Pascal Siakam,FanDuel,player_threes,1.5,Under,-220,-176,0.494,-28.19,0.4826
1400,Aaron Nesmith,BetMGM,player_rebounds_assists,5.5,Under,-110,-101,0.376,-28.3,0.3687
1401,Shai Gilgeous-Alexander,Bovada,player_points_rebounds_assists,44.5,Over,-125,-108,0.398,-28.31,0.3908
1402,Obi Toppin,Bovada,player_threes,1.5,Over,105,123,0.349,-28.42,0.343
1403,Aaron Nesmith,Bovada,player_rebounds,5.5,Under,-190,-167,0.468,-28.53,0.4582
1404,Obi Toppin,BetRivers,player_threes,1.5,Over,110,123,0.34,-28.63,0.3339
1405,Bennedict Mathurin,DraftKings,player_points_rebounds_assists,11.5,Under,-115,-102,0.382,-28.63,0.3746
1406,T.J. McConnell,DraftKings,player_rebounds,3.5,Over,114,128,0.333,-28.69,0.3274
1407,Shai Gilgeous-Alexander,FanDuel,player_points,32.5,Over,-118,-105,0.386,-28.7,0.3787
1408,Shai Gilgeous-Alexander,BetRivers,player_assists,5.5,Under,107,134,0.344,-28.76,0.338
1409,Bennedict Mathurin,BetOnline.ag,player_threes,0.5,Under,-120,-102,0.388,-28.79,0.3811
1410,Andrew Nembhard,FanDuel,player_points_rebounds,13.5,Under,-102,113,0.359,-28.81,0.353
1411,Tyrese Haliburton,Bovada,player_points,17.5,Under,-215,-182,0.486,-28.86,0.4745
1412,Shai Gilgeous-Alexander,BetMGM,player_points_assists,39.5,Over,-110,104,0.372,-28.89,0.3656
1413,Andrew Nembhard,FanDuel,player_points_assists,14.5,Under,-106,112,0.366,-28.89,0.3592
1414,T.J. McConnell,FanDuel,player_rebounds,3.5,Over,110,128,0.338,-28.97,0.3322
1415,Andrew Nembhard,BetMGM,player_points_rebounds,13.5,Under,100,113,0.355,-29.01,0.3485
1416,T.J. McConnell,BetMGM,player_rebounds,3.5,Over,105,128,0.346,-29.05,0.3399
1417,T.J. McConnell,FanDuel,player_rebounds_assists,7.5,Over,-132,-109,0.404,-29.08,0.3956
1418,Shai Gilgeous-Alexander,Bovada,player_points,31.5,Over,-165,-141,0.442,-29.09,0.4323
1419,Bennedict Mathurin,DraftKings,player_threes,0.5,Under,-120,-102,0.386,-29.23,0.3786
1420,Pascal Siakam,DraftKings,player_turnovers,1.5,Over,-180,-153,0.454,-29.44,0.4438
1421,Andrew Nembhard,DraftKings,player_steals,1.5,Under,-230,-212,0.491,-29.5,0.4797
1422,Alex Caruso,BetOnline.ag,player_threes,1.5,Under,-185,-162,0.457,-29.55,0.4473
1423,Aaron Nesmith,DraftKings,player_rebounds,4.5,Under,-105,109,0.361,-29.57,0.354
1424,Obi Toppin,BetMGM,player_threes,1.5,Over,105,123,0.343,-29.6,0.3371
1425,Tyrese Haliburton,BetMGM,player_blocks,0.5,Under,-140,-115,0.41,-29.65,0.4021
1426,Bennedict Mathurin,DraftKings,player_threes,0.5,Under,-120,-102,0.384,-29.67,0.3762
1427,Tyrese Haliburton,BetOnline.ag,player_points,15.5,Under,-122,-106,0.385,-29.86,0.378
1428,Alex Caruso,DraftKings,player_threes,1.5,Under,-188,-162,0.457,-29.99,0.4468
1429,Myles Turner,BetMGM,player_points_rebounds,17.5,Under,-120,-111,0.382,-30.05,0.3741
1430,Alex Caruso,BetMGM,player_threes,1.5,Under,-185,-162,0.454,-30.06,0.4439
1431,Bennedict Mathurin,BetOnline.ag,player_threes,0.5,Under,-120,-102,0.381,-30.07,0.374
1432,Andrew Nembhard,FanDuel,player_points,10.5,Under,-118,-105,0.378,-30.09,0.3711
1433,Chet Holmgren,BetMGM,player_rebounds,10.5,Over,120,141,0.318,-30.12,0.312
1434,Aaron Nesmith,Bovada,player_points,13.5,Under,-290,-239,0.52,-30.13,0.5056
1435,T.J. McConnell,Bovada,player_rebounds_assists,7.5,Over,-135,-109,0.401,-30.14,0.3933
1436,Andrew Nembhard,DraftKings,player_points_rebounds_assists,17.5,Under,-105,111,0.358,-30.16,0.351
1437,Obi Toppin,BetMGM,player_threes,1.5,Over,105,123,0.341,-30.18,0.3343
1438,Alex Caruso,Bovada,player_threes,1.5,Under,-185,-162,0.453,-30.19,0.4431
1439,Obi Toppin,Bovada,player_threes,1.5,Over,105,123,0.34,-30.21,0.3342
1440,Shai Gilgeous-Alexander,DraftKings,player_points_assists,39.5,Over,-115,104,0.373,-30.25,0.3658
1441,Obi Toppin,DraftKings,player_threes,1.5,Over,105,123,0.34,-30.31,0.3337
1442,Obi Toppin,DraftKings,player_threes,1.5,Over,105,123,0.34,-30.34,0.3335
1443,Andrew Nembhard,Bovada,player_threes,1.5,Under,-185,-170,0.452,-30.36,0.4419
1444,Andrew Nembhard,Bovada,player_threes,1.5,Under,-185,-170,0.452,-30.43,0.4415
1445,Bennedict Mathurin,BetOnline.ag,player_points_rebounds_assists,11.5,Under,-120,-102,0.379,-30.47,0.3718
1446,Cason Wallace,BetMGM,player_rebounds,2.5,Under,-175,-155,0.442,-30.53,0.4323
1447,Tyrese Haliburton,DraftKings,player_blocks_steals,1.5,Under,-115,102,0.372,-30.54,0.3643
1448,Alex Caruso,Bovada,player_threes,1.5,Under,-185,-162,0.451,-30.56,0.4406
1449,Myles Turner,DraftKings,player_points_rebounds,17.5,Under,-120,-111,0.379,-30.59,0.3712
1450,Alex Caruso,BetRivers,player_threes,1.5,Under,-195,-162,0.459,-30.63,0.448
1451,Chet Holmgren,Bovada,player_rebounds,10.5,Over,120,141,0.315,-30.71,0.3092
1452,Tyrese Haliburton,DraftKings,player_points,15.5,Under,-125,-106,0.385,-30.73,0.3771
1453,Andrew Nembhard,BetMGM,player_threes,1.5,Under,-185,-170,0.45,-30.75,0.4394
1454,Cason Wallace,DraftKings,player_blocks,0.5,Under,-280,-239,0.51,-30.8,0.4961
1455,Alex Caruso,DraftKings,player_threes,1.5,Under,-188,-162,0.451,-30.83,0.4412
1456,Alex Caruso,BetOnline.ag,player_threes,1.5,Under,-185,-162,0.449,-30.88,0.4385
1457,Aaron Nesmith,DraftKings,player_steals,0.5,Under,105,120,0.337,-30.95,0.3305
1458,Bennedict Mathurin,DraftKings,player_points_rebounds,10.5,Under,-115,102,0.369,-31.01,0.3618
1459,Tyrese Haliburton,Bovada,player_points,16.5,Under,-165,-141,0.429,-31.08,0.4197
1460,Alex Caruso,BetMGM,player_threes,1.5,Under,-185,-162,0.447,-31.11,0.437
1461,Andrew Nembhard,BetOnline.ag,player_threes,1.5,Under,-192,-170,0.453,-31.13,0.4423
1462,Andrew Nembhard,Bovada,player_points,10.5,Under,-125,-105,0.382,-31.17,0.3747
1463,Aaron Nesmith,DraftKings,player_rebounds_assists,5.5,Under,-110,-101,0.36,-31.22,0.3533
1464,Cason Wallace,DraftKings,player_rebounds,2.5,Under,-175,-155,0.438,-31.24,0.4277
1465,Myles Turner,BetMGM,player_points_rebounds_assists,18.5,Under,-105,104,0.352,-31.28,0.3452
1466,Obi Toppin,FanDuel,player_points_rebounds_assists,16.5,Over,-118,-104,0.372,-31.3,0.3644
1467,Andrew Nembhard,BetMGM,player_threes,1.5,Under,-185,-170,0.445,-31.37,0.4352
1468,Aaron Nesmith,BetOnline.ag,player_rebounds,4.5,Under,-105,109,0.351,-31.38,0.3446
1469,Tyrese Haliburton,Bovada,player_points,13.5,Under,130,153,0.298,-31.4,0.2929
1470,Myles Turner,BetOnline.ag,player_points_rebounds_assists,18.5,Under,-110,104,0.359,-31.43,0.3521
1471,Andrew Nembhard,FanDuel,player_threes,1.5,Under,-200,-170,0.456,-31.58,0.4452
1472,Chet Holmgren,FanDuel,player_steals,0.5,Under,102,122,0.338,-31.66,0.3318
1473,Andrew Nembhard,DraftKings,player_points_assists,14.5,Under,-115,112,0.365,-31.67,0.3582
1474,Andrew Nembhard,FanDuel,player_steals,1.5,Under,-270,-212,0.498,-31.72,0.4847
1475,Andrew Nembhard,BetRivers,player_points,10.5,Under,-125,-105,0.379,-31.76,0.3713
1476,Shai Gilgeous-Alexander,Bovada,player_points,32.5,Over,-135,-105,0.392,-31.81,0.3835
1477,Obi Toppin,DraftKings,player_points_rebounds_assists,16.5,Over,-120,-104,0.372,-31.84,0.3642
1478,Andrew Nembhard,BetOnline.ag,player_points,10.5,Under,-119,-105,0.37,-31.91,0.3625
1479,Isaiah Hartenstein,Bovada,player_rebounds,7.5,Under,-245,-208,0.483,-31.92,0.4708
1480,Cason Wallace,BetMGM,player_points,4.5,Under,-115,-105,0.364,-31.94,0.3567
1481,Myles Turner,BetRivers,player_points_rebounds_assists,18.5,Under,-113,104,0.361,-31.95,0.3538
1482,Alex Caruso,FanDuel,player_threes,1.5,Under,-198,-162,0.451,-32.05,0.4406
1483,Alex Caruso,FanDuel,player_threes,1.5,Under,-198,-162,0.451,-32.07,0.4405
1484,Andrew Nembhard,BetOnline.ag,player_threes,1.5,Under,-192,-170,0.447,-32.08,0.436
1485,Alex Caruso,BetRivers,player_threes,1.5,Under,-195,-162,0.449,-32.1,0.4381
1486,Obi Toppin,Bovada,player_points,12.5,Over,160,190,0.261,-32.16,0.2563
1487,Andrew Nembhard,DraftKings,player_points_rebounds,13.5,Under,-115,113,0.363,-32.19,0.3554
1488,Andrew Nembhard,DraftKings,player_points,10.5,Under,-125,-105,0.376,-32.26,0.3685
1489,Obi Toppin,BetRivers,player_rebounds,4.5,Over,-134,-121,0.388,-32.32,0.3794
1490,Andrew Nembhard,DraftKings,player_threes,1.5,Under,-200,-170,0.451,-32.32,0.4403
1491,Andrew Nembhard,FanDuel,player_threes,1.5,Under,-200,-170,0.451,-32.39,0.4398
1492,Tyrese Haliburton,Bovada,player_points,15.5,Under,-130,-106,0.382,-32.41,0.374
1493,Tyrese Haliburton,FanDuel,player_points,14.5,Under,100,114,0.338,-32.42,0.3313
1494,Myles Turner,DraftKings,player_points_rebounds_assists,18.5,Under,-115,104,0.361,-32.43,0.3541
1495,Shai Gilgeous-Alexander,BetMGM,player_points_rebounds,38.5,Over,-118,100,0.366,-32.47,0.358
1496,Andrew Nembhard,DraftKings,player_threes,1.5,Under,-200,-170,0.45,-32.47,0.4392
1497,Myles Turner,Bovada,player_points,13.5,Under,-150,-130,0.405,-32.48,0.3962
1498,Cason Wallace,BetOnline.ag,player_rebounds,2.5,Under,-179,-155,0.433,-32.51,0.4229
1499,Tyrese Haliburton,Bovada,player_points,12.5,Under,170,199,0.25,-32.6,0.2452
1500,Jalen Williams,Bovada,player_assists,4.5,Under,-120,-111,0.367,-32.67,0.3596
1501,Jalen Williams,BetOnline.ag,player_assists,4.5,Under,-123,-111,0.371,-32.74,0.3633
1502,Shai Gilgeous-Alexander,DraftKings,player_points_rebounds,38.5,Over,-115,100,0.359,-32.8,0.3521
1503,Jalen Williams,DraftKings,player_assists,4.5,Under,-125,-111,0.373,-32.85,0.3652
1504,Jalen Williams,BetRivers,player_assists,4.5,Under,-122,-111,0.368,-32.99,0.3606
1505,Aaron Nesmith,FanDuel,player_rebounds,4.5,Under,-114,109,0.356,-33.13,0.3489
1506,Obi Toppin,DraftKings,player_points_rebounds,15.5,Over,-110,106,0.35,-33.18,0.3429
1507,Myles Turner,FanDuel,player_points_rebounds,17.5,Under,-130,-111,0.378,-33.18,0.3696
1508,Bennedict Mathurin,Bovada,player_points_rebounds,9.5,Under,105,120,0.326,-33.21,0.3194
1509,Cason Wallace,FanDuel,player_rebounds,2.5,Under,-188,-155,0.436,-33.26,0.4251
1510,Obi Toppin,Bovada,player_points_rebounds,15.5,Over,-110,106,0.35,-33.27,0.3424
1511,Bennedict Mathurin,FanDuel,player_points_rebounds_assists,10.5,Under,-106,111,0.343,-33.29,0.3363
1512,Jalen Williams,DraftKings,player_turnovers,2.5,Over,124,141,0.298,-33.33,0.292
1513,Cason Wallace,BetRivers,player_points,4.5,Under,-118,-105,0.36,-33.54,0.3522
1514,Tyrese Haliburton,BetRivers,player_points,14.5,Under,-105,114,0.34,-33.65,0.3329
1515,Pascal Siakam,Bovada,player_rebounds,6.5,Over,-185,-160,0.43,-33.78,0.4193
1516,Myles Turner,Bovada,player_points_rebounds,17.5,Under,-135,-111,0.38,-33.83,0.3718
1517,Bennedict Mathurin,Bovada,player_points,6.5,Under,125,147,0.294,-33.92,0.2881
1518,Pascal Siakam,BetRivers,player_rebounds_assists,10.5,Over,-129,-115,0.37,-34.24,0.3623
1519,Aaron Nesmith,Bovada,player_points,12.5,Under,-215,-182,0.449,-34.24,0.437
1520,Pascal Siakam,DraftKings,player_rebounds_assists,10.5,Over,-125,-115,0.365,-34.25,0.3573
1521,Aaron Nesmith,BetRivers,player_rebounds,4.5,Under,-115,109,0.352,-34.26,0.3442
1522,Andrew Nembhard,BetRivers,player_threes,1.5,Under,-220,-170,0.451,-34.33,0.4394
1523,Shai Gilgeous-Alexander,BetOnline.ag,player_points,33.5,Over,-110,105,0.343,-34.43,0.3362
1524,Aaron Nesmith,DraftKings,player_blocks,0.5,Under,-160,-138,0.403,-34.57,0.3931
1525,Tyrese Haliburton,Bovada,player_points,14.5,Under,100,114,0.327,-34.58,0.3204
1526,Jalen Williams,BetMGM,player_rebounds_assists,9.5,Under,110,119,0.31,-34.81,0.3041
1527,Andrew Nembhard,BetRivers,player_threes,1.5,Under,-220,-170,0.448,-34.88,0.4356
1528,Cason Wallace,DraftKings,player_points,4.5,Under,-125,-105,0.362,-34.89,0.3537
1529,Aaron Nesmith,BetMGM,player_blocks,0.5,Under,-155,-138,0.396,-34.89,0.3864
1530,Isaiah Hartenstein,DraftKings,player_rebounds_assists,8.5,Under,-125,-119,0.361,-34.99,0.3532
1531,Shai Gilgeous-Alexander,BetMGM,player_points,33.5,Over,-110,105,0.34,-35.06,0.3329
1532,Bennedict Mathurin,DraftKings,player_points_assists,8.5,Under,-120,-106,0.354,-35.1,0.3462
1533,Obi Toppin,DraftKings,player_rebounds,4.5,Over,-140,-121,0.378,-35.2,0.3693
1534,Shai Gilgeous-Alexander,DraftKings,player_points,33.5,Over,-110,105,0.339,-35.36,0.3313
1535,Pascal Siakam,FanDuel,player_rebounds_assists,10.5,Over,-130,-115,0.365,-35.39,0.3569
1536,Cason Wallace,BetMGM,player_threes,0.5,Under,-130,-121,0.365,-35.43,0.3567
1537,Cason Wallace,FanDuel,player_points,4.5,Under,-125,-105,0.358,-35.57,0.3499
1538,Jalen Williams,BetMGM,player_assists,4.5,Under,-130,-111,0.364,-35.65,0.3554
1539,Ben Sheppard,DraftKings,player_points,1.5,Under,100,115,0.322,-35.7,0.3147
1540,Jalen Williams,FanDuel,player_assists,4.5,Under,-138,-111,0.372,-35.85,0.3633
1541,Bennedict Mathurin,Bovada,player_points_assists,7.5,Under,105,117,0.313,-35.87,0.3063
1542,Myles Turner,FanDuel,player_points_rebounds_assists,18.5,Under,-125,104,0.356,-35.92,0.3479
1543,Jalen Williams,DraftKings,player_rebounds_assists,9.5,Under,105,119,0.312,-36.06,0.3054
1544,Cason Wallace,BetMGM,player_threes,0.5,Under,-130,-121,0.36,-36.25,0.352
1545,Pascal Siakam,Bovada,player_rebounds_assists,10.5,Over,-135,-115,0.366,-36.32,0.3573
1546,Obi Toppin,Bovada,player_rebounds,4.5,Over,-150,-121,0.382,-36.33,0.3727
1547,Obi Toppin,Bovada,player_points,13.5,Over,210,251,0.205,-36.37,0.2015
1548,Aaron Nesmith,Bovada,player_rebounds_assists,5.5,Under,-135,-101,0.363,-36.75,0.3547
1549,Obi Toppin,BetOnline.ag,player_points_rebounds_assists,17.5,Over,100,114,0.316,-36.86,0.3089
1550,Jalen Williams,Bovada,player_rebounds,4.5,Under,130,153,0.274,-36.88,0.2689
1551,Jalen Williams,Bovada,player_rebounds_assists,9.5,Under,105,119,0.307,-37.07,0.3004
1552,Aaron Nesmith,Bovada,player_threes,2.5,Under,-250,-208,0.449,-37.08,0.4357
1553,Ben Sheppard,DraftKings,player_threes,0.5,Under,-145,-133,0.372,-37.21,0.3625
1554,Bennedict Mathurin,BetOnline.ag,player_points,7.5,Under,-118,-106,0.34,-37.22,0.332
1555,Tyrese Haliburton,Bovada,player_points_rebounds_assists,26.5,Under,115,110,0.292,-37.24,0.2857
1556,Ben Sheppard,DraftKings,player_threes,0.5,Under,-145,-133,0.371,-37.24,0.3623
1557,Isaiah Hartenstein,FanDuel,player_rebounds_assists,8.5,Under,-136,-119,0.362,-37.26,0.3529
1558,Shai Gilgeous-Alexander,Bovada,player_points,33.5,Over,-115,105,0.336,-37.27,0.3279
1559,Chet Holmgren,DraftKings,player_rebounds_assists,11.5,Over,100,115,0.314,-37.29,0.3067
1560,Bennedict Mathurin,Bovada,player_points,9.5,Under,-220,-190,0.431,-37.35,0.4182
1561,Bennedict Mathurin,Bovada,player_points,8.5,Under,-160,-141,0.385,-37.38,0.3755
1562,Chet Holmgren,BetMGM,player_rebounds_assists,11.5,Over,100,115,0.313,-37.4,0.3061
1563,Tyrese Haliburton,BetMGM,player_points_rebounds,19.5,Under,-110,-103,0.328,-37.45,0.3203
1564,Aaron Nesmith,Bovada,player_points,11.5,Under,-160,-141,0.384,-37.55,0.3745
1565,Bennedict Mathurin,Bovada,player_points,7.5,Under,-115,-106,0.334,-37.55,0.3264
1566,Cason Wallace,BetOnline.ag,player_threes,0.5,Under,-141,-121,0.365,-37.58,0.3562
1567,Andrew Nembhard,Bovada,player_points,9.5,Under,110,125,0.297,-37.62,0.2906
1568,Bennedict Mathurin,BetMGM,player_points,7.5,Under,-118,-106,0.337,-37.7,0.3294
1569,Bennedict Mathurin,DraftKings,player_points,7.5,Under,-120,-106,0.34,-37.7,0.3319
1570,Ben Sheppard,BetMGM,player_points,1.5,Under,100,115,0.311,-37.84,0.3039
1571,Bennedict Mathurin,BetRivers,player_points,7.5,Under,-125,-106,0.345,-37.93,0.3367
1572,Myles Turner,BetMGM,player_points,12.5,Under,-115,-106,0.332,-37.93,0.3243
1573,Aaron Nesmith,Bovada,player_threes,2.5,Under,-250,-208,0.443,-37.97,0.4291
1574,Aaron Nesmith,DraftKings,player_points_assists,11.5,Under,-120,-111,0.338,-38.1,0.3297
1575,Obi Toppin,Bovada,player_points_rebounds_assists,17.5,Over,100,114,0.309,-38.17,0.3023
1576,Chet Holmgren,Bovada,player_rebounds,11.5,Over,185,217,0.217,-38.2,0.2126
1577,Cason Wallace,Bovada,player_points_rebounds,6.5,Under,-110,104,0.323,-38.39,0.3152
1578,Aaron Nesmith,BetOnline.ag,player_points,10.5,Under,-114,-108,0.328,-38.51,0.3199
1579,T.J. McConnell,Bovada,player_assists,5.5,Over,200,239,0.205,-38.52,0.2009
1580,Myles Turner,Bovada,player_points,12.5,Under,-115,-106,0.329,-38.55,0.3209
1581,Pascal Siakam,BetMGM,player_rebounds_assists,10.5,Over,-145,-115,0.364,-38.55,0.3544
1582,Isaiah Hartenstein,BetMGM,player_rebounds_assists,8.5,Under,-140,-119,0.358,-38.55,0.3495
1583,Tyrese Haliburton,DraftKings,player_steals,0.5,Under,150,167,0.246,-38.56,0.2407
1584,Cason Wallace,DraftKings,player_threes,0.5,Under,-145,-121,0.364,-38.57,0.3544
1585,Cason Wallace,BetOnline.ag,player_threes,0.5,Under,-141,-121,0.359,-38.63,0.35
1586,Ben Sheppard,BetOnline.ag,player_threes,0.5,Under,-154,-133,0.372,-38.68,0.3621
1587,Pascal Siakam,Bovada,player_assists,2.5,Under,175,208,0.223,-38.77,0.2182
1588,Cason Wallace,DraftKings,player_threes,0.5,Under,-145,-121,0.362,-38.92,0.3523
1589,Cason Wallace,DraftKings,player_blocks_steals,1.5,Under,-180,-153,0.392,-38.95,0.3815
1590,Isaiah Hartenstein,Bovada,player_rebounds_assists,8.5,Under,-145,-119,0.36,-39.11,0.3511
1591,Tyrese Haliburton,BetMGM,player_points_assists,22.5,Under,-118,-108,0.33,-39.12,0.3216
1592,Andrew Nembhard,Bovada,player_points,8.5,Under,150,174,0.243,-39.19,0.2382
1593,Myles Turner,BetOnline.ag,player_points,12.5,Under,-120,-106,0.332,-39.19,0.3237
1594,Tyrese Haliburton,Bovada,player_points_rebounds,19.5,Under,-120,-103,0.331,-39.24,0.3234
1595,Jalen Williams,FanDuel,player_rebounds_assists,9.5,Under,-104,119,0.31,-39.24,0.3026
1596,Ben Sheppard,BetOnline.ag,player_threes,0.5,Under,-154,-133,0.368,-39.28,0.3584
1597,Obi Toppin,BetMGM,player_points_rebounds_assists,17.5,Over,-105,114,0.309,-39.73,0.3014
1598,Aaron Nesmith,BetRivers,player_points,10.5,Under,-122,-108,0.331,-39.76,0.3229
1599,Myles Turner,BetMGM,player_points_assists,13.5,Under,-110,-107,0.315,-39.79,0.3079
1600,Tyrese Haliburton,DraftKings,player_points_assists,22.5,Under,-120,-108,0.328,-39.82,0.3202
1601,Myles Turner,DraftKings,player_points,12.5,Under,-125,-106,0.334,-39.89,0.3256
1602,Myles Turner,BetRivers,player_points,12.5,Under,-124,-106,0.332,-40.02,0.3237
1603,Cason Wallace,DraftKings,player_points_rebounds,6.5,Under,-115,104,0.321,-40.06,0.3128
1604,Bennedict Mathurin,FanDuel,player_points_assists,7.5,Under,-102,117,0.302,-40.18,0.2949
1605,Aaron Nesmith,DraftKings,player_threes,1.5,Under,140,141,0.249,-40.29,0.2434
1606,Tyrese Haliburton,FanDuel,player_points_rebounds,19.5,Under,-122,-103,0.328,-40.29,0.3199
1607,Tyrese Haliburton,FanDuel,player_steals,0.5,Under,140,167,0.249,-40.32,0.2433
1608,Aaron Nesmith,Bovada,player_points,10.5,Under,-120,-108,0.324,-40.56,0.3161
1609,Alex Caruso,DraftKings,player_rebounds_assists,6.5,Over,110,115,0.283,-40.58,0.2764
1610,Tyrese Haliburton,DraftKings,player_points_rebounds,19.5,Under,-120,-103,0.324,-40.59,0.316
1611,Aaron Nesmith,BetMGM,player_points_assists,11.5,Under,-130,-111,0.336,-40.59,0.3272
1612,Shai Gilgeous-Alexander,Bovada,player_points,34.5,Over,105,120,0.289,-40.67,0.2827
1613,Tyrese Haliburton,BetOnline.ag,player_points_rebounds_assists,26.5,Under,-102,110,0.299,-40.83,0.2916
1614,Aaron Nesmith,Bovada,player_points,9.5,Under,115,130,0.275,-40.93,0.2684
1615,Ben Sheppard,BetMGM,player_threes,0.5,Under,-165,-133,0.366,-41.19,0.3557
1616,Tyrese Haliburton,FanDuel,player_points_assists,22.5,Under,-125,-108,0.326,-41.24,0.318
1617,Bennedict Mathurin,FanDuel,player_points,7.5,Under,-136,-106,0.339,-41.24,0.3296
1618,Aaron Nesmith,DraftKings,player_points,10.5,Under,-125,-108,0.326,-41.24,0.3181
1619,Aaron Nesmith,BetMGM,player_points,10.5,Under,-125,-108,0.326,-41.38,0.3172
1620,Aaron Nesmith,Bovada,player_points,8.5,Under,155,182,0.23,-41.41,0.2248
1621,Aaron Nesmith,DraftKings,player_threes,1.5,Under,140,141,0.244,-41.52,0.2383
1622,Ben Sheppard,BetMGM,player_threes,0.5,Under,-165,-133,0.362,-41.85,0.3515
1623,Isaiah Hartenstein,DraftKings,player_rebounds,6.5,Under,-130,-117,0.327,-42.21,0.3179
1624,Isaiah Hartenstein,Bovada,player_rebounds,6.5,Under,-135,-117,0.332,-42.29,0.3225
1625,Alex Caruso,DraftKings,player_rebounds,3.5,Over,-130,-119,0.326,-42.31,0.3173
1626,Myles Turner,FanDuel,player_points,12.5,Under,-136,-106,0.332,-42.33,0.3233
1627,Andrew Nembhard,Bovada,player_points,7.5,Under,215,251,0.183,-42.5,0.1787
1628,Isaiah Hartenstein,BetRivers,player_rebounds,6.5,Under,-136,-117,0.331,-42.5,0.3223
1629,Aaron Nesmith,FanDuel,player_points,10.5,Under,-130,-108,0.325,-42.57,0.3159
1630,Alex Caruso,BetMGM,player_rebounds,3.5,Over,-135,-119,0.329,-42.74,0.3199
1631,Isaiah Hartenstein,BetOnline.ag,player_rebounds,6.5,Under,-135,-117,0.328,-42.85,0.3193
1632,Alex Caruso,BetOnline.ag,player_rebounds,3.5,Over,-135,-119,0.328,-42.91,0.3189
1633,Tyrese Haliburton,Bovada,player_points_assists,22.5,Under,-135,-108,0.328,-42.93,0.3188
1634,Aaron Nesmith,Bovada,player_points_assists,10.5,Under,105,120,0.278,-42.96,0.2714
1635,Tyrese Haliburton,BetMGM,player_points_rebounds_assists,26.5,Under,-105,110,0.292,-43.03,0.2844
1636,Myles Turner,DraftKings,player_points_assists,13.5,Under,-120,-107,0.31,-43.13,0.3019
1637,Obi Toppin,Bovada,player_rebounds_assists,6.5,Over,105,115,0.277,-43.27,0.2698
1638,Aaron Nesmith,BetMGM,player_threes,1.5,Under,125,141,0.252,-43.38,0.2457
1639,Tyrese Haliburton,BetRivers,player_points_rebounds_assists,26.5,Under,-107,110,0.293,-43.41,0.285
1640,Isaiah Hartenstein,FanDuel,player_rebounds,6.5,Under,-138,-117,0.327,-43.57,0.3179
1641,Alex Caruso,BetRivers,player_rebounds,3.5,Over,-139,-119,0.327,-43.69,0.3181
1642,Tyrese Haliburton,DraftKings,player_rebounds,4.5,Under,-140,-132,0.328,-43.79,0.3185
1643,Myles Turner,Bovada,player_points_assists,13.5,Under,-135,-107,0.323,-43.82,0.3136
1644,Aaron Nesmith,BetMGM,player_threes,1.5,Under,125,141,0.248,-44.1,0.2424
1645,Aaron Nesmith,Bovada,player_threes,1.5,Under,125,141,0.248,-44.1,0.2424
1646,Aaron Nesmith,Bovada,player_threes,1.5,Under,125,141,0.248,-44.12,0.2424
1647,Tyrese Haliburton,BetRivers,player_rebounds,4.5,Under,-148,-132,0.333,-44.2,0.3231
1648,Aaron Nesmith,BetOnline.ag,player_points_rebounds_assists,16.5,Under,-127,-113,0.312,-44.21,0.3034
1649,Myles Turner,Bovada,player_points,11.5,Under,115,130,0.259,-44.28,0.2527
1650,Aaron Nesmith,BetOnline.ag,player_threes,1.5,Under,124,141,0.249,-44.29,0.2426
1651,Isaiah Hartenstein,BetMGM,player_rebounds,6.5,Under,-140,-117,0.324,-44.39,0.3149
1652,Aaron Nesmith,Bovada,player_points_rebounds_assists,16.5,Under,-130,-113,0.313,-44.62,0.3041
1653,Aaron Nesmith,BetMGM,player_points_rebounds_assists,16.5,Under,-130,-113,0.313,-44.69,0.3037
1654,Alex Caruso,BetRivers,player_rebounds_assists,6.5,Over,-108,115,0.287,-44.74,0.2792
1655,Aaron Nesmith,DraftKings,player_points_rebounds_assists,16.5,Under,-125,-113,0.306,-44.94,0.2972
1656,Aaron Nesmith,DraftKings,player_points_rebounds,15.5,Under,-120,-108,0.3,-44.97,0.2918
1657,Myles Turner,FanDuel,player_points_assists,13.5,Under,-130,-107,0.311,-44.98,0.302
