,NAME,BOOKMAKER,CATEGORY,LINE,OVER/UNDER,ODDS,FAIR ODDS,SIM PROB,EV,KELLY CRITERION
843,Luguentz Dort,BetMGM,player_points_assists,9.5,Under,-120,-106,0.537,-1.57,0.5313
844,Chet Holmgren,Bovada,player_points,15.5,Over,-120,-104,0.537,-1.58,0.5313
845,Luguentz Dort,DraftKings,player_points,8.5,Under,-120,-108,0.537,-1.59,0.5312
846,Shai Gilgeous-Alexander,Bovada,player_steals,1.5,Over,-130,-117,0.556,-1.6,0.5504
847,Myles Turner,BetRivers,player_points_rebounds_assists,21.5,Over,104,120,0.482,-1.62,0.4773
848,Andrew Nembhard,BetRivers,player_rebounds,3.5,Over,110,132,0.468,-1.68,0.4634
849,Aaron Nesmith,DraftKings,player_assists,0.5,Over,-215,-182,0.671,-1.72,0.6637
850,Alex Caruso,FanDuel,player_assists,2.5,Under,-108,107,0.51,-1.72,0.505
851,Luguentz Dort,BetMGM,player_points,8.5,Under,-120,-108,0.536,-1.74,0.5304
852,Myles Turner,BetRivers,player_rebounds_assists,6.5,Over,104,118,0.481,-1.78,0.4765
853,Ben Sheppard,DraftKings,player_assists,0.5,Over,114,125,0.459,-1.8,0.4541
854,Tyrese Haliburton,BetRivers,player_threes,2.5,Over,100,109,0.491,-1.81,0.4859
855,Myles Turner,Bovada,player_rebounds,4.5,Over,-135,-119,0.564,-1.81,0.5582
856,Luguentz Dort,FanDuel,player_points_rebounds_assists,12.5,Under,100,115,0.491,-1.82,0.4858
857,Chet Holmgren,Bovada,player_points_assists,17.5,Under,-120,-107,0.536,-1.82,0.5299
858,Kenrich Williams,DraftKings,player_points,2.5,Over,-115,102,0.525,-1.93,0.5191
859,Myles Turner,BetRivers,player_rebounds,4.5,Over,-137,-119,0.567,-1.94,0.5609
860,Tyrese Haliburton,FanDuel,player_threes,2.5,Over,100,109,0.49,-2.0,0.4849
861,Alex Caruso,Bovada,player_blocks,0.5,Under,-110,106,0.513,-2.0,0.508
862,Bennedict Mathurin,BetRivers,player_rebounds,2.5,Under,100,109,0.49,-2.02,0.4848
863,Ben Sheppard,DraftKings,player_rebounds,1.5,Over,-145,-125,0.579,-2.09,0.5734
864,Luguentz Dort,FanDuel,player_points_assists,9.5,Under,-122,-106,0.538,-2.13,0.5322
865,Chet Holmgren,FanDuel,player_points_assists,17.5,Under,-118,-107,0.53,-2.14,0.5241
866,Ben Sheppard,BetMGM,player_rebounds,1.5,Over,-145,-125,0.579,-2.15,0.573
867,Jalen Williams,BetRivers,player_rebounds,5.5,Over,-121,-113,0.536,-2.16,0.5301
868,Isaiah Hartenstein,FanDuel,player_assists,1.5,Over,-172,-139,0.619,-2.18,0.612
869,Pascal Siakam,BetRivers,player_points_rebounds_assists,30.5,Under,-113,-105,0.519,-2.24,0.5132
870,Myles Turner,BetOnline.ag,player_threes,1.5,Over,-109,104,0.51,-2.29,0.5043
871,Jalen Williams,DraftKings,player_rebounds,5.5,Under,105,114,0.477,-2.29,0.4717
872,Tyrese Haliburton,BetRivers,player_threes,2.5,Over,100,109,0.488,-2.35,0.4831
873,Luguentz Dort,BetOnline.ag,player_rebounds,3.5,Over,-110,106,0.511,-2.46,0.5055
874,Myles Turner,BetMGM,player_threes,1.5,Over,-110,104,0.51,-2.55,0.5051
875,Luguentz Dort,DraftKings,player_rebounds_assists,4.5,Under,-110,105,0.51,-2.55,0.5051
876,Pascal Siakam,BetOnline.ag,player_assists,3.5,Under,-132,-117,0.554,-2.56,0.5485
877,Myles Turner,BetOnline.ag,player_threes,1.5,Over,-109,104,0.508,-2.56,0.5028
878,Pascal Siakam,BetMGM,player_points_rebounds_assists,30.5,Under,-118,-105,0.527,-2.56,0.5218
879,Chet Holmgren,BetRivers,player_points,15.5,Over,-124,-104,0.539,-2.58,0.5336
880,Myles Turner,DraftKings,player_rebounds_assists,6.5,Over,105,118,0.475,-2.63,0.47
881,Luguentz Dort,FanDuel,player_points_rebounds,11.5,Under,100,117,0.487,-2.65,0.4816
882,Chet Holmgren,DraftKings,player_points_assists,17.5,Under,-120,-107,0.531,-2.7,0.5251
883,Pascal Siakam,BetRivers,player_assists,3.5,Under,-132,-117,0.553,-2.73,0.5476
884,Luguentz Dort,DraftKings,player_assists,0.5,Under,160,178,0.374,-2.74,0.3702
885,Myles Turner,BetMGM,player_threes,1.5,Over,-110,104,0.509,-2.74,0.504
886,Luguentz Dort,BetMGM,player_rebounds_assists,4.5,Under,-110,105,0.509,-2.79,0.5038
887,Shai Gilgeous-Alexander,DraftKings,player_threes,1.5,Under,100,113,0.486,-2.8,0.4808
888,Alex Caruso,BetMGM,player_assists,2.5,Under,-110,107,0.508,-2.93,0.5031
889,Shai Gilgeous-Alexander,Bovada,player_threes,1.5,Under,100,113,0.485,-2.93,0.4802
890,Jalen Williams,BetOnline.ag,player_assists,5.5,Over,125,144,0.431,-2.93,0.4269
891,Luguentz Dort,BetMGM,player_assists,0.5,Over,-190,-174,0.636,-2.94,0.629
892,Chet Holmgren,FanDuel,player_points,15.5,Over,-122,-104,0.533,-3.03,0.5272
893,Kenrich Williams,DraftKings,player_points_rebounds_assists,5.5,Under,-115,102,0.517,-3.29,0.5117
894,Luguentz Dort,FanDuel,player_points,8.5,Under,-122,-108,0.531,-3.34,0.5255
895,Luguentz Dort,Bovada,player_points,7.5,Under,120,133,0.439,-3.35,0.4347
896,Pascal Siakam,FanDuel,player_assists,3.5,Under,-130,-117,0.546,-3.44,0.5399
897,Pascal Siakam,BetMGM,player_assists,3.5,Under,-135,-117,0.555,-3.44,0.5487
898,Pascal Siakam,Bovada,player_assists,3.5,Under,-135,-117,0.555,-3.44,0.5487
899,Jalen Williams,Bovada,player_assists,5.5,Over,125,144,0.429,-3.46,0.4245
900,Shai Gilgeous-Alexander,DraftKings,player_steals,1.5,Over,-135,-117,0.554,-3.55,0.5481
901,Shai Gilgeous-Alexander,DraftKings,player_turnovers,2.5,Over,100,115,0.482,-3.64,0.4766
902,Bennedict Mathurin,Bovada,player_rebounds_assists,3.5,Over,105,120,0.47,-3.64,0.465
903,Shai Gilgeous-Alexander,FanDuel,player_steals,1.5,Over,-138,-117,0.558,-3.69,0.5523
904,Luguentz Dort,Bovada,player_rebounds_assists,4.5,Under,-115,105,0.515,-3.73,0.5094
905,Pascal Siakam,Bovada,player_points_rebounds,26.5,Over,-110,101,0.504,-3.75,0.4987
906,Pascal Siakam,BetRivers,player_points_rebounds_assists,29.5,Under,104,115,0.472,-3.77,0.4666
907,Shai Gilgeous-Alexander,Bovada,player_threes,1.5,Under,100,113,0.481,-3.81,0.4758
908,Myles Turner,BetRivers,player_threes,1.5,Under,-104,-101,0.49,-3.88,0.4847
909,Myles Turner,BetOnline.ag,player_rebounds,4.5,Over,-143,-119,0.565,-3.92,0.5592
910,Bennedict Mathurin,BetMGM,player_rebounds,2.5,Under,-105,109,0.492,-3.93,0.4867
911,Bennedict Mathurin,FanDuel,player_rebounds,2.5,Over,-113,-109,0.51,-3.95,0.504
912,Alex Caruso,BetRivers,player_assists,2.5,Under,-115,107,0.514,-3.97,0.5081
913,Shai Gilgeous-Alexander,FanDuel,player_threes,1.5,Under,-102,113,0.485,-3.99,0.4795
914,Shai Gilgeous-Alexander,BetMGM,player_blocks,0.5,Over,-155,-139,0.583,-4.01,0.577
915,Pascal Siakam,DraftKings,player_points_rebounds,26.5,Over,-115,101,0.513,-4.06,0.5076
916,Jalen Williams,Bovada,player_rebounds,5.5,Under,100,114,0.479,-4.13,0.4742
917,Shai Gilgeous-Alexander,BetMGM,player_threes,1.5,Under,-105,113,0.491,-4.13,0.4857
918,Pascal Siakam,BetOnline.ag,player_points_rebounds_assists,30.5,Under,-120,-105,0.523,-4.16,0.5171
919,Luguentz Dort,Bovada,player_points,8.5,Under,-125,-108,0.532,-4.24,0.5261
920,Shai Gilgeous-Alexander,BetOnline.ag,player_threes,1.5,Under,-103,113,0.485,-4.35,0.48
921,Chet Holmgren,Bovada,player_points,17.5,Under,-180,-153,0.615,-4.38,0.6078
922,Shai Gilgeous-Alexander,BetOnline.ag,player_threes,1.5,Under,-103,113,0.485,-4.46,0.4795
923,Myles Turner,DraftKings,player_threes,1.5,Over,-115,104,0.511,-4.47,0.5053
924,Chet Holmgren,DraftKings,player_blocks_steals,2.5,Over,-115,102,0.511,-4.53,0.505
925,Andrew Nembhard,DraftKings,player_blocks,0.5,Under,-360,-314,0.747,-4.56,0.7378
926,Bennedict Mathurin,BetOnline.ag,player_rebounds,2.5,Under,-108,109,0.495,-4.68,0.4895
927,Tyrese Haliburton,BetOnline.ag,player_threes,2.5,Over,-108,109,0.495,-4.69,0.4894
928,Jalen Williams,DraftKings,player_assists,5.5,Over,120,144,0.433,-4.7,0.4284
929,Shai Gilgeous-Alexander,FanDuel,player_threes,1.5,Under,-102,113,0.481,-4.75,0.4756
930,Bennedict Mathurin,DraftKings,player_rebounds,2.5,Under,-105,109,0.488,-4.81,0.4822
931,Myles Turner,DraftKings,player_threes,1.5,Over,-115,104,0.509,-4.83,0.5034
932,Myles Turner,DraftKings,player_turnovers,1.5,Over,-160,-141,0.585,-4.86,0.5788
933,Tyrese Haliburton,DraftKings,player_threes,2.5,Under,-120,-108,0.518,-4.97,0.5126
934,Myles Turner,BetMGM,player_rebounds_assists,6.5,Over,100,118,0.475,-4.99,0.4698
935,Myles Turner,DraftKings,player_rebounds,4.5,Over,-145,-119,0.562,-4.99,0.556
936,Jalen Williams,FanDuel,player_rebounds_assists,10.5,Over,-138,-126,0.55,-5.1,0.5441
937,Tyrese Haliburton,BetMGM,player_threes,2.5,Over,-110,109,0.497,-5.11,0.4915
938,Tyrese Haliburton,DraftKings,player_threes,2.5,Over,-110,109,0.497,-5.13,0.4914
939,Jalen Williams,BetOnline.ag,player_rebounds,5.5,Under,101,114,0.472,-5.18,0.4665
940,Pascal Siakam,FanDuel,player_points_rebounds_assists,29.5,Over,-122,-114,0.521,-5.18,0.5153
941,Tyrese Haliburton,BetOnline.ag,player_threes,2.5,Over,-108,109,0.492,-5.2,0.4867
942,Luguentz Dort,Bovada,player_points,6.5,Under,175,208,0.345,-5.23,0.3409
943,Chet Holmgren,BetMGM,player_points_assists,17.5,Under,-130,-107,0.535,-5.31,0.5292
944,Shai Gilgeous-Alexander,BetMGM,player_threes,1.5,Under,-105,113,0.485,-5.31,0.4796
945,Tyrese Haliburton,DraftKings,player_threes,2.5,Over,-110,109,0.496,-5.34,0.4903
946,Kenrich Williams,DraftKings,player_threes,0.5,Over,175,208,0.344,-5.37,0.3404
947,Myles Turner,BetRivers,player_threes,1.5,Under,-104,-101,0.482,-5.37,0.477
948,Jalen Williams,FanDuel,player_rebounds,5.5,Under,-102,114,0.478,-5.38,0.4724
949,Jalen Williams,DraftKings,player_threes,1.5,Over,-125,106,0.525,-5.42,0.5195
950,Kenrich Williams,DraftKings,player_threes,0.5,Under,-230,-199,0.658,-5.54,0.6505
951,Luguentz Dort,DraftKings,player_rebounds,3.5,Under,-110,-105,0.495,-5.56,0.4891
952,Shai Gilgeous-Alexander,Bovada,player_blocks,0.5,Over,-160,-139,0.581,-5.58,0.5744
953,Luguentz Dort,BetRivers,player_points,8.5,Under,-130,-108,0.534,-5.58,0.5276
954,Andrew Nembhard,BetMGM,player_blocks,0.5,Under,-400,-314,0.755,-5.59,0.7455
955,Myles Turner,Bovada,player_rebounds,3.5,Over,-290,-239,0.702,-5.65,0.6929
956,Ben Sheppard,BetMGM,player_assists,0.5,Over,105,125,0.46,-5.68,0.4549
957,Jalen Williams,FanDuel,player_rebounds,5.5,Over,-125,-113,0.524,-5.68,0.518
958,Tyrese Haliburton,Bovada,player_threes,2.5,Over,-110,109,0.494,-5.72,0.4883
959,Kenrich Williams,DraftKings,player_threes,0.5,Under,-230,-199,0.657,-5.76,0.6489
960,Shai Gilgeous-Alexander,DraftKings,player_blocks,0.5,Over,-160,-139,0.58,-5.77,0.5731
961,Pascal Siakam,DraftKings,player_assists,3.5,Under,-145,-117,0.558,-5.77,0.5513
962,Luguentz Dort,BetMGM,player_rebounds,3.5,Over,-115,106,0.504,-5.81,0.4981
963,Myles Turner,DraftKings,player_rebounds,4.5,Under,114,121,0.44,-5.82,0.4352
964,Shai Gilgeous-Alexander,BetRivers,player_threes,1.5,Under,-106,113,0.484,-5.88,0.4788
965,Luguentz Dort,BetRivers,player_points,7.5,Over,-150,-135,0.565,-5.88,0.5582
966,Shai Gilgeous-Alexander,BetRivers,player_threes,1.5,Under,-106,113,0.484,-5.91,0.4787
967,Jalen Williams,BetRivers,player_assists,5.5,Over,117,144,0.433,-5.95,0.4286
968,Chet Holmgren,Bovada,player_points,16.5,Under,-135,-115,0.54,-5.95,0.5341
969,Luguentz Dort,Bovada,player_points,6.5,Over,-240,-208,0.664,-5.95,0.6558
970,Jalen Williams,DraftKings,player_assists,5.5,Under,-154,-139,0.57,-5.96,0.5636
971,Pascal Siakam,DraftKings,player_points_rebounds_assists,29.5,Under,100,115,0.47,-5.96,0.4649
972,Pascal Siakam,DraftKings,player_assists,3.5,Over,114,118,0.439,-6.0,0.4344
973,Shai Gilgeous-Alexander,DraftKings,player_blocks,0.5,Under,124,135,0.42,-6.0,0.415
974,Jalen Williams,BetRivers,player_rebounds_assists,10.5,Over,-136,-126,0.542,-6.01,0.5354
975,Alex Caruso,Bovada,player_steals,1.5,Under,115,141,0.437,-6.02,0.4322
976,Jalen Williams,BetMGM,player_assists,5.5,Under,-160,-139,0.578,-6.03,0.5715
977,Andrew Nembhard,Bovada,player_blocks,0.5,Under,-400,-314,0.751,-6.06,0.7416
978,Tyrese Haliburton,Bovada,player_threes,2.5,Under,-120,-108,0.512,-6.1,0.5063
979,Chet Holmgren,BetMGM,player_points_assists,17.5,Over,100,106,0.469,-6.11,0.4641
980,Pascal Siakam,Bovada,player_points_rebounds_assists,30.5,Over,100,105,0.469,-6.14,0.464
981,Jalen Williams,FanDuel,player_rebounds_assists,10.5,Under,108,133,0.451,-6.16,0.4461
982,Pascal Siakam,Bovada,player_points_rebounds_assists,30.5,Under,-130,-105,0.53,-6.16,0.5243
983,Luguentz Dort,BetRivers,player_points_rebounds,11.5,Over,-122,-111,0.515,-6.24,0.5094
984,Pascal Siakam,FanDuel,player_points_rebounds_assists,29.5,Under,-104,115,0.478,-6.25,0.4725
985,Tyrese Haliburton,BetMGM,player_threes,2.5,Under,-118,-108,0.507,-6.25,0.5016
986,Jalen Williams,DraftKings,player_threes,1.5,Over,-125,106,0.521,-6.31,0.5145
987,Chet Holmgren,Bovada,player_points,16.5,Over,105,117,0.457,-6.31,0.4518
988,Shai Gilgeous-Alexander,BetOnline.ag,player_threes,1.5,Over,-125,-113,0.52,-6.41,0.5139
989,Kenrich Williams,DraftKings,player_threes,0.5,Over,175,208,0.34,-6.51,0.3362
990,Luguentz Dort,DraftKings,player_assists,0.5,Over,-210,-174,0.633,-6.62,0.6248
991,Pascal Siakam,DraftKings,player_points_rebounds_assists,29.5,Over,-130,-114,0.528,-6.66,0.5214
992,Jalen Williams,BetRivers,player_assists,5.5,Under,-157,-139,0.57,-6.68,0.5634
993,Tyrese Haliburton,BetOnline.ag,player_threes,2.5,Under,-120,-108,0.509,-6.76,0.5027
994,Myles Turner,DraftKings,player_turnovers,1.5,Under,124,141,0.416,-6.79,0.4114
995,Alex Caruso,Bovada,player_steals,1.5,Over,-150,-137,0.559,-6.81,0.5525
996,Jalen Williams,BetMGM,player_rebounds,5.5,Over,-130,-113,0.526,-6.85,0.5203
997,Pascal Siakam,DraftKings,player_points_rebounds,26.5,Under,-115,-101,0.498,-6.91,0.4922
998,Tyrese Haliburton,Bovada,player_threes,2.5,Over,-110,109,0.488,-6.91,0.482
999,Bennedict Mathurin,BetOnline.ag,player_rebounds,2.5,Over,-120,-109,0.508,-6.93,0.5017
1000,Pascal Siakam,BetMGM,player_points_rebounds,26.5,Under,-110,-101,0.487,-6.94,0.4818
1001,Jalen Williams,BetMGM,player_assists,5.5,Over,120,144,0.423,-6.94,0.4182
1002,Tyrese Haliburton,BetMGM,player_threes,2.5,Over,-110,109,0.487,-7.05,0.4812
1003,Myles Turner,Bovada,player_rebounds,3.5,Under,210,251,0.3,-7.06,0.2965
1004,Jalen Williams,Bovada,player_rebounds,5.5,Over,-130,-113,0.525,-7.12,0.5188
1005,Chet Holmgren,BetRivers,player_points,16.5,Under,-134,-115,0.532,-7.14,0.5255
1006,Bennedict Mathurin,Bovada,player_rebounds_assists,3.5,Under,-135,-115,0.533,-7.18,0.5269
1007,Pascal Siakam,BetMGM,player_points_rebounds,26.5,Over,-120,101,0.506,-7.22,0.5001
1008,Luguentz Dort,DraftKings,player_rebounds,3.5,Over,-120,106,0.506,-7.24,0.5
1009,Jalen Williams,DraftKings,player_threes,1.5,Under,-105,-105,0.475,-7.24,0.4696
1010,Jalen Williams,Bovada,player_assists,5.5,Under,-165,-139,0.577,-7.27,0.5704
1011,Tyrese Haliburton,BetMGM,player_threes,2.5,Under,-118,-108,0.502,-7.27,0.4961
1012,Jalen Williams,BetOnline.ag,player_rebounds,5.5,Over,-130,-113,0.524,-7.28,0.5179
1013,Tyrese Haliburton,Bovada,player_threes,2.5,Under,-120,-108,0.505,-7.35,0.4994
1014,Bennedict Mathurin,Bovada,player_blocks,0.5,Under,-390,-326,0.737,-7.37,0.727
1015,Chet Holmgren,DraftKings,player_blocks_steals,2.5,Under,-115,102,0.495,-7.45,0.4892
1016,Luguentz Dort,FanDuel,player_points,8.5,Over,-104,108,0.471,-7.55,0.4658
1017,Jalen Williams,BetMGM,player_rebounds,5.5,Under,-105,114,0.473,-7.61,0.4677
1018,Shai Gilgeous-Alexander,FanDuel,player_threes,1.5,Over,-125,-113,0.513,-7.66,0.5069
1019,Tyrese Haliburton,DraftKings,player_threes,2.5,Under,-120,-108,0.504,-7.66,0.4977
1020,Jalen Williams,DraftKings,player_threes,1.5,Under,-105,-105,0.473,-7.67,0.4674
1021,Luguentz Dort,BetRivers,player_points,8.5,Over,-103,108,0.468,-7.76,0.4625
1022,Shai Gilgeous-Alexander,FanDuel,player_threes,1.5,Over,-125,-113,0.512,-7.78,0.5062
1023,Ben Sheppard,BetMGM,player_assists,0.5,Under,-145,-125,0.546,-7.79,0.5392
1024,Andrew Nembhard,Bovada,player_blocks,0.5,Over,275,314,0.246,-7.8,0.2431
1025,Shai Gilgeous-Alexander,Bovada,player_blocks,0.5,Under,120,135,0.419,-7.8,0.4143
1026,Luguentz Dort,Bovada,player_rebounds_assists,4.5,Over,-115,-102,0.493,-7.86,0.487
1027,Chet Holmgren,BetRivers,player_points,16.5,Over,100,117,0.46,-7.94,0.4549
1028,Bennedict Mathurin,DraftKings,player_rebounds,2.5,Over,-125,-109,0.511,-7.98,0.5051
1029,Myles Turner,BetOnline.ag,player_rebounds,4.5,Under,110,121,0.438,-7.98,0.4331
1030,Tyrese Haliburton,BetOnline.ag,player_threes,2.5,Under,-120,-108,0.502,-7.99,0.4959
1031,Shai Gilgeous-Alexander,Bovada,player_assists,7.5,Under,-290,-239,0.684,-8.01,0.6748
1032,Ben Sheppard,DraftKings,player_assists,0.5,Under,-145,-125,0.544,-8.06,0.5375
1033,Pascal Siakam,BetRivers,player_points_rebounds_assists,28.5,Over,-165,-141,0.572,-8.08,0.5653
1034,Shai Gilgeous-Alexander,BetRivers,player_threes,1.5,Over,-127,-113,0.514,-8.15,0.5077
1035,Jalen Williams,BetOnline.ag,player_assists,5.5,Under,-164,-139,0.57,-8.23,0.5631
1036,Pascal Siakam,BetRivers,player_points_rebounds_assists,28.5,Under,120,141,0.417,-8.27,0.4121
1037,Luguentz Dort,BetRivers,player_points,7.5,Under,110,133,0.437,-8.28,0.4317
1038,Kenrich Williams,DraftKings,player_points_rebounds_assists,5.5,Over,-115,102,0.49,-8.41,0.484
1039,Luguentz Dort,BetMGM,player_rebounds,3.5,Under,-115,-105,0.49,-8.47,0.4837
1040,Luguentz Dort,FanDuel,player_points_rebounds,11.5,Over,-128,-111,0.514,-8.49,0.5075
1041,Luguentz Dort,BetOnline.ag,player_rebounds,3.5,Under,-118,-105,0.495,-8.49,0.4894
1042,Myles Turner,DraftKings,player_threes,1.5,Under,-115,-101,0.489,-8.66,0.4827
1043,Pascal Siakam,Bovada,player_points_rebounds,26.5,Under,-120,-101,0.498,-8.67,0.4921
1044,Pascal Siakam,BetOnline.ag,player_points_rebounds_assists,30.5,Over,-108,105,0.474,-8.68,0.4685
1045,Luguentz Dort,DraftKings,player_rebounds_assists,4.5,Over,-120,-102,0.498,-8.68,0.4921
1046,Shai Gilgeous-Alexander,BetMGM,player_threes,1.5,Over,-130,-113,0.516,-8.76,0.5094
1047,Shai Gilgeous-Alexander,DraftKings,player_turnovers,2.5,Under,-130,-115,0.516,-8.78,0.5093
1048,Luguentz Dort,Bovada,player_points,7.5,Over,-160,-135,0.561,-8.79,0.5543
1049,Bennedict Mathurin,FanDuel,player_rebounds,2.5,Under,-113,109,0.484,-8.82,0.4779
1050,Shai Gilgeous-Alexander,BetRivers,player_threes,1.5,Over,-127,-113,0.51,-8.87,0.5036
1051,Kenrich Williams,DraftKings,player_rebounds,2.5,Under,-145,-125,0.539,-8.94,0.5322
1052,Shai Gilgeous-Alexander,BetOnline.ag,player_threes,1.5,Over,-125,-113,0.506,-8.95,0.4997
1053,Chet Holmgren,DraftKings,player_threes,1.5,Under,-160,-158,0.56,-9.02,0.5528
1054,Shai Gilgeous-Alexander,BetMGM,player_threes,1.5,Over,-130,-113,0.514,-9.04,0.5078
1055,Shai Gilgeous-Alexander,Bovada,player_threes,1.5,Over,-130,-113,0.514,-9.09,0.5075
1056,Pascal Siakam,BetRivers,player_points_rebounds_assists,29.5,Over,-137,-114,0.525,-9.13,0.5188
1057,Pascal Siakam,BetRivers,player_points_rebounds,26.5,Over,-124,101,0.503,-9.14,0.4968
1058,Tyrese Haliburton,FanDuel,player_threes,2.5,Under,-128,-108,0.51,-9.15,0.5037
1059,Shai Gilgeous-Alexander,DraftKings,player_threes,1.5,Over,-130,-113,0.513,-9.16,0.5071
1060,Myles Turner,Bovada,player_rebounds,4.5,Under,105,121,0.443,-9.16,0.4378
1061,Jalen Williams,BetRivers,player_rebounds,5.5,Under,-109,114,0.474,-9.18,0.4679
1062,Myles Turner,DraftKings,player_threes,1.5,Under,-115,-101,0.486,-9.18,0.4798
1063,Luguentz Dort,Bovada,player_points,8.5,Over,-105,108,0.465,-9.19,0.4595
1064,Shai Gilgeous-Alexander,FanDuel,player_steals,1.5,Under,104,118,0.445,-9.2,0.4398
1065,Shai Gilgeous-Alexander,DraftKings,player_threes,1.5,Over,-130,-113,0.513,-9.28,0.5064
1066,Alex Caruso,BetMGM,player_assists,2.5,Over,-120,-104,0.495,-9.31,0.4886
1067,Myles Turner,DraftKings,player_rebounds_assists,6.5,Under,-135,-115,0.521,-9.35,0.5143
1068,Andrew Nembhard,DraftKings,player_blocks,0.5,Over,260,314,0.252,-9.36,0.2489
1069,Jalen Williams,FanDuel,player_assists,5.5,Under,-166,-139,0.565,-9.41,0.5581
1070,Shai Gilgeous-Alexander,Bovada,player_threes,1.5,Over,-130,-113,0.512,-9.41,0.5057
1071,Myles Turner,BetRivers,player_threes,1.5,Over,-129,104,0.51,-9.42,0.5039
1072,Myles Turner,BetMGM,player_threes,1.5,Under,-118,-101,0.49,-9.44,0.4841
1073,Alex Caruso,FanDuel,player_steals,1.5,Over,-166,-137,0.565,-9.47,0.5578
1074,Chet Holmgren,DraftKings,player_blocks,1.5,Under,110,112,0.431,-9.49,0.4258
1075,Myles Turner,BetRivers,player_threes,1.5,Over,-129,104,0.509,-9.58,0.503
1076,Pascal Siakam,BetOnline.ag,player_assists,3.5,Over,102,118,0.448,-9.59,0.4422
1077,Kenrich Williams,DraftKings,player_points,2.5,Under,-115,102,0.484,-9.59,0.4776
1078,Luguentz Dort,BetMGM,player_rebounds_assists,4.5,Over,-118,-102,0.489,-9.59,0.4834
1079,Myles Turner,BetOnline.ag,player_threes,1.5,Under,-119,-101,0.491,-9.62,0.4851
1080,Myles Turner,BetMGM,player_rebounds_assists,6.5,Under,-135,-115,0.519,-9.69,0.5123
1081,Shai Gilgeous-Alexander,DraftKings,player_steals,1.5,Under,105,118,0.441,-9.69,0.4352
1082,Chet Holmgren,Bovada,player_points,17.5,Over,135,153,0.384,-9.72,0.3796
1083,Pascal Siakam,Bovada,player_assists,3.5,Over,105,118,0.44,-9.74,0.435
1084,Luguentz Dort,FanDuel,player_points_assists,9.5,Over,-108,106,0.469,-9.76,0.4628
1085,Andrew Nembhard,BetRivers,player_rebounds,3.5,Under,-148,-132,0.538,-9.79,0.5315
1086,Jalen Williams,FanDuel,player_threes,1.5,Under,-113,-105,0.478,-9.87,0.4722
1087,Alex Caruso,BetOnline.ag,player_assists,2.5,Over,-123,-104,0.497,-9.91,0.4907
1088,Jalen Williams,DraftKings,player_rebounds,5.5,Over,-135,-113,0.517,-9.93,0.5109
1089,Andrew Nembhard,BetOnline.ag,player_rebounds,3.5,Under,-147,-132,0.536,-9.96,0.5291
1090,Ben Sheppard,DraftKings,player_rebounds,1.5,Under,114,127,0.42,-10.02,0.4154
1091,Luguentz Dort,FanDuel,player_points_rebounds_assists,12.5,Over,-128,-111,0.505,-10.09,0.4984
1092,Myles Turner,BetOnline.ag,player_threes,1.5,Under,-119,-101,0.488,-10.1,0.4824
1093,Bennedict Mathurin,BetRivers,player_rebounds,2.5,Over,-132,-109,0.511,-10.13,0.5049
1094,Bennedict Mathurin,BetMGM,player_rebounds,2.5,Over,-130,-109,0.508,-10.13,0.5016
1095,Jalen Williams,FanDuel,player_threes,1.5,Under,-113,-105,0.477,-10.18,0.4706
1096,Pascal Siakam,FanDuel,player_assists,3.5,Over,102,118,0.444,-10.27,0.4388
1097,Chet Holmgren,DraftKings,player_threes,1.5,Under,-160,-158,0.552,-10.28,0.545
1098,Chet Holmgren,FanDuel,player_points,15.5,Under,-104,105,0.457,-10.32,0.4515
1099,Chet Holmgren,DraftKings,player_points_assists,17.5,Over,-110,106,0.47,-10.35,0.4638
1100,Luguentz Dort,DraftKings,player_points,8.5,Over,-110,108,0.469,-10.47,0.4631
1101,Alex Caruso,BetRivers,player_assists,2.5,Over,-115,-104,0.478,-10.69,0.4717
1102,Luguentz Dort,BetMGM,player_points,8.5,Over,-110,108,0.468,-10.71,0.4618
1103,Alex Caruso,FanDuel,player_assists,2.5,Over,-118,-104,0.483,-10.73,0.4771
1104,Myles Turner,BetMGM,player_threes,1.5,Under,-118,-101,0.483,-10.75,0.477
1105,Chet Holmgren,Bovada,player_points_assists,17.5,Over,-110,106,0.467,-10.76,0.4616
1106,Myles Turner,FanDuel,player_threes,1.5,Under,-122,-101,0.49,-10.79,0.484
1107,Chet Holmgren,BetRivers,player_points_assists,17.5,Over,-114,106,0.475,-10.87,0.4688
1108,Luguentz Dort,BetMGM,player_assists,0.5,Under,145,178,0.364,-10.9,0.3593
1109,Shai Gilgeous-Alexander,BetMGM,player_blocks,0.5,Under,110,135,0.424,-10.93,0.4189
1110,Chet Holmgren,FanDuel,player_points_assists,17.5,Over,-112,106,0.47,-10.98,0.4644
1111,Isaiah Hartenstein,FanDuel,player_assists,1.5,Under,134,141,0.38,-10.98,0.3758
1112,Myles Turner,Bovada,player_rebounds,5.5,Under,-185,-160,0.578,-10.99,0.57
1113,Pascal Siakam,BetRivers,player_assists,3.5,Over,100,118,0.445,-11.01,0.4394
1114,Alex Caruso,DraftKings,player_blocks,0.5,Over,-120,-106,0.485,-11.01,0.4792
1115,Jalen Williams,Bovada,player_rebounds_assists,10.5,Over,-160,-126,0.547,-11.03,0.5402
1116,Tyrese Haliburton,FanDuel,player_threes,2.5,Under,-128,-108,0.499,-11.05,0.493
