,NAME,BOOKMAKER,CATEGORY,LINE,OVER/UNDER,ODDS,FAIR ODDS,SIM PROB,EV,KELLY CRITERION
0,Bennedict Mathurin,Bovada,player_points,9.5,Over,190,228,0.541,56.86,0.5385
1,Cason Wallace,Bovada,player_blocks,0.5,Over,235,277,0.464,55.49,0.4619
2,Cason Wallace,DraftKings,player_blocks,0.5,Over,230,277,0.462,52.33,0.4593
3,Cason Wallace,BetRivers,player_assists,1.5,Over,128,141,0.659,50.25,0.6563
4,Aaron Nesmith,DraftKings,player_blocks,0.5,Over,145,160,0.612,50.04,0.6097
5,Cason Wallace,DraftKings,player_blocks_steals,1.5,Over,150,174,0.599,49.7,0.5961
6,Aaron Wiggins,DraftKings,player_blocks,0.5,Over,370,441,0.318,49.69,0.3166
7,Tyrese Haliburton,Bovada,player_assists,7.5,Over,125,139,0.662,48.88,0.659
8,Tyrese Haliburton,FanDuel,player_assists,7.5,Over,124,139,0.664,48.72,0.6612
9,Aaron Nesmith,Bovada,player_blocks,0.5,Over,145,160,0.603,47.84,0.6007
10,Cason Wallace,FanDuel,player_assists,1.5,Over,128,141,0.646,47.26,0.6431
11,Ben Sheppard,DraftKings,player_threes,0.5,Over,130,153,0.64,47.1,0.6368
12,Andrew Nembhard,BetRivers,player_threes,1.5,Over,160,168,0.563,46.38,0.5603
13,Andrew Nembhard,BetRivers,player_threes,1.5,Over,160,168,0.563,46.29,0.5599
14,Aaron Nesmith,Bovada,player_threes,2.5,Over,170,199,0.542,46.29,0.5391
15,Aaron Nesmith,Bovada,player_threes,2.5,Over,170,199,0.541,46.05,0.5382
16,Tyrese Haliburton,Bovada,player_rebounds_assists,11.5,Over,105,110,0.711,45.67,0.7078
17,Ben Sheppard,DraftKings,player_threes,0.5,Over,130,153,0.632,45.41,0.6294
18,Cason Wallace,BetOnline.ag,player_assists,1.5,Over,120,141,0.657,44.64,0.6546
19,Cason Wallace,DraftKings,player_assists,1.5,Over,120,141,0.654,43.78,0.6507
20,Cason Wallace,BetRivers,player_rebounds_assists,3.5,Over,-106,108,0.737,43.2,0.734
21,Bennedict Mathurin,Bovada,player_points,8.5,Over,140,160,0.596,43.01,0.593
22,Aaron Nesmith,Bovada,player_points,12.5,Over,165,190,0.538,42.5,0.5349
23,Isaiah Hartenstein,BetRivers,player_points_rebounds_assists,14.5,Over,100,111,0.712,42.4,0.7091
24,Ben Sheppard,Bovada,player_steals,0.5,Over,220,264,0.445,42.4,0.4425
25,Andrew Nembhard,DraftKings,player_threes,1.5,Over,150,168,0.569,42.33,0.5664
26,Tyrese Haliburton,FanDuel,player_rebounds,4.5,Over,124,129,0.635,42.19,0.6318
27,Tyrese Haliburton,FanDuel,player_rebounds_assists,11.5,Over,100,110,0.711,42.18,0.708
28,Isaiah Hartenstein,BetMGM,player_points_assists,7.5,Over,-110,101,0.743,41.92,0.7406
29,Cason Wallace,Bovada,player_rebounds_assists,3.5,Over,-110,108,0.742,41.72,0.7395
30,Andrew Nembhard,DraftKings,player_threes,1.5,Over,150,168,0.566,41.43,0.5628
31,Andrew Nembhard,FanDuel,player_threes,1.5,Over,150,168,0.566,41.39,0.5626
32,Isaiah Hartenstein,BetRivers,player_points_rebounds,11.5,Over,-130,-114,0.798,41.18,0.7954
33,Isaiah Hartenstein,DraftKings,player_points_rebounds,12.5,Over,-105,111,0.723,41.16,0.7201
34,Tyrese Haliburton,DraftKings,player_assists,7.5,Over,114,139,0.659,41.03,0.656
35,Cason Wallace,BetMGM,player_assists,1.5,Over,115,141,0.656,40.98,0.6527
36,Isaiah Hartenstein,FanDuel,player_points_rebounds,11.5,Over,-128,-114,0.79,40.7,0.7872
37,Andrew Nembhard,FanDuel,player_threes,1.5,Over,150,168,0.562,40.61,0.5595
38,Isaiah Hartenstein,FanDuel,player_points,5.5,Over,-113,-106,0.746,40.58,0.743
39,Aaron Wiggins,Bovada,player_blocks,0.5,Over,330,441,0.326,40.01,0.3236
40,Isaiah Hartenstein,FanDuel,player_points_assists,7.5,Over,-112,101,0.738,39.75,0.7353
41,Isaiah Hartenstein,FanDuel,player_points_rebounds_assists,13.5,Over,-122,-113,0.766,39.36,0.763
42,Isaiah Hartenstein,DraftKings,player_points_rebounds_assists,14.5,Over,-105,111,0.711,38.82,0.708
43,Isaiah Hartenstein,Bovada,player_points_assists,7.5,Over,-115,101,0.741,38.44,0.7375
44,Isaiah Hartenstein,BetRivers,player_points_assists,7.5,Over,-115,101,0.739,38.19,0.7362
45,Alex Caruso,DraftKings,player_rebounds,3.5,Under,105,117,0.674,38.15,0.6708
46,Isaiah Hartenstein,BetMGM,player_points_rebounds_assists,13.5,Over,-125,-113,0.767,38.12,0.7644
47,Cason Wallace,BetRivers,player_points_rebounds_assists,8.5,Over,104,112,0.676,37.82,0.6725
48,Andrew Nembhard,BetOnline.ag,player_threes,1.5,Over,141,168,0.572,37.78,0.5687
49,Isaiah Hartenstein,BetRivers,player_points,5.5,Over,-120,-106,0.751,37.7,0.7481
50,Andrew Nembhard,DraftKings,player_steals,1.5,Over,165,187,0.52,37.69,0.5167
51,Alex Caruso,BetRivers,player_rebounds,3.5,Under,104,117,0.675,37.62,0.6715
52,Andrew Nembhard,FanDuel,player_steals,1.5,Over,162,187,0.525,37.62,0.5224
53,Isaiah Hartenstein,BetMGM,player_points_rebounds,11.5,Over,-130,-114,0.777,37.45,0.774
54,Aaron Nesmith,BetMGM,player_blocks,0.5,Over,125,160,0.61,37.36,0.6074
55,Andrew Nembhard,BetOnline.ag,player_threes,1.5,Over,141,168,0.57,37.34,0.5668
56,Isaiah Hartenstein,BetMGM,player_points,5.5,Over,-118,-106,0.743,37.32,0.7402
57,Tyrese Haliburton,Bovada,player_points_rebounds_assists,27.5,Over,110,112,0.653,37.17,0.6501
58,Alex Caruso,BetMGM,player_rebounds,3.5,Under,100,117,0.686,37.16,0.6827
59,Aaron Nesmith,Bovada,player_points_assists,11.5,Over,105,114,0.669,37.14,0.6658
60,Isaiah Hartenstein,Bovada,player_points_rebounds,11.5,Over,-135,-114,0.787,36.93,0.7838
61,Aaron Nesmith,Bovada,player_points_rebounds_assists,16.5,Over,100,111,0.684,36.86,0.6811
62,Isaiah Hartenstein,BetOnline.ag,player_points,5.5,Over,-123,-106,0.754,36.73,0.7511
63,Tyrese Haliburton,BetMGM,player_rebounds_assists,11.5,Over,-110,110,0.715,36.57,0.7123
64,Isaiah Hartenstein,BetOnline.ag,player_points_rebounds_assists,14.5,Over,-108,111,0.708,36.38,0.705
65,Bennedict Mathurin,BetMGM,player_points,7.5,Over,115,123,0.633,36.19,0.6303
66,Cason Wallace,FanDuel,player_rebounds,2.5,Over,140,150,0.567,36.05,0.5638
67,Tyrese Haliburton,BetOnline.ag,player_rebounds,4.5,Over,113,129,0.638,35.99,0.6353
68,Isaiah Hartenstein,DraftKings,player_points_assists,7.5,Over,-120,101,0.741,35.88,0.7381
69,Isaiah Hartenstein,BetRivers,player_points_rebounds_assists,13.5,Over,-129,-113,0.764,35.68,0.7613
70,Tyrese Haliburton,DraftKings,player_rebounds_assists,11.5,Over,-110,110,0.708,35.21,0.7051
71,Alex Caruso,BetOnline.ag,player_rebounds,3.5,Under,-101,117,0.679,35.12,0.6757
72,Cason Wallace,FanDuel,player_points_rebounds_assists,7.5,Over,-132,-115,0.768,34.93,0.7646
73,T.J. McConnell,BetMGM,player_threes,0.5,Over,250,285,0.385,34.87,0.3829
74,Bennedict Mathurin,BetRivers,player_points,7.5,Over,110,123,0.642,34.79,0.6386
75,Tyrese Haliburton,BetRivers,player_rebounds_assists,11.5,Over,-113,110,0.714,34.57,0.7107
76,Aaron Nesmith,Bovada,player_points,11.5,Over,125,138,0.598,34.47,0.5944
77,T.J. McConnell,BetMGM,player_threes,0.5,Over,250,285,0.384,34.4,0.3815
78,Tyrese Haliburton,BetMGM,player_rebounds,4.5,Over,110,129,0.64,34.38,0.6366
79,Andrew Nembhard,Bovada,player_steals,1.5,Over,155,187,0.526,34.21,0.5233
80,Cason Wallace,BetOnline.ag,player_points_rebounds_assists,8.5,Over,-101,112,0.674,34.16,0.6709
81,Obi Toppin,FanDuel,player_rebounds,4.5,Under,122,129,0.603,33.95,0.6001
82,Tyrese Haliburton,BetRivers,player_points_rebounds_assists,28.5,Over,115,130,0.623,33.95,0.6197
83,Alex Caruso,FanDuel,player_rebounds,3.5,Under,-102,117,0.676,33.92,0.6729
84,Cason Wallace,BetRivers,player_points_rebounds_assists,7.5,Over,-132,-115,0.761,33.76,0.7579
85,Andrew Nembhard,Bovada,player_threes,1.5,Over,135,168,0.569,33.73,0.5659
86,Tyrese Haliburton,DraftKings,player_rebounds,4.5,Over,110,129,0.637,33.69,0.6333
87,Ben Sheppard,DraftKings,player_points,1.5,Over,-115,102,0.714,33.45,0.7105
88,Isaiah Hartenstein,FanDuel,player_rebounds,6.5,Over,110,118,0.635,33.42,0.632
89,Aaron Nesmith,FanDuel,player_points_rebounds,14.5,Over,-122,-111,0.733,33.41,0.7299
90,Aaron Nesmith,BetMGM,player_points_rebounds_assists,16.5,Over,-105,111,0.683,33.27,0.6793
91,Isaiah Hartenstein,Bovada,player_rebounds,7.5,Over,170,199,0.493,33.12,0.49
92,Tyrese Haliburton,BetRivers,player_rebounds,4.5,Over,110,129,0.634,33.1,0.6305
93,Aaron Nesmith,BetMGM,player_points_assists,11.5,Over,100,114,0.665,33.04,0.6619
94,Andrew Nembhard,Bovada,player_threes,1.5,Over,135,168,0.565,32.79,0.5618
95,Aaron Nesmith,FanDuel,player_points,10.5,Over,100,104,0.663,32.67,0.66
96,Aaron Nesmith,BetOnline.ag,player_points_rebounds_assists,16.5,Over,-105,111,0.679,32.51,0.6753
97,Isaiah Hartenstein,BetRivers,player_rebounds,6.5,Over,107,118,0.639,32.32,0.6359
98,Aaron Nesmith,BetMGM,player_points_rebounds,15.5,Over,-105,105,0.677,32.19,0.6737
99,Myles Turner,FanDuel,player_assists,1.5,Over,180,204,0.471,32.01,0.4685
100,Obi Toppin,DraftKings,player_rebounds_assists,6.5,Under,-120,-111,0.72,31.94,0.7163
101,Myles Turner,DraftKings,player_assists,1.5,Over,180,204,0.469,31.25,0.4658
102,Cason Wallace,BetRivers,player_points_assists,5.5,Over,-127,-112,0.734,31.21,0.7307
103,Cason Wallace,BetRivers,player_rebounds,1.5,Over,-190,-167,0.859,31.1,0.8562
104,Andrew Nembhard,BetMGM,player_threes,1.5,Over,130,168,0.57,31.09,0.5666
105,Tyrese Haliburton,BetOnline.ag,player_points_rebounds_assists,27.5,Over,100,112,0.655,31.06,0.6518
106,Alex Caruso,DraftKings,player_threes,1.5,Over,150,160,0.524,31.01,0.5209
107,Alex Caruso,DraftKings,player_threes,1.5,Over,150,160,0.523,30.77,0.5199
108,Obi Toppin,BetOnline.ag,player_rebounds,4.5,Under,116,129,0.604,30.57,0.6011
109,Aaron Nesmith,DraftKings,player_points_rebounds_assists,16.5,Over,-110,111,0.683,30.45,0.6798
110,Aaron Nesmith,Bovada,player_points,10.5,Over,-105,104,0.668,30.36,0.6642
111,Isaiah Hartenstein,BetOnline.ag,player_rebounds,6.5,Over,102,118,0.645,30.29,0.6415
112,Cason Wallace,FanDuel,player_points_assists,5.5,Over,-128,-112,0.731,30.28,0.728
113,Alex Caruso,FanDuel,player_threes,1.5,Over,146,160,0.53,30.27,0.5263
114,Bennedict Mathurin,Bovada,player_blocks,0.5,Over,240,285,0.383,30.17,0.3803
115,Isaiah Hartenstein,Bovada,player_rebounds_assists,8.5,Over,110,120,0.619,29.98,0.6155
116,Isaiah Hartenstein,Bovada,player_points_rebounds_assists,13.5,Over,-145,-113,0.768,29.68,0.7641
117,Cason Wallace,BetMGM,player_rebounds,2.5,Over,130,150,0.564,29.65,0.5603
118,Tyrese Haliburton,BetRivers,player_points_rebounds_assists,27.5,Over,-104,112,0.661,29.64,0.6574
119,Isaiah Hartenstein,Bovada,player_rebounds,6.5,Over,100,118,0.647,29.32,0.6431
120,Obi Toppin,BetMGM,player_rebounds,4.5,Under,115,129,0.601,29.31,0.598
121,Bennedict Mathurin,Bovada,player_points,7.5,Over,100,123,0.646,29.15,0.6422
122,Andrew Nembhard,BetMGM,player_threes,1.5,Over,130,168,0.561,28.97,0.5574
123,Cason Wallace,BetMGM,player_points_rebounds_assists,8.5,Over,-110,112,0.676,28.96,0.6719
124,Tyrese Haliburton,BetOnline.ag,player_assists,6.5,Over,-143,-129,0.759,28.91,0.7552
125,Isaiah Hartenstein,BetMGM,player_rebounds,6.5,Over,100,118,0.645,28.9,0.641
126,Cason Wallace,BetOnline.ag,player_rebounds,2.5,Over,128,150,0.565,28.88,0.5619
127,Ben Sheppard,DraftKings,player_rebounds,1.5,Over,124,141,0.575,28.87,0.5719
128,Pascal Siakam,DraftKings,player_turnovers,1.5,Under,130,153,0.56,28.74,0.5564
129,Isaiah Hartenstein,FanDuel,player_rebounds_assists,8.5,Over,110,120,0.613,28.74,0.6095
130,Cason Wallace,DraftKings,player_points_rebounds_assists,8.5,Over,-110,112,0.674,28.64,0.6702
131,Cason Wallace,Bovada,player_points_assists,5.5,Over,-135,-112,0.738,28.51,0.7347
132,Andrew Nembhard,Bovada,player_points,12.5,Over,165,190,0.485,28.51,0.4818
133,Aaron Nesmith,BetRivers,player_points,11.5,Over,114,138,0.6,28.47,0.5968
134,Aaron Nesmith,BetRivers,player_points_rebounds,15.5,Over,-114,105,0.684,28.45,0.6807
135,Luguentz Dort,DraftKings,player_blocks,0.5,Over,170,199,0.475,28.37,0.4724
136,T.J. McConnell,DraftKings,player_threes,0.5,Over,230,285,0.389,28.27,0.3861
137,Bennedict Mathurin,DraftKings,player_blocks,0.5,Over,230,285,0.388,28.11,0.3856
138,Luguentz Dort,Bovada,player_blocks,0.5,Over,175,199,0.466,28.04,0.4625
139,Tyrese Haliburton,FanDuel,player_points_rebounds_assists,27.5,Over,-106,112,0.659,27.99,0.655
140,Isaiah Hartenstein,DraftKings,player_rebounds,6.5,Over,100,118,0.639,27.88,0.6358
141,Bennedict Mathurin,Bovada,player_points_assists,7.5,Over,-115,-102,0.684,27.83,0.6801
142,Myles Turner,BetOnline.ag,player_assists,1.5,Over,174,204,0.466,27.74,0.4631
143,Isaiah Hartenstein,DraftKings,player_points,5.5,Over,-140,-106,0.745,27.72,0.7415
144,Tyrese Haliburton,Bovada,player_assists,6.5,Over,-145,-129,0.756,27.68,0.7521
145,Alex Caruso,FanDuel,player_threes,1.5,Over,146,160,0.519,27.59,0.5154
146,Andrew Nembhard,Bovada,player_points,11.5,Over,125,144,0.567,27.49,0.5632
147,Tyrese Haliburton,DraftKings,player_points_rebounds_assists,27.5,Over,-110,112,0.667,27.42,0.6638
148,Aaron Nesmith,DraftKings,player_points_rebounds,15.5,Over,-115,105,0.681,27.36,0.6775
149,Aaron Nesmith,DraftKings,player_blocks_steals,1.5,Over,145,167,0.519,27.23,0.516
150,Obi Toppin,DraftKings,player_rebounds,4.5,Under,110,129,0.605,27.01,0.6012
151,Tyrese Haliburton,BetRivers,player_assists,6.5,Over,-150,-129,0.762,26.98,0.7583
152,Myles Turner,BetMGM,player_assists,1.5,Over,170,204,0.47,26.89,0.4668
153,Isaiah Hartenstein,BetRivers,player_rebounds_assists,8.5,Over,105,120,0.618,26.75,0.6147
154,Alex Caruso,DraftKings,player_rebounds_assists,6.5,Under,-130,-115,0.716,26.75,0.7128
155,Tyrese Haliburton,DraftKings,player_blocks,0.5,Over,120,126,0.576,26.7,0.5724
156,Aaron Nesmith,DraftKings,player_points_assists,11.5,Over,-110,114,0.663,26.61,0.6595
157,Obi Toppin,Bovada,player_rebounds,4.5,Under,110,129,0.602,26.39,0.5982
158,Alex Caruso,BetRivers,player_threes,1.5,Over,138,160,0.531,26.34,0.5274
159,Aaron Nesmith,Bovada,player_points_rebounds,14.5,Over,-135,-111,0.725,26.28,0.7217
160,Cason Wallace,DraftKings,player_rebounds,2.5,Over,120,150,0.573,26.12,0.5697
161,Shai Gilgeous-Alexander,BetMGM,player_points,33.5,Under,-120,-112,0.687,26.01,0.6836
162,Tyrese Haliburton,Bovada,player_points,18.5,Over,175,208,0.458,25.94,0.4549
163,Cason Wallace,BetRivers,player_points,3.5,Over,-139,-120,0.732,25.91,0.7285
164,Pascal Siakam,BetMGM,player_threes,1.5,Over,150,162,0.504,25.88,0.5002
165,Tyrese Haliburton,BetMGM,player_points_rebounds_assists,27.5,Over,-110,112,0.659,25.77,0.6551
166,Pascal Siakam,BetMGM,player_threes,1.5,Over,150,162,0.502,25.6,0.4991
167,T.J. McConnell,DraftKings,player_threes,0.5,Over,230,285,0.38,25.48,0.3775
168,Alex Caruso,BetRivers,player_threes,1.5,Over,138,160,0.527,25.46,0.5237
169,Myles Turner,BetRivers,player_assists,1.5,Over,170,204,0.465,25.46,0.4615
170,Aaron Nesmith,BetOnline.ag,player_points,10.5,Over,-114,104,0.668,25.38,0.6641
171,Andrew Nembhard,BetRivers,player_points,11.5,Over,120,144,0.57,25.29,0.5659
172,Tyrese Haliburton,BetMGM,player_assists,6.5,Over,-155,-129,0.761,25.23,0.7575
173,Luguentz Dort,BetMGM,player_blocks,0.5,Over,165,199,0.472,25.21,0.4693
174,Obi Toppin,Bovada,player_rebounds_assists,6.5,Under,-135,-111,0.718,25.02,0.7144
175,Andrew Nembhard,Bovada,player_points,10.5,Over,-105,100,0.64,25.01,0.6365
176,Aaron Nesmith,BetRivers,player_points,10.5,Over,-113,104,0.663,24.98,0.6592
177,Cason Wallace,BetRivers,player_points_rebounds,6.5,Over,-114,-106,0.666,24.95,0.6618
178,Bennedict Mathurin,DraftKings,player_points_rebounds,9.5,Over,-115,102,0.667,24.77,0.6636
179,Andrew Nembhard,BetRivers,player_points,10.5,Over,-108,100,0.647,24.61,0.6432
180,Tyrese Haliburton,BetRivers,player_points_assists,22.5,Over,-113,-107,0.661,24.53,0.6568
181,Pascal Siakam,BetRivers,player_threes,1.5,Over,145,162,0.508,24.46,0.5046
182,Bennedict Mathurin,BetRivers,player_points,6.5,Over,-127,-115,0.696,24.44,0.6923
183,Alex Caruso,BetOnline.ag,player_threes,1.5,Over,136,160,0.527,24.33,0.5234
184,Shai Gilgeous-Alexander,BetOnline.ag,player_points,33.5,Under,-120,-112,0.678,24.31,0.6742
185,Tyrese Haliburton,BetRivers,player_points_rebounds_assists,26.5,Over,-124,-106,0.688,24.3,0.6842
186,Aaron Nesmith,DraftKings,player_points,10.5,Over,-115,104,0.665,24.29,0.6609
187,Chet Holmgren,Bovada,player_rebounds_assists,10.5,Under,110,123,0.592,24.27,0.5881
188,Myles Turner,BetRivers,player_points,12.5,Over,100,108,0.621,24.19,0.6172
189,Bennedict Mathurin,BetOnline.ag,player_points,6.5,Over,-125,-115,0.69,24.14,0.6858
190,Kenrich Williams,Bovada,player_steals,0.5,Over,155,182,0.486,23.87,0.4824
191,Cason Wallace,DraftKings,player_steals,0.5,Over,-180,-160,0.796,23.87,0.7926
192,Bennedict Mathurin,FanDuel,player_points_assists,7.5,Over,-118,-102,0.67,23.86,0.6665
193,Aaron Nesmith,Bovada,player_rebounds,5.5,Over,140,160,0.516,23.82,0.5125
194,Shai Gilgeous-Alexander,Bovada,player_points,28.5,Under,190,228,0.427,23.74,0.4237
195,Chet Holmgren,FanDuel,player_rebounds_assists,10.5,Under,108,123,0.594,23.66,0.5907
196,Obi Toppin,BetRivers,player_rebounds,4.5,Under,105,129,0.602,23.41,0.5982
197,Isaiah Hartenstein,BetMGM,player_rebounds_assists,8.5,Over,100,120,0.617,23.37,0.613
198,Bennedict Mathurin,Bovada,player_points_rebounds,9.5,Over,-115,102,0.659,23.22,0.6551
199,Aaron Nesmith,BetRivers,player_threes,1.5,Over,-159,-147,0.756,23.08,0.7517
200,Aaron Nesmith,FanDuel,player_threes,1.5,Over,-162,-147,0.761,23.03,0.7568
201,Bennedict Mathurin,DraftKings,player_points_assists,7.5,Over,-120,-102,0.671,22.97,0.6668
202,Myles Turner,BetRivers,player_points_assists,13.5,Over,-108,105,0.638,22.92,0.6343
203,Shai Gilgeous-Alexander,DraftKings,player_points,33.5,Under,-125,-112,0.683,22.91,0.6789
204,Aaron Nesmith,BetRivers,player_threes,1.5,Over,-159,-147,0.754,22.83,0.7502
205,Tyrese Haliburton,BetRivers,player_points,15.5,Over,100,104,0.614,22.82,0.6103
206,Chet Holmgren,Bovada,player_rebounds,8.5,Under,155,182,0.481,22.69,0.4778
207,Tyrese Haliburton,DraftKings,player_blocks_steals,1.5,Over,-105,111,0.628,22.69,0.6245
208,Bennedict Mathurin,DraftKings,player_points,6.5,Over,-130,-115,0.693,22.67,0.6893
209,Tyrese Haliburton,Bovada,player_blocks,0.5,Over,115,126,0.57,22.55,0.5662
210,Aaron Nesmith,Bovada,player_points,9.5,Over,-145,-127,0.725,22.5,0.721
211,Tyrese Haliburton,Bovada,player_points,17.5,Over,140,160,0.51,22.49,0.5069
212,Alex Caruso,BetOnline.ag,player_threes,1.5,Over,136,160,0.519,22.48,0.5155
213,Myles Turner,Bovada,player_steals,0.5,Over,130,141,0.532,22.46,0.5288
214,Andrew Nembhard,BetOnline.ag,player_points,10.5,Over,-112,100,0.647,22.44,0.6429
215,Pascal Siakam,BetRivers,player_threes,1.5,Over,145,162,0.5,22.44,0.4963
216,Cason Wallace,DraftKings,player_threes,0.5,Over,-105,108,0.627,22.37,0.6229
217,Cason Wallace,Bovada,player_points_rebounds,6.5,Over,-120,-106,0.666,22.19,0.6625
218,Andrew Nembhard,FanDuel,player_points,10.5,Over,-111,100,0.643,22.17,0.6387
219,Tyrese Haliburton,BetMGM,player_points_assists,22.5,Over,-118,-107,0.661,22.16,0.6572
220,Myles Turner,DraftKings,player_blocks_steals,2.5,Over,130,153,0.531,22.1,0.5273
221,Aaron Nesmith,BetRivers,player_points,9.5,Over,-148,-127,0.728,22.02,0.7242
222,Shai Gilgeous-Alexander,BetMGM,player_points_assists,39.5,Under,-115,-106,0.653,21.99,0.6485
223,Chet Holmgren,BetMGM,player_rebounds_assists,11.5,Under,-135,-115,0.701,21.98,0.6967
224,Pascal Siakam,Bovada,player_threes,1.5,Over,140,162,0.508,21.92,0.5045
225,Chet Holmgren,DraftKings,player_rebounds_assists,10.5,Under,105,123,0.595,21.9,0.5908
226,Tyrese Haliburton,BetRivers,player_points_rebounds,19.5,Over,-114,-106,0.649,21.86,0.6452
227,Bennedict Mathurin,FanDuel,player_points_rebounds_assists,10.5,Over,-113,-102,0.646,21.83,0.6423
228,Isaiah Hartenstein,DraftKings,player_rebounds_assists,8.5,Over,100,120,0.609,21.73,0.6047
229,Aaron Nesmith,FanDuel,player_threes,1.5,Over,-162,-147,0.753,21.72,0.7486
230,Myles Turner,FanDuel,player_points_assists,13.5,Over,-110,105,0.638,21.71,0.6335
231,Pascal Siakam,Bovada,player_rebounds,6.5,Under,140,160,0.506,21.54,0.5029
232,Cason Wallace,Bovada,player_steals,0.5,Over,-190,-160,0.796,21.51,0.7923
233,Tyrese Haliburton,DraftKings,player_points_assists,22.5,Over,-120,-107,0.662,21.33,0.6577
234,Cason Wallace,DraftKings,player_threes,0.5,Over,-105,108,0.621,21.29,0.6173
235,Aaron Nesmith,BetMGM,player_points,10.5,Over,-120,104,0.662,21.29,0.6575
236,Myles Turner,FanDuel,player_points,12.5,Over,-102,108,0.612,21.26,0.6084
237,Shai Gilgeous-Alexander,Bovada,player_points,31.5,Under,110,120,0.577,21.08,0.5727
238,Isaiah Hartenstein,Bovada,player_rebounds,5.5,Over,-180,-153,0.778,21.06,0.7743
239,Aaron Nesmith,BetMGM,player_rebounds_assists,5.5,Over,-110,-102,0.634,20.99,0.6297
240,Shai Gilgeous-Alexander,Bovada,player_points,30.5,Under,130,144,0.526,20.91,0.522
241,Myles Turner,BetRivers,player_points,11.5,Over,-130,-122,0.683,20.91,0.6793
242,Myles Turner,Bovada,player_points_assists,13.5,Over,-110,105,0.633,20.9,0.6292
243,Pascal Siakam,Bovada,player_rebounds,7.5,Under,-125,-115,0.671,20.86,0.6674
244,Tyrese Haliburton,DraftKings,player_points_rebounds,20.5,Over,-105,111,0.619,20.85,0.615
245,Shai Gilgeous-Alexander,Bovada,player_points,32.5,Under,-110,101,0.633,20.83,0.6289
246,Shai Gilgeous-Alexander,DraftKings,player_points_rebounds,38.5,Under,-120,-106,0.659,20.81,0.6549
247,Tyrese Haliburton,BetMGM,player_points_rebounds,20.5,Over,-105,111,0.619,20.8,0.6147
248,Pascal Siakam,FanDuel,player_threes,1.5,Over,140,162,0.503,20.71,0.4994
249,Obi Toppin,Bovada,player_rebounds,5.5,Under,-170,-147,0.76,20.64,0.7555
250,Bennedict Mathurin,DraftKings,player_points_rebounds_assists,10.5,Over,-115,-102,0.645,20.62,0.6411
251,Shai Gilgeous-Alexander,BetMGM,player_points_rebounds,38.5,Under,-120,-106,0.658,20.61,0.6538
252,Bennedict Mathurin,BetOnline.ag,player_points_rebounds_assists,10.5,Over,-116,-102,0.647,20.54,0.6433
253,Myles Turner,BetMGM,player_points_assists,13.5,Over,-110,105,0.631,20.53,0.6273
254,Shai Gilgeous-Alexander,FanDuel,player_points,32.5,Under,-111,101,0.633,20.38,0.6292
255,Pascal Siakam,Bovada,player_threes,1.5,Over,140,162,0.501,20.29,0.4976
256,T.J. McConnell,DraftKings,player_blocks,0.5,Under,-445,-400,0.982,20.27,0.9812
257,Cason Wallace,BetOnline.ag,player_threes,0.5,Over,-110,108,0.63,20.18,0.6254
258,Shai Gilgeous-Alexander,Bovada,player_points,29.5,Under,155,182,0.471,20.18,0.4679
259,Shai Gilgeous-Alexander,Bovada,player_points,33.5,Under,-130,-112,0.679,20.16,0.675
260,Isaiah Hartenstein,Bovada,player_blocks,0.5,Over,125,135,0.534,20.11,0.5301
261,Alex Caruso,Bovada,player_threes,1.5,Over,130,160,0.522,20.09,0.5184
262,Shai Gilgeous-Alexander,DraftKings,player_points_assists,39.5,Under,-120,-106,0.655,20.01,0.6504
263,Andrew Nembhard,BetRivers,player_points,9.5,Over,-143,-125,0.706,19.91,0.7014
264,Andrew Nembhard,Bovada,player_points,9.5,Over,-145,-125,0.709,19.83,0.705
265,Pascal Siakam,FanDuel,player_threes,1.5,Over,140,162,0.499,19.81,0.4956
266,Pascal Siakam,BetOnline.ag,player_rebounds,7.5,Under,-125,-115,0.665,19.77,0.6612
267,Aaron Wiggins,DraftKings,player_steals,0.5,Over,145,156,0.489,19.77,0.4853
268,Tyrese Haliburton,BetRivers,player_points_rebounds_assists,25.5,Over,-152,-130,0.722,19.77,0.7182
269,Myles Turner,Bovada,player_points_rebounds,17.5,Over,105,110,0.584,19.7,0.5799
270,Alex Caruso,Bovada,player_threes,1.5,Over,130,160,0.52,19.68,0.5167
271,Aaron Nesmith,BetMGM,player_threes,1.5,Over,-175,-147,0.761,19.52,0.7564
272,Cason Wallace,BetMGM,player_threes,0.5,Over,-110,108,0.626,19.49,0.6218
273,Myles Turner,DraftKings,player_points_assists,13.5,Over,-115,105,0.638,19.34,0.6342
274,Aaron Nesmith,BetMGM,player_threes,1.5,Over,-175,-147,0.759,19.29,0.7549
275,Tyrese Haliburton,BetRivers,player_points,14.5,Over,-125,-120,0.662,19.1,0.6574
276,Andrew Nembhard,BetRivers,player_points_assists,14.5,Over,-121,-112,0.651,18.91,0.6468
277,Cason Wallace,BetMGM,player_threes,0.5,Over,-110,108,0.623,18.91,0.6187
278,Tyrese Haliburton,FanDuel,player_points_rebounds,19.5,Over,-122,-106,0.653,18.87,0.649
279,Shai Gilgeous-Alexander,FanDuel,player_points_assists,39.5,Under,-122,-106,0.653,18.82,0.6488
280,Aaron Nesmith,BetOnline.ag,player_threes,1.5,Over,-172,-147,0.75,18.63,0.7459
