,NAME,BOOKMAKER,CATEGORY,LINE,OVER/UNDER,ODDS,FAIR ODDS,SIM PROB,EV,KELLY CRITERION
839,Tyrese Haliburton,FanDuel,player_threes,2.5,Over,-102,114,0.49,-2.87,0.4853
840,Myles Turner,BetOnline.ag,player_threes,1.5,Under,-102,111,0.49,-2.9,0.4851
841,Pascal Siakam,DraftKings,player_points_rebounds,26.5,Over,-110,103,0.508,-2.96,0.5029
842,Shai Gilgeous-Alexander,Bovada,player_threes,1.5,Under,100,111,0.485,-2.96,0.48
843,Alex Caruso,DraftKings,player_assists,2.5,Under,-110,107,0.508,-3.08,0.5022
844,Shai Gilgeous-Alexander,Bovada,player_threes,1.5,Under,100,111,0.485,-3.09,0.4794
845,Myles Turner,FanDuel,player_threes,1.5,Over,-112,-110,0.512,-3.09,0.5065
846,Shai Gilgeous-Alexander,Bovada,player_rebounds,6.5,Over,150,174,0.387,-3.15,0.3833
847,Tyrese Haliburton,BetOnline.ag,player_threes,2.5,Over,-105,114,0.496,-3.16,0.4907
848,Pascal Siakam,BetRivers,player_points_rebounds_assists,28.5,Over,-148,-130,0.578,-3.16,0.5717
849,Shai Gilgeous-Alexander,BetMGM,player_blocks,0.5,Over,-150,-141,0.58,-3.26,0.5741
850,Shai Gilgeous-Alexander,BetRivers,player_threes,1.5,Under,-103,111,0.49,-3.35,0.4851
851,Shai Gilgeous-Alexander,BetMGM,player_threes,1.5,Under,100,111,0.483,-3.38,0.4779
852,Luguentz Dort,DraftKings,player_rebounds,3.5,Under,-105,-104,0.495,-3.4,0.4895
853,Myles Turner,BetOnline.ag,player_threes,1.5,Under,-102,111,0.488,-3.45,0.4823
854,Shai Gilgeous-Alexander,DraftKings,player_threes,1.5,Over,-115,-110,0.516,-3.5,0.5106
855,Myles Turner,DraftKings,player_threes,1.5,Under,100,111,0.482,-3.52,0.4772
856,Jalen Williams,DraftKings,player_rebounds_assists,10.5,Over,-130,-104,0.545,-3.53,0.5393
857,Pascal Siakam,Bovada,player_points_rebounds_assists,30.5,Under,-120,-104,0.526,-3.61,0.52
858,Myles Turner,DraftKings,player_rebounds,4.5,Over,-140,-121,0.562,-3.65,0.5559
859,Shai Gilgeous-Alexander,BetOnline.ag,player_threes,1.5,Under,-104,111,0.491,-3.67,0.4858
860,Shai Gilgeous-Alexander,DraftKings,player_turnovers,2.5,Over,100,115,0.482,-3.69,0.4764
861,Luguentz Dort,DraftKings,player_assists,0.5,Over,-188,-156,0.628,-3.72,0.6215
862,Pascal Siakam,BetRivers,player_points_rebounds_assists,31.5,Under,-150,-130,0.578,-3.72,0.5714
863,Pascal Siakam,FanDuel,player_points_rebounds,26.5,Over,-108,103,0.5,-3.77,0.4943
864,Luguentz Dort,BetOnline.ag,player_rebounds,3.5,Over,-112,104,0.508,-3.81,0.5027
865,Cason Wallace,DraftKings,player_points_rebounds,8.5,Under,-130,-115,0.543,-3.9,0.5372
866,Luguentz Dort,FanDuel,player_points_rebounds,11.5,Under,-102,117,0.485,-3.92,0.4799
867,Myles Turner,BetOnline.ag,player_rebounds,4.5,Over,-145,-121,0.568,-3.96,0.5621
868,Tyrese Haliburton,BetOnline.ag,player_threes,2.5,Over,-105,114,0.492,-3.96,0.4866
869,Shai Gilgeous-Alexander,FanDuel,player_threes,1.5,Under,-106,111,0.494,-4.08,0.4882
870,Jalen Williams,FanDuel,player_rebounds,5.5,Under,100,112,0.479,-4.11,0.4742
871,Chet Holmgren,Bovada,player_points,17.5,Under,-180,-153,0.616,-4.13,0.6094
872,Shai Gilgeous-Alexander,FanDuel,player_threes,1.5,Under,-106,111,0.493,-4.14,0.4879
873,Pascal Siakam,BetRivers,player_assists,3.5,Over,116,124,0.444,-4.15,0.439
874,Tyrese Haliburton,DraftKings,player_threes,2.5,Over,-105,114,0.491,-4.15,0.4856
875,Bennedict Mathurin,DraftKings,player_assists,0.5,Over,-210,-178,0.649,-4.26,0.6412
876,Chet Holmgren,Bovada,player_points_rebounds,24.5,Under,-115,-101,0.512,-4.29,0.5063
877,Jalen Williams,BetOnline.ag,player_rebounds,5.5,Under,101,112,0.476,-4.34,0.4707
878,Andrew Nembhard,DraftKings,player_blocks,0.5,Under,-375,-308,0.755,-4.43,0.7453
879,Shai Gilgeous-Alexander,BetRivers,player_threes,1.5,Under,-103,111,0.485,-4.44,0.4796
880,Andrew Nembhard,BetMGM,player_blocks,0.5,Under,-375,-308,0.754,-4.45,0.7452
881,Luguentz Dort,FanDuel,player_points,8.5,Under,-125,-108,0.531,-4.47,0.5248
882,Shai Gilgeous-Alexander,DraftKings,player_threes,1.5,Over,-115,-110,0.511,-4.5,0.5052
883,Myles Turner,Bovada,player_points,17.5,Under,-260,-217,0.689,-4.6,0.6809
884,Chet Holmgren,DraftKings,player_points_rebounds_assists,25.5,Under,-110,109,0.499,-4.72,0.4936
885,Alex Caruso,DraftKings,player_blocks,0.5,Under,-120,-102,0.519,-4.79,0.5136
886,Chet Holmgren,Bovada,player_points,16.5,Over,105,122,0.464,-4.79,0.4594
887,Tyrese Haliburton,Bovada,player_threes,2.5,Under,-115,-113,0.509,-4.84,0.5033
888,Chet Holmgren,FanDuel,player_points_rebounds,24.5,Under,-114,-101,0.507,-4.91,0.5009
889,Pascal Siakam,BetOnline.ag,player_assists,3.5,Under,-143,-123,0.559,-4.93,0.5532
890,Jalen Williams,Bovada,player_rebounds,5.5,Under,100,112,0.475,-4.98,0.4699
891,Pascal Siakam,BetRivers,player_points_rebounds,26.5,Over,-114,103,0.506,-4.99,0.5005
892,Pascal Siakam,BetRivers,player_points_rebounds_assists,29.5,Over,-124,-106,0.526,-5.04,0.5198
893,Luguentz Dort,Bovada,player_points,7.5,Under,115,133,0.441,-5.16,0.4362
894,Pascal Siakam,Bovada,player_assists,3.5,Under,-145,-123,0.56,-5.39,0.5535
895,Shai Gilgeous-Alexander,DraftKings,player_blocks,0.5,Under,124,139,0.422,-5.41,0.4176
896,Myles Turner,BetRivers,player_threes,1.5,Under,-108,111,0.491,-5.44,0.4855
897,Myles Turner,Bovada,player_rebounds,4.5,Under,115,122,0.44,-5.45,0.4349
898,Tyrese Haliburton,DraftKings,player_threes,2.5,Over,-105,114,0.484,-5.48,0.4787
899,Luguentz Dort,DraftKings,player_points,8.5,Under,-130,-108,0.534,-5.57,0.5277
900,Luguentz Dort,DraftKings,player_points_assists,9.5,Under,-135,-108,0.542,-5.64,0.5359
901,Shai Gilgeous-Alexander,DraftKings,player_blocks,0.5,Over,-160,-141,0.58,-5.69,0.5736
902,Myles Turner,Bovada,player_rebounds,4.5,Over,-150,-121,0.566,-5.72,0.5591
903,Shai Gilgeous-Alexander,Bovada,player_rebounds,4.5,Over,-240,-208,0.665,-5.79,0.657
904,Myles Turner,Bovada,player_points,16.5,Over,150,174,0.377,-5.8,0.3727
905,Shai Gilgeous-Alexander,Bovada,player_assists,7.5,Over,185,217,0.33,-5.88,0.3266
906,Pascal Siakam,DraftKings,player_points_rebounds_assists,29.5,Over,-125,-106,0.523,-5.89,0.5169
907,Pascal Siakam,BetMGM,player_points_rebounds,26.5,Over,-120,103,0.513,-5.89,0.5075
908,Luguentz Dort,BetRivers,player_points,7.5,Under,118,133,0.432,-5.9,0.4268
909,Myles Turner,Bovada,player_rebounds,5.5,Over,125,147,0.418,-5.91,0.4135
910,Luguentz Dort,Bovada,player_points,7.5,Over,-150,-135,0.565,-5.92,0.558
911,Luguentz Dort,DraftKings,player_points_assists,9.5,Over,105,109,0.459,-5.94,0.4537
912,Tyrese Haliburton,Bovada,player_threes,2.5,Under,-115,-113,0.503,-5.97,0.4973
913,Cason Wallace,DraftKings,player_points,5.5,Over,-105,113,0.482,-5.99,0.4761
914,Pascal Siakam,FanDuel,player_assists,3.5,Over,110,124,0.448,-6.02,0.4425
915,Shai Gilgeous-Alexander,Bovada,player_assists,7.5,Under,-250,-208,0.671,-6.05,0.6628
916,Shai Gilgeous-Alexander,BetOnline.ag,player_threes,1.5,Over,-123,-110,0.518,-6.07,0.5122
917,Luguentz Dort,BetMGM,player_rebounds,3.5,Over,-115,104,0.502,-6.08,0.4966
918,Shai Gilgeous-Alexander,BetOnline.ag,player_threes,1.5,Under,-104,111,0.479,-6.09,0.4734
919,Ben Sheppard,DraftKings,player_assists,0.5,Over,110,127,0.447,-6.09,0.4422
920,Luguentz Dort,Bovada,player_points,6.5,Over,-230,-199,0.655,-6.09,0.6466
921,Myles Turner,BetRivers,player_threes,1.5,Under,-108,111,0.487,-6.17,0.4817
922,Shai Gilgeous-Alexander,BetOnline.ag,player_threes,1.5,Over,-123,-110,0.517,-6.2,0.5114
923,Cason Wallace,BetMGM,player_points,5.5,Over,-110,113,0.491,-6.24,0.4855
924,Luguentz Dort,Bovada,player_rebounds_assists,4.5,Under,-120,103,0.511,-6.28,0.5053
925,Chet Holmgren,DraftKings,player_points_rebounds,24.5,Over,-110,103,0.491,-6.35,0.485
926,Pascal Siakam,BetRivers,player_points_rebounds_assists,30.5,Under,-125,-104,0.52,-6.38,0.5141
927,Pascal Siakam,BetMGM,player_points_rebounds,26.5,Under,-110,-103,0.49,-6.39,0.4847
928,Chet Holmgren,BetRivers,player_points_rebounds,24.5,Over,-114,103,0.498,-6.47,0.4925
929,Pascal Siakam,FanDuel,player_assists,3.5,Under,-146,-123,0.554,-6.65,0.5475
930,Chet Holmgren,FanDuel,player_points_rebounds,24.5,Over,-114,103,0.497,-6.68,0.4914
931,Pascal Siakam,DraftKings,player_points_rebounds_assists,29.5,Under,-105,106,0.478,-6.72,0.4723
932,Myles Turner,Bovada,player_rebounds,5.5,Under,-165,-141,0.58,-6.81,0.5733
933,Chet Holmgren,DraftKings,player_points_rebounds,24.5,Under,-120,-101,0.508,-6.81,0.5024
934,Luguentz Dort,BetMGM,player_rebounds,3.5,Under,-115,-104,0.498,-6.81,0.4927
935,Alex Caruso,BetRivers,player_assists,2.5,Under,-114,107,0.496,-6.86,0.4904
936,Ben Sheppard,DraftKings,player_assists,0.5,Under,-140,-125,0.543,-6.91,0.5366
937,Obi Toppin,DraftKings,player_blocks,0.5,Under,-154,-135,0.564,-6.97,0.5573
938,Luguentz Dort,Bovada,player_rebounds_assists,4.5,Over,-110,-102,0.487,-7.11,0.4809
939,Chet Holmgren,Bovada,player_points,16.5,Under,-135,-122,0.533,-7.18,0.5269
940,Tyrese Haliburton,BetOnline.ag,player_threes,2.5,Under,-123,-113,0.512,-7.22,0.5058
941,Andrew Nembhard,BetOnline.ag,player_rebounds,3.5,Under,-137,-126,0.536,-7.24,0.5298
942,Luguentz Dort,BetOnline.ag,player_rebounds,3.5,Under,-115,-104,0.496,-7.29,0.4901
943,Pascal Siakam,BetOnline.ag,player_assists,3.5,Over,110,124,0.441,-7.3,0.4364
944,Jalen Williams,BetOnline.ag,player_rebounds,5.5,Over,-130,-112,0.524,-7.31,0.5177
945,Myles Turner,BetRivers,player_threes,1.5,Over,-124,-110,0.513,-7.32,0.507
946,Luguentz Dort,DraftKings,player_points,8.5,Over,100,108,0.463,-7.41,0.4576
947,Cason Wallace,DraftKings,player_points_rebounds,8.5,Over,100,115,0.463,-7.43,0.4575
948,Cason Wallace,BetMGM,player_points,5.5,Under,-120,-114,0.505,-7.44,0.4989
949,Myles Turner,BetRivers,player_threes,1.5,Over,-124,-110,0.512,-7.45,0.5063
950,Chet Holmgren,BetRivers,player_points_rebounds_assists,24.5,Over,-152,-130,0.558,-7.46,0.5515
951,Jalen Williams,BetMGM,player_rebounds,5.5,Under,-105,112,0.474,-7.5,0.4682
952,Myles Turner,Bovada,player_points,16.5,Under,-200,-174,0.617,-7.51,0.609
953,Luguentz Dort,Bovada,player_points,6.5,Under,170,199,0.343,-7.52,0.3387
954,Chet Holmgren,BetRivers,player_points_rebounds_assists,24.5,Under,112,130,0.436,-7.54,0.4311
955,Jalen Williams,Bovada,player_rebounds,5.5,Over,-130,-112,0.522,-7.6,0.516
956,Tyrese Haliburton,BetOnline.ag,player_threes,2.5,Under,-123,-113,0.509,-7.64,0.5034
957,Myles Turner,BetOnline.ag,player_threes,1.5,Over,-127,-110,0.517,-7.64,0.5106
958,Jalen Williams,FanDuel,player_rebounds,5.5,Over,-132,-112,0.526,-7.64,0.5193
959,Shai Gilgeous-Alexander,FanDuel,player_threes,1.5,Over,-125,-110,0.513,-7.74,0.5065
960,Tyrese Haliburton,Bovada,player_threes,2.5,Over,-115,114,0.493,-7.75,0.4876
961,Jalen Williams,BetMGM,player_rebounds,5.5,Over,-130,-112,0.521,-7.76,0.5151
962,Shai Gilgeous-Alexander,DraftKings,player_threes,1.5,Under,-115,111,0.493,-7.81,0.4873
963,Luguentz Dort,DraftKings,player_rebounds,3.5,Over,-125,104,0.511,-7.95,0.5053
964,Pascal Siakam,Bovada,player_assists,3.5,Over,110,124,0.438,-7.99,0.433
965,Tyrese Haliburton,Bovada,player_threes,2.5,Over,-115,114,0.492,-8.06,0.4859
966,Alex Caruso,FanDuel,player_blocks,0.5,Over,-114,104,0.49,-8.06,0.484
967,Shai Gilgeous-Alexander,FanDuel,player_blocks,0.5,Over,-174,-141,0.584,-8.08,0.5765
968,Chet Holmgren,Bovada,player_points_rebounds,24.5,Over,-115,103,0.491,-8.14,0.4855
969,Pascal Siakam,BetRivers,player_points_rebounds_assists,30.5,Over,-106,106,0.472,-8.22,0.4667
970,Jalen Williams,DraftKings,player_rebounds,5.5,Over,-135,-112,0.527,-8.24,0.5207
971,Shai Gilgeous-Alexander,Bovada,player_threes,1.5,Over,-130,-110,0.519,-8.25,0.5123
972,Luguentz Dort,BetOnline.ag,player_points,8.5,Over,-106,108,0.472,-8.25,0.4665
973,Myles Turner,Bovada,player_threes,1.5,Over,-130,-110,0.518,-8.28,0.5121
974,Luguentz Dort,DraftKings,player_points_rebounds,11.5,Over,-130,-115,0.518,-8.3,0.512
975,Shai Gilgeous-Alexander,FanDuel,player_threes,1.5,Over,-125,-110,0.509,-8.3,0.5033
976,Pascal Siakam,DraftKings,player_assists,3.5,Over,105,124,0.447,-8.31,0.442
977,Myles Turner,DraftKings,player_rebounds,4.5,Under,110,122,0.437,-8.33,0.4314
978,Tyrese Haliburton,DraftKings,player_threes,2.5,Under,-125,-113,0.509,-8.33,0.5032
979,Bennedict Mathurin,DraftKings,player_steals,0.5,Under,-210,-182,0.621,-8.33,0.613
980,Alex Caruso,DraftKings,player_blocks,0.5,Over,-110,104,0.479,-8.53,0.4734
981,Chet Holmgren,DraftKings,player_points_rebounds_assists,25.5,Over,-120,-109,0.499,-8.53,0.4929
982,Luguentz Dort,BetMGM,player_rebounds_assists,4.5,Over,-118,-102,0.495,-8.57,0.4889
983,Shai Gilgeous-Alexander,Bovada,player_rebounds,4.5,Under,175,208,0.332,-8.63,0.3284
984,Shai Gilgeous-Alexander,DraftKings,player_threes,1.5,Under,-115,111,0.489,-8.65,0.4827
985,Bennedict Mathurin,DraftKings,player_assists,0.5,Under,160,182,0.351,-8.67,0.3472
986,Myles Turner,BetOnline.ag,player_rebounds,4.5,Under,111,122,0.433,-8.69,0.4276
987,Shai Gilgeous-Alexander,BetRivers,player_threes,1.5,Over,-130,-110,0.516,-8.7,0.5097
988,Myles Turner,Bovada,player_threes,1.5,Over,-130,-110,0.516,-8.76,0.5094
989,Jalen Williams,Bovada,player_assists,5.5,Under,-170,-147,0.574,-8.77,0.5672
990,Tyrese Haliburton,FanDuel,player_threes,2.5,Under,-130,-113,0.516,-8.79,0.5092
991,Luguentz Dort,FanDuel,player_points_rebounds,11.5,Over,-130,-115,0.515,-8.87,0.5088
992,Alex Caruso,BetRivers,player_assists,2.5,Over,-117,-107,0.491,-8.97,0.4849
993,Luguentz Dort,DraftKings,player_points_rebounds_assists,12.5,Over,-130,-115,0.514,-9.02,0.5079
994,Pascal Siakam,BetOnline.ag,player_points_rebounds_assists,30.5,Over,-110,106,0.477,-9.03,0.4707
995,Cason Wallace,BetOnline.ag,player_points,5.5,Under,-130,-114,0.514,-9.05,0.5078
996,Pascal Siakam,BetRivers,player_assists,3.5,Under,-155,-123,0.553,-9.07,0.5458
997,Chet Holmgren,BetMGM,player_points_assists,17.5,Over,-110,106,0.476,-9.17,0.47
998,Chet Holmgren,Bovada,player_points,17.5,Over,135,153,0.386,-9.18,0.3819
999,Luguentz Dort,DraftKings,player_assists,0.5,Under,145,160,0.371,-9.19,0.3663
1000,Alex Caruso,FanDuel,player_steals,1.5,Over,-166,-141,0.567,-9.2,0.5595
1001,Pascal Siakam,FanDuel,player_points_rebounds_assists,29.5,Under,-112,106,0.48,-9.2,0.4739
1002,Jalen Williams,DraftKings,player_rebounds_assists,10.5,Under,100,105,0.454,-9.21,0.4485
1003,Chet Holmgren,BetRivers,player_points,16.5,Under,-150,-122,0.544,-9.29,0.5374
1004,Shai Gilgeous-Alexander,DraftKings,player_turnovers,2.5,Under,-130,-115,0.513,-9.29,0.5064
1005,Andrew Nembhard,DraftKings,player_rebounds,3.5,Under,-140,-126,0.529,-9.34,0.5222
1006,Andrew Nembhard,DraftKings,player_blocks,0.5,Over,270,308,0.245,-9.35,0.2422
1007,Ben Sheppard,BetMGM,player_assists,0.5,Under,-150,-125,0.544,-9.37,0.5369
1008,Pascal Siakam,Bovada,player_points_rebounds_assists,30.5,Over,-110,106,0.475,-9.37,0.469
1009,Myles Turner,DraftKings,player_rebounds_assists,6.5,Under,-135,-121,0.52,-9.43,0.5138
1010,Myles Turner,FanDuel,player_threes,1.5,Under,-118,111,0.49,-9.44,0.4841
1011,Tyrese Haliburton,DraftKings,player_threes,2.5,Under,-125,-113,0.503,-9.47,0.4968
1012,Myles Turner,BetOnline.ag,player_threes,1.5,Over,-127,-110,0.506,-9.5,0.5
1013,Pascal Siakam,BetRivers,player_points_rebounds_assists,29.5,Under,-108,106,0.47,-9.57,0.4638
1014,Myles Turner,FanDuel,player_threes,1.5,Under,-118,111,0.489,-9.64,0.4831
1015,Shai Gilgeous-Alexander,BetMGM,player_threes,1.5,Over,-130,-110,0.511,-9.64,0.5044
1016,Shai Gilgeous-Alexander,Bovada,player_threes,1.5,Over,-130,-110,0.511,-9.64,0.5044
1017,Luguentz Dort,BetRivers,player_points,7.5,Over,-165,-135,0.562,-9.76,0.5546
1018,Alex Caruso,BetOnline.ag,player_assists,2.5,Over,-120,-107,0.492,-9.83,0.4858
1019,Myles Turner,BetMGM,player_rebounds_assists,6.5,Under,-140,-121,0.526,-9.87,0.5191
1020,Myles Turner,DraftKings,player_threes,1.5,Over,-130,-110,0.509,-9.95,0.5026
1021,Myles Turner,DraftKings,player_threes,1.5,Over,-130,-110,0.509,-9.97,0.5025
1022,Shai Gilgeous-Alexander,BetRivers,player_threes,1.5,Over,-130,-110,0.509,-9.99,0.5024
1023,Cason Wallace,DraftKings,player_points,5.5,Under,-125,-114,0.5,-10.03,0.4936
1024,Chet Holmgren,BetRivers,player_points_rebounds_assists,25.5,Over,-127,-109,0.503,-10.05,0.4969
1025,Pascal Siakam,Bovada,player_points_rebounds,26.5,Under,-120,-103,0.49,-10.09,0.4843
1026,Andrew Nembhard,FanDuel,player_rebounds,3.5,Under,-146,-126,0.533,-10.11,0.5267
1027,Shai Gilgeous-Alexander,BetMGM,player_threes,1.5,Over,-130,-110,0.508,-10.12,0.5016
1028,Shai Gilgeous-Alexander,Bovada,player_rebounds,5.5,Under,-110,-102,0.47,-10.26,0.4642
1029,Alex Caruso,DraftKings,player_assists,2.5,Over,-120,-107,0.489,-10.27,0.4833
1030,Kenrich Williams,BetOnline.ag,player_threes,0.5,Under,-270,-228,0.655,-10.27,0.6454
1031,Myles Turner,Bovada,player_points,17.5,Over,190,228,0.309,-10.28,0.3058
1032,Shai Gilgeous-Alexander,Bovada,player_rebounds,6.5,Under,-200,-174,0.598,-10.28,0.5901
1033,Alex Caruso,DraftKings,player_steals,1.5,Over,-166,-141,0.56,-10.3,0.5525
1034,Pascal Siakam,BetRivers,player_points_rebounds_assists,31.5,Over,110,125,0.427,-10.41,0.4214
1035,Luguentz Dort,DraftKings,player_rebounds_assists,4.5,Over,-125,-102,0.498,-10.43,0.4913
1036,Luguentz Dort,FanDuel,player_points_rebounds_assists,12.5,Over,-132,-115,0.509,-10.51,0.5027
1037,Tyrese Haliburton,FanDuel,player_threes,2.5,Under,-130,-113,0.506,-10.53,0.4993
1038,Luguentz Dort,BetMGM,player_points_assists,9.5,Over,-105,109,0.458,-10.56,0.4524
1039,Myles Turner,DraftKings,player_turnovers,1.5,Under,114,130,0.418,-10.56,0.4129
1040,Luguentz Dort,Bovada,player_points_rebounds,11.5,Over,-135,-115,0.514,-10.61,0.5069
1041,Pascal Siakam,BetMGM,player_assists,3.5,Over,100,124,0.447,-10.66,0.4412
1042,Myles Turner,BetMGM,player_threes,1.5,Over,-135,-110,0.513,-10.67,0.5066
1043,Pascal Siakam,DraftKings,player_points_rebounds,26.5,Under,-120,-103,0.487,-10.68,0.4811
1044,Luguentz Dort,BetRivers,player_points,8.5,Over,-112,108,0.472,-10.7,0.4659
1045,Obi Toppin,DraftKings,player_assists,1.5,Under,-140,-125,0.521,-10.7,0.5142
1046,Luguentz Dort,Bovada,player_points,8.5,Over,-110,108,0.467,-10.76,0.4616
1047,Kenrich Williams,BetOnline.ag,player_threes,0.5,Under,-270,-228,0.651,-10.81,0.6414
1048,Myles Turner,BetRivers,player_rebounds,4.5,Under,102,122,0.441,-10.92,0.4355
1049,Shai Gilgeous-Alexander,BetMGM,player_rebounds,5.5,Under,-110,-102,0.466,-11.02,0.4602
1050,Jalen Williams,BetRivers,player_rebounds,5.5,Under,-117,112,0.479,-11.08,0.4733
1051,Cason Wallace,BetMGM,player_points_rebounds_assists,10.5,Under,-125,-120,0.494,-11.14,0.4873
1052,Andrew Nembhard,BetRivers,player_rebounds,3.5,Under,-148,-126,0.529,-11.34,0.5221
1053,Myles Turner,BetMGM,player_threes,1.5,Over,-135,-110,0.509,-11.35,0.5027
1054,Luguentz Dort,FanDuel,player_points,8.5,Over,-106,108,0.456,-11.36,0.4503
1055,Luguentz Dort,Bovada,player_points_assists,9.5,Over,-110,109,0.464,-11.4,0.4582
1056,Pascal Siakam,FanDuel,player_points_rebounds,26.5,Under,-122,-103,0.487,-11.46,0.4803
1057,Bennedict Mathurin,DraftKings,player_rebounds,2.5,Over,-135,-129,0.508,-11.49,0.5018
1058,Myles Turner,FanDuel,player_rebounds,4.5,Under,104,122,0.434,-11.49,0.4284
1059,Chet Holmgren,BetMGM,player_points,15.5,Under,-110,-102,0.464,-11.5,0.4577
1060,Shai Gilgeous-Alexander,FanDuel,player_steals,1.5,Under,100,113,0.442,-11.6,0.4364
1061,Aaron Nesmith,DraftKings,player_assists,0.5,Under,175,194,0.321,-11.64,0.3174
1062,Cason Wallace,BetRivers,player_points,5.5,Under,-137,-114,0.511,-11.68,0.5039
1063,Bennedict Mathurin,BetMGM,player_assists,0.5,Under,150,182,0.353,-11.73,0.3488
1064,Alex Caruso,BetMGM,player_assists,2.5,Over,-125,-107,0.49,-11.74,0.484
1065,Chet Holmgren,FanDuel,player_points_rebounds_assists,25.5,Over,-125,-109,0.49,-11.74,0.484
1066,Shai Gilgeous-Alexander,BetMGM,player_blocks,0.5,Under,110,139,0.42,-11.74,0.415
1067,Luguentz Dort,BetMGM,player_points,8.5,Over,-110,108,0.462,-11.78,0.4562
1068,Myles Turner,Bovada,player_points,15.5,Under,-160,-141,0.543,-11.79,0.5355
1069,Ben Sheppard,BetMGM,player_rebounds,1.5,Under,105,120,0.43,-11.9,0.4243
1070,Chet Holmgren,BetRivers,player_rebounds,8.5,Over,-121,-116,0.482,-11.97,0.4757
1071,Myles Turner,BetRivers,player_points,15.5,Under,-165,-141,0.548,-12.01,0.5404
1072,Pascal Siakam,BetMGM,player_points_rebounds_assists,30.5,Over,-115,106,0.471,-12.04,0.4644
1073,Shai Gilgeous-Alexander,BetOnline.ag,player_rebounds,5.5,Under,-112,-102,0.465,-12.05,0.4586
1074,Pascal Siakam,BetRivers,player_points_rebounds_assists,28.5,Under,108,125,0.421,-12.37,0.4159
1075,Bennedict Mathurin,BetMGM,player_points_rebounds_assists,13.5,Under,-110,105,0.459,-12.45,0.4526
1076,Shai Gilgeous-Alexander,DraftKings,player_blocks_steals,2.5,Over,-110,106,0.458,-12.48,0.4525
1077,Myles Turner,FanDuel,player_rebounds_assists,6.5,Under,-146,-121,0.519,-12.51,0.5122
1078,Andrew Nembhard,BetMGM,player_rebounds,3.5,Under,-155,-126,0.532,-12.52,0.5245
1079,Tyrese Haliburton,BetRivers,player_threes,2.5,Under,-143,-113,0.515,-12.52,0.5079
1080,Luguentz Dort,FanDuel,player_rebounds,3.5,Under,-132,-104,0.497,-12.65,0.4904
1081,Myles Turner,Bovada,player_rebounds_assists,6.5,Under,-145,-121,0.517,-12.67,0.5099
1082,Obi Toppin,BetOnline.ag,player_assists,1.5,Under,-152,-125,0.527,-12.71,0.5193
1083,Pascal Siakam,FanDuel,player_blocks,0.5,Under,-114,-111,0.465,-12.72,0.4589
1084,Bennedict Mathurin,Bovada,player_points_rebounds_assists,13.5,Under,-110,105,0.457,-12.81,0.4508
1085,Myles Turner,BetRivers,player_points_rebounds_assists,21.5,Under,-139,-120,0.507,-12.86,0.4999
1086,Cason Wallace,FanDuel,player_points,5.5,Under,-136,-114,0.502,-12.89,0.4952
1087,Alex Caruso,FanDuel,player_assists,2.5,Over,-128,-107,0.489,-12.9,0.4824
1088,Chet Holmgren,DraftKings,player_points_assists,16.5,Under,-110,106,0.456,-12.93,0.4501
1089,Pascal Siakam,DraftKings,player_blocks_steals,1.5,Under,-120,-106,0.474,-13.01,0.4682
1090,Myles Turner,BetMGM,player_rebounds,4.5,Under,100,122,0.435,-13.04,0.4292
1091,Luguentz Dort,FanDuel,player_steals,1.5,Under,-220,-194,0.598,-13.04,0.589
1092,Chet Holmgren,Bovada,player_points,15.5,Under,-110,-102,0.455,-13.09,0.4493
1093,Chet Holmgren,BetRivers,player_threes,1.5,Under,-182,-165,0.561,-13.1,0.5529
1094,Chet Holmgren,DraftKings,player_threes,1.5,Under,-175,-165,0.553,-13.1,0.5452
1095,Pascal Siakam,FanDuel,player_steals,0.5,Under,178,199,0.312,-13.21,0.3083
1096,Isaiah Hartenstein,DraftKings,player_assists,1.5,Under,124,140,0.387,-13.31,0.3821
1097,Jalen Williams,DraftKings,player_threes,1.5,Under,-125,-112,0.481,-13.42,0.4745
1098,Myles Turner,BetMGM,player_points_rebounds,19.5,Under,-125,-114,0.481,-13.46,0.4743
1099,Shai Gilgeous-Alexander,DraftKings,player_steals,1.5,Under,-105,113,0.443,-13.49,0.4373
1100,Luguentz Dort,FanDuel,player_points_assists,9.5,Over,-112,109,0.457,-13.55,0.4506
1101,Shai Gilgeous-Alexander,FanDuel,player_rebounds,5.5,Under,-118,-102,0.468,-13.59,0.4615
1102,Chet Holmgren,DraftKings,player_blocks_steals,2.5,Under,-135,-115,0.496,-13.7,0.4889
1103,Alex Caruso,BetRivers,player_points,9.5,Over,-139,-125,0.502,-13.72,0.4948
1104,Tyrese Haliburton,BetMGM,player_threes,2.5,Under,-145,-113,0.511,-13.72,0.5036
1105,Chet Holmgren,BetOnline.ag,player_points,15.5,Under,-114,-102,0.459,-13.76,0.4533
1106,Chet Holmgren,FanDuel,player_points_assists,16.5,Under,-110,106,0.451,-13.83,0.4453
1107,Jalen Williams,BetRivers,player_threes,1.5,Under,-124,-112,0.477,-13.84,0.4704
1108,Tyrese Haliburton,BetRivers,player_threes,2.5,Under,-143,-113,0.507,-13.85,0.4999
1109,Myles Turner,BetRivers,player_points_rebounds_assists,20.5,Under,-115,-104,0.461,-13.86,0.4545
1110,Bennedict Mathurin,BetOnline.ag,player_points_rebounds_assists,13.5,Under,-112,105,0.455,-13.87,0.4489
