PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PLUS_MINUS,FANTASY_PTS,POINT_PER_SHOT,EFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,MIN,SPD,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,DFGM,DFGA,DFG_PCT,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLKA,PF,PFD
Derrick Jones Jr.,1627884,DAL vs. MIN,DAL,1610612742,MIN,1,0042300313,2024-05-26,W,11,2,2,3,4,0.75,3,3,1.0,2,2,1.0,1,1,0,0,2,15,14.4,2.254,1.125,F,,127.7,134.1,104.6,103.1,23.1,0.048,0.03,0.037,0.091,1.125,1.0,0.101,1.127,92.04,93.6,0.077,65,78.0,0.106,33:20,4.13,2.45,1,3,4,28,0,0,21,0,1,0.0,3,3,1.0,2,3,0.667,0.0,0.0,0.0,0.0,8.0,8.0,2.0,26.0,0.0,2.0,2.0
Danté Exum,203957,DAL vs. MIN,DAL,1610612742,MIN,1,0042300313,2024-05-26,W,0,1,0,0,0,,0,0,,0,0,,0,0,0,0,0,-1,1.5,0.0,,,,100.0,100.0,150.0,159.6,-50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.51,68.57,0.4,2,57.14,0.0,1:24,4.65,0.11,0,0,0,3,0,0,3,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Dwight Powell,203939,DAL vs. MIN,DAL,1610612742,MIN,1,0042300313,2024-05-26,W,2,0,2,0,2,0.0,0,0,,2,2,1.0,0,2,1,0,0,-1,7.4,0.694,0.0,,,93.3,96.4,88.2,91.9,5.1,0.0,0.333,0.125,0.0,0.0,0.0,0.176,0.347,96.54,100.17,0.053,15,83.48,0.182,7:40,4.84,0.66,2,3,5,9,0,0,7,0,1,0.0,0,1,0.0,1,2,0.5,0.0,0.0,2.0,0.0,2.0,0.0,0.0,6.0,0.0,2.0,1.0
Rudy Gobert,203497,MIN @ DAL,MIN,1610612750,DAL,0,0042300313,2024-05-26,L,9,2,6,4,4,1.0,0,0,,1,2,0.5,3,3,0,0,1,-8,18.2,1.844,1.0,C,,117.0,118.6,127.3,128.0,-10.3,0.111,0.15,0.128,0.1,1.0,2.0,0.095,0.922,89.9,90.78,0.076,53,75.65,0.098,28:33,4.38,2.19,7,6,13,35,0,0,29,4,4,1.0,0,0,0.0,3,4,0.75,0.0,6.0,0.0,8.0,9.0,2.0,6.0,20.0,0.0,5.0,1.0
Nickeil Alexander-Walker,1629638,MIN @ DAL,MIN,1610612750,DAL,0,0042300313,2024-05-26,L,3,3,2,1,4,0.25,1,4,0.25,0,0,,0,2,0,0,1,9,8.9,0.75,0.375,,,131.0,133.9,107.0,114.5,24.0,0.0,0.133,0.067,0.136,0.375,3.0,0.111,0.375,96.05,100.49,0.022,42,83.74,0.116,20:18,4.61,1.68,1,2,3,35,0,0,30,0,0,0.0,1,4,0.25,1,1,1.0,0.0,0.0,0.0,0.0,4.0,2.0,11.0,18.0,0.0,2.0,0.0
Jrue Holiday,201950,BOS @ IND,BOS,1610612738,IND,0,0042300304,2024-05-27,W,17,2,9,7,13,0.538,2,6,0.333,1,1,1.0,1,8,0,0,1,2,29.8,1.265,0.6153846153846154,G,,103.8,105.4,101.3,100.4,2.6,0.024,0.186,0.106,0.087,0.615,2.0,0.156,0.632,98.17,98.44,0.124,78,82.04,0.163,38:02,4.03,2.72,3,9,12,66,0,1,51,2,3,0.667,5,10,0.5,1,3,0.333,0.0,3.0,5.0,10.0,9.0,7.0,13.0,32.0,0.0,3.0,2.0
Doug McDermott,203926,IND vs. BOS,IND,1610612754,BOS,1,0042300304,2024-05-27,L,3,3,1,1,1,1.0,1,1,1.0,0,0,,0,1,0,1,0,5,11.7,3.0,1.5,,,115.4,118.5,96.2,93.8,19.2,0.0,0.056,0.03,0.273,1.5,0.0,0.032,1.5,99.23,99.31,0.118,26,82.76,0.033,12:34,4.77,1.08,0,2,2,11,0,0,9,1,1,1.0,0,0,0.0,0,1,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,10.0,0.0,2.0,0.0
Aaron Nesmith,1630174,IND vs. BOS,IND,1610612754,BOS,1,0042300304,2024-05-27,L,14,1,6,4,11,0.364,1,6,0.167,5,6,0.833,0,6,1,0,0,-8,25.7,1.026,0.4090909090909091,F,,95.8,97.4,105.6,104.8,-9.8,0.0,0.167,0.079,0.045,0.409,0.0,0.169,0.513,96.27,96.7,0.106,71,80.59,0.173,35:29,4.37,2.75,1,10,11,75,0,0,59,1,3,0.333,3,8,0.375,6,8,0.75,2.0,3.0,2.0,4.0,9.0,8.0,12.0,38.0,0.0,1.0,6.0
Payton Pritchard,1630202,BOS @ IND,BOS,1610612738,IND,0,0042300304,2024-05-27,W,5,0,1,1,2,0.5,1,2,0.5,2,2,1.0,1,0,0,0,0,-9,6.2,1.736,0.75,,,94.4,95.7,136.8,142.9,-42.4,0.077,0.0,0.05,0.0,0.75,0.0,0.136,0.868,93.81,96.52,0.085,18,80.43,0.145,9:12,4.61,0.76,2,1,3,10,0,0,7,0,0,0.0,1,2,0.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,16.0,0.0,1.0,2.0
Isaiah Jackson,1630543,IND vs. BOS,IND,1610612754,BOS,1,0042300304,2024-05-27,L,4,0,5,2,4,0.5,0,0,,0,0,,4,1,0,2,1,5,15.0,1.0,0.5,,,108.3,113.6,87.5,88.4,20.8,0.286,0.083,0.192,0.0,0.5,0.0,0.167,0.5,94.94,97.71,0.051,24,81.42,0.173,11:47,4.16,0.9,6,2,8,19,0,0,13,2,4,0.5,0,0,0.0,2,3,0.667,0.0,0.0,0.0,4.0,4.0,2.0,2.0,14.0,0.0,3.0,1.0
Ben Sheppard,1641767,IND vs. BOS,IND,1610612754,BOS,1,0042300304,2024-05-27,L,3,0,3,1,4,0.25,1,3,0.333,0,0,,1,2,1,0,0,-2,9.6,0.75,0.375,G,,108.9,110.7,118.6,115.4,-9.7,0.048,0.1,0.073,0.0,0.375,0.0,0.077,0.375,102.76,102.2,0.006,45,85.17,0.08,20:40,4.85,1.78,3,3,6,27,1,0,23,0,0,0.0,1,4,0.25,3,3,1.0,3.0,0.0,0.0,0.0,7.0,6.0,10.0,20.0,1.0,3.0,0.0
Al Horford,201143,BOS @ IND,BOS,1610612738,IND,0,0042300304,2024-05-27,W,7,5,8,2,4,0.5,1,3,0.333,2,2,1.0,2,6,1,1,0,3,30.1,1.434,0.625,C,,114.1,116.0,111.7,109.9,2.4,0.05,0.158,0.103,0.161,0.625,0.0,0.057,0.717,94.02,94.02,0.101,78,78.35,0.059,39:34,3.82,2.67,2,9,11,51,0,0,46,0,0,0.0,2,4,0.5,1,2,0.5,2.0,2.0,0.0,2.0,9.0,11.0,10.0,40.0,0.0,2.0,1.0
T.J. McConnell,204456,IND vs. BOS,IND,1610612754,BOS,1,0042300304,2024-05-27,L,15,4,5,7,16,0.438,0,1,0.0,1,2,0.5,1,4,1,0,1,1,29.0,0.889,0.4375,,,100.0,101.8,98.0,102.8,2.0,0.037,0.154,0.094,0.286,0.438,4.0,0.305,0.444,93.92,97.04,0.135,51,80.87,0.315,25:14,4.62,2.09,4,8,12,80,1,0,59,4,7,0.571,3,9,0.333,0,0,0.0,2.0,2.0,2.0,10.0,4.0,5.0,6.0,28.0,2.0,1.0,3.0
Myles Turner,1626167,IND vs. BOS,IND,1610612754,BOS,1,0042300304,2024-05-27,L,8,1,4,2,6,0.333,2,5,0.4,2,2,1.0,0,4,0,0,4,-11,10.3,1.163,0.5,C,,109.3,110.5,132.1,126.1,-22.8,0.0,0.138,0.07,0.048,0.5,0.25,0.177,0.581,95.93,94.24,0.0,54,78.53,0.185,27:15,4.24,2.01,1,6,7,31,0,0,20,0,1,0.0,2,5,0.4,1,1,1.0,0.0,0.0,3.0,0.0,4.0,9.0,9.0,24.0,0.0,5.0,2.0
Jaylen Brown,1627759,BOS @ IND,BOS,1610612738,IND,0,0042300304,2024-05-27,W,29,2,6,11,22,0.5,4,8,0.5,3,6,0.5,2,4,3,1,3,6,48.2,1.177,0.5909090909090909,F,,116.1,115.6,109.2,107.9,6.9,0.045,0.087,0.067,0.069,0.591,0.67,0.277,0.588,94.73,93.95,0.107,87,78.29,0.285,44:27,4.12,3.22,4,8,12,68,1,0,37,6,14,0.429,5,8,0.625,3,4,0.75,5.0,3.0,5.0,14.0,11.0,9.0,15.0,42.0,0.0,3.0,6.0
Pascal Siakam,1627783,IND vs. BOS,IND,1610612754,BOS,1,0042300304,2024-05-27,L,19,3,10,8,18,0.444,0,3,0.0,3,5,0.6,4,6,0,0,3,-9,32.5,0.941,0.4444444444444444,F,,105.2,106.4,118.4,116.5,-13.2,0.103,0.15,0.127,0.125,0.444,1.0,0.264,0.47,93.94,93.67,0.097,77,78.06,0.273,39:12,3.97,2.75,8,9,16,60,0,0,35,3,8,0.375,5,10,0.5,3,5,0.6,0.0,2.0,2.0,14.0,5.0,9.0,12.0,38.0,1.0,0.0,4.0
Jayson Tatum,1628369,BOS @ IND,BOS,1610612738,IND,0,0042300304,2024-05-27,W,26,8,13,11,26,0.423,3,11,0.273,1,1,1.0,3,10,1,0,5,6,51.6,0.983,0.4807692307692308,F,,112.8,109.9,108.3,106.9,4.5,0.067,0.222,0.144,0.308,0.481,1.6,0.307,0.492,95.11,93.22,0.132,86,77.68,0.312,43:46,3.78,2.95,5,13,18,90,0,0,57,3,9,0.333,8,17,0.471,1,5,0.2,0.0,3.0,0.0,16.0,11.0,11.0,15.0,44.0,1.0,5.0,4.0
Derrick White,1628401,BOS @ IND,BOS,1610612738,IND,0,0042300304,2024-05-27,W,16,4,4,7,14,0.5,2,9,0.222,0,0,,1,3,5,3,0,5,50.8,1.143,0.5714285714285714,G,,114.5,112.9,109.8,108.2,4.7,0.023,0.075,0.048,0.138,0.571,0.0,0.143,0.571,95.46,94.14,0.124,83,78.45,0.147,42:04,4.09,3.05,2,8,9,77,3,0,60,1,1,1.0,6,13,0.462,6,10,0.6,2.0,0.0,2.0,6.0,11.0,9.0,10.0,38.0,0.0,3.0,2.0
Andrew Nembhard,1629614,IND vs. BOS,IND,1610612754,BOS,1,0042300304,2024-05-27,L,24,10,6,10,18,0.556,3,6,0.5,1,1,1.0,2,4,1,1,3,-1,49.2,1.302,0.6388888888888888,G,,113.2,112.9,114.5,115.4,-1.3,0.054,0.1,0.078,0.417,0.639,3.33,0.244,0.651,94.19,94.47,0.17,76,78.72,0.25,38:37,4.37,2.99,3,5,8,98,0,1,73,2,5,0.4,8,13,0.615,3,6,0.5,4.0,0.0,3.0,8.0,7.0,11.0,8.0,38.0,2.0,2.0,1.0
Obi Toppin,1630167,IND vs. BOS,IND,1610612754,BOS,1,0042300304,2024-05-27,L,12,2,7,5,9,0.556,2,4,0.5,0,0,,1,6,1,0,2,5,24.4,1.333,0.6666666666666666,,,103.4,105.1,96.5,96.8,7.0,0.034,0.207,0.121,0.1,0.667,1.0,0.164,0.667,93.65,94.54,0.131,58,78.78,0.169,29:12,4.28,2.24,2,7,9,41,0,0,29,2,2,1.0,3,7,0.429,1,1,1.0,0.0,4.0,0.0,6.0,5.0,5.0,7.0,30.0,0.0,2.0,1.0
Xavier Tillman,1630214,BOS @ IND,BOS,1610612738,IND,0,0042300304,2024-05-27,W,0,0,2,0,2,0.0,0,0,,0,0,,2,0,0,0,1,-2,1.4,0.0,0.0,,,80.0,82.3,94.7,101.4,-14.7,0.2,0.0,0.091,0.0,0.0,0.0,0.115,0.0,101.45,106.36,-0.083,20,88.64,0.128,8:48,4.33,0.69,4,0,4,10,0,0,6,0,2,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,8.0,2.0,0.0,1.0
Sam Hauser,1630573,BOS @ IND,BOS,1610612738,IND,0,0042300304,2024-05-27,W,5,1,1,1,6,0.167,1,5,0.2,2,2,1.0,0,1,0,1,1,4,9.7,0.727,0.25,,,96.7,96.0,89.3,96.6,7.4,0.0,0.053,0.031,0.1,0.25,1.0,0.235,0.363,95.33,98.6,0.011,30,82.16,0.241,14:07,4.67,1.19,0,2,2,20,0,0,12,0,1,0.0,1,5,0.2,1,2,0.5,0.0,0.0,2.0,0.0,2.0,4.0,5.0,10.0,1.0,1.0,1.0
Derrick Jones Jr.,1627884,DAL vs. MIN,DAL,1610612742,MIN,1,0042300314,2024-05-28,L,9,4,5,3,6,0.5,2,3,0.667,1,2,0.5,2,3,1,0,2,3,22.0,1.308,0.6666666666666666,F,,116.4,113.0,108.7,109.2,7.7,0.057,0.107,0.079,0.167,0.667,2.0,0.115,0.654,96.46,95.25,0.069,67,79.38,0.117,34:16,4.21,2.56,3,5,7,35,0,0,23,1,2,0.5,2,4,0.5,0,0,0.0,2.0,0.0,3.0,2.0,11.0,4.0,6.0,36.0,0.0,3.0,2.0
Jaden Hardy,1630702,DAL vs. MIN,DAL,1610612742,MIN,1,0042300314,2024-05-28,L,13,0,1,5,8,0.625,3,4,0.75,0,0,,0,1,0,0,1,2,13.2,1.625,0.8125,,,111.5,117.1,108.0,114.2,3.5,0.0,0.091,0.045,0.0,0.813,0.0,0.321,0.813,96.13,101.3,0.173,26,84.41,0.336,12:05,4.83,1.03,0,1,1,29,0,0,19,1,3,0.333,4,5,0.8,2,2,1.0,0.0,0.0,0.0,4.0,6.0,0.0,5.0,12.0,0.0,1.0,1.0
Naz Reid,1629675,MIN @ DAL,MIN,1610612750,DAL,0,0042300314,2024-05-28,W,6,1,5,3,6,0.5,0,1,0.0,0,1,0.0,1,4,0,1,1,-10,15.5,0.932,0.5,,,95.1,101.2,122.5,124.4,-27.4,0.048,0.222,0.128,0.091,0.5,1.0,0.152,0.466,94.15,97.87,0.082,41,81.56,0.165,19:52,3.99,1.42,1,6,7,28,0,0,19,3,4,0.75,0,2,0.0,0,0,0.0,0.0,0.0,0.0,6.0,17.0,0.0,9.0,16.0,0.0,1.0,2.0
Daniel Gafford,1629655,DAL vs. MIN,DAL,1610612742,MIN,1,0042300314,2024-05-28,L,12,1,8,6,6,1.0,0,0,,0,0,,2,6,1,3,0,-1,35.1,2.0,1.0,C,,101.6,98.9,104.9,109.0,-3.3,0.063,0.207,0.131,0.059,1.0,0.0,0.083,1.0,93.73,94.16,0.181,62,78.46,0.085,31:21,4.29,2.36,9,11,18,27,1,0,20,5,5,1.0,1,1,1.0,2,7,0.286,2.0,2.0,2.0,12.0,12.0,5.0,9.0,26.0,0.0,3.0,2.0
Kyle Anderson,203937,MIN @ DAL,MIN,1610612750,DAL,0,0042300314,2024-05-28,W,2,4,4,1,3,0.333,0,0,,0,0,,3,1,3,0,0,0,21.8,0.667,0.3333333333333333,,,106.1,110.0,106.1,104.6,0.0,0.115,0.037,0.075,0.235,0.333,0.0,0.055,0.333,93.24,94.21,0.074,49,78.5,0.059,24:58,4.06,1.82,4,2,6,38,0,0,34,1,2,0.5,0,1,0.0,2,3,0.667,0.0,2.0,0.0,2.0,14.0,5.0,7.0,22.0,1.0,3.0,0.0
Rudy Gobert,203497,MIN @ DAL,MIN,1610612750,DAL,0,0042300314,2024-05-28,W,13,1,10,4,5,0.8,0,0,,5,9,0.556,0,10,0,1,2,4,27.5,1.451,0.8,C,,117.6,113.9,107.8,107.3,9.8,0.0,0.256,0.141,0.034,0.8,0.5,0.138,0.725,94.03,92.36,0.084,74,76.97,0.135,39:14,4.14,2.84,5,18,22,47,0,0,33,3,4,0.75,1,1,1.0,5,8,0.625,5.0,0.0,2.0,8.0,23.0,11.0,14.0,30.0,0.0,5.0,8.0
Mike Conley,201144,MIN @ DAL,MIN,1610612750,DAL,0,0042300314,2024-05-28,W,14,7,3,5,9,0.556,1,4,0.25,3,4,0.75,1,2,4,0,0,-3,40.1,1.301,0.6111111111111112,G,,106.0,102.4,113.8,110.9,-7.9,0.036,0.057,0.048,0.318,0.611,0.0,0.149,0.651,95.49,92.63,0.181,67,77.19,0.148,34:12,4.21,2.54,1,4,5,69,0,1,56,3,4,0.75,2,5,0.4,2,2,1.0,3.0,5.0,0.0,8.0,25.0,9.0,11.0,28.0,0.0,1.0,4.0
Jaden McDaniels,1630183,MIN @ DAL,MIN,1610612750,DAL,0,0042300314,2024-05-28,W,10,0,1,4,8,0.5,2,4,0.5,0,0,,0,1,1,1,0,14,17.2,1.25,0.625,F,,115.6,118.1,98.7,96.8,16.9,0.0,0.023,0.014,0.0,0.625,0.0,0.098,0.625,94.39,94.49,0.048,77,78.74,0.101,38:52,4.31,2.96,0,2,2,23,0,0,14,0,1,0.0,4,7,0.571,1,1,1.0,2.0,0.0,2.0,2.0,20.0,10.0,10.0,26.0,0.0,2.0,1.0
Josh Green,1630182,DAL vs. MIN,DAL,1610612742,MIN,1,0042300314,2024-05-28,L,5,1,1,1,3,0.333,1,3,0.333,2,2,1.0,0,1,1,0,1,0,9.7,1.289,0.5,,,109.1,115.8,102.9,108.8,6.2,0.0,0.067,0.033,0.1,0.5,1.0,0.143,0.644,91.52,97.0,0.053,33,80.83,0.151,16:50,4.25,1.28,0,1,1,14,0,0,9,0,0,0.0,1,3,0.333,0,0,0.0,5.0,0.0,0.0,0.0,5.0,3.0,7.0,16.0,0.0,2.0,1.0
Anthony Edwards,1630162,MIN @ DAL,MIN,1610612750,DAL,0,0042300314,2024-05-28,W,29,9,10,11,25,0.44,2,5,0.4,5,8,0.625,1,9,0,0,6,7,48.5,1.017,0.48,G,,113.9,113.0,103.8,103.1,10.2,0.03,0.2,0.128,0.391,0.48,1.5,0.417,0.508,95.07,94.38,0.134,79,78.65,0.418,40:26,3.99,2.85,3,15,18,85,0,0,49,4,12,0.333,7,13,0.538,3,4,0.75,3.0,0.0,9.0,10.0,23.0,11.0,13.0,28.0,0.0,5.0,4.0
Nickeil Alexander-Walker,1629638,MIN @ DAL,MIN,1610612750,DAL,0,0042300314,2024-05-28,W,6,0,2,2,5,0.4,2,5,0.4,0,0,,0,2,1,1,1,-2,13.4,1.2,0.6,,,103.8,112.1,116.0,117.7,-12.2,0.0,0.222,0.105,0.0,0.6,0.0,0.207,0.6,90.88,95.13,0.121,26,79.27,0.23,12:52,4.36,1.01,0,2,2,22,1,0,16,0,0,0.0,2,5,0.4,0,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,12.0,0.0,0.0,1.0
Luka Dončić,1629029,DAL vs. MIN,DAL,1610612742,MIN,1,0042300314,2024-05-28,L,28,10,15,7,21,0.333,4,11,0.364,10,12,0.833,2,13,1,0,3,-13,61.0,1.065,0.42857142857142855,G,,100.0,99.4,119.5,116.3,-19.5,0.044,0.394,0.192,0.5,0.429,3.33,0.319,0.533,93.43,91.9,0.205,79,76.58,0.328,40:44,3.5,2.51,3,14,17,99,0,0,65,3,5,0.6,4,16,0.25,1,2,0.5,8.0,7.0,7.0,4.0,14.0,4.0,13.0,42.0,1.0,4.0,11.0
P.J. Washington,1629023,DAL vs. MIN,DAL,1610612742,MIN,1,0042300314,2024-05-28,L,10,2,5,3,13,0.231,2,9,0.222,2,2,1.0,2,3,0,1,1,-13,21.0,0.72,0.3076923076923077,F,,100.0,98.3,117.7,115.1,-17.7,0.043,0.086,0.062,0.083,0.308,2.0,0.161,0.36,93.33,91.51,0.018,80,76.26,0.164,41:42,4.1,3.01,5,5,9,67,1,0,50,0,3,0.0,3,10,0.3,5,6,0.833,3.0,0.0,0.0,2.0,11.0,7.0,13.0,38.0,1.0,3.0,2.0
Maxi Kleber,1628467,DAL vs. MIN,DAL,1610612742,MIN,1,0042300314,2024-05-28,L,2,1,1,1,3,0.333,0,2,0.0,0,0,,0,1,0,0,0,2,4.7,0.667,0.3333333333333333,,,130.8,138.7,114.3,116.8,16.5,0.0,0.111,0.048,0.111,0.333,0.0,0.103,0.333,92.42,96.12,-0.019,26,80.1,0.109,13:29,3.69,0.89,0,1,1,13,1,0,10,1,1,1.0,0,2,0.0,1,1,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,14.0,0.0,3.0,2.0
Karl-Anthony Towns,1626157,MIN @ DAL,MIN,1610612750,DAL,0,0042300314,2024-05-28,W,25,1,5,9,13,0.692,4,5,0.8,3,3,1.0,0,5,0,0,4,15,28.5,1.746,0.8461538461538461,F,,120.7,117.9,96.5,99.3,24.2,0.0,0.172,0.104,0.059,0.846,0.25,0.279,0.873,93.13,93.33,0.163,58,77.77,0.277,29:34,3.99,2.06,2,8,10,42,0,2,22,5,8,0.625,4,5,0.8,0,1,0.0,2.0,0.0,0.0,10.0,16.0,9.0,5.0,18.0,3.0,6.0,2.0
Danté Exum,203957,DAL vs. MIN,DAL,1610612742,MIN,1,0042300314,2024-05-28,L,5,0,0,2,3,0.667,1,2,0.5,0,0,,0,0,1,0,0,1,8.0,1.667,0.8333333333333334,,,112.5,114.2,80.0,100.0,32.5,0.0,0.0,0.0,0.0,0.833,0.0,0.375,0.833,85.9,97.37,0.417,8,81.14,0.381,4:26,4.98,0.39,0,0,0,10,0,0,5,1,1,1.0,1,2,0.5,0,0,0.0,5.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0
Dwight Powell,203939,DAL vs. MIN,DAL,1610612742,MIN,1,0042300314,2024-05-28,L,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,1,-4,-1.0,0.0,,,,50.0,50.0,100.0,101.7,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,98.66,99.57,-0.222,6,82.98,0.167,3:08,4.77,0.26,1,0,1,2,0,0,1,0,0,0.0,0,0,0.0,2,2,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,1.0,0.0
Kyrie Irving,202681,DAL vs. MIN,DAL,1610612742,MIN,1,0042300314,2024-05-28,L,16,4,2,6,18,0.333,1,6,0.167,3,3,1.0,2,0,1,0,4,-2,23.4,0.828,0.3611111111111111,G,,106.0,106.8,111.0,108.7,-5.0,0.048,0.0,0.026,0.16,0.361,1.0,0.24,0.414,95.5,94.9,0.026,84,79.09,0.249,41:59,3.92,2.91,5,0,5,75,1,0,52,2,7,0.286,4,11,0.364,2,3,0.667,5.0,2.0,2.0,8.0,13.0,7.0,8.0,40.0,2.0,2.0,1.0
Kyle Anderson,203937,MIN vs. DAL,MIN,1610612750,DAL,1,0042300315,2024-05-30,L,7,3,3,3,9,0.333,1,4,0.25,0,0,,1,2,1,1,1,-13,20.1,0.778,0.3888888888888889,,,92.4,91.0,112.1,110.0,-19.7,0.029,0.063,0.045,0.167,0.389,3.0,0.137,0.389,98.94,97.23,0.043,66,81.02,0.141,32:35,3.88,2.24,3,2,5,49,1,0,36,0,2,0.0,3,7,0.429,1,1,1.0,0.0,0.0,0.0,2.0,9.0,7.0,8.0,30.0,1.0,2.0,1.0
Danté Exum,203957,DAL @ MIN,DAL,1610612742,MIN,0,0042300315,2024-05-30,W,0,1,3,0,1,0.0,0,0,,0,0,,1,2,0,0,0,-1,5.1,0.0,0.0,,,126.1,134.0,130.4,128.6,-4.3,0.167,0.2,0.188,0.091,0.0,0.0,0.038,0.0,94.51,96.7,0.032,23,80.58,0.041,11:25,4.26,0.87,1,2,3,20,0,1,18,0,1,0.0,0,0,0.0,2,2,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,10.0,0.0,1.0,0.0
Rudy Gobert,203497,MIN vs. DAL,MIN,1610612750,DAL,1,0042300315,2024-05-30,L,9,1,5,4,8,0.5,0,0,,1,2,0.5,2,3,1,0,2,-23,17.5,1.014,0.5,C,,107.4,105.5,150.0,148.4,-42.6,0.061,0.15,0.094,0.056,0.5,0.5,0.152,0.507,99.35,97.93,0.056,54,81.61,0.154,26:28,4.42,2.01,5,6,11,49,0,0,38,4,7,0.571,0,1,0.0,3,5,0.6,0.0,0.0,0.0,8.0,13.0,8.0,4.0,30.0,1.0,1.0,2.0
P.J. Washington,1629023,DAL @ MIN,DAL,1610612742,MIN,0,0042300315,2024-05-30,W,12,2,7,4,9,0.444,2,5,0.4,2,2,1.0,2,5,2,0,2,17,27.4,1.215,0.5555555555555556,F,,131.0,131.7,105.6,103.3,25.4,0.061,0.119,0.093,0.067,0.556,1.0,0.15,0.607,97.26,96.45,0.084,71,80.37,0.151,35:35,4.18,2.58,4,8,11,49,0,0,37,0,0,0.0,4,9,0.444,3,4,0.75,0.0,0.0,2.0,4.0,4.0,10.0,10.0,34.0,1.0,2.0,1.0
Daniel Gafford,1629655,DAL @ MIN,DAL,1610612742,MIN,0,0042300315,2024-05-30,W,11,0,9,3,3,1.0,0,0,,5,6,0.833,2,7,0,1,2,26,22.8,1.95,1.0,C,,134.1,134.9,76.7,76.6,57.3,0.118,0.318,0.231,0.0,1.0,0.0,0.16,0.975,103.04,103.28,0.146,44,86.07,0.164,20:13,4.5,1.62,7,13,20,32,0,0,26,3,3,1.0,0,0,0.0,1,4,0.25,1.0,6.0,1.0,6.0,0.0,4.0,0.0,18.0,0.0,5.0,3.0
Naz Reid,1629675,MIN vs. DAL,MIN,1610612750,DAL,1,0042300315,2024-05-30,L,5,1,4,2,10,0.2,0,4,0.0,1,1,1.0,1,3,0,1,3,-14,11.3,0.479,0.2,,,90.6,88.8,112.7,114.0,-22.2,0.04,0.125,0.082,0.077,0.2,0.33,0.224,0.239,96.21,95.82,-0.056,53,79.85,0.228,27:03,4.02,1.95,1,5,6,38,0,0,24,1,3,0.333,1,7,0.143,4,4,1.0,0.0,0.0,0.0,4.0,10.0,7.0,6.0,22.0,0.0,4.0,1.0
Anthony Edwards,1630162,MIN vs. DAL,MIN,1610612750,DAL,1,0042300315,2024-05-30,L,28,6,9,10,18,0.556,4,6,0.667,4,6,0.667,1,8,1,1,1,-20,52.8,1.357,0.6666666666666666,G,,101.1,98.5,125.6,123.6,-24.4,0.021,0.205,0.103,0.273,0.667,6.0,0.21,0.678,98.63,96.56,0.182,87,80.47,0.211,43:00,4.01,3.03,4,13,16,80,1,1,56,5,8,0.625,5,10,0.5,1,2,0.5,2.0,2.0,8.0,8.0,11.0,11.0,8.0,40.0,0.0,2.0,5.0
Jaden McDaniels,1630183,MIN vs. DAL,MIN,1610612750,DAL,1,0042300315,2024-05-30,L,8,0,1,3,6,0.5,2,4,0.5,0,0,,0,1,0,2,1,-13,14.2,1.333,0.6666666666666666,F,,125.0,120.4,153.7,162.2,-28.7,0.0,0.067,0.028,0.0,0.667,0.0,0.143,0.667,90.33,91.05,0.01,40,75.88,0.141,21:21,4.23,1.56,1,1,1,22,0,0,15,0,0,0.0,3,6,0.5,1,3,0.333,0.0,0.0,0.0,2.0,9.0,11.0,2.0,24.0,0.0,5.0,1.0
