PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PLUS_MINUS,FANTASY_PTS,POINT_PER_SHOT,EFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,MIN,SPD,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,DFGM,DFGA,DFG_PCT,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLKA,PF,PFD
Shaquille Harrison,1627885,BKN vs. ORL,BKN,1610612751,ORL,1,0022100442,2021-12-18,L,4,3,4,2,6,0.333,0,2,0.0,0,0,,1,3,1,1,2,-7,17.3,0.667,0.3333333333333333,,,88.9,90.5,109.3,104.3,-20.4,0.053,0.15,0.103,0.214,0.333,1.5,0.16,0.333,100.52,99.08,0.041,45,82.56,0.163,21:19,4.5,1.7,1,5,6,36,1,0,27,2,3,0.667,0,3,0.0,3,4,0.75,2.0,0.0,2.0,4.0,12.0,3.0,0.0,24.0,1.0,3.0,1.0
Aaron Wiggins,1630598,OKC vs. LAC,OKC,1610612760,LAC,1,0022100444,2021-12-18,W,5,1,3,2,3,0.667,1,2,0.5,0,0,,1,2,0,1,0,-2,13.1,1.667,0.8333333333333334,F,,102.9,106.3,102.7,104.4,0.2,0.071,0.095,0.086,0.071,0.833,0.0,0.081,0.833,91.3,93.53,0.101,35,77.94,0.084,18:29,4.59,1.5,1,3,4,17,0,0,13,1,1,1.0,1,2,0.5,2,4,0.5,0.0,0.0,0.0,2.0,5.0,3.0,3.0,12.0,0.0,1.0,0.0
OG Anunoby,1628384,TOR vs. GSW,TOR,1610612761,GSW,1,0022100443,2021-12-18,W,7,2,3,3,8,0.375,0,3,0.0,1,2,0.5,0,3,1,0,1,21,15.6,0.788,0.375,F,,132.7,129.4,92.9,93.9,39.9,0.0,0.107,0.057,0.077,0.375,2.0,0.161,0.394,95.93,95.24,0.017,55,79.37,0.16,27:58,4.04,2.0,2,7,8,36,0,0,26,0,0,0.0,3,8,0.375,4,5,0.8,2.0,0.0,0.0,4.0,3.0,9.0,8.0,28.0,0.0,4.0,2.0
Kessler Edwards,1630556,BKN vs. ORL,BKN,1610612751,ORL,1,0022100442,2021-12-18,L,9,2,5,4,13,0.308,1,4,0.25,0,0,,2,3,0,3,2,-19,25.0,0.692,0.34615384615384615,F,,78.6,75.2,101.2,100.3,-22.6,0.034,0.064,0.048,0.08,0.346,1.0,0.147,0.346,106.23,103.47,0.029,84,86.23,0.149,38:58,4.14,2.88,6,7,13,45,0,0,29,0,5,0.0,4,8,0.5,4,8,0.5,3.0,3.0,2.0,6.0,13.0,9.0,5.0,42.0,0.0,2.0,1.0
Isaiah Stewart,1630191,DET vs. HOU,DET,1610612765,HOU,1,0022100441,2021-12-18,L,16,1,8,7,9,0.778,0,0,,2,2,1.0,4,4,0,1,4,4,26.1,1.619,0.7777777777777778,C,,119.1,118.9,110.6,114.2,8.5,0.2,0.235,0.216,0.063,0.778,0.25,0.264,0.81,109.75,111.41,0.137,47,92.84,0.264,20:15,4.0,1.46,5,7,12,34,0,0,20,5,6,0.833,2,3,0.667,2,5,0.4,4.0,4.0,0.0,14.0,7.0,4.0,5.0,24.0,0.0,4.0,3.0
Deni Avdija,1630166,WAS @ UTA,WAS,1610612764,UTA,0,0022100447,2021-12-18,W,11,2,7,4,5,0.8,2,2,1.0,1,2,0.5,0,7,2,1,2,23,29.4,1.871,1.0,,,123.1,121.1,87.7,85.2,35.4,0.0,0.179,0.104,0.077,1.0,1.0,0.114,0.935,105.08,102.74,0.134,65,85.62,0.114,30:22,4.13,2.28,0,11,11,39,0,0,31,2,3,0.667,2,2,1.0,3,6,0.5,1.0,1.0,7.0,4.0,6.0,9.0,6.0,22.0,0.0,4.0,1.0
Daniel Gafford,1629655,WAS @ UTA,WAS,1610612764,UTA,0,0022100447,2021-12-18,W,12,2,9,5,10,0.5,0,0,,2,3,0.667,3,6,0,1,0,8,28.8,1.06,0.5,C,,113.6,110.3,98.3,100.5,15.2,0.091,0.207,0.145,0.1,0.5,0.0,0.162,0.53,101.69,101.31,0.128,59,84.43,0.16,28:11,4.22,2.12,11,13,23,55,0,0,41,3,8,0.375,2,2,1.0,2,3,0.667,0.0,2.0,0.0,10.0,8.0,5.0,6.0,14.0,5.0,2.0,4.0
Aaron Holiday,1628988,WAS @ UTA,WAS,1610612764,UTA,0,0022100447,2021-12-18,W,2,1,0,1,3,0.333,0,1,0.0,0,0,,0,0,0,0,0,2,3.5,0.667,0.3333333333333333,,,87.5,87.5,62.5,67.2,25.0,0.0,0.0,0.0,0.5,0.333,0.0,0.333,0.333,86.18,89.3,0.105,8,74.42,0.333,4:18,4.35,0.33,0,0,0,10,0,0,7,1,1,1.0,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0
Donovan Mitchell,1628378,UTA vs. WAS,UTA,1610612762,WAS,1,0022100447,2021-12-18,L,32,5,3,12,25,0.48,4,12,0.333,4,5,0.8,0,3,1,0,5,-2,41.1,1.176,0.56,G,,106.3,104.7,110.3,109.6,-3.9,0.0,0.075,0.038,0.294,0.56,1.0,0.372,0.588,103.7,102.58,0.148,79,85.48,0.371,36:44,3.77,2.49,0,3,3,87,0,1,51,5,14,0.357,7,11,0.636,1,1,1.0,7.0,0.0,3.0,8.0,11.0,7.0,10.0,40.0,0.0,1.0,6.0
Royce O'Neale,1626220,UTA vs. WAS,UTA,1610612762,WAS,1,0022100447,2021-12-18,L,9,3,3,3,6,0.5,2,4,0.5,1,2,0.5,0,3,1,0,0,-3,20.1,1.308,0.6666666666666666,F,,101.4,102.7,108.5,106.1,-7.1,0.0,0.079,0.041,0.13,0.667,0.0,0.09,0.654,102.63,102.18,0.063,73,85.15,0.092,33:49,4.34,2.63,0,6,6,56,0,0,48,1,1,1.0,2,5,0.4,1,1,1.0,0.0,0.0,0.0,2.0,8.0,7.0,10.0,38.0,0.0,4.0,3.0
Bradley Beal,203078,WAS @ UTA,WAS,1610612764,UTA,0,0022100447,2021-12-18,W,37,7,5,13,24,0.542,2,5,0.4,9,10,0.9,2,3,0,1,2,0,54.5,1.303,0.5833333333333334,G,,107.8,107.1,106.4,104.6,1.4,0.05,0.075,0.063,0.389,0.583,3.5,0.349,0.651,103.74,102.53,0.242,77,85.44,0.351,36:17,4.34,2.83,3,6,9,80,0,1,47,8,10,0.8,5,14,0.357,0,0,0.0,3.0,2.0,3.0,18.0,14.0,7.0,6.0,22.0,1.0,1.0,6.0
Davis Bertans,202722,WAS @ UTA,WAS,1610612764,UTA,0,0022100447,2021-12-18,W,0,0,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,-2,0.0,0.0,0.0,,,113.3,114.2,118.8,114.2,-5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.0,100.2,98.54,-0.07,15,82.12,0.063,7:33,4.11,0.57,0,0,0,7,0,0,6,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,1.0,0.0
Bojan Bogdanovic,202711,UTA vs. WAS,UTA,1610612762,WAS,1,0022100447,2021-12-18,L,18,1,2,6,15,0.4,3,6,0.5,3,4,0.75,0,2,0,0,1,-11,20.9,1.074,0.5,F,,98.5,97.5,114.7,115.6,-16.2,0.0,0.057,0.028,0.056,0.5,1.0,0.24,0.537,102.1,101.95,0.056,68,84.96,0.241,32:01,4.11,2.35,3,5,8,45,1,0,28,2,7,0.286,4,8,0.5,2,2,1.0,2.0,0.0,3.0,4.0,8.0,7.0,10.0,38.0,2.0,3.0,2.0
Hassan Whiteside,202355,UTA vs. WAS,UTA,1610612762,WAS,1,0022100447,2021-12-18,L,3,1,4,1,4,0.25,0,0,,1,2,0.5,4,0,0,0,0,-1,9.3,0.615,0.25,,,112.5,111.0,127.3,124.3,-14.8,0.25,0.0,0.182,0.111,0.25,0.0,0.167,0.307,110.57,108.59,-0.023,24,90.49,0.171,10:10,4.05,0.75,7,2,9,10,0,0,5,1,4,0.25,0,0,0.0,3,3,1.0,2.0,3.0,0.0,2.0,2.0,2.0,8.0,16.0,1.0,3.0,1.0
DeMarcus Cousins,202326,MIL vs. CLE,MIL,1610612749,CLE,1,0022100446,2021-12-18,L,12,1,12,4,11,0.364,2,6,0.333,2,2,1.0,4,8,5,1,4,-6,41.9,1.01,0.45454545454545453,C,,100.0,99.4,108.9,106.1,-8.9,0.16,0.276,0.222,0.053,0.455,0.25,0.254,0.505,99.56,97.94,0.122,55,81.62,0.257,27:12,3.75,1.79,6,12,18,52,1,0,32,2,4,0.5,2,7,0.286,5,9,0.556,0.0,6.0,0.0,4.0,12.0,9.0,7.0,20.0,0.0,4.0,5.0
George Hill,201588,MIL vs. CLE,MIL,1610612749,CLE,1,0022100446,2021-12-18,L,14,4,3,7,11,0.636,0,2,0.0,0,0,,0,3,0,0,1,8,22.6,1.273,0.6363636363636364,G,,106.7,106.7,88.9,90.5,17.8,0.0,0.125,0.067,0.286,0.636,4.0,0.231,0.636,99.42,100.31,0.189,45,83.59,0.235,21:32,4.27,1.61,0,3,3,42,0,0,30,3,4,0.75,4,7,0.571,1,1,1.0,4.0,0.0,6.0,14.0,7.0,9.0,4.0,16.0,1.0,0.0,0.0
Tre Mann,1630544,OKC vs. LAC,OKC,1610612760,LAC,1,0022100444,2021-12-18,W,11,1,3,4,8,0.5,3,3,1.0,0,0,,0,3,0,1,1,1,18.1,1.375,0.6875,,,115.4,124.3,115.8,115.5,-0.4,0.0,0.188,0.086,0.071,0.688,1.0,0.2,0.688,96.69,100.23,0.102,39,83.52,0.213,18:26,4.22,1.38,1,4,5,31,0,0,22,0,2,0.0,4,6,0.667,2,3,0.667,3.0,3.0,0.0,0.0,3.0,2.0,0.0,22.0,0.0,2.0,0.0
Brandon Boston,1630527,LAC @ OKC,LAC,1610612746,OKC,0,0022100444,2021-12-18,L,0,0,0,0,0,,0,0,,0,0,,0,0,1,0,1,-5,2.0,0.0,,,,70.0,78.8,120.0,120.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,96.07,101.77,0.0,10,84.81,0.113,4:43,4.2,0.34,0,0,0,5,0,0,4,0,0,0.0,0,0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0,0.0,0.0,0.0
Jeremiah Robinson-Earl,1630526,OKC vs. LAC,OKC,1610612760,LAC,1,0022100444,2021-12-18,W,7,1,4,3,7,0.429,0,2,0.0,1,2,0.5,0,4,1,0,2,0,14.3,0.888,0.42857142857142855,C,,105.9,106.3,102.9,104.3,3.0,0.0,0.2,0.118,0.077,0.429,0.5,0.278,0.444,91.88,92.69,0.044,34,77.24,0.279,17:52,4.47,1.39,2,6,8,45,0,0,35,2,4,0.5,1,3,0.333,0,1,0.0,1.0,0.0,2.0,6.0,5.0,3.0,3.0,12.0,1.0,3.0,1.0
Luguentz Dort,1629652,OKC vs. LAC,OKC,1610612760,LAC,1,0022100444,2021-12-18,W,29,1,5,12,19,0.632,4,8,0.5,1,1,1.0,1,4,2,0,2,-3,40.5,1.492,0.7368421052631579,F,,112.2,114.3,116.2,114.4,-4.1,0.031,0.108,0.072,0.043,0.737,0.5,0.256,0.746,97.05,97.18,0.144,74,80.98,0.26,36:33,4.04,2.65,1,5,6,35,0,0,13,6,9,0.667,6,10,0.6,0,1,0.0,0.0,4.0,4.0,16.0,14.0,5.0,6.0,32.0,0.0,4.0,4.0
Darius Bazley,1629647,OKC vs. LAC,OKC,1610612760,LAC,1,0022100444,2021-12-18,W,10,0,2,3,8,0.375,1,3,0.333,3,5,0.6,2,0,0,2,1,5,17.4,0.98,0.4375,,,108.3,112.8,97.9,97.5,10.4,0.069,0.0,0.038,0.0,0.438,0.0,0.183,0.49,92.69,94.38,0.044,48,78.65,0.193,24:25,4.24,1.83,2,3,5,28,0,0,18,1,5,0.2,2,3,0.667,2,2,1.0,3.0,0.0,0.0,4.0,5.0,0.0,0.0,16.0,0.0,0.0,3.0
Jae'Sean Tate,1630256,HOU @ DET,HOU,1610612745,DET,0,0022100441,2021-12-18,W,11,4,5,5,10,0.5,0,2,0.0,1,2,0.5,0,5,3,0,3,-1,29.0,1.011,0.5,F,,115.3,113.0,116.9,117.4,-1.7,0.0,0.208,0.098,0.182,0.5,1.33,0.209,0.506,101.06,100.25,0.077,59,83.54,0.215,28:15,3.92,1.93,3,5,8,56,0,0,39,4,7,0.571,1,3,0.333,3,6,0.5,0.0,0.0,2.0,10.0,15.0,6.0,7.0,38.0,1.0,4.0,2.0
Christian Wood,1626174,HOU @ DET,HOU,1610612745,DET,0,0022100441,2021-12-18,W,21,1,8,9,19,0.474,2,6,0.333,1,2,0.5,3,5,1,1,2,15,36.1,1.056,0.5263157894736842,C,,124.2,121.7,98.5,99.9,25.7,0.115,0.172,0.145,0.043,0.526,0.5,0.297,0.528,106.87,106.49,0.101,66,88.74,0.3,30:12,3.9,2.09,5,8,13,56,0,0,30,5,10,0.5,4,9,0.444,5,5,1.0,2.0,4.0,0.0,14.0,17.0,4.0,7.0,44.0,0.0,3.0,4.0
Garrison Mathews,1629726,HOU @ DET,HOU,1610612745,DET,0,0022100441,2021-12-18,W,16,2,5,6,12,0.5,4,9,0.444,0,0,,0,5,3,1,2,10,35.0,1.333,0.6666666666666666,G,,115.4,115.4,103.9,105.0,11.5,0.0,0.139,0.068,0.065,0.667,1.0,0.156,0.667,103.47,104.06,0.116,78,86.71,0.161,35:45,3.91,2.51,0,6,6,44,0,0,31,0,2,0.0,6,10,0.6,1,3,0.333,5.0,2.0,0.0,4.0,13.0,8.0,8.0,42.0,0.0,1.0,2.0
Frank Jackson,1628402,DET vs. HOU,DET,1610612765,HOU,1,0022100441,2021-12-18,L,12,0,3,5,13,0.385,1,7,0.143,1,1,1.0,1,2,0,0,2,-13,13.6,0.893,0.4230769230769231,,,79.6,74.9,102.0,102.3,-22.4,0.032,0.077,0.053,0.0,0.423,0.0,0.242,0.446,106.01,103.0,0.039,49,85.84,0.242,23:18,4.15,1.74,2,3,5,28,0,0,12,2,3,0.667,3,10,0.3,3,5,0.6,4.0,2.0,3.0,8.0,16.0,14.0,0.0,34.0,0.0,2.0,1.0
Alperen Sengun,1630578,HOU @ DET,HOU,1610612745,DET,0,0022100441,2021-12-18,W,9,4,5,3,8,0.375,0,2,0.0,3,3,1.0,4,1,0,2,1,13,26.0,0.966,0.375,,,104.2,100.6,82.2,77.0,21.9,0.143,0.034,0.088,0.25,0.375,4.0,0.161,0.483,106.21,101.0,0.12,48,84.16,0.162,22:06,4.01,1.6,6,4,10,41,0,0,28,2,4,0.5,1,4,0.25,1,5,0.2,0.0,5.0,0.0,6.0,8.0,6.0,3.0,22.0,1.0,4.0,5.0
Luka Garza,1630568,DET vs. HOU,DET,1610612765,HOU,1,0022100441,2021-12-18,L,9,0,3,4,6,0.667,1,2,0.5,0,2,0.0,3,0,0,0,1,-7,11.6,1.308,0.75,,,86.4,91.5,123.8,114.8,-37.4,0.25,0.0,0.158,0.0,0.75,0.0,0.286,0.654,111.2,110.18,0.103,22,91.81,0.311,9:22,4.52,0.76,3,1,4,21,0,0,13,3,3,1.0,1,3,0.333,3,3,1.0,0.0,4.0,0.0,6.0,5.0,3.0,0.0,14.0,0.0,2.0,1.0
Saben Lee,1630240,DET vs. HOU,DET,1610612765,HOU,1,0022100441,2021-12-18,L,4,2,3,1,3,0.333,0,0,,2,2,1.0,1,2,1,0,0,-7,13.6,1.031,0.3333333333333333,,,89.7,85.4,110.5,104.8,-20.8,0.04,0.087,0.063,0.167,0.333,0.0,0.08,0.515,102.37,97.26,0.079,39,81.05,0.082,19:00,4.32,1.48,2,6,8,39,0,1,34,0,1,0.0,1,2,0.5,3,4,0.75,2.0,0.0,0.0,2.0,7.0,10.0,0.0,24.0,1.0,3.0,1.0
KJ Martin,1630231,HOU @ DET,HOU,1610612745,DET,0,0022100441,2021-12-18,W,10,1,11,4,7,0.571,1,2,0.5,1,2,0.5,3,8,1,0,1,9,26.7,1.269,0.6428571428571429,,,103.1,106.0,90.5,88.8,12.6,0.125,0.211,0.177,0.043,0.643,1.0,0.125,0.635,109.35,109.84,0.152,64,91.53,0.128,27:45,3.95,1.98,9,11,17,41,1,0,31,2,4,0.5,2,3,0.667,2,2,1.0,4.0,3.0,0.0,6.0,16.0,12.0,5.0,42.0,1.0,2.0,2.0
Josh Jackson,1628367,DET vs. HOU,DET,1610612765,HOU,1,0022100441,2021-12-18,L,0,0,2,0,3,0.0,0,2,0.0,0,0,,0,2,0,0,1,1,1.4,0.0,0.0,,,77.3,81.4,76.2,73.5,1.1,0.0,0.2,0.083,0.0,0.0,0.0,0.148,0.0,103.02,103.89,-0.103,22,86.58,0.155,9:56,4.08,0.72,1,2,3,16,0,0,12,0,1,0.0,0,2,0.0,1,1,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,14.0,1.0,0.0,1.0
Killian Hayes,1630165,DET vs. HOU,DET,1610612765,HOU,1,0022100441,2021-12-18,L,8,10,4,4,11,0.364,0,4,0.0,0,0,,1,3,2,1,3,-4,33.8,0.727,0.36363636363636365,G,,110.3,109.1,112.5,112.1,-2.2,0.029,0.088,0.059,0.313,0.364,3.33,0.161,0.364,107.37,106.62,0.081,78,88.85,0.163,35:34,4.22,2.69,4,5,9,69,0,0,54,0,1,0.0,4,10,0.4,7,8,0.875,2.0,0.0,2.0,6.0,17.0,14.0,7.0,44.0,1.0,1.0,1.0
Saddiq Bey,1630180,DET vs. HOU,DET,1610612765,HOU,1,0022100441,2021-12-18,L,23,3,4,9,16,0.563,3,7,0.429,2,2,1.0,1,3,1,1,0,0,38.3,1.363,0.65625,F,,111.0,108.5,112.3,111.8,-1.4,0.028,0.094,0.059,0.103,0.656,0.0,0.187,0.681,107.96,106.5,0.125,82,88.75,0.189,36:44,3.98,2.62,4,4,8,47,1,0,28,3,5,0.6,6,11,0.545,1,1,1.0,11.0,0.0,0.0,12.0,16.0,12.0,7.0,46.0,1.0,3.0,2.0
Hamidou Diallo,1628977,DET vs. HOU,DET,1610612765,HOU,1,0022100441,2021-12-18,L,8,0,3,3,8,0.375,1,3,0.333,1,3,0.333,0,3,2,0,1,-3,16.6,0.858,0.4375,F,,111.8,113.8,115.4,116.2,-3.6,0.0,0.158,0.075,0.0,0.438,0.0,0.182,0.429,112.07,113.48,0.027,51,94.57,0.185,21:47,4.48,1.76,2,5,7,37,1,0,27,1,4,0.25,2,4,0.5,0,0,0.0,0.0,2.0,3.0,4.0,9.0,4.0,7.0,30.0,0.0,2.0,3.0
Trey Lyles,1626168,DET vs. HOU,DET,1610612765,HOU,1,0022100441,2021-12-18,L,6,2,2,2,4,0.5,1,1,1.0,1,2,0.5,1,1,0,1,2,-7,12.4,1.23,0.625,,,86.5,81.6,100.0,99.5,-13.5,0.043,0.043,0.043,0.2,0.625,1.0,0.156,0.615,99.21,96.17,0.035,37,80.14,0.155,18:58,4.21,1.42,3,3,6,36,0,0,29,1,2,0.5,1,2,0.5,3,8,0.375,0.0,0.0,0.0,2.0,11.0,12.0,2.0,24.0,0.0,3.0,3.0
Eric Gordon,201569,HOU @ DET,HOU,1610612745,DET,0,0022100441,2021-12-18,W,18,5,1,7,11,0.636,3,4,0.75,1,2,0.5,0,1,2,0,2,5,30.7,1.515,0.7727272727272727,G,,122.6,119.9,112.7,115.4,9.9,0.0,0.043,0.02,0.227,0.773,2.5,0.2,0.758,106.13,106.19,0.137,62,88.5,0.202,28:15,3.6,1.77,1,2,3,58,1,0,41,3,5,0.6,4,6,0.667,2,4,0.5,0.0,3.0,2.0,8.0,17.0,4.0,8.0,44.0,0.0,0.0,2.0
Rodney McGruder,203585,DET vs. HOU,DET,1610612765,HOU,1,0022100441,2021-12-18,L,0,0,3,0,1,0.0,0,1,0.0,0,0,,1,2,0,1,3,-12,3.6,0.0,0.0,,,52.6,54.6,115.8,114.6,-63.2,0.083,0.2,0.136,0.0,0.0,0.0,0.16,0.0,102.91,104.23,-0.095,19,86.86,0.164,8:45,5.0,0.79,3,3,6,12,0,0,8,0,0,0.0,0,1,0.0,1,1,1.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,14.0,0.0,1.0,0.0
D.J. Augustin,201571,HOU @ DET,HOU,1610612745,DET,0,0022100441,2021-12-18,W,8,2,1,3,9,0.333,1,5,0.2,1,2,0.5,1,0,3,0,2,13,19.2,0.81,0.3888888888888889,,,100.0,99.4,67.6,62.8,32.4,0.053,0.0,0.022,0.154,0.389,1.0,0.273,0.405,102.93,98.92,0.118,36,82.43,0.278,16:59,4.15,1.31,2,0,2,44,0,1,30,1,1,1.0,2,8,0.25,1,1,1.0,0.0,0.0,0.0,2.0,4.0,6.0,2.0,12.0,0.0,0.0,1.0
Cade Cunningham,1630595,DET vs. HOU,DET,1610612765,HOU,1,0022100441,2021-12-18,L,21,11,7,8,19,0.421,3,9,0.333,2,2,1.0,2,5,2,1,3,3,51.9,1.056,0.5,G,,117.7,119.0,112.5,112.7,5.2,0.054,0.147,0.099,0.379,0.5,3.67,0.25,0.528,104.32,104.98,0.14,79,87.48,0.255,36:21,4.33,2.82,3,8,11,96,0,2,68,3,8,0.375,5,11,0.455,3,4,0.75,2.0,0.0,2.0,10.0,11.0,15.0,7.0,42.0,1.0,3.0,2.0
Usman Garuba,1630586,HOU @ DET,HOU,1610612745,DET,0,0022100441,2021-12-18,W,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,1,-9,-1.0,0.0,,,,50.0,58.1,162.5,165.0,-112.5,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,128.04,138.8,-0.133,8,115.66,0.145,2:46,3.75,0.21,0,0,0,2,0,0,2,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,8.0,0.0,1.0,0.0
David Nwaba,1628021,HOU @ DET,HOU,1610612745,DET,0,0022100441,2021-12-18,W,13,1,7,5,9,0.556,1,3,0.333,2,4,0.5,2,5,1,1,0,2,28.9,1.208,0.6111111111111112,,,94.9,97.5,94.6,89.8,0.3,0.087,0.208,0.149,0.111,0.611,0.0,0.22,0.604,106.0,104.73,0.26,39,87.27,0.229,17:25,4.48,1.43,3,7,10,31,1,0,17,3,5,0.6,2,4,0.5,2,4,0.5,5.0,2.0,0.0,8.0,8.0,4.0,3.0,18.0,2.0,2.0,3.0
Josh Christopher,1630528,HOU @ DET,HOU,1610612745,DET,0,0022100441,2021-12-18,W,10,7,4,4,6,0.667,2,3,0.667,0,0,,0,4,1,0,5,-3,23.3,1.667,0.8333333333333334,F,,103.1,105.5,109.4,111.0,-6.3,0.0,0.143,0.082,0.304,0.833,1.4,0.162,0.833,109.43,111.5,0.112,65,92.92,0.168,27:46,4.34,2.17,2,8,10,50,0,1,34,1,2,0.5,3,4,0.75,5,5,1.0,6.0,0.0,3.0,4.0,19.0,6.0,7.0,42.0,1.0,1.0,3.0
Trevelin Queen,1630243,HOU @ DET,HOU,1610612745,DET,0,0022100441,2021-12-18,W,0,0,0,0,2,0.0,0,2,0.0,0,0,,0,0,0,0,0,-9,0.0,0.0,0.0,,,50.0,58.1,162.5,165.0,-112.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,128.04,138.8,-0.133,8,115.66,0.291,2:46,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,8.0,0.0,0.0,0.0
Alfonzo McKinnie,1628035,CHI vs. LAL,CHI,1610612741,LAL,1,0022100448,2021-12-19,W,2,1,2,1,4,0.25,0,3,0.0,0,2,0.0,1,1,1,0,1,-3,7.9,0.41,0.25,,,120.0,120.1,125.0,127.6,-5.0,0.05,0.111,0.069,0.063,0.25,1.0,0.15,0.205,98.1,99.17,-0.05,35,82.64,0.15,17:11,4.45,1.35,1,4,4,17,0,0,9,1,1,1.0,0,3,0.0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,2.0,18.0,0.0,3.0,1.0
DeMar DeRozan,201942,CHI vs. LAL,CHI,1610612741,LAL,1,0022100448,2021-12-19,W,38,6,4,11,24,0.458,0,0,,16,17,0.941,1,3,1,0,3,6,51.8,1.207,0.4583333333333333,F,,111.8,117.7,103.9,102.9,7.9,0.027,0.1,0.06,0.333,0.458,2.0,0.4,0.604,104.23,106.3,0.216,76,88.59,0.419,34:19,4.04,2.49,4,3,7,71,2,0,32,5,13,0.385,6,11,0.545,0,1,0.0,2.0,4.0,2.0,10.0,5.0,6.0,9.0,44.0,4.0,2.0,12.0
DeAndre Jordan,201599,LAL @ CHI,LAL,1610612747,CHI,0,0022100448,2021-12-19,L,9,0,7,4,5,0.8,0,0,,1,1,1.0,3,4,0,1,1,-7,19.4,1.654,0.8,C,,106.8,106.4,128.6,125.7,-21.8,0.2,0.182,0.189,0.0,0.8,0.0,0.122,0.827,101.42,100.11,0.114,44,83.43,0.122,20:37,3.99,1.45,3,4,7,31,0,0,24,3,4,0.75,1,1,1.0,4,8,0.5,0.0,2.0,0.0,8.0,17.0,6.0,11.0,24.0,0.0,4.0,1.0
Russell Westbrook,201566,LAL @ CHI,LAL,1610612747,CHI,0,0022100448,2021-12-19,L,20,8,9,9,19,0.474,0,2,0.0,2,6,0.333,2,7,1,2,6,-2,45.8,0.924,0.47368421052631576,G,,113.4,112.3,115.9,118.1,-2.4,0.067,0.167,0.125,0.308,0.474,1.33,0.304,0.462,102.74,103.22,0.089,82,86.01,0.308,38:08,3.99,2.73,5,10,14,91,1,1,63,7,11,0.636,2,8,0.25,2,3,0.667,0.0,0.0,2.0,18.0,24.0,12.0,11.0,36.0,1.0,4.0,3.0
Rajon Rondo,200765,LAL @ CHI,LAL,1610612747,CHI,0,0022100448,2021-12-19,L,5,4,3,2,2,1.0,0,0,,1,2,0.5,1,2,1,1,4,-7,16.6,1.736,1.0,,,106.7,104.0,114.6,119.2,-7.9,0.056,0.071,0.065,0.25,1.0,1.0,0.143,0.868,93.92,94.62,0.057,45,78.85,0.142,23:35,4.15,1.75,2,6,8,46,1,0,36,1,1,1.0,1,1,1.0,1,2,0.5,0.0,0.0,0.0,4.0,15.0,8.0,6.0,22.0,0.0,3.0,2.0
Trevor Ariza,2772,LAL @ CHI,LAL,1610612747,CHI,0,0022100448,2021-12-19,L,3,2,1,1,1,1.0,1,1,1.0,0,0,,0,1,0,0,0,-4,7.2,3.0,1.5,,,124.1,122.4,133.3,133.5,-9.2,0.0,0.067,0.045,0.167,1.5,0.0,0.032,1.5,93.48,92.91,0.09,29,77.43,0.032,15:14,3.81,1.04,0,3,3,10,0,0,8,0,0,0.0,1,1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,2.0,18.0,0.0,0.0,0.0
