,Unnamed: 0,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN_x,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,MIN_y,SPD,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,DFGM,DFGA,DFG_PCT
18948,18948,Bogdan Bogdanović,203992,ATL vs. CLE,ATL,1610612737,CLE,1,0022200896,2023-02-24,W,22,10,2,2,4,5,0.8,2,3,0.667,0,0,,0,2,0,1,3,1,8,15.4,2.0,1.0,,,117.4,113.6,102.2,104.2,15.2,0.0,0.077,0.044,0.118,1.0,0.67,0.16,1.0,98.3,97.57,0.103,46.0,81.31,0.162,"FEB 24, 2023",240,50,85,0.588,15,28,0.536,21,23,0.913,5,37,42,28,7,8,14,21,136,130.61851709565886,9.0,6.0,35.0,0.4545454545454545,1610612739,130.61851709565886,104.12,102.94,101.76,22:23,4.04,1.62,0.0,2.0,2.0,27.0,0.0,0.0,15.0,1.0,1.0,1.0,3.0,4.0,0.75,0.0,0.0,0.0
18949,18949,P.J. Washington,1629023,CHA @ MIN,CHA,1610612766,MIN,0,0022200898,2023-02-24,W,35,20,1,8,8,16,0.5,2,5,0.4,2,2,1.0,1,7,1,1,1,4,11,36.1,1.185,0.5625,F,,118.2,121.5,105.3,99.8,12.9,0.027,0.194,0.11,0.038,0.563,1.0,0.205,0.592,105.39,103.97,0.104,77.0,86.64,0.212,"FEB 24, 2023",240,43,92,0.467,10,28,0.357,25,28,0.893,11,41,52,25,10,4,11,17,121,115.989263803681,6.0,11.0,45.0,0.4946236559139785,1610612750,115.989263803681,104.32,106.18,108.04,35:19,4.33,2.68,4.0,11.0,14.0,63.0,0.0,1.0,45.0,3.0,7.0,0.429,5.0,9.0,0.556,7.0,8.0,0.875
18950,18950,Jordan McLaughlin,1629162,MIN vs. CHA,MIN,1610612750,CHA,1,0022200898,2023-02-24,L,13,2,2,0,1,1,1.0,0,0,,0,0,,0,0,1,0,0,2,-1,8.0,2.0,1.0,,,119.2,120.3,114.3,125.0,4.9,0.0,0.0,0.0,0.182,1.0,0.0,0.036,1.0,94.58,99.44,0.051,26.0,82.86,0.036,"FEB 24, 2023",240,46,93,0.495,11,33,0.333,10,16,0.625,7,38,45,25,6,11,15,20,113,104.59089226212512,10.0,4.0,52.0,0.4673913043478261,1610612766,104.59089226212512,108.04,106.18,104.32,13:02,4.49,1.05,0.0,1.0,1.0,28.0,0.0,1.0,27.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
18951,18951,Nickeil Alexander-Walker,1629638,MIN vs. CHA,MIN,1610612750,CHA,1,0022200898,2023-02-24,L,24,13,1,3,5,10,0.5,3,4,0.75,0,1,0.0,1,2,1,1,1,2,1,23.1,1.245,0.65,,,110.7,109.7,107.0,107.2,3.7,0.04,0.071,0.057,0.048,0.65,1.0,0.177,0.623,111.5,111.07,0.079,56.0,92.56,0.179,"FEB 24, 2023",240,46,93,0.495,11,33,0.333,10,16,0.625,7,38,45,25,6,11,15,20,113,104.59089226212512,10.0,4.0,52.0,0.4673913043478261,1610612766,104.59089226212512,108.04,106.18,104.32,24:25,4.83,2.09,4.0,7.0,10.0,42.0,0.0,0.0,29.0,0.0,3.0,0.0,5.0,7.0,0.714,0.0,1.0,0.0
18952,18952,Naz Reid,1629675,MIN vs. CHA,MIN,1610612750,CHA,1,0022200898,2023-02-24,L,18,16,2,8,6,12,0.5,2,7,0.286,2,2,1.0,1,7,0,2,1,4,-1,33.6,1.242,0.5833333333333334,,,110.3,109.7,107.3,111.1,2.9,0.056,0.318,0.2,0.182,0.583,2.0,0.326,0.621,105.26,106.86,0.188,39.0,89.05,0.332,"FEB 24, 2023",240,46,93,0.495,11,33,0.333,10,16,0.625,7,38,45,25,6,11,15,20,113,104.59089226212512,10.0,4.0,52.0,0.4673913043478261,1610612766,104.59089226212512,108.04,106.18,104.32,17:58,4.41,1.4,2.0,9.0,10.0,46.0,1.0,0.0,31.0,3.0,4.0,0.75,3.0,8.0,0.375,1.0,3.0,0.333
18953,18953,LaMelo Ball,1630163,CHA @ MIN,CHA,1610612766,MIN,0,0022200898,2023-02-24,W,40,32,8,10,11,21,0.524,5,9,0.556,5,5,1.0,2,8,2,0,3,1,10,59.0,1.379,0.6428571428571429,G,,114.6,117.7,104.5,99.7,10.1,0.047,0.19,0.118,0.308,0.643,2.67,0.257,0.69,108.46,107.27,0.199,89.0,89.39,0.266,"FEB 24, 2023",240,43,92,0.467,10,28,0.357,25,28,0.893,11,41,52,25,10,4,11,17,121,115.989263803681,6.0,11.0,45.0,0.4946236559139785,1610612750,115.989263803681,104.32,106.18,108.04,39:36,4.33,3.03,2.0,12.0,14.0,98.0,2.0,3.0,69.0,4.0,10.0,0.4,7.0,11.0,0.636,0.0,0.0,0.0
18954,18954,Nick Richards,1630208,CHA @ MIN,CHA,1610612766,MIN,0,0022200898,2023-02-24,W,20,10,0,5,3,7,0.429,0,0,,4,5,0.8,2,3,0,1,0,3,2,19.0,1.087,0.4285714285714285,,,114.6,116.1,115.4,111.9,-0.8,0.1,0.15,0.125,0.0,0.429,0.0,0.191,0.543,98.21,97.38,0.074,41.0,81.15,0.198,"FEB 24, 2023",240,43,92,0.467,10,28,0.357,25,28,0.893,11,41,52,25,10,4,11,17,121,115.989263803681,6.0,11.0,45.0,0.4946236559139785,1610612750,115.989263803681,104.32,106.18,108.04,19:43,4.56,1.59,5.0,5.0,10.0,25.0,0.0,0.0,15.0,3.0,7.0,0.429,0.0,0.0,0.0,3.0,6.0,0.5
18955,18955,JaMychal Green,203210,GSW vs. HOU,GSW,1610612744,HOU,1,0022200901,2023-02-24,W,16,3,2,7,1,5,0.2,1,3,0.333,0,0,,1,6,2,0,3,5,4,17.4,0.6,0.3,,,112.9,113.0,93.9,99.7,19.0,0.077,0.286,0.206,0.222,0.3,0.67,0.235,0.3,94.84,97.83,0.028,31.0,81.53,0.236,"FEB 24, 2023",240,37,78,0.474,26,54,0.481,16,18,0.889,7,40,47,27,3,3,18,20,116,119.68633924886504,12.0,3.0,44.0,0.391304347826087,1610612745,119.68633924886504,96.92,96.3,95.68,15:42,3.75,1.04,3.0,7.0,9.0,25.0,0.0,0.0,17.0,0.0,1.0,0.0,1.0,4.0,0.25,2.0,4.0,0.5
18956,18956,Frank Kaminsky,1626163,HOU @ GSW,HOU,1610612745,GSW,0,0022200901,2023-02-24,L,4,2,0,0,0,1,0.0,0,0,,2,2,1.0,0,0,1,0,0,0,-10,5.0,1.064,0.0,,,55.6,57.1,187.5,177.7,-131.9,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.532,99.71,98.55,0.108,9.0,82.13,0.205,"FEB 24, 2023",240,36,92,0.391,11,35,0.314,18,22,0.818,13,31,44,23,12,3,7,18,101,105.56020066889631,3.0,3.0,47.0,0.4743589743589743,1610612744,105.56020066889631,95.68,96.3,96.92,4:08,4.35,0.32,0.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
18957,18957,Jordan Poole,1629673,GSW vs. HOU,GSW,1610612744,HOU,1,0022200901,2023-02-24,W,31,15,8,2,5,13,0.385,2,8,0.25,3,3,1.0,0,2,0,0,1,2,-3,28.4,1.047,0.4615384615384615,G,,98.5,96.2,103.1,103.7,-4.6,0.0,0.05,0.027,0.5,0.462,8.0,0.217,0.524,101.62,100.75,0.116,65.0,83.96,0.219,"FEB 24, 2023",240,37,78,0.474,26,54,0.481,16,18,0.889,7,40,47,27,3,3,18,20,116,119.68633924886504,12.0,3.0,44.0,0.391304347826087,1610612745,119.68633924886504,96.92,96.3,95.68,30:58,4.05,2.21,0.0,3.0,3.0,79.0,2.0,0.0,62.0,2.0,4.0,0.5,3.0,9.0,0.333,2.0,3.0,0.667
18958,18958,Jonathan Kuminga,1630228,GSW vs. HOU,GSW,1610612744,HOU,1,0022200901,2023-02-24,W,24,7,4,4,2,7,0.286,0,2,0.0,3,4,0.75,1,3,0,1,4,3,3,16.8,0.799,0.2857142857142857,F,,110.0,105.0,102.0,105.5,8.0,0.043,0.103,0.077,0.267,0.286,1.0,0.241,0.4,100.77,100.1,0.02,50.0,83.41,0.239,"FEB 24, 2023",240,37,78,0.474,26,54,0.481,16,18,0.889,7,40,47,27,3,3,18,20,116,119.68633924886504,12.0,3.0,44.0,0.391304347826087,1610612745,119.68633924886504,96.92,96.3,95.68,24:13,4.27,1.83,2.0,5.0,7.0,40.0,0.0,0.0,28.0,0.0,2.0,0.0,2.0,5.0,0.4,3.0,4.0,0.75
18959,18959,Anthony Lamb,1630237,GSW vs. HOU,GSW,1610612744,HOU,1,0022200901,2023-02-24,W,20,8,0,7,2,5,0.4,1,4,0.25,3,4,0.75,2,5,1,0,1,4,9,18.4,1.183,0.5,,,117.9,116.8,90.2,95.6,27.7,0.133,0.192,0.171,0.0,0.5,0.0,0.186,0.592,93.05,95.29,0.091,39.0,79.4,0.184,"FEB 24, 2023",240,37,78,0.474,26,54,0.481,16,18,0.889,7,40,47,27,3,3,18,20,116,119.68633924886504,12.0,3.0,44.0,0.391304347826087,1610612745,119.68633924886504,96.92,96.3,95.68,20:09,4.33,1.56,2.0,9.0,11.0,45.0,0.0,0.0,35.0,1.0,2.0,0.5,1.0,3.0,0.333,3.0,5.0,0.6
18960,18960,Jae'Sean Tate,1630256,HOU @ GSW,HOU,1610612745,GSW,0,0022200901,2023-02-24,L,28,14,4,3,6,12,0.5,1,3,0.333,1,1,1.0,0,3,3,0,1,3,-7,31.6,1.125,0.5416666666666666,G,,96.7,98.6,110.0,107.3,-13.3,0.0,0.103,0.046,0.25,0.542,4.0,0.191,0.563,102.32,102.01,0.117,61.0,85.01,0.194,"FEB 24, 2023",240,36,92,0.391,11,35,0.314,18,22,0.818,13,31,44,23,12,3,7,18,101,105.56020066889631,3.0,3.0,47.0,0.4743589743589743,1610612744,105.56020066889631,95.68,96.3,96.92,28:28,4.08,2.04,3.0,4.0,7.0,51.0,0.0,0.0,36.0,4.0,7.0,0.571,2.0,5.0,0.4,0.0,0.0,0.0
18961,18961,Moses Moody,1630541,GSW vs. HOU,GSW,1610612744,HOU,1,0022200901,2023-02-24,W,13,4,1,0,1,4,0.25,1,4,0.25,1,1,1.0,0,0,0,0,1,0,6,4.5,0.901,0.375,,,100.0,103.7,76.9,81.2,23.1,0.0,0.0,0.0,0.167,0.375,1.0,0.172,0.45,92.62,96.87,0.032,26.0,80.72,0.178,"FEB 24, 2023",240,37,78,0.474,26,54,0.481,16,18,0.889,7,40,47,27,3,3,18,20,116,119.68633924886504,12.0,3.0,44.0,0.391304347826087,1610612745,119.68633924886504,96.92,96.3,95.68,12:53,4.22,0.97,0.0,0.0,0.0,14.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,3.0,0.333,3.0,3.0,1.0
18962,18962,Alperen Sengun,1630578,HOU @ GSW,HOU,1610612745,GSW,0,0022200901,2023-02-24,L,24,5,8,9,2,10,0.2,1,1,1.0,0,0,,3,6,0,0,2,2,-3,25.8,0.5,0.25,C,,102.0,102.3,110.0,105.0,-8.0,0.1,0.25,0.167,0.5,0.25,4.0,0.207,0.25,102.67,100.44,0.087,51.0,83.7,0.207,"FEB 24, 2023",240,36,92,0.391,11,35,0.314,18,22,0.818,13,31,44,23,12,3,7,18,101,105.56020066889631,3.0,3.0,47.0,0.4743589743589743,1610612744,105.56020066889631,95.68,96.3,96.92,24:08,3.75,1.6,5.0,8.0,13.0,42.0,0.0,0.0,28.0,1.0,6.0,0.167,1.0,4.0,0.25,0.0,0.0,0.0
18963,18963,Darius Days,1630620,HOU @ GSW,HOU,1610612745,GSW,0,0022200901,2023-02-24,L,2,0,0,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,2,0.0,0.0,0.0,,,66.7,100.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,71.29,85.54,-2.0,3.0,71.29,0.5,"FEB 24, 2023",240,36,92,0.391,11,35,0.314,18,22,0.818,13,31,44,23,12,3,7,18,101,105.56020066889631,3.0,3.0,47.0,0.4743589743589743,1610612744,105.56020066889631,95.68,96.3,96.92,1:41,3.56,0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18964,18964,Jabari Smith Jr.,1631095,HOU @ GSW,HOU,1610612745,GSW,0,0022200901,2023-02-24,L,34,13,1,9,4,16,0.25,1,6,0.167,4,4,1.0,3,6,0,0,1,2,-10,24.3,0.732,0.28125,F,,102.8,104.2,116.9,113.9,-14.1,0.067,0.182,0.115,0.045,0.281,1.0,0.232,0.366,100.66,100.04,0.045,71.0,83.37,0.234,"FEB 24, 2023",240,36,92,0.391,11,35,0.314,18,22,0.818,13,31,44,23,12,3,7,18,101,105.56020066889631,3.0,3.0,47.0,0.4743589743589743,1610612744,105.56020066889631,95.68,96.3,96.92,34:04,4.14,2.48,5.0,11.0,14.0,59.0,0.0,0.0,39.0,3.0,7.0,0.429,1.0,9.0,0.111,1.0,2.0,0.5
18965,18965,TyTy Washington Jr.,1631102,HOU @ GSW,HOU,1610612745,GSW,0,0022200901,2023-02-24,L,34,15,4,2,5,12,0.417,3,6,0.5,2,3,0.667,0,2,2,0,1,1,2,28.4,1.126,0.5416666666666666,G,,104.3,105.7,102.9,100.9,1.4,0.0,0.059,0.026,0.19,0.542,4.0,0.175,0.563,99.45,99.14,0.1,70.0,82.62,0.177,"FEB 24, 2023",240,36,92,0.391,11,35,0.314,18,22,0.818,13,31,44,23,12,3,7,18,101,105.56020066889631,3.0,3.0,47.0,0.4743589743589743,1610612744,105.56020066889631,95.68,96.3,96.92,33:39,4.09,2.44,0.0,5.0,5.0,78.0,0.0,0.0,62.0,1.0,4.0,0.25,4.0,8.0,0.5,1.0,1.0,1.0
18966,18966,Trevor Hudgins,1631309,HOU @ GSW,HOU,1610612745,GSW,0,0022200901,2023-02-24,L,2,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,0.0,0.0,,,,66.7,100.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.29,85.54,0.0,3.0,71.29,0.0,"FEB 24, 2023",240,36,92,0.391,11,35,0.314,18,22,0.818,13,31,44,23,12,3,7,18,101,105.56020066889631,3.0,3.0,47.0,0.4743589743589743,1610612744,105.56020066889631,95.68,96.3,96.92,1:41,3.26,0.1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18967,18967,Chris Paul,101108,PHX vs. OKC,PHX,1610612756,OKC,1,0022200899,2023-02-24,W,32,16,6,2,6,10,0.6,1,2,0.5,3,5,0.6,0,2,0,0,0,3,8,27.4,1.311,0.65,G,,122.7,122.1,109.0,108.6,13.8,0.0,0.048,0.027,0.261,0.65,0.0,0.164,0.656,100.36,99.91,0.118,66.0,83.26,0.164,"FEB 24, 2023",240,42,90,0.467,14,38,0.368,26,32,0.813,15,39,54,23,5,5,11,22,124,123.90087929656276,5.0,2.0,47.0,0.431578947368421,1610612760,123.90087929656276,100.08,100.32,100.56,31:57,3.63,2.06,0.0,4.0,4.0,64.0,0.0,2.0,51.0,1.0,2.0,0.5,5.0,8.0,0.625,2.0,2.0,1.0
18968,18968,Devin Booker,1626164,PHX vs. OKC,PHX,1610612756,OKC,1,0022200899,2023-02-24,W,36,25,8,6,9,21,0.429,1,7,0.143,6,6,1.0,2,4,0,0,3,1,-6,41.2,1.058,0.4523809523809524,G,,109.5,109.1,116.0,115.4,-6.5,0.056,0.095,0.077,0.4,0.452,2.67,0.321,0.529,99.73,99.33,0.152,74.0,82.78,0.32,"FEB 24, 2023",240,42,90,0.467,14,38,0.368,26,32,0.813,15,39,54,23,5,5,11,22,124,123.90087929656276,5.0,2.0,47.0,0.431578947368421,1610612760,123.90087929656276,100.08,100.32,100.56,36:00,4.22,2.69,2.0,8.0,10.0,71.0,0.0,1.0,43.0,3.0,11.0,0.273,6.0,10.0,0.6,2.0,5.0,0.4
18969,18969,Torrey Craig,1628470,PHX vs. OKC,PHX,1610612756,OKC,1,0022200899,2023-02-24,W,23,7,1,7,3,5,0.6,1,2,0.5,0,0,,0,7,1,1,0,2,0,22.9,1.4,0.7,F,,118.0,120.3,118.0,118.4,0.0,0.0,0.269,0.152,0.056,0.7,0.0,0.094,0.7,101.56,102.71,0.12,50.0,85.59,0.096,"FEB 24, 2023",240,42,90,0.467,14,38,0.368,26,32,0.813,15,39,54,23,5,5,11,22,124,123.90087929656276,5.0,2.0,47.0,0.431578947368421,1610612760,123.90087929656276,100.08,100.32,100.56,23:22,4.66,1.92,2.0,8.0,9.0,33.0,0.0,0.0,26.0,2.0,3.0,0.667,1.0,2.0,0.5,1.0,3.0,0.333
18970,18970,Kelly Oubre Jr.,1626162,CHA @ MIN,CHA,1610612766,MIN,0,0022200898,2023-02-24,W,23,8,0,3,2,6,0.333,0,3,0.0,4,4,1.0,1,2,1,0,2,2,2,12.6,1.031,0.3333333333333333,,,100.0,104.2,98.0,96.2,2.0,0.04,0.083,0.061,0.0,0.333,0.0,0.175,0.515,106.23,107.4,0.038,52.0,89.5,0.185,"FEB 24, 2023",240,43,92,0.467,10,28,0.357,25,28,0.893,11,41,52,25,10,4,11,17,121,115.989263803681,6.0,11.0,45.0,0.4946236559139785,1610612750,115.989263803681,104.32,106.18,108.04,23:01,4.24,1.75,2.0,5.0,7.0,18.0,0.0,0.0,9.0,2.0,3.0,0.667,0.0,3.0,0.0,3.0,4.0,0.75
18971,18971,Kyle Anderson,203937,MIN vs. CHA,MIN,1610612750,CHA,1,0022200898,2023-02-24,L,28,6,6,7,3,6,0.5,0,0,,0,3,0.0,1,6,0,2,4,2,-12,25.4,0.82,0.5,F,,98.4,92.5,116.1,121.5,-17.8,0.032,0.2,0.115,0.286,0.5,1.5,0.169,0.41,104.89,103.94,0.059,61.0,86.62,0.165,"FEB 24, 2023",240,46,93,0.495,11,33,0.333,10,16,0.625,7,38,45,25,6,11,15,20,113,104.59089226212512,10.0,4.0,52.0,0.4673913043478261,1610612766,104.59089226212512,108.04,106.18,104.32,28:24,4.1,2.12,2.0,6.0,8.0,62.0,0.0,0.0,49.0,3.0,5.0,0.6,0.0,1.0,0.0,3.0,5.0,0.6
18972,18972,Mark Williams,1631109,CHA @ MIN,CHA,1610612766,MIN,0,0022200898,2023-02-24,W,17,8,1,6,4,5,0.8,0,0,,0,0,,2,4,0,1,0,2,3,19.7,1.6,0.8,C,,117.1,118.0,105.6,96.9,11.6,0.111,0.174,0.146,0.077,0.8,0.0,0.125,0.8,106.6,102.33,0.146,35.0,85.28,0.126,"FEB 24, 2023",240,43,92,0.467,10,28,0.357,25,28,0.893,11,41,52,25,10,4,11,17,121,115.989263803681,6.0,11.0,45.0,0.4946236559139785,1610612750,115.989263803681,104.32,106.18,108.04,16:39,4.23,1.24,7.0,7.0,13.0,18.0,0.0,0.0,13.0,3.0,3.0,1.0,1.0,2.0,0.5,7.0,10.0,0.7
18973,18973,JT Thor,1630550,CHA @ MIN,CHA,1610612766,MIN,0,0022200898,2023-02-24,W,8,0,0,2,0,0,,0,0,,0,0,,0,2,0,0,0,0,-5,2.4,0.0,,,,110.5,113.4,136.8,154.0,-26.3,0.0,0.222,0.118,0.0,0.0,0.0,0.0,0.0,101.34,108.79,0.043,19.0,90.66,0.0,"FEB 24, 2023",240,43,92,0.467,10,28,0.357,25,28,0.893,11,41,52,25,10,4,11,17,121,115.989263803681,6.0,11.0,45.0,0.4946236559139785,1610612750,115.989263803681,104.32,106.18,108.04,8:23,4.78,0.7,1.0,2.0,2.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5
18974,18974,Jaden McDaniels,1630183,MIN vs. CHA,MIN,1610612750,CHA,1,0022200898,2023-02-24,L,30,11,2,5,5,9,0.556,1,4,0.25,0,1,0.0,0,5,1,1,1,4,-4,25.0,1.165,0.6111111111111112,F,,110.4,107.3,116.4,117.7,-6.0,0.0,0.152,0.074,0.077,0.611,2.0,0.137,0.583,108.92,107.92,0.061,67.0,89.93,0.137,"FEB 24, 2023",240,46,93,0.495,11,33,0.333,10,16,0.625,7,38,45,25,6,11,15,20,113,104.59089226212512,10.0,4.0,52.0,0.4673913043478261,1610612766,104.59089226212512,108.04,106.18,104.32,29:48,4.73,2.46,0.0,7.0,7.0,35.0,0.0,0.0,23.0,1.0,2.0,0.5,4.0,7.0,0.571,3.0,5.0,0.6
18975,18975,Anthony Edwards,1630162,MIN vs. CHA,MIN,1610612750,CHA,1,0022200898,2023-02-24,L,40,29,5,8,11,26,0.423,3,7,0.429,4,4,1.0,0,8,2,2,4,0,-3,54.1,1.045,0.4807692307692308,G,,114.8,109.6,116.9,118.3,-2.1,0.0,0.186,0.091,0.167,0.481,1.25,0.327,0.522,107.29,105.45,0.126,88.0,87.88,0.323,"FEB 24, 2023",240,46,93,0.495,11,33,0.333,10,16,0.625,7,38,45,25,6,11,15,20,113,104.59089226212512,10.0,4.0,52.0,0.4673913043478261,1610612766,104.59089226212512,108.04,106.18,104.32,40:17,4.16,2.84,3.0,12.0,15.0,74.0,1.0,0.0,41.0,6.0,13.0,0.462,5.0,13.0,0.385,3.0,5.0,0.6
18976,18976,Dennis Smith Jr.,1628372,CHA @ MIN,CHA,1610612766,MIN,0,0022200898,2023-02-24,W,26,7,4,2,3,8,0.375,1,3,0.333,0,0,,0,2,2,0,1,0,1,20.4,0.875,0.4375,,,103.4,108.6,103.5,103.6,-0.1,0.0,0.08,0.038,0.267,0.438,4.0,0.143,0.438,104.72,107.33,0.082,58.0,89.44,0.152,"FEB 24, 2023",240,43,92,0.467,10,28,0.357,25,28,0.893,11,41,52,25,10,4,11,17,121,115.989263803681,6.0,11.0,45.0,0.4946236559139785,1610612750,115.989263803681,104.32,106.18,108.04,25:43,4.36,1.98,0.0,3.0,3.0,34.0,0.0,0.0,24.0,1.0,2.0,0.5,2.0,6.0,0.333,1.0,2.0,0.5
18977,18977,Ricky Rubio,201937,CLE @ ATL,CLE,1610612739,ATL,0,0022200896,2023-02-24,L,12,2,2,1,1,4,0.25,0,1,0.0,0,0,,1,0,2,0,1,1,-10,11.2,0.5,0.25,,,104.2,104.3,140.0,144.6,-35.8,0.071,0.0,0.048,0.333,0.25,2.0,0.179,0.25,96.87,98.56,0.027,24.0,82.13,0.179,"FEB 24, 2023",240,40,88,0.455,13,35,0.371,26,29,0.897,10,25,35,20,9,6,11,23,119,116.94182389937107,7.0,8.0,42.0,0.5882352941176471,1610612737,116.94182389937107,101.76,102.94,104.12,11:56,4.26,0.91,1.0,0.0,1.0,27.0,0.0,0.0,22.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0
18978,18978,Corey Kispert,1630557,WAS vs. NYK,WAS,1610612764,NYK,1,0022200895,2023-02-24,L,18,3,0,1,1,2,0.5,1,2,0.5,0,0,,0,1,0,0,0,0,-1,4.2,1.5,0.75,,,100.0,103.1,100.0,96.9,0.0,0.0,0.053,0.027,0.0,0.75,0.0,0.05,0.75,100.08,99.97,0.045,37.0,83.31,0.054,"FEB 24, 2023",240,39,79,0.494,19,44,0.432,12,12,1.0,3,31,34,25,6,6,17,20,109,110.9076109076109,9.0,2.0,43.0,0.4891304347826087,1610612752,110.9076109076109,98.28,98.66,99.04,18:00,4.24,1.38,0.0,1.0,1.0,15.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,2.0,0.5,1.0,2.0,0.5
18979,18979,Immanuel Quickley,1630193,NYK @ WAS,NYK,1610612752,WAS,0,0022200895,2023-02-24,W,30,16,1,3,6,11,0.545,3,6,0.5,1,2,0.5,1,2,0,0,3,1,0,18.1,1.347,0.6818181818181818,,,112.5,105.8,110.5,109.5,2.0,0.03,0.069,0.048,0.05,0.682,0.33,0.221,0.673,94.79,91.52,0.089,56.0,76.27,0.222,"FEB 24, 2023",240,45,92,0.489,12,29,0.414,13,16,0.813,12,31,43,21,9,2,12,17,115,116.1147011308562,6.0,6.0,34.0,0.4936708860759494,1610612764,116.1147011308562,99.04,98.66,98.28,29:38,4.07,2.18,2.0,5.0,7.0,37.0,0.0,0.0,20.0,2.0,2.0,1.0,4.0,9.0,0.444,2.0,3.0,0.667
18980,18980,Obi Toppin,1630167,NYK @ WAS,NYK,1610612752,WAS,0,0022200895,2023-02-24,W,12,2,0,2,1,4,0.25,0,1,0.0,0,0,,0,2,1,0,1,1,-2,6.4,0.5,0.25,,,83.3,83.3,91.7,91.7,-8.3,0.0,0.143,0.071,0.0,0.25,0.0,0.179,0.25,97.49,97.49,0.0,24.0,81.24,0.185,"FEB 24, 2023",240,45,92,0.489,12,29,0.414,13,16,0.813,12,31,43,21,9,2,12,17,115,116.1147011308562,6.0,6.0,34.0,0.4936708860759494,1610612764,116.1147011308562,99.04,98.66,98.28,11:49,4.57,0.96,1.0,4.0,5.0,17.0,0.0,0.0,12.0,0.0,2.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0
18981,18981,RJ Barrett,1629628,NYK @ WAS,NYK,1610612752,WAS,0,0022200895,2023-02-24,W,28,14,3,2,5,10,0.5,1,2,0.5,3,4,0.75,1,1,1,1,3,1,5,23.9,1.19,0.55,F,,113.6,114.5,103.3,102.0,10.2,0.038,0.043,0.041,0.143,0.55,1.0,0.224,0.595,103.72,103.48,0.083,59.0,86.23,0.229,"FEB 24, 2023",240,45,92,0.489,12,29,0.414,13,16,0.813,12,31,43,21,9,2,12,17,115,116.1147011308562,6.0,6.0,34.0,0.4936708860759494,1610612764,116.1147011308562,99.04,98.66,98.28,27:36,4.25,2.08,2.0,3.0,5.0,45.0,0.0,0.0,29.0,3.0,5.0,0.6,2.0,5.0,0.4,0.0,0.0,0.0
