,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ID,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,OFF_RATING,DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,PACE_PER40,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,STARTING,USG_PCT_LAST_3,USG_PCT_LAST_5,USG_PCT_LAST_7,PTS_LAST_3,PTS_LAST_5,PTS_LAST_7,STD_PTS_LAST_3,STD_PTS_LAST_5,STD_PTS_LAST_7,PLAYER_HOME_AVG_PTS,PLAYER_AWAY_AVG_PTS,GUARD,FORWARD,CENTER,TEAM_ATL,TEAM_BKN,TEAM_BOS,TEAM_DAL,TEAM_DEN,TEAM_LAC,TEAM_LAL,TEAM_MEM,TEAM_MIA,TEAM_MIL,TEAM_NYK,TEAM_PHI,TEAM_PHX,TEAM_POR,TEAM_UTA,TEAM_WAS,OPP_ATL,OPP_BKN,OPP_BOS,OPP_DAL,OPP_DEN,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_NYK,OPP_PHI,OPP_PHX,OPP_POR,OPP_UTA,OPP_WAS
1796,Pat Connaughton,1626192,MIL vs. PHX,1610612749,1,42000403,2021-07-11,W,30,8,4,3,3,5,0.6,2,4,0.5,0,0,,0,3,0,0,0,1,3,17.6,1.6,1.6,,112.7,109.7,3.0,0.0,0.094,0.048,0.182,0.0,0.071,0.8,100.32,99.97,0.098,83.31,"JUL 11, 2021",240,43,90,0.478,14,36,0.389,20,26,0.769,13,34,47,28,8,2,9,18,120,123.15270935960592,3.0,3.0,36.0,0.4819277108433735,1610612756,123.15270935960592,97.44,97.74,98.04,0,0.1,0.11,0.1,10.0,10.4,8.57,3.46,2.88,3.95,6.33,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1821,Pat Connaughton,1626192,MIL vs. PHX,1610612749,1,42000404,2021-07-14,W,32,11,1,9,4,9,0.444,3,7,0.429,0,0,,3,6,0,0,1,4,21,22.3,1.222,1.222,,119.7,90.6,29.1,0.071,0.207,0.127,0.043,1.0,0.119,0.611,98.42,98.54,0.088,82.11,"JUL 14, 2021",240,39,97,0.402,7,29,0.241,24,29,0.828,17,31,48,22,11,3,5,18,109,111.4975450081833,3.0,9.0,40.0,0.5128205128205128,1610612756,111.4975450081833,97.76,98.06,98.36,0,0.11,0.11,0.11,11.0,10.8,9.43,3.0,2.77,3.69,6.8,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1832,Pat Connaughton,1626192,MIL @ PHX,1610612749,0,42000405,2021-07-17,W,33,14,0,6,4,6,0.667,4,6,0.667,2,2,1.0,1,5,0,0,0,0,10,21.2,2.035,2.035,,142.9,127.0,15.9,0.032,0.167,0.098,0.0,0.0,0.092,1.017,93.72,90.58,0.108,75.49,"JUL 17, 2021",240,50,87,0.575,14,28,0.5,9,17,0.529,11,26,37,26,7,1,11,17,123,130.18628281117697,9.0,5.0,35.0,0.5517241379310345,1610612756,130.18628281117697,94.48,93.16,91.84,0,0.09,0.1,0.11,11.0,11.0,11.0,3.0,3.0,2.71,,7.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1862,Pat Connaughton,1626192,MIL vs. PHX,1610612749,1,42000406,2021-07-20,W,23,0,1,8,0,4,0.0,0,4,0.0,0,2,0.0,2,6,0,0,2,2,-21,9.1,0.0,0.0,,75.5,113.7,-38.2,0.077,0.3,0.174,0.091,0.5,0.123,0.0,101.29,104.68,-0.026,87.23,"JUL 20, 2021",240,37,82,0.451,6,27,0.222,25,29,0.862,11,42,53,20,10,6,18,17,105,103.18396226415094,11.0,4.0,37.0,0.4418604651162791,1610612756,103.18396226415094,101.76,102.06,102.36,0,0.11,0.11,0.11,8.33,9.4,9.71,7.37,5.81,4.99,6.18,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,Josh Richardson,1626196,DAL @ LAC,1610612742,0,42000171,2021-05-22,W,17,8,0,3,3,5,0.6,1,3,0.333,1,1,1.0,0,3,0,0,1,1,0,10.6,1.471,1.471,,120.0,120.0,0.0,0.0,0.176,0.086,0.0,0.0,0.158,0.735,85.55,84.26,0.123,70.22,"MAY 22, 2021",240,38,76,0.5,17,36,0.472,20,26,0.769,10,32,42,22,2,3,12,21,113,126.3416815742397,7.0,7.0,39.0,0.4404761904761904,1610612746,126.3416815742397,89.44,88.0,86.56,0,0.16,0.16,0.16,8.0,8.0,8.0,,,,,8.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
230,Josh Richardson,1626196,DAL @ LAC,1610612742,0,42000172,2021-05-25,W,19,9,3,2,2,4,0.5,1,2,0.5,4,4,1.0,0,2,1,0,1,3,-10,17.9,1.562,1.562,,115.4,141.0,-25.6,0.0,0.133,0.065,0.188,3.0,0.171,0.781,95.24,98.73,0.099,82.28,"MAY 25, 2021",240,48,82,0.585,18,34,0.529,13,24,0.542,4,30,34,25,8,4,11,19,127,127.5612695861792,7.0,3.0,39.0,0.5357142857142857,1610612746,127.5612695861792,99.56,98.18,96.8,0,0.16,0.16,0.16,8.5,8.5,8.5,0.71,0.71,0.71,,8.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
418,Josh Richardson,1626196,DAL vs. LAC,1610612742,1,42000173,2021-05-28,L,16,4,0,1,2,5,0.4,0,0,,0,0,,1,0,0,0,0,1,-13,5.2,0.8,0.8,,84.6,134.6,-50.0,0.059,0.0,0.032,0.0,0.0,0.161,0.4,80.27,79.66,0.011,66.38,"MAY 28, 2021",240,38,86,0.442,20,39,0.513,12,18,0.667,13,20,33,17,4,2,8,17,108,121.4574898785425,4.0,4.0,39.0,0.5789473684210527,1610612746,121.4574898785425,88.92,87.42,85.92,0,0.16,0.16,0.16,7.0,7.0,7.0,2.65,2.65,2.65,4.0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
623,Josh Richardson,1626196,DAL vs. LAC,1610612742,1,42000174,2021-05-30,L,21,5,0,3,2,7,0.286,1,2,0.5,0,0,,2,1,1,0,0,1,-15,11.6,0.714,0.714,,76.9,121.6,-44.7,0.065,0.056,0.061,0.0,0.0,0.149,0.357,85.91,88.05,0.038,73.37,"MAY 30, 2021",240,31,89,0.348,5,30,0.167,14,22,0.636,10,31,41,15,3,1,8,20,81,83.78154737277616,7.0,6.0,53.0,0.4805194805194805,1610612746,83.78154737277616,96.68,93.34,90.0,0,0.16,0.16,0.16,6.0,6.5,6.5,2.65,2.38,2.38,4.5,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
804,Josh Richardson,1626196,DAL @ LAC,1610612742,0,42000175,2021-06-02,W,6,2,1,1,0,2,0.0,0,1,0.0,2,2,1.0,0,1,0,0,1,0,-8,3.7,0.694,0.694,,50.0,93.3,-43.3,0.0,0.091,0.048,0.5,1.0,0.286,0.347,103.21,109.71,0.077,91.42,"JUN 02, 2021",240,37,89,0.416,14,36,0.389,17,19,0.895,11,34,45,21,9,2,8,23,105,111.2759643916914,5.0,10.0,47.0,0.4125,1610612746,111.2759643916914,94.36,93.68,93.0,0,0.2,0.18,0.18,3.67,5.6,5.6,1.53,2.88,2.88,,6.33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
917,Josh Richardson,1626196,DAL vs. LAC,1610612742,1,42000176,2021-06-04,L,9,6,1,1,2,4,0.5,0,1,0.0,2,2,1.0,0,1,0,0,1,2,-3,7.7,1.23,1.23,,78.9,90.5,-11.5,0.0,0.091,0.048,0.333,1.0,0.3,0.615,96.49,101.14,0.13,84.28,"JUN 04, 2021",240,37,89,0.416,11,34,0.324,12,14,0.857,8,34,42,23,9,2,11,21,97,98.81825590872046,7.0,3.0,42.0,0.4675324675324675,1610612746,98.81825590872046,98.16,97.24,96.32,0,0.24,0.21,0.2,4.33,5.2,5.67,2.08,2.59,2.58,5.0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
994,Josh Richardson,1626196,DAL @ LAC,1610612742,0,42000177,2021-06-06,L,6,0,0,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,2,0,-8,-2.0,0.0,0.0,,100.0,153.8,-53.8,0.0,0.0,0.0,0.0,0.0,0.231,0.0,94.47,98.9,-0.09,82.42,"JUN 06, 2021",240,45,91,0.495,10,36,0.278,11,17,0.647,16,31,47,22,4,1,14,21,111,115.04975124378107,11.0,2.0,35.0,0.5,1610612746,115.04975124378107,96.48,94.52000000000002,92.56,0,0.27,0.23,0.21,2.67,3.4,4.86,3.06,2.41,3.18,,4.75,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
118,Royce O'Neale,1626220,UTA vs. MEM,1610612762,1,42000141,2021-05-23,L,37,3,3,5,1,6,0.167,1,3,0.333,0,0,,2,3,0,0,0,3,-13,13.5,0.5,0.5,F,109.5,127.0,-17.6,0.057,0.073,0.066,0.125,0.0,0.071,0.25,99.51,97.23,0.014,81.02,"MAY 23, 2021",240,34,81,0.42,12,47,0.255,29,33,0.879,12,38,50,20,3,11,14,21,109,111.77194421657096,12.0,5.0,42.0,0.45,1610612763,111.77194421657096,97.52,99.88,102.24,1,0.07,0.07,0.07,3.0,3.0,3.0,,,,3.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
334,Royce O'Neale,1626220,UTA vs. MEM,1610612762,1,42000142,2021-05-26,W,34,14,3,8,5,7,0.714,4,6,0.667,0,0,,1,7,0,0,1,4,-4,27.1,2.0,2.0,F,130.0,133.8,-3.8,0.033,0.25,0.138,0.107,3.0,0.099,1.0,100.3,99.87,0.116,83.23,"MAY 26, 2021",240,49,90,0.544,19,39,0.487,24,31,0.774,12,30,42,28,2,4,12,25,141,136.0478579698958,6.0,4.0,33.0,0.5411764705882353,1610612763,136.0478579698958,103.64,103.68,103.71999999999998,1,0.08,0.08,0.08,8.5,8.5,8.5,7.78,7.78,7.78,8.5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
480,Royce O'Neale,1626220,UTA @ MEM,1610612762,0,42000143,2021-05-29,W,32,12,0,7,4,8,0.5,4,7,0.571,0,0,,1,6,1,0,0,4,14,23.4,1.5,1.5,F,130.6,109.8,20.8,0.032,0.167,0.104,0.0,0.0,0.114,0.75,94.73,93.06,0.092,77.55,"MAY 29, 2021",240,40,81,0.494,19,43,0.442,22,27,0.815,7,36,43,17,4,7,13,18,121,122.3705501618123,7.0,1.0,50.0,0.43,1610612763,122.3705501618123,98.88,99.02,99.16,1,0.09,0.09,0.09,9.67,9.67,9.67,5.86,5.86,5.86,,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
700,Royce O'Neale,1626220,UTA @ MEM,1610612762,0,42000144,2021-05-31,W,35,9,1,9,3,7,0.429,3,5,0.6,0,0,,1,8,3,0,0,2,5,30.3,1.286,1.286,F,129.6,122.5,7.0,0.032,0.258,0.145,0.037,0.0,0.091,0.643,100.0,98.12,0.087,81.77,"MAY 31, 2021",240,39,85,0.459,17,34,0.5,25,28,0.893,7,35,42,23,7,4,11,16,120,118.43663639952626,8.0,4.0,42.0,0.4673913043478261,1610612763,118.43663639952626,101.32,102.06,102.8,1,0.1,0.09,0.09,11.67,9.5,9.5,2.52,4.8,4.8,,10.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
798,Royce O'Neale,1626220,UTA vs. MEM,1610612762,1,42000145,2021-06-02,W,36,17,2,6,7,11,0.636,3,7,0.429,0,0,,1,5,4,1,0,3,23,42.2,1.545,1.545,F,137.7,105.1,32.6,0.036,0.135,0.092,0.059,0.0,0.134,0.773,104.44,105.17,0.116,87.64,"JUN 02, 2021",240,49,95,0.516,17,44,0.386,11,12,0.917,11,40,51,27,10,5,14,16,126,121.99845081332302,7.0,6.0,39.0,0.4631578947368421,1610612763,121.99845081332302,103.28000000000002,104.12,104.96,1,0.11,0.1,0.1,12.67,11.0,11.0,4.04,5.34,5.34,11.33,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1084,Royce O'Neale,1626220,UTA vs. LAC,1610612762,1,42000221,2021-06-08,W,36,8,3,11,2,5,0.4,0,3,0.0,4,4,1.0,4,7,1,1,1,4,5,30.7,1.183,1.183,F,117.4,107.0,10.3,0.105,0.179,0.143,0.125,3.0,0.101,0.592,93.7,93.81,0.105,78.18,"JUN 08, 2021",240,37,91,0.407,17,50,0.34,21,26,0.808,12,34,46,18,5,6,7,24,112,114.94252873563218,3.0,6.0,42.0,0.4235294117647059,1610612746,114.94252873563218,97.44,96.0,94.56,1,0.11,0.11,0.1,11.33,12.0,10.5,4.93,3.67,4.93,10.5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1134,Royce O'Neale,1626220,UTA vs. LAC,1610612762,1,42000222,2021-06-10,W,41,8,3,3,2,4,0.5,1,3,0.333,3,4,0.75,0,3,0,0,0,4,5,16.1,1.389,1.389,F,122.9,118.3,4.6,0.0,0.081,0.044,0.088,0.0,0.068,0.694,99.19,97.58,0.043,81.31,"JUN 10, 2021",240,42,76,0.553,20,39,0.513,13,21,0.619,2,34,36,15,4,3,14,23,117,120.32085561497328,6.0,3.0,37.0,0.4705882352941176,1610612746,120.32085561497328,97.24,98.18,99.12,1,0.1,0.1,0.1,11.0,10.8,10.14,5.2,3.83,4.6,10.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1220,Royce O'Neale,1626220,UTA @ LAC,1610612762,0,42000223,2021-06-12,L,35,12,2,6,4,8,0.5,4,8,0.5,0,0,,1,5,2,0,2,5,-16,26.2,1.5,1.5,F,106.9,132.9,-25.9,0.027,0.179,0.092,0.1,1.0,0.12,0.75,97.06,96.68,0.073,80.57,"JUN 12, 2021",240,36,84,0.429,19,44,0.432,15,17,0.882,9,29,38,15,7,1,13,22,106,111.0180142438207,6.0,2.0,41.0,0.5617977528089888,1610612746,111.0180142438207,95.48,95.26,95.04,1,0.1,0.1,0.1,9.33,10.8,11.43,2.31,3.83,3.36,,11.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1283,Royce O'Neale,1626220,UTA @ LAC,1610612762,0,42000224,2021-06-14,L,37,8,2,8,3,6,0.5,2,4,0.5,0,0,,0,8,0,0,2,4,-12,18.6,1.333,1.333,F,110.8,128.8,-18.0,0.0,0.229,0.118,0.083,1.0,0.099,0.667,94.71,95.44,0.064,79.53,"JUN 14, 2021",240,33,77,0.429,17,42,0.405,21,26,0.808,8,31,39,19,4,3,11,32,104,113.7357830271216,8.0,7.0,44.0,0.4675324675324675,1610612746,113.7357830271216,91.44,92.58,93.71999999999998,1,0.1,0.1,0.1,9.33,10.6,10.57,2.31,3.97,3.36,,10.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1365,Royce O'Neale,1626220,UTA vs. LAC,1610612762,1,42000225,2021-06-16,L,41,12,3,7,4,11,0.364,2,8,0.25,2,3,0.667,1,6,1,1,1,6,-7,29.9,0.974,0.974,F,123.5,133.8,-10.3,0.025,0.194,0.099,0.103,3.0,0.138,0.487,97.01,93.89,0.045,78.24,"JUN 16, 2021",240,36,80,0.45,20,54,0.37,19,27,0.704,7,29,36,15,7,1,13,21,111,113.40416836943196,11.0,3.0,39.0,0.5125,1610612746,113.40416836943196,97.88,95.44,93.0,1,0.12,0.11,0.11,10.67,9.6,10.57,2.31,2.19,3.36,10.33,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1422,Royce O'Neale,1626220,UTA @ LAC,1610612762,0,42000226,2021-06-18,L,42,21,1,10,8,12,0.667,4,6,0.667,1,1,1.0,4,6,0,0,1,2,-6,33.5,1.688,1.688,F,131.3,138.8,-7.5,0.108,0.194,0.147,0.034,1.0,0.134,0.844,91.46,92.43,0.114,77.02,"JUN 18, 2021",240,42,86,0.488,21,44,0.477,14,19,0.737,16,27,43,19,4,0,15,19,119,127.46358183376178,13.0,6.0,33.0,0.5647058823529412,1610612746,127.46358183376178,93.36,90.92,88.48,1,0.12,0.11,0.11,13.67,12.2,12.29,6.66,5.31,5.06,,12.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
585,Boban Marjanović,1626246,DAL vs. LAC,1610612742,1,42000174,2021-05-30,L,15,12,0,6,5,9,0.556,0,0,,2,2,1.0,2,4,0,0,1,3,3,18.2,1.215,1.215,,90.3,86.2,4.1,0.118,0.267,0.188,0.0,0.0,0.314,0.607,93.92,97.63,0.265,81.36,"MAY 30, 2021",240,31,89,0.348,5,30,0.167,14,22,0.636,10,31,41,15,3,1,8,20,81,83.78154737277616,7.0,6.0,53.0,0.4805194805194805,1610612746,83.78154737277616,96.68,93.34,90.0,0,0.31,0.31,0.31,12.0,12.0,12.0,,,,12.0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
818,Boban Marjanović,1626246,DAL @ LAC,1610612742,0,42000175,2021-06-02,W,20,9,0,7,3,6,0.5,0,0,,3,4,0.75,2,5,0,0,1,3,-9,16.4,1.16,1.16,C,102.6,132.4,-29.9,0.083,0.25,0.159,0.0,0.0,0.191,0.58,92.43,90.9,0.085,75.75,"JUN 02, 2021",240,37,89,0.416,14,36,0.389,17,19,0.895,11,34,45,21,9,2,8,23,105,111.2759643916914,5.0,10.0,47.0,0.4125,1610612746,111.2759643916914,94.36,93.68,93.0,1,0.25,0.25,0.25,10.5,10.5,10.5,2.12,2.12,2.12,,9.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
929,Boban Marjanović,1626246,DAL vs. LAC,1610612742,1,42000176,2021-06-04,L,17,12,1,9,5,13,0.385,0,0,,2,2,1.0,4,5,0,0,1,3,5,23.3,0.865,0.865,C,129.7,116.2,13.5,0.235,0.357,0.29,0.077,1.0,0.357,0.432,102.28,103.46,0.085,86.21,"JUN 04, 2021",240,37,89,0.416,11,34,0.324,12,14,0.857,8,34,42,23,9,2,11,21,97,98.81825590872046,7.0,3.0,42.0,0.4675324675324675,1610612746,98.81825590872046,98.16,97.24,96.32,1,0.29,0.29,0.29,11.0,11.0,11.0,1.73,1.73,1.73,12.0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
967,Boban Marjanović,1626246,DAL @ LAC,1610612742,0,42000177,2021-06-06,L,31,14,3,10,7,11,0.636,0,0,,0,1,0.0,6,4,0,1,1,4,-1,32.5,1.224,1.224,C,126.6,132.3,-5.7,0.188,0.148,0.169,0.125,3.0,0.156,0.612,95.87,96.36,0.089,80.3,"JUN 06, 2021",240,45,91,0.495,10,36,0.278,11,17,0.647,16,31,47,22,4,1,14,21,111,115.04975124378107,11.0,2.0,35.0,0.5,1610612746,115.04975124378107,96.48,94.52000000000002,92.56,1,0.23,0.25,0.25,11.67,11.75,11.75,2.52,2.06,2.06,,11.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
165,Axel Toupane,1626253,MIL vs. MIA,1610612749,1,42000122,2021-05-24,W,5,2,0,2,1,3,0.333,0,1,0.0,0,0,,1,1,0,0,0,0,1,4.4,0.667,0.667,,125.0,100.0,25.0,0.167,0.167,0.167,0.0,0.0,0.273,0.333,81.96,87.74,0.075,73.12,"MAY 24, 2021",240,46,94,0.489,22,53,0.415,18,20,0.9,21,40,61,34,8,5,15,25,132,136.36363636363637,6.0,2.0,36.0,0.4024390243902439,1610612748,136.36363636363637,96.8,98.09999999999998,99.40000000000002,0,0.27,0.27,0.27,2.0,2.0,2.0,,,,2.0,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
381,Axel Toupane,1626253,MIL @ MIA,1610612749,0,42000123,2021-05-27,W,2,0,0,2,0,0,,0,0,,0,0,,1,1,0,0,0,0,1,2.4,0.0,0.0,,80.0,75.0,5.0,0.333,1.0,0.5,0.0,0.0,0.0,0.0,84.02,97.44,0.333,81.2,"MAY 27, 2021",240,43,89,0.483,13,36,0.361,14,18,0.778,10,45,55,25,6,2,15,19,113,110.8712715855573,9.0,6.0,42.0,0.3764705882352941,1610612748,110.8712715855573,101.92,100.32,98.71999999999998,0,0.14,0.14,0.14,1.0,1.0,1.0,1.41,1.41,1.41,,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
536,Axel Toupane,1626253,MIL @ MIA,1610612749,0,42000124,2021-05-29,W,1,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,-2,0.0,0.0,0.0,,0.0,100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.53,84.71,0.0,70.59,"MAY 29, 2021",240,46,99,0.465,13,42,0.31,15,18,0.833,15,41,56,29,5,4,11,18,120,116.5954139137194,6.0,3.0,40.0,0.4395604395604395,1610612748,116.5954139137194,102.92,102.04,101.16,0,0.09,0.09,0.09,0.67,0.67,0.67,1.15,1.15,1.15,,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1237,Axel Toupane,1626253,MIL vs. BKN,1610612749,1,42000214,2021-06-13,W,2,3,0,0,1,1,1.0,1,1,1.0,0,0,,0,0,0,0,0,0,-5,3.0,3.0,3.0,,75.0,200.0,-125.0,0.0,0.0,0.0,0.0,0.0,0.25,1.5,108.68,108.68,0.3,90.57,"JUN 13, 2021",240,39,88,0.443,16,47,0.34,13,20,0.65,4,38,42,27,10,7,12,22,107,102.09923664122138,7.0,3.0,43.0,0.4337349397590361,1610612751,102.09923664122138,104.8,104.86,104.92,0,0.08,0.13,0.13,1.0,1.25,1.25,1.73,1.5,1.5,2.5,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Ben Simmons,1627732,PHI vs. WAS,1610612755,1,42000101,2021-05-23,W,38,6,15,15,3,9,0.333,0,1,0.0,0,6,0.0,8,7,1,1,2,4,18,50.5,0.515,0.515,G,126.8,104.9,22.0,0.19,0.212,0.2,0.429,7.5,0.146,0.258,106.51,103.33,0.093,86.11,"MAY 23, 2021",240,46,93,0.495,10,32,0.313,23,33,0.697,13,27,40,27,10,5,11,18,125,118.46095526914328,4.0,4.0,41.0,0.5568181818181818,1610612764,118.46095526914328,105.52,104.06,102.59999999999998,1,0.15,0.15,0.15,6.0,6.0,6.0,,,,6.0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
281,Ben Simmons,1627732,PHI vs. WAS,1610612755,1,42000102,2021-05-26,W,29,22,8,9,11,15,0.733,0,0,,0,0,,2,7,2,1,2,1,18,51.8,1.467,1.467,G,141.4,110.3,31.0,0.095,0.206,0.164,0.333,4.0,0.262,0.733,100.08,97.46,0.241,81.21,"MAY 26, 2021",240,49,88,0.557,9,21,0.429,13,19,0.684,8,37,45,26,10,14,11,21,120,120.7729468599034,3.0,2.0,40.0,0.4021739130434782,1610612764,120.7729468599034,99.36,102.28000000000002,105.2,1,0.2,0.2,0.2,14.0,14.0,14.0,11.31,11.31,11.31,14.0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
506,Ben Simmons,1627732,PHI @ WAS,1610612755,0,42000103,2021-05-29,W,30,14,9,5,7,10,0.7,0,0,,0,3,0.0,2,3,1,0,2,1,27,34.5,1.237,1.237,G,152.3,109.1,43.2,0.091,0.086,0.088,0.281,4.5,0.183,0.618,106.27,103.89,0.113,86.57,"MAY 29, 2021",240,51,87,0.586,17,33,0.515,13,20,0.65,7,44,51,31,7,5,15,25,132,127.16763005780348,5.0,3.0,41.0,0.3958333333333333,1610612764,127.16763005780348,103.8,102.90000000000002,102.0,1,0.2,0.2,0.2,14.0,14.0,14.0,8.0,8.0,8.0,,14.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
674,Ben Simmons,1627732,PHI @ WAS,1610612755,0,42000104,2021-05-31,L,25,13,3,12,4,5,0.8,0,0,,5,11,0.455,3,9,1,0,1,5,4,33.9,1.321,1.321,G,103.4,98.3,5.1,0.097,0.31,0.2,0.158,3.0,0.162,0.661,110.54,114.53,0.174,95.45,"MAY 31, 2021",240,40,96,0.417,12,38,0.316,22,34,0.647,12,36,48,21,7,6,11,30,114,103.67406329574388,8.0,12.0,57.0,0.4545454545454545,1610612764,103.67406329574388,109.96,108.21999999999998,106.48,1,0.2,0.19,0.19,16.33,13.75,13.75,4.93,6.55,6.55,,13.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
