,Unnamed: 0,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,STARTING,MIN_ROLL_AVG_2,AST_ROLL_AVG_2,AST_STD_AVG_2,TOV_ROLL_AVG_2,AST_TOV_ROLL_AVG_2,USG_PCT_ROLL_AVG_2,AST_PCT_ROLL_AVG_2,PACE_ROLL_AVG_2,POSS_ROLL_AVG_2,OFF_RATING_ROLL_AVG_2,MIN_ROLL_AVG_4,AST_ROLL_AVG_4,AST_STD_AVG_4,TOV_ROLL_AVG_4,AST_TOV_ROLL_AVG_4,USG_PCT_ROLL_AVG_4,AST_PCT_ROLL_AVG_4,PACE_ROLL_AVG_4,POSS_ROLL_AVG_4,OFF_RATING_ROLL_AVG_4,MIN_ROLL_AVG_6,AST_ROLL_AVG_6,AST_STD_AVG_6,TOV_ROLL_AVG_6,AST_TOV_ROLL_AVG_6,USG_PCT_ROLL_AVG_6,AST_PCT_ROLL_AVG_6,PACE_ROLL_AVG_6,POSS_ROLL_AVG_6,OFF_RATING_ROLL_AVG_6,PLAYER_HOME_AVG_AST,PLAYER_AWAY_AVG_AST,DAYS_OF_REST,DAYS_AGO,AST_LAG_1,AST_LAG_2,AST_LAG_3,AST_LAG_4,OPP_ROLL_OPP_DEF_RATING_5,OPP_ROLL_OPP_STL_5,OPP_ROLL_OPP_BLK_5,NORMALIZED_DEF_RATING,OPP_DEF_STRENGTH,DEF_CATEGORY,AST_VS_DEF,AST_PCT_VS_DEF,AST_TOV_VS_DEF,USG_PCT_VS_DEF,PACE_VS_DEF,POSS_VS_DEF,OFF_RATING_VS_DEF,GUARD,FORWARD,CENTER
61,61,Yuta Watanabe,1629139,BKN @ PHI,BKN,1610612751,PHI,0,42200121,2023-04-15,L,5,3,0,1,1,2,0.5,1,2,0.5,0,2,0.0,0,1,0,0,1,0,-4,3.2,1.042,0.75,,,77.8,78.8,110.0,123.9,-32.2,0.0,0.333,0.125,0.0,0.75,0.0,0.364,0.521,90.37,96.68,0.0,9,80.57,0.368,"APR 15, 2023",240,39,70,0.557,13,29,0.448,10,15,0.667,5,30,35,23,3,5,19,15,101,111.47902869757176,14.0,3.0,38.0,0.4719101123595505,1610612755.0,111.47902869757176,90.6,90.32,90.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,800,,,,,111.48,14.0,3.0,-0.048565347207757376,0.8726375535851904,1,,,,0.011,0.0,0.0,0.0,1,1,0
14,14,Draymond Green,203110,GSW @ SAC,GSW,1610612744,SAC,0,42200161,2023-04-15,L,33,4,11,9,1,5,0.2,0,1,0.0,2,2,1.0,2,7,2,1,3,3,-1,37.3,0.68,0.2,F,,113.2,113.9,117.6,113.6,-4.4,0.059,0.179,0.123,0.379,0.2,3.67,0.103,0.34,109.1,107.64,0.102,76,89.7,0.109,"APR 15, 2023",240,43,90,0.478,16,50,0.32,21,27,0.778,9,32,41,31,7,7,15,25,123,114.01557285873194,10.0,3.0,50.0,0.4489795918367347,1610612758.0,114.01557285873194,107.88,107.98,108.08,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,800,,,,,114.02,10.0,3.0,-0.2798352283353685,0.6017550118315758,0,0.434,0.404,0.203,-0.428,0.021,0.081,-0.09,0,1,0
24,24,Harrison Barnes,203084,SAC vs. GSW,SAC,1610612758,GSW,1,42200161,2023-04-15,W,36,13,2,7,5,11,0.455,1,3,0.333,2,2,1.0,4,3,3,0,0,0,-10,33.4,1.094,0.5,F,,107.4,105.7,116.9,116.0,-9.5,0.083,0.083,0.083,0.08,0.5,0.0,0.122,0.547,109.37,108.11,0.112,81,90.09,0.126,"APR 15, 2023",240,44,98,0.449,12,32,0.375,26,32,0.813,17,33,50,18,10,3,13,23,126,116.580310880829,7.0,7.0,41.0,0.4777777777777778,1610612744.0,116.580310880829,108.08,107.98,107.88,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,800,,,,,116.58,7.0,7.0,-0.5129261321490247,0.6594495649701666,1,1.985,1.667,-1.0,-0.187,0.018,0.354,0.136,0,1,0
1,1,Robert Williams III,1629057,BOS vs. ATL,BOS,1610612738,ATL,1,42200111,2023-04-15,W,22,12,2,8,6,6,1.0,0,0,,0,0,,2,6,1,1,2,2,-7,28.6,2.0,1.0,,,95.8,100.3,112.8,110.8,-16.9,0.091,0.25,0.174,0.182,1.0,1.0,0.145,1.0,103.77,105.23,0.197,48,87.69,0.151,"APR 15, 2023",240,42,88,0.477,13,33,0.394,15,18,0.833,12,46,58,25,6,7,16,15,112,112.0896717373899,13.0,4.0,45.0,0.3877551020408163,1610612737.0,112.0896717373899,99.92,102.3,104.68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,800,,,,,112.09,13.0,4.0,-0.10410653913210505,0.8758596668767512,1,1.564,2.033,1.0,0.036,0.084,0.19,-0.125,0,1,1
76,76,Al Horford,201143,BOS vs. ATL,BOS,1610612738,ATL,1,42200111,2023-04-15,W,38,6,2,9,2,4,0.5,2,4,0.5,0,0,,2,7,1,2,2,2,16,26.8,1.5,0.75,C,,110.6,114.1,91.8,93.9,18.8,0.053,0.137,0.101,0.059,0.75,1.0,0.063,0.75,104.25,107.12,0.07,85,89.27,0.065,"APR 15, 2023",240,42,88,0.477,13,33,0.394,15,18,0.833,12,46,58,25,6,7,16,15,112,112.0896717373899,13.0,4.0,45.0,0.3877551020408163,1610612737.0,112.0896717373899,99.92,102.3,104.68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,800,,,,,112.09,13.0,4.0,-0.10410653913210505,0.8758596668767512,1,-0.065,-0.464,0.163,-0.37,0.1,0.352,0.106,0,1,1
32,32,Nic Claxton,1629651,BKN @ PHI,BKN,1610612751,PHI,0,42200121,2023-04-15,L,30,5,1,10,2,4,0.5,0,0,,1,2,0.5,1,9,0,3,0,2,-20,27.5,1.025,0.5,C,,93.1,99.9,129.8,125.5,-36.7,0.048,0.243,0.172,0.05,0.5,0.0,0.082,0.512,89.88,91.44,0.097,58,76.2,0.088,"APR 15, 2023",240,39,70,0.557,13,29,0.448,10,15,0.667,5,30,35,23,3,5,19,15,101,111.47902869757176,14.0,3.0,38.0,0.4719101123595505,1610612755.0,111.47902869757176,90.6,90.32,90.04,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,800,,,,,111.48,14.0,3.0,-0.048565347207757376,0.8726375535851904,1,-0.248,-0.375,-1.0,-0.255,-0.018,0.018,0.016,0,0,1
10,10,Quentin Grimes,1629656,NYK @ CLE,NYK,1610612752,CLE,0,42200131,2023-04-15,W,27,5,1,5,1,4,0.25,1,4,0.25,2,2,1.0,1,4,0,1,0,3,10,15.5,1.025,0.375,G,,116.4,120.4,96.4,96.9,19.9,0.037,0.125,0.085,0.043,0.375,0.0,0.076,0.512,96.96,98.85,0.05,55,82.37,0.078,"APR 15, 2023",240,37,88,0.42,8,29,0.276,19,22,0.864,17,34,51,18,11,1,13,20,101,107.81383432963278,9.0,2.0,38.0,0.4337349397590361,1610612739.0,107.81383432963278,93.68,94.46,95.24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,800,,,,,107.81,9.0,2.0,0.28559231568135124,0.6715987252152669,1,0.205,-0.14,-1.0,-0.415,0.035,0.209,0.17,1,0,0
26,26,Seth Curry,203552,BKN @ PHI,BKN,1610612751,PHI,0,42200121,2023-04-15,L,16,10,1,0,4,5,0.8,2,3,0.667,0,0,,0,0,0,0,1,0,-7,10.5,2.0,1.0,,,112.1,111.9,141.9,140.5,-29.8,0.0,0.0,0.0,0.111,1.0,1.0,0.176,1.0,94.73,94.14,0.107,33,78.45,0.181,"APR 15, 2023",240,39,70,0.557,13,29,0.448,10,15,0.667,5,30,35,23,3,5,19,15,101,111.47902869757176,14.0,3.0,38.0,0.4719101123595505,1610612755.0,111.47902869757176,90.6,90.32,90.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,800,,,,,111.48,14.0,3.0,-0.048565347207757376,0.8726375535851904,1,-0.5,-0.445,2.03,0.035,0.007,-0.139,0.12,1,0,0
27,27,Spencer Dinwiddie,203915,BKN @ PHI,BKN,1610612751,PHI,0,42200121,2023-04-15,L,36,14,7,3,5,12,0.417,1,5,0.2,3,5,0.6,0,3,2,0,4,1,-13,30.1,0.986,0.4583333333333333,G,,117.4,117.9,140.3,135.9,-22.9,0.0,0.079,0.051,0.28,0.458,1.75,0.254,0.493,90.96,89.72,0.069,69,74.77,0.255,"APR 15, 2023",240,39,70,0.557,13,29,0.448,10,15,0.667,5,30,35,23,3,5,19,15,101,111.47902869757176,14.0,3.0,38.0,0.4719101123595505,1610612755.0,111.47902869757176,90.6,90.32,90.04,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,800,,,,,111.48,14.0,3.0,-0.048565347207757376,0.8726375535851904,1,0.077,0.0,-0.397,0.104,-0.016,-0.089,0.113,1,0,0
28,28,Joe Harris,203925,BKN @ PHI,BKN,1610612751,PHI,0,42200121,2023-04-15,L,14,3,0,2,1,3,0.333,1,3,0.333,0,0,,0,2,0,0,2,1,-3,3.4,1.0,0.5,,,96.3,93.3,116.0,116.0,-19.7,0.0,0.167,0.095,0.0,0.5,0.0,0.172,0.5,90.54,89.04,0.0,27,74.2,0.179,"APR 15, 2023",240,39,70,0.557,13,29,0.448,10,15,0.667,5,30,35,23,3,5,19,15,101,111.47902869757176,14.0,3.0,38.0,0.4719101123595505,1610612755.0,111.47902869757176,90.6,90.32,90.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,800,,,,,111.48,14.0,3.0,-0.048565347207757376,0.8726375535851904,1,,,,-0.181,-0.057,0.213,-0.052,1,1,0
62,62,Cameron Johnson,1629661,BKN @ PHI,BKN,1610612751,PHI,0,42200121,2023-04-15,L,27,18,2,4,7,11,0.636,4,6,0.667,0,0,,1,3,0,0,2,3,-7,23.8,1.636,0.8181818181818182,F,,113.5,114.5,134.7,129.8,-21.2,0.045,0.097,0.075,0.125,0.818,1.0,0.228,0.818,89.76,88.57,0.12,52,73.81,0.238,"APR 15, 2023",240,39,70,0.557,13,29,0.448,10,15,0.667,5,30,35,23,3,5,19,15,101,111.47902869757176,14.0,3.0,38.0,0.4719101123595505,1610612755.0,111.47902869757176,90.6,90.32,90.04,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,800,,,,,111.48,14.0,3.0,-0.048565347207757376,0.8726375535851904,1,-0.142,-0.038,-0.248,0.036,-0.033,-0.254,0.156,0,1,0
50,50,Trae Young,1629027,ATL @ BOS,ATL,1610612737,BOS,0,42200111,2023-04-15,L,35,16,8,3,5,18,0.278,1,5,0.2,5,7,0.714,2,1,2,0,5,1,-14,32.6,0.759,0.3055555555555556,G,,88.5,88.6,106.4,112.1,-17.9,0.043,0.029,0.037,0.381,0.306,1.6,0.292,0.38,104.95,107.74,0.048,78,89.78,0.299,"APR 15, 2023",240,38,98,0.388,5,29,0.172,18,22,0.818,14,31,45,23,13,4,11,17,99,94.5739396255254,6.0,7.0,58.0,0.4772727272727273,1610612738.0,94.5739396255254,104.68,102.3,99.92,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,800,,,,,94.57,6.0,7.0,1.4911093338426042,1.2790132416229403,1,-0.03,0.03,-0.091,-0.115,0.041,0.0,-0.154,1,0,0
33,33,Jalen McDaniels,1629667,PHI vs. BKN,PHI,1610612755,BKN,1,42200121,2023-04-15,W,17,5,2,4,2,2,1.0,1,1,1.0,0,0,,0,4,0,0,0,1,11,12.8,2.5,1.25,,,140.0,138.5,93.9,93.4,46.1,0.0,0.333,0.16,0.143,1.25,0.0,0.059,1.25,90.21,89.47,0.133,30,74.56,0.058,"APR 15, 2023",240,42,89,0.472,21,43,0.488,16,16,1.0,14,24,38,32,14,3,8,17,121,134.38471790315413,3.0,5.0,35.0,0.5571428571428572,1610612751.0,134.38471790315413,90.04,90.32,90.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,800,,,,,134.38,3.0,5.0,-2.1336363227283517,-0.2149477251555787,0,3.0,2.575,,-0.344,0.021,0.6,0.003,0,1,0
77,77,Marcus Smart,203935,BOS vs. ATL,BOS,1610612738,ATL,1,42200111,2023-04-15,W,32,11,7,7,4,11,0.364,2,4,0.5,1,2,0.5,2,5,3,2,2,1,5,42.9,0.926,0.4545454545454545,G,,104.3,108.7,95.8,93.1,8.5,0.063,0.122,0.096,0.318,0.455,3.5,0.184,0.463,104.17,104.77,0.127,70,87.31,0.191,"APR 15, 2023",240,42,88,0.477,13,33,0.394,15,18,0.833,12,46,58,25,6,7,16,15,112,112.0896717373899,13.0,4.0,45.0,0.3877551020408163,1610612737.0,112.0896717373899,99.92,102.3,104.68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,800,,,,,112.09,13.0,4.0,-0.10410653913210505,0.8758596668767512,1,0.273,0.223,0.417,0.082,0.063,-0.002,0.064,1,0,0
49,49,Davion Mitchell,1630558,SAC vs. GSW,SAC,1610612758,GSW,1,42200161,2023-04-15,W,22,3,4,1,1,3,0.333,1,2,0.5,0,0,,0,1,1,1,2,3,4,14.2,1.0,0.5,,,112.0,120.7,102.0,103.4,10.0,0.0,0.037,0.018,0.211,0.5,2.0,0.081,0.5,106.44,111.2,0.026,50,92.67,0.087,"APR 15, 2023",240,44,98,0.449,12,32,0.375,26,32,0.813,17,33,50,18,10,3,13,23,126,116.580310880829,7.0,7.0,41.0,0.4777777777777778,1610612744.0,116.580310880829,108.08,107.98,107.88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,800,,,,,116.58,7.0,7.0,-0.5129261321490247,0.6594495649701666,1,1.667,0.319,1.667,-0.46,0.054,0.205,0.281,1,0,0
41,41,Isaac Okoro,1630171,CLE vs. NYK,CLE,1610612739,NYK,1,42200131,2023-04-15,L,23,6,2,3,1,6,0.167,0,4,0.0,4,4,1.0,2,1,0,0,0,3,6,12.6,0.773,0.1666666666666666,F,,100.0,100.1,85.1,84.4,14.9,0.074,0.036,0.055,0.118,0.167,0.0,0.145,0.387,98.82,98.43,0.03,46,82.03,0.148,"APR 15, 2023",240,36,83,0.434,10,31,0.323,15,21,0.714,11,27,38,20,9,2,14,17,97,101.8479630407392,11.0,1.0,51.0,0.4204545454545454,1610612752.0,101.8479630407392,95.24,94.46,93.68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,800,,,,,101.85,11.0,1.0,0.8282570761225199,0.8791992801070824,1,1.5,0.967,,-0.396,0.035,0.565,0.093,1,1,0
2,2,Onyeka Okongwu,1630168,ATL @ BOS,ATL,1610612737,BOS,0,42200111,2023-04-15,L,19,3,0,5,0,4,0.0,0,0,,3,4,0.75,5,0,0,0,0,3,-7,9.0,0.521,0.0,,,102.6,97.9,114.6,128.7,-12.1,0.152,0.0,0.104,0.0,0.0,0.0,0.115,0.26,97.12,100.44,-0.033,39,83.7,0.116,"APR 15, 2023",240,38,98,0.388,5,29,0.172,18,22,0.818,14,31,45,23,13,4,11,17,99,94.5739396255254,6.0,7.0,58.0,0.4772727272727273,1610612738.0,94.5739396255254,104.68,102.3,99.92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,800,,,,,94.57,6.0,7.0,1.4911093338426042,1.2790132416229403,1,-1.0,-1.0,-1.0,0.045,-0.024,-0.114,-0.049,0,1,1
59,59,Mikal Bridges,1628969,BKN @ PHI,BKN,1610612751,PHI,0,42200121,2023-04-15,L,34,30,1,5,12,18,0.667,2,4,0.5,4,4,1.0,0,5,0,1,3,0,-14,37.5,1.518,0.7222222222222222,G,,118.5,117.0,142.2,139.7,-23.7,0.0,0.139,0.081,0.059,0.722,0.33,0.314,0.759,91.31,89.91,0.164,65,74.93,0.32,"APR 15, 2023",240,39,70,0.557,13,29,0.448,10,15,0.667,5,30,35,23,3,5,19,15,101,111.47902869757176,14.0,3.0,38.0,0.4719101123595505,1610612755.0,111.47902869757176,90.6,90.32,90.04,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,800,,,,,111.48,14.0,3.0,-0.048565347207757376,0.8726375535851904,1,-0.75,-0.719,-0.752,0.083,-0.016,-0.103,0.137,1,1,0
8,8,Isaiah Hartenstein,1628392,NYK @ CLE,NYK,1610612752,CLE,0,42200131,2023-04-15,W,22,8,0,5,2,3,0.667,0,0,,4,4,1.0,2,3,0,0,0,3,19,14.0,1.681,0.6666666666666666,,,132.6,137.4,91.3,93.0,41.3,0.105,0.136,0.122,0.0,0.667,0.0,0.091,0.84,98.16,100.84,0.087,46,84.03,0.095,"APR 15, 2023",240,37,88,0.42,8,29,0.276,19,22,0.864,17,34,51,18,11,1,13,20,101,107.81383432963278,9.0,2.0,38.0,0.4337349397590361,1610612739.0,107.81383432963278,93.68,94.46,95.24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,800,,,,,107.81,9.0,2.0,0.28559231568135124,0.6715987252152669,1,-1.0,-1.0,-1.0,0.137,0.075,0.176,0.296,0,1,1
34,34,Paul Reed,1630194,PHI vs. BKN,PHI,1610612755,BKN,1,42200121,2023-04-15,W,13,11,0,4,5,6,0.833,0,0,,1,1,1.0,2,2,2,0,1,3,5,20.8,1.708,0.8333333333333334,,,134.6,137.6,111.1,115.0,23.5,0.2,0.333,0.25,0.0,0.833,0.0,0.241,0.854,95.98,98.73,0.188,26,82.28,0.246,"APR 15, 2023",240,42,89,0.472,21,43,0.488,16,16,1.0,14,24,38,32,14,3,8,17,121,134.38471790315413,3.0,5.0,35.0,0.5571428571428572,1610612751.0,134.38471790315413,90.04,90.32,90.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,800,,,,,134.38,3.0,5.0,-2.1336363227283517,-0.2149477251555787,0,-1.0,-1.0,,0.607,0.064,-0.133,0.185,0,1,0
44,44,Klay Thompson,202691,GSW @ SAC,GSW,1610612744,SAC,0,42200161,2023-04-15,L,37,21,5,6,8,19,0.421,5,14,0.357,0,0,,0,6,1,0,1,2,-14,37.7,1.105,0.5526315789473685,G,,110.7,112.2,128.9,124.0,-18.2,0.0,0.14,0.076,0.208,0.553,5.0,0.215,0.553,109.6,108.15,0.107,84,90.12,0.225,"APR 15, 2023",240,43,90,0.478,16,50,0.32,21,27,0.778,9,32,41,31,7,7,15,25,123,114.01557285873194,10.0,3.0,50.0,0.4489795918367347,1610612758.0,114.01557285873194,107.88,107.98,108.08,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,800,,,,,114.02,10.0,3.0,-0.2798352283353685,0.6017550118315758,0,1.304,1.6,2.247,-0.065,0.037,0.091,-0.101,1,0,0
70,70,Dejounte Murray,1627749,ATL @ BOS,ATL,1610612737,BOS,0,42200111,2023-04-15,L,36,24,6,8,10,25,0.4,0,6,0.0,4,4,1.0,2,6,3,0,1,1,-13,50.6,0.897,0.4,G,,96.2,95.4,112.8,113.9,-16.7,0.044,0.176,0.101,0.3,0.4,6.0,0.315,0.448,104.11,104.19,0.145,78,86.83,0.32,"APR 15, 2023",240,38,98,0.388,5,29,0.172,18,22,0.818,14,31,45,23,13,4,11,17,99,94.5739396255254,6.0,7.0,58.0,0.4772727272727273,1610612738.0,94.5739396255254,104.68,102.3,99.92,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,800,,,,,94.57,6.0,7.0,1.4911093338426042,1.2790132416229403,1,-0.218,0.0,-0.052,0.26,0.034,-0.013,-0.117,1,0,0
37,37,Jarrett Allen,1628386,CLE vs. NYK,CLE,1610612739,NYK,1,42200131,2023-04-15,L,43,14,4,14,6,8,0.75,0,0,,2,2,1.0,3,11,0,0,1,3,2,35.8,1.577,0.75,C,,107.1,107.8,107.3,103.6,-0.2,0.068,0.229,0.152,0.143,0.75,4.0,0.103,0.788,94.32,92.98,0.172,84,77.48,0.106,"APR 15, 2023",240,36,83,0.434,10,31,0.323,15,21,0.714,11,27,38,20,9,2,14,17,97,101.8479630407392,11.0,1.0,51.0,0.4204545454545454,1610612752.0,101.8479630407392,95.24,94.46,93.68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,800,,,,,101.85,11.0,1.0,0.8282570761225199,0.8791992801070824,1,0.667,0.589,1.857,0.03,0.017,0.163,0.018,0,0,1
73,73,John Collins,1628381,ATL @ BOS,ATL,1610612737,BOS,0,42200111,2023-04-15,L,29,12,1,4,5,7,0.714,0,1,0.0,2,2,1.0,1,3,0,2,1,3,-6,23.3,1.523,0.7142857142857143,F,,89.4,91.0,98.5,100.9,-9.1,0.031,0.094,0.063,0.05,0.714,1.0,0.129,0.761,106.47,108.74,0.093,66,90.62,0.133,"APR 15, 2023",240,38,98,0.388,5,29,0.172,18,22,0.818,14,31,45,23,13,4,11,17,99,94.5739396255254,6.0,7.0,58.0,0.4772727272727273,1610612738.0,94.5739396255254,104.68,102.3,99.92,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,800,,,,,94.57,6.0,7.0,1.4911093338426042,1.2790132416229403,1,0.0,0.25,0.0,-0.079,0.03,0.023,-0.108,0,1,1
13,13,Stephen Curry,201939,GSW @ SAC,GSW,1610612744,SAC,0,42200161,2023-04-15,L,37,30,2,6,11,20,0.55,6,14,0.429,2,2,1.0,1,5,0,0,5,3,11,35.2,1.437,0.7,G,,117.6,117.0,108.5,106.8,9.1,0.026,0.1,0.067,0.077,0.7,0.4,0.265,0.718,108.23,107.08,0.133,85,89.23,0.275,"APR 15, 2023",240,43,90,0.478,16,50,0.32,21,27,0.778,9,32,41,31,7,7,15,25,123,114.01557285873194,10.0,3.0,50.0,0.4489795918367347,1610612758.0,114.01557285873194,107.88,107.98,108.08,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,800,,,,,114.02,10.0,3.0,-0.2798352283353685,0.6017550118315758,0,-0.706,-0.692,-0.857,0.019,0.017,0.01,-0.035,1,0,0
5,5,Ricky Rubio,201937,CLE vs. NYK,CLE,1610612739,NYK,1,42200131,2023-04-15,L,6,0,0,2,0,1,0.0,0,0,,0,0,,0,2,1,0,2,2,-9,3.4,0.0,0.0,,,50.0,50.5,115.4,117.6,-65.4,0.0,0.5,0.222,0.0,0.0,0.0,0.25,0.0,107.2,108.76,-0.111,12,90.63,0.253,"APR 15, 2023",240,36,83,0.434,10,31,0.323,15,21,0.714,11,27,38,20,9,2,14,17,97,101.8479630407392,11.0,1.0,51.0,0.4204545454545454,1610612752.0,101.8479630407392,95.24,94.46,93.68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,800,,,,,101.85,11.0,1.0,0.8282570761225199,0.8791992801070824,1,-1.0,-1.0,-1.0,0.562,0.115,0.059,-0.343,1,0,0
71,71,Jaylen Brown,1627759,BOS vs. ATL,BOS,1610612738,ATL,1,42200111,2023-04-15,W,37,29,3,12,12,23,0.522,2,6,0.333,3,3,1.0,4,8,1,0,6,3,11,44.9,1.192,0.5652173913043478,F,,100.0,104.2,88.8,87.0,11.3,0.111,0.148,0.133,0.158,0.565,0.5,0.333,0.596,103.94,105.03,0.164,82,87.53,0.346,"APR 15, 2023",240,42,88,0.477,13,33,0.394,15,18,0.833,12,46,58,25,6,7,16,15,112,112.0896717373899,13.0,4.0,45.0,0.3877551020408163,1610612737.0,112.0896717373899,99.92,102.3,104.68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,800,,,,,112.09,13.0,4.0,-0.10410653913210505,0.8758596668767512,1,-0.183,-0.122,-0.419,0.11,0.074,0.077,0.026,1,1,0
36,36,Donovan Mitchell,1628378,CLE vs. NYK,CLE,1610612739,NYK,1,42200131,2023-04-15,L,44,38,8,5,14,30,0.467,6,16,0.375,4,6,0.667,1,4,3,1,2,1,2,66.0,1.164,0.5666666666666667,G,,108.1,107.8,108.3,105.9,-0.2,0.022,0.083,0.054,0.4,0.567,4.0,0.354,0.582,94.69,93.51,0.227,86,77.92,0.36,"APR 15, 2023",240,36,83,0.434,10,31,0.323,15,21,0.714,11,27,38,20,9,2,14,17,97,101.8479630407392,11.0,1.0,51.0,0.4204545454545454,1610612752.0,101.8479630407392,95.24,94.46,93.68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,800,,,,,101.85,11.0,1.0,0.8282570761225199,0.8791992801070824,1,0.111,0.29,0.444,0.221,0.027,0.094,0.02,1,0,0
46,46,Malik Monk,1628370,SAC vs. GSW,SAC,1610612758,GSW,1,42200161,2023-04-15,W,29,32,2,3,8,13,0.615,2,4,0.5,14,14,1.0,1,2,0,0,2,4,10,36.6,1.67,0.6923076923076923,,,137.7,131.9,119.4,113.6,18.4,0.038,0.063,0.052,0.1,0.692,1.0,0.306,0.835,107.2,102.38,0.213,61,85.31,0.311,"APR 15, 2023",240,44,98,0.449,12,32,0.375,26,32,0.813,17,33,50,18,10,3,13,23,126,116.580310880829,7.0,7.0,41.0,0.4777777777777778,1610612744.0,116.580310880829,108.08,107.98,107.88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,800,,,,,116.58,7.0,7.0,-0.5129261321490247,0.6594495649701666,1,-0.455,-0.444,-0.306,0.275,-0.019,-0.039,0.211,1,0,0
79,79,Jayson Tatum,1628369,BOS vs. ATL,BOS,1610612738,ATL,1,42200111,2023-04-15,W,40,25,2,11,10,23,0.435,3,7,0.429,2,2,1.0,0,11,0,0,2,2,16,39.2,1.047,0.5,F,,107.0,109.2,88.4,88.2,18.6,0.0,0.208,0.116,0.08,0.5,1.0,0.268,0.523,102.35,103.29,0.13,86,86.07,0.273,"APR 15, 2023",240,42,88,0.477,13,33,0.394,15,18,0.833,12,46,58,25,6,7,16,15,112,112.0896717373899,13.0,4.0,45.0,0.3877551020408163,1610612737.0,112.0896717373899,99.92,102.3,104.68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,800,,,,,112.09,13.0,4.0,-0.10410653913210505,0.8758596668767512,1,-0.572,-0.619,-0.419,-0.107,0.081,0.059,-0.02,1,1,0
