,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ID,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,OFF_RATING,DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,PACE_PER40,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,STARTING,USG_PCT_LAST_3,USG_PCT_LAST_5,USG_PCT_LAST_7,PTS_LAST_3,PTS_LAST_5,PTS_LAST_7,STD_PTS_LAST_3,STD_PTS_LAST_5,STD_PTS_LAST_7,PLAYER_HOME_AVG_PTS,PLAYER_AWAY_AVG_PTS,GUARD,FORWARD,CENTER,TEAM_BOS,TEAM_CLE,TEAM_DAL,TEAM_DEN,TEAM_IND,TEAM_LAC,TEAM_LAL,TEAM_MIA,TEAM_MIL,TEAM_MIN,TEAM_NOP,TEAM_NYK,TEAM_OKC,TEAM_ORL,TEAM_PHI,TEAM_PHX,OPP_BOS,OPP_CLE,OPP_DAL,OPP_DEN,OPP_IND,OPP_LAC,OPP_LAL,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHX
258,Royce O'Neale,1626220,PHX @ MIN,1610612756,0,42300162,2024-04-23,L,17,0,1,4,0,0,,0,0,,0,0,,1,3,0,0,2,3,-5,4.3,0.0,0.0,,105.7,110.5,-4.8,0.053,0.158,0.105,0.071,0.5,0.045,0.0,99.49,100.43,-0.009,83.69,"APR 23, 2024",240.0,35.0,78.0,0.449,8.0,22.0,0.364,15.0,19.0,0.789,11.0,30.0,41.0,19.0,7.0,1.0,19.0,22.0,93.0,98.55871131835524,11.0,2.0,39.0,0.4487179487179487,1610612750,98.55871131835524,94.36,94.28000000000002,94.2,0,0.11,0.11,0.11,7.0,7.0,7.0,9.9,9.9,9.9,,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
442,Royce O'Neale,1626220,PHX vs. MIN,1610612756,1,42300163,2024-04-26,L,24,0,2,5,0,5,0.0,0,4,0.0,0,0,,0,5,0,0,0,3,-23,9.0,0.0,0.0,F,82.7,126.9,-44.2,0.0,0.208,0.102,0.143,0.0,0.089,0.0,96.72,102.64,-0.011,85.53,"APR 26, 2024",240.0,35.0,76.0,0.461,11.0,28.0,0.393,28.0,32.0,0.875,5.0,23.0,28.0,24.0,8.0,3.0,9.0,26.0,109.0,115.85884353741496,5.0,1.0,50.0,0.4942528735632184,1610612750,115.85884353741496,94.08,96.36,98.64,1,0.1,0.1,0.1,4.67,4.67,4.67,8.08,8.08,8.08,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
548,Royce O'Neale,1626220,PHX vs. MIN,1610612756,1,42300164,2024-04-28,L,37,6,1,6,2,7,0.286,2,6,0.333,0,0,,3,3,1,0,0,2,-1,17.7,0.857,0.857,F,124.3,123.9,0.3,0.1,0.079,0.088,0.038,0.0,0.091,0.429,94.03,92.3,0.04,76.92,"APR 28, 2024",240.0,38.0,74.0,0.514,10.0,26.0,0.385,30.0,36.0,0.833,10.0,23.0,33.0,20.0,6.0,7.0,11.0,26.0,116.0,127.69704975781592,6.0,6.0,44.0,0.4606741573033708,1610612750,127.69704975781592,90.84,92.74,94.64,1,0.08,0.1,0.1,2.0,5.0,5.0,3.46,6.63,6.63,3.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
136,Malik Beasley,1627736,MIL vs. IND,1610612749,1,42300121,2024-04-21,W,29,9,0,4,3,7,0.429,3,7,0.429,0,0,,0,4,0,0,0,1,11,13.8,1.286,1.286,,110.0,91.7,18.3,0.0,0.105,0.056,0.0,0.0,0.109,0.643,101.13,99.53,0.078,82.94,"APR 21, 2024",240.0,41.0,87.0,0.471,14.0,37.0,0.378,13.0,13.0,1.0,5.0,42.0,47.0,21.0,5.0,5.0,10.0,22.0,109.0,,,,,,0,,,,,0,0.11,0.11,0.11,9.0,9.0,9.0,,,,9.0,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
242,Malik Beasley,1627736,MIL vs. IND,1610612749,1,42300122,2024-04-23,L,10,4,0,2,2,4,0.5,0,1,0.0,0,0,,0,2,0,0,2,0,-4,4.4,1.0,1.0,,71.4,100.0,-28.6,0.0,0.2,0.1,0.0,0.0,0.261,0.5,92.79,94.4,0.06,78.66,"APR 23, 2024",240.0,38.0,86.0,0.442,13.0,32.0,0.406,19.0,21.0,0.905,8.0,32.0,40.0,24.0,4.0,4.0,7.0,13.0,108.0,,,,,,0,,,,,0,0.18,0.18,0.18,6.5,6.5,6.5,3.54,3.54,3.54,6.5,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
427,Malik Beasley,1627736,MIL @ IND,1610612749,0,42300123,2024-04-26,L,7,0,1,0,0,2,0.0,0,2,0.0,0,0,,0,0,0,0,0,1,-11,1.5,0.0,0.0,,93.3,178.6,-85.2,0.0,0.0,0.0,0.25,0.0,0.125,0.0,104.37,100.63,-0.056,83.86,"APR 26, 2024",265.0,41.0,88.0,0.466,10.0,31.0,0.323,26.0,27.0,0.963,11.0,32.0,43.0,20.0,6.0,2.0,11.0,26.0,118.0,,,,,,0,,,,,0,0.16,0.16,0.16,4.33,4.33,4.33,4.51,4.51,4.51,,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
607,Malik Beasley,1627736,MIL @ IND,1610612749,0,42300124,2024-04-28,L,34,20,2,3,8,12,0.667,4,7,0.571,0,0,,0,3,0,0,0,1,-19,26.6,1.667,1.667,G,105.6,130.1,-24.6,0.0,0.086,0.043,0.087,0.0,0.156,0.833,101.62,101.01,0.117,84.18,"APR 28, 2024",240.0,46.0,90.0,0.511,12.0,33.0,0.364,9.0,14.0,0.643,7.0,35.0,42.0,26.0,5.0,4.0,9.0,18.0,113.0,,,,,,0,,,,,1,0.18,0.16,0.16,8.0,8.25,8.25,10.58,8.66,8.66,,10.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
675,Malik Beasley,1627736,MIL vs. IND,1610612749,1,42300125,2024-04-30,W,28,18,0,4,7,11,0.636,4,6,0.667,0,0,,0,4,3,0,0,5,4,31.8,1.636,1.636,G,121.8,112.5,9.3,0.0,0.154,0.083,0.0,0.0,0.18,0.818,94.9,95.35,0.129,79.46,"APR 30, 2024",240.0,44.0,84.0,0.524,11.0,29.0,0.379,16.0,20.0,0.8,11.0,33.0,44.0,23.0,8.0,4.0,10.0,15.0,115.0,,,,,,0,,,,,1,0.15,0.17,0.17,12.67,10.2,10.2,11.02,8.67,8.67,10.33,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
792,Malik Beasley,1627736,MIL @ IND,1610612749,0,42300126,2024-05-02,L,23,2,1,2,1,5,0.2,0,2,0.0,0,0,,1,1,1,0,1,1,-19,7.9,0.4,0.4,,89.8,137.0,-47.2,0.031,0.053,0.039,0.063,1.0,0.098,0.2,101.95,100.51,-0.006,83.76,"MAY 02, 2024",240.0,35.0,83.0,0.422,7.0,27.0,0.259,21.0,32.0,0.656,15.0,25.0,40.0,19.0,4.0,0.0,12.0,18.0,98.0,,,,,,0,,,,,0,0.14,0.16,0.15,13.33,8.8,8.83,9.87,9.44,8.45,,7.33,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45,Buddy Hield,1627741,PHI @ NYK,1610612755,0,42300111,2024-04-20,L,11,0,1,0,0,2,0.0,0,1,0.0,0,0,,0,0,0,0,0,1,-16,1.5,0.0,0.0,,75.0,155.0,-80.0,0.0,0.0,0.0,0.2,0.0,0.08,0.0,95.68,87.54,-0.056,72.95,"APR 20, 2024",240.0,36.0,81.0,0.444,12.0,35.0,0.343,20.0,22.0,0.909,9.0,24.0,33.0,17.0,8.0,7.0,11.0,21.0,104.0,112.2140699179974,6.0,7.0,55.0,0.3956043956043956,1610612752,112.2140699179974,92.68,92.0,91.32,0,0.08,0.08,0.08,0.0,0.0,0.0,,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
173,Buddy Hield,1627741,PHI @ NYK,1610612755,0,42300112,2024-04-22,L,15,2,0,1,1,3,0.333,0,2,0.0,0,0,,0,1,0,0,1,2,-3,2.2,0.667,0.667,,100.0,114.8,-14.8,0.0,0.077,0.029,0.0,0.0,0.114,0.333,89.47,90.66,-0.038,75.55,"APR 22, 2024",240.0,36.0,84.0,0.429,13.0,36.0,0.361,16.0,22.0,0.727,10.0,34.0,44.0,26.0,3.0,6.0,10.0,21.0,101.0,107.81383432963278,5.0,6.0,46.0,0.4065934065934066,1610612752,107.81383432963278,93.68,94.90000000000002,96.12,0,0.1,0.1,0.1,1.0,1.0,1.0,1.41,1.41,1.41,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
350,Buddy Hield,1627741,PHI vs. NYK,1610612755,1,42300113,2024-04-25,W,4,0,0,0,0,2,0.0,0,1,0.0,0,0,,0,0,0,1,0,0,2,3.0,0.0,0.0,,122.2,90.0,32.2,0.0,0.0,0.0,0.0,0.0,0.167,0.0,114.86,115.59,-0.073,96.32,"APR 25, 2024",240.0,41.0,75.0,0.547,15.0,31.0,0.484,28.0,33.0,0.848,8.0,28.0,36.0,24.0,6.0,8.0,10.0,18.0,125.0,136.58216783216784,4.0,3.0,32.0,0.4888888888888889,1610612752,136.58216783216784,91.52,93.94,96.36,0,0.12,0.12,0.12,0.67,0.67,0.67,1.15,1.15,1.15,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
776,Buddy Hield,1627741,PHI vs. NYK,1610612755,1,42300116,2024-05-02,L,21,20,1,4,6,10,0.6,6,9,0.667,2,2,1.0,2,2,0,0,1,1,12,25.3,1.838,1.838,,131.0,107.5,23.5,0.08,0.083,0.082,0.083,1.0,0.218,0.919,91.58,91.67,0.212,76.39,"MAY 02, 2024",240.0,38.0,87.0,0.437,17.0,40.0,0.425,22.0,23.0,0.957,16.0,30.0,46.0,20.0,6.0,5.0,11.0,22.0,115.0,124.83716891011724,6.0,8.0,48.0,0.4623655913978494,1610612752,124.83716891011724,92.12,92.34,92.56,0,0.17,0.14,0.14,7.33,5.5,5.5,11.02,9.71,9.71,10.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109,Brandon Ingram,1627742,NOP @ OKC,1610612740,0,42300141,2024-04-21,L,37,12,3,6,5,17,0.294,0,2,0.0,2,2,1.0,1,5,0,1,2,2,1,24.7,0.671,0.671,F,90.5,88.0,2.5,0.022,0.122,0.069,0.13,1.5,0.225,0.336,97.63,95.95,0.046,79.96,"APR 21, 2024",240.0,37.0,96.0,0.385,11.0,39.0,0.282,7.0,9.0,0.778,18.0,34.0,52.0,22.0,7.0,6.0,14.0,16.0,92.0,95.87328053355564,5.0,7.0,44.0,0.4352941176470588,1610612760,95.87328053355564,95.96,95.84,95.71999999999998,1,0.22,0.22,0.22,12.0,12.0,12.0,,,,,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
295,Brandon Ingram,1627742,NOP @ OKC,1610612740,0,42300142,2024-04-24,L,33,18,3,4,5,10,0.5,0,0,,8,8,1.0,0,4,1,1,3,3,-30,30.3,1.331,1.331,F,92.5,135.3,-42.8,0.0,0.167,0.083,0.167,1.0,0.239,0.666,96.0,99.11,0.116,82.59,"APR 24, 2024",240.0,33.0,73.0,0.452,7.0,26.0,0.269,19.0,21.0,0.905,8.0,27.0,35.0,16.0,4.0,2.0,17.0,24.0,92.0,100.83296799649275,5.0,2.0,37.0,0.5897435897435898,1610612760,100.83296799649275,91.24,90.52,89.8,1,0.23,0.23,0.23,15.0,15.0,15.0,4.24,4.24,4.24,,15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
521,Brandon Ingram,1627742,NOP vs. OKC,1610612740,1,42300143,2024-04-27,L,37,19,1,4,7,14,0.5,2,3,0.667,3,3,1.0,0,4,1,1,2,0,-12,29.3,1.24,1.24,F,90.9,106.5,-15.6,0.0,0.108,0.053,0.053,0.5,0.202,0.62,100.6,100.6,0.115,83.83,"APR 27, 2024",240.0,32.0,84.0,0.381,9.0,32.0,0.281,12.0,14.0,0.857,11.0,34.0,45.0,18.0,14.0,2.0,20.0,15.0,85.0,85.72004840661558,13.0,5.0,47.0,0.4819277108433735,1610612760,85.72004840661558,99.16,97.44,95.71999999999998,1,0.22,0.22,0.22,16.33,16.33,16.33,3.79,3.79,3.79,19.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
642,Brandon Ingram,1627742,NOP vs. OKC,1610612740,1,42300144,2024-04-29,L,39,8,6,4,2,14,0.143,0,3,0.0,4,6,0.667,0,4,2,2,2,3,-3,31.8,0.481,0.481,F,88.9,92.6,-3.7,0.0,0.093,0.043,0.25,3.0,0.198,0.24,101.4,100.34,0.018,83.61,"APR 29, 2024",240.0,32.0,85.0,0.376,8.0,34.0,0.235,17.0,20.0,0.85,12.0,38.0,50.0,22.0,10.0,8.0,18.0,25.0,89.0,89.17835671342685,9.0,7.0,44.0,0.4268292682926829,1610612760,89.17835671342685,99.8,99.18,98.56,1,0.21,0.22,0.22,15.0,14.25,14.25,6.08,5.19,5.19,13.5,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
354,Damian Jones,1627745,CLE @ ORL,1610612739,0,42300133,2024-04-25,L,7,0,2,2,0,0,,0,0,,0,0,,1,1,0,1,2,0,0,6.4,0.0,0.0,,121.4,113.3,8.1,0.167,0.143,0.154,0.286,1.0,0.125,0.0,105.71,99.67,0.059,83.05,"APR 25, 2024",240.0,32.0,82.0,0.39,8.0,34.0,0.235,11.0,13.0,0.846,5.0,27.0,32.0,24.0,2.0,8.0,14.0,16.0,83.0,85.81472291149711,7.0,3.0,51.0,0.5108695652173914,1610612753,85.81472291149711,96.71999999999998,94.88,93.04,0,0.12,0.12,0.12,0.0,0.0,0.0,,,,,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1025,Damian Jones,1627745,CLE @ BOS,1610612739,0,42300202,2024-05-09,W,2,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,-3,0.0,0.0,0.0,,40.0,100.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.77,110.77,0.0,92.31,"MAY 09, 2024",240.0,47.0,86.0,0.547,13.0,28.0,0.464,11.0,16.0,0.688,7.0,37.0,44.0,24.0,4.0,3.0,10.0,20.0,118.0,122.86547271970012,5.0,3.0,31.0,0.4125,1610612738,122.86547271970012,96.04,93.8,91.56,0,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Caris LeVert,1627747,CLE vs. ORL,1610612739,1,42300131,2024-04-20,W,20,5,2,4,2,8,0.25,0,1,0.0,1,2,0.5,2,2,0,0,1,2,7,11.8,0.563,0.563,,85.4,73.7,11.7,0.077,0.071,0.074,0.167,2.0,0.188,0.282,97.25,95.84,0.0,79.87,"APR 20, 2024",240.0,36.0,81.0,0.444,8.0,30.0,0.267,17.0,21.0,0.81,10.0,44.0,54.0,21.0,9.0,4.0,17.0,21.0,97.0,99.75318798848213,12.0,7.0,40.0,0.3255813953488372,1610612753,99.75318798848213,97.24,98.71999999999998,100.2,0,0.19,0.19,0.19,5.0,5.0,5.0,,,,5.0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
161,Caris LeVert,1627747,CLE vs. ORL,1610612739,1,42300132,2024-04-22,W,25,8,1,1,3,7,0.429,2,4,0.5,0,0,,0,1,1,0,1,1,2,12.7,1.143,1.143,,106.0,96.2,9.8,0.0,0.033,0.017,0.063,1.0,0.138,0.571,95.79,97.07,0.071,80.89,"APR 22, 2024",240.0,34.0,82.0,0.415,12.0,39.0,0.308,16.0,26.0,0.615,15.0,33.0,48.0,18.0,11.0,6.0,15.0,24.0,96.0,102.73972602739728,8.0,5.0,41.0,0.3625,1610612753,102.73972602739728,93.44,94.94,96.44,0,0.16,0.16,0.16,6.5,6.5,6.5,2.12,2.12,2.12,6.5,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
374,Caris LeVert,1627747,CLE @ ORL,1610612739,0,42300133,2024-04-25,L,29,15,3,2,5,13,0.385,1,5,0.2,4,5,0.8,0,2,0,1,2,0,-29,22.9,0.987,0.987,,82.5,135.7,-53.3,0.0,0.08,0.036,0.231,1.5,0.27,0.493,94.28,92.61,0.08,77.18,"APR 25, 2024",240.0,32.0,82.0,0.39,8.0,34.0,0.235,11.0,13.0,0.846,5.0,27.0,32.0,24.0,2.0,8.0,14.0,16.0,83.0,85.81472291149711,7.0,3.0,51.0,0.5108695652173914,1610612753,85.81472291149711,96.71999999999998,94.88,93.04,0,0.2,0.2,0.2,9.33,9.33,9.33,5.13,5.13,5.13,,15.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
499,Caris LeVert,1627747,CLE @ ORL,1610612739,0,42300134,2024-04-27,L,26,5,3,1,2,8,0.25,0,3,0.0,1,2,0.5,0,1,1,0,0,1,-7,13.7,0.563,0.563,,83.3,100.0,-16.7,0.0,0.05,0.024,0.188,0.0,0.161,0.282,94.42,98.31,0.024,81.93,"APR 27, 2024",240.0,34.0,72.0,0.472,4.0,17.0,0.235,17.0,21.0,0.81,2.0,27.0,29.0,24.0,10.0,3.0,15.0,20.0,89.0,94.43972835314092,7.0,6.0,43.0,0.5584415584415584,1610612753,94.43972835314092,94.24,94.3,94.36,0,0.19,0.19,0.19,9.33,8.25,8.25,5.13,4.72,4.72,,10.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
702,Caris LeVert,1627747,CLE vs. ORL,1610612739,1,42300135,2024-04-30,W,19,3,1,1,1,3,0.333,1,2,0.5,0,0,,0,1,2,1,1,1,3,13.7,1.0,1.0,,117.5,110.0,7.5,0.0,0.063,0.027,0.063,1.0,0.091,0.5,98.34,99.74,0.05,83.12,"APR 30, 2024",240.0,38.0,88.0,0.432,13.0,37.0,0.351,15.0,19.0,0.789,8.0,31.0,39.0,23.0,9.0,3.0,10.0,25.0,104.0,105.73403822692153,5.0,7.0,43.0,0.4615384615384615,1610612753,105.73403822692153,98.36,98.06,97.76,0,0.17,0.17,0.17,7.67,7.2,7.2,6.43,4.71,4.71,5.33,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
829,Caris LeVert,1627747,CLE @ ORL,1610612739,0,42300136,2024-05-03,L,7,1,1,2,0,1,0.0,0,0,,1,2,0.5,0,2,2,1,2,1,-1,11.9,0.532,0.532,,73.3,85.7,-12.4,0.0,0.154,0.091,0.2,0.5,0.222,0.266,103.47,94.48,0.143,78.73,"MAY 03, 2024",240.0,42.0,86.0,0.488,7.0,28.0,0.25,5.0,10.0,0.5,7.0,31.0,38.0,15.0,8.0,10.0,13.0,23.0,96.0,99.58506224066387,6.0,4.0,48.0,0.3932584269662921,1610612753,99.58506224066387,96.40000000000002,97.42,98.44,0,0.16,0.18,0.18,3.0,6.4,6.17,2.0,5.46,4.92,,7.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
880,Caris LeVert,1627747,CLE vs. ORL,1610612739,1,42300137,2024-05-05,W,30,15,4,5,5,9,0.556,0,2,0.0,5,7,0.714,0,5,1,1,2,1,9,31.0,1.242,1.242,,103.4,83.6,19.8,0.0,0.139,0.077,0.25,2.0,0.212,0.621,93.51,96.6,0.21,80.5,"MAY 05, 2024",240.0,34.0,77.0,0.442,8.0,24.0,0.333,30.0,36.0,0.833,10.0,38.0,48.0,19.0,8.0,8.0,14.0,23.0,106.0,109.4589012804626,11.0,4.0,49.0,0.3372093023255814,1610612753,109.4589012804626,96.84,97.52000000000002,98.2,0,0.17,0.19,0.18,6.33,7.8,7.43,7.57,6.72,5.59,7.75,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
940,Caris LeVert,1627747,CLE @ BOS,1610612739,0,42300201,2024-05-07,L,26,4,3,7,2,6,0.333,0,2,0.0,0,2,0.0,1,6,0,1,0,3,-19,19.9,0.581,0.581,,88.2,128.0,-39.8,0.033,0.24,0.127,0.188,0.0,0.127,0.291,90.66,91.64,0.053,76.37,"MAY 07, 2024",240.0,37.0,90.0,0.411,11.0,42.0,0.262,10.0,13.0,0.769,7.0,31.0,38.0,19.0,2.0,3.0,5.0,18.0,95.0,101.36577037985488,2.0,7.0,55.0,0.4891304347826087,1610612738,101.36577037985488,93.71999999999998,92.44,91.16,0,0.19,0.16,0.17,6.67,5.6,7.29,7.37,5.46,5.68,,6.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,Caris LeVert,1627747,CLE @ BOS,1610612739,0,42300202,2024-05-09,W,27,21,3,6,9,17,0.529,0,3,0.0,3,4,0.75,2,4,0,0,3,2,14,29.7,1.119,1.119,,137.3,107.7,29.6,0.083,0.167,0.125,0.158,1.0,0.344,0.56,94.15,91.77,0.135,76.47,"MAY 09, 2024",240.0,47.0,86.0,0.547,13.0,28.0,0.464,11.0,16.0,0.688,7.0,37.0,44.0,24.0,4.0,3.0,10.0,20.0,118.0,122.86547271970012,5.0,3.0,31.0,0.4125,1610612738,122.86547271970012,96.04,93.8,91.56,0,0.23,0.2,0.2,13.33,8.8,9.14,8.62,8.73,7.71,,9.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,Caris LeVert,1627747,CLE vs. BOS,1610612739,1,42300203,2024-05-11,L,30,15,1,6,6,12,0.5,1,3,0.333,2,2,1.0,2,4,0,0,1,0,-1,22.7,1.165,1.165,,118.2,122.2,-4.0,0.069,0.16,0.111,0.053,1.0,0.222,0.582,87.54,88.32,0.116,73.6,"MAY 11, 2024",240.0,36.0,84.0,0.429,12.0,36.0,0.333,9.0,10.0,0.9,7.0,28.0,35.0,17.0,4.0,2.0,8.0,14.0,93.0,104.02684563758388,3.0,4.0,44.0,0.5125,1610612738,104.02684563758388,89.40000000000002,88.78000000000002,88.16000000000001,0,0.23,0.23,0.2,13.33,11.2,9.14,8.62,8.38,7.71,9.2,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,Caris LeVert,1627747,CLE vs. BOS,1610612739,1,42300204,2024-05-13,L,39,19,3,5,9,18,0.5,1,8,0.125,0,0,,1,4,2,1,1,2,-14,37.5,1.056,1.056,G,101.3,123.3,-22.0,0.022,0.118,0.063,0.136,3.0,0.226,0.528,93.81,91.82,0.121,76.52,"MAY 13, 2024",240.0,41.0,94.0,0.436,15.0,48.0,0.313,5.0,7.0,0.714,8.0,24.0,32.0,26.0,8.0,3.0,7.0,17.0,102.0,106.16153205661948,6.0,4.0,48.0,0.4871794871794871,1610612738,106.16153205661948,96.08,94.32,92.56,1,0.26,0.23,0.21,18.33,14.8,11.14,3.06,6.57,8.25,10.83,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,Jamal Murray,1627750,DEN vs. LAL,1610612743,1,42300151,2024-04-20,W,39,22,10,6,9,24,0.375,4,9,0.444,0,0,,1,5,0,1,0,1,9,47.2,0.917,0.917,G,123.7,111.8,11.8,0.022,0.147,0.076,0.333,0.0,0.267,0.458,92.84,93.58,0.128,77.98,"APR 20, 2024",240.0,47.0,102.0,0.461,15.0,42.0,0.357,5.0,6.0,0.833,15.0,34.0,49.0,27.0,7.0,4.0,4.0,20.0,114.0,121.74284493806068,3.0,7.0,40.0,0.4936708860759494,1610612747,121.74284493806068,93.64,93.5,93.36,1,0.27,0.27,0.27,22.0,22.0,22.0,,,,22.0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
176,Jamal Murray,1627750,DEN vs. LAL,1610612743,1,42300152,2024-04-22,W,40,20,5,3,9,24,0.375,0,5,0.0,2,2,1.0,0,3,0,2,2,4,-2,35.1,0.804,0.804,G,107.8,110.4,-2.6,0.0,0.081,0.038,0.217,2.5,0.314,0.402,93.22,93.56,0.049,77.97,"APR 22, 2024",240.0,39.0,88.0,0.443,8.0,34.0,0.235,15.0,17.0,0.882,9.0,36.0,45.0,26.0,6.0,4.0,9.0,17.0,101.0,105.7813154587348,6.0,3.0,38.0,0.4871794871794871,1610612747,105.7813154587348,95.48,94.59999999999998,93.71999999999998,1,0.29,0.29,0.29,21.0,21.0,21.0,1.41,1.41,1.41,21.0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
