,Unnamed: 0,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,STARTING,MIN_ROLL_AVG_2,AST_ROLL_AVG_2,AST_STD_AVG_2,TOV_ROLL_AVG_2,AST_TOV_ROLL_AVG_2,USG_PCT_ROLL_AVG_2,AST_PCT_ROLL_AVG_2,PACE_ROLL_AVG_2,POSS_ROLL_AVG_2,OFF_RATING_ROLL_AVG_2,MIN_ROLL_AVG_4,AST_ROLL_AVG_4,AST_STD_AVG_4,TOV_ROLL_AVG_4,AST_TOV_ROLL_AVG_4,USG_PCT_ROLL_AVG_4,AST_PCT_ROLL_AVG_4,PACE_ROLL_AVG_4,POSS_ROLL_AVG_4,OFF_RATING_ROLL_AVG_4,MIN_ROLL_AVG_6,AST_ROLL_AVG_6,AST_STD_AVG_6,TOV_ROLL_AVG_6,AST_TOV_ROLL_AVG_6,USG_PCT_ROLL_AVG_6,AST_PCT_ROLL_AVG_6,PACE_ROLL_AVG_6,POSS_ROLL_AVG_6,OFF_RATING_ROLL_AVG_6,PLAYER_HOME_AVG_AST,PLAYER_AWAY_AVG_AST,DAYS_OF_REST,DAYS_AGO,AST_LAG_1,AST_LAG_2,AST_LAG_3,AST_LAG_4,OPP_ROLL_OPP_DEF_RATING_5,OPP_ROLL_OPP_STL_5,OPP_ROLL_OPP_BLK_5,NORMALIZED_DEF_RATING,OPP_DEF_STRENGTH,DEF_CATEGORY,AST_VS_DEF,AST_PCT_VS_DEF,AST_TOV_VS_DEF,USG_PCT_VS_DEF,PACE_VS_DEF,POSS_VS_DEF,OFF_RATING_VS_DEF,GUARD,FORWARD,CENTER
414,414,Maxi Kleber,1628467,DAL vs. LAC,DAL,1610612742,LAC,1,42000173,2021-05-28,L,35,14,1,1,5,9,0.556,4,7,0.571,0,0,,0,1,1,0,1,2,-9,18.7,1.556,0.7777777777777778,C,,130.8,119.2,138.2,141.8,-7.5,0.0,0.048,0.016,0.038,0.778,1.0,0.123,0.778,94.28,91.16,0.065,65,75.96,0.122,"MAY 28, 2021",240,38,86,0.442,20,39,0.513,12,18,0.667,13,20,33,17,4,2,8,17,108,121.4574898785425,4.0,4.0,39.0,0.5789473684210527,1610612746.0,121.4574898785425,88.92,87.42,85.92,1,35.0,3.5,0.71,0.0,0.0,0.08,0.12,94.38,68.5,135.75,35.0,3.5,0.71,0.0,0.0,0.08,0.12,94.38,68.5,135.75,35.0,3.5,0.71,0.0,0.0,0.08,0.12,94.38,68.5,135.75,1.0,,3.0,1487,3.0,4.0,,,121.46,4.0,4.0,-0.7476509906909186,0.25116418856704437,0,-0.5,-0.457,3.0,0.367,-0.029,0.182,0.143,0,1,0
457,457,Amir Coffey,1629599,LAC @ DAL,LAC,1610612746,DAL,0,42000173,2021-05-28,W,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.89,0.0,0,74.07,0.0,"MAY 28, 2021",240,44,76,0.579,13,31,0.419,17,18,0.944,7,32,39,24,4,4,9,21,118,137.33705772811916,4.0,2.0,33.0,0.4418604651162791,1610612742.0,137.33705772811916,85.92,87.42,88.92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1487,,,,,137.34,4.0,2.0,-2.0392597463137716,-0.33018112479591316,0,-1.0,-1.0,,-1.0,-0.297,-1.0,-1.0,1,1,0
412,412,Paul George,202331,LAC @ DAL,LAC,1610612746,DAL,0,42000173,2021-05-28,W,41,29,4,7,11,18,0.611,2,6,0.333,5,5,1.0,0,7,1,0,1,4,3,45.4,1.436,0.6666666666666666,G,,133.8,136.2,131.6,124.9,2.2,0.0,0.159,0.101,0.143,0.667,4.0,0.256,0.718,90.67,89.13,0.16,77,74.28,0.264,"MAY 28, 2021",240,44,76,0.579,13,31,0.419,17,18,0.944,7,32,39,24,4,4,9,21,118,137.33705772811916,4.0,2.0,33.0,0.4418604651162791,1610612742.0,137.33705772811916,85.92,87.42,88.92,1,40.0,5.5,0.71,2.5,2.34,0.28,0.22,91.6,76.0,118.5,40.0,5.5,0.71,2.5,2.34,0.28,0.22,91.6,76.0,118.5,40.0,5.5,0.71,2.5,2.34,0.28,0.22,91.6,76.0,118.5,,4.0,3.0,1487,6.0,5.0,,,137.34,4.0,2.0,-2.0392597463137716,-0.33018112479591316,0,-0.269,-0.319,1.105,-0.147,-0.053,-0.036,0.086,0,1,0
426,426,Tristan Thompson,202684,BOS vs. BKN,BOS,1610612738,BKN,1,42000113,2021-05-28,W,30,19,1,13,8,13,0.615,0,0,,3,4,0.75,9,4,0,0,2,2,-16,34.1,1.287,0.6153846153846154,C,,113.8,108.7,136.7,137.4,-22.9,0.273,0.16,0.224,0.063,0.615,0.5,0.233,0.644,94.88,92.99,0.171,58,77.49,0.237,"MAY 28, 2021",240,45,89,0.506,16,39,0.41,19,23,0.826,13,33,46,21,5,3,13,25,125,126.1097659402744,8.0,3.0,37.0,0.4523809523809524,1610612751.0,126.1097659402744,99.12,97.88,96.64,1,25.0,1.0,1.41,1.5,1.0,0.14,0.07,97.6,50.5,93.15,25.0,1.0,1.41,1.5,1.0,0.14,0.07,97.6,50.5,93.15,25.0,1.0,1.41,1.5,1.0,0.14,0.07,97.6,50.5,93.15,1.0,,3.0,1487,0.0,2.0,,,126.11,8.0,3.0,-1.1258613630867795,0.24845259617742502,0,0.0,0.05,0.0,0.013,0.0,0.0,0.0,0,1,1
455,455,Nicolas Batum,201587,LAC @ DAL,LAC,1610612746,DAL,0,42000173,2021-05-28,W,27,8,2,6,3,5,0.6,0,2,0.0,2,2,1.0,1,5,0,0,0,0,7,18.2,1.361,0.6,,,138.0,135.2,126.5,119.0,11.5,0.056,0.172,0.128,0.095,0.6,0.0,0.102,0.68,93.1,89.38,0.123,50,74.48,0.105,"MAY 28, 2021",240,44,76,0.579,13,31,0.419,17,18,0.944,7,32,39,24,4,4,9,21,118,137.33705772811916,4.0,2.0,33.0,0.4418604651162791,1610612742.0,137.33705772811916,85.92,87.42,88.92,0,25.5,1.5,0.71,0.0,0.0,0.11,0.08,98.12,49.5,128.0,25.5,1.5,0.71,0.0,0.0,0.11,0.08,98.12,49.5,128.0,25.5,1.5,0.71,0.0,0.0,0.11,0.08,98.12,49.5,128.0,,2.0,3.0,1487,1.0,2.0,,,137.34,4.0,2.0,-2.0392597463137716,-0.33018112479591316,0,0.0,-0.136,-1.0,0.02,-0.071,-0.134,0.108,1,1,0
436,436,Kevin Huerter,1628989,ATL vs. NYK,ATL,1610612737,NYK,1,42000133,2021-05-28,W,19,10,2,3,3,5,0.6,3,4,0.75,1,2,0.5,1,2,0,1,1,2,2,18.6,1.701,0.9,,,100.0,105.8,97.5,99.1,2.5,0.063,0.095,0.081,0.182,0.9,2.0,0.163,0.85,97.83,101.43,0.162,41,84.53,0.172,"MAY 28, 2021",240,42,81,0.519,16,27,0.593,5,8,0.625,4,38,42,28,2,5,11,23,105,114.72902097902096,6.0,2.0,45.0,0.3580246913580246,1610612752.0,114.72902097902096,91.52,91.86,92.2,0,26.5,1.5,0.71,0.5,1.0,0.14,0.15,98.9,55.5,91.7,26.5,1.5,0.71,0.5,1.0,0.14,0.15,98.9,55.5,91.7,26.5,1.5,0.71,0.5,1.0,0.14,0.15,98.9,55.5,91.7,2.0,,2.0,1487,2.0,1.0,,,114.73,6.0,2.0,-0.20026264526637308,0.3821994401298885,0,0.0,0.4,2.774,0.019,0.038,-0.242,-0.084,1,1,0
463,463,Jalen Brunson,1628973,DAL vs. LAC,DAL,1610612742,LAC,1,42000173,2021-05-28,L,22,14,1,2,5,8,0.625,4,6,0.667,0,0,,0,2,0,0,0,1,-19,17.9,1.75,0.875,,,100.0,109.7,150.0,151.4,-50.0,0.0,0.154,0.057,0.125,0.875,0.0,0.186,0.875,78.91,82.97,0.159,38,69.14,0.202,"MAY 28, 2021",240,38,86,0.442,20,39,0.513,12,18,0.667,13,20,33,17,4,2,8,17,108,121.4574898785425,4.0,4.0,39.0,0.5789473684210527,1610612746.0,121.4574898785425,88.92,87.42,85.92,0,19.0,2.5,0.71,1.0,2.5,0.22,0.21,94.68,37.0,114.0,19.0,2.5,0.71,1.0,2.5,0.22,0.21,94.68,37.0,114.0,19.0,2.5,0.71,1.0,2.5,0.22,0.21,94.68,37.0,114.0,1.0,,3.0,1487,3.0,2.0,,,121.46,4.0,4.0,-0.7476509906909186,0.25116418856704437,0,-0.429,-0.265,-1.0,-0.021,-0.106,0.134,-0.013,1,0,0
413,413,Danilo Gallinari,201568,ATL vs. NYK,ATL,1610612737,NYK,1,42000133,2021-05-28,W,24,12,1,4,4,8,0.5,4,4,1.0,0,0,,0,4,1,0,1,4,3,20.3,1.5,0.75,,,108.2,113.3,102.0,102.7,6.1,0.0,0.154,0.087,0.067,0.75,1.0,0.176,0.75,96.58,99.17,0.113,49,82.64,0.185,"MAY 28, 2021",240,42,81,0.519,16,27,0.593,5,8,0.625,4,38,42,28,2,5,11,23,105,114.72902097902096,6.0,2.0,45.0,0.3580246913580246,1610612752.0,114.72902097902096,91.52,91.86,92.2,0,27.0,2.5,2.12,1.0,2.5,0.2,0.14,98.4,55.0,100.8,27.0,2.5,2.12,1.0,2.5,0.2,0.14,98.4,55.0,100.8,27.0,2.5,2.12,1.0,2.5,0.2,0.14,98.4,55.0,100.8,1.0,,2.0,1487,4.0,1.0,,,114.73,6.0,2.0,-0.20026264526637308,0.3821994401298885,0,0.408,0.34,1.326,-0.2,0.037,0.11,-0.037,0,1,0
431,431,Robert Williams III,1629057,BOS vs. BKN,BOS,1610612738,BKN,1,42000113,2021-05-28,W,6,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,8,0.0,0.0,,,,135.7,132.7,78.6,84.6,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.63,107.23,0.0,14,89.36,0.0,"MAY 28, 2021",240,45,89,0.506,16,39,0.41,19,23,0.826,13,33,46,21,5,3,13,25,125,126.1097659402744,8.0,3.0,37.0,0.4523809523809524,1610612751.0,126.1097659402744,99.12,97.88,96.64,0,20.0,1.0,0.0,0.5,0.5,0.17,0.09,98.14,40.5,117.75,20.0,1.0,0.0,0.5,0.5,0.17,0.09,98.14,40.5,117.75,20.0,1.0,0.0,0.5,0.5,0.17,0.09,98.14,40.5,117.75,0.0,,3.0,1487,1.0,1.0,,,126.11,8.0,3.0,-1.1258613630867795,0.24845259617742502,0,,,,,0.0,0.0,0.0,0,1,1
437,437,Kawhi Leonard,202695,LAC @ DAL,LAC,1610612746,DAL,0,42000173,2021-05-28,W,42,36,3,8,13,17,0.765,3,5,0.6,7,7,1.0,2,6,1,2,3,2,6,56.1,1.793,0.8529411764705882,F,,134.6,134.5,128.6,123.9,6.0,0.074,0.128,0.108,0.111,0.853,1.0,0.267,0.896,89.56,87.88,0.222,78,73.23,0.27,"MAY 28, 2021",240,44,76,0.579,13,31,0.419,17,18,0.944,7,32,39,24,4,4,9,21,118,137.33705772811916,4.0,2.0,33.0,0.4418604651162791,1610612742.0,137.33705772811916,85.92,87.42,88.92,1,41.0,4.5,0.71,1.0,1.0,0.3,0.2,94.92,80.5,118.5,41.0,4.5,0.71,1.0,1.0,0.3,0.2,94.92,80.5,118.5,41.0,4.5,0.71,1.0,1.0,0.3,0.2,94.92,80.5,118.5,,3.0,3.0,1487,4.0,5.0,,,137.34,4.0,2.0,-2.0392597463137716,-0.33018112479591316,0,-0.324,-0.445,-0.065,-0.046,-0.071,0.025,0.101,0,1,0
549,549,Michael Porter Jr.,1629008,DEN @ POR,DEN,1610612743,POR,0,42000164,2021-05-29,L,23,3,0,5,1,3,0.333,1,3,0.333,0,0,,1,4,0,0,2,2,-17,7.0,1.0,0.5,F,,82.6,84.7,119.6,122.7,-37.0,0.033,0.211,0.102,0.0,0.5,0.0,0.096,0.5,94.0,96.39,0.016,46,80.33,0.098,"MAY 29, 2021",240,32,94,0.34,13,44,0.295,18,22,0.818,14,33,47,20,5,5,7,18,95,98.26230864708316,6.0,7.0,44.0,0.5,1610612757.0,98.26230864708316,96.68,96.84,97.0,1,33.0,1.0,0.0,2.0,0.66,0.21,0.04,95.96,66.0,134.1,34.33,0.67,0.58,2.0,0.44,0.23,0.03,95.39,68.67,126.33,34.33,0.67,0.58,2.0,0.44,0.23,0.03,95.39,68.67,126.33,,0.5,2.0,1486,1.0,1.0,0.0,,118.74,6.0,4.6,-0.5264182567303294,0.4695326829105115,0,-1.0,-1.0,-1.0,-0.52,0.016,-0.332,-0.303,0,1,0
533,533,Mamadi Diakite,1629603,MIL @ MIA,MIL,1610612749,MIA,0,42000124,2021-05-29,W,1,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,-2,0.0,0.0,,,,0.0,0.0,100.0,100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.53,84.71,0.0,2,70.59,0.0,"MAY 29, 2021",240,46,99,0.465,13,42,0.31,15,18,0.833,15,41,56,29,5,4,11,18,120,116.5954139137194,6.0,3.0,40.0,0.4395604395604395,1610612748.0,116.5954139137194,102.92,102.04,101.16,0,5.5,0.0,0.0,0.0,0.0,0.16,0.0,101.4,11.5,81.4,5.5,0.0,0.0,0.0,0.0,0.16,0.0,101.4,11.5,81.4,5.5,0.0,0.0,0.0,0.0,0.16,0.0,101.4,11.5,81.4,,0.0,2.0,1486,0.0,0.0,,,112.02,8.4,5.4,0.020156733054655894,0.831305808259645,1,,,,-1.0,-0.233,-0.778,-1.0,0,1,0
525,525,Keljin Blevins,1629833,POR vs. DEN,POR,1610612757,DEN,1,42000164,2021-05-29,W,3,2,0,0,1,1,1.0,0,0,,0,0,,0,0,0,0,0,1,-2,2.0,2.0,1.0,,,112.5,130.8,137.5,123.9,-25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,1.0,112.35,114.06,0.053,8,95.05,0.113,"MAY 29, 2021",240,42,84,0.5,12,33,0.364,19,25,0.76,4,40,44,24,6,7,6,21,115,118.55670103092784,5.0,5.0,47.0,0.3404255319148936,1610612743.0,118.55670103092784,97.0,96.84,96.68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1486,,,,,116.9,4.2,4.2,-0.3767608190511081,0.39981330505351537,0,,,,-0.818,0.104,0.778,1.0,1,0,0
563,563,CJ Elleby,1629604,POR vs. DEN,POR,1610612757,DEN,1,42000164,2021-05-29,W,4,0,1,3,0,1,0.0,0,0,,0,0,,1,2,0,0,1,0,-1,4.1,0.0,0.0,,,100.0,102.5,110.0,101.1,-10.0,0.167,0.286,0.231,0.25,0.0,1.0,0.167,0.0,112.58,109.09,0.083,10,90.91,0.17,"MAY 29, 2021",240,42,84,0.5,12,33,0.364,19,25,0.76,4,40,44,24,6,7,6,21,115,118.55670103092784,5.0,5.0,47.0,0.3404255319148936,1610612743.0,118.55670103092784,97.0,96.84,96.68,0,4.0,0.0,,0.0,0.0,0.0,0.0,93.33,7.0,100.0,4.0,0.0,,0.0,0.0,0.0,0.0,93.33,7.0,100.0,4.0,0.0,,0.0,0.0,0.0,0.0,93.33,7.0,100.0,1.0,,5.0,1486,0.0,,,,117.32,4.4,4.4,-0.41092175591266866,0.4134453853728628,0,1.0,1.083,1.0,1.088,0.078,0.176,0.0,1,1,0
475,475,Russell Westbrook,201566,WAS vs. PHI,WAS,1610612764,PHI,1,42000103,2021-05-29,L,34,26,10,12,9,18,0.5,3,6,0.5,5,5,1.0,3,9,0,0,3,4,-15,52.4,1.287,0.5833333333333334,G,,104.1,106.8,124.7,122.0,-20.5,0.077,0.3,0.174,0.5,0.583,3.33,0.28,0.644,102.34,102.51,0.205,73,85.42,0.294,"MAY 29, 2021",240,38,96,0.396,8,35,0.229,19,25,0.76,13,28,41,18,5,3,8,18,103,100.98039215686272,7.0,5.0,51.0,0.5862068965517241,1610612755.0,100.98039215686272,102.0,102.9,103.8,1,36.0,12.5,2.12,5.0,2.54,0.25,0.43,102.68,76.5,108.75,36.0,12.5,2.12,5.0,2.54,0.25,0.43,102.68,76.5,108.75,36.0,12.5,2.12,5.0,2.54,0.25,0.43,102.68,76.5,108.75,10.0,,3.0,1486,11.0,14.0,,,92.44,9.4,12.2,1.6127070753150745,1.9245974970296074,1,-0.153,0.111,0.156,0.0,-0.017,-0.099,-0.033,1,0,0
501,501,JaVale McGee,201580,DEN @ POR,DEN,1610612743,POR,0,42000164,2021-05-29,L,7,0,0,4,0,3,0.0,0,1,0.0,0,0,,0,4,1,2,0,2,3,13.8,0.0,0.0,,,113.3,98.8,93.3,88.8,20.0,0.0,0.4,0.19,0.0,0.0,0.0,0.158,0.0,109.36,99.54,0.037,15,82.95,0.165,"MAY 29, 2021",240,32,94,0.34,13,44,0.295,18,22,0.818,14,33,47,20,5,5,7,18,95,98.26230864708316,6.0,7.0,44.0,0.5,1610612757.0,98.26230864708316,96.68,96.84,97.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1486,,,,,113.62,6.0,5.2,-0.10998016927510322,0.6535880971755221,0,,,,0.975,-0.746,1.0,1.0,0,1,1
472,472,T.J. Leaf,1628388,POR vs. DEN,POR,1610612757,DEN,1,42000164,2021-05-29,W,3,4,0,2,2,2,1.0,0,0,,0,0,,1,1,0,0,0,0,-2,6.4,2.0,1.0,,,112.5,130.8,137.5,123.9,-25.0,0.2,0.2,0.2,0.0,1.0,0.0,0.2,1.0,112.35,114.06,0.289,8,95.05,0.225,"MAY 29, 2021",240,42,84,0.5,12,33,0.364,19,25,0.76,4,40,44,24,6,7,6,21,115,118.55670103092784,5.0,5.0,47.0,0.3404255319148936,1610612743.0,118.55670103092784,97.0,96.84,96.68,0,4.0,0.0,,0.0,0.0,0.2,0.0,93.33,7.0,100.0,4.0,0.0,,0.0,0.0,0.2,0.0,93.33,7.0,100.0,4.0,0.0,,0.0,0.0,0.2,0.0,93.33,7.0,100.0,0.0,,5.0,1486,0.0,,,,117.73,4.6,4.6,-0.4442693371346701,0.4273485842387297,0,,,,1.0,0.104,0.778,1.0,0,1,0
513,513,Garrison Mathews,1629726,WAS vs. PHI,WAS,1610612764,PHI,1,42000103,2021-05-29,L,6,3,0,0,0,2,0.0,0,2,0.0,3,3,1.0,0,0,0,0,0,0,-4,3.0,0.904,0.0,,,69.2,73.8,100.0,100.9,-30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.176,0.452,97.61,101.19,0.077,13,84.32,0.185,"MAY 29, 2021",240,38,96,0.396,8,35,0.229,19,25,0.76,13,28,41,18,5,3,8,18,103,100.98039215686272,7.0,5.0,51.0,0.5862068965517241,1610612755.0,100.98039215686272,102.0,102.9,103.8,0,8.0,0.0,,0.0,0.0,0.1,0.0,90.38,15.0,80.0,8.0,0.0,,0.0,0.0,0.1,0.0,90.38,15.0,80.0,8.0,0.0,,0.0,0.0,0.1,0.0,90.38,15.0,80.0,0.0,,3.0,1486,0.0,,,,94.57,8.8,10.4,1.439462324088584,1.701306631907971,1,,,,0.257,0.027,0.147,-0.265,1,0,0
471,471,Tobias Harris,202699,PHI @ WAS,PHI,1610612755,WAS,0,42000103,2021-05-29,W,32,20,5,13,8,14,0.571,2,3,0.667,2,2,1.0,0,13,0,0,2,2,29,41.1,1.344,0.6428571428571429,F,,142.6,138.9,101.5,101.1,41.2,0.0,0.333,0.213,0.161,0.643,2.5,0.23,0.672,103.87,102.26,0.178,68,85.22,0.233,"MAY 29, 2021",240,51,87,0.586,17,33,0.515,13,20,0.65,7,44,51,31,7,5,15,25,132,127.16763005780348,5.0,3.0,41.0,0.3958333333333333,1610612764.0,127.16763005780348,103.8,102.9,102.0,1,30.0,1.5,0.71,1.5,1.0,0.3,0.07,101.52,64.5,127.15,30.0,1.5,0.71,1.5,1.0,0.3,0.07,101.52,64.5,127.15,30.0,1.5,0.71,1.5,1.0,0.3,0.07,101.52,64.5,127.15,,5.0,3.0,1486,1.0,2.0,,,122.05,3.4,2.2,-0.7956389734250173,0.06962557960953834,0,0.348,0.073,0.397,-0.08,0.011,-0.057,0.108,0,1,0
511,511,Desmond Bane,1630217,MEM vs. UTA,MEM,1610612763,UTA,1,42000143,2021-05-29,L,16,3,0,3,1,2,0.5,1,2,0.5,0,0,,1,2,0,0,0,0,-12,6.6,1.5,0.75,,,114.3,118.9,148.6,148.2,-34.3,0.077,0.143,0.111,0.0,0.75,0.0,0.054,0.75,101.86,103.76,0.053,35,86.46,0.058,"MAY 29, 2021",240,43,100,0.43,13,41,0.317,12,14,0.857,16,34,50,23,7,1,9,22,111,111.9402985074627,4.0,7.0,43.0,0.4938271604938271,1610612762.0,111.9402985074627,99.16,99.02,98.88,0,21.0,2.0,1.41,0.5,0.5,0.09,0.11,106.32,47.0,122.7,21.0,2.0,1.41,0.5,0.5,0.09,0.11,106.32,47.0,122.7,21.0,2.0,1.41,0.5,0.5,0.09,0.11,106.32,47.0,122.7,0.0,,3.0,1486,3.0,1.0,,,121.89,2.4,4.6,-0.7826252831920417,0.20524358451860344,0,-1.0,-1.0,,-0.1,-0.019,-0.205,0.013,1,0,0
476,476,Georges Niang,1627777,UTA @ MEM,UTA,1610612762,MEM,0,42000143,2021-05-29,W,12,3,0,0,1,2,0.5,1,2,0.5,0,0,,0,0,0,0,1,1,-6,2.0,1.5,0.75,,,96.3,103.2,118.5,110.8,-22.2,0.0,0.0,0.0,0.0,0.75,0.0,0.111,0.75,105.27,105.11,0.0,27,87.59,0.119,"MAY 29, 2021",240,40,81,0.494,19,43,0.442,22,27,0.815,7,36,43,17,4,7,13,18,121,122.3705501618123,7.0,1.0,50.0,0.43,1610612763.0,122.3705501618123,98.88,99.02,99.16,0,15.5,1.5,0.71,0.5,0.5,0.2,0.11,105.34,34.0,140.3,15.5,1.5,0.71,0.5,0.5,0.2,0.11,105.34,34.0,140.3,15.5,1.5,0.71,0.5,0.5,0.2,0.11,105.34,34.0,140.3,,0.0,3.0,1486,1.0,2.0,,,133.31,6.2,3.4,-1.7114774235706927,-0.0060343231384799205,0,-1.0,-1.0,-1.0,-0.347,0.018,0.011,-0.142,0,1,0
487,487,Nikola Jokić,203999,DEN @ POR,DEN,1610612743,POR,0,42000164,2021-05-29,L,27,16,1,9,7,18,0.389,1,4,0.25,1,2,0.5,3,6,0,0,2,3,-32,26.3,0.847,0.4166666666666667,C,,81.5,79.3,140.7,137.3,-59.3,0.083,0.273,0.155,0.111,0.417,0.5,0.333,0.424,99.73,97.14,0.069,54,80.95,0.341,"MAY 29, 2021",240,32,94,0.34,13,44,0.295,18,22,0.818,14,33,47,20,5,5,7,18,95,98.26230864708316,6.0,7.0,44.0,0.5,1610612757.0,98.26230864708316,96.68,96.84,97.0,1,33.0,5.0,0.0,3.0,1.88,0.35,0.29,98.79,68.5,128.7,33.67,3.67,2.31,2.33,1.58,0.36,0.21,97.09,68.67,123.47,33.67,3.67,2.31,2.33,1.58,0.36,0.21,97.09,68.67,123.47,,3.0,2.0,1486,5.0,5.0,1.0,,108.5,6.0,5.8,0.3064579181801241,0.8376435114405331,1,-0.792,-0.617,-0.73,0.041,-0.017,-0.184,-0.171,0,0,1
493,493,Tyrese Maxey,1630178,PHI @ WAS,PHI,1610612755,WAS,0,42000103,2021-05-29,W,11,4,2,1,2,4,0.5,0,0,,0,0,,0,1,0,1,0,2,4,11.2,1.0,0.5,,,104.3,102.0,87.0,91.1,17.4,0.0,0.059,0.034,0.333,0.5,0.0,0.154,0.5,97.0,98.1,0.113,23,81.75,0.157,"MAY 29, 2021",240,51,87,0.586,17,33,0.515,13,20,0.65,7,44,51,31,7,5,15,25,132,127.16763005780348,5.0,3.0,41.0,0.3958333333333333,1610612764.0,127.16763005780348,103.8,102.9,102.0,0,10.5,1.0,1.41,0.5,1.0,0.17,0.2,106.6,22.0,106.95,10.5,1.0,1.41,0.5,1.0,0.17,0.2,106.6,22.0,106.95,10.5,1.0,1.41,0.5,1.0,0.17,0.2,106.6,22.0,106.95,,2.0,3.0,1486,2.0,0.0,,,123.33,3.8,2.4,-0.8997484952888242,0.06987961805247041,0,0.399,0.148,-1.0,-0.267,-0.063,-0.085,0.017,1,0,0
489,489,Furkan Korkmaz,1627788,PHI @ WAS,PHI,1610612755,WAS,0,42000103,2021-05-29,W,9,3,1,1,1,4,0.25,1,3,0.333,0,0,,0,1,1,0,1,0,2,7.7,0.75,0.375,,,95.0,92.6,85.0,94.0,10.0,0.0,0.067,0.038,0.25,0.375,1.0,0.208,0.375,99.22,102.82,0.1,20,85.68,0.213,"MAY 29, 2021",240,51,87,0.586,17,33,0.515,13,20,0.65,7,44,51,31,7,5,15,25,132,127.16763005780348,5.0,3.0,41.0,0.3958333333333333,1610612764.0,127.16763005780348,103.8,102.9,102.0,0,10.5,0.0,0.0,0.5,0.0,0.27,0.0,102.82,22.0,117.35,10.5,0.0,0.0,0.5,0.0,0.27,0.0,102.82,22.0,117.35,10.5,0.0,0.0,0.5,0.0,0.27,0.0,102.82,22.0,117.35,,1.0,3.0,1486,0.0,0.0,,,124.61,4.2,2.6,-1.003858017152631,0.07013365649540255,0,1.0,3.167,2.03,-0.055,0.021,-0.358,-0.034,1,1,0
505,505,Austin Rivers,203085,DEN @ POR,DEN,1610612743,POR,0,42000164,2021-05-29,L,24,8,0,2,2,5,0.4,2,3,0.667,2,2,1.0,0,2,1,0,1,2,-28,12.4,1.361,0.6,G,,88.0,83.8,144.0,142.6,-56.0,0.0,0.111,0.038,0.0,0.6,0.0,0.119,0.68,101.64,98.68,0.046,50,82.24,0.12,"MAY 29, 2021",240,32,94,0.34,13,44,0.295,18,22,0.818,14,33,47,20,5,5,7,18,95,98.26230864708316,6.0,7.0,44.0,0.5,1610612757.0,98.26230864708316,96.68,96.84,97.0,1,28.5,2.0,0.0,0.5,1.0,0.17,0.1,99.02,58.5,124.8,30.0,2.33,0.58,0.33,0.67,0.14,0.1,97.45,61.0,120.57,30.0,2.33,0.58,0.33,0.67,0.14,0.1,97.45,61.0,120.57,,1.0,2.0,1486,2.0,2.0,3.0,,103.38,6.0,6.4,0.7228960056353514,1.0216989257055442,1,-1.0,-1.0,-1.0,-0.008,-0.027,-0.071,-0.06,1,0,0
