,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,OFF_RATING,DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,PACE_PER40,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE
283,Jaime Jaquez Jr.,1631170,MIA @ BOS,MIA,1610612748,BOS,0,0042300102,2024-04-24,W,31,14,1,2,4,13,0.308,3,6,0.5,3,4,0.75,0,2,1,0,1,2,-1,19.9,0.949,0.949,F,112.1,111.9,0.2,0.0,0.067,0.034,0.059,1.0,0.258,0.474,89.57,90.78,0.04,75.65,"APR 24, 2024",240,37,75,0.493,23,43,0.535,14,18,0.778,4,36,40,25,9,1,12,22,111,122.08534975802903,9.0,8.0,39.0,0.4625,1610612738.0,122.08534975802903,90.92,93.08,95.24
284,Nikola Jović,1631107,MIA @ BOS,MIA,1610612748,BOS,0,0042300102,2024-04-24,W,25,11,6,9,4,5,0.8,3,4,0.75,0,0,,0,9,3,1,5,2,11,37.8,2.2,2.2,F,126.5,104.1,22.4,0.0,0.346,0.205,0.353,1.2,0.196,1.1,96.49,94.52,0.194,78.77,"APR 24, 2024",240,37,75,0.493,23,43,0.535,14,18,0.778,4,36,40,25,9,1,12,22,111,122.08534975802903,9.0,8.0,39.0,0.4625,1610612738.0,122.08534975802903,90.92,93.08,95.24
285,Caleb Martin,1628997,MIA @ BOS,MIA,1610612748,BOS,0,0042300102,2024-04-24,W,36,21,0,2,7,12,0.583,5,6,0.833,2,2,1.0,0,2,1,0,0,4,15,26.4,1.63,1.63,G,127.8,104.1,23.7,0.0,0.057,0.032,0.0,0.0,0.171,0.815,97.18,96.75,0.092,80.63,"APR 24, 2024",240,37,75,0.493,23,43,0.535,14,18,0.778,4,36,40,25,9,1,12,22,111,122.08534975802903,9.0,8.0,39.0,0.4625,1610612738.0,122.08534975802903,90.92,93.08,95.24
286,Derrick White,1628401,BOS vs. MIA,BOS,1610612738,MIA,1,0042300102,2024-04-24,L,36,13,4,1,5,8,0.625,2,4,0.5,1,1,1.0,0,1,1,1,1,2,-23,25.2,1.54,1.54,G,100.0,133.8,-33.8,0.0,0.038,0.016,0.182,4.0,0.111,0.77,96.82,96.22,0.083,80.19,"APR 24, 2024",240,37,80,0.463,12,32,0.375,15,21,0.714,6,33,39,21,9,8,12,17,101,106.04787904241914,9.0,1.0,40.0,0.49333333333333335,1610612748.0,106.04787904241914,95.24,93.08,90.92
287,Jaylen Brown,1627759,BOS vs. MIA,BOS,1610612738,MIA,1,0042300102,2024-04-24,L,37,33,1,8,13,23,0.565,4,9,0.444,3,6,0.5,3,5,1,1,3,1,-22,47.1,1.287,1.287,F,104.0,135.1,-31.1,0.081,0.185,0.125,0.063,0.33,0.341,0.644,96.31,95.82,0.144,79.85,"APR 24, 2024",240,37,80,0.463,12,32,0.375,15,21,0.714,6,33,39,21,9,8,12,17,101,106.04787904241914,9.0,1.0,40.0,0.49333333333333335,1610612748.0,106.04787904241914,95.24,93.08,90.92
288,Kristaps Porziņģis,204001,BOS vs. MIA,BOS,1610612738,MIA,1,0042300102,2024-04-24,L,30,6,4,8,1,9,0.111,0,4,0.0,4,4,1.0,2,6,3,2,2,3,-32,34.6,0.558,0.558,C,87.9,143.1,-55.2,0.067,0.286,0.157,0.222,2.0,0.197,0.279,94.99,92.93,0.062,77.45,"APR 24, 2024",240,37,80,0.463,12,32,0.375,15,21,0.714,6,33,39,21,9,8,12,17,101,106.04787904241914,9.0,1.0,40.0,0.49333333333333335,1610612748.0,106.04787904241914,95.24,93.08,90.92
289,Kevin Love,201567,MIA @ BOS,MIA,1610612748,BOS,0,0042300102,2024-04-24,W,6,0,1,4,0,1,0.0,0,0,,0,0,,0,4,0,0,0,2,-7,6.3,0.0,0.0,,84.6,150.0,-65.4,0.0,0.571,0.308,0.333,0.0,0.071,0.0,90.63,95.85,0.074,79.87,"APR 24, 2024",240,37,75,0.493,23,43,0.535,14,18,0.778,4,36,40,25,9,1,12,22,111,122.08534975802903,9.0,8.0,39.0,0.4625,1610612738.0,122.08534975802903,90.92,93.08,95.24
290,Isaiah Joe,1630198,OKC vs. NOP,OKC,1610612760,NOP,1,0042300142,2024-04-24,W,17,8,1,2,3,4,0.75,2,2,1.0,0,0,,0,2,1,0,0,1,3,14.9,2.0,2.0,,115.2,112.9,2.2,0.0,0.182,0.083,0.083,0.0,0.111,1.0,86.37,91.88,0.168,76.57,"APR 24, 2024",240,46,78,0.59,14,29,0.483,18,20,0.9,5,32,37,25,5,2,8,19,124,138.0846325167038,4.0,2.0,35.0,0.4520547945205479,1610612740.0,138.0846325167038,89.8,90.52,91.24
291,Lindy Waters III,1630322,OKC vs. NOP,OKC,1610612760,NOP,1,0042300142,2024-04-24,W,3,0,0,1,0,1,0.0,0,1,0.0,0,0,,0,1,0,0,0,0,-2,1.2,0.0,0.0,,66.7,100.0,-33.3,0.0,0.25,0.167,0.0,0.0,0.167,0.0,86.08,97.08,0.0,80.9,"APR 24, 2024",240,46,78,0.59,14,29,0.483,18,20,0.9,5,32,37,25,5,2,8,19,124,138.0846325167038,4.0,2.0,35.0,0.4520547945205479,1610612740.0,138.0846325167038,89.8,90.52,91.24
292,Jeremiah Robinson-Earl,1630526,NOP @ OKC,NOP,1610612740,OKC,0,0042300142,2024-04-24,L,5,2,1,1,1,2,0.5,0,0,,0,2,0.0,1,0,0,0,0,0,-1,4.7,0.694,0.694,,80.0,90.0,-10.0,0.143,0.0,0.111,0.5,0.0,0.273,0.347,84.67,90.85,0.042,75.71,"APR 24, 2024",240,33,73,0.452,7,26,0.269,19,21,0.905,8,27,35,16,4,2,17,24,92,100.83296799649277,5.0,2.0,37.0,0.5897435897435898,1610612760.0,100.83296799649277,91.24,90.52,89.8
293,Kenrich Williams,1629026,OKC vs. NOP,OKC,1610612760,NOP,1,0042300142,2024-04-24,W,3,0,0,1,0,1,0.0,0,1,0.0,0,0,,0,1,0,0,0,0,-2,1.2,0.0,0.0,,57.1,85.7,-28.6,0.0,0.2,0.143,0.0,0.0,0.143,0.0,87.09,96.46,0.0,80.38,"APR 24, 2024",240,46,78,0.59,14,29,0.483,18,20,0.9,5,32,37,25,5,2,8,19,124,138.0846325167038,4.0,2.0,35.0,0.4520547945205479,1610612740.0,138.0846325167038,89.8,90.52,91.24
294,Dyson Daniels,1630700,NOP @ OKC,NOP,1610612740,OKC,0,0042300142,2024-04-24,L,8,0,0,1,0,2,0.0,0,1,0.0,0,0,,0,1,0,0,0,0,-6,1.2,0.0,0.0,,71.4,100.0,-28.6,0.0,0.167,0.067,0.0,0.0,0.133,0.0,87.91,95.83,-0.063,79.86,"APR 24, 2024",240,33,73,0.452,7,26,0.269,19,21,0.905,8,27,35,16,4,2,17,24,92,100.83296799649277,5.0,2.0,37.0,0.5897435897435898,1610612760.0,100.83296799649277,91.24,90.52,89.8
295,Jaylin Williams,1631119,OKC vs. NOP,OKC,1610612760,NOP,1,0042300142,2024-04-24,W,17,0,1,1,0,1,0.0,0,1,0.0,0,0,,0,1,0,0,0,2,-8,2.7,0.0,0.0,,100.0,121.2,-21.2,0.0,0.071,0.037,0.077,0.0,0.03,0.0,86.28,91.88,-0.017,76.57,"APR 24, 2024",240,46,78,0.59,14,29,0.483,18,20,0.9,5,32,37,25,5,2,8,19,124,138.0846325167038,4.0,2.0,35.0,0.4520547945205479,1610612740.0,138.0846325167038,89.8,90.52,91.24
296,Ousmane Dieng,1631172,OKC vs. NOP,OKC,1610612760,NOP,1,0042300142,2024-04-24,W,3,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,-2,0.0,0.0,0.0,,66.7,100.0,-33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.08,97.08,0.0,80.9,"APR 24, 2024",240,46,78,0.59,14,29,0.483,18,20,0.9,5,32,37,25,5,2,8,19,124,138.0846325167038,4.0,2.0,35.0,0.4520547945205479,1610612740.0,138.0846325167038,89.8,90.52,91.24
297,Jordan Hawkins,1641722,NOP @ OKC,NOP,1610612740,OKC,0,0042300142,2024-04-24,L,5,0,0,1,0,2,0.0,0,2,0.0,0,0,,0,1,0,0,0,1,-1,1.2,0.0,0.0,,80.0,90.0,-10.0,0.0,0.5,0.111,0.0,0.0,0.182,0.0,84.67,90.85,-0.167,75.71,"APR 24, 2024",240,33,73,0.452,7,26,0.269,19,21,0.905,8,27,35,16,4,2,17,24,92,100.83296799649277,5.0,2.0,37.0,0.5897435897435898,1610612760.0,100.83296799649277,91.24,90.52,89.8
298,Al Horford,201143,BOS vs. MIA,BOS,1610612738,MIA,1,0042300102,2024-04-24,L,23,6,3,8,2,3,0.667,1,1,1.0,1,2,0.5,1,7,1,1,1,0,8,25.1,1.546,1.546,,114.3,98.0,16.3,0.045,0.318,0.182,0.158,3.0,0.096,0.773,97.77,100.23,0.147,83.52,"APR 24, 2024",240,37,80,0.463,12,32,0.375,15,21,0.714,6,33,39,21,9,8,12,17,101,106.04787904241914,9.0,1.0,40.0,0.49333333333333335,1610612748.0,106.04787904241914,95.24,93.08,90.92
299,Jrue Holiday,201950,BOS vs. MIA,BOS,1610612738,MIA,1,0042300102,2024-04-24,L,37,9,2,3,4,12,0.333,1,4,0.25,0,0,,0,3,2,1,2,4,10,22.6,0.75,0.75,G,116.2,102.7,13.5,0.0,0.086,0.042,0.077,1.0,0.175,0.375,92.66,94.97,0.017,79.14,"APR 24, 2024",240,37,80,0.463,12,32,0.375,15,21,0.714,6,33,39,21,9,8,12,17,101,106.04787904241914,9.0,1.0,40.0,0.49333333333333335,1610612748.0,106.04787904241914,95.24,93.08,90.92
300,Delon Wright,1626153,MIA @ BOS,MIA,1610612748,BOS,0,0042300102,2024-04-24,W,20,5,1,4,1,4,0.25,1,3,0.333,2,2,1.0,1,3,0,0,0,1,-5,11.3,1.025,1.025,,102.4,117.5,-15.1,0.059,0.15,0.108,0.083,0.0,0.114,0.512,92.77,97.69,0.076,81.41,"APR 24, 2024",240,37,75,0.493,23,43,0.535,14,18,0.778,4,36,40,25,9,1,12,22,111,122.08534975802903,9.0,8.0,39.0,0.4625,1610612738.0,122.08534975802903,90.92,93.08,95.24
301,Jayson Tatum,1628369,BOS vs. MIA,BOS,1610612738,MIA,1,0042300102,2024-04-24,L,41,28,3,8,10,20,0.5,2,6,0.333,6,8,0.75,0,8,0,1,3,3,6,42.1,1.19,1.19,F,118.8,112.7,6.1,0.0,0.216,0.107,0.125,1.0,0.303,0.595,91.04,92.62,0.128,77.18,"APR 24, 2024",240,37,80,0.463,12,32,0.375,15,21,0.714,6,33,39,21,9,8,12,17,101,106.04787904241914,9.0,1.0,40.0,0.49333333333333335,1610612748.0,106.04787904241914,95.24,93.08,90.92
302,Bam Adebayo,1628389,MIA @ BOS,MIA,1610612748,BOS,0,0042300102,2024-04-24,W,40,21,2,10,9,13,0.692,0,1,0.0,3,6,0.5,2,8,0,0,0,3,20,36.0,1.343,1.343,C,122.5,98.7,23.8,0.063,0.205,0.141,0.083,0.0,0.188,0.671,95.37,95.59,0.134,79.66,"APR 24, 2024",240,37,75,0.493,23,43,0.535,14,18,0.778,4,36,40,25,9,1,12,22,111,122.08534975802903,9.0,8.0,39.0,0.4625,1610612738.0,122.08534975802903,90.92,93.08,95.24
303,Duncan Robinson,1629130,MIA @ BOS,MIA,1610612748,BOS,0,0042300102,2024-04-24,W,17,6,0,1,2,8,0.25,2,7,0.286,0,0,,0,1,2,0,2,4,-5,11.2,0.75,0.75,,93.9,112.5,-18.6,0.0,0.071,0.032,0.0,0.0,0.286,0.375,94.15,93.12,-0.05,77.6,"APR 24, 2024",240,37,75,0.493,23,43,0.535,14,18,0.778,4,36,40,25,9,1,12,22,111,122.08534975802903,9.0,8.0,39.0,0.4625,1610612738.0,122.08534975802903,90.92,93.08,95.24
304,Haywood Highsmith,1629312,MIA @ BOS,MIA,1610612748,BOS,0,0042300102,2024-04-24,W,26,9,0,3,3,6,0.5,3,5,0.6,0,0,,1,2,1,0,1,1,1,14.6,1.5,1.5,,105.7,103.8,1.9,0.042,0.08,0.061,0.0,0.0,0.123,0.75,94.61,96.42,0.078,80.35,"APR 24, 2024",240,37,75,0.493,23,43,0.535,14,18,0.778,4,36,40,25,9,1,12,22,111,122.08534975802903,9.0,8.0,39.0,0.4625,1610612738.0,122.08534975802903,90.92,93.08,95.24
305,Tyler Herro,1629639,MIA @ BOS,MIA,1610612748,BOS,0,0042300102,2024-04-24,W,39,24,14,5,7,13,0.538,6,11,0.545,4,4,1.0,0,5,1,0,3,3,21,51.0,1.626,1.626,G,128.9,100.0,28.9,0.0,0.128,0.071,0.538,4.67,0.222,0.813,95.85,94.76,0.191,78.97,"APR 24, 2024",240,37,75,0.493,23,43,0.535,14,18,0.778,4,36,40,25,9,1,12,22,111,122.08534975802903,9.0,8.0,39.0,0.4625,1610612738.0,122.08534975802903,90.92,93.08,95.24
306,Payton Pritchard,1630202,BOS vs. MIA,BOS,1610612738,MIA,1,0042300102,2024-04-24,L,20,0,3,1,0,0,,0,0,,0,0,,0,1,0,0,0,4,-5,5.7,0.0,0.0,,81.4,93.0,-11.6,0.0,0.059,0.026,0.231,0.0,0.0,0.0,98.6,104.63,0.0,87.19,"APR 24, 2024",240,37,80,0.463,12,32,0.375,15,21,0.714,6,33,39,21,9,8,12,17,101,106.04787904241914,9.0,1.0,40.0,0.49333333333333335,1610612748.0,106.04787904241914,95.24,93.08,90.92
307,Sam Hauser,1630573,BOS vs. MIA,BOS,1610612738,MIA,1,0042300102,2024-04-24,L,15,6,1,2,2,5,0.4,2,4,0.5,0,0,,0,2,1,1,0,0,8,15.9,1.2,1.2,,106.7,80.0,26.7,0.0,0.133,0.067,0.1,0.0,0.152,0.6,88.49,94.34,0.174,78.62,"APR 24, 2024",240,37,80,0.463,12,32,0.375,15,21,0.714,6,33,39,21,9,8,12,17,101,106.04787904241914,9.0,1.0,40.0,0.49333333333333335,1610612748.0,106.04787904241914,95.24,93.08,90.92
308,Jonas Valančiūnas,202685,NOP @ OKC,NOP,1610612740,OKC,0,0042300142,2024-04-24,L,23,19,2,7,8,14,0.571,0,0,,3,3,1.0,2,5,0,0,2,2,-14,28.4,1.24,1.24,C,110.6,150.0,-39.4,0.125,0.333,0.226,0.2,1.0,0.34,0.62,93.72,96.04,0.146,80.04,"APR 24, 2024",240,33,73,0.452,7,26,0.269,19,21,0.905,8,27,35,16,4,2,17,24,92,100.83296799649277,5.0,2.0,37.0,0.5897435897435898,1610612760.0,100.83296799649277,91.24,90.52,89.8
309,CJ McCollum,203468,NOP @ OKC,NOP,1610612740,OKC,0,0042300142,2024-04-24,L,36,15,4,5,6,14,0.429,1,5,0.2,2,2,1.0,1,4,2,0,4,3,-27,29.0,1.008,1.008,G,105.6,145.7,-40.1,0.033,0.16,0.091,0.182,1.0,0.241,0.504,92.39,93.21,0.065,77.67,"APR 24, 2024",240,33,73,0.452,7,26,0.269,19,21,0.905,8,27,35,16,4,2,17,24,92,100.83296799649277,5.0,2.0,37.0,0.5897435897435898,1610612760.0,100.83296799649277,91.24,90.52,89.8
310,Naji Marshall,1630230,NOP @ OKC,NOP,1610612740,OKC,0,0042300142,2024-04-24,L,25,10,0,2,3,6,0.5,0,2,0.0,4,4,1.0,0,2,1,0,0,3,-14,15.4,1.289,1.289,,102.0,127.5,-25.5,0.0,0.143,0.059,0.0,0.0,0.154,0.644,88.69,95.17,0.067,79.31,"APR 24, 2024",240,33,73,0.452,7,26,0.269,19,21,0.905,8,27,35,16,4,2,17,24,92,100.83296799649277,5.0,2.0,37.0,0.5897435897435898,1610612760.0,100.83296799649277,91.24,90.52,89.8
311,Trey Murphy III,1630530,NOP @ OKC,NOP,1610612740,OKC,0,0042300142,2024-04-24,L,38,8,2,5,3,8,0.375,2,6,0.333,0,0,,1,4,0,1,2,3,-27,18.0,1.0,1.0,F,98.6,133.8,-35.2,0.033,0.138,0.085,0.087,1.0,0.123,0.5,92.42,93.85,0.034,78.21,"APR 24, 2024",240,33,73,0.452,7,26,0.269,19,21,0.905,8,27,35,16,4,2,17,24,92,100.83296799649277,5.0,2.0,37.0,0.5897435897435898,1610612760.0,100.83296799649277,91.24,90.52,89.8
312,Josh Giddey,1630581,OKC vs. NOP,OKC,1610612760,NOP,1,0042300142,2024-04-24,W,26,13,3,6,4,9,0.444,1,3,0.333,4,4,1.0,0,6,0,0,2,2,28,22.7,1.208,1.208,G,145.1,88.5,56.6,0.0,0.261,0.146,0.13,1.5,0.236,0.604,95.58,96.17,0.12,80.15,"APR 24, 2024",240,46,78,0.59,14,29,0.483,18,20,0.9,5,32,37,25,5,2,8,19,124,138.0846325167038,4.0,2.0,35.0,0.4520547945205479,1610612740.0,138.0846325167038,89.8,90.52,91.24
313,Aaron Wiggins,1630598,OKC vs. NOP,OKC,1610612760,NOP,1,0042300142,2024-04-24,W,12,6,2,5,2,2,1.0,0,0,,2,2,1.0,1,4,0,0,0,2,2,15.0,2.083,2.083,,104.2,95.8,8.3,0.143,0.308,0.25,0.25,0.0,0.12,1.042,90.78,93.91,0.253,78.26,"APR 24, 2024",240,46,78,0.59,14,29,0.483,18,20,0.9,5,32,37,25,5,2,8,19,124,138.0846325167038,4.0,2.0,35.0,0.4520547945205479,1610612740.0,138.0846325167038,89.8,90.52,91.24
314,Jose Alvarado,1630631,NOP @ OKC,NOP,1610612740,OKC,0,0042300142,2024-04-24,L,17,0,2,1,0,5,0.0,0,3,0.0,0,0,,0,1,0,0,1,1,-17,3.2,0.0,0.0,,71.9,125.0,-53.1,0.0,0.125,0.034,0.25,2.0,0.162,0.0,84.77,91.52,-0.08,76.27,"APR 24, 2024",240,33,73,0.452,7,26,0.269,19,21,0.905,8,27,35,16,4,2,17,24,92,100.83296799649277,5.0,2.0,37.0,0.5897435897435898,1610612760.0,100.83296799649277,91.24,90.52,89.8
315,Chet Holmgren,1631096,OKC vs. NOP,OKC,1610612760,NOP,1,0042300142,2024-04-24,W,29,26,1,7,9,13,0.692,3,6,0.5,5,6,0.833,1,6,0,2,1,4,32,40.9,1.662,1.662,C,143.9,86.2,57.7,0.063,0.24,0.171,0.048,1.0,0.288,0.831,93.31,96.08,0.204,80.07,"APR 24, 2024",240,46,78,0.59,14,29,0.483,18,20,0.9,5,32,37,25,5,2,8,19,124,138.0846325167038,4.0,2.0,35.0,0.4520547945205479,1610612740.0,138.0846325167038,89.8,90.52,91.24
316,Jalen Williams,1631114,OKC vs. NOP,OKC,1610612760,NOP,1,0042300142,2024-04-24,W,35,21,7,5,10,17,0.588,1,3,0.333,0,0,,0,5,1,0,2,1,30,38.5,1.235,1.235,F,135.7,95.6,40.1,0.0,0.172,0.086,0.269,3.5,0.25,0.618,91.11,93.75,0.166,78.12,"APR 24, 2024",240,46,78,0.59,14,29,0.483,18,20,0.9,5,32,37,25,5,2,8,19,124,138.0846325167038,4.0,2.0,35.0,0.4520547945205479,1610612740.0,138.0846325167038,89.8,90.52,91.24
317,Herbert Jones,1630529,NOP @ OKC,NOP,1610612740,OKC,0,0042300142,2024-04-24,L,36,18,1,2,6,9,0.667,4,7,0.571,2,2,1.0,0,2,0,0,2,4,-16,19.9,1.822,1.822,G,105.6,128.2,-22.5,0.0,0.069,0.034,0.048,0.5,0.152,0.911,93.34,94.92,0.083,79.1,"APR 24, 2024",240,33,73,0.452,7,26,0.269,19,21,0.905,8,27,35,16,4,2,17,24,92,100.83296799649277,5.0,2.0,37.0,0.5897435897435898,1610612760.0,100.83296799649277,91.24,90.52,89.8
318,Luguentz Dort,1629652,OKC vs. NOP,OKC,1610612760,NOP,1,0042300142,2024-04-24,W,31,15,2,1,4,8,0.5,4,6,0.667,3,4,0.75,1,0,1,0,1,2,24,21.2,1.537,1.537,F,130.6,93.4,37.2,0.042,0.0,0.019,0.083,2.0,0.167,0.768,93.1,95.52,0.089,79.6,"APR 24, 2024",240,46,78,0.59,14,29,0.483,18,20,0.9,5,32,37,25,5,2,8,19,124,138.0846325167038,4.0,2.0,35.0,0.4520547945205479,1610612740.0,138.0846325167038,89.8,90.52,91.24
319,Jarrett Allen,1628386,CLE @ ORL,CLE,1610612739,ORL,0,0042300133,2024-04-25,L,24,15,0,8,5,6,0.833,0,0,,5,5,1.0,3,5,0,1,2,2,-20,25.6,1.829,1.829,C,102.2,148.9,-46.7,0.12,0.227,0.17,0.0,0.0,0.192,0.915,94.67,89.81,0.164,74.85,"APR 25, 2024",240,32,82,0.39,8,34,0.235,11,13,0.846,5,27,32,24,2,8,14,16,83,85.81472291149711,7.0,3.0,51.0,0.5108695652173914,1610612753.0,85.81472291149711,96.71999999999998,94.88,93.04
320,Donte DiVincenzo,1628978,NYK @ PHI,NYK,1610612752,PHI,0,0042300113,2024-04-25,L,28,5,3,4,2,7,0.286,0,3,0.0,1,2,0.5,1,3,1,0,1,2,0,16.3,0.635,0.635,G,123.6,125.9,-2.3,0.04,0.167,0.093,0.13,3.0,0.127,0.317,92.78,92.44,0.03,77.03,"APR 25, 2024",240,44,90,0.489,13,30,0.433,13,19,0.684,11,21,32,27,4,3,9,25,114,118.30635118306351,6.0,8.0,36.0,0.5466666666666666,1610612755.0,118.30635118306351,96.36,93.94,91.52
321,Isaiah Hartenstein,1628392,NYK @ PHI,NYK,1610612752,PHI,0,0042300113,2024-04-25,L,26,14,1,4,7,12,0.583,0,1,0.0,0,0,,2,2,0,0,0,5,-24,20.3,1.167,1.167,C,116.0,167.3,-51.3,0.08,0.167,0.108,0.071,0.0,0.211,0.583,91.17,91.91,0.06,76.6,"APR 25, 2024",240,44,90,0.489,13,30,0.433,13,19,0.684,11,21,32,27,4,3,9,25,114,118.30635118306351,6.0,8.0,36.0,0.5466666666666666,1610612755.0,118.30635118306351,96.36,93.94,91.52
322,OG Anunoby,1628384,NYK @ PHI,NYK,1610612752,PHI,0,0042300113,2024-04-25,L,39,17,2,4,7,11,0.636,3,4,0.75,0,0,,1,3,1,1,1,2,-10,29.8,1.545,1.545,F,128.4,141.9,-13.5,0.029,0.111,0.065,0.069,2.0,0.14,0.773,92.32,90.27,0.093,75.22,"APR 25, 2024",240,44,90,0.489,13,30,0.433,13,19,0.684,11,21,32,27,4,3,9,25,114,118.30635118306351,6.0,8.0,36.0,0.5466666666666666,1610612755.0,118.30635118306351,96.36,93.94,91.52
323,Buddy Hield,1627741,PHI vs. NYK,PHI,1610612755,NYK,1,0042300113,2024-04-25,W,4,0,0,0,0,2,0.0,0,1,0.0,0,0,,0,0,0,1,0,0,2,3.0,0.0,0.0,,122.2,90.0,32.2,0.0,0.0,0.0,0.0,0.0,0.167,0.0,114.86,115.59,-0.073,96.32,"APR 25, 2024",240,41,75,0.547,15,31,0.484,28,33,0.848,8,28,36,24,6,8,10,18,125,136.58216783216784,4.0,3.0,32.0,0.4888888888888889,1610612752.0,136.58216783216784,91.52,93.94,96.36
324,Kelly Oubre Jr.,1626162,PHI vs. NYK,PHI,1610612755,NYK,1,0042300113,2024-04-25,W,38,15,3,7,6,8,0.75,2,4,0.5,1,2,0.5,3,4,2,0,2,4,7,31.9,1.689,1.689,F,140.8,127.4,13.4,0.103,0.125,0.115,0.111,1.5,0.134,0.845,93.7,90.95,0.095,75.79,"APR 25, 2024",240,41,75,0.547,15,31,0.484,28,33,0.848,8,28,36,24,6,8,10,18,125,136.58216783216784,4.0,3.0,32.0,0.4888888888888889,1610612752.0,136.58216783216784,91.52,93.94,96.36
325,Joel Embiid,203954,PHI vs. NYK,PHI,1610612755,NYK,1,0042300113,2024-04-25,W,41,50,4,8,13,19,0.684,5,7,0.714,19,21,0.905,1,7,0,1,3,3,16,65.6,1.771,1.771,C,149.3,126.3,23.0,0.04,0.179,0.125,0.174,1.33,0.386,0.885,91.47,89.3,0.252,74.41,"APR 25, 2024",240,41,75,0.547,15,31,0.484,28,33,0.848,8,28,36,24,6,8,10,18,125,136.58216783216784,4.0,3.0,32.0,0.4888888888888889,1610612752.0,136.58216783216784,91.52,93.94,96.36
326,Kyle Lowry,200768,PHI vs. NYK,PHI,1610612755,NYK,1,0042300113,2024-04-25,W,31,9,4,2,3,5,0.6,1,3,0.333,2,2,1.0,0,2,1,1,1,2,11,22.4,1.531,1.531,G,141.7,123.3,18.3,0.0,0.067,0.043,0.167,4.0,0.109,0.765,92.84,93.4,0.077,77.83,"APR 25, 2024",240,41,75,0.547,15,31,0.484,28,33,0.848,8,28,36,24,6,8,10,18,125,136.58216783216784,4.0,3.0,32.0,0.4888888888888889,1610612752.0,136.58216783216784,91.52,93.94,96.36
327,Damian Jones,1627745,CLE @ ORL,CLE,1610612739,ORL,0,0042300133,2024-04-25,L,7,0,2,2,0,0,,0,0,,0,0,,1,1,0,1,2,0,0,6.4,0.0,0.0,,121.4,113.3,8.1,0.167,0.143,0.154,0.286,1.0,0.125,0.0,105.71,99.67,0.059,83.05,"APR 25, 2024",240,32,82,0.39,8,34,0.235,11,13,0.846,5,27,32,24,2,8,14,16,83,85.81472291149711,7.0,3.0,51.0,0.5108695652173914,1610612753.0,85.81472291149711,96.71999999999998,94.88,93.04
328,Sam Merrill,1630241,CLE @ ORL,CLE,1610612739,ORL,0,0042300133,2024-04-25,L,22,9,2,2,3,4,0.75,3,4,0.75,0,0,,0,2,0,0,0,3,-14,14.4,2.25,2.25,,85.4,114.0,-28.6,0.0,0.095,0.048,0.2,0.0,0.089,1.125,97.02,92.9,0.125,77.42,"APR 25, 2024",240,32,82,0.39,8,34,0.235,11,13,0.846,5,27,32,24,2,8,14,16,83,85.81472291149711,7.0,3.0,51.0,0.5108695652173914,1610612753.0,85.81472291149711,96.71999999999998,94.88,93.04
329,Gary Harris,203914,ORL vs. CLE,ORL,1610612753,CLE,1,0042300133,2024-04-25,W,21,2,0,2,0,3,0.0,0,3,0.0,2,2,1.0,1,1,1,0,0,3,12,7.4,0.515,0.515,G,134.1,104.9,29.3,0.045,0.043,0.044,0.0,0.0,0.08,0.258,96.09,93.27,-0.017,77.73,"APR 25, 2024",240,47,92,0.511,13,37,0.351,14,16,0.875,14,37,51,24,7,3,8,21,121,130.05159071367154,2.0,8.0,32.0,0.3902439024390244,1610612739.0,130.05159071367154,93.04,94.88,96.71999999999998
330,Georges Niang,1627777,CLE @ ORL,CLE,1610612739,ORL,0,0042300133,2024-04-25,L,18,7,0,3,3,8,0.375,1,2,0.5,0,0,,1,2,0,1,2,1,-10,11.6,0.875,0.875,,97.2,128.6,-31.3,0.056,0.095,0.077,0.0,0.0,0.25,0.438,98.3,94.93,0.026,79.11,"APR 25, 2024",240,32,82,0.39,8,34,0.235,11,13,0.846,5,27,32,24,2,8,14,16,83,85.81472291149711,7.0,3.0,51.0,0.5108695652173914,1610612753.0,85.81472291149711,96.71999999999998,94.88,93.04
