Game,Tipoff,Season,Score,Over_Under,Home_Line
WAS @ TOR,Mar 26 6:00 PM,2022,104-114,220.0,-10.5
OKC @ POR,Mar 26 7:00 PM,2022,118-112,232.0,10.0
MIN @ GSW,Mar 26 8:30 PM,2022,99-96,241.5,-5.5
BOS @ WAS,Mar 28 7:00 PM,2022,111-130,222.5,11.0
CLE @ ATL,Mar 28 7:30 PM,2022,118-120,239.0,1.5
MIA @ TOR,Mar 28 7:30 PM,2022,92-106,218.5,-6.0
ORL @ MEM,Mar 28 8:00 PM,2022,108-113,229.0,-6.0
CHA @ OKC,Mar 28 8:00 PM,2022,137-134,226.5,-10.0
NOP @ GSW,Mar 28 10:00 PM,2022,109-120,234.5,-8.5
MIL @ IND,Mar 29 7:00 PM,2022,149-136,237.0,13.0
HOU @ BKN,Mar 29 7:30 PM,2022,114-123,231.0,-10.5
MIA @ NYK,Mar 29 7:30 PM,2022,92-101,226.0,-5.5
DAL @ PHI,Mar 29 7:30 PM,2022,108-116,233.0,-5.5
LAL @ CHI,Mar 29 8:00 PM,2022,121-110,228.5,4.0
LAC @ MEM,Mar 29 8:00 PM,2022,141-132,231.0,3.0
DET @ OKC,Mar 29 8:00 PM,2022,106-107,228.5,-9.5
UTA @ SAS,Mar 29 8:00 PM,2022,128-117,234.5,2.0
MIN @ PHX,Mar 29 10:00 PM,2022,100-107,233.0,-6.0
SAC @ POR,Mar 29 10:00 PM,2022,120-80,235.0,14.5
BOS @ MIL,Mar 30 7:30 PM,2022,140-99,238.0,-2.0
NOP @ DEN,Mar 30 10:00 PM,2022,107-88,224.5,-2.0
CHI @ CHA,Mar 31 7:00 PM,2022,121-91,223.5,11.5
OKC @ IND,Mar 31 7:00 PM,2022,117-121,243.0,6.0
TOR @ PHI,Mar 31 7:00 PM,2022,110-117,223.5,-4.0
ORL @ WAS,Mar 31 7:00 PM,2022,116-109,225.5,4.0
ATL @ BKN,Mar 31 7:30 PM,2022,107-124,240.5,1.5
UTA @ BOS,Mar 31 7:30 PM,2022,114-122,233.0,-13.0
NYK @ CLE,Mar 31 7:30 PM,2022,130-116,220.0,-3.0
DET @ HOU,Mar 31 8:00 PM,2022,115-121,229.0,-6.5
LAC @ MEM,Mar 31 8:00 PM,2022,94-108,237.0,-5.5
LAL @ MIN,Mar 31 8:00 PM,2022,123-111,232.0,1.5
SAS @ GSW,Mar 31 10:00 PM,2022,115-130,242.0,-18.0
SAC @ POR,Mar 31 10:00 PM,2022,138-114,230.5,14.5
DEN @ PHX,Mar 31 10:30 PM,2022,93-100,223.5,-13.5
DAL @ MIA,Apr 1 7:30 PM,2022,122-129,224.5,2.5
LAC @ NOP,Apr 1 8:30 PM,2022,114-122,227.5,-4.5
TOR @ CHA,Apr 2 1:00 PM,2022,128-108,219.0,15.5
UTA @ BKN,Apr 2 3:30 PM,2022,110-111,230.0,-7.5
MEM @ CHI,Apr 2 3:30 PM,2022,107-128,228.0,1.0
POR @ MIN,Apr 2 3:30 PM,2022,107-105,224.0,-19.5
DAL @ ATL,Apr 2 6:00 PM,2022,130-132,245.5,-3.0
WAS @ NYK,Apr 2 6:00 PM,2022,109-118,222.0,-11.5
DET @ ORL,Apr 2 6:00 PM,2022,102-128,225.5,-11.5
SAS @ SAC,Apr 2 6:00 PM,2022,142-134,243.0,-16.0
LAL @ HOU,Apr 2 7:00 PM,2022,134-109,236.0,12.0
PHX @ OKC,Apr 2 7:00 PM,2022,128-118,237.0,5.0
IND @ CLE,Apr 2 8:00 PM,2022,105-115,231.0,-13.0
PHI @ MIL,Apr 2 8:00 PM,2022,104-117,236.0,-5.0
GSW @ DEN,Apr 2 8:30 PM,2022,110-112,230.5,4.0
TOR @ CHA,Apr 4 7:00 PM,2022,120-100,222.5,16.0
MIA @ DET,Apr 4 7:00 PM,2022,118-105,216.5,14.0
CLE @ ORL,Apr 4 7:00 PM,2022,117-113,223.0,3.5
MIL @ WAS,Apr 4 7:00 PM,2022,140-128,230.5,14.0
MIN @ BKN,Apr 4 7:30 PM,2022,107-102,224.5,3.0
ATL @ CHI,Apr 4 8:00 PM,2022,123-105,227.5,-5.5
DEN @ HOU,Apr 4 8:00 PM,2022,103-124,233.0,11.5
POR @ MEM,Apr 4 8:00 PM,2022,109-119,230.0,-18.5
SAC @ NOP,Apr 4 8:00 PM,2022,121-103,235.5,-4.0
BOS @ PHI,Apr 4 8:00 PM,2022,101-103,227.0,-4.0
LAL @ UTA,Apr 4 9:00 PM,2022,135-133,234.5,11.0
OKC @ GSW,Apr 4 10:00 PM,2022,125-136,240.5,-7.5
SAS @ PHX,Apr 4 10:00 PM,2022,94-115,235.0,-19.0
BKN @ DET,Apr 5 7:00 PM,2022,123-108,217.5,11.5
NYK @ IND,Apr 5 7:00 PM,2022,138-129,229.5,5.0
WAS @ ATL,Apr 5 7:30 PM,2022,116-134,235.5,-12.5
TOR @ BOS,Apr 5 7:30 PM,2022,93-97,223.0,2.0
CHI @ MIL,Apr 5 7:30 PM,2022,92-105,230.0,-5.0
MEM @ NOP,Apr 5 8:00 PM,2022,131-138,226.0,-6.5
SAC @ DAL,Apr 5 8:30 PM,2022,119-123,243.0,-6.0
LAL @ LAC,Apr 5 10:00 PM,2022,118-125,231.0,2.0
CLE @ ORL,Apr 6 7:00 PM,2022,118-94,214.0,4.0
MIA @ PHI,Apr 6 7:30 PM,2022,129-101,219.5,-2.5
POR @ SAS,Apr 6 8:00 PM,2022,127-129,228.0,-5.0
OKC @ UTA,Apr 6 9:00 PM,2022,114-98,240.0,7.0
DEN @ PHX,Apr 6 10:00 PM,2022,115-119,222.0,-13.5
HOU @ CHA,Apr 7 7:00 PM,2022,112-109,230.5,5.5
DET @ IND,Apr 7 7:00 PM,2022,122-115,233.0,-6.5
MIA @ WAS,Apr 7 7:00 PM,2022,108-114,218.0,4.0
PHI @ ATL,Apr 7 7:30 PM,2022,136-131,237.5,-11.5
ORL @ BKN,Apr 7 7:30 PM,2022,84-101,221.5,-9.0
TOR @ BOS,Apr 7 7:30 PM,2022,102-121,223.0,2.0
MEM @ MIL,Apr 7 8:00 PM,2022,137-114,231.0,9.0
NYK @ NOP,Apr 7 8:00 PM,2022,105-113,223.5,-8.0
CHI @ DAL,Apr 7 8:30 PM,2022,115-112,216.0,-2.0
GSW @ SAC,Apr 7 10:00 PM,2022,119-97,233.5,11.0
PHX @ LAL,Apr 7 10:30 PM,2022,107-121,225.0,-13.0
DEN @ UTA,Apr 8 3:30 PM,2022,114-118,229.0,10.0
POR @ LAC,Apr 8 4:00 PM,2022,125-136,230.5,-17.0
MIN @ SAS,Apr 8 4:00 PM,2022,151-131,234.5,15.0
PHI @ BKN,Apr 9 1:00 PM,2022,134-105,219.0,-1.0
ATL @ BOS,Apr 9 1:00 PM,2022,114-120,224.0,-4.5
DET @ CHI,Apr 9 1:00 PM,2022,81-103,220.5,-8.0
CHA @ CLE,Apr 9 1:00 PM,2022,106-95,216.0,-6.5
ORL @ MIA,Apr 9 1:00 PM,2022,110-123,218.0,-5.0
IND @ NYK,Apr 9 1:00 PM,2022,141-136,231.5,-9.5
MIL @ TOR,Apr 9 1:00 PM,2022,105-121,221.0,-3.5
HOU @ WAS,Apr 9 1:00 PM,2022,114-109,231.0,4.0
SAS @ DAL,Apr 9 3:30 PM,2022,138-117,232.5,-4.0
SAC @ DEN,Apr 9 3:30 PM,2022,95-109,230.0,5.5
UTA @ LAL,Apr 9 3:30 PM,2022,117-128,235.0,-17.0
NOP @ MIN,Apr 9 3:30 PM,2022,108-113,227.0,-3.5
MEM @ OKC,Apr 9 3:30 PM,2022,100-115,229.0,1.0
LAC @ PHX,Apr 9 3:30 PM,2022,119-114,225.0,9.5
GSW @ POR,Apr 9 3:30 PM,2022,157-101,234.0,17.0
ATL @ MIA,Apr 11 7:30 PM,2022,116-105,227.5,-5.5
MIN @ LAL,Apr 11 10:00 PM,2022,102-108,233.5,-8.0
CHI @ TOR,Apr 12 7:00 PM,2022,109-105,212.5,-6.0
OKC @ NOP,Apr 12 9:30 PM,2022,123-118,226.5,-5.0
CHI @ MIA,Apr 14 7:00 PM,2022,91-102,209.0,-5.0
OKC @ MIN,Apr 14 9:30 PM,2022,95-120,228.5,-6.0
BKN @ PHI,Apr 15 1:00 PM,2022,101-121,213.5,-8.5
ATL @ BOS,Apr 15 3:30 PM,2022,99-112,231.5,-10.0
NYK @ CLE,Apr 15 6:00 PM,2022,101-97,216.0,-5.0
GSW @ SAC,Apr 15 8:30 PM,2022,123-126,237.5,-1.5
LAL @ MEM,Apr 16 3:00 PM,2022,128-112,228.5,-5.0
MIA @ MIL,Apr 16 5:30 PM,2022,130-117,221.0,-9.0
LAC @ PHX,Apr 16 8:00 PM,2022,115-110,225.0,-8.0
MIN @ DEN,Apr 16 10:30 PM,2022,80-109,225.0,-8.5
BKN @ PHI,Apr 17 7:30 PM,2022,84-96,211.5,-10.0
GSW @ SAC,Apr 17 10:00 PM,2022,106-114,238.5,2.0
ATL @ BOS,Apr 18 7:00 PM,2022,106-119,231.0,-10.0
NYK @ CLE,Apr 18 7:30 PM,2022,90-107,214.5,-6.0
LAC @ PHX,Apr 18 10:00 PM,2022,109-123,227.5,-8.0
LAL @ MEM,Apr 19 7:30 PM,2022,93-103,222.5,0.0
MIA @ MIL,Apr 19 9:00 PM,2022,122-138,216.5,-5.5
MIN @ DEN,Apr 19 10:00 PM,2022,113-122,222.0,-8.0
PHI @ BKN,Apr 20 7:30 PM,2022,102-97,209.5,5.0
SAC @ GSW,Apr 20 10:00 PM,2022,97-114,241.0,-6.0
PHX @ LAC,Apr 20 10:30 PM,2022,129-124,225.5,7.5
BOS @ ATL,Apr 21 7:00 PM,2022,122-130,228.5,5.5
CLE @ NYK,Apr 21 8:30 PM,2022,79-99,211.5,-1.5
DEN @ MIN,Apr 21 9:30 PM,2022,120-111,223.5,1.5
PHI @ BKN,Apr 22 1:00 PM,2022,96-88,210.0,2.0
PHX @ LAC,Apr 22 3:30 PM,2022,112-100,227.5,7.5
MIL @ MIA,Apr 22 7:30 PM,2022,99-121,215.5,2.0
MEM @ LAL,Apr 22 10:00 PM,2022,101-111,221.5,-4.0
CLE @ NYK,Apr 23 1:00 PM,2022,93-102,203.5,-1.5
SAC @ GSW,Apr 23 3:30 PM,2022,125-126,235.5,-7.0
BOS @ ATL,Apr 23 7:00 PM,2022,129-121,231.0,7.5
DEN @ MIN,Apr 23 9:30 PM,2022,108-114,222.5,4.0
MIL @ MIA,Apr 24 7:30 PM,2022,114-119,218.0,8.0
MEM @ LAL,Apr 24 10:00 PM,2022,111-117,224.0,-4.5
ATL @ BOS,Apr 25 7:30 PM,2022,119-117,230.5,-13.5
MIN @ DEN,Apr 25 9:00 PM,2022,109-112,220.5,-10.0
LAC @ PHX,Apr 25 10:00 PM,2022,130-136,225.5,-12.5
NYK @ CLE,Apr 26 7:00 PM,2022,106-95,203.0,-5.5
LAL @ MEM,Apr 26 7:30 PM,2022,99-116,222.5,-4.5
MIA @ MIL,Apr 26 9:30 PM,2022,128-126,219.0,-13.0
GSW @ SAC,Apr 26 10:00 PM,2022,123-116,233.5,2.0
BOS @ ATL,Apr 27 8:30 PM,2022,128-120,230.5,7.0
SAC @ GSW,Apr 28 8:00 PM,2022,118-99,236.5,-6.5
MEM @ LAL,Apr 28 10:30 PM,2022,85-125,219.5,-4.5
PHX @ DEN,Apr 29 8:30 PM,2022,107-125,227.0,-4.5
MIA @ NYK,Apr 30 1:00 PM,2022,108-101,210.0,-4.0
GSW @ SAC,Apr 30 3:30 PM,2022,120-100,229.5,-1.5
PHI @ BOS,May 1 7:30 PM,2022,119-115,215.0,-10.5
PHX @ DEN,May 1 10:00 PM,2022,87-97,229.5,-4.0
MIA @ NYK,May 2 7:30 PM,2022,105-111,207.5,-10.0
LAL @ GSW,May 2 10:00 PM,2022,117-112,227.0,-4.0
PHI @ BOS,May 3 8:00 PM,2022,87-121,215.0,-7.5
LAL @ GSW,May 4 9:00 PM,2022,100-127,226.5,-7.0
BOS @ PHI,May 5 7:30 PM,2022,114-102,214.0,2.0
DEN @ PHX,May 5 10:00 PM,2022,114-121,225.0,-4.0
NYK @ MIA,May 6 3:30 PM,2022,86-105,207.0,-4.0
GSW @ LAL,May 6 8:30 PM,2022,97-127,229.5,-3.0
BOS @ PHI,May 7 3:30 PM,2022,115-116,213.5,0.0
DEN @ PHX,May 7 8:00 PM,2022,124-129,226.0,-1.0
NYK @ MIA,May 8 7:30 PM,2022,101-109,210.0,-4.5
GSW @ LAL,May 8 10:00 PM,2022,101-104,228.0,-2.5
PHI @ BOS,May 9 7:30 PM,2022,115-103,213.5,-8.0
PHX @ DEN,May 9 10:00 PM,2022,102-118,227.0,-6.5
MIA @ NYK,May 10 7:30 PM,2022,103-112,209.5,-3.5
LAL @ GSW,May 10 10:00 PM,2022,106-121,223.0,-8.0
BOS @ PHI,May 11 7:30 PM,2022,95-86,211.0,2.5
DEN @ PHX,May 11 10:00 PM,2022,125-100,226.0,-1.5
NYK @ MIA,May 12 7:30 PM,2022,92-96,204.5,-6.5
GSW @ LAL,May 12 10:00 PM,2022,101-122,218.0,-3.5
PHI @ BOS,May 14 3:30 PM,2022,88-112,201.5,-6.0
LAL @ DEN,May 16 8:30 PM,2022,126-132,222.5,-7.0
MIA @ BOS,May 17 8:30 PM,2022,123-116,212.0,-8.5
LAL @ DEN,May 18 8:30 PM,2022,103-108,225.5,-5.5
MIA @ BOS,May 19 8:30 PM,2022,111-105,215.0,-10.0
DEN @ LAL,May 20 8:30 PM,2022,119-108,223.0,-5.5
BOS @ MIA,May 21 8:30 PM,2022,102-128,214.5,4.5
DEN @ LAL,May 22 8:30 PM,2022,113-111,225.5,-3.5
BOS @ MIA,May 23 8:30 PM,2022,116-99,216.5,-1.5
MIA @ BOS,May 25 8:30 PM,2022,97-110,215.0,-8.5
BOS @ MIA,May 27 8:30 PM,2022,104-103,209.0,2.0
MIA @ BOS,May 29 8:30 PM,2022,103-84,204.0,-7.5
MIA @ DEN,Jun 1 8:30 PM,2022,93-104,219.0,-9.0
MIA @ DEN,Jun 4 8:00 PM,2022,111-108,216.0,-8.0
DEN @ MIA,Jun 7 8:30 PM,2022,109-94,212.5,3.5
DEN @ MIA,Jun 9 8:30 PM,2022,108-95,211.5,2.5
MIA @ DEN,Jun 12 8:30 PM,2022,89-94,210.0,-8.0
