Game,Tipoff,Season,Score,Over_Under,Home_Line
ORL @ WAS,Mar 30 7:00 PM,2021,110-127,218.5,-4.0
MIA @ BOS,Mar 30 7:30 PM,2021,106-98,213.5,-5.0
CHA @ NYK,Mar 30 7:30 PM,2021,125-114,223.5,2.5
MIN @ TOR,Mar 30 7:30 PM,2021,102-125,228.5,-2.5
SAC @ HOU,Mar 30 8:00 PM,2021,121-118,231.0,3.0
ATL @ OKC,Mar 30 8:00 PM,2021,136-118,228.5,13.0
MEM @ SAS,Mar 30 8:30 PM,2021,112-111,234.5,5.0
PHX @ GSW,Mar 30 10:00 PM,2021,107-103,222.0,5.0
NOP @ POR,Mar 30 10:00 PM,2021,117-107,225.5,15.0
PHI @ DET,Mar 31 7:00 PM,2021,94-102,225.5,9.5
CLE @ ATL,Mar 31 7:30 PM,2021,107-131,229.0,-6.5
MIL @ BKN,Mar 31 7:30 PM,2021,120-119,243.5,-2.0
LAC @ CHI,Mar 31 8:00 PM,2021,130-135,221.0,-2.5
LAL @ UTA,Mar 31 10:00 PM,2021,109-122,228.0,-13.5
TOR @ ORL,Apr 1 7:00 PM,2021,102-89,217.0,11.5
DAL @ WAS,Apr 1 7:00 PM,2021,103-135,216.5,7.5
IND @ BOS,Apr 1 7:30 PM,2021,123-128,227.0,-15.0
SAC @ HOU,Apr 1 8:00 PM,2021,122-117,234.5,3.5
PHX @ MEM,Apr 1 8:00 PM,2021,114-122,229.0,8.0
LAC @ MIL,Apr 1 8:00 PM,2021,153-119,217.5,-3.5
DET @ OKC,Apr 1 8:00 PM,2021,110-101,222.0,4.5
POR @ SAS,Apr 1 8:30 PM,2021,111-130,230.0,-13.5
MIN @ DEN,Apr 1 9:00 PM,2021,136-130,242.0,-3.0
NOP @ LAL,Apr 1 10:30 PM,2021,114-111,230.0,-2.0
CHA @ PHI,Apr 2 12:30 PM,2021,114-144,229.0,-5.5
CLE @ NYK,Apr 2 1:00 PM,2021,119-101,221.0,1.5
BKN @ ATL,Apr 2 7:30 PM,2021,115-122,243.5,2.0
MIA @ CHI,Apr 2 8:00 PM,2021,127-109,217.0,2.5
UTA @ GSW,Apr 2 8:30 PM,2021,107-111,218.5,2.5
WAS @ BOS,Apr 3 1:00 PM,2021,102-144,222.0,-13.0
DAL @ MIL,Apr 3 1:00 PM,2021,118-112,227.0,-6.5
DEN @ LAL,Apr 3 3:30 PM,2021,129-118,231.5,6.0
DET @ IND,Apr 3 5:00 PM,2021,121-117,233.0,-4.5
PHI @ CLE,Apr 3 6:00 PM,2021,112-108,225.0,5.5
NYK @ ORL,Apr 3 6:00 PM,2021,118-88,216.0,5.0
MIN @ HOU,Apr 3 7:00 PM,2021,139-132,246.5,13.5
PHX @ OKC,Apr 3 7:00 PM,2021,96-117,221.5,14.0
POR @ SAS,Apr 3 7:00 PM,2021,92-113,231.0,-14.0
MIA @ TOR,Apr 3 7:00 PM,2021,114-109,214.5,-4.5
GSW @ SAC,Apr 3 9:00 PM,2021,109-90,221.0,4.5
NOP @ LAC,Apr 3 9:30 PM,2021,100-119,223.0,-2.0
PHI @ IND,Apr 5 7:00 PM,2021,131-122,235.0,11.0
CLE @ ORL,Apr 5 7:00 PM,2021,115-120,221.5,8.0
HOU @ BKN,Apr 5 7:30 PM,2021,105-118,244.5,-16.5
CHA @ MIA,Apr 5 7:30 PM,2021,115-144,225.0,-4.5
ATL @ TOR,Apr 5 7:30 PM,2021,108-118,226.5,-4.5
MIL @ CHI,Apr 5 8:00 PM,2021,127-106,231.0,6.5
WAS @ MIN,Apr 5 8:00 PM,2021,132-114,239.0,-12.0
POR @ OKC,Apr 5 8:00 PM,2021,94-98,220.5,-3.5
SAS @ DEN,Apr 5 9:00 PM,2021,116-97,234.5,-9.0
MEM @ UTA,Apr 5 9:00 PM,2021,115-121,226.5,-6.0
NOP @ SAC,Apr 5 10:00 PM,2021,123-109,224.5,7.5
LAL @ PHX,Apr 5 10:30 PM,2021,110-121,234.5,-13.0
DAL @ DET,Apr 6 7:00 PM,2021,131-113,218.5,9.0
BKN @ NYK,Apr 6 7:30 PM,2021,110-98,229.5,7.0
WAS @ ATL,Apr 6 8:00 PM,2021,103-118,235.0,-10.5
BOS @ CHI,Apr 6 8:00 PM,2021,117-94,225.0,7.5
OKC @ UTA,Apr 6 9:00 PM,2021,101-137,215.0,-15.5
PHX @ LAC,Apr 6 10:00 PM,2021,109-113,223.0,1.0
ORL @ CHA,Apr 7 7:00 PM,2021,101-128,230.5,-14.0
BOS @ MIL,Apr 7 7:30 PM,2021,121-127,227.0,-8.5
PHI @ TOR,Apr 7 7:30 PM,2021,114-119,220.0,3.5
SAS @ MIN,Apr 7 8:00 PM,2021,121-127,239.0,-7.0
POR @ NOP,Apr 7 8:00 PM,2021,94-127,223.0,-16.5
MEM @ DEN,Apr 7 9:00 PM,2021,109-122,234.5,-4.5
LAL @ GSW,Apr 7 10:00 PM,2021,112-128,219.0,-14.0
MIL @ DET,Apr 8 7:00 PM,2021,131-101,232.0,10.0
NYK @ WAS,Apr 8 7:00 PM,2021,114-92,224.0,3.5
CLE @ BKN,Apr 8 7:30 PM,2021,107-118,232.5,-8.5
HOU @ TOR,Apr 8 7:30 PM,2021,115-117,228.0,-11.5
CHA @ CHI,Apr 8 8:00 PM,2021,133-117,236.5,-2.5
ATL @ MIA,Apr 8 8:00 PM,2021,109-113,231.0,-1.5
POR @ DAL,Apr 8 8:30 PM,2021,78-128,222.0,-19.5
PHX @ UTA,Apr 8 9:30 PM,2021,111-105,229.0,-3.0
OKC @ LAL,Apr 8 10:30 PM,2021,101-120,225.0,-6.0
IND @ PHI,Apr 9 1:00 PM,2021,120-133,237.0,-14.5
NOP @ MEM,Apr 9 6:00 PM,2021,114-141,230.0,-8.0
GSW @ SAS,Apr 9 8:30 PM,2021,100-94,218.5,7.5
SAC @ LAC,Apr 9 9:30 PM,2021,98-117,224.5,-11.5
IND @ BKN,Apr 10 3:30 PM,2021,126-134,245.0,-16.5
WAS @ CHA,Apr 10 3:30 PM,2021,108-124,233.5,-12.5
MIL @ CLE,Apr 10 3:30 PM,2021,115-133,227.0,-8.5
ATL @ HOU,Apr 10 3:30 PM,2021,130-114,241.5,12.0
CLE @ BKN,Apr 12 7:00 PM,2021,108-115,227.5,-9.5
LAC @ MIN,Apr 12 9:30 PM,2021,104-109,231.0,-3.5
CHA @ ATL,Apr 13 7:00 PM,2021,103-132,235.5,-5.5
SAS @ NOP,Apr 13 9:30 PM,2021,103-113,225.0,-5.0
ATL @ CLE,Apr 15 7:30 PM,2021,107-101,223.0,2.5
NOP @ LAC,Apr 15 10:00 PM,2021,105-101,216.5,1.5
UTA @ DAL,Apr 16 1:00 PM,2021,99-93,208.0,5.5
MIN @ MEM,Apr 16 3:30 PM,2021,130-117,238.0,-6.5
TOR @ PHI,Apr 16 6:00 PM,2021,111-131,216.0,-5.0
DEN @ GSW,Apr 16 8:30 PM,2021,107-123,223.0,-6.5
ATL @ MIA,Apr 17 1:00 PM,2021,91-115,220.5,-6.5
BKN @ BOS,Apr 17 3:30 PM,2021,114-115,226.5,-4.0
CHI @ MIL,Apr 17 6:30 PM,2021,86-93,230.0,-10.5
NOP @ PHX,Apr 17 9:00 PM,2021,99-110,224.0,-10.0
TOR @ PHI,Apr 18 7:30 PM,2021,97-112,217.0,-7.5
UTA @ DAL,Apr 18 8:30 PM,2021,104-110,206.5,5.0
DEN @ GSW,Apr 18 10:00 PM,2021,106-126,222.5,-7.0
ATL @ MIA,Apr 19 7:30 PM,2021,105-115,221.5,-8.0
MIN @ MEM,Apr 19 8:30 PM,2021,96-124,240.5,-7.0
NOP @ PHX,Apr 19 10:00 PM,2021,125-114,221.5,-9.5
BKN @ BOS,Apr 20 7:00 PM,2021,107-114,225.0,-3.5
PHI @ TOR,Apr 20 8:00 PM,2021,104-101,216.5,2.0
CHI @ MIL,Apr 20 9:30 PM,2021,114-110,225.0,-10.0
MEM @ MIN,Apr 21 7:30 PM,2021,104-95,237.5,2.5
DAL @ UTA,Apr 21 9:00 PM,2021,126-118,207.5,-8.5
GSW @ DEN,Apr 21 10:00 PM,2021,118-113,222.5,2.5
MIA @ ATL,Apr 22 7:00 PM,2021,110-111,222.0,2.0
MIL @ CHI,Apr 22 8:30 PM,2021,111-81,222.0,2.5
PHX @ NOP,Apr 22 9:30 PM,2021,114-111,215.0,2.5
PHI @ TOR,Apr 23 2:00 PM,2021,102-110,213.0,2.5
DAL @ UTA,Apr 23 4:30 PM,2021,99-100,214.0,-5.5
BOS @ BKN,Apr 23 7:30 PM,2021,109-103,222.5,-4.0
MEM @ MIN,Apr 23 10:00 PM,2021,118-119,232.5,2.5
MIL @ CHI,Apr 24 1:00 PM,2021,119-95,219.5,4.5
GSW @ DEN,Apr 24 3:30 PM,2021,121-126,224.0,4.5
MIA @ ATL,Apr 24 7:00 PM,2021,110-86,220.0,1.0
PHX @ NOP,Apr 24 9:30 PM,2021,103-118,215.0,2.0
BOS @ BKN,Apr 25 7:00 PM,2021,116-112,222.0,-1.5
TOR @ PHI,Apr 25 8:00 PM,2021,103-88,211.5,-8.5
UTA @ DAL,Apr 25 9:30 PM,2021,77-102,212.5,-3.0
ATL @ MIA,Apr 26 7:00 PM,2021,94-97,216.0,-4.5
MIN @ MEM,Apr 26 7:30 PM,2021,109-111,231.0,-6.5
NOP @ PHX,Apr 26 10:00 PM,2021,97-112,216.0,-6.5
CHI @ MIL,Apr 27 7:30 PM,2021,100-116,217.5,-12.5
DEN @ GSW,Apr 27 10:00 PM,2021,98-102,226.0,-9.0
PHI @ TOR,Apr 28 7:00 PM,2021,132-97,209.5,1.0
PHX @ NOP,Apr 28 7:30 PM,2021,115-109,216.5,3.5
MEM @ MIN,Apr 29 9:00 PM,2021,114-106,229.5,1.5
MIL @ BOS,May 1 1:00 PM,2021,101-89,218.0,-5.0
GSW @ MEM,May 1 3:30 PM,2021,117-116,224.0,2.0
PHI @ MIA,May 2 7:30 PM,2021,92-106,208.5,-7.5
DAL @ PHX,May 2 10:00 PM,2021,114-121,214.5,-6.0
MIL @ BOS,May 3 7:00 PM,2021,86-109,216.0,-4.0
GSW @ MEM,May 3 9:30 PM,2021,101-106,227.5,2.0
PHI @ MIA,May 4 7:30 PM,2021,103-119,208.5,-7.5
DAL @ PHX,May 4 10:00 PM,2021,109-129,217.5,-6.0
MIA @ PHI,May 6 7:00 PM,2021,79-99,210.5,-1.0
PHX @ DAL,May 6 9:30 PM,2021,94-103,217.5,-1.0
PHX @ DAL,May 8 3:30 PM,2021,101-111,214.5,3.0
MIA @ PHI,May 8 8:00 PM,2021,108-116,208.5,-2.5
BOS @ MIL,May 9 7:30 PM,2021,116-108,213.0,-1.5
MEM @ GSW,May 9 10:00 PM,2021,98-101,222.5,-9.5
PHI @ MIA,May 10 7:30 PM,2021,85-120,208.0,-3.0
DAL @ PHX,May 10 10:00 PM,2021,80-110,215.5,-7.0
MIL @ BOS,May 11 7:00 PM,2021,110-107,211.5,-4.5
GSW @ MEM,May 11 9:30 PM,2021,95-134,219.0,4.0
MIA @ PHI,May 12 7:00 PM,2021,99-90,206.0,-2.5
PHX @ DAL,May 12 9:30 PM,2021,86-113,210.5,2.0
BOS @ MIL,May 13 7:30 PM,2021,108-95,212.5,-1.0
MEM @ GSW,May 13 10:00 PM,2021,96-110,218.5,-7.5
MIL @ BOS,May 15 3:30 PM,2021,81-109,205.5,-5.0
DAL @ PHX,May 15 8:00 PM,2021,123-90,204.5,-6.5
BOS @ MIA,May 17 8:30 PM,2021,107-118,203.0,-4.5
DAL @ GSW,May 18 9:00 PM,2021,87-112,216.5,-5.5
BOS @ MIA,May 19 8:30 PM,2021,127-102,206.0,-1.0
DAL @ GSW,May 20 9:00 PM,2021,117-126,216.0,-6.0
MIA @ BOS,May 21 8:30 PM,2021,109-103,207.0,-5.5
GSW @ DAL,May 22 9:00 PM,2021,109-100,217.0,-3.0
MIA @ BOS,May 23 8:30 PM,2021,82-102,205.5,-6.5
GSW @ DAL,May 24 9:00 PM,2021,109-119,215.5,-2.0
BOS @ MIA,May 25 8:30 PM,2021,93-80,203.5,3.5
DAL @ GSW,May 26 9:00 PM,2021,110-120,215.0,-6.5
MIA @ BOS,May 27 8:30 PM,2021,111-103,201.5,-8.5
BOS @ MIA,May 29 8:30 PM,2021,100-96,198.0,3.0
BOS @ GSW,Jun 2 9:00 PM,2021,120-108,214.0,-3.5
BOS @ GSW,Jun 5 8:00 PM,2021,88-107,213.5,-4.5
GSW @ BOS,Jun 8 9:00 PM,2021,100-116,214.5,-3.5
GSW @ BOS,Jun 10 9:00 PM,2021,107-97,213.5,-4.0
BOS @ GSW,Jun 13 9:00 PM,2021,94-104,211.0,-3.5
GSW @ BOS,Jun 16 9:00 PM,2021,103-90,211.5,-4.0
