player1,player2,line1,line2,pred1,pred2,model_side1,model_side2,prob1,prob2,prob_both,edge1,edge2,combined_edge,ev_percent,kelly_full,recommendation,confidence_interval1,confidence_interval2,interval_width1,interval_width2,sigma1,sigma2,sigma_flag1,sigma_flag2,simulation_method
Keon Ellis,Buddy Hield,7.5,7.5,9.85,9.97,over,over,0.65,0.655,0.3832,0.072,0.077,0.074,0.15,0.075,0,"(0.0, 23.9)","(0.0, 24.2)",23.93,24.19,7.18,7.26,High,High,Monte Carlo
Keon Ellis,Al Horford,7.5,6.5,9.85,8.77,over,over,0.65,0.669,0.3911,0.072,0.091,0.081,0.17,0.087,0,"(0.0, 23.9)","(0.0, 20.8)",23.93,20.76,7.18,6.12,High,High,Monte Carlo
Keon Ellis,Paolo Banchero,7.5,24.5,9.85,30.3,over,over,0.65,0.762,0.4459,0.072,0.184,0.128,0.34,0.169,0,"(0.0, 23.9)","(11.5, 49.1)",23.93,37.56,7.18,9.58,High,High,Monte Carlo
Keon Ellis,Franz Wagner,7.5,21.5,9.85,24.93,over,over,0.65,0.688,0.4021,0.072,0.109,0.091,0.21,0.103,0,"(0.0, 23.9)","(8.8, 41.0)",23.93,32.19,7.18,8.21,High,High,Monte Carlo
Keon Ellis,Desmond Bane,7.5,18.5,9.85,22.23,over,over,0.65,0.684,0.4003,0.072,0.106,0.089,0.2,0.1,0,"(0.0, 23.9)","(4.4, 40.0)",23.93,35.59,7.18,9.08,High,High,Monte Carlo
Keon Ellis,Alex Sarr,7.5,15.5,9.85,17.52,over,over,0.65,0.609,0.3564,0.072,0.031,0.052,0.07,0.035,0,"(0.0, 23.9)","(1.4, 33.6)",23.93,32.19,7.18,8.21,High,High,Monte Carlo
Keon Ellis,Kyshawn George,7.5,14.5,9.85,14.15,over,under,0.65,0.533,0.3116,0.072,-0.045,0.013,-0.07,0.0,0,"(0.0, 23.9)","(0.6, 27.7)",23.93,27.15,7.18,6.93,High,High,Monte Carlo
Keon Ellis,Anthony Black,7.5,11.5,9.85,14.51,over,over,0.65,0.658,0.3847,0.072,0.08,0.076,0.15,0.077,0,"(0.0, 23.9)","(0.0, 31.6)",23.93,31.59,7.18,8.71,High,High,Monte Carlo
Keon Ellis,Tre Johnson,7.5,11.5,9.85,13.17,over,over,0.65,0.604,0.3531,0.072,0.026,0.049,0.06,0.03,0,"(0.0, 23.9)","(0.0, 27.3)",23.93,27.3,7.18,7.21,High,High,Monte Carlo
Keon Ellis,Bilal Coulibaly,7.5,10.5,9.85,11.98,over,over,0.65,0.57,0.3331,0.072,-0.009,0.032,-0.0,0.0,0,"(0.0, 23.9)","(0.0, 30.2)",23.93,30.24,7.18,9.31,High,High,Monte Carlo
Keon Ellis,Jalen Suggs,7.5,10.5,9.85,20.71,over,over,0.65,0.91,0.5324,0.072,0.332,0.202,0.6,0.299,0,"(0.0, 23.9)","(4.1, 37.3)",23.93,33.15,7.18,8.46,High,High,Monte Carlo
Keon Ellis,Khris Middleton,7.5,10.5,9.85,13.73,over,over,0.65,0.694,0.4062,0.072,0.116,0.094,0.22,0.109,0,"(0.0, 23.9)","(0.0, 28.3)",23.93,28.29,7.18,7.42,High,High,Monte Carlo
Keon Ellis,Tristan da Silva,7.5,8.5,9.85,11.65,over,over,0.65,0.704,0.4117,0.072,0.126,0.099,0.24,0.118,0,"(0.0, 23.9)","(0.0, 25.1)",23.93,25.1,7.18,6.86,High,High,Monte Carlo
Keon Ellis,Cam Whitmore,7.5,8.5,9.85,11.27,over,over,0.65,0.686,0.4011,0.072,0.108,0.09,0.2,0.102,0,"(0.0, 23.9)","(0.0, 24.4)",23.93,24.38,7.18,6.69,High,High,Monte Carlo
Keon Ellis,Corey Kispert,7.5,7.5,9.85,10.58,over,over,0.65,0.698,0.4083,0.072,0.12,0.096,0.22,0.112,0,"(0.0, 23.9)","(0.0, 24.2)",23.93,24.18,7.18,6.94,High,High,Monte Carlo
Keon Ellis,Kevin Durant,7.5,25.5,9.85,29.96,over,over,0.65,0.713,0.4171,0.072,0.135,0.103,0.25,0.126,0,"(0.0, 23.9)","(11.7, 48.2)",23.93,36.52,7.18,9.32,High,High,Monte Carlo
Keon Ellis,Jaylen Brown,7.5,23.5,9.85,26.23,over,over,0.65,0.653,0.3819,0.072,0.075,0.073,0.15,0.073,0,"(0.0, 23.9)","(10.2, 42.2)",23.93,31.98,7.18,8.16,High,High,Monte Carlo
Keon Ellis,Alperen Sengun,7.5,20.5,9.85,18.34,over,under,0.65,0.638,0.3731,0.072,0.06,0.066,0.12,0.06,0,"(0.0, 23.9)","(3.3, 33.4)",23.93,30.06,7.18,7.67,High,High,Monte Carlo
Keon Ellis,Derrick White,7.5,19.5,9.85,18.41,over,under,0.65,0.58,0.3391,0.072,0.002,0.037,0.02,0.009,0,"(0.0, 23.9)","(4.2, 32.6)",23.93,28.48,7.18,7.26,High,High,Monte Carlo
Keon Ellis,Amen Thompson,7.5,15.5,9.85,17.01,over,over,0.65,0.586,0.3426,0.072,0.008,0.04,0.03,0.014,0,"(0.0, 23.9)","(1.9, 32.1)",23.93,30.27,7.18,7.72,High,High,Monte Carlo
Keon Ellis,Payton Pritchard,7.5,15.5,9.85,16.22,over,over,0.65,0.534,0.3125,0.072,-0.044,0.014,-0.06,0.0,0,"(0.0, 23.9)","(0.0, 32.9)",23.93,32.85,7.18,8.48,High,High,Monte Carlo
Keon Ellis,Anfernee Simons,7.5,14.5,9.85,20.48,over,over,0.65,0.812,0.4751,0.072,0.234,0.153,0.43,0.213,0,"(0.0, 23.9)","(4.9, 36.0)",23.93,31.1,7.18,7.93,High,High,Monte Carlo
Keon Ellis,Tari Eason,7.5,10.5,9.85,12.74,over,over,0.65,0.673,0.3938,0.072,0.095,0.083,0.18,0.091,0,"(0.0, 23.9)","(1.2, 24.2)",23.93,23.0,7.18,5.87,High,Med,Monte Carlo
Keon Ellis,Josh Okogie,7.5,8.5,9.85,11.0,over,over,0.65,0.663,0.3877,0.072,0.085,0.078,0.16,0.082,0,"(0.0, 23.9)","(0.0, 24.7)",23.93,24.72,7.18,7.0,High,High,Monte Carlo
Keon Ellis,Sam Hauser,7.5,8.5,9.85,10.59,over,over,0.65,0.641,0.3751,0.072,0.063,0.068,0.13,0.063,0,"(0.0, 23.9)","(0.0, 23.9)",23.93,23.86,7.18,6.77,High,High,Monte Carlo
Keon Ellis,Reed Sheppard,7.5,8.5,9.85,10.99,over,over,0.65,0.68,0.3977,0.072,0.102,0.087,0.19,0.097,0,"(0.0, 23.9)","(0.0, 23.2)",23.93,23.19,7.18,6.22,High,High,Monte Carlo
Keon Ellis,Neemias Queta,7.5,7.5,9.85,11.06,over,over,0.65,0.684,0.4003,0.072,0.106,0.089,0.2,0.1,0,"(0.0, 23.9)","(0.0, 28.1)",23.93,28.06,7.18,8.68,High,High,Monte Carlo
Keon Ellis,Steven Adams,7.5,4.5,9.85,9.32,over,over,0.65,0.756,0.4424,0.072,0.178,0.125,0.33,0.164,0,"(0.0, 23.9)","(0.0, 25.3)",23.93,25.34,7.18,8.17,High,High,Monte Carlo
Keon Ellis,Cade Cunningham,7.5,25.5,9.85,26.89,over,over,0.65,0.563,0.3294,0.072,-0.015,0.028,-0.01,0.0,0,"(0.0, 23.9)","(8.2, 45.6)",23.93,37.39,7.18,9.54,High,High,Monte Carlo
Keon Ellis,Cooper Flagg,7.5,16.5,9.85,16.66,over,over,0.65,0.503,0.2942,0.072,-0.075,-0.002,-0.12,0.0,0,"(0.0, 23.9)","(0.0, 33.6)",23.93,33.55,7.18,8.62,High,High,Monte Carlo
Keon Ellis,P.J. Washington,7.5,15.5,9.85,17.89,over,over,0.65,0.653,0.3822,0.072,0.075,0.074,0.15,0.073,0,"(0.0, 23.9)","(4.0, 31.8)",23.93,27.82,7.18,7.1,High,High,Monte Carlo
Keon Ellis,D'Angelo Russell,7.5,14.5,9.85,11.66,over,under,0.65,0.649,0.3798,0.072,0.071,0.072,0.14,0.07,0,"(0.0, 23.9)","(0.0, 29.8)",23.93,29.81,7.18,9.26,High,High,Monte Carlo
Keon Ellis,Jalen Duren,7.5,14.5,9.85,16.63,over,over,0.65,0.632,0.3699,0.072,0.054,0.063,0.11,0.055,0,"(0.0, 23.9)","(2.2, 31.1)",23.93,28.9,7.18,7.37,High,High,Monte Carlo
Keon Ellis,Tobias Harris,7.5,14.5,9.85,16.21,over,over,0.65,0.579,0.3387,0.072,0.001,0.036,0.02,0.008,0,"(0.0, 23.9)","(0.0, 34.8)",23.93,34.82,7.18,9.49,High,High,Monte Carlo
Keon Ellis,Ausar Thompson,7.5,12.5,9.85,16.09,over,over,0.65,0.701,0.4102,0.072,0.123,0.098,0.23,0.115,0,"(0.0, 23.9)","(0.5, 31.7)",23.93,31.12,7.18,7.94,High,High,Monte Carlo
Keon Ellis,Klay Thompson,7.5,12.5,9.85,15.93,over,over,0.65,0.67,0.3917,0.072,0.092,0.082,0.17,0.087,0,"(0.0, 23.9)","(0.0, 33.9)",23.93,33.92,7.18,9.18,High,High,Monte Carlo
Keon Ellis,Max Christie,7.5,11.5,9.85,13.99,over,over,0.65,0.676,0.3956,0.072,0.098,0.085,0.19,0.093,0,"(0.0, 23.9)","(1.5, 26.5)",23.93,24.99,7.18,6.38,High,High,Monte Carlo
Keon Ellis,Duncan Robinson,7.5,9.5,9.85,13.84,over,over,0.65,0.726,0.4248,0.072,0.148,0.11,0.27,0.137,0,"(0.0, 23.9)","(0.0, 30.5)",23.93,30.51,7.18,8.51,High,High,Monte Carlo
Keon Ellis,Naji Marshall,7.5,9.5,9.85,15.32,over,over,0.65,0.838,0.4899,0.072,0.26,0.166,0.47,0.235,0,"(0.0, 23.9)","(1.8, 28.8)",23.93,26.95,7.18,6.87,High,High,Monte Carlo
Keon Ellis,Caris LeVert,7.5,9.5,9.85,10.63,over,over,0.65,0.565,0.3304,0.072,-0.013,0.029,-0.01,0.0,0,"(0.0, 23.9)","(0.0, 25.6)",23.93,25.58,7.18,7.62,High,High,Monte Carlo
Taurean Prince,LaMelo Ball,5.5,25.5,9.84,28.11,over,over,0.786,0.637,0.4507,0.208,0.059,0.134,0.35,0.176,0,"(0.0, 22.4)","(11.0, 45.2)",22.44,34.2,6.43,8.72,High,High,Monte Carlo
Taurean Prince,Julius Randle,5.5,24.5,9.84,23.72,over,under,0.786,0.56,0.396,0.208,-0.018,0.095,0.19,0.094,0,"(0.0, 22.4)","(9.7, 37.8)",22.44,28.11,6.43,7.17,High,High,Monte Carlo
Taurean Prince,Miles Bridges,5.5,19.5,9.84,22.16,over,over,0.786,0.651,0.4607,0.208,0.073,0.141,0.38,0.191,0,"(0.0, 22.4)","(6.3, 38.0)",22.44,31.65,6.43,8.07,High,High,Monte Carlo
Taurean Prince,Jaden McDaniels,5.5,18.5,9.84,22.08,over,over,0.786,0.707,0.5004,0.208,0.129,0.169,0.5,0.251,0,"(0.0, 22.4)","(7.1, 37.1)",22.44,30.0,6.43,7.65,High,High,Monte Carlo
Taurean Prince,Collin Sexton,5.5,18.5,9.84,22.19,over,over,0.786,0.716,0.507,0.208,0.138,0.173,0.52,0.26,0,"(0.0, 22.4)","(7.3, 37.1)",22.44,29.82,6.43,7.61,High,High,Monte Carlo
Taurean Prince,Donte DiVincenzo,5.5,15.0,9.84,18.04,over,over,0.786,0.658,0.4657,0.208,0.08,0.144,0.4,0.199,0,"(0.0, 22.4)","(0.8, 35.3)",22.44,34.46,6.43,8.79,High,High,Monte Carlo
Taurean Prince,Kon Knueppel,5.5,13.5,9.84,16.5,over,over,0.786,0.684,0.4837,0.208,0.106,0.157,0.45,0.226,0,"(0.0, 22.4)","(2.1, 30.9)",22.44,28.82,6.43,7.35,High,High,Monte Carlo
Taurean Prince,Naz Reid,5.5,13.5,9.84,17.97,over,over,0.786,0.737,0.5213,0.208,0.159,0.183,0.56,0.282,0,"(0.0, 22.4)","(1.7, 34.3)",22.44,32.61,6.43,8.32,High,High,Monte Carlo
Taurean Prince,Rudy Gobert,5.5,10.5,9.84,17.43,over,over,0.786,0.82,0.5802,0.208,0.242,0.225,0.74,0.37,0,"(0.0, 22.4)","(0.0, 34.8)",22.44,34.81,6.43,8.88,High,High,Monte Carlo
Taurean Prince,Ryan Kalkbrenner,5.5,9.5,9.84,10.98,over,over,0.786,0.581,0.4112,0.208,0.003,0.106,0.23,0.117,0,"(0.0, 22.4)","(0.0, 26.7)",22.44,26.66,6.43,8.0,High,High,Monte Carlo
Taurean Prince,Mike Conley,5.5,8.5,9.84,14.88,over,over,0.786,0.723,0.5116,0.208,0.145,0.177,0.53,0.267,0,"(0.0, 22.4)","(0.0, 39.8)",22.44,39.85,6.43,12.74,High,High,Monte Carlo
Taurean Prince,Sion James,5.5,6.5,9.84,7.98,over,over,0.786,0.604,0.4277,0.208,0.026,0.117,0.28,0.142,0,"(0.0, 22.4)","(0.0, 20.4)",22.44,20.37,6.43,6.32,High,High,Monte Carlo
Taurean Prince,Terrence Shannon Jr.,5.5,6.5,9.84,11.8,over,over,0.786,0.726,0.514,0.208,0.148,0.178,0.54,0.271,0,"(0.0, 22.4)","(0.0, 32.2)",22.44,32.17,6.43,10.39,High,High,Monte Carlo
Taurean Prince,Pascal Siakam,5.5,24.5,9.84,23.11,over,under,0.786,0.598,0.4233,0.208,0.02,0.114,0.27,0.135,0,"(0.0, 22.4)","(8.5, 37.7)",22.44,29.16,6.43,7.44,High,High,Monte Carlo
Taurean Prince,Stephen Curry,5.5,24.5,9.84,26.68,over,over,0.786,0.621,0.4392,0.208,0.043,0.125,0.32,0.159,0,"(0.0, 22.4)","(10.8, 42.6)",22.44,31.75,6.43,8.1,High,High,Monte Carlo
Taurean Prince,Jonathan Kuminga,5.5,16.5,9.84,15.81,over,under,0.786,0.553,0.3912,0.208,-0.025,0.091,0.17,0.087,0,"(0.0, 22.4)","(1.2, 30.4)",22.44,29.23,6.43,7.46,High,High,Monte Carlo
Taurean Prince,Aaron Nesmith,5.5,14.5,9.84,14.14,over,under,0.786,0.529,0.3743,0.208,-0.049,0.08,0.12,0.061,0,"(0.0, 22.4)","(0.0, 30.7)",22.44,30.73,6.43,8.46,High,High,Monte Carlo
Taurean Prince,RayJ Dennis,5.5,9.5,9.84,14.16,over,over,0.786,0.757,0.5355,0.208,0.179,0.193,0.61,0.303,0,"(0.0, 22.4)","(0.0, 29.6)",22.44,29.63,6.43,7.89,High,High,Monte Carlo
Taurean Prince,Draymond Green,5.5,8.5,9.84,11.8,over,over,0.786,0.684,0.4838,0.208,0.106,0.157,0.45,0.226,0,"(0.0, 22.4)","(0.0, 27.7)",22.44,27.66,6.43,8.09,High,High,Monte Carlo
Taurean Prince,Ben Sheppard,5.5,8.5,9.84,10.19,over,over,0.786,0.577,0.4082,0.208,-0.001,0.103,0.22,0.112,0,"(0.0, 22.4)","(0.0, 29.0)",22.44,29.02,6.43,9.61,High,High,Monte Carlo
Taurean Prince,Moses Moody,5.5,7.5,9.84,10.81,over,over,0.786,0.697,0.4931,0.208,0.119,0.163,0.48,0.24,0,"(0.0, 22.4)","(0.0, 25.5)",22.44,25.54,6.43,7.51,High,High,Monte Carlo
Taurean Prince,Quenton Jackson,5.5,7.5,9.84,11.28,over,over,0.786,0.752,0.532,0.208,0.174,0.191,0.6,0.298,0,"(0.0, 22.4)","(0.0, 24.1)",22.44,24.12,6.43,6.55,High,High,Monte Carlo
Taurean Prince,Isaiah Jackson,5.5,7.5,9.84,11.95,over,over,0.786,0.779,0.551,0.208,0.201,0.204,0.65,0.326,0,"(0.0, 22.4)","(0.0, 25.3)",22.44,25.3,6.43,6.81,High,High,Monte Carlo
Taurean Prince,Jay Huff,5.5,7.5,9.84,10.48,over,over,0.786,0.628,0.4445,0.208,0.05,0.129,0.33,0.167,0,"(0.0, 22.4)","(0.0, 31.2)",22.44,31.23,6.43,10.59,High,High,Monte Carlo
Taurean Prince,Buddy Hield,5.5,7.5,9.84,9.97,over,over,0.786,0.655,0.4636,0.208,0.077,0.143,0.39,0.195,0,"(0.0, 22.4)","(0.0, 24.2)",22.44,24.19,6.43,7.26,High,High,Monte Carlo
Taurean Prince,Al Horford,5.5,6.5,9.84,8.77,over,over,0.786,0.669,0.4731,0.208,0.091,0.149,0.42,0.21,0,"(0.0, 22.4)","(0.0, 20.8)",22.44,20.76,6.43,6.12,High,High,Monte Carlo
Taurean Prince,Paolo Banchero,5.5,24.5,9.84,30.3,over,over,0.786,0.762,0.5394,0.208,0.184,0.196,0.62,0.309,0,"(0.0, 22.4)","(11.5, 49.1)",22.44,37.56,6.43,9.58,High,High,Monte Carlo
Taurean Prince,Franz Wagner,5.5,21.5,9.84,24.93,over,over,0.786,0.688,0.4865,0.208,0.109,0.159,0.46,0.23,0,"(0.0, 22.4)","(8.8, 41.0)",22.44,32.19,6.43,8.21,High,High,Monte Carlo
Taurean Prince,Desmond Bane,5.5,18.5,9.84,22.23,over,over,0.786,0.684,0.4842,0.208,0.106,0.157,0.45,0.226,0,"(0.0, 22.4)","(4.4, 40.0)",22.44,35.59,6.43,9.08,High,High,Monte Carlo
Taurean Prince,Alex Sarr,5.5,15.5,9.84,17.52,over,over,0.786,0.609,0.4311,0.208,0.031,0.12,0.29,0.147,0,"(0.0, 22.4)","(1.4, 33.6)",22.44,32.19,6.43,8.21,High,High,Monte Carlo
Taurean Prince,Kyshawn George,5.5,14.5,9.84,14.15,over,under,0.786,0.533,0.3769,0.208,-0.045,0.081,0.13,0.065,0,"(0.0, 22.4)","(0.6, 27.7)",22.44,27.15,6.43,6.93,High,High,Monte Carlo
Taurean Prince,Anthony Black,5.5,11.5,9.84,14.51,over,over,0.786,0.658,0.4654,0.208,0.08,0.144,0.4,0.198,0,"(0.0, 22.4)","(0.0, 31.6)",22.44,31.59,6.43,8.71,High,High,Monte Carlo
Taurean Prince,Tre Johnson,5.5,11.5,9.84,13.17,over,over,0.786,0.604,0.4271,0.208,0.026,0.117,0.28,0.141,0,"(0.0, 22.4)","(0.0, 27.3)",22.44,27.3,6.43,7.21,High,High,Monte Carlo
Taurean Prince,Bilal Coulibaly,5.5,10.5,9.84,11.98,over,over,0.786,0.57,0.403,0.208,-0.009,0.1,0.21,0.104,0,"(0.0, 22.4)","(0.0, 30.2)",22.44,30.24,6.43,9.31,High,High,Monte Carlo
Taurean Prince,Jalen Suggs,5.5,10.5,9.84,20.71,over,over,0.786,0.91,0.6441,0.208,0.332,0.27,0.93,0.466,0,"(0.0, 22.4)","(4.1, 37.3)",22.44,33.15,6.43,8.46,High,High,Monte Carlo
Taurean Prince,Khris Middleton,5.5,10.5,9.84,13.73,over,over,0.786,0.694,0.4914,0.208,0.116,0.162,0.47,0.237,0,"(0.0, 22.4)","(0.0, 28.3)",22.44,28.29,6.43,7.42,High,High,Monte Carlo
Taurean Prince,Tristan da Silva,5.5,8.5,9.84,11.65,over,over,0.786,0.704,0.4981,0.208,0.126,0.167,0.49,0.247,0,"(0.0, 22.4)","(0.0, 25.1)",22.44,25.1,6.43,6.86,High,High,Monte Carlo
Taurean Prince,Cam Whitmore,5.5,8.5,9.84,11.27,over,over,0.786,0.686,0.4853,0.208,0.108,0.158,0.46,0.228,0,"(0.0, 22.4)","(0.0, 24.4)",22.44,24.38,6.43,6.69,High,High,Monte Carlo
Taurean Prince,Corey Kispert,5.5,7.5,9.84,10.58,over,over,0.786,0.698,0.494,0.208,0.12,0.164,0.48,0.241,0,"(0.0, 22.4)","(0.0, 24.2)",22.44,24.18,6.43,6.94,High,High,Monte Carlo
Taurean Prince,Kevin Durant,5.5,25.5,9.84,29.96,over,over,0.786,0.713,0.5046,0.208,0.135,0.172,0.51,0.257,0,"(0.0, 22.4)","(11.7, 48.2)",22.44,36.52,6.43,9.32,High,High,Monte Carlo
Taurean Prince,Jaylen Brown,5.5,23.5,9.84,26.23,over,over,0.786,0.653,0.462,0.208,0.075,0.141,0.39,0.193,0,"(0.0, 22.4)","(10.2, 42.2)",22.44,31.98,6.43,8.16,High,High,Monte Carlo
Taurean Prince,Alperen Sengun,5.5,20.5,9.84,18.34,over,under,0.786,0.638,0.4514,0.208,0.06,0.134,0.35,0.177,0,"(0.0, 22.4)","(3.3, 33.4)",22.44,30.06,6.43,7.67,High,High,Monte Carlo
Taurean Prince,Derrick White,5.5,19.5,9.84,18.41,over,under,0.786,0.58,0.4102,0.208,0.002,0.105,0.23,0.115,0,"(0.0, 22.4)","(4.2, 32.6)",22.44,28.48,6.43,7.26,High,High,Monte Carlo
Taurean Prince,Amen Thompson,5.5,15.5,9.84,17.01,over,over,0.786,0.586,0.4145,0.208,0.008,0.108,0.24,0.122,0,"(0.0, 22.4)","(1.9, 32.1)",22.44,30.27,6.43,7.72,High,High,Monte Carlo
Taurean Prince,Payton Pritchard,5.5,15.5,9.84,16.22,over,over,0.786,0.534,0.3781,0.208,-0.044,0.082,0.13,0.067,0,"(0.0, 22.4)","(0.0, 32.9)",22.44,32.85,6.43,8.48,High,High,Monte Carlo
Taurean Prince,Anfernee Simons,5.5,14.5,9.84,20.48,over,over,0.786,0.812,0.5748,0.208,0.234,0.221,0.72,0.362,0,"(0.0, 22.4)","(4.9, 36.0)",22.44,31.1,6.43,7.93,High,High,Monte Carlo
Taurean Prince,Tari Eason,5.5,10.5,9.84,12.74,over,over,0.786,0.673,0.4763,0.208,0.095,0.152,0.43,0.215,0,"(0.0, 22.4)","(1.2, 24.2)",22.44,23.0,6.43,5.87,High,Med,Monte Carlo
Taurean Prince,Josh Okogie,5.5,8.5,9.84,11.0,over,over,0.786,0.663,0.469,0.208,0.085,0.146,0.41,0.203,0,"(0.0, 22.4)","(0.0, 24.7)",22.44,24.72,6.43,7.0,High,High,Monte Carlo
Taurean Prince,Sam Hauser,5.5,8.5,9.84,10.59,over,over,0.786,0.641,0.4538,0.208,0.063,0.136,0.36,0.181,0,"(0.0, 22.4)","(0.0, 23.9)",22.44,23.86,6.43,6.77,High,High,Monte Carlo
Taurean Prince,Reed Sheppard,5.5,8.5,9.84,10.99,over,over,0.786,0.68,0.4812,0.208,0.102,0.155,0.44,0.222,0,"(0.0, 22.4)","(0.0, 23.2)",22.44,23.19,6.43,6.22,High,High,Monte Carlo
Taurean Prince,Neemias Queta,5.5,7.5,9.84,11.06,over,over,0.786,0.684,0.4842,0.208,0.106,0.157,0.45,0.226,0,"(0.0, 22.4)","(0.0, 28.1)",22.44,28.06,6.43,8.68,High,High,Monte Carlo
Taurean Prince,Steven Adams,5.5,4.5,9.84,9.32,over,over,0.786,0.756,0.5351,0.208,0.178,0.193,0.61,0.303,0,"(0.0, 22.4)","(0.0, 25.3)",22.44,25.34,6.43,8.17,High,High,Monte Carlo
Taurean Prince,Cade Cunningham,5.5,25.5,9.84,26.89,over,over,0.786,0.563,0.3984,0.208,-0.015,0.097,0.2,0.098,0,"(0.0, 22.4)","(8.2, 45.6)",22.44,37.39,6.43,9.54,High,High,Monte Carlo
Taurean Prince,Cooper Flagg,5.5,16.5,9.84,16.66,over,over,0.786,0.503,0.3558,0.208,-0.075,0.066,0.07,0.034,0,"(0.0, 22.4)","(0.0, 33.6)",22.44,33.55,6.43,8.62,High,High,Monte Carlo
Taurean Prince,P.J. Washington,5.5,15.5,9.84,17.89,over,over,0.786,0.653,0.4623,0.208,0.075,0.142,0.39,0.193,0,"(0.0, 22.4)","(4.0, 31.8)",22.44,27.82,6.43,7.1,High,High,Monte Carlo
Taurean Prince,D'Angelo Russell,5.5,14.5,9.84,11.66,over,under,0.786,0.649,0.4595,0.208,0.071,0.14,0.38,0.189,0,"(0.0, 22.4)","(0.0, 29.8)",22.44,29.81,6.43,9.26,High,High,Monte Carlo
Taurean Prince,Jalen Duren,5.5,14.5,9.84,16.63,over,over,0.786,0.632,0.4475,0.208,0.054,0.131,0.34,0.171,0,"(0.0, 22.4)","(2.2, 31.1)",22.44,28.9,6.43,7.37,High,High,Monte Carlo
Taurean Prince,Tobias Harris,5.5,14.5,9.84,16.21,over,over,0.786,0.579,0.4098,0.208,0.001,0.105,0.23,0.115,0,"(0.0, 22.4)","(0.0, 34.8)",22.44,34.82,6.43,9.49,High,High,Monte Carlo
Taurean Prince,Ausar Thompson,5.5,12.5,9.84,16.09,over,over,0.786,0.701,0.4962,0.208,0.123,0.166,0.49,0.244,0,"(0.0, 22.4)","(0.5, 31.7)",22.44,31.12,6.43,7.94,High,High,Monte Carlo
Taurean Prince,Klay Thompson,5.5,12.5,9.84,15.93,over,over,0.786,0.67,0.4738,0.208,0.092,0.15,0.42,0.211,0,"(0.0, 22.4)","(0.0, 33.9)",22.44,33.92,6.43,9.18,High,High,Monte Carlo
Taurean Prince,Max Christie,5.5,11.5,9.84,13.99,over,over,0.786,0.676,0.4785,0.208,0.098,0.153,0.44,0.218,0,"(0.0, 22.4)","(1.5, 26.5)",22.44,24.99,6.43,6.38,High,High,Monte Carlo
Taurean Prince,Duncan Robinson,5.5,9.5,9.84,13.84,over,over,0.786,0.726,0.5139,0.208,0.148,0.178,0.54,0.271,0,"(0.0, 22.4)","(0.0, 30.5)",22.44,30.51,6.43,8.51,High,High,Monte Carlo
Taurean Prince,Naji Marshall,5.5,9.5,9.84,15.32,over,over,0.786,0.838,0.5927,0.208,0.26,0.234,0.78,0.389,0,"(0.0, 22.4)","(1.8, 28.8)",22.44,26.95,6.43,6.87,High,High,Monte Carlo
Taurean Prince,Caris LeVert,5.5,9.5,9.84,10.63,over,over,0.786,0.565,0.3996,0.208,-0.013,0.097,0.2,0.099,0,"(0.0, 22.4)","(0.0, 25.6)",22.44,25.58,6.43,7.62,High,High,Monte Carlo
LaMelo Ball,Julius Randle,25.5,24.5,28.11,23.72,over,under,0.637,0.56,0.3209,0.059,-0.018,0.02,-0.04,0.0,0,"(11.0, 45.2)","(9.7, 37.8)",34.2,28.11,8.72,7.17,High,High,Monte Carlo
LaMelo Ball,Jaden McDaniels,25.5,18.5,28.11,22.08,over,over,0.637,0.707,0.4054,0.059,0.129,0.094,0.22,0.108,0,"(11.0, 45.2)","(7.1, 37.1)",34.2,30.0,8.72,7.65,High,High,Monte Carlo
LaMelo Ball,Donte DiVincenzo,25.5,15.0,28.11,18.04,over,over,0.637,0.658,0.3773,0.059,0.08,0.07,0.13,0.066,0,"(11.0, 45.2)","(0.8, 35.3)",34.2,34.46,8.72,8.79,High,High,Monte Carlo
LaMelo Ball,Naz Reid,25.5,13.5,28.11,17.97,over,over,0.637,0.737,0.4224,0.059,0.159,0.109,0.27,0.134,0,"(11.0, 45.2)","(1.7, 34.3)",34.2,32.61,8.72,8.32,High,High,Monte Carlo
LaMelo Ball,Rudy Gobert,25.5,10.5,28.11,17.43,over,over,0.637,0.82,0.4701,0.059,0.242,0.15,0.41,0.205,0,"(11.0, 45.2)","(0.0, 34.8)",34.2,34.81,8.72,8.88,High,High,Monte Carlo
LaMelo Ball,Mike Conley,25.5,8.5,28.11,14.88,over,over,0.637,0.723,0.4145,0.059,0.145,0.102,0.24,0.122,0,"(11.0, 45.2)","(0.0, 39.8)",34.2,39.85,8.72,12.74,High,High,Monte Carlo
LaMelo Ball,Terrence Shannon Jr.,25.5,6.5,28.11,11.8,over,over,0.637,0.726,0.4164,0.059,0.148,0.104,0.25,0.125,0,"(11.0, 45.2)","(0.0, 32.2)",34.2,32.17,8.72,10.39,High,High,Monte Carlo
LaMelo Ball,Pascal Siakam,25.5,24.5,28.11,23.11,over,under,0.637,0.598,0.343,0.059,0.02,0.04,0.03,0.015,0,"(11.0, 45.2)","(8.5, 37.7)",34.2,29.16,8.72,7.44,High,High,Monte Carlo
LaMelo Ball,Stephen Curry,25.5,24.5,28.11,26.68,over,over,0.637,0.621,0.3558,0.059,0.043,0.051,0.07,0.034,0,"(11.0, 45.2)","(10.8, 42.6)",34.2,31.75,8.72,8.1,High,High,Monte Carlo
