NAME,CATEGORY,SIDE,BOOKMAKER,LINE,ODDS,fair_line,fair_odds,GAME_DATE
Domantas Sabonis,rebounds,over,espnbet,11.5,125,11.5,145,2024-11-14
Domantas Sabonis,points,over,espnbet,13.5,130,13.0,100,2024-11-14
Domantas Sabonis,points,over,fanduel,13.5,120,13.0,100,2024-11-14
Keegan Murray,points,over,fanduel,18.5,-114,18.5,100,2024-11-14
Domantas Sabonis,rebounds,under,espnbet,11.5,-180,11.5,-145,2024-11-14
Josh Okogie,points,over,fanduel,27.5,130,27.5,146,2024-11-14
Josh Okogie,points,under,fanduel,27.5,-174,27.5,-146,2024-11-14
Keegan Murray,points,under,fanduel,18.5,-114,18.5,100,2024-11-14
Domantas Sabonis,points,under,fanduel,13.5,-160,13.0,100,2024-11-14
Domantas Sabonis,points,under,espnbet,13.5,-185,13.0,100,2024-11-14
Kevin Huerter,points,under,fanduel,21.5,132,21.5,149,2024-11-14
Kevin Huerter,points,over,fanduel,21.5,-178,21.5,-149,2024-11-14
Luka Dončić,points,over,fanduel,38.5,-118,38.5,-102,2024-11-14
Luka Dončić,points,over,espnbet,39.5,100,38.5,-102,2024-11-14
Dereck Lively,rebounds,under,fanduel,2.5,-108,2.5,106,2024-11-14
Quentin Grimes,points,over,fanduel,15.5,116,15.5,131,2024-11-14
Luka Dončić,assists,under,espnbet,7.5,-190,7.5,-172,2024-11-14
Dereck Lively,points,over,fanduel,2.5,-104,2.5,110,2024-11-14
John Collins,rebounds,under,espnbet,8.5,-150,8.5,107,2024-11-14
Dereck Lively,points,under,fanduel,2.5,-128,2.5,-110,2024-11-14
Naji Marshall,points,over,fanduel,17.5,-112,17.5,102,2024-11-14
John Collins,rebounds,over,espnbet,8.5,105,8.5,-107,2024-11-14
Quentin Grimes,points,under,fanduel,15.5,-154,15.5,-131,2024-11-14
Naji Marshall,points,under,fanduel,17.5,-118,17.5,-102,2024-11-14
Luka Dončić,assists,over,espnbet,7.5,135,7.5,172,2024-11-14
Dereck Lively,rebounds,over,fanduel,2.5,-122,2.5,-106,2024-11-14
Luka Dončić,points,under,fanduel,38.5,-112,38.5,102,2024-11-14
Luka Dončić,points,under,espnbet,39.5,-140,38.5,102,2024-11-14
Caleb Martin,rebounds,over,draftkings,4.5,-115,4.5,-104,2024-11-15
Paul George,rebounds,over,draftkings,5.5,225,5.0,100,2024-11-15
Tristan da Silva,rebounds,over,draftkings,3.5,-145,3.5,-132,2024-11-15
Joel Embiid,assists,over,draftkings,2.5,165,2.5,181,2024-11-15
Kelly Oubre Jr.,rebounds,over,draftkings,4.5,150,4.5,165,2024-11-15
Kyle Lowry,assists,over,draftkings,3.5,175,3.5,192,2024-11-15
Goga Bitadze,rebounds,over,draftkings,4.5,-230,4.5,268,2024-11-15
Tobias Harris,assists,over,fanduel,2.5,-114,2.5,100,2024-11-15
RJ Barrett,points,under,fanduel,19.5,-132,19.5,-114,2024-11-15
Tobias Harris,assists,under,fanduel,2.5,-114,2.5,100,2024-11-15
RJ Barrett,points,over,fanduel,19.5,100,19.5,114,2024-11-15
Jakob Pöltl,rebounds,under,fanduel,20.5,-200,20.5,-165,2024-11-15
Jakob Pöltl,rebounds,over,fanduel,20.5,148,20.5,165,2024-11-15
Victor Wembanyama,rebounds,over,espnbet,14.5,165,11.5,105,2024-11-15
Anthony Davis,rebounds,under,espnbet,12.5,165,12.5,-141,2024-11-15
LeBron James,points,over,betrivers,14.5,-162,14.5,-132,2024-11-15
Anthony Davis,points,over,espnbet,40.5,115,40.0,100,2024-11-15
LeBron James,points,under,betrivers,14.5,114,14.5,132,2024-11-15
Anthony Davis,points,under,espnbet,40.5,-165,40.0,100,2024-11-15
Victor Wembanyama,rebounds,under,espnbet,14.5,-250,11.5,-105,2024-11-15
Anthony Davis,rebounds,over,espnbet,12.5,-250,12.5,141,2024-11-15
Kyle Kuzma,rebounds,under,fanduel,7.5,100,7.5,114,2024-11-15
Kyle Kuzma,rebounds,over,fanduel,7.5,-132,7.5,-114,2024-11-15
Cam Thomas,points,over,espnbet,45.5,110,23.5,109,2024-11-15
Cam Thomas,points,under,espnbet,45.5,-160,23.5,-109,2024-11-15
Darius Garland,rebounds,over,fanduel,3.5,162,3.5,158,2024-11-15
Darius Garland,rebounds,over,draftkings,3.5,105,3.5,158,2024-11-15
Darius Garland,points,over,fanduel,29.5,-110,29.5,104,2024-11-15
Dean Wade,rebounds,under,fanduel,4.5,-114,4.5,100,2024-11-15
Darius Garland,assists,over,fanduel,8.5,-172,8.5,-144,2024-11-15
Donovan Mitchell,points,under,espnbet,30.5,-140,30.5,-117,2024-11-15
Dean Wade,points,over,fanduel,5.5,-125,5.5,-108,2024-11-15
Jarrett Allen,rebounds,over,fanduel,11.5,118,11.5,167,2024-11-15
Jarrett Allen,rebounds,over,espnbet,11.5,145,11.5,167,2024-11-15
Donovan Mitchell,points,over,espnbet,30.5,100,30.5,117,2024-11-15
Nikola Vučević,assists,over,draftkings,2.5,145,2.5,160,2024-11-15
Coby White,assists,over,draftkings,4.5,500,3.5,105,2024-11-15
Darius Garland,points,under,fanduel,29.5,-120,29.5,-104,2024-11-15
Dean Wade,points,under,fanduel,5.5,-106,5.5,108,2024-11-15
Zach LaVine,rebounds,over,draftkings,4.5,-110,4.5,100,2024-11-15
Jarrett Allen,points,under,fanduel,23.5,120,23.5,135,2024-11-15
Jarrett Allen,points,over,fanduel,23.5,-160,23.5,-135,2024-11-15
Darius Garland,assists,under,fanduel,8.5,128,8.5,144,2024-11-15
Caris LeVert,rebounds,over,draftkings,2.5,135,2.5,149,2024-11-15
Patrick Williams,rebounds,over,draftkings,4.5,310,3.5,-136,2024-11-15
Dean Wade,rebounds,over,fanduel,4.5,-114,4.5,100,2024-11-15
Josh Giddey,rebounds,over,draftkings,3.5,120,7.5,100,2024-11-15
Darius Garland,rebounds,under,fanduel,3.5,-220,3.5,-158,2024-11-15
Ayo Dosunmu,assists,over,draftkings,4.5,175,3.5,109,2024-11-15
Jarrett Allen,rebounds,under,fanduel,11.5,-158,11.5,-167,2024-11-15
Jarrett Allen,rebounds,under,espnbet,11.5,-215,11.5,-167,2024-11-15
Yves Missi,rebounds,under,betrivers,7.5,-143,7.5,-122,2024-11-15
Peyton Watson,rebounds,under,betrivers,5.5,-103,6.0,100,2024-11-15
Dejounte Murray,points,under,betrivers,21.5,-120,21.5,-102,2024-11-15
Dejounte Murray,points,under,fanduel,16.5,104,21.5,-102,2024-11-15
Dejounte Murray,assists,under,betrivers,6.5,-137,6.5,-116,2024-11-15
Christian Braun,rebounds,under,betrivers,5.5,-103,5.5,111,2024-11-15
Dejounte Murray,points,over,betrivers,21.5,-114,21.5,102,2024-11-15
Dejounte Murray,points,over,fanduel,16.5,-138,21.5,102,2024-11-15
Jamal Murray,points,under,fanduel,16.5,104,17.0,100,2024-11-15
Jamal Murray,points,under,espnbet,16.5,-140,17.0,100,2024-11-15
Peyton Watson,rebounds,over,betrivers,5.5,-130,6.0,100,2024-11-15
Peyton Watson,points,under,betrivers,12.5,-125,12.5,-106,2024-11-15
Trey Murphy,assists,under,betrivers,2.5,-195,2.5,-159,2024-11-15
Brandon Ingram,points,over,fanduel,30.5,-144,26.0,100,2024-11-15
Brandon Ingram,points,over,betrivers,24.5,-113,26.0,100,2024-11-15
Dejounte Murray,assists,over,betrivers,6.5,100,6.5,116,2024-11-15
Trey Murphy,assists,over,betrivers,2.5,140,2.5,159,2024-11-15
Christian Braun,points,over,betrivers,13.5,-124,14.5,105,2024-11-15
Brandon Ingram,rebounds,under,betrivers,5.5,-109,5.5,107,2024-11-15
Yves Missi,points,under,betrivers,7.5,-113,7.5,105,2024-11-15
Trey Murphy,rebounds,under,betrivers,4.5,-109,4.5,107,2024-11-15
Trey Murphy,points,under,betrivers,16.5,-105,16.5,110,2024-11-15
Dejounte Murray,rebounds,under,betrivers,3.5,120,3.5,137,2024-11-15
Peyton Watson,points,over,betrivers,12.5,-106,12.5,106,2024-11-15
Brandon Ingram,points,under,fanduel,30.5,108,26.0,100,2024-11-15
Brandon Ingram,points,under,betrivers,24.5,-121,26.0,100,2024-11-15
Jamal Murray,points,over,fanduel,16.5,-138,17.0,100,2024-11-15
Jamal Murray,points,over,espnbet,16.5,100,17.0,100,2024-11-15
Dejounte Murray,rebounds,over,betrivers,3.5,-165,3.5,-137,2024-11-15
Yves Missi,points,over,betrivers,7.5,-118,7.5,-105,2024-11-15
Brandon Ingram,rebounds,over,betrivers,5.5,-125,5.5,-107,2024-11-15
Brandon Ingram,assists,over,betrivers,6.5,-112,6.5,104,2024-11-15
Yves Missi,rebounds,over,betrivers,7.5,108,7.5,122,2024-11-15
Trey Murphy,rebounds,over,betrivers,4.5,-125,4.5,-107,2024-11-15
Christian Braun,rebounds,over,betrivers,5.5,-130,5.5,-111,2024-11-15
Brandon Ingram,assists,under,betrivers,6.5,-122,6.5,-104,2024-11-15
Christian Braun,points,under,betrivers,13.5,-108,14.5,-105,2024-11-15
Trey Murphy,points,over,betrivers,16.5,-130,16.5,-110,2024-11-15
Shai Gilgeous-Alexander,points,over,espnbet,29.5,-105,29.5,124,2024-11-15
Shai Gilgeous-Alexander,points,over,betrivers,31.5,-106,29.5,124,2024-11-15
Luguentz Dort,rebounds,under,betrivers,4.5,-143,4.5,-121,2024-11-15
Devin Booker,points,under,fanduel,8.5,-122,27.5,-106,2024-11-15
Devin Booker,points,under,betrivers,27.5,-124,27.5,-106,2024-11-15
Devin Booker,points,over,fanduel,8.5,-108,27.5,106,2024-11-15
Devin Booker,points,over,betrivers,27.5,-110,27.5,106,2024-11-15
Shai Gilgeous-Alexander,points,under,espnbet,29.5,-135,29.5,-124,2024-11-15
Shai Gilgeous-Alexander,points,under,betrivers,31.5,-129,29.5,-124,2024-11-15
Jalen Williams,rebounds,under,betrivers,6.5,-122,6.5,-104,2024-11-15
Luguentz Dort,points,under,betrivers,11.5,-105,11.5,110,2024-11-15
Jalen Williams,assists,over,betrivers,5.5,-104,5.5,117,2024-11-15
Devin Booker,assists,under,betrivers,6.5,-162,6.5,-135,2024-11-15
Devin Booker,assists,under,fanduel,5.5,-168,6.5,-135,2024-11-15
Shai Gilgeous-Alexander,assists,under,betrivers,6.5,-130,6.5,-110,2024-11-15
Jusuf Nurkić,points,over,betrivers,10.5,-117,10.5,100,2024-11-15
Shai Gilgeous-Alexander,rebounds,under,betrivers,5.5,117,5.5,133,2024-11-15
Luguentz Dort,rebounds,over,betrivers,4.5,106,4.5,121,2024-11-15
Shai Gilgeous-Alexander,assists,over,betrivers,6.5,-105,6.5,110,2024-11-15
Jalen Williams,rebounds,over,betrivers,6.5,-112,6.5,104,2024-11-15
Devin Booker,rebounds,under,fanduel,4.5,-146,4.0,100,2024-11-15
Devin Booker,rebounds,under,betrivers,3.5,123,4.0,100,2024-11-15
Devin Booker,rebounds,over,fanduel,4.5,110,4.0,100,2024-11-15
Devin Booker,rebounds,over,betrivers,3.5,-167,4.0,100,2024-11-15
Jalen Williams,points,over,betrivers,21.5,-117,21.5,100,2024-11-15
Jalen Williams,points,under,betrivers,21.5,-117,21.5,100,2024-11-15
Luguentz Dort,points,over,betrivers,11.5,-130,11.5,-110,2024-11-15
Jusuf Nurkić,points,under,betrivers,10.5,-117,10.5,100,2024-11-15
Jusuf Nurkić,rebounds,under,betrivers,11.5,-121,11.5,-104,2024-11-15
Jusuf Nurkić,rebounds,over,betrivers,11.5,-112,11.5,104,2024-11-15
Devin Booker,assists,over,betrivers,6.5,118,6.5,135,2024-11-15
Devin Booker,assists,over,fanduel,5.5,126,6.5,135,2024-11-15
Shai Gilgeous-Alexander,rebounds,over,betrivers,5.5,-159,5.5,-133,2024-11-15
Jalen Williams,assists,under,betrivers,5.5,-132,5.5,-117,2024-11-15
Kai Jones,rebounds,over,fanduel,4.5,-144,4.5,-123,2024-11-15
James Harden,points,under,fanduel,22.5,114,21.5,100,2024-11-15
James Harden,points,over,fanduel,22.5,-152,21.5,100,2024-11-15
Kai Jones,rebounds,under,fanduel,4.5,108,4.5,123,2024-11-15
Alperen Şengun,rebounds,over,espnbet,8.5,145,7.5,102,2024-11-15
Alperen Şengun,rebounds,under,espnbet,8.5,-215,7.5,-102,2024-11-15
Jesse Edwards,points,over,fanduel,34.5,-144,34.5,-123,2024-11-16
De'Aaron Fox,points,under,fanduel,59.5,102,59.5,116,2024-11-16
De'Aaron Fox,points,over,fanduel,59.5,-136,59.5,-116,2024-11-16
Jesse Edwards,points,under,fanduel,34.5,108,34.5,123,2024-11-16
Giannis Antetokounmpo,points,over,espnbet,23.5,-115,29.5,786,2024-11-16
Giannis Antetokounmpo,rebounds,under,espnbet,16.5,-150,15.5,164,2024-11-16
Giannis Antetokounmpo,rebounds,over,fanduel,15.5,-180,15.5,-164,2024-11-16
Giannis Antetokounmpo,rebounds,over,espnbet,16.5,105,15.5,-164,2024-11-16
LaMelo Ball,assists,under,fanduel,5.5,-152,6.0,100,2024-11-16
LaMelo Ball,rebounds,under,fanduel,7.5,-125,5.5,104,2024-11-16
Giannis Antetokounmpo,points,under,espnbet,23.5,-125,29.5,-786,2024-11-16
LaMelo Ball,assists,over,fanduel,5.5,114,6.0,100,2024-11-16
LaMelo Ball,rebounds,over,fanduel,7.5,-106,5.5,-104,2024-11-16
LaMelo Ball,points,over,fanduel,22.5,-128,24.5,242,2024-11-16
LaMelo Ball,points,over,espnbet,23.5,-130,24.5,242,2024-11-16
LaMelo Ball,points,under,fanduel,22.5,-104,24.5,-242,2024-11-16
LaMelo Ball,points,under,espnbet,23.5,-110,24.5,-242,2024-11-16
Yves Missi,rebounds,under,betrivers,8.5,-105,8.0,100,2024-11-16
LeBron James,assists,over,betrivers,5.5,-139,8.0,100,2024-11-16
LeBron James,rebounds,under,betrivers,7.5,-115,8.0,100,2024-11-16
Anthony Davis,rebounds,under,espnbet,14.5,-240,13.5,188,2024-11-16
Anthony Davis,rebounds,under,betrivers,13.5,165,13.5,188,2024-11-16
LeBron James,points,under,betrivers,20.5,285,20.5,321,2024-11-16
Brandon Ingram,rebounds,under,betrivers,3.5,-225,5.0,100,2024-11-16
Anthony Davis,points,under,espnbet,33.5,-165,30.0,100,2024-11-16
LeBron James,assists,under,betrivers,5.5,-103,8.0,100,2024-11-16
LeBron James,points,over,betrivers,20.5,-500,20.5,-321,2024-11-16
Anthony Davis,rebounds,over,espnbet,14.5,160,13.5,-188,2024-11-16
Anthony Davis,rebounds,over,betrivers,13.5,-245,13.5,-188,2024-11-16
Brandon Ingram,rebounds,over,betrivers,3.5,155,5.0,100,2024-11-16
Yves Missi,rebounds,over,betrivers,8.5,-137,8.0,100,2024-11-16
Anthony Davis,points,over,espnbet,33.5,115,30.0,100,2024-11-16
LeBron James,rebounds,over,betrivers,7.5,-124,8.0,100,2024-11-16
RJ Barrett,points,under,fanduel,25.5,-198,21.5,100,2024-11-16
Jayson Tatum,points,over,fanduel,20.5,-130,27.5,-104,2024-11-16
RJ Barrett,points,over,fanduel,25.5,146,21.5,100,2024-11-16
Jaylen Brown,rebounds,over,fanduel,6.5,114,6.0,100,2024-11-16
Jaylen Brown,rebounds,under,fanduel,6.5,-152,6.0,100,2024-11-16
Jayson Tatum,points,under,fanduel,20.5,-102,27.5,104,2024-11-16
Mike Conley,assists,over,betrivers,5.5,123,5.5,139,2024-11-17
Rudy Gobert,rebounds,over,betrivers,11.5,102,11.5,117,2024-11-17
Rudy Gobert,points,over,betrivers,10.5,-125,10.5,-107,2024-11-17
Naz Reid,rebounds,over,betrivers,5.5,-107,5.5,107,2024-11-17
Naz Reid,points,under,betrivers,13.5,-117,12.5,100,2024-11-17
Grayson Allen,points,under,fanduel,15.5,-132,9.0,100,2024-11-17
Mike Conley,points,under,betrivers,9.5,-115,9.5,101,2024-11-17
Jesse Edwards,points,over,espnbet,19.5,-125,24.5,576,2024-11-17
Jesse Edwards,points,over,betrivers,28.5,-109,24.5,576,2024-11-17
Jesse Edwards,rebounds,over,betrivers,5.5,-162,5.5,-135,2024-11-17
Devin Booker,points,under,espnbet,46.5,-110,34.5,100,2024-11-17
Devin Booker,points,under,betrivers,26.5,-117,34.5,100,2024-11-17
Mike Conley,points,over,betrivers,9.5,-118,9.5,-101,2024-11-17
Grayson Allen,points,over,fanduel,15.5,100,9.0,100,2024-11-17
Devin Booker,points,over,espnbet,46.5,-130,34.5,100,2024-11-17
Devin Booker,points,over,betrivers,26.5,-117,34.5,100,2024-11-17
Jesse Edwards,assists,over,betrivers,4.5,112,4.5,128,2024-11-17
Devin Booker,assists,under,betrivers,6.5,-155,6.5,-127,2024-11-17
Jusuf Nurkic,points,over,betrivers,9.5,-121,9.5,-103,2024-11-17
Jaden McDaniels,points,over,betrivers,10.5,-125,10.5,-107,2024-11-17
Jaden McDaniels,rebounds,over,betrivers,4.5,112,4.5,129,2024-11-17
Jaden McDaniels,rebounds,under,betrivers,4.5,-155,4.5,-129,2024-11-17
Jaden McDaniels,points,under,betrivers,10.5,-108,10.5,107,2024-11-17
Naz Reid,points,over,betrivers,13.5,-117,12.5,100,2024-11-17
Devin Booker,rebounds,under,betrivers,3.5,-120,3.5,-102,2024-11-17
Devin Booker,rebounds,over,betrivers,3.5,-114,3.5,102,2024-11-17
Naz Reid,rebounds,under,betrivers,5.5,-129,5.5,-107,2024-11-17
Rudy Gobert,rebounds,under,betrivers,11.5,-139,11.5,-117,2024-11-17
Rudy Gobert,points,under,betrivers,10.5,-109,10.5,107,2024-11-17
Jesse Edwards,assists,under,betrivers,4.5,-152,4.5,-128,2024-11-17
Jusuf Nurkic,points,under,betrivers,9.5,-113,9.5,103,2024-11-17
Mike Conley,assists,under,betrivers,5.5,-167,5.5,-139,2024-11-17
Jesse Edwards,rebounds,under,betrivers,5.5,118,5.5,135,2024-11-17
Jusuf Nurkic,rebounds,under,betrivers,10.5,-148,9.5,118,2024-11-17
Jusuf Nurkic,rebounds,over,betrivers,10.5,107,9.5,-118,2024-11-17
Devin Booker,assists,over,betrivers,6.5,112,6.5,127,2024-11-17
Jesse Edwards,points,under,espnbet,19.5,-115,24.5,-576,2024-11-17
Jesse Edwards,points,under,betrivers,28.5,-124,24.5,-576,2024-11-17
Bam Adebayo,rebounds,over,fanduel,8.5,120,8.5,144,2024-11-17
Bam Adebayo,rebounds,over,espnbet,8.5,135,8.5,144,2024-11-17
Pascal Siakam,points,over,fanduel,23.5,134,20.5,104,2024-11-17
Bam Adebayo,points,under,fanduel,23.5,-174,20.5,-104,2024-11-17
Bam Adebayo,points,under,espnbet,23.5,-180,20.5,-104,2024-11-17
Bam Adebayo,points,over,fanduel,23.5,130,20.5,104,2024-11-17
Bam Adebayo,points,over,espnbet,23.5,125,20.5,104,2024-11-17
Tyler Herro,points,under,fanduel,24.5,-102,23.5,113,2024-11-17
Myles Turner,points,over,fanduel,26.5,102,19.5,131,2024-11-17
Bam Adebayo,rebounds,under,fanduel,8.5,-160,8.5,-144,2024-11-17
Bam Adebayo,rebounds,under,espnbet,8.5,-190,8.5,-144,2024-11-17
Pascal Siakam,points,under,fanduel,23.5,-180,20.5,-104,2024-11-17
Pascal Siakam,rebounds,over,fanduel,5.5,260,7.5,124,2024-11-17
Tyler Herro,points,over,fanduel,24.5,-130,23.5,-113,2024-11-17
Myles Turner,points,under,fanduel,26.5,-136,19.5,-131,2024-11-17
Bilal Coulibaly,assists,under,betrivers,2.5,-113,2.5,102,2024-11-17
Tobias Harris,assists,over,betrivers,2.5,-113,2.5,102,2024-11-17
Jordan Poole,rebounds,under,betrivers,2.5,128,2.5,143,2024-11-17
Jordan Poole,assists,over,betrivers,4.5,-141,4.5,-121,2024-11-17
Jordan Poole,assists,under,betrivers,4.5,107,4.5,121,2024-11-17
Jordan Poole,rebounds,over,betrivers,2.5,-167,2.5,-143,2024-11-17
Jaden Ivey,assists,over,betrivers,4.5,102,4.5,116,2024-11-17
Kyle Kuzma,assists,over,betrivers,2.5,-167,2.5,-141,2024-11-17
Bilal Coulibaly,rebounds,over,betrivers,5.5,-105,5.5,109,2024-11-17
Jaden Ivey,points,over,betrivers,19.5,-104,19.5,110,2024-11-17
Kyle Kuzma,rebounds,under,betrivers,6.5,-130,6.5,-111,2024-11-17
Jaden Ivey,rebounds,under,betrivers,4.5,-127,4.5,-109,2024-11-17
Tobias Harris,points,under,betrivers,15.5,-121,15.5,-105,2024-11-17
Kyle Kuzma,rebounds,over,betrivers,6.5,-103,6.5,111,2024-11-17
Tobias Harris,rebounds,over,betrivers,7.5,-120,7.5,-103,2024-11-17
Bilal Coulibaly,assists,over,betrivers,2.5,-117,2.5,-102,2024-11-17
Tobias Harris,assists,under,betrivers,2.5,-118,2.5,-102,2024-11-17
Jaden Ivey,rebounds,over,betrivers,4.5,-105,4.5,109,2024-11-17
Jalen Duren,points,under,betrivers,10.5,-113,10.5,102,2024-11-17
Cade Cunningham,rebounds,under,betrivers,6.5,-114,6.5,101,2024-11-17
Tobias Harris,rebounds,under,betrivers,7.5,-112,7.5,103,2024-11-17
Bilal Coulibaly,points,under,betrivers,11.5,-113,11.5,102,2024-11-17
Tobias Harris,points,over,betrivers,15.5,-110,15.5,105,2024-11-17
Bilal Coulibaly,rebounds,under,betrivers,5.5,-127,5.5,-109,2024-11-17
Kyle Kuzma,points,over,espnbet,22.5,-120,20.5,-102,2024-11-17
Kyle Kuzma,points,over,betrivers,20.5,-118,20.5,-102,2024-11-17
Jalen Duren,rebounds,under,betrivers,11.5,-136,11.5,-116,2024-11-17
Cade Cunningham,points,under,betrivers,24.5,-107,24.5,106,2024-11-17
Jalen Duren,rebounds,over,betrivers,11.5,102,11.5,116,2024-11-17
Jaden Ivey,assists,under,betrivers,4.5,-136,4.5,-116,2024-11-17
Cade Cunningham,assists,under,espnbet,9.5,-190,9.0,100,2024-11-17
Cade Cunningham,assists,under,betrivers,8.5,-114,9.0,100,2024-11-17
Cade Cunningham,rebounds,over,betrivers,6.5,-117,6.5,-101,2024-11-17
Kyle Kuzma,assists,under,betrivers,2.5,125,2.5,141,2024-11-17
Jalen Duren,points,over,betrivers,10.5,-118,10.5,-102,2024-11-17
Jordan Poole,points,under,espnbet,25.5,-140,21.0,100,2024-11-17
Jordan Poole,points,under,betrivers,19.5,-112,21.0,100,2024-11-17
Jaden Ivey,points,under,betrivers,19.5,-129,19.5,-110,2024-11-17
Kyle Kuzma,points,under,espnbet,22.5,-120,20.5,102,2024-11-17
Kyle Kuzma,points,under,betrivers,20.5,-113,20.5,102,2024-11-17
Cade Cunningham,assists,over,espnbet,9.5,135,9.0,100,2024-11-17
Cade Cunningham,assists,over,betrivers,8.5,-117,9.0,100,2024-11-17
Jordan Poole,points,over,espnbet,25.5,100,21.0,100,2024-11-17
Jordan Poole,points,over,betrivers,19.5,-120,21.0,100,2024-11-17
Cade Cunningham,points,over,fanduel,24.5,195,24.5,-106,2024-11-17
Cade Cunningham,points,over,betrivers,24.5,-124,24.5,-106,2024-11-17
Bilal Coulibaly,points,over,betrivers,11.5,-118,11.5,-102,2024-11-17
Jamal Murray,points,under,espnbet,13.5,-120,16.5,100,2024-11-17
Scotty Pippen Jr.,points,under,fanduel,11.5,-118,11.5,-102,2024-11-17
Jamal Murray,points,over,espnbet,13.5,-120,16.5,100,2024-11-17
Scotty Pippen Jr.,points,over,fanduel,11.5,-112,11.5,102,2024-11-17
Desmond Bane,points,over,espnbet,9.5,-125,12.5,100,2024-11-17
Desmond Bane,points,under,espnbet,9.5,-115,12.5,100,2024-11-17
Darius Garland,assists,over,betrivers,6.5,-143,7.5,113,2024-11-17
Darius Garland,assists,under,betrivers,6.5,105,7.5,-113,2024-11-17
Evan Mobley,assists,under,betrivers,3.5,-159,3.5,-134,2024-11-17
Jarrett Allen,rebounds,over,fanduel,15.5,168,10.5,111,2024-11-17
LaMelo Ball,points,under,espnbet,29.5,-160,26.5,100,2024-11-17
Jarrett Allen,assists,under,betrivers,1.5,148,1.5,161,2024-11-17
LaMelo Ball,points,over,espnbet,29.5,110,26.5,100,2024-11-17
Evan Mobley,rebounds,under,fanduel,12.5,-205,9.5,-110,2024-11-17
Jarrett Allen,assists,over,betrivers,1.5,-205,1.5,-161,2024-11-17
Brandon Miller,assists,over,betrivers,2.5,-139,2.5,-119,2024-11-17
Jarrett Allen,rebounds,under,fanduel,15.5,-230,10.5,-111,2024-11-17
Evan Mobley,rebounds,over,fanduel,12.5,152,9.5,110,2024-11-17
LaMelo Ball,assists,under,betrivers,6.5,-152,6.5,-126,2024-11-17
Evan Mobley,assists,over,betrivers,3.5,117,3.5,134,2024-11-17
Brandon Miller,assists,under,betrivers,2.5,102,2.5,119,2024-11-17
LaMelo Ball,assists,over,betrivers,6.5,110,6.5,126,2024-11-17
Cam Thomas,points,over,fanduel,18.5,-102,23.5,105,2024-11-17
Josh Hart,points,under,fanduel,20.5,-188,12.5,108,2024-11-17
Josh Hart,points,over,fanduel,20.5,140,12.5,-108,2024-11-17
Jalen Brunson,assists,over,fanduel,8.5,-104,7.0,100,2024-11-17
Jalen Brunson,points,under,espnbet,15.5,-130,19.5,-1025,2024-11-17
Jalen Brunson,points,under,fanduel,13.5,-102,19.5,-1025,2024-11-17
Josh Hart,assists,under,fanduel,6.5,-130,5.5,-104,2024-11-17
Mikal Bridges,points,under,fanduel,17.5,-154,17.5,-108,2024-11-17
Mikal Bridges,points,over,fanduel,17.5,116,17.5,108,2024-11-17
Jalen Brunson,assists,under,fanduel,8.5,-128,7.0,100,2024-11-17
