,BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE,version https://git-lfs.github.com/spec/v1
75,Underdog,player_points,Rui Hachimura,Under,13.5,-137.0,2025-11-01,2025-10-31T21:57:27Z,
76,Underdog,player_points,Deandre Ayton,Over,15.5,-137.0,2025-11-01,2025-10-31T21:57:27Z,
77,Underdog,player_points,Deandre Ayton,Under,15.5,-137.0,2025-11-01,2025-10-31T21:57:27Z,
78,Underdog,player_points,Kentavious Caldwell-Pope,Over,8.5,-137.0,2025-11-01,2025-10-31T21:57:27Z,
79,Underdog,player_points,Kentavious Caldwell-Pope,Under,8.5,-137.0,2025-11-01,2025-10-31T21:57:27Z,
80,Underdog,player_points,Jaren Jackson Jr,Over,20.5,-137.0,2025-11-01,2025-10-31T21:57:27Z,
81,Underdog,player_points,Jaren Jackson Jr,Under,20.5,-137.0,2025-11-01,2025-10-31T21:57:27Z,
82,Underdog,player_points,Santi Aldama,Over,11.5,-137.0,2025-11-01,2025-10-31T21:57:27Z,
83,Underdog,player_points,Santi Aldama,Under,11.5,-137.0,2025-11-01,2025-10-31T21:57:27Z,
84,Underdog,player_points,Jake LaRavia,Over,8.5,-137.0,2025-11-01,2025-10-31T21:57:27Z,
85,Underdog,player_points,Jake LaRavia,Under,8.5,-137.0,2025-11-01,2025-10-31T21:57:27Z,
86,Underdog,player_points,Cam Spencer,Over,5.5,-137.0,2025-11-01,2025-10-31T21:57:27Z,
87,Underdog,player_points,Cam Spencer,Under,5.5,-137.0,2025-11-01,2025-10-31T21:57:27Z,
88,Underdog,player_points,Cedric Coward,Over,12.5,-137.0,2025-11-01,2025-10-31T21:57:27Z,
89,Underdog,player_points,Cedric Coward,Under,12.5,-137.0,2025-11-01,2025-10-31T21:57:27Z,
90,Underdog,player_points,Nikola Jokic,Over,27.5,-137.0,2025-11-01,2025-10-31T21:57:53Z,
91,Underdog,player_points,Nikola Jokic,Under,27.5,-137.0,2025-11-01,2025-10-31T21:57:53Z,
92,Underdog,player_points,Jrue Holiday,Over,16.5,-137.0,2025-11-01,2025-10-31T21:57:53Z,
93,Underdog,player_points,Jrue Holiday,Under,16.5,-137.0,2025-11-01,2025-10-31T21:57:53Z,
94,Underdog,player_points,Aaron Gordon,Over,17.5,-137.0,2025-11-01,2025-10-31T21:57:53Z,
95,Underdog,player_points,Aaron Gordon,Under,17.5,-137.0,2025-11-01,2025-10-31T21:57:53Z,
96,Underdog,player_points,Jonas Valanciunas,Over,6.5,-137.0,2025-11-01,2025-10-31T21:57:53Z,
97,Underdog,player_points,Jonas Valanciunas,Under,6.5,-137.0,2025-11-01,2025-10-31T21:57:53Z,
98,Underdog,player_points,Cameron Johnson,Over,13.5,-137.0,2025-11-01,2025-10-31T21:57:53Z,
99,Underdog,player_points,Cameron Johnson,Under,13.5,-137.0,2025-11-01,2025-10-31T21:57:53Z,
100,Underdog,player_points,Deni Avdija,Over,21.5,-137.0,2025-11-01,2025-10-31T21:57:53Z,
101,Underdog,player_points,Deni Avdija,Under,21.5,-137.0,2025-11-01,2025-10-31T21:57:53Z,
102,Underdog,player_points,Christian Braun,Over,13.5,-137.0,2025-11-01,2025-10-31T21:57:53Z,
103,Underdog,player_points,Christian Braun,Under,13.5,-137.0,2025-11-01,2025-10-31T21:57:53Z,
104,Underdog,player_points,Bruce Brown,Over,6.5,-137.0,2025-11-01,2025-10-31T21:57:53Z,
105,Underdog,player_points,Bruce Brown,Under,6.5,-137.0,2025-11-01,2025-10-31T21:57:53Z,
106,Underdog,player_points,Shaedon Sharpe,Over,19.5,-137.0,2025-11-01,2025-10-31T21:57:53Z,
107,Underdog,player_points,Shaedon Sharpe,Under,19.5,-137.0,2025-11-01,2025-10-31T21:57:53Z,
108,Underdog,player_points,Tim Hardaway Jr,Over,10.5,-137.0,2025-11-01,2025-10-31T21:57:53Z,
109,Underdog,player_points,Tim Hardaway Jr,Under,10.5,-137.0,2025-11-01,2025-10-31T21:57:53Z,
110,Underdog,player_points,Kris Murray,Over,5.5,-137.0,2025-11-01,2025-10-31T21:57:53Z,
111,Underdog,player_points,Kris Murray,Under,5.5,-137.0,2025-11-01,2025-10-31T21:57:53Z,
112,Underdog,player_points,Devin Booker,Over,31.5,-137.0,2025-11-01,2025-10-31T21:57:17Z,
113,Underdog,player_points,Devin Booker,Under,31.5,-137.0,2025-11-01,2025-10-31T21:57:17Z,
114,Underdog,player_points,Lauri Markkanen,Over,25.5,-137.0,2025-11-01,2025-10-31T21:57:17Z,
115,Underdog,player_points,Lauri Markkanen,Under,25.5,-137.0,2025-11-01,2025-10-31T21:57:17Z,
116,Underdog,player_points,Walker Kessler,Over,13.5,-137.0,2025-11-01,2025-10-31T21:57:17Z,
117,Underdog,player_points,Walker Kessler,Under,13.5,-137.0,2025-11-01,2025-10-31T21:57:17Z,
118,Underdog,player_points,Ace Bailey,Over,6.5,-137.0,2025-11-01,2025-10-31T21:57:17Z,
119,Underdog,player_points,Ace Bailey,Under,6.5,-137.0,2025-11-01,2025-10-31T21:57:17Z,
120,Underdog,player_points,Jusuf Nurkic,Over,8.5,-137.0,2025-11-01,2025-10-31T21:57:17Z,
121,Underdog,player_points,Jusuf Nurkic,Under,8.5,-137.0,2025-11-01,2025-10-31T21:57:17Z,
122,Underdog,player_points,Mark Williams,Over,16.5,-137.0,2025-11-01,2025-10-31T21:57:17Z,
123,Underdog,player_points,Mark Williams,Under,16.5,-137.0,2025-11-01,2025-10-31T21:57:17Z,
124,Underdog,player_points,Brice Sensabaugh,Over,8.5,-137.0,2025-11-01,2025-10-31T21:57:17Z,
125,Underdog,player_points,Brice Sensabaugh,Under,8.5,-137.0,2025-11-01,2025-10-31T21:57:17Z,
126,Underdog,player_points,Svi Mykhailiuk,Over,8.5,-137.0,2025-11-01,2025-10-31T21:57:17Z,
127,Underdog,player_points,Svi Mykhailiuk,Under,8.5,-137.0,2025-11-01,2025-10-31T21:57:17Z,
128,Underdog,player_points,Walter Clayton Jr.,Over,7.5,-137.0,2025-11-01,2025-10-31T21:57:17Z,
129,Underdog,player_points,Walter Clayton Jr.,Under,7.5,-137.0,2025-11-01,2025-10-31T21:57:17Z,
130,Underdog,player_points,Kyle Filipowski,Over,8.5,-137.0,2025-11-01,2025-10-31T21:57:17Z,
131,Underdog,player_points,Kyle Filipowski,Under,8.5,-137.0,2025-11-01,2025-10-31T21:57:17Z,
132,Underdog,player_points,Collin Gillespie,Over,13.5,-137.0,2025-11-01,2025-10-31T21:57:17Z,
133,Underdog,player_points,Collin Gillespie,Under,13.5,-137.0,2025-11-01,2025-10-31T21:57:17Z,
134,Underdog,player_points,Kawhi Leonard,Over,23.5,-137.0,2025-11-01,2025-10-31T21:58:03Z,
135,Underdog,player_points,Kawhi Leonard,Under,23.5,-137.0,2025-11-01,2025-10-31T21:58:03Z,
136,Underdog,player_points,Zion Williamson,Over,22.5,-137.0,2025-11-01,2025-10-31T21:58:03Z,
137,Underdog,player_points,Zion Williamson,Under,22.5,-137.0,2025-11-01,2025-10-31T21:58:03Z,
138,Underdog,player_points,Chris Paul,Over,4.5,-137.0,2025-11-01,2025-10-31T21:58:03Z,
139,Underdog,player_points,Chris Paul,Under,4.5,-137.0,2025-11-01,2025-10-31T21:58:03Z,
140,Underdog,player_points,James Harden,Over,20.5,-137.0,2025-11-01,2025-10-31T21:58:03Z,
141,Underdog,player_points,James Harden,Under,20.5,-137.0,2025-11-01,2025-10-31T21:58:03Z,
142,Underdog,player_points,Bradley Beal,Over,9.5,-137.0,2025-11-01,2025-10-31T21:58:03Z,
143,Underdog,player_points,Bradley Beal,Under,9.5,-137.0,2025-11-01,2025-10-31T21:58:03Z,
144,Underdog,player_points,Jordan Poole,Over,14.5,-137.0,2025-11-01,2025-10-31T21:58:03Z,
145,Underdog,player_points,Jordan Poole,Under,14.5,-137.0,2025-11-01,2025-10-31T21:58:03Z,
146,Underdog,player_points,Brook Lopez,Over,7.5,-137.0,2025-11-01,2025-10-31T21:58:03Z,
147,Underdog,player_points,Brook Lopez,Under,7.5,-137.0,2025-11-01,2025-10-31T21:58:03Z,
148,Underdog,player_points,Derrick Jones,Over,7.5,-137.0,2025-11-01,2025-10-31T21:58:03Z,
149,Underdog,player_points,Derrick Jones,Under,7.5,-137.0,2025-11-01,2025-10-31T21:58:03Z,
150,Underdog,player_points,Trey Murphy III,Over,16.5,-137.0,2025-11-01,2025-10-31T21:58:03Z,
151,Underdog,player_points,Trey Murphy III,Under,16.5,-137.0,2025-11-01,2025-10-31T21:58:03Z,
152,Underdog,player_points,Herb Jones,Over,8.5,-137.0,2025-11-01,2025-10-31T21:58:03Z,
153,Underdog,player_points,Herb Jones,Under,8.5,-137.0,2025-11-01,2025-10-31T21:58:03Z,
154,Underdog,player_points,Saddiq Bey,Over,7.5,-137.0,2025-11-01,2025-10-31T21:58:03Z,
155,Underdog,player_points,Saddiq Bey,Under,7.5,-137.0,2025-11-01,2025-10-31T21:58:03Z,
156,Underdog,player_points,Kris Dunn,Over,6.5,-137.0,2025-11-01,2025-10-31T21:58:03Z,
157,Underdog,player_points,Kris Dunn,Under,6.5,-137.0,2025-11-01,2025-10-31T21:58:03Z,
158,Underdog,player_points,Jeremiah Fears,Over,12.5,-137.0,2025-11-01,2025-10-31T21:58:03Z,
159,Underdog,player_points,Jeremiah Fears,Under,12.5,-137.0,2025-11-01,2025-10-31T21:58:03Z,
160,PrizePicks,player_points,Pascal Siakam,Over,26.5,-137.0,2025-10-31,2025-10-31T21:56:50Z,
161,PrizePicks,player_points,Pascal Siakam,Under,26.5,-137.0,2025-10-31,2025-10-31T21:56:50Z,
162,PrizePicks,player_points,Jalen Johnson,Over,20.5,-137.0,2025-10-31,2025-10-31T21:56:50Z,
163,PrizePicks,player_points,Jalen Johnson,Under,20.5,-137.0,2025-10-31,2025-10-31T21:56:50Z,
164,PrizePicks,player_points,Kristaps Porzingis,Over,18.5,-137.0,2025-10-31,2025-10-31T21:56:50Z,
165,PrizePicks,player_points,Kristaps Porzingis,Under,18.5,-137.0,2025-10-31,2025-10-31T21:56:50Z,
166,PrizePicks,player_points,Nickeil Alexander-Walker,Over,16.5,-137.0,2025-10-31,2025-10-31T21:56:50Z,
167,PrizePicks,player_points,Nickeil Alexander-Walker,Under,16.5,-137.0,2025-10-31,2025-10-31T21:56:50Z,
168,PrizePicks,player_points,Aaron Nesmith,Over,15.5,-137.0,2025-10-31,2025-10-31T21:56:50Z,
169,PrizePicks,player_points,Aaron Nesmith,Under,15.5,-137.0,2025-10-31,2025-10-31T21:56:50Z,
170,PrizePicks,player_points,Jarace Walker,Over,14.5,-137.0,2025-10-31,2025-10-31T21:56:50Z,
171,PrizePicks,player_points,Jarace Walker,Under,14.5,-137.0,2025-10-31,2025-10-31T21:56:50Z,
172,PrizePicks,player_points,Onyeka Okongwu,Over,14.5,-137.0,2025-10-31,2025-10-31T21:56:50Z,
173,PrizePicks,player_points,Onyeka Okongwu,Under,14.5,-137.0,2025-10-31,2025-10-31T21:56:50Z,
174,PrizePicks,player_points,Dyson Daniels,Over,12.5,-137.0,2025-10-31,2025-10-31T21:56:50Z,
175,PrizePicks,player_points,Dyson Daniels,Under,12.5,-137.0,2025-10-31,2025-10-31T21:56:50Z,
176,PrizePicks,player_points,Zaccharie Risacher,Over,11.5,-137.0,2025-10-31,2025-10-31T21:56:50Z,
177,PrizePicks,player_points,Zaccharie Risacher,Under,11.5,-137.0,2025-10-31,2025-10-31T21:56:50Z,
178,PrizePicks,player_points,RayJ Dennis,Over,11.5,-137.0,2025-10-31,2025-10-31T21:56:50Z,
179,PrizePicks,player_points,RayJ Dennis,Under,11.5,-137.0,2025-10-31,2025-10-31T21:56:50Z,
180,PrizePicks,player_points,Jay Huff,Over,7.5,-137.0,2025-10-31,2025-10-31T21:56:50Z,
181,PrizePicks,player_points,Jay Huff,Under,7.5,-137.0,2025-10-31,2025-10-31T21:56:50Z,
182,PrizePicks,player_points,Quenton Jackson,Over,6.5,-137.0,2025-10-31,2025-10-31T21:56:50Z,
183,PrizePicks,player_points,Quenton Jackson,Under,6.5,-137.0,2025-10-31,2025-10-31T21:56:50Z,
184,PrizePicks,player_points,Mouhamed Gueye,Over,5.5,-137.0,2025-10-31,2025-10-31T21:56:50Z,
185,PrizePicks,player_points,Mouhamed Gueye,Under,5.5,-137.0,2025-10-31,2025-10-31T21:56:50Z,
186,PrizePicks,player_points,Keaton Wallace,Over,4.5,-137.0,2025-10-31,2025-10-31T21:56:50Z,
187,PrizePicks,player_points,Keaton Wallace,Under,4.5,-137.0,2025-10-31,2025-10-31T21:56:50Z,
188,PrizePicks,player_points,Tyrese Maxey,Over,28.5,-137.0,2025-10-31,2025-10-31T21:57:22Z,
189,PrizePicks,player_points,Tyrese Maxey,Under,28.5,-137.0,2025-10-31,2025-10-31T21:57:22Z,
190,PrizePicks,player_points,Jaylen Brown,Over,23.5,-137.0,2025-10-31,2025-10-31T21:57:22Z,
191,PrizePicks,player_points,Jaylen Brown,Under,23.5,-137.0,2025-10-31,2025-10-31T21:57:22Z,
192,PrizePicks,player_points,Derrick White,Over,20.5,-137.0,2025-10-31,2025-10-31T21:57:22Z,
193,PrizePicks,player_points,Derrick White,Under,20.5,-137.0,2025-10-31,2025-10-31T21:57:22Z,
194,PrizePicks,player_points,VJ Edgecombe,Over,17.5,-137.0,2025-10-31,2025-10-31T21:57:22Z,
195,PrizePicks,player_points,VJ Edgecombe,Under,17.5,-137.0,2025-10-31,2025-10-31T21:57:22Z,
196,PrizePicks,player_points,Joel Embiid,Over,16.5,-137.0,2025-10-31,2025-10-31T21:57:22Z,
197,PrizePicks,player_points,Joel Embiid,Under,16.5,-137.0,2025-10-31,2025-10-31T21:57:22Z,
198,PrizePicks,player_points,Payton Pritchard,Over,15.5,-137.0,2025-10-31,2025-10-31T21:57:22Z,
199,PrizePicks,player_points,Payton Pritchard,Under,15.5,-137.0,2025-10-31,2025-10-31T21:57:22Z,
200,PrizePicks,player_points,Quentin Grimes,Over,15.5,-137.0,2025-10-31,2025-10-31T21:57:22Z,
201,PrizePicks,player_points,Quentin Grimes,Under,15.5,-137.0,2025-10-31,2025-10-31T21:57:22Z,
202,PrizePicks,player_points,Anfernee Simons,Over,14.0,-137.0,2025-10-31,2025-10-31T21:57:22Z,
203,PrizePicks,player_points,Anfernee Simons,Under,14.0,-137.0,2025-10-31,2025-10-31T21:57:22Z,
204,PrizePicks,player_points,Kelly Oubre Jr,Over,13.5,-137.0,2025-10-31,2025-10-31T21:57:22Z,
205,PrizePicks,player_points,Kelly Oubre Jr,Under,13.5,-137.0,2025-10-31,2025-10-31T21:57:22Z,
206,PrizePicks,player_points,Josh Minott,Over,10.0,-137.0,2025-10-31,2025-10-31T21:57:22Z,
207,PrizePicks,player_points,Josh Minott,Under,10.0,-137.0,2025-10-31,2025-10-31T21:57:22Z,
208,PrizePicks,player_points,Sam Hauser,Over,9.5,-137.0,2025-10-31,2025-10-31T21:57:22Z,
209,PrizePicks,player_points,Sam Hauser,Under,9.5,-137.0,2025-10-31,2025-10-31T21:57:22Z,
210,PrizePicks,player_points,Sam Hauser,Over,9.0,-137.0,2025-10-31,2025-10-31T21:57:22Z,
211,PrizePicks,player_points,Sam Hauser,Under,9.0,-137.0,2025-10-31,2025-10-31T21:57:22Z,
212,PrizePicks,player_points,Neemias Queta,Over,8.0,-137.0,2025-10-31,2025-10-31T21:57:22Z,
213,PrizePicks,player_points,Neemias Queta,Under,8.0,-137.0,2025-10-31,2025-10-31T21:57:22Z,
214,PrizePicks,player_points,Luka Garza,Over,6.5,-137.0,2025-10-31,2025-10-31T21:57:22Z,
215,PrizePicks,player_points,Luka Garza,Under,6.5,-137.0,2025-10-31,2025-10-31T21:57:22Z,
216,PrizePicks,player_points,Trendon Watford,Over,5.5,-137.0,2025-10-31,2025-10-31T21:57:22Z,
217,PrizePicks,player_points,Trendon Watford,Under,5.5,-137.0,2025-10-31,2025-10-31T21:57:22Z,
218,PrizePicks,player_points,Justin Edwards,Over,5.0,-137.0,2025-10-31,2025-10-31T21:57:22Z,
219,PrizePicks,player_points,Justin Edwards,Under,5.0,-137.0,2025-10-31,2025-10-31T21:57:22Z,
220,PrizePicks,player_points,Brandon Ingram,Over,19.5,-137.0,2025-10-31,2025-10-31T21:57:18Z,
221,PrizePicks,player_points,Brandon Ingram,Under,19.5,-137.0,2025-10-31,2025-10-31T21:57:18Z,
222,PrizePicks,player_points,R.J. Barrett,Over,17.5,-137.0,2025-10-31,2025-10-31T21:57:18Z,
223,PrizePicks,player_points,R.J. Barrett,Under,17.5,-137.0,2025-10-31,2025-10-31T21:57:18Z,
224,PrizePicks,player_points,Scottie Barnes,Over,17.5,-137.0,2025-10-31,2025-10-31T21:57:18Z,
225,PrizePicks,player_points,Scottie Barnes,Under,17.5,-137.0,2025-10-31,2025-10-31T21:57:18Z,
226,PrizePicks,player_points,Immanuel Quickley,Over,16.5,-137.0,2025-10-31,2025-10-31T21:57:18Z,
227,PrizePicks,player_points,Immanuel Quickley,Under,16.5,-137.0,2025-10-31,2025-10-31T21:57:18Z,
228,PrizePicks,player_points,Collin Murray-Boyles,Over,10.5,-137.0,2025-10-31,2025-10-31T21:57:18Z,
229,PrizePicks,player_points,Collin Murray-Boyles,Under,10.5,-137.0,2025-10-31,2025-10-31T21:57:18Z,
230,PrizePicks,player_points,Gradey Dick,Over,7.5,-137.0,2025-10-31,2025-10-31T21:57:18Z,
231,PrizePicks,player_points,Gradey Dick,Under,7.5,-137.0,2025-10-31,2025-10-31T21:57:18Z,
232,PrizePicks,player_points,Sandro Mamukelashvili,Over,7.5,-137.0,2025-10-31,2025-10-31T21:57:18Z,
233,PrizePicks,player_points,Sandro Mamukelashvili,Under,7.5,-137.0,2025-10-31,2025-10-31T21:57:18Z,
234,PrizePicks,player_points,Jamal Shead,Over,6.0,-137.0,2025-10-31,2025-10-31T21:57:18Z,
235,PrizePicks,player_points,Jamal Shead,Under,6.0,-137.0,2025-10-31,2025-10-31T21:57:18Z,
236,PrizePicks,player_points,Jalen Brunson,Over,26.5,-137.0,2025-11-01,2025-10-31T21:57:26Z,
237,PrizePicks,player_points,Jalen Brunson,Under,26.5,-137.0,2025-11-01,2025-10-31T21:57:26Z,
238,PrizePicks,player_points,Karl-Anthony Towns,Over,22.5,-137.0,2025-11-01,2025-10-31T21:57:26Z,
239,PrizePicks,player_points,Karl-Anthony Towns,Under,22.5,-137.0,2025-11-01,2025-10-31T21:57:26Z,
240,PrizePicks,player_points,Josh Giddey,Over,18.5,-137.0,2025-11-01,2025-10-31T21:57:26Z,
241,PrizePicks,player_points,Josh Giddey,Under,18.5,-137.0,2025-11-01,2025-10-31T21:57:26Z,
242,PrizePicks,player_points,Nikola Vucevic,Over,18.5,-137.0,2025-11-01,2025-10-31T21:57:26Z,
243,PrizePicks,player_points,Nikola Vucevic,Under,18.5,-137.0,2025-11-01,2025-10-31T21:57:26Z,
244,PrizePicks,player_points,Matas Buzelis,Over,16.5,-137.0,2025-11-01,2025-10-31T21:57:26Z,
245,PrizePicks,player_points,Matas Buzelis,Under,16.5,-137.0,2025-11-01,2025-10-31T21:57:26Z,
246,PrizePicks,player_points,OG Anunoby,Over,15.5,-137.0,2025-11-01,2025-10-31T21:57:26Z,
247,PrizePicks,player_points,OG Anunoby,Under,15.5,-137.0,2025-11-01,2025-10-31T21:57:26Z,
248,PrizePicks,player_points,Mikal Bridges,Over,14.5,-137.0,2025-11-01,2025-10-31T21:57:26Z,
249,PrizePicks,player_points,Mikal Bridges,Under,14.5,-137.0,2025-11-01,2025-10-31T21:57:26Z,
250,PrizePicks,player_points,Ayo Dosunmu,Over,11.5,-137.0,2025-11-01,2025-10-31T21:57:26Z,
251,PrizePicks,player_points,Ayo Dosunmu,Under,11.5,-137.0,2025-11-01,2025-10-31T21:57:26Z,
252,PrizePicks,player_points,Kevin Huerter,Over,11.5,-137.0,2025-11-01,2025-10-31T21:57:26Z,
253,PrizePicks,player_points,Kevin Huerter,Under,11.5,-137.0,2025-11-01,2025-10-31T21:57:26Z,
254,PrizePicks,player_points,Tre Jones,Over,11.5,-137.0,2025-11-01,2025-10-31T21:57:26Z,
255,PrizePicks,player_points,Tre Jones,Under,11.5,-137.0,2025-11-01,2025-10-31T21:57:26Z,
256,PrizePicks,player_points,Josh Hart,Over,8.5,-137.0,2025-11-01,2025-10-31T21:57:26Z,
257,PrizePicks,player_points,Josh Hart,Under,8.5,-137.0,2025-11-01,2025-10-31T21:57:26Z,
258,PrizePicks,player_points,Jalen Smith,Over,7.5,-137.0,2025-11-01,2025-10-31T21:57:26Z,
259,PrizePicks,player_points,Jalen Smith,Under,7.5,-137.0,2025-11-01,2025-10-31T21:57:26Z,
260,PrizePicks,player_points,Patrick Williams,Over,7.5,-137.0,2025-11-01,2025-10-31T21:57:26Z,
261,PrizePicks,player_points,Patrick Williams,Under,7.5,-137.0,2025-11-01,2025-10-31T21:57:26Z,
262,PrizePicks,player_points,Jordan Clarkson,Over,7.5,-137.0,2025-11-01,2025-10-31T21:57:26Z,
263,PrizePicks,player_points,Jordan Clarkson,Under,7.5,-137.0,2025-11-01,2025-10-31T21:57:26Z,
264,PrizePicks,player_points,Isaac Okoro,Over,7.0,-137.0,2025-11-01,2025-10-31T21:57:26Z,
265,PrizePicks,player_points,Isaac Okoro,Under,7.0,-137.0,2025-11-01,2025-10-31T21:57:26Z,
266,PrizePicks,player_points,Landry Shamet,Over,4.5,-137.0,2025-11-01,2025-10-31T21:57:26Z,
267,PrizePicks,player_points,Landry Shamet,Under,4.5,-137.0,2025-11-01,2025-10-31T21:57:26Z,
268,PrizePicks,player_points,Mitchell Robinson,Over,4.5,-137.0,2025-11-01,2025-10-31T21:57:26Z,
269,PrizePicks,player_points,Mitchell Robinson,Under,4.5,-137.0,2025-11-01,2025-10-31T21:57:26Z,
270,PrizePicks,player_points,Luka Doncic,Over,31.5,-137.0,2025-11-01,2025-10-31T21:57:01Z,
271,PrizePicks,player_points,Luka Doncic,Under,31.5,-137.0,2025-11-01,2025-10-31T21:57:01Z,
272,PrizePicks,player_points,Austin Reaves,Over,24.5,-137.0,2025-11-01,2025-10-31T21:57:01Z,
273,PrizePicks,player_points,Austin Reaves,Under,24.5,-137.0,2025-11-01,2025-10-31T21:57:01Z,
274,PrizePicks,player_points,Ja Morant,Over,24.5,-137.0,2025-11-01,2025-10-31T21:57:01Z,
275,PrizePicks,player_points,Ja Morant,Under,24.5,-137.0,2025-11-01,2025-10-31T21:57:01Z,
276,PrizePicks,player_points,Jaren Jackson Jr,Over,19.5,-137.0,2025-11-01,2025-10-31T21:57:01Z,
277,PrizePicks,player_points,Jaren Jackson Jr,Under,19.5,-137.0,2025-11-01,2025-10-31T21:57:01Z,
278,PrizePicks,player_points,Deandre Ayton,Over,15.5,-137.0,2025-11-01,2025-10-31T21:57:01Z,
279,PrizePicks,player_points,Deandre Ayton,Under,15.5,-137.0,2025-11-01,2025-10-31T21:57:01Z,
280,PrizePicks,player_points,Rui Hachimura,Over,14.5,-137.0,2025-11-01,2025-10-31T21:57:01Z,
281,PrizePicks,player_points,Rui Hachimura,Under,14.5,-137.0,2025-11-01,2025-10-31T21:57:01Z,
282,PrizePicks,player_points,Cedric Coward,Over,12.5,-137.0,2025-11-01,2025-10-31T21:57:01Z,
283,PrizePicks,player_points,Cedric Coward,Under,12.5,-137.0,2025-11-01,2025-10-31T21:57:01Z,
284,PrizePicks,player_points,Santi Aldama,Over,11.5,-137.0,2025-11-01,2025-10-31T21:57:01Z,
285,PrizePicks,player_points,Santi Aldama,Under,11.5,-137.0,2025-11-01,2025-10-31T21:57:01Z,
286,PrizePicks,player_points,Jaylen Wells,Over,10.5,-137.0,2025-11-01,2025-10-31T21:57:01Z,
287,PrizePicks,player_points,Jaylen Wells,Under,10.5,-137.0,2025-11-01,2025-10-31T21:57:01Z,
288,PrizePicks,player_points,Kentavious Caldwell-Pope,Over,8.5,-137.0,2025-11-01,2025-10-31T21:57:01Z,
289,PrizePicks,player_points,Kentavious Caldwell-Pope,Under,8.5,-137.0,2025-11-01,2025-10-31T21:57:01Z,
290,PrizePicks,player_points,Marcus Smart,Over,8.5,-137.0,2025-11-01,2025-10-31T21:57:01Z,
291,PrizePicks,player_points,Marcus Smart,Under,8.5,-137.0,2025-11-01,2025-10-31T21:57:01Z,
292,PrizePicks,player_points,Jake LaRavia,Over,8.0,-137.0,2025-11-01,2025-10-31T21:57:01Z,
293,PrizePicks,player_points,Jake LaRavia,Under,8.0,-137.0,2025-11-01,2025-10-31T21:57:01Z,
294,PrizePicks,player_points,Cam Spencer,Over,5.5,-137.0,2025-11-01,2025-10-31T21:57:01Z,
295,PrizePicks,player_points,Cam Spencer,Under,5.5,-137.0,2025-11-01,2025-10-31T21:57:01Z,
296,PrizePicks,player_points,John Konchar,Over,3.5,-137.0,2025-11-01,2025-10-31T21:57:01Z,
297,PrizePicks,player_points,John Konchar,Under,3.5,-137.0,2025-11-01,2025-10-31T21:57:01Z,
298,PrizePicks,player_points,Nikola Jokic,Over,27.5,-137.0,2025-11-01,2025-10-31T21:57:57Z,
299,PrizePicks,player_points,Nikola Jokic,Under,27.5,-137.0,2025-11-01,2025-10-31T21:57:57Z,
300,PrizePicks,player_points,Deni Avdija,Over,21.5,-137.0,2025-11-01,2025-10-31T21:57:57Z,
301,PrizePicks,player_points,Deni Avdija,Under,21.5,-137.0,2025-11-01,2025-10-31T21:57:57Z,
302,PrizePicks,player_points,Jamal Murray,Over,21.5,-137.0,2025-11-01,2025-10-31T21:57:57Z,
303,PrizePicks,player_points,Jamal Murray,Under,21.5,-137.0,2025-11-01,2025-10-31T21:57:57Z,
304,PrizePicks,player_points,Shaedon Sharpe,Over,19.5,-137.0,2025-11-01,2025-10-31T21:57:57Z,
305,PrizePicks,player_points,Shaedon Sharpe,Under,19.5,-137.0,2025-11-01,2025-10-31T21:57:57Z,
306,PrizePicks,player_points,Aaron Gordon,Over,17.5,-137.0,2025-11-01,2025-10-31T21:57:57Z,
307,PrizePicks,player_points,Aaron Gordon,Under,17.5,-137.0,2025-11-01,2025-10-31T21:57:57Z,
308,PrizePicks,player_points,Jerami Grant,Over,16.5,-137.0,2025-11-01,2025-10-31T21:57:57Z,
309,PrizePicks,player_points,Jerami Grant,Under,16.5,-137.0,2025-11-01,2025-10-31T21:57:57Z,
310,PrizePicks,player_points,Jrue Holiday,Over,16.5,-137.0,2025-11-01,2025-10-31T21:57:57Z,
311,PrizePicks,player_points,Jrue Holiday,Under,16.5,-137.0,2025-11-01,2025-10-31T21:57:57Z,
312,PrizePicks,player_points,Cameron Johnson,Over,13.5,-137.0,2025-11-01,2025-10-31T21:57:57Z,
313,PrizePicks,player_points,Cameron Johnson,Under,13.5,-137.0,2025-11-01,2025-10-31T21:57:57Z,
314,PrizePicks,player_points,Christian Braun,Over,13.5,-137.0,2025-11-01,2025-10-31T21:57:57Z,
315,PrizePicks,player_points,Christian Braun,Under,13.5,-137.0,2025-11-01,2025-10-31T21:57:57Z,
316,PrizePicks,player_points,Toumani Camara,Over,12.5,-137.0,2025-11-01,2025-10-31T21:57:57Z,
317,PrizePicks,player_points,Toumani Camara,Under,12.5,-137.0,2025-11-01,2025-10-31T21:57:57Z,
318,PrizePicks,player_points,Tim Hardaway Jr,Over,10.0,-137.0,2025-11-01,2025-10-31T21:57:57Z,
319,PrizePicks,player_points,Tim Hardaway Jr,Under,10.0,-137.0,2025-11-01,2025-10-31T21:57:57Z,
320,PrizePicks,player_points,Donovan Clingan,Over,9.5,-137.0,2025-11-01,2025-10-31T21:57:57Z,
321,PrizePicks,player_points,Donovan Clingan,Under,9.5,-137.0,2025-11-01,2025-10-31T21:57:57Z,
